Position[0],Position[1],Position[2],ID,FileDataID,Index,Type,BoneID,Radius
-1.3869578,25.346169,-12.877739,563,1398675,12,1,49,0
-1.3869578,-28.789629,-12.877739,564,1398675,13,1,50,0
19.843494,-16.278624,-12.877739,565,1398675,14,1,51,0
19.843494,14.819236,-12.877739,566,1398675,15,1,52,0
-26.985476,14.868944,-12.877739,567,1398675,16,1,53,0
-26.985476,-16.241167,-12.877739,568,1398675,17,1,54,0
0.00030150017,-38.407642,18.063091,569,1398613,3,1,9,0
0,0.006342928,1.3935852,570,1514044,0,1,16,0
0.2727354,0.038261626,1.1886469,572,198197,0,1,2,0
0,0.006342928,1.3935852,575,200307,0,1,5,12.5
0,0,0.44081202,576,1525053,0,1,3,4.030722
1.9003029,0.296072,-7.01378,577,1526121,0,1,2,0
-0.27915716,0.29607213,1.4565238,578,1526122,0,1,2,0
-11.411574,19.402187,74.1726,580,1538690,0,1,1,0
-1.7819372,0.9749625,36.966587,581,1538367,0,1,1,0
0,0,0.61712456,582,1522967,0,1,0,0
0.6915368,-16.765974,85.60433,583,1538745,0,1,1,0
-8.381125,4.12078,0.0022239345,585,1560617,0,0,1,0
0.99261624,0.7161788,0.7954621,586,1560617,1,0,2,0
-3.2733872,0.11371401,2.1968317,587,1560446,0,1,1,0
-3.7432947,3.4785357,2.1968317,588,1560446,1,1,2,0
-11.387799,6.5202975,0.0022239345,589,1560446,2,0,3,0
0.0049595837,0.014881134,5.29648,593,1580240,0,1,3,0
-213.07503,-1.8152093,296.1797,594,1589394,0,1,1,0
-213.07503,44.81367,296.1797,595,1589394,1,1,2,0
-213.07503,44.81367,287.7638,596,1589394,2,1,3,0
-230.99742,22.46597,296.17963,597,1589394,3,1,4,0
-213.07503,-1.8152059,287.7638,598,1589394,4,1,5,0
-187.81863,60.64148,298.89468,599,1589394,5,1,6,0
-188.22266,21.501215,300.38937,600,1589394,6,1,7,0
-188.21051,59.640247,286.02295,601,1589394,7,1,8,0
-163.37029,-1.8152127,287.7638,602,1589394,8,1,9,0
-163.37029,-1.8152161,296.1797,603,1589394,9,1,10,0
-163.37029,44.813656,287.7638,604,1589394,10,1,11,0
-163.37029,44.813663,296.17963,605,1589394,11,1,12,0
-144.10617,19.725119,296.17963,606,1589394,12,1,13,0
-163.37029,44.813652,287.7638,607,1589463,0,1,1,0
-163.37027,44.813663,296.1796,608,1589463,1,1,2,0
-230.99742,22.46597,296.1796,609,1589463,2,1,3,0
-144.10617,19.725119,296.1796,610,1589463,3,1,4,0
-163.37029,-1.8152127,287.7638,611,1589463,4,1,5,0
-163.37029,-1.8152161,296.1797,612,1589463,5,1,6,0
-213.07503,-1.8152059,287.7638,613,1589463,6,1,7,0
-213.07503,-1.8152093,296.1797,614,1589463,7,1,8,0
-213.07503,44.813667,296.1797,615,1589463,8,1,9,0
-213.07503,44.813667,287.7638,616,1589463,9,1,10,0
-188.2105,59.640247,286.02292,617,1589463,10,1,11,0
-187.81862,60.64148,298.89468,618,1589463,11,1,12,0
-7.704708E-06,0.00015124092,1.387659,619,1569347,0,1,6,0
-7.714003E-06,0.00015124092,0.014431317,620,1569347,1,1,9,0
1.828804,0,3.4177873,622,1593046,0,1,2,0
2.8074434,0,4.2273917,623,1593047,0,1,2,0
0.12218656,0.0038058858,0.31866524,624,1590853,0,1,3,0
0,0,1.2080723,627,1575087,0,1,3,0
-0.5321561,0.15142356,8.811227,628,1602560,0,1,1,0
0.009860781,-0.017614713,18.142557,629,1568140,0,1,10,0
-26.21022,-26.438929,11.185932,630,1568140,1,1,13,0
26.63244,-26.438936,11.185932,631,1568140,2,1,14,0
-0.082837,-37.383003,11.222377,632,1568140,3,1,15,0
26.632439,26.403723,11.185932,633,1568140,4,1,16,0
-26.210215,26.40372,11.185932,634,1568140,5,1,17,0
-0.08281157,37.347794,11.222377,635,1568140,6,1,18,0
37.282574,-0.017614732,11.222377,636,1568140,7,1,19,0
0.45282105,-0.017614732,-86.90938,637,1568140,8,1,11,0
0.08502144,-0.017614732,-115.24501,638,1568140,9,1,12,0
1.7464937,2.0957515,2.586442,639,1608292,0,1,2,0
1.8442875,2.0297596,2.7970898,640,1608298,0,1,2,0
1.9118928,2.0086462,2.7048883,641,1608290,0,1,2,0
-1.8699795,-0.6313887,3.2237022,642,1608299,0,1,2,0
-0.00010257297,0.0048967996,31.992575,644,1615622,0,1,1,0
0.053493924,-0.35838023,5.087595,645,1589184,0,1,2,0
3.6394947,0,6.876002,646,1623444,0,1,76,0
3.0657527,0,6.8569083,647,1623445,0,1,76,0
0,0,5.165442,649,1624347,0,1,1,0
0.40958744,1.8094679,-19.987606,650,1609010,0,1,146,0
-139.02501,111.60331,111.18644,651,1608769,0,1,191,0
0,0,0,652,1624135,0,1,1,0
0.72991276,0.0036297904,2.4859197,653,1625172,0,1,2,0
0,0,1.0808318,654,1630836,0,1,5,0
0,0,0.66232204,656,1658530,0,1,1,0
0,0,0.7826784,657,1658522,0,1,8,0
-2.0618904,0.37501273,1.1444825,658,1662242,0,1,12,0
1.4648066,0.89294606,1.5201459,659,1662242,1,1,13,0
1.6735524,0.5138567,1.6683108,660,1662240,0,1,25,0
1.3149658,-1.3262205,1.1665252,661,1662240,1,0,26,0
1.3149658,-1.3262205,1.1665252,662,1662239,0,0,49,0
-0.017143462,0.8911458,1.8440615,663,1662239,1,1,50,0
2.7426066,-3.5427935,1.6147721,664,1662239,2,1,51,0
-0.8251725,0.20357224,1.7014621,665,1662241,0,1,16,0
-0.80107075,-0.99138093,0.74719083,666,1662241,1,1,17,0
1.568776,-1.756537,1.7495795,667,1662241,2,1,18,0
-0.023385303,0.014868138,0.6495555,668,1659639,0,1,2,1.9333333
-0.01721067,-1.0380741,1.922341,669,1661568,0,1,2,5.555556
-0.017210849,-0.035392974,-2.1864774,670,1668078,0,1,2,5.555556
2.9515295E-06,-1.565199E-05,-49.27604,673,1675013,0,1,2,0
-0.023385303,0.014868138,0.6495555,674,1661557,0,1,2,0
19.505367,0,3.2673578,682,1659370,0,1,2,0
-22.23863,0,3.2673578,690,1659373,0,1,3,0
0,0,1.350669,698,1659739,0,1,0,0
7.512292,-0.023659104,17.656153,706,1686752,0,1,4,0
0,0,16.361624,729,1632820,0,1,2,0
-0.24475108,0,1.8085306,734,1675691,0,1,1,0
-0.24475108,-0.014716851,1.8085306,739,1675689,0,1,1,0
-0.24475108,0,1.8085306,744,1675684,0,1,1,0
0,0,1.350669,752,1696562,0,1,0,0
0.4919371,-0.01804924,5.150493,757,1697823,0,1,4,0
0.7251573,1.42092,3.433812,758,1697823,1,1,5,0
0.7251573,-1.3025169,3.293433,759,1697823,2,1,6,0
11.401478,-0.0050822366,24.586472,775,1675008,0,1,6,0
1.641995,0,0,783,1706714,0,1,1,0
1.641995,0,0,791,1706691,0,1,1,0
1.641995,0,0,799,1706717,0,1,1,0
1.641995,0,0,807,1706720,0,1,1,0
2.7048366,0.0070616403,0.26485613,820,1712574,0,1,2,0
-3.1646662,-0.60413194,2.1557338,821,1712574,1,1,3,0
0,0,1.350669,857,1715596,0,1,0,0
0,0,1.350669,873,1717383,0,1,0,0
0,0,1.350669,881,1717460,0,1,0,0
-0.42472184,0.06864929,7.46084,886,1685301,0,1,4,0
-2.005237,0.00052558054,12.771164,894,1624616,0,1,15,0
0,0,1.350669,902,1718620,0,1,12,0
0,0,0.26575723,910,1715046,0,1,0,0
0,0,2.4526634,923,1720166,0,1,4,0
-0.22312927,-0.023659104,7.98583,931,1686752,1,1,5,0
0,0,0.9761077,936,1720321,0,1,3,0
0,0,2.4526634,944,1720177,0,1,4,0
-1.3702501,-1.015055,1.4366995,950,1662240,2,1,27,0
9.450511,0,11.167979,967,1722970,0,1,2,0
0,0,1.350669,974,1724802,0,1,0,0
0,0,1.350669,982,1728666,0,1,0,0
11.702579,-7.692481,3.2673578,990,1729524,0,1,8,0
-0.94311523,-4.4107738,4.237025,996,1634967,0,1,11,0
55.377792,0.45435756,3.483866,1006,1759945,0,1,10,0
2.3089802,0,11.190972,1012,1775991,0,1,19,0
9.825982,0,-1.6998698,1018,1757395,0,1,29,0
9.825982,0,-1.6998698,1024,1778087,0,1,28,0
55.377792,0.45435756,3.483866,1032,1778189,0,1,10,0
0,0,1.350669,1040,1778195,0,1,0,0
0,0,1.350669,1048,1778192,0,1,0,0
0,0,0.9761077,1058,1720323,0,1,3,0
0,0,0.9761077,1064,1721089,0,1,3,0
0.53209096,0,3.748971,1072,1777615,0,1,6,0
0.053493924,-0.35838023,5.087595,1090,1779334,0,1,3,0
11.702579,-7.692481,3.2673578,1100,1780682,0,1,8,0
0,0,1.1047312,1111,1695191,0,1,5,0
0,0,0.330229,1116,1800070,0,1,2,0
0,0,0.330229,1121,1800071,0,1,2,0
0,0,0.330229,1126,1801637,0,1,2,0
0,0,0.330229,1131,1802010,0,1,1,0
0,0,0.330229,1136,1802054,0,1,1,0
-0.11229327,-0.054930475,2.0429862,1141,1696757,0,1,1,1.7024
-0.029343076,0.7243512,0.018367449,1148,1662242,2,1,14,0
-0.007405599,-0.005460583,1.6382734,1153,1815385,0,1,13,0
-0.0034962797,0.007977969,0.7253831,1270,1674748,0,1,2,0
-0.1745622,-56.08771,0,1278,1846814,0,1,2,0
0.42580667,-0.26518652,4.45904,1285,1851971,0,1,86,0
1.7302492,2.0999804,4.7191563,1298,1857374,0,1,25,0
-2.3911903,-0.49038586,3.3060856,1299,1857374,1,1,26,0
2.6090493,-0.54295677,9.116277,1300,1857374,2,1,27,0
-1.1498704,-0.88376796,9.484674,1301,1857374,3,1,28,0
0.42580667,-0.26518652,4.45904,1409,1800373,0,1,85,0
2.8040733,0.05891926,3.3071222,1416,1861616,0,1,8,0
0,0,0,1421,1864484,0,1,3,0
0,0,-0.009840669,1426,1859184,0,1,4,0
3.2438173,0,4.3272486,1433,1861600,0,1,10,0
3.4959843,0,2.998455,1440,1861620,0,1,1,5.7777777
0.9608205,0,3.128122,1447,1861450,0,1,1,0
0,0,26.50137,1452,1874775,0,1,4,0
0,0,1.1513337,1462,1888463,0,1,5,0
-1.6667801,2.808431,2.3042989,1467,1890687,0,1,24,0
-2.907348,-1.7431687,2.3960195,1468,1890687,1,1,25,0
1.694689,-2.99894,2.4384875,1469,1890687,2,1,26,0
2.9632692,1.5759138,2.278953,1470,1890687,3,1,27,0
0,0,1.8634139,1487,1893721,0,1,6,0
0,0,1.8634139,1492,1893722,0,1,4,0
0,0,2.4309726,1497,1893726,0,1,1,0
0,0,0.97562325,1502,1901155,0,1,1,0
0.05073399,-0.016926104,3.4133272,1517,1931963,0,1,2,0
-0.24475108,0,1.8085306,1522,1779187,0,1,1,0
-0.24475108,0,1.8085306,1527,1779234,0,1,1,0
-0.24475108,0,1.8085306,1532,1780694,0,1,1,0
0,0,0.14938313,1537,1940771,0,1,0,0
0,0,0.14938313,1542,1940811,0,1,1,0
0,0,0.9275022,1547,1940826,0,1,2,0
1.5459832,0,3.0713027,1552,1951615,0,1,5,0
1.5459832,0,0.14938313,1557,1951621,0,1,6,0
0,0,0.14938313,1562,1953988,0,1,0,0
0,0,0.14938313,1567,1953990,0,1,1,0
0,0,0.9275022,1572,1953991,0,1,2,0
0,0,8.761156,1577,1953996,0,1,3,0
1.7302492,2.0999804,4.7191563,1602,1959101,0,1,25,0
-2.3911903,-0.49038586,3.3060856,1603,1959101,1,1,26,0
2.6090493,-0.54295677,9.116277,1604,1959101,2,1,27,0
-1.1498704,-0.88376796,9.484674,1605,1959101,3,1,28,0
0,0,1.8634139,1622,1965863,0,1,4,0
0,0,1.8634139,1627,1965864,0,1,3,0
0,-0.001025041,20.277235,1637,1967910,0,1,1,0
0,0,1.9930588,1642,1968940,0,1,3,0
0.07664028,0.02550357,1.382719,1647,1970909,0,1,2,0
0,0,0.9275022,1652,1979967,0,1,16,0
0.0054790634,0,2.3737755,1657,1979984,0,1,3,0
0.07664028,0.02550357,1.382719,1662,1982838,0,1,3,0
0.0054790624,-0.12421548,3.2832053,1667,1983600,0,1,3,0
0,0,13.072158,1672,2002046,0,1,3,0
-2.4597156,3.3185792,-0.4224402,1677,2005930,0,1,4,0
-1.0850813,1.1231668,0.26657042,1678,2005930,1,1,5,0
-8.878626,4.20143,3.8644342,1679,2005930,2,0,6,0
-4.9231668,2.8774123,1.4073492,1692,2005932,0,1,18,0
-3.8862925,0.9448326,0.18618011,1693,2005932,1,1,19,0
-8.878626,4.20143,3.8644342,1694,2005932,2,0,20,0
0,0,1.350669,1707,1958436,0,1,0,0
-0.0034962797,0.007977969,0.7253831,1712,2013143,0,1,2,0
-0.017283758,-3.9537218,12.376344,1717,1857375,0,1,57,0
-1.7782584,-0.8518393,12.724495,1718,1857375,1,1,58,0
2.4358215,-1.5816166,5.179545,1719,1857375,2,1,59,0
-1.0282184,2.457111,5.179545,1720,1857375,3,1,60,0
-0.017283758,-3.9537218,12.376344,1737,1959097,0,1,57,0
-1.7782584,-0.8518393,12.724495,1738,1959097,1,1,58,0
2.4358215,-1.5816166,5.179545,1739,1959097,2,1,59,0
-1.0282184,2.457111,5.179545,1740,1959097,3,1,60,0
11.09866,0,5.757636,1758,2023656,0,1,6,0
0,0,0,1765,2026168,0,1,1,0
-0.062993154,-13.02359,7.671848,1892,1958268,0,1,2,0
-0.062993154,13.137526,7.671848,1893,1958268,1,1,3,0
-15.291813,33.516315,7.2519093,1894,1958268,2,1,4,0
-15.291813,-32.701073,7.2519093,1895,1958268,3,1,5,0
-28.138254,-19.95883,4.6229653,1896,1958268,4,1,6,0
-28.138254,19.484394,4.6229653,1897,1958268,5,1,7,0
-44.88692,-16.234951,7.11499,1898,1958268,6,1,8,0
-44.451588,16.030132,7.11499,1899,1958268,7,1,9,0
-17.008081,-29.24659,3.8710988,1900,1958268,8,1,10,0
-16.792921,29.193695,3.8710988,1901,1958268,9,1,11,0
-13.445165,-36.483356,5.2030125,1902,1958268,10,1,12,0
-17.738825,-41.265152,5.2030125,1903,1958268,11,1,13,0
-22.241592,-45.80093,5.2030125,1904,1958268,12,1,14,0
-26.611765,-50.4193,5.2030125,1905,1958268,13,1,15,0
-13.255988,36.22175,5.2030125,1906,1958268,14,1,16,0
-16.922878,40.463207,5.2030125,1907,1958268,15,1,17,0
-21.425646,44.90447,5.2030125,1908,1958268,16,1,18,0
-25.79582,49.531605,5.2030125,1909,1958268,17,1,19,0
-30.438013,-27.402155,5.2030125,1910,1958268,18,1,20,0
-34.94078,-31.937935,5.2030125,1911,1958268,19,1,21,0
-39.310955,-36.5563,5.2030125,1912,1958268,20,1,22,0
-39.45989,36.375156,5.2030125,1913,1958268,21,1,23,0
-34.92411,31.872389,5.2030125,1914,1958268,22,1,24,0
-30.305742,27.502213,5.2030125,1915,1958268,23,1,25,0
-11.760732,29.176203,5.2030125,1916,1958268,24,1,26,0
-7.2249513,24.673437,5.2030125,1917,1958268,25,1,27,0
-2.6065836,20.30326,5.2030125,1918,1958268,26,1,28,0
-2.427688,-20.249619,5.2030125,1919,1958268,27,1,29,0
-6.9304547,-24.785398,5.2030125,1920,1958268,28,1,30,0
-11.300629,-29.403769,5.2030125,1921,1958268,29,1,31,0
-26.05415,-22.94469,5.2030125,1922,1958268,30,1,32,0
-25.988926,22.750044,5.2030125,1923,1958268,31,1,33,0
-49.455654,-20.887135,5.2030125,1924,1958268,32,1,34,0
-53.82583,-25.505503,5.2030125,1925,1958268,33,1,35,0
-49.455654,20.885302,5.2030125,1926,1958268,34,1,36,0
-53.82583,25.388418,5.2030125,1927,1958268,35,1,37,0
5.9491773,-13.137223,5.2030125,1928,1958268,36,1,38,0
12.07926,-13.137223,5.2030125,1929,1958268,37,1,39,0
5.9491773,13.306225,5.2030125,1930,1958268,38,1,40,0
12.07926,13.306225,5.2030125,1931,1958268,39,1,41,0
-0.5784785,-6.6016006,5.2030125,1932,1958268,40,1,42,0
-0.62196815,-0.2772158,5.2030125,1933,1958268,41,1,43,0
-0.440272,6.0848413,5.2030125,1934,1958268,42,1,44,0
-32.640476,-56.51836,3.6581013,1935,1958268,43,1,45,0
-24.965523,15.357047,5.2030125,1936,1958268,44,1,46,0
-21.70884,9.522357,5.2030125,1937,1958268,45,1,47,0
-24.965523,-15.325097,5.2030125,1938,1958268,46,1,48,0
-21.70884,-8.151166,5.2030125,1939,1958268,47,1,49,0
-32.92837,-18.673828,5.2030125,1940,1958268,48,1,50,0
-38.801235,-18.673828,5.2030125,1941,1958268,49,1,51,0
-32.92837,18.574667,5.2030125,1942,1958268,50,1,52,0
-38.801235,18.574667,5.2030125,1943,1958268,51,1,53,0
-51.245415,15.985221,5.2030125,1944,1958268,52,1,54,0
-57.429653,21.290651,5.2030125,1945,1958268,53,1,55,0
-51.862465,-16.302773,5.2030125,1946,1958268,54,1,56,0
-56.51854,-20.800219,5.2030125,1947,1958268,55,1,57,0
-45.31817,-42.75784,3.6581013,1948,1958268,56,1,58,0
-58.319954,-29.48174,3.6581013,1949,1958268,57,1,59,0
-58.248047,29.559256,3.6581013,1950,1958268,58,1,60,0
-44.928707,42.679466,3.6581013,1951,1958268,59,1,61,0
-31.762533,55.752274,3.6581013,1952,1958268,60,1,62,0
32.3801,-27.009443,-18.831997,2203,2030716,0,1,1,0
-32.38284,-27.009443,-18.831997,2204,2030716,1,1,2,0
-0.32892525,6.894745,-1.8495077,2205,2030716,2,1,3,0
-9.1057825,37.178223,5.203013,2242,2023189,0,1,2,0
-9.141541,32.70448,5.203013,2243,2023189,1,1,3,0
-10.241618,44.394432,5.203013,2244,2023189,2,1,4,0
-3.3722878,33.666065,5.203013,2245,2023189,3,1,5,0
1.3662161,33.666065,5.203013,2246,2023189,4,1,6,0
1.2898432,27.917416,5.203013,2247,2023189,5,1,7,0
1.1679722,-27.894299,5.203013,2248,2023189,6,1,8,0
1.1679722,-33.879086,5.203013,2249,2023189,7,1,9,0
-3.1050487,-33.879086,5.203013,2250,2023189,8,1,10,0
-8.292278,-33.73155,5.203013,2251,2023189,9,1,11,0
-9.552953,-40.28413,5.203013,2252,2023189,10,1,12,0
-10.515503,-45.998043,5.203013,2253,2023189,11,1,13,0
0.5402459,24.17561,4.3508134,2332,1970432,0,1,10,0
33.127693,2.2335796,0.4287296,2333,1970432,1,1,11,0
4.743876,29.644754,0.4287296,2334,1970432,2,1,12,0
3.8257785,-30.10437,0.4287296,2335,1970432,3,1,13,0
0.5402459,-24.68235,4.3508134,2336,1970432,4,1,14,0
27.096018,-0.59969074,4.3508134,2337,1970432,5,1,15,0
11.646466,-0.59969074,0.41331992,2338,1970432,6,1,16,0
-0.07677714,-11.679766,0.41331992,2339,1970432,7,1,17,0
0.09728156,10.750168,0.41331992,2340,1970432,8,1,18,0
-0.0006137424,-30.712172,0.17145963,2341,1970432,9,1,19,0
0.69495815,29.644754,0.4287296,2342,1970432,10,1,20,0
-3.8763394,-30.10437,0.4287296,2343,1970432,11,1,21,0
33.127693,-3.965332,0.4287296,2344,1970432,12,1,22,0
-3.3850436,29.644754,0.4287296,2345,1970432,13,1,23,0
1.400994,-6.1616015,2.201076,2411,1965910,0,1,6,0
1.400994,5.748871,2.201076,2412,1965910,1,1,7,0
0,0,5.5096893,2423,2061888,0,1,2,0
0.07343939,-0.016926104,0.52648175,2530,2103262,0,1,1,0
0,0,11.420227,2537,2121123,0,1,0,0
6.591302,-1.6476151,1.261171,2544,2123961,0,1,7,0
0,0,2.0032425,2551,2132887,0,1,65,0
0.51646847,0,0,2601,2036178,0,1,1,0
1.1759652,0.10307053,3.3318,2609,1675557,0,1,5,0
0,11.109741,10.329091,2620,2143993,0,1,0,0
0,-12.339095,10.329091,2621,2143993,1,1,1,0
0,0,2.269672,2649,2160669,0,1,3,0
0,0,0,2657,2165639,0,1,5,0
0,0,0.37944666,2665,1847723,0,1,0,0
-0.42472184,0.06864929,7.46084,2673,2167540,0,1,4,0
0,-0.015720155,0.06831874,2681,2168243,0,1,7,0
0,0,-11.972036,2692,2062370,0,1,103,0
0,-0.9949883,-66.46129,2693,2062370,1,1,104,0
0.07683129,0.027018653,2.1342356,2705,2174093,0,1,11,0
0,0,0,2713,2175354,0,1,0,0
1.5008259,-19.767807,18.974411,2724,2167377,0,1,7,0
2.4176056,16.316456,16.860147,2725,2167377,1,1,8,0
3.5238616,0.10927097,9.5075035,2737,2143626,0,1,1,0
0,0,0.62851036,2745,2175569,0,1,3,0
0,0,2.8068407,2767,2176395,0,1,7,0
0.07683129,0.027018653,2.1342356,2775,2202403,0,1,12,0
0,0,16.756435,2783,2167509,0,1,35,0
0,0,3.329385,2791,2140444,0,1,2,0
0,0,13.072158,2799,2205621,0,1,1,0
0.64062274,0,0,2808,2318716,0,1,2,0
0,0,0.32938427,2817,2318717,0,1,0,0
0,0,0,2826,2318718,0,1,0,0
0.13777246,-0.0062243706,2.449307,2837,2341263,0,1,2,0
0.42275652,0,0,2858,2357505,0,1,2,0
0.42275658,0,0,2868,2357506,0,1,2,0
0,0,8.603518,2877,2353378,0,1,3,0
-0.0028345843,0.10175497,-0.56778693,2888,2367017,0,1,10,0
0.068080045,-0.002216975,13.000827,2897,2353377,0,1,12,0
0,0,2.7987683,2923,2387302,0,1,13,0
0.64062274,0,10.944101,2924,2387302,1,1,10,0
-11.40364,6.5253534,2.7778983,2964,2394241,0,1,4,0
-11.634538,16.61278,2.8985257,2965,2394241,1,1,5,0
9.296747,16.50381,2.858556,2966,2394241,2,1,6,0
9.514471,6.2093973,2.6680305,2967,2394241,3,1,7,0
1.8444525,-8.103871,3.9572852,2994,2394243,0,1,3,0
-3.8122075,-8.141587,3.8369632,2995,2394243,1,1,4,0
0,0,1.1833115,3010,2398189,0,1,0,0
88.40063,-11.730682,-42.287537,3171,2406702,0,1,8,0
88.40063,-11.730682,-42.016712,3172,2406702,1,1,9,0
88.40063,13.254756,-42.263355,3173,2406702,2,1,10,0
57.74229,-9.251477,-36.553276,3174,2406702,3,1,11,0
57.74229,-9.251477,-11.808594,3175,2406702,4,1,12,0
39.94646,-16.080694,-36.553276,3176,2406702,5,1,13,0
39.94646,-16.080694,-11.808594,3177,2406702,6,1,14,0
57.74229,10.379071,-36.553276,3178,2406702,7,1,15,0
39.94646,17.957047,-36.553276,3179,2406702,8,1,16,0
39.94646,17.957047,-11.808594,3180,2406702,9,1,17,0
21.482557,-24.175348,-36.553276,3181,2406702,10,1,18,0
21.482557,-24.175348,-11.808594,3182,2406702,11,1,19,0
21.482557,24.482721,-36.553276,3183,2406702,12,1,20,0
21.482557,24.482721,-11.808594,3184,2406702,13,1,21,0
21.482557,0.95925564,-36.553276,3185,2406702,14,1,22,0
21.482557,0.95925564,-11.808594,3186,2406702,15,1,23,0
39.94646,1.3933852,-36.553276,3187,2406702,16,1,24,0
39.94646,1.3933852,-11.808594,3188,2406702,17,1,25,0
88.40063,13.254756,-42.002735,3189,2406702,18,1,26,0
57.74229,10.536752,-11.808594,3190,2406702,19,1,27,0
83.63628,-13.027043,-11.808594,3191,2406702,20,1,28,0
83.63628,14.265444,-11.808594,3192,2406702,21,1,29,0
83.63628,-34.817036,-11.808594,3193,2406702,22,1,30,0
83.63628,36.90444,-11.808594,3194,2406702,23,1,31,0
88.40063,-11.730682,-42.524563,3195,2406702,24,1,32,0
88.40063,13.254756,-42.524563,3196,2406702,25,1,33,0
39.94646,1.3933852,-36.553276,3457,2406703,0,1,1,0
39.94646,-16.080694,-36.553276,3458,2406703,1,1,2,0
39.94646,-16.080694,-11.808594,3459,2406703,2,1,3,0
57.74229,-9.251477,-11.808594,3460,2406703,3,1,4,0
57.74229,-9.251477,-36.553276,3461,2406703,4,1,5,0
57.74229,10.379071,-36.553276,3462,2406703,5,1,6,0
39.94646,17.957047,-36.553276,3463,2406703,6,1,7,0
39.94646,17.957047,-11.808594,3464,2406703,7,1,8,0
21.482557,-24.175348,-36.553276,3465,2406703,8,1,9,0
21.482557,-24.175348,-11.808594,3466,2406703,9,1,10,0
21.482557,24.482721,-36.553276,3467,2406703,10,1,11,0
21.482557,24.482721,-11.808594,3468,2406703,11,1,12,0
21.482557,0.95925564,-36.553276,3469,2406703,12,1,13,0
21.482557,0.95925564,-11.808594,3470,2406703,13,1,14,0
39.94646,1.3933852,-11.808594,3471,2406703,14,1,15,0
57.74229,10.536752,-11.808594,3472,2406703,15,1,16,0
83.63628,-13.027043,-11.808594,3473,2406703,16,1,17,0
83.63628,14.265444,-11.808594,3474,2406703,17,1,18,0
83.63628,-34.817036,-11.808594,3475,2406703,18,1,19,0
83.63628,36.90444,-11.808594,3476,2406703,19,1,20,0
88.40063,-11.730682,-42.524563,3477,2406703,20,1,21,0
88.40063,13.254756,-42.524563,3478,2406703,21,1,22,0
88.40063,-11.730682,-42.016712,3479,2406703,22,1,23,0
88.40063,13.254756,-42.002735,3480,2406703,23,1,24,0
88.40063,13.254756,-42.263355,3481,2406703,24,1,25,0
88.40063,-11.730682,-42.287537,3482,2406703,25,1,26,0
-34.485657,0.17479283,12.337542,3593,2416365,0,1,10,0
3.144917,0,4.8074603,3604,2342243,0,1,2,0
0,0,0.32938427,3615,2429610,0,1,0,0
-0.20138931,0.14627118,1.6159294,3624,2428711,0,1,1,0
-0.252954,-0.26132956,1.5006915,3633,2428712,0,1,1,0
0.022921298,-0.26132956,1.9651775,3642,2428713,0,1,1,0
-0.09096135,-0.11520831,0.9761786,3651,2428714,0,1,1,0
3.144917,0,4.8074603,3662,2342257,0,1,2,0
3.144917,0,4.8074603,3673,2342259,0,1,2,0
3.144917,0,4.8074603,3684,2342263,0,1,2,0
3.144917,0,4.8074603,3695,2342265,0,1,2,0
3.144917,0,4.8074603,3706,2342272,0,1,2,0
-46.226402,0.9303436,9.259442,3729,2416365,1,1,11,0
-28.430573,0.68692356,8.681166,3730,2416365,2,1,12,0
-28.430573,0.685201,9.259442,3731,2416365,3,1,13,0
-64.69029,0.45773485,9.259442,3768,2416365,4,1,14,0
-64.69029,0.23739794,9.259442,3769,2416365,5,1,15,0
-46.226402,0.67152745,9.259442,3770,2416365,6,1,16,0
-28.430573,0.685201,9.259442,3771,2416365,7,1,17,0
0,0,3.2458844,3805,2429902,0,1,7,0
0,0,0,3816,2438980,0,1,9,0
2.607379,0,1.6333245,3827,2429611,0,1,6,0
0.13777246,-0.0062243706,2.449307,3838,2445841,0,1,3,0
0,-0.0615,-0.071329966,3849,2457483,0,1,2,0
0,-0.040400486,0.26727486,3866,2457546,0,1,18,0
0,-0.0615,0.26727486,3867,2457546,1,1,19,0
0,-0.0615,0.26727486,3882,2457553,0,1,24,0
0,-0.015720155,0.2269543,3893,2457688,0,1,0,0
0,0,0,3904,2457706,0,1,18,0
-1.1606728,-0.061499655,3.6788068,3915,2457737,0,1,31,0
0,-0.015720157,0.06831874,3926,2457749,0,1,4,0
1.3518058,0,1.9445528,3935,2459324,0,1,10,0
0.2876482,0.014247298,0.045469385,3946,2457760,0,1,4,0
-6.479029,0,3.2673578,3957,2464023,0,1,3,0
0.2876482,0.014247298,1.0157927,3968,2466520,0,1,6,0
0,0,3.2458844,3979,2450951,0,1,7,0
26.010157,-367.5541,-364.31802,4020,2460057,0,1,1,0
26.804743,-364.19968,-363.6372,4021,2460057,1,1,2,0
21.095936,-361.468,-366.04108,4022,2460057,2,1,3,0
24.452354,-359.35495,-368.76804,4023,2460057,3,1,4,0
27.374504,-376.38718,-367.31668,4024,2460057,4,1,5,0
27.301973,-378.43997,-363.9276,4025,2460057,5,1,6,0
30.158478,-379.33167,-363.6585,4026,2460057,6,1,7,0
42.167892,-378.71573,-365.79904,4027,2460057,7,1,8,0
44.304325,-374.09116,-363.70596,4028,2460057,8,1,9,0
14.287028,-327.46457,-365.9354,4237,2460058,0,1,1,0
31.573067,-324.76602,-365.49515,4238,2460058,1,1,2,0
