ID,Name_lang,Description_lang,TypeID,Subtype,Faction,IconTextureFileID,RewardsBgTextureFileID,PopupBgTextureFileID,ExpansionLevel,MapID,DifficultyID,MinGear,Group_ID,Order_index,Required_player_condition_ID,Random_ID,ScenarioID,FinalEncounterID,Count_tank,Count_healer,Count_damage,Min_count_tank,Min_count_healer,Min_count_damage,Bonus_reputation_amount,MentorItemLevel,MentorCharLevel,ContentTuningID,Flags[0],Flags[1]
1027,Test Scenario Faction Criteria,,1,3,-1,136349,615223,615222,0,1460,12,0,38,10,0,0,908,0,0,0,40,0,0,1,0,0,0,798,71764994,0
1028,破冰者的遗产,你已经抵达马格纳·破冰者的陵墓所在的岛屿，准备发掘他的遗物。,1,3,-1,136349,615223,615222,0,1495,12,0,38,10,0,0,909,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1030,7.0 Artifacts - Sub Rog - Acquisition - Demonic Portal World,你抵达了萨格拉斯之犬玛尔奇扎斯所在的门户世界，准备杀了他，夺取他的獠牙。,1,3,-1,136349,615223,615222,6,1489,12,0,38,11,22984,0,911,0,0,0,1,0,0,1,0,0,0,642,35842,1
1043,守望者地窟,,1,1,-1,1411870,0,1411864,6,1493,1,0,53,0,0,1045,0,1470,1,1,3,1,1,3,0,0,0,1159,49155,16
1044,守望者地窟,,1,1,-1,1411870,0,1411864,6,1493,2,0,52,0,44509,1046,0,1470,1,1,3,1,1,3,0,0,0,1168,49155,0
1045,随机“军团再临”地下城,,6,1,-1,0,0,337493,6,-1,1,0,53,1,0,0,0,0,1,1,3,1,1,3,0,0,0,829,16451,528
1046,随机“军团再临”地下城（英雄）,,6,1,-1,0,0,337493,6,-1,2,0,52,2,77462,0,0,0,1,1,3,1,1,3,0,0,0,347,16387,16
1059,裂肉者的收获,你前往尼斯卡拉搜寻一件强大的恶魔武器。,1,3,-1,136349,615223,615222,0,1489,12,0,38,11,0,0,940,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1060,晴日末路,晴日峰的武僧寺院中的大师们准备召开一次大会，来讨论燃烧军团的威胁。,1,3,-1,136349,615223,615222,6,1014,12,0,38,10,18682,0,943,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1065,净化深岩之洲,追杀邪恶的恶魔格斯逊穿过大漩涡并净化土地的国度。,1,3,-1,136349,615223,615222,0,1503,12,0,38,0,0,0,950,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1090,直升2.0团队与地下城副本,直升2.0团队与地下城副本,1,3,-1,136349,615223,615222,0,1554,12,0,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,774,7170,1
1094,马顿场景战役,,1,3,-1,136349,615223,615222,0,1523,12,0,38,11,0,0,975,0,0,0,1,0,0,1,0,0,0,339,33794,0
1127,阿什兰,,1,5,-1,1398842,0,1397428,0,1191,25,0,38,10,43731,0,0,0,0,0,40,0,0,0,0,0,0,755,38469635,0
1132,天启场景战役,,1,3,-1,136349,615223,615222,0,1533,12,0,38,11,0,0,989,0,0,0,1,0,0,1,0,0,0,356,35842,0
1143,冰与火之歌,你进入了冰冠堡垒寻找传说中的符文剑，烈焰之击。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,957,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1145,天堂雷霆,你前往风元素的国度——天空之墙，寻找传说中的诸天之拳。,1,3,-1,136349,615223,615222,0,1528,12,0,38,10,0,0,983,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1146,随机时空漫游地下城（大地的裂变）,,6,1,-1,0,0,337493,3,-1,2,90,44,4,37610,0,0,0,1,1,3,0,0,0,0,90,35,1287,8263,16400
1147,旋云之巅,,1,1,-1,460873,0,460619,3,657,2,0,0,0,37610,1146,0,116,1,1,3,1,1,3,0,90,35,1287,1027,0
1148,巨石之核,,1,1,-1,460872,0,460618,3,725,2,0,0,0,37610,1146,0,113,1,1,3,1,1,3,0,90,35,1287,1027,0
1149,格瑞姆巴托,,1,1,-1,460863,0,460615,3,670,2,0,0,0,37610,0,0,134,1,1,3,1,1,3,0,90,35,1287,1027,0
1150,潮汐王座,,1,1,-1,460875,0,460620,3,643,2,0,0,0,37610,1146,0,104,1,1,3,1,1,3,0,90,35,1287,1027,0
1151,托维尔失落之城,,1,1,-1,460866,0,466904,3,755,2,0,0,0,37610,1146,0,122,1,1,3,1,1,3,0,90,35,1287,1027,0
1152,时光之末,,1,1,-1,575262,0,575267,3,938,2,0,0,0,0,1146,0,289,1,1,3,1,1,3,0,90,35,1287,1027,0
1153,萨隆矿坑,,1,1,-1,336391,0,340681,2,658,2,0,5,0,8990,0,0,610,1,1,3,1,1,3,0,75,30,1288,1027,0
1154,魔导师平台,,1,1,-1,136344,0,340675,1,585,2,0,0,0,6728,744,0,533,1,1,3,1,1,3,0,75,30,1286,1027,0
1162,风行者的遗产,你到达了燃烧军团审判庭的所在地，尼斯卡拉。,1,3,-1,136349,615223,615222,0,1489,12,0,38,11,0,0,972,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1163,测试字符,,1,3,-1,136349,615223,615222,0,1460,12,0,38,10,37764,0,1018,0,0,0,40,0,0,0,0,0,0,1207,492546,0
1164,幽暗之光,你试图解决瓦尔莎拉海滩上的水域骚乱。,1,3,-1,136349,615223,615222,0,1553,12,0,38,10,0,0,1025,0,0,0,1,0,0,1,0,0,0,348,75795458,0
1165,欺诈者的双刃,你带领着一支恶魔猎手精英小队来到瓦雷迪斯·邪魂位于苏拉玛的燃烧军团堡垒刺杀他。,1,3,-1,136349,615223,615222,0,1498,12,0,38,10,0,0,900,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1166,奥达奇战刃,你已经包围了臭名昭著的奥达奇战刃的持有者，凯丽娅·邪魂。,1,3,-1,136349,615223,615222,0,1500,12,0,38,10,0,0,961,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1167,亡灵将军,你和舰队上将特塞斯在阿苏纳的海岸附近发现了亡灵舰长伊丽扎的舰队。,1,3,-1,136349,615223,615222,0,1545,12,0,38,10,0,0,1012,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1168,皇帝的应许,为了从燃烧军团手中夺回一件强大的神器，影踪派急需你的帮助。,1,3,-1,136349,615223,615222,0,1541,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1170,乌索克之巢,你进入了翡翠梦境，前往乌索克之巢寻找巨熊之神的利爪。,1,3,-1,136349,615223,615222,0,1536,12,0,38,10,0,0,990,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1171,冰封王座,你受到巫妖王的召唤进入了冰冠堡垒。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1172,紫罗兰监狱,你必须拷问毁灭者塔尔达斯，找出瓦雷迪斯·邪魂的下落。,1,3,-1,136349,615223,615222,0,1494,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1173,黑暗骑士,你发现了黑暗骑士的秘密巢穴，但必须先击败他们的首领才能得到神器。,1,3,-1,136349,615223,615222,0,1533,12,0,38,10,0,0,1026,0,0,0,1,0,0,1,0,0,0,642,35842,0
1174,艾萨拉之眼,,1,1,-1,1498161,0,1498165,6,1456,1,0,53,0,0,1045,0,1492,1,1,3,1,1,3,0,0,0,484,49155,16
1175,艾萨拉之眼,,1,1,-1,1498161,0,1498165,6,1456,2,0,52,0,44509,1046,0,1492,1,1,3,1,1,3,0,0,0,1163,49155,0
1176,勇气的挑战,如果你能在破碎海滩证明自己的勇气，哈维就会协助你对抗燃烧军团。,1,3,-1,136349,615223,615222,0,1500,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1178,暗影中的圣矛,阿帕塔发现了雄鹰之爪的下落，但它被一个古老的敌人守护着。杀了那个怪物，夺回长矛。,1,3,-1,136349,615223,615222,0,1511,12,0,38,10,0,0,973,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1183,恐痕裂隙场景战役,,1,3,-1,136349,615223,615222,0,1522,12,0,38,11,0,0,962,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1184,恐痕裂隙最终场景战役,,1,3,-1,136349,615223,615222,0,1522,12,0,38,11,0,0,998,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1185,逆风收割者场景战役,,1,3,-1,136349,615223,615222,0,1533,12,0,38,11,0,0,988,0,0,0,1,0,0,1,0,0,0,642,35842,0
1186,月神镰刀场景战役,,1,3,-1,136349,615223,615222,0,1533,12,0,38,11,0,0,1014,0,0,0,1,0,0,1,0,0,0,642,35842,0
1187,守护者熔炉,,1,3,-1,136349,615223,615222,0,1494,12,0,38,11,0,0,1034,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1189,魔法回廊,,1,1,-1,1411869,0,1411863,6,1516,2,0,53,0,21439,1045,0,1501,1,1,3,1,1,3,0,0,0,1158,49155,16
1190,魔法回廊,,1,1,-1,1411869,0,1411863,6,1516,2,0,52,0,44509,1046,0,1501,1,1,3,1,1,3,0,0,0,1167,49155,0
1191,噬魂之喉,,1,1,-1,1411868,0,1411862,6,1492,1,0,53,0,0,1045,0,1663,1,1,3,1,1,3,0,0,0,1155,49155,16
1192,噬魂之喉,,1,1,-1,1411868,0,1411862,6,1492,2,0,52,0,44509,1046,0,1663,1,1,3,1,1,3,0,0,0,1165,49155,0
1193,英灵殿,,1,1,-1,1498162,0,1498166,6,1477,1,0,53,0,0,1045,0,1489,1,1,3,1,1,3,0,0,0,486,49155,16
1194,英灵殿,,1,1,-1,1498162,0,1498166,6,1477,2,0,52,0,44509,1046,0,1489,1,1,3,1,1,3,0,0,0,1164,16387,0
1195,重铸大地之环,破碎海滩一役惨败之后，全世界的萨满在艾泽拉斯的中心召开了一次紧急会议。,1,3,-1,136349,615223,615222,0,1572,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1200,黑暗骑士,你发现了黑暗骑士的秘密巢穴，但必须先击败他们的首领才能得到神器。,1,3,-1,136349,615223,615222,0,1533,12,0,38,10,0,0,988,0,0,0,1,0,0,1,0,0,0,642,35842,0
1201,黑心林地,,1,1,-1,1411867,0,1411861,6,1466,1,0,53,0,0,1045,0,1657,1,1,3,1,1,3,0,0,0,1196,49155,16
1202,黑心林地,,1,1,-1,1411867,0,1411861,6,1466,2,0,52,0,44509,1046,0,1657,1,1,3,1,1,3,0,0,0,1197,49155,0
1203,黑暗骑士,你发现了黑暗骑士的秘密巢穴，但必须先击败他们的首领才能得到神器。,1,3,-1,136349,615223,615222,0,1533,12,0,38,10,0,0,1014,0,0,0,1,0,0,1,0,0,0,642,35842,0
1204,黑鸦堡垒,,1,1,-1,1411865,0,1411859,6,1501,1,0,53,0,0,1045,0,1672,1,1,3,1,1,3,0,0,0,1152,49155,16
1205,黑鸦堡垒,,1,1,-1,1411865,0,1411859,6,1501,2,0,52,0,44509,1046,0,1672,1,1,3,1,1,3,0,0,0,1161,49155,0
1206,奈萨里奥的巢穴,,1,1,-1,1450576,0,1450578,6,1458,1,0,53,0,0,1045,0,1687,1,1,3,1,1,3,0,0,0,480,49155,16
1207,奈萨里奥的巢穴,,1,1,-1,1450576,0,1450578,6,1458,2,0,52,0,44509,1046,0,1687,1,1,3,1,1,3,0,0,0,1166,49155,0
1208,突袭紫罗兰监狱,,1,1,-1,1498159,0,1498163,6,1544,1,0,53,0,0,1045,0,1697,1,1,3,1,1,3,0,0,0,446,49155,16
1209,突袭紫罗兰监狱,,1,1,-1,1498159,0,1498163,6,1544,2,0,52,0,44509,1046,0,1697,1,1,3,1,1,3,0,0,0,1160,49155,0
1214,大漩涡泰坦场景战役,,1,3,-1,136349,615223,615222,6,1580,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,344,67111939,0
1215,冰封王座,有人忘记了拾取巫妖王的某件重要物品。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1023,67406850,0
1221,毁灭之锤的下落,深入深岩之洲被遗忘的长廊，从一名恶魔手中夺回毁灭之锤。,1,3,-1,136349,615223,615222,0,1503,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1222,雷霆之声,强大的莱登之拳在等待着新的主人，只要你能向白虎证明自己的力量，就能得到它。,1,3,-1,136349,615223,615222,0,1526,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,35842,0
1227,净化母亲之树,你和莱莎·护蕾来到诺达希尔的根部净化加尼尔，母亲之树所遭受的腐蚀。,1,3,-1,136349,615223,615222,0,1599,12,0,38,10,0,0,1061,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1228,魔枢宝库,,1,3,-1,136349,615223,615222,6,1583,12,0,38,11,0,0,1065,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1229,黑暗女王与海,返回潮汐王座，追踪一件古老的强大圣物：莎拉达尔，潮汐权杖。,1,3,-1,136349,615223,615222,0,1600,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1234,泰坦雷霆,你来到了盾憩岛，这座岛屿上坐落着古老的维库人墓穴。,1,3,-1,136349,615223,615222,0,1495,12,0,38,11,0,0,1068,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1240,影血堡垒,你必须潜入阿卡丽·影血的堡垒，从她的尸体上拿走吞噬者之牙。,1,3,-1,136349,615223,615222,0,1607,12,0,38,10,0,0,1078,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1241,魔枢宝库,,1,3,-1,136349,615223,615222,6,1583,12,0,38,11,0,0,1101,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1242,获得真理守护者,在一座古代维库国王的陵墓中有一个提尔的圣坛。进入圣坛，找到真理守护者。,1,3,-1,136349,615223,615222,0,1495,12,0,38,10,0,0,1082,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1243,圣光回归,你进入了尼斯卡拉的破碎世界寻找传说中的水晶之杖，图雷。,1,3,-1,136349,615223,615222,0,1489,12,0,38,11,0,0,1085,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1248,奥杜尔的秘密,你进入了古老的泰坦之城，奥杜尔。,1,3,-1,304468,615223,615222,5,1579,12,0,38,11,0,0,1125,0,0,0,1,0,0,1,0,0,0,356,35842,0
1249,白银之手,占位符,1,3,-1,136349,615223,615222,0,1539,12,0,38,10,0,0,1092,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1250,黑暗耳语,你进入了这座恶魔肆虐的山谷，寻找堕落者之颅。,1,3,-1,136349,615223,615222,0,1498,12,0,38,11,0,0,1097,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1251,创造者的车间,米米尔隆召唤你前往奥杜尔的思想火花谋划下一步的行动。,1,3,-1,136349,615223,615222,0,1579,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1252,猎人永不孤单,,1,3,-1,136349,615223,615222,0,1609,12,0,38,11,0,0,1099,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1279,废墟寻踪,你来到这片上古遗迹寻找维斯托克·暗枝。他带着阿莎曼之牙从阿莎曼之墓逃走了。,1,3,-1,136349,615223,615222,0,1612,12,0,38,11,0,0,1108,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1280,法师猎手,黑檀之寒在一个强大的艾瑞达法师猎人手上。用强大的仪式吸引他的注意力，然后扭转局面。,1,3,-1,136349,615223,615222,0,1616,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1281,无形之刃,隐蔽之手已经潜入暴风城，计划将燃烧军团直接召唤到城里。,1,3,-1,136349,615223,615222,0,1620,12,0,38,11,0,0,1123,0,0,0,1,0,0,1,0,0,0,642,35842,0
1286,黑暗神殿之战,说服阿卡玛在与燃烧军团的战争中站在你这边。,1,3,-1,136349,615223,615222,0,1621,12,0,38,10,0,0,1124,0,0,0,1,0,0,1,0,0,0,339,35842,0
1287,暗枝,为了净化梦魇，勇士必须登上巨树莎拉达希尔，这里梦境的帷幕最为稀薄。,1,2,-1,1452730,1452737,1452723,6,1520,17,0,0,1,40807,0,0,1738,2,5,18,1,4,13,0,0,0,949,16411,0
1288,饱受折磨的守护者,与自然的关系越密切，受梦魇的影响就越深。这些坚韧的自然守护者被恐惧和愤怒蒙蔽了心智。,1,2,-1,1452732,1452739,1452725,6,1520,17,0,0,2,40808,0,0,1750,2,5,18,1,4,13,0,0,0,949,16411,0
1289,艾林裂隙,在这个黑暗无形的领域深处，现实不断变动，人的感官也变得无法信赖。梦魇之王在此等候。,1,2,-1,1452731,1452738,1452724,6,1520,17,0,0,3,40809,0,0,1726,2,5,18,1,4,13,0,0,0,949,16411,0
1290,魔力水渠,这个水下的通路可以进入暗夜井的地基，但是久已被忘却的恐惧也在里面等候。,1,2,-1,1452733,1452740,1452726,6,1530,17,0,0,5,40810,0,0,1731,2,5,18,1,4,13,0,0,0,949,16411,0
1291,皇家图书馆,暗夜要塞的宫殿地区是他们的文化的顶点，这个文化由魔法塑造，也被魔法扭曲。,1,2,-1,1452736,1452743,1452729,6,1530,17,0,0,6,40811,0,0,1761,2,5,18,1,4,13,0,0,0,949,16411,0
1292,暗夜之塔,大魔导师艾利桑德以她人民的未来作为抵押，与燃烧军团定下了黑暗的契约。如今清算的日子来临了。,1,2,-1,1452735,1452742,1452728,6,1530,17,0,0,7,40815,0,0,1743,2,5,18,1,4,13,0,0,0,949,16411,0
1293,背叛者的崛起,术士古尔丹来到了暗夜要塞之巅，完成他的军团主人派他来到艾泽拉斯所履行的使命。命运在等待。,1,2,-1,1452734,1452741,1452727,6,1530,17,0,0,8,40816,0,0,1737,2,5,18,1,4,13,0,0,0,949,16411,0
1294,黑暗神殿之战,说服阿卡玛在与燃烧军团的战争中站在你这边。,1,3,-1,136349,615223,615222,0,1621,12,0,38,10,0,0,1131,0,0,0,1,0,0,1,0,0,0,339,35842,0
1295,营救库尔迪拉,营救库尔迪拉,1,3,-1,136349,615223,615222,0,1617,12,0,38,11,0,0,1134,0,0,0,1,0,0,1,0,0,0,339,33794,0
1296,魔环,跟随大法师瓦格斯进入魔环。,1,3,-1,136349,615223,615222,0,1623,12,0,38,10,0,0,1135,0,0,0,1,0,0,1,0,0,0,339,35842,0
1297,紫罗兰监狱,在紫罗兰监狱中击败驯犬者哈卡。,1,3,-1,136349,615223,615222,0,1494,12,0,38,10,0,0,1136,0,0,0,1,0,0,1,0,0,0,339,35842,0
1298,神龙与恶魔,你来到了青龙寺，寻找美猴王曾用过的法杖福枬。,1,3,-1,136349,615223,615222,0,1625,12,0,38,11,0,0,1137,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1299,为埃索达而战,,1,3,-1,136349,615223,615222,0,1624,12,0,38,0,0,0,1138,0,0,0,1,0,0,1,0,0,0,345,344198147,0
1304,入侵尼斯卡拉,入侵尼斯卡拉，与凯丽娅·邪魂和瓦雷迪斯·邪魂做个了断，向燃烧军团表明态度。,1,3,-1,136349,615223,615222,0,1489,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,35842,0
1305,入侵尼斯卡拉,入侵尼斯卡拉，与凯丽娅·邪魂和瓦雷迪斯·邪魂做个了断，向燃烧军团表明态度。,1,3,-1,136349,615223,615222,0,1489,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,35842,0
1306,大陷坑,与你的枯法者大军并肩作战，进入大陷坑。,1,3,-1,136349,615223,615222,6,1626,12,0,38,1,44880,0,1150,0,0,0,1,0,0,1,0,0,0,335,75762691,0
1307,蔑潮港获取场景战役 - JMC,测试一下是否普通的寻求组队记录就够我用了。,1,3,-1,136349,615223,615222,0,1511,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,1
1308,提瑞斯法林地获取场景战役 - JMC,普通的寻求组队场景战役记录。,1,3,-1,136349,615223,615222,0,1539,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1309,盾憩岛获取场景战役 - JMC,普通的寻求组队场景战役记录。,1,3,-1,136349,615223,615222,0,1495,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,1
1310,霍迪尔的命运,,1,3,-1,136349,615223,615222,0,1489,12,0,38,10,0,0,1146,0,0,0,1,0,0,1,0,0,0,339,35842,0
1311,奥杜尔战士场景战役,你进入了古老的泰坦之城，奥杜尔。,1,3,-1,304468,615223,615222,6,1579,12,0,38,11,0,0,1148,0,0,0,1,0,0,1,0,0,0,339,35842,0
1312,点睛之笔,乔装成耶戈什，加入暗影议会，在托尔巴拉德搜寻达拉然之眼。,1,3,-1,136349,615223,615222,0,1630,12,0,38,10,0,0,1155,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1317,第四骑士,复活第四个骑士。,1,3,-1,136349,615223,615222,0,1611,12,0,38,11,0,0,0,0,0,0,1,0,0,1,0,0,0,339,33794,0
1318,群星庭院,,1,1,-1,1498160,0,1498164,6,1571,2,0,52,0,44509,1046,0,1720,1,1,3,1,1,3,0,0,0,1162,49155,0
1319,群星庭院,,1,1,-1,1498160,0,1498164,6,1571,2,0,53,0,21439,1045,0,1720,1,1,3,1,1,3,0,0,0,1154,49155,16
1320,圣光之愿礼拜堂,屠杀圣光之愿礼拜堂。,1,3,-1,136349,615223,615222,0,1611,12,0,38,11,0,0,1157,0,0,0,1,0,0,1,0,0,0,339,35842,0
1321,全力以赴,破坏夜流水渠。,1,3,-1,136349,615223,615222,6,1632,12,0,38,1,4383,0,1159,0,0,0,1,0,0,1,0,0,0,335,3075,0
1326,保卫虚空之光神殿,防守虚空之光神殿，抵御巴纳扎尔的入侵。,1,3,-1,136349,615223,615222,6,1629,12,0,38,1,4383,0,1160,0,0,0,1,0,0,1,0,0,0,339,3075,0
1345,保卫虚空之光神殿,防守虚空之光神殿，抵御巴纳扎尔的入侵。,1,3,-1,136349,615223,615222,6,1629,12,0,38,1,4383,0,1168,0,0,0,1,0,0,1,0,0,0,339,3075,0
1346,未竟的宿命,你必须实现你的命运。,1,3,-1,136349,615223,615222,0,1621,12,0,38,10,0,0,1170,0,0,0,1,0,0,1,0,0,0,347,344230914,0
1347,卡拉赞 - 柱子的线索,回到卡拉赞寻找创世之柱的线索。,1,3,-1,136343,615223,615222,5,1529,12,0,38,0,0,0,989,0,0,0,1,0,0,1,0,0,0,356,35842,0
1348,翡翠梦魇,,2,2,-1,1452731,0,1452724,6,1520,14,0,54,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,624,0,0
1349,翡翠梦魇,,2,2,-1,1452731,0,1452724,6,1520,15,0,55,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,625,0,0
1350,翡翠梦魇,,2,2,-1,1452731,0,1452724,6,1520,16,0,56,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,626,0,0
1351,暗夜要塞,,2,2,-1,1450577,0,1450579,6,1530,14,0,54,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,619,0,0
1352,暗夜要塞,,2,2,-1,1450577,0,1450579,6,1530,15,0,55,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,620,0,0
1353,暗夜要塞,,2,2,-1,1450577,0,1450579,6,1530,16,0,56,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,621,0,0
1354,伊利丹的起源：拉文凯斯的遗产,,1,3,-1,136349,615223,615222,6,1646,12,0,38,0,0,0,1179,0,0,0,1,0,0,1,0,0,0,345,3075,0
1359,黑手的熔炉,在黑石铸造厂的顶层，督军黑手正在只有他能忍受的超高温中俯视着先祖的家园。,1,2,-1,1042214,1042752,1042149,5,1205,17,0,0,0,0,0,0,959,0,0,25,0,0,1,0,0,0,2015,5139,8224
1360,黑色熔炉,在黑石铸造厂的深处，野蛮而巨大的生物在日夜锻打着钢铁部落的战争机器。,1,2,-1,1042215,1042753,1042150,5,1205,17,0,0,5,0,0,0,1162,0,0,25,0,0,1,0,0,0,2015,5139,8224
1361,熔渣车间,只有铸造厂熔炉中反常的高温才能融化黑石矿石，而这种矿石正是钢铁部落的武力核心。,1,2,-1,1042216,1042754,1042151,5,1205,17,0,0,4,31415,0,0,1154,0,0,25,0,0,1,0,0,0,2015,5139,8224
1362,钢铁装配车间,延绵不绝的钢铁部落武器和军火构成了一副可怕的图景。,1,2,-1,1042213,1042751,1042148,5,1205,17,0,0,6,31434,0,0,1203,0,0,25,0,0,1,0,0,0,2015,5139,8224
1363,围城,当食人魔和钢铁部落的首领们集聚一堂，在悬槌堡的大竞技场中观看难得一见的奇景时，一场毁灭性的阴谋正在暗中酝酿。,1,2,-1,1042217,1042755,1042152,5,1228,17,0,0,1,30904,0,0,1196,0,0,25,0,0,1,0,0,0,2014,5139,8224
1364,奥秘圣殿,只有少数被选中的幸运儿曾见识过悬槌堡顶层的迦台农神殿；传说里面藏着诡异的圣物和巫术。,1,2,-1,1042219,1042757,1042154,5,1228,17,0,0,2,31172,0,0,1153,0,0,25,0,0,1,0,0,0,2014,5139,8224
1365,元首高塔,在悬槌堡顶层，元首马尔高克正致力于发掘上古的秘密，从而使食人魔夺回德拉诺之王的荣光。,1,2,-1,1042218,1042756,1042153,5,1228,17,0,0,3,31431,0,0,1197,0,0,25,0,0,1,0,0,0,2014,5139,8224
1366,地狱破城者,由邪能驱动的攻城机器和恐怖的野兽正在地狱火堡垒的大门前整装待发，准备踏上入侵艾泽拉斯的征程。,1,2,-1,1135138,1135342,1135144,5,1448,17,0,0,8,34443,0,0,1392,0,0,25,0,0,1,0,0,0,2013,5139,8224
1367,鲜血大厅,基尔罗格率先接受了古尔丹扭曲的礼物，但这也带动了许多兽人的效仿。如今，这些嗜血而野蛮的家伙就在这些大厅中严阵以待。,1,2,-1,1135137,1135148,1135142,5,1448,17,0,0,9,34444,0,0,1372,0,0,25,0,0,1,0,0,0,2013,5139,8224
1368,暗影堡垒,在古尔丹执掌大权后，萨格雷以及暗影议会的其他成员就公开效忠燃烧军团了。,1,2,-1,1135134,1135145,1135139,5,1448,17,0,0,10,34445,0,0,1394,0,0,25,0,0,1,0,0,0,2013,5139,8224
1369,毁灭者高台,在地狱火堡垒的峰顶，古尔丹正准备开始黑暗仪式，而那些恶魔勇士们则严阵以待……,1,2,-1,1135136,1135147,1135141,5,1448,17,0,0,11,34446,0,0,1395,0,0,25,0,0,1,0,0,0,2013,5139,8224
1370,黑暗之门,在黑暗之门的瓦砾之上，阿克蒙德亲自坐镇，以确保燃烧军团的计划得以顺利实现。,1,2,-1,1135135,1135146,1135140,5,1448,17,0,0,12,34447,0,0,1438,0,0,25,0,0,1,0,0,0,2013,5139,8224
1371,成立牧师组织 - JMC,成立牧师组织,1,3,-1,136349,615223,615222,0,1629,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,75795458,1
1372,伊利丹的起源：深暗领域,,1,3,-1,136349,615223,615222,0,1653,12,0,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,345,3075,0
1381,,,1,3,-1,136349,615223,615222,0,1539,12,0,38,10,0,0,991,0,0,0,1,0,0,1,0,0,0,642,75795458,1
1382,,,1,3,-1,136349,615223,615222,0,1539,12,0,38,10,0,0,1037,0,0,0,1,0,0,1,0,0,0,642,75795458,1
1383,,,1,3,-1,136349,615223,615222,0,1511,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1384,,,1,3,-1,136349,615223,615222,0,1511,12,0,38,10,0,0,973,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1404,攻破圣殿,时机已经成熟，攻打秩序大殿，并从下方进入宫殿。,1,3,-1,136349,615223,615222,0,1662,12,0,38,10,0,0,1202,0,0,0,1,0,0,1,0,0,0,335,75795458,0
