ID,Name_lang,Cost_lang,OutOfError_lang,ToolTip_lang,MinPower,MaxPower,StartPower,CenterPower,RegenerationPeace,RegenerationCombat,BarType,Flags,StartInset,EndInset,FileDataID[0],FileDataID[1],FileDataID[2],FileDataID[3],FileDataID[4],FileDataID[5],Color[0],Color[1],Color[2],Color[3],Color[4],Color[5]
335,易爆废料,,,从黑玫瑰号的残骸中收集易爆废料，装入密封装置。,0,100,0,0,0,0,0,23,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-13902018,-1,-13967554,-16777216
336,邪能腐蚀,邪能腐蚀,邪能腐蚀,当邪能腐蚀全满时，你将沦为燃烧军团的爪牙。,0,100,0,0,0,0,0,6,0.2,0.2,0,1130150,1130149,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
337,邪能腐蚀,邪能腐蚀,邪能腐蚀,,0,100,0,0,0,0,0,10,0.2,0.2,0,1130150,1130149,1130147,1130146,0,-1,-1,-65794,-1,-1,-16777216
338,摧毁恶魔物品,,,已获得的斩魔点数！,0,500,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
339,保护天火号,,,消灭被遗忘者部队，拆除天火号上的易爆炸弹。,0,20,0,0,0,0,0,4,0.1328,0.1367,457295,0,446219,0,0,0,-1,-1,-1,-1,-1,-16777216
342,狂乱,狂乱,你没有足够的狂乱值。,狂乱值增长时将解锁更多技能。,0,100,0,0,0,0,0,2,0.28,0.22,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
343,能量池距离,,,目前邪能玛戈隆最靠近暗影之池。,0,100,0,0,100,100,0,82,0,0,449450,449447,457302,0,0,0,-1,-16777216,-6347796,-1,-1,-16777216
344,能量池距离,,,目前邪能玛戈隆最靠近火焰之池。,0,100,0,0,100,100,0,82,0,0,449450,449447,457302,0,0,0,-1,-16777216,-33023,-1,-1,-16777216
345,能量池距离,,,目前邪能玛戈隆最靠近邪能之池。,0,100,0,0,100,100,0,82,0,0,449450,449447,457302,0,0,0,-1,-16777216,-9246700,-1,-1,-16777216
346,腐蚀能量,,,消耗腐蚀能量，为强大的技能充能。,0,3,0,0,0,0,0,2,0,0,0,1129701,1129702,0,0,0,-16777216,-1,-1,-16777216,-16777216,-16777216
347,漩涡,漩涡,你需要更多漩涡值,为你的技能提供能量。,0,100,0,0,-5,5,0,6,0.1,0.1,0,1036120,840433,840435,0,0,-1,-1,-11507457,-5257732,-1,-16777216
348,风暴,风暴,你没有足够的风暴值。,由闪电箭产生。用于施放你的许多法术。,0,20,20,0,0,0,0,2,0.1,0.1,0,1036120,840433,840435,840434,0,-1,-1,-11507457,-5257732,-1,-16777216
349,血月之力,血月之力,血月之力,找到枯竭的血水晶并对鲜血之月使用以削弱其力量！,0,1000,0,0,0,0,0,518,0.1,0.15,0,1131301,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
350,袭击天火号,,,消灭联盟成员并在天火号上放置易爆炸弹。,0,40,0,0,0,0,0,4,0.1328,0.1367,457306,0,446219,0,0,0,-1,-1,-1,-1,-1,-16777216
351,寻宝,,,你与你的目标之间的距离。,0,100,0,0,0,0,0,130,0.1,0.23,457310,457307,457308,0,457309,0,-1,-13433743,-2541828,-16777216,-768,-16777216
352,占位符,占位符,占位符,占位符,0,60,0,0,0,0,0,6,0,0,0,840432,840433,840435,840434,0,-16777216,-1572864,-65536,-16777216,-16777216,-16777216
353,干扰猢狲聚会,干扰猢狲聚会,猢狲聚会正在倾情上演！,"被干扰的猢狲聚会者数量。

干扰这场聚会将引起乌克乌克的愤怒！",0,300,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
354,梦魇腐蚀,梦魇腐蚀,梦魇腐蚀,梦魇腐蚀扭曲了你的思想。,0,100,0,0,0,0,0,415,0.19,0.19,0,1452757,1452758,1452760,1452759,0,-16777216,-1078646,-491135,-65536,-361091,-16777216
355,奥术充能,奥术充能,你需要更多奥术充能,奥术充能由奥术冲击、奥术飞弹和魔爆术产生，并被奥术弹幕和唤醒消耗。,0,4,0,0,-0.01,0,0,6,0.1,0.1,0,1036120,840433,840435,0,0,-1,-1,-11507457,-5257732,-1,-16777216
358,月光能量,月光能量,你需要更多月光能量,为你的技能提供能量。,0,100,0,0,0,0,0,6,0.1,0.1,457328,0,628128,840435,0,0,-1,-1,-11503361,-5257732,-1,-16777216
361,阿格拉玛之盾,,,,0,100,100,0,0,0,0,6,0.1328,0.1367,457322,457301,629031,1041333,0,0,-1,-1,-1,-1,-1,-16777216
362,魔网能量,,,为自己灌注在鱼人浅滩找到的魔网能量。,0,50,0,0,0,0,0,6,0.13,0.13,459016,449447,446219,449431,449449,0,-1,-1,-1,-1,-1,-16777216
365,血石,,,必须用恶魔的鲜血来喂养血石。,0,100,0,0,0,0,0,6,0.14,0.14,0,1130148,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
369,腐蚀值,腐蚀值,你被净化了。,"加尼尔正在渗出黑暗能量。腐化程度过深时，你会立刻从翡翠梦境中苏醒！

你的治疗法术可以减轻腐化程度。",0,100,0,0,1,1,0,71,0.13,0.13,525287,1131301,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
370,时间流逝,,,表示与正常时间不同的时间流逝速度。,0,100,50,100,0,0,0,2,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-517,-1,-16777216
371,不稳定的神圣能量,神圣之怒,,收集魔枢宝库内圣光之怒释放出的神圣能量。,0,100,0,0,0,0,0,275,0.15,0.15,458992,457301,457302,533346,449449,0,-3882045,-15856120,-1146,-723307,-394762,-16777216
376,不稳定的奥术能量,奥术能量 ,,收集魔枢宝库内艾露尼斯释放出的奥术能量。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
377,饥饿值,,你饿得无法继续了。,你需要进食才能生存。,0,100,100,0,0,0,0,6,0.14,0.14,0,1130148,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
380,酿酒状态,,,在美猴王的指导下完成酿酒。,0,4,0,0,0,0,1,6,0.1328,0.1367,457569,449457,457567,449461,457568,0,-1,-1,-4818957,-16777216,-4037167,-16777216
381,收集来的魔网能量,魔网能量,,当前魔网能量等级。跑下向一个魔网能量节点为你的魔刃豹充能。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
384,恶魔变形,,,恶魔变形的剩余时间。,1,45,45,20,0,0,0,102,0.1328,0.1367,457319,0,457317,0,0,0,-1,-1,-1,-1,-1,-16777216
387,迫击炮火力,,,在能量耗尽之前迅速射击！,0,30,30,0,-1,-1,0,6,0.15,0.15,0,1130150,1130149,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
388,剩余时间,,,抓紧时间发现矿洞！,0,300,300,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
389,剩余时间,,,抓紧时间发现矿洞！,0,270,270,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
390,剩余时间,,,抓紧时间发现矿洞！,0,240,240,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
391,剩余时间,,,抓紧时间发现矿洞！,0,210,210,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
392,冥狱深渊之雾,,,海拉的力量会不断增长，达到满值时会使用巨喉之怒。,0,100,0,0,0,0,0,2,0.1328,0.1367,458988,457301,457302,653601,0,0,-1,-1,-6752257,-4463400,-1840148,-16777216
393,剩余时间,,,阻止瑟玛普拉格的剩余时间！,0,11,10,0,0,0,4,375,0,0,1053204,0,0,0,0,1053205,-1,-16777216,-16777216,-16777216,-16777216,-602368
394,剩余时间,,,阻止瑟玛普拉格的剩余时间！,0,11,10,0,0,0,4,375,0,0,985508,0,0,0,0,985509,-1,-16777216,-16777216,-16777216,-16777216,-655344
395,折磨,折磨,零点折磨。,你被燃烧军团的技能击中时，会增加你在对方手上的折磨点数。,0,100,0,0,0,0,0,29,0.1679,0.1679,1588828,1588825,1588826,1588829,1588827,0,-1,-1,-65536,-4113,-65536,-16777216
399,奥术充能,,,积累奥术能量，施放驱逐暗影。,0,300,0,0,0,0,0,10,0.1,0.1,0,1130150,1130149,1130147,0,0,-1,-1,-11507457,-5257732,-1,-16777216
400,邪能能量,,,消耗邪能能量，对敌人造成伤害。,0,300,300,0,0,0,0,6,0.14,0.14,0,1130148,1130145,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
401,护盾之力,,,强化萨格拉斯之墓的防御系统。,0,100,100,0,0,0,0,10,0.1,0.1,0,898400,628128,449451,0,0,-1,-1,-11507457,-5257732,-1,-16777216
404,军团刺客目标,军团威胁,军团目前没有追踪你。,你对军团的威胁等级。威胁等级越高，军团就会派遣刺客来暗杀你。,0,15,0,0,0,0,0,23,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
405,红龙精华,红龙精华,,已收集的死去红龙的精华。,0,100,0,0,0,0,0,275,0.15,0.15,458992,457301,457302,457320,1131303,0,-5409419,-15856120,-65536,-65536,-5672621,-16777216
408,虚空能量,虚空能量,能量为0。,在这个世界中灌注的虚空能量。,0,100,0,0,0,0,0,29,0.13,0.14,457319,449447,449448,449451,449449,0,-16777216,-16777216,-9764698,-7536430,-9764698,-16777216
410,黑索公司用户手册,高热,,,0,100,0,50,0,0,0,307,0.13,0.13,982814,449447,449448,457300,449449,0,-1,-131587,-13356063,-1,-855316,-16777216
411,黑索公司用户手册,高热,,,0,100,99,50,0,0,0,51,0.13,0.13,982815,449447,449448,457300,449449,0,-1,-131587,-1105626,-1,-919048,-16777216
414,显示时间,,,好好利用！,0,60,60,0,-1,-1,0,6,0.12,0.13,449450,449447,449448,449451,449449,0,-1,-1,-1,-1,-1,-16777216
415,点数,,,进球越多越好。尽量花式进球以获得更高分数！,0,1000,0,0,0,0,4,260,0,0,1053204,0,0,0,0,1053205,-1,-16777216,-16777216,-16777216,-16777216,-1
416,阿昆达之力,,,吸收阿昆达的雷霆打击来获得他的力量。,0,100,0,0,0,0,0,6,0.14,0.14,0,840432,796705,840435,840434,0,-1,-1,-1,-1,-1,-16777216
417,击败灵魂,,,消灭来袭的敌人，突破他们的阵线！,0,100,100,0,0,0,0,4,0,0,457314,449447,449448,449451,449449,0,-655616,-16777216,-17920,-16777216,-16777216,-16777216
421,泰坦精华,泰坦精华,泰坦精华不足,泰坦之力，可通过充当阿格拉玛的化身以吸收伤害来获得。,0,100,0,0,0,0,0,93,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
424,生命能量,生命能量,,"击败敌人，为艾欧娜尔补充生命能量。
生命能量达到100点时，她会施放生命之力。",0,100,0,0,0,0,0,275,0.14,0.14,525287,457301,457302,457320,0,0,-3882045,-15856120,-12132806,-4131652,-10296488,-16777216
427,安抚,安抚,,你在安抚一只狮鹫。槽全满后即可驯服这只凶猛的野兽！,0,100,0,0,0,0,0,0,0.13,0.13,458988,898408,457317,457320,457318,0,-25620,-1,-1481773,-1,-1,-16777216
428,竭心,竭心,你的心跳停止了！,移动会使毒素流遍你全身的血管！,0,100,0,0,0,0,0,10,0.13,0.13,628130,628127,628128,0,628129,0,-1,-1,-1,-1,-1,-16777216
430,黑索公司用户手册,瘟疫,,,0,100,100,0,0,0,0,307,0.13,0.13,457299,457296,457297,457300,0,0,-1,-131587,-2105377,-1,-8355712,-16777216
431,立足,立足,,在帆桅上层站稳脚跟。把你的目标击落下去！,0,60,30,0,0,0,0,0,0.13,0.13,457327,628127,1131306,898403,898402,0,-1,-6654667,-10873322,-1,-16777216,-16777216
432,名字,,,说明条,0,30,30,0,1,1,0,6,0.15,0.15,0,1130150,1130149,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
433,唤天者法杖能量,,,积聚唤天者法杖的力量，对蛇人释放闪电！,0,100,0,0,0,0,0,6,0.14,0.14,0,840432,796705,840435,840434,0,-1,-1,-1,-1,-1,-16777216
434,能量等级,能量,,该生物会在充电时获得能量。当它达到最大能量时，会使用放电并获得一层电容。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
435,能量等级,能量,,充电时你可获得能量。当你的能量等级达到最高时，你将无法再充电。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
436,狮鹫抓握,,,抓紧狮鹫！别让它把你甩下去！,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-16744449,-1,-1,-16777216
437,能量等级,能量,,收集流动能量的同时躲避散落的火花。触碰散落的火花时会消耗你收集的一部分能量，离开散落火花范围时会驱散你收集的所有能量。,0,100,0,0,0,0,0,262,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
438,壁垒能量,壁垒能量,壁垒能量,吸收闪电宝珠以重新填充沃里克的壁垒。,0,100,100,0,1,1,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
439,虚空之泉,能量,,消灭被虚空污染的敌人以收集虚空精华。,0,100,0,0,0,0,0,23,0.13,0.13,449450,898408,898409,898412,0,0,-1,-1,-1,-1,-1,-16777216
440,感染之血,感染之血,感染之血,,0,30,0,0,0,0,0,6,0.1,0.15,0,1131301,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
541,压力,压力,达到极限,这里的可怕之物会侵袭你的心灵……遗忘洞穴中的伤害技能会造成压力效果。如果压力值达到100，那就是考验你的决心的时候了……,0,100,0,0,0,0,0,10,0.13,0.13,459000,898408,1131302,1131304,898402,0,-1,-1,-1,-16777216,-1,-16777216
542,艾泽拉斯的生命力,能量,,艾泽拉斯之心正在强化艾泽拉斯的世界之魂。,0,100,0,0,0,0,0,150,0.13,0.13,0,2203827,2203828,2203830,2203829,0,-1,-1,-1,-1,-1,-16777216
543,联合能量,能量,,随着战斗的进行，斗士的联合能量会逐渐积攒。当他们的联合能量达到阈值时，斗士们就会施放组合攻击。,0,100,0,0,0,0,0,770,0.15,0.15,1059359,457302,457302,0,1059357,0,-3882045,-65280,-255,-11081217,-16733441,-16777216
544,腐臭能量,腐臭能量,腐臭能量不足！,腐臭能量为憎恶激怒供能。使用啜食来消耗腐臭黏液并提升腐臭能量。,0,100,0,0,0,0,0,10,0.13,0.13,457306,628127,628128,0,449449,0,-1,-1,-11147708,-1,-10033066,-16777216
545,强能花粉,强能花粉,强能花粉不足！,强能花粉可以为快速生长供能。使用来消耗林地孢子并增加强能花粉。,0,100,0,0,0,0,0,10,0.13,0.13,525287,457301,628128,0,449449,0,-1,-1,-13013453,-1,-13013453,-16777216
546,月光精华,月光精华,月光精华不足！,必须要有月光精华才能施放宁静月光和平静干涉。通过对敌人施放月光喷吐和星击可以获得更多月光精华。,0,5,0,0,0,0,0,8,0.13,0.13,525287,0,449448,0,449449,0,-4025092,-16711681,-6921985,-1,-6921985,-16777216
547,殒魂之殇,殒魂之殇,殒魂之殇不足！,必须要有殒魂之殇才能释放死灵脉动和墓裔之力。对敌人施放致命嚎叫和坟墓爆发可以获得殒魂之殇。,0,5,0,0,0,0,0,8,0.13,0.13,458988,0,449448,0,449449,0,-3173124,-16711681,-10457345,-1,-9150209,-16777216
548,充能花粉,充能花粉,充能花粉不足！,充能花粉可为荆棘之心供能。使用翠绿长矛可以提升充能花粉。,0,100,0,0,0,0,0,10,0.13,0.13,525287,457301,628128,0,449449,0,-1,-1,-13013453,-1,-13013453,-16777216
549,鲜血,鲜血,鲜血不足！,鲜血可以使鲜血女王飞行一小段时间。,0,30,0,0,0,0,0,10,0.08,0.08,446221,446218,446219,0,0,0,-1,-1,-4849664,-1,-1,-16777216
550,混合能量,混合能量,混合能量不足！,混合能量可以为纳米燃烧供能。使用机甲毁灭者可以提升混合能量。,0,100,0,0,0,0,0,10,0.13,0.13,457306,457301,2203828,0,449449,0,-1,-1,-6294278,-1,-6294278,-16777216
551,与隐藏的地精小队的距离,,,你与地精小队的一名成员的距离。,0,100,0,0,0,0,2,2,0,0,457591,457564,669470,0,457565,0,-1,-1,-1,-16777216,-1,-16777216
552,已收集的灵魂,灵魂,,收集灵魂喂食给萨拉塔斯以强化她。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16542209,-11053313,-12779265,-16777216
553,艾泽里特抽取器,,,"此装置可以储存所有从附近的艾泽里特泥土中吸出的艾泽里特。

因为制作不是很完善，所以艾泽里特有时候会流出来。",0,100,0,0,-2,-2,0,0,0.1328,0.1367,457299,457296,1062073,457300,457298,0,-1,-1,-13606754,-1,-1,-16777216
554,理智,理智,你已经疯了！,"幻象以及其中的居民会攻击你的理智。

你的理智降为0以后，要想复活的话，只能依靠一名盟友用理智恢复宝珠或者泰坦撤离来将理智捐献给你。",0,1000,1000,0,0,0,0,13336,0.13,0.14,3193609,3193605,3193607,3193610,3193608,0,-1,-1,-1,-1,-1,-16777216
555,永燃之油,,,用炽热海岸的永燃之油灌满油箱。,0,100,0,0,0,0,0,23,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-386041,-1,-13967554,-16777216
556,暴风雪,暴风雪,能量不足,"玩家必须彼此靠近以避免受到冻结之血。
暴风雪越猛烈，需要的玩家数量就越多。",0,100,0,0,0,0,0,6,0.13,0.13,0,2565842,2565843,2565845,2565844,0,-1,-1,-1,-1,-1,-16777216
557,德鲁斯特魔法,德鲁斯特魔法,,收集德鲁斯特魔法。,0,100,0,0,0,0,0,279,0.15,0.15,459008,1036120,629031,2203830,840434,0,-8408352,-1,-65794,-1,-2561537,-16777216
558,德鲁斯特魔法,德鲁斯特魔法,,收集德鲁斯特魔法。,0,100,100,0,0,0,0,275,0.15,0.15,459008,1036120,629031,2203830,840434,0,-8408352,-1,-65794,-1,-2561537,-16777216
561,追踪进度,追踪进度,,准确地追踪各种形状可以增加你的追踪进度。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
562,引线计时器,,,,0,100,100,0,-1,-1,0,23,0,0,0,2203827,457302,449471,0,0,-16777216,-1,-7593,-16777216,-16777216,-16777216
565,NRG-100电池能量,NRG-100电池能量,NRG-100电池能量,击败故障的机器人，吸取它们的电力。,0,100,0,50,0,0,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
567,指引之光,,,指引之光会保护你，使你不受黑暗中的可怕幻象的侵扰。,0,100,100,0,0,0,0,10,0.1,0.1,0,898400,628128,449451,0,0,-1,-1,-11507457,-5257732,-1,-16777216
568,冻结之血,冻结之血,你的血液冻结了！,静止不动会使你的血液冻结。,0,100,0,0,0,0,0,22,0.136719,0.136719,3023867,3023864,3023865,3023868,3023866,0,-14636289,-16777216,-12064769,-16777216,-16777216,-16777216
569,漫毒之血,漫毒之血,毒素在你的血管里奔腾！,移动会使你的血管里的毒素流动得更快。,0,100,0,0,0,0,0,22,0,0,3023872,3023869,3023870,3023873,3023871,0,-1,-16777216,-10223780,-16777216,-16777216,-16777216
570,平衡,,,你需要在力量与魔法之间维持平衡。,0,100,50,0,0,0,0,6,0.1328,0.1367,627342,457301,457302,627343,0,0,-1,-1,-16742657,-1,-1,-16777216
572,废灵壁垒,,,,0,100,100,0,0,0,0,83,0.086,0.086,0,2981812,2981813,2981814,0,0,-1,-1,-1,-1,-1,-16777216
575,引导的能量,,,莱莉雅正在通过你来引导能量，进行仪式。,0,100,0,0,0,0,0,0,0.1328,0.1367,653596,1036120,840433,2203830,457303,0,-1,-1,-13606754,-1,-1,-16777216
576,哽噎指示条,,,"食用香肠会提高你的哽噎程度，而饮酒可以降低哽噎程度。

别吃太快，否则你会噎住的！",0,100,0,0,0,0,0,0,0,0,457325,457301,457302,449451,457303,0,-4490434,-3435684,-11674,-16777216,-600438,-16777216
577,晶塔耐久度,,,马蒂瓦斯的奥术陷阱正在试图让晶塔变得不稳定。使用它的防御机制来击败攻击者，阻止它被摧毁。,0,6,6,0,0,0,0,6,0.1328,0.1367,457321,457301,457302,449451,449449,0,-1,-1,-4818957,-5723992,-1,-16777216
578,心能熔炉热量,热量,,从心能熔炉里散发的热量。,0,100,0,0,0,0,0,279,0.15,0.15,0,0,0,0,0,0,-1,-11549185,-6110977,-1,-11428353,-16777216
579,守护此处,,,,0,100,0,0,0,0,0,16390,0.13,0.13,0,0,0,0,0,0,-1,-11842741,-1,-1,-1,-16777216
580,压力,,,忠诚的重量压到了你身上。,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-16744449,-1,-1,-16777216
581,共鸣,共鸣,未共鸣,与纯洁之钟共鸣的程度。,0,100,0,0,0,0,2,2,0,0,457566,457564,449443,0,457565,0,-401539,-16777216,-7678738,-16777216,-598016,-16777216
582,理智,,你已经疯了！,"恩佐斯会在战斗中攻击你的理智。

你的理智降为0以后，恩佐斯会完全入侵你的心灵，你会获得恩佐斯之赐，最终会成为恩佐斯的仆从。",0,100,100,0,0,0,0,3096,0.13,0.14,3193609,3193605,3193607,3193610,3193608,0,-1,-1,-1,-1,-1,-16777216
585,盈利,盈利,,收割一次远古入侵的奖励。,0,750,0,0,0,0,4,0,0,0,985510,0,0,0,0,985511,-6496513,-16777216,-16777216,-16777216,-16777216,-15270122
586,软泥传送泵,,,将凝聚的软泥从雷文德斯输送给掮灵。,0,100,0,0,0,0,0,23,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-386041,-1,-13967554,-16777216
588,距离隐藏的通灵哨卫的距离,,,你距离某个隐藏的通灵哨卫有多远。,0,100,0,0,0,0,2,2,0,0,457566,669469,669470,0,669471,0,-1,-1,-16716395,-16777216,-16723583,-16777216
591,虹吸的心能,虹吸的心能,虹吸的心能,消灭吞噬者以虹吸其心能。,0,100,0,0,0,0,0,6,0.13,0.13,653596,653593,796640,653597,653595,0,-1,-1,-1,-1,-1,-16777216
592,心能贮藏,,,显示你当前可以获得的心能数量。,0,100,0,0,0,0,0,22,0.14,0.14,0,3614126,3614127,3614129,3614128,0,-1,-1,-1,-1,-1,-16777216
594,符文之刃充能,,,吸取敌人的心能，给你的符文剑充能。,0,100,0,0,0,0,0,6,0.1328,0.1367,653596,457301,457302,0,840434,0,-1,-1,-14364258,-1,-16725249,-16777216
595,心能充能,心能充能,,,0,4,0,50,0,0,0,0,0.15,0.15,0,1131305,1131306,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
596,心能流汇,心能充能,心能流汇未充能。,从通灵提取器吸取心能给心能流汇充能。,0,60,0,0,0,0,0,71,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
599,容器等级,,,,0,3,0,0,0,0,0,0,0.2,0.2,0,1036804,1036805,1036807,1036806,0,-16777216,-1,-5263441,-1,-5000269,-16777216
600,Alternate Power Bar Test B,,,,0,1,0,0,0,0,3,516,0,0,457590,967530,0,0,457589,0,-1,-1,-1,-16777216,-16777216,-16777216
601,道标石激活,,,神秘的装置活了！,0,150,0,0,0,0,0,3095,0.1328,0.1367,653596,653593,796705,653597,653595,0,-1,-1,-16292870,-1,-13967403,-16777216
602,心能橡子,,,"一颗心能橡子里面的心能数量。

填满它以获得装满的心能橡子。",0,100,0,0,0,0,0,2052,0.1328,0.1367,449450,457301,457302,0,840434,0,-1,-1,-13606754,-1,-1,-16777216
603,距离失踪石精的距离。,,,你距离距离失踪石精有多远。,0,100,0,0,0,0,2,2,0,0,457602,449442,449443,0,669471,0,-1,-1,-2945503,-16777216,-2162648,-16777216
604,充能,,,为伯瓦尔的护符充能。在坩埚内消灭渊誓者即可吸取他们的精华。,0,120,0,0,0,0,0,3223,0.13,0.13,0,3614122,3614123,0,3614124,0,-1,-1,-1,-2181,-1,-16777216
605,心能流汇,心能充能,心能流汇未充能。,从吞噬者和陨落的百心长处吸取心能，给心能流汇充能。,0,100,0,0,0,0,0,71,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
606,温顺度,,,显示贪婪的吞噬者的温顺度。耗尽后，贪婪的吞噬者将会攻击。,0,100,100,0,0,0,0,6,0.14,0.14,457328,457301,457305,0,0,0,-1,-8882056,-7650,-1,-1,-16777216
607,心能,心能,,用心能灌注无生气的百心之核。,0,100,0,0,0,0,0,2131,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
608,能量抑制模组,,,储存的能量可以为战斗终结者07-X充能。,0,100,0,0,0,0,0,6,0.1328,0.1367,653596,1036120,840433,2203830,457303,0,-1,-1,-13606754,-1,-1,-16777216
609,搜魂者水晶,,,在祭仪密院里消灭敌人，给搜魂者水晶充能。,0,100,0,0,0,0,0,6,0.1328,0.1367,0,3614122,3614123,3614125,3614124,0,-1,-1,-1,-1,-1842205,-16777216
610,平静曲杖,心能,平静曲杖没被充能。,安慰缺乏心能的野生动物，从而给平静曲杖充能。,0,100,0,0,0,0,0,71,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
611,实验性液体,,,,0,100,0,0,0,0,0,6,0.1328,0.1367,3023867,3023869,3023870,3023873,3023871,0,-1,-1,-13606754,-1,-1,-16777216
612,心能,心能,,用心能灌注巨像之核。,0,100,0,0,0,0,0,2131,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
615,折磨具象,,,噬渊中受苦的灵魂凝聚的能量。,0,100,0,0,0,0,1,3095,0.2,0.2,457610,449437,449458,449441,449439,0,-4341568,-16579580,-262145,-3024679,-722953,-16777216
616,鼓掌,鼓掌,观众很不满意！,别让观众失去兴致！,0,100,0,0,0,0,0,22,0.1,0.1,449450,449447,449448,449431,449449,0,-16777216,-7237231,-1048802,-16777216,-16777216,-16777216
619,飞行能量,,,,0,100,100,0,0,0,0,2054,0.1328,0.1367,0,840432,840433,840435,840434,0,-1,-1,-1,-1,-1,-16777216
622,统御,,,在大劫掠者达马里斯彻底统御你之前净化你自己。,0,30,0,0,0,0,0,3079,0.1328,0.1367,653596,653593,796705,653597,653595,0,-1,-1,-16531713,-65794,-16717825,-16777216
625,和钥石反应物的距离,,,你距离钥石反应物有多近。,0,100,0,0,0,0,2,2,0,0,457566,669469,669470,0,669471,0,-1,-1,-16716395,-16777216,-16723583,-16777216
627,自由意志,,,,0,100,0,0,0,0,0,0,0,0,628130,533343,457317,3193610,457318,0,-1,-4738125,-817787,-162684,-7500403,-16777216
630,核心温度,,,当此度量表达到满值时，警戒卫士会暴露其核心，使其温度降回来。,0,100,0,0,0,0,0,2562,0.15,0.15,457314,449447,3193607,449471,449449,0,-1,-1,-1,-1,-1,-16777216
631,精力,精力,,"驭龙术技能会消耗精力。
在地面时精力会缓慢地重新充能。",0,3,6,0,0,0,0,17413,0.1328,0.1367,0,0,0,0,0,0,-1,-1,-13606754,-1,-1,-16777216
632,窒息,,,虫巢释放的气体令你窒息。,0,100,0,0,0,0,0,23,0.1328,0.1367,458988,1059354,457302,0,462332,0,-1,-1,-1524156,-1,-1,-16777216
633,调查目标,,,,0,100,100,0,0,0,0,2054,0.1328,0.1367,0,457301,457305,449451,449449,0,-1,-1,-1,-1,-1,-16777216
