SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200宝藏：|r奇怪的绿色水果|n|cFFFFD200地区：|r塔纳安丛林,396,127394,0,-1
|cFFFFD200宝藏：|r炫目之杖|n|cFFFFD200地区：|r塔纳安丛林,398,127859,0,0
|cFFFFD200商人出售：|r商人阿兰达|n|cFFFFD200地区：|r坠落之月|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人出售：|r商人达拉克|n|cFFFFD200地区：|r霜寒晶壁|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,399,127864,0,2
|cFFFFD200掉落：|r铁须船长|n|cFFFFD200地区：|r塔纳安丛林,400,127659,0,0
|cFFFFD200掉落：|r落棘|n|cFFFFD200地区：|r塔纳安丛林,401,127652,0,0
|cFFFFD200掉落：|r血月残骸|n|cFFFFD200地区：|r塔纳安丛林,402,127666,0,0
|cFFFFD200要塞任务：|r火刃剑圣,403,128310,0,0
|cFFFFD200世界事件：|r儿童周|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n,404,69896,0,6
|cFFFFD200NPC：|r斯考勒|n|cFFFFD200地区：|r塔纳安丛林|n,405,128328,0,4
|cFFFFD200成就：|r漫游大师：黄金|n|cFFFFD200分类：|r暗月马戏团,406,122121,0,5
|cFFFFD200商人出售：|r暗影猎手德恩加|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r沃金之锋 - 崇敬|n|cFFFFD200价格：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,408,128471,4,2
|cFFFFD200商人出售：|r守备官科索斯|n|cFFFFD200地区：|r塔纳安丛林|n|cFFFFD200阵营：|r先知之手 - 崇敬|n|cFFFFD200价格：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,409,128462,4,2
|cFFFFD200专业技能：|r附魔,410,128536,0,3
|cFFFFD200商人出售：|r吉瓦斯·格里加特|n|cFFFFD200地区：|r暗月岛,411,97994,0,2
|cFFFFD200世界事件：|r冬幕节|n|n,412,108635,0,6
|cFFFFD200掉落：|r萨姆逊·强掠|n|cFFFFD200地区：|r塔纳安丛林,413,108634,0,0
|cFFFFD200掉落：|r贡达|n|cFFFFD200地区：|r塔纳安丛林,415,108633,0,0
|cFFFFD200世界事件：|r冬幕节|n,416,108632,0,6
|cFFFFD200掉落：|r达库姆|n|cFFFFD200地区：|r塔纳安丛林,417,108631,0,0
|cFFFFD200掉落：|r哈瓦克|n|cFFFFD200地区：|r昆莱山,418,86573,0,0
|cFFFFD200世界事件：|r冬幕节|n,420,128776,0,6
|cFFFFD200世界事件：|r万圣节|n,421,128794,0,6
|cFFFFD200世界事件：|r万圣节|n,422,128807,0,6
|cFFFFD200掉落：|r高阶祭司伊克赞|n|cFFFFD200地区：|r塔纳安丛林,425,122117,0,0
|cFFFFD200宝藏：|r抢来的血环宝藏|n|cFFFFD200地区：|r塔纳安丛林,428,127709,0,0
|cFFFFD200成就：|r驯服世界|n|cFFFFD200分类：|r宠物对战,429,92738,0,-1
|cFFFFD200商人出售：|r凯普丽|n|cFFFFD200地区：|r沙塔斯城|n,431,129926,0,-1
|cFFFFD200商人出售：|r奥金|n|cFFFFD200地区：|r达拉然,432,129938,0,-1
|cFFFFD200商人出售：|r奥金|n|cFFFFD200地区：|r达拉然,433,129952,0,-1
|cFFFFD200专业技能：|r制皮,434,129956,0,3
|cFFFFD200商人出售：|r耶比托·乔巴斯|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,435,129057,0,2
|cFFFFD200商人出售：|r凯普丽|n|cFFFFD200地区：|r沙塔斯城|n|cFFFFD200价格：|r500|TInterface\Icons\pvecurrency-justice.BLP:0|t,436,129929,0,2
|cFFFFD200商人出售：|r战斗法师凯丝琳|n|cFFFFD200地区：|r破碎海滩|n|cFFFFD200阵营：|r抗魔联军 - 崇敬|n|cFFFFD200价格：|r1500|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h,437,130199,4,2
|cFFFFD200宝藏：|r宝箱|n|cFFFFD200地区：|r瓦尔莎拉,438,130194,2,-1
|cFFFFD200宝藏：|r无人看守的蓟叶宝藏|n|cFFFFD200地区：|r瓦尔莎拉,439,130147,0,0
|cFFFFD200宝藏：|r西德尔的箱子,440,129055,0,0
|cFFFFD200任务：|r伪装大师|n|cFFFFD200地区：|r风暴峡湾,441,129093,0,1
|cFFFFD200掉落：|r黑蹄|n|cFFFFD200地区：|r四风谷|n|n|cFFFFD200掉落：|r斡耳朵护烛者|n|cFFFFD200地区：|r永恒岛,442,86565,0,-1
,443,129111,2,-1
|cFFFFD200商人出售：|r琪雅科|n|cFFFFD200地区：|r奥格瑞玛/暴风城,444,133511,0,2
|cFFFFD200商人出售：|r琪雅科|n|cFFFFD200地区：|r奥格瑞玛/暴风城,445,133542,0,-1
|cFFFFD200商人出售：|r兰莎·灰羽|n|cFFFFD200地区：|r至高岭|n|cFFFFD200阵营：|r高岭部族 - 崇敬|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,446,131812,4,2
|cFFFFD200地区：|r至高岭,447,131811,0,-1
|cFFFFD200特殊|r,448,93672,2,-1
|cFFFFD200任务：|r艾维娜的要求|n|cFFFFD200地区：|r要塞旅店|n,449,119093,0,0
|cFFFFD200掉落：|r迅云艾然|n|cFFFFD200地区：|r锦绣谷,451,86590,0,0
|cFFFFD200掉落：|r萨罕·潮猎者|n|cFFFFD200地区：|r锦绣谷,452,86582,0,0
|cFFFFD200宝藏：|r沉没的宝箱|n|cFFFFD200地区：|r永恒岛,453,134024,0,0
|cFFFFD200掉落：|r萨尔因作战斥候|n|cFFFFD200地区：|r四风谷,454,86583,0,0
|cFFFFD200专业技能：|r考古学,455,64488,0,3
|cFFFFD200掉落：|r凋零的卡尔提克|n|cFFFFD200地区：|r锦绣谷,456,134023,0,0
|cFFFFD200掉落：|r嘎洛克|n|cFFFFD200地区：|r恐惧废土,457,86578,0,0
|cFFFFD200掉落：|r巴鲁恩|n|cFFFFD200地区：|r影月谷|n|n,458,113540,0,0
|cFFFFD200宝藏：|r工头的午餐盒|n|cFFFFD200地区：|r塔拉多,459,116120,0,0
|cFFFFD200任务：|r塞纳里奥的忧虑|n|cFFFFD200地区：|r要塞旅店,460,118935,0,-1
|cFFFFD200宝藏：|r血环蘑菇桶|n|cFFFFD200地区：|r塔纳安,461,128223,0,-1
|cFFFFD200掉落：|r纳纳斯少校|n|cFFFFD200地区：|r锦绣谷,462,86594,0,0
|cFFFFD200任务：|r擒兔先擒首|n|cFFFFD200地区：|r四风谷,463,88375,0,1
|cFFFFD200专业技能：|r考古学,464,89614,0,3
|cFFFFD200成就：|r进修|n|cFFFFD200分类：|r综合,465,43824,0,5
|cFFFFD200任务：|r古树的遗产|n|cFFFFD200地区：|r要塞伐木场,466,115506,0,0
|cFFFFD200商人出售：|r发言人古兰|n|cFFFFD200地区：|r永恒岛,467,102467,0,2
|cFFFFD200掉落：|r预言者奈松|n|cFFFFD200地区：|r昆莱山|n|n|cFFFFD200掉落：|r怒壳巨龟|n|cFFFFD200掉落：|r蛰龙|n|cFFFFD200地区：|r永恒岛|n,468,86584,0,0
|cFFFFD200掉落：|r辛利|n|cFFFFD200地区：|r影月谷,469,113543,0,-1
|cFFFFD200掉落：|r斡耳朵斯高阶祭司|n|cFFFFD200地区：|r永恒岛,470,104329,0,0
|cFFFFD200特殊|r,471,54452,2,-1
|cFFFFD200商人出售：|r德里克·奥斯|n|cFFFFD200商人出售：|r米森希|n|cFFFFD200地区：|r达拉然|n|n|cFFFFD200商人出售：|r麦拉·迷雾行者|n|cFFFFD200地区：|r冰冠冰川|n,472,134020,0,2
|cFFFFD200专业技能：|r工程学(490),473,60854,2,3
|cFFFFD200专业技能：|r工程学(600),474,87214,2,3
|cFFFFD200专业技能：|r工程学,475,111821,2,3
|cFFFFD200专业技能：|r工程学(425),476,40768,2,3
|cFFFFD200专业技能：|r工程学(435),477,48933,2,3
|cFFFFD200专业技能：|r工程学(570),478,87215,2,3
|cFFFFD200专业技能：|r工程学,479,112059,2,3
|cFFFFD200专业技能：|r工程学,480,18986,2,3
|cFFFFD200专业技能：|r工程学,481,30544,2,3
|cFFFFD200专业技能：|r工程学,482,18984,2,3
|cFFFFD200专业技能：|r工程学,483,30542,2,3
|cFFFFD200专业技能：|r工程学(500),484,40727,2,3
|cFFFFD200掉落：|r幽灵熊猫人渔夫|n|cFFFFD200专业技能：|r钓鱼|n,485,85973,2,0
|cFFFFD200商人出售：|r纳特·帕格|n|cFFFFD200地区：|r卡桑琅丛林|n|cFFFFD200阵营：|r垂钓翁 - 崇敬|n|cFFFFD200价格：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,486,85500,6,2
|cFFFFD200掉落：|r卡洛斯|n|cFFFFD200地区：|r旧希尔斯布莱德丘陵,487,134019,0,0
|cFFFFD200掉落：|r布尔吉·黑心|n|cFFFFD200地区：|r瓦丝琪尔|n,488,134022,0,0
|cFFFFD200任务：|r去找火箭主管！|n|cFFFFD200地区：|r虚空风暴,489,134021,0,1
|cFFFFD200任务：|r闪亮的报酬|n|cFFFFD200地区：|r荆棘谷海角,490,133997,0,-1
|cFFFFD200任务：|r开眼|n|cFFFFD200地区：|r费伍德森林,491,133998,0,1
|cFFFFD200商人出售：|r乔纳森·斯蒂芬斯|n|cFFFFD200商人出售：|r莫兹戴夫|n|cFFFFD200地区：|r要塞|n,492,122298,0,2
|cFFFFD200掉落：|r莱沃什|n|cFFFFD200地区：|r影月谷,493,113542,0,0
|cFFFFD200掉落：|r践踏者克罗格|n|cFFFFD200地区：|r戈尔隆德,494,118224,0,0
|cFFFFD200掉落：|r闪翼|n|cFFFFD200地区：|r塔拉多,495,116113,0,0
|cFFFFD200掉落：|r胆小的吉布利特|n|cFFFFD200地区：|r霜火岭,496,119180,0,0
|cFFFFD200任务：|r风雨欲来|n|cFFFFD200地区：|r螳螂高原,497,95567,0,1
|cFFFFD200任务：|r风雨欲来|n|cFFFFD200地区：|r螳螂高原,498,95568,0,1
|cFFFFD200掉落：|r小鬼领主瓦勒萨|n|cFFFFD200地区：|r塔纳安丛林,499,127655,0,0
|cFFFFD200宝藏：|r疯狂酋长之颅|n|cFFFFD200地区：|r塔纳安丛林,500,127669,0,0
|cFFFFD200商人出售：|r哈莉丝·西尔顿|n|cFFFFD200地区：|r泰罗卡森林|n|cFFFFD200价格：|r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,501,134007,0,2
|cFFFFD200商人出售：|r哈莉丝·西尔顿|n|cFFFFD200地区：|r泰罗卡森林|n|cFFFFD200价格：|r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,502,134004,0,2
|cFFFFD200宝藏：|r中型宝箱|n|cFFFFD200地区：|r瓦尔莎拉,503,130169,0,0
|cFFFFD200商人出售：|r麦琳·刀翼|n|cFFFFD200地区：|r阿苏纳|n|cFFFFD200阵营：|r守望者 - 尊敬|n|cFFFFD200价格：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,504,130157,4,2
|cFFFFD200商人出售：|r西尔维娅·鹿角|n|cFFFFD200地区：|r瓦尔莎拉|n|cFFFFD200阵营：|r织梦者 - 友善|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,505,130158,4,2
|cFFFFD200掉落：|r希尔赛|n|cFFFFD200地区：|r瓦尔莎拉,506,130171,0,0
|cFFFFD200商人出售：|r西尔维娅·鹿角|n|cFFFFD200地区：|r瓦尔莎拉|n|cFFFFD200阵营：|r织梦者 - 尊敬|n|cFFFFD200价格：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,507,130170,4,2
|cFFFFD200商人出售：|r麦琳·刀翼|n|cFFFFD200地区：|r阿苏纳|n|cFFFFD200阵营：|r守望者 - 尊敬|n|cFFFFD200价格：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,508,130191,4,2
|cFFFFD200商人出售：|r西尔维娅·鹿角|n|cFFFFD200地区：|r瓦尔莎拉|n|cFFFFD200阵营：|r织梦者 - 崇敬|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,509,130232,4,2
|cFFFFD200掉落：|r亨利|n|cFFFFD200地区：|r瓦尔莎拉,510,130214,0,0
|cFFFFD200宝藏：|r宝箱|n|cFFFFD200地区：|r瓦尔莎拉,511,130249,2,0
|cFFFFD200掉落：|r白水台风元素|n|cFFFFD200地区：|r风暴峡湾,512,129045,2,0
|cFFFFD200宝藏：|r宝箱|n|cFFFFD200地区：|r风暴峡湾,513,129165,0,0
|cFFFFD200商人出售：|r布琳妮|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,514,37460,0,-1
|cFFFFD200商人出售：|r布琳妮|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,515,44820,0,-1
|cFFFFD200掉落：|r宠物补给包|n|cFFFFD200来源：|r宠物战斗大师,516,89139,0,0
|cFFFFD200任务：|r古物研究|n|cFFFFD200专业技能：|r考古学|n|n,520,131724,0,1
,521,136849,2,-1
,522,136846,2,-1
,525,136927,2,-1
,526,136855,2,-1
,527,136928,2,-1
,528,136934,2,-1
,529,136935,2,-1
,530,136937,2,-1
|cFFFFD200专业技能：|r铭文,531,129211,0,3
|cFFFFD200商人出售：|r恩多拉·莫尔海德|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,532,137294,2,-1
|cFFFFD200专业技能：|r制皮,533,129958,0,3
|cFFFFD200专业技能：|r制皮,534,129960,0,3
|cFFFFD200专业技能：|r制皮,535,129961,0,3
|cFFFFD200商人出售：|r耶比托·乔巴斯|n|cFFFFD200价格：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,536,137663,0,-1
|cFFFFD200商人出售：|r波米·斯巴克|n|cFFFFD200地区：|r暗月岛,537,138202,0,2
|cFFFFD200世界事件：|r海盗日|n|cFFFFD200掉落：|r老艾瑞|n,538,138415,0,6
,539,138490,2,-1
|cFFFFD200任务：|r饥渴难耐|n|cFFFFD200地区：|r阿苏纳|n|n|cFFFFD200任务：|r饥渴难耐|n|cFFFFD200地区：|r阿苏纳,540,138876,0,1
|cFFFFD200任务：|r假扮学生|n|cFFFFD200地区：|r阿苏纳,541,138873,0,1
|cFFFFD200商人出售：|r守备官努瑞姆|n|cFFFFD200地区：|r暴风之盾|n|cFFFFD200阵营：|r主教议会 - 尊敬|n|cFFFFD200价格：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,542,115472,4,2
|cFFFFD200商人出售：|r维里迪斯·法隆|n|cFFFFD200地区：|r阿苏纳|n|cFFFFD200阵营：|r法罗迪斯宫廷 - 尊敬|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,543,129279,4,2
|cFFFFD200商人出售：|r瓦德玛尔·逐风|n|cFFFFD200地区：|r风暴峡湾|n|cFFFFD200阵营：|r瓦拉加尔 - 崇敬|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,544,129149,4,2
|cFFFFD200世界事件：|r冬幕节,545,139337,0,6
|cFFFFD200世界事件：|r冬幕节|n,546,128636,0,6
|cFFFFD200专业技能：|r珠宝加工,547,130254,0,3
|cFFFFD200商人出售：|r布隆|n|cFFFFD200地区：|r杜隆塔尔|n|cFFFFD200价格：|r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200商人出售：|r基兰·多诺希|n|cFFFFD200地区：|r丹莫罗|n|cFFFFD200价格：|r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,548,138900,0,2
|cFFFFD200成就：|r雏鹰利爪|n|cFFFFD200地区：|r至高岭|n,549,139773,0,0
"|cFFFFD200职业大厅：|r无冕宝库
",550,139587,0,-1
|cFFFFD200职业大厅：|r苍穹要塞荣耀竞技场,551,140160,0,-1
|cFFFFD200商人出售：|r达姆斯|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r1000|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h,552,140231,0,2
|cFFFFD200商人出售：|r疯狂的商人|n,553,140309,0,2
|cFFFFD200掉落：|r恐怖渗透者|n,554,140363,0,0
|cFFFFD200商人出售：|r兰莎·灰羽|n|cFFFFD200地区：|r至高岭|n|cFFFFD200阵营：|r高岭部族 - 友善|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,557,131814,4,2
|cFFFFD200掉落：|r世界生物,558,134831,0,0
|cFFFFD200商人出售：|r首席奥术师塔莉萨|n|cFFFFD200地区：|r苏拉玛|n|cFFFFD200阵营：|r堕夜精灵 - 崇敬|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,559,140325,4,2
|cFFFFD200商人出售：|r首席奥术师塔莉萨|n|cFFFFD200地区：|r苏拉玛|n|cFFFFD200阵营：|r堕夜精灵 - 尊敬|n|cFFFFD200价格：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,560,140324,4,2
|cFFFFD200专业技能：|r工程学,561,132518,0,3
|cFFFFD200商人出售：|r礼物店主|n|cFFFFD200地区：|r苏拉玛,562,130151,0,2
|cFFFFD200宝藏：|r漩涡宝箱|n|cFFFFD200地区：|r大漩涡,563,140632,2,0
|cFFFFD200商人出售：|r无耻的萨满狡蹄|n|cFFFFD200地区：|r至高岭|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,564,140336,0,2
|cFFFFD200任务：|r明码标价|n|cFFFFD200地区：|r阿苏纳,565,138878,0,1
|cFFFFD200掉落：|r残忍的伊格罗夫领主|n|cFFFFD200地区：|r风暴峡湾,566,129113,0,0
,567,140779,2,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,568,140780,0,-1
|cFFFFD200专业技能：|r珠宝加工,569,130251,0,3
|cFFFFD200宝藏：|r宝箱|n|cFFFFD200地区：|r阿苏纳,570,122681,0,0
|cFFFFD200任务：|r笼中伙伴|n|cFFFFD200地区：|r苏拉玛,571,130209,0,1
|cFFFFD200掉落：|r占位符|n,572,119211,2,0
|cFFFFD200专业技能：|r工程学,573,109167,0,3
|cFFFFD200宝藏：|r法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,574,140786,0,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,575,141297,0,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,576,141300,2,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,577,141298,0,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,578,141301,0,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,579,141306,0,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,580,141299,0,-1
|cFFFFD200宝藏：|r闪闪发光的法兰纳尔宝箱|n|cFFFFD200地区：|r苏拉玛,581,141296,0,0
|cFFFFD200掉落：|r工程师欧米加普格|n,582,141331,2,0
|cFFFFD200任务：|r攻击狼群|n|cFFFFD200地区：|r至高岭,584,131933,0,1
|cFFFFD200掉落：|r威严的大角鹿|n|cFFFFD200地区：|r至高岭,585,131900,0,0
|cFFFFD200商人出售：|r仲夏商人|n|cFFFFD200价格：|r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,586,141649,0,6
|cFFFFD200任务：|r我们的Grmlgrlr的Mglrgrs|n|cFFFFD200地区：|r苏拉玛,587,141879,0,1
|cFFFFD200掉落：|r钳胫|n|cFFFFD200地区：|r苏拉玛,588,140314,0,0
|cFFFFD200掉落：|r维维尔博士|n|cFFFFD200地区：|r尘泥沼泽,589,142265,0,0
|cFFFFD200世界事件：|r情人节,590,142341,0,6
|cFFFFD200任务：|r雪羽的羁绊|n,593,142497,0,1
|cFFFFD200任务：|r利爪的羁绊|n,594,142496,0,1
|cFFFFD200任务：|r恐嘴的羁绊|n,595,142495,0,1
|cFFFFD200任务：|r血眼的羁绊|n,596,142494,0,1
|cFFFFD200掉落：|r破碎群岛钓鱼|n,597,142528,0,0
|cFFFFD200掉落：|r破碎群岛钓鱼|n,598,142529,0,0
|cFFFFD200掉落：|r破碎群岛钓鱼|n,599,142530,0,0
|cFFFFD200商人出售：|r咒法师马戈斯|n|cFFFFD200地区：|r达拉然|n|cFFFFD200阵营：|r咒法师马戈斯 - 友善|n|cFFFFD200价格：|r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t,600,142531,4,-1
|cFFFFD200商人出售：|r咒法师马戈斯|n|cFFFFD200地区：|r达拉然|n|cFFFFD200阵营：|r咒法师马戈斯 - 友善|n|cFFFFD200价格：|r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h,601,142532,4,-1
|cFFFFD200任务：|r盒装聚合,602,142536,0,1
,603,143545,2,-1
|cFFFFD200掉落：|r暗夜要塞|n|n|cFFFFD200宝藏：|r夜之子的礼物|n|cFFFFD200地区：|r暗夜要塞,604,143544,0,0
|cFFFFD200活动：|r暗黑破坏神二十周年,605,143543,2,6
|cFFFFD200商人出售：|r苏伊奥斯|n|cFFFFD200地区：|r达拉然|n|cFFFFD200价格：|r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t,606,141862,0,2
"|cFFFFD200商人出售：|r奥金
|cFFFFD200地区：|r晶歌森林
|cFFFFD200价格：|r750|TInterface\Icons\pvecurrency-justice.BLP:0|t",607,129965,0,2
|cFFFFD200宝藏：|r模拟生命魔杖|n|cFFFFD200地区：|r达拉然,608,143534,2,-1
|cFFFFD200活动：|r暗黑破坏神二十周年,609,142542,2,6
|cFFFFD200掉落：|r破碎群岛钓鱼|n,610,143662,0,0
|cFFFFD200专业技能：|r剥皮|n|cFFFFD200任务：|r达考尼尔必须死|n|cFFFFD200地区：|r风暴峡湾,611,130102,0,-1
|cFFFFD200任务：|r完成你的职业大厅战役的破碎海滩部分。,612,143727,0,1
|cFFFFD200成就：|r咸鱼翻身|n,613,143660,0,5
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,614,143827,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,615,143828,0,6
|cFFFFD200世界事件：|r春节|n|n|cFFFFD200商人出售：|r法蕾尔·星歌|n|cFFFFD200地区：|r月光林地|n|cFFFFD200价格：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,616,143829,0,6
|cFFFFD200世界事件：|r情人节|n|n|cFFFFD200商人出售：|r可爱的商贩（联盟）|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200商人出售：|r可爱的商贩(部落)|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t,618,144339,0,6
|cFFFFD200商人出售：|r织雾者夏儿|n|cFFFFD200地区：|r永恒岛|n|cFFFFD200价格：|r500|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,619,144393,0,2
|cFFFFD200商人出售：|r“活水”伊丽西娅|n|cFFFFD200地区：|r阿苏纳|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r“活水”伊丽西娅 - 挚友,621,147308,0,2
|cFFFFD200商人出售：|r英帕斯|n|cFFFFD200地区：|r破碎海滩|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r英帕斯 - 挚友,622,147312,0,2
|cFFFFD200商人出售：|r阿库勒·河角|n|cFFFFD200地区：|r至高岭|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r阿库勒·河角 - 挚友,623,147310,0,2
|cFFFFD200商人出售：|r科尔宾|n|cFFFFD200地区：|r风暴峡湾|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r科尔宾 - 挚友,624,147307,0,2
|cFFFFD200商人出售：|r莎乐丝|n|cFFFFD200地区：|r苏拉玛|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r莎乐丝 - 挚友|n|n,625,147311,0,2
|cFFFFD200商人出售：|r守护者蕾娜|n|cFFFFD200地区：|r瓦尔莎拉|n|cFFFFD200专业技能：|r钓鱼|n|cFFFFD200声望：|r守护者蕾娜 - 挚友|n,626,147309,0,2
|cFFFFD200商人出售：|r法莱拉·夜歌|n|cFFFFD200地区：|r破碎深渊马顿|n|cFFFFD200价格：|r10000|Hcurrency:1220|h|TInterface\Icons\inv_orderhall_orderresources.BLP:0|t|h,627,147537,0,2
|cFFFFD200商人出售：|r尤塞尔奈|n|cFFFFD200地区：|r守护者圣殿|n|cFFFFD200价格：|r1000|Hcurrency:1220|h|TInterface\ICONS\INV_OrderHall_OrderResources.BLP:0|t|h,628,147832,0,2
|cFFFFD200任务：|r进入兔子洞 - 法师战役|n|cFFFFD200地区：|r守护者圣殿,629,147838,0,-1
|cFFFFD200掉落：|r守望者补给包|n,630,147843,0,0
|cFFFFD200掉落：|r可疑的虫语者箱子|n,631,147867,0,0
|cFFFFD200商人出售：|r战斗法师凯丝琳|n|cFFFFD200地区：|r破碎海滩|n|cFFFFD200阵营：|r抗魔联军 - 崇拜|n|cFFFFD200价格：|r5000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h,632,147708,4,2
|cFFFFD200商人出售：|r织雾者夏儿|n|cFFFFD200地区：|r永恒岛|n|cFFFFD200价格：|r1000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,633,144072,0,2
|cFFFFD200商人出售：|r宝藏大师伊克里格德|n|cFFFFD200地区：|r破碎海滩|n|cFFFFD200价格：|r50000|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h,634,142452,0,2
|cFFFFD200世界事件：|r海盗日|n|n|cFFFFD200商人出售：|r爱德华·特奇|n|cFFFFD200地区：|r荆棘谷海角|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200需要成就：|r遵命，船长！,639,150547,2,6
