ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
1831,法夜名望,名望,245,3257750,0,0,79,0,6,0,0,0,70103,19735,0,0,0,0,262146,0
1832,通灵领主名望,名望,245,3257749,0,0,79,0,6,0,0,0,70104,19735,0,0,0,0,262146,0
1835,Linked Currency Test (Src) - PTH,A test source currency for the new linked currency feature.,1,463447,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
1836,Linked Currency Test (Dst) - PTH,A test destination currency for the new linked currency feature.,1,463446,0,0,100,0,4,0,0,0,0,21554,0,0,0,0,34,0
1837,灰烬王庭,提高在灰烬王庭中的声望。,142,3641397,0,0,0,0,1,2445,0,0,0,0,0,0,0,0,10,0
1838,女伯爵,和女伯爵一同度过了开心的聚会后，与她的友谊会得到提升。,142,3601527,0,0,0,0,1,2449,0,0,0,0,0,0,0,0,10,0
1839,伦德尔和棍脸,与伦德尔和棍脸一同度过了开心的聚会后，与他们的友谊会得到提升。,142,3554190,0,0,0,0,1,2453,0,0,0,0,0,0,0,0,10,0
1840,石首,和石首一同度过了开心的聚会后，与他的友谊会得到提升。,142,3670322,0,0,0,0,1,2460,0,0,0,0,0,0,0,0,10,0
1841,地穴看守者卡希尔,和地穴看守者卡希尔一同度过了开心的聚会后，与他的友谊会得到提升。,142,3601530,0,0,0,0,1,2455,0,0,0,0,0,0,0,0,10,0
1842,瓦丝琪女男爵,和女男爵瓦丝琪一同度过了开心的聚会后，与她的友谊会得到提升。,142,236422,0,0,0,0,1,2446,0,0,0,0,0,0,0,0,10,0
1843,魔药设计师马里莱斯,和魔药设计师马里莱斯一同度过了开心的聚会后，与他的友谊会得到提升。,142,3601559,0,0,0,0,1,2461,0,0,0,0,0,0,0,0,10,0
1844,沃尔大师,和沃尔大师一同度过了开心的聚会后，与他的友谊会得到提升。,142,3601555,0,0,0,0,1,2457,0,0,0,0,0,0,0,0,10,0
1845,亚历山德罗斯·莫格莱尼,和亚历山德罗斯·莫格莱尼一同度过了开心的聚会后，与他的友谊会得到提升。,142,135331,0,0,0,0,1,2450,0,0,0,0,0,0,0,0,10,0
1846,西卡,和西卡一同度过了开心的聚会后，与她的友谊会得到提升。,142,3601546,0,0,0,0,1,2459,0,0,0,0,0,0,0,0,10,0
1847,克雷雅和裴拉戈斯,与克雷雅和裴拉戈斯一同度过了开心的聚会后，与他们的友谊会得到提升。,142,3601546,0,0,0,0,1,2458,0,0,0,0,0,0,0,0,10,0
1848,文官阿得赖斯提斯,和文官阿得赖斯提斯一同度过了开心的聚会后，与他的友谊会得到提升。,142,3095185,0,0,0,0,1,2452,0,0,0,0,0,0,0,0,10,0
1849,米卡尼科斯,和米卡尼科斯一同度过了开心的聚会后，与他的友谊会得到提升。,142,3586266,0,0,0,0,1,2448,0,0,0,0,0,0,0,0,10,0
1850,丘法,和丘法一同度过了开心的聚会后，与他的友谊会得到提升。,142,3730999,0,0,0,0,1,2454,0,0,0,0,0,0,0,0,10,0
1851,宗主艾莉奥瑟,和宗主艾莉奥瑟一同度过了开心的聚会后，与她的友谊会得到提升。,142,132276,0,0,0,0,1,2456,0,0,0,0,0,0,0,0,10,0
1852,狩猎队长柯莱恩,和狩猎队长柯莱恩一同度过了开心的聚会后，与她的友谊会得到提升。,142,3601534,0,0,0,0,1,2451,0,0,0,0,0,0,0,0,10,0
1853,月莓女勋爵,和月莓女勋爵一同度过了开心的聚会后，与她的友谊会得到提升。,142,3601533,0,0,0,0,1,2447,0,0,0,0,0,0,0,0,10,0
1859,贮藏心能-格里恩,,245,3528288,0,0,200000,0,3,0,21,0,70101,0,0,0,0,0,0,0
1860,贮藏心能-温西尔,,245,3528288,0,0,200000,0,3,0,21,0,70102,0,0,0,0,0,0,0
1861,贮藏心能-法夜,,245,3528288,0,0,200000,0,3,0,21,0,70103,0,0,0,0,0,0,0
1862,贮藏心能-通灵领主,,245,3528288,0,0,200000,0,3,0,21,0,70104,0,0,0,0,0,0,0
1863,救赎之魂-格里恩,,245,1391776,0,0,0,0,3,0,21,0,70101,0,0,0,0,0,0,0
1864,救赎之魂-温西尔,,245,1391776,0,0,0,0,3,0,21,0,70102,0,0,0,0,0,0,0
1865,救赎之魂-法夜,,245,1391776,0,0,0,0,3,0,21,0,70103,0,0,0,0,0,0,0
1866,救赎之魂-通灵领主,,245,1391776,0,0,0,0,3,0,21,0,70104,0,0,0,0,0,0,0
1867,圣所建筑师-格里恩,,245,1357814,0,0,0,0,3,0,21,0,70101,0,0,0,0,0,0,0
1868,圣所建筑师-温西尔,,245,1357814,0,0,0,0,3,0,21,0,70102,0,0,0,0,0,0,0
1869,圣所建筑师-法夜,,245,1357814,0,0,0,0,3,0,21,0,70103,0,0,0,0,0,0,0
1870,圣所建筑师-通灵领主,,245,1357814,0,0,0,0,3,0,21,0,70104,0,0,0,0,0,0,0
1871,圣所心能纺织者-格里恩,,245,463284,0,0,0,0,3,0,21,0,70101,0,0,0,0,0,0,0
1872,圣所心能纺织者-温西尔,,245,463284,0,0,0,0,3,0,21,0,70102,0,0,0,0,0,0,0
1873,圣所心能纺织者-法夜,,245,463284,0,0,0,0,3,0,21,0,70103,0,0,0,0,0,0,0
1874,圣所心能纺织者-通灵领主,,245,463284,0,0,0,0,3,0,21,0,70104,0,0,0,0,0,0,0
1877,经验值加成,,142,1001982,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4210696,0
1878,缝合大师,在缝合大师中的声望提高。,142,3622121,0,0,0,0,1,2462,0,0,0,0,0,0,0,0,8,0
1880,威·娜莉,在威·娜莉处的声望提高。,142,3527519,0,0,0,0,1,2432,0,0,0,0,0,0,0,0,8,0
1883,灵魂羁绊导灵器能量,灵魂羁绊导灵器能量,142,3528288,0,0,10,0,1,0,0,0,0,0,0,0,0,0,74973184,0
1884,宣罪者,在宣罪者中的声望提高。,142,3601526,0,0,0,0,1,2413,0,0,0,0,0,0,0,0,8,0
1885,感激之礼,暗影界的居民赠送的礼物，他们因为心能的回归而感激不尽。通过将心能导向一个区域，以及进行与居民有关的活动可以获得。,245,134344,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
1887,魅夜王庭,在魅夜王庭中的声望提高。,142,3752258,0,0,0,0,1,2464,0,0,0,0,0,0,0,0,8,0
1888,玛拉斯缪斯,在玛拉斯缪斯心目中的声望提高。,142,236855,0,0,0,0,1,2463,0,0,0,0,0,0,0,0,8,0
1889,冒险战役进度,此挑战可以带来额外的冒险和更好的奖励。,142,255347,0,0,0,0,4,0,8,0,0,0,0,0,0,0,72877056,0
1891,评级活动荣誉点数,,142,1581796,0,0,0,0,1,0,0,0,125929,0,0,0,0,0,67634176,0
1902,9.1 - Torghast XP - Prototype - LJS,,142,132877,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33554434,0
1903,隐形奖励,This currency exists to let empty Cover Items work.,142,134400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74989568,0
1904,塔楼学识,在托加斯特获得的知识的具象化。用来解锁万物之盒中的力量。,245,4037125,0,0,0,0,3,0,0,0,0,20838,0,0,0,0,33554818,1
1906,灵魂薪尘,未经加工的力量之源，只在托加斯特最危险的难度中才能找到。可以给刻符者之厅提供能量。,245,4067362,0,0,0,0,5,0,0,0,0,0,0,0,83.33333,0,33562626,0
1907,死亡先锋军,在死亡先锋军中的声望提高。,142,136159,0,0,0,0,1,2470,0,0,0,0,0,0,0,0,10,0
1909,Torghast - Scoreboard - Clear Percent,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1910,托加斯特 - 计分板 - 灵魂百分比,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1911,托加斯特 - 计分板 - 瓮百分比,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1912,托加斯特 - 计分板 - 连击百分比,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1913,托加斯特 - 计分板 - 总计时间,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1914,托加斯特 - 计分板 - 目标时间,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1915,托加斯特 - 计分板 - 过量死亡次数,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1916,托加斯特 - 计分板 - 死亡开始计数,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1917,托加斯特 - 计分板 - 到达层数,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1918,Torghast - Scoreboard - Toast Display - Time Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1919,Torghast - Scoreboard - Toast Display - Hot Streak Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1920,Torghast - Scoreboard - Toast Display - Deaths Excess Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1921,Torghast - Scoreboard - Toast Display - Total Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1922,Torghast - Scoreboard - Toast Display - Total Rewards,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1923,Torghast - Scoreboard - Toast Display - Bonus - Souls Rescued,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1924,Torghast - Scoreboard - Toast Display - Bonus - Urns Broken,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1925,Torghast - Scoreboard - Toast Display - Deaths Zero,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1926,Torghast - Scoreboard - Toast Display - Stars,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1931,编集研究,你带回档案员圣物时，他会对其编目，你可以进行实地研究来加深了解，或者可以鉴别他手上的圣物从而在实战中使用。,245,1506458,0,0,0,0,2,0,20,0,0,0,0,0,100,0,2,0
1932,Torghast - Scoreboard - Toast Display - Boss Killed,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1933,Torghast - Scoreboard - Toast Display - Bonus - Chests Opened,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1934,Torghast - Scoreboard - Toast Display - Bonus - Escorts Complete,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1935,Torghast - Scoreboard - Toast Display - Bonus - No Trap Damage,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1936,Torghast - Scoreboard - Toast Display - Bonus - Kill Boss Fast,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1937,Torghast - Scoreboard - Toast Display - Bonus - Single Stacks,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1938,Torghast - Scoreboard - Toast Display - Bonus - 5 Stacks,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1939,Torghast - Scoreboard - Toast Display - Bonus - Broker Killer,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1940,Torghast - Scoreboard - Toast Display - Bonus - Elite Slayer,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1941,Torghast - Scoreboard - Toast Display - Bonus - 1000 Phantasma,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1942,Torghast - Scoreboard - Toast Display - Bonus - 500 Phant Left,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1943,Torghast - Scoreboard - Toast Display - Bonus - No Deaths,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1944,Torghast - Scoreboard - Toast Display - Bonus - No Epics,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1945,Torghast - Scoreboard - Toast Display - Bonus - Elite Unnatural,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1946,Torghast - Scoreboard - Toast Display - Total Rewards - AV Bonus,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1947,奖励勇气点数,你队伍中的任何玩家的史诗钥石评分获得提升时，获得奖励勇气点数。,142,463447,0,0,0,0,4,0,0,0,108838,0,0,0,0,0,4202882,0
1948,Torghast - Scoreboard - Toast Display - Bonus - Kill Boss Faster,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1949,Torghast - Scoreboard - Toast Display - Bonus - 30+ Count,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1950,Torghast - Scoreboard - Toast Display - 1 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1951,Torghast - Scoreboard - Toast Display - 2 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1952,Torghast - Scoreboard - Toast Display - 3 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1953,Torghast - Scoreboard - Toast Display - 4 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1954,Torghast - Scoreboard - Toast Display - 5 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1955,Torghast - Scoreboard - Toast Display - Points While Empowered,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1956,Torghast - Scoreboard - Toast Display - Points Empowered Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1957,Torghast - Scoreboard - Floor Clear Percent Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1958,Torghast - Scoreboard - Floor Clear Percent Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1959,Torghast - Scoreboard - Floor Clear Percent Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1960,Torghast - Scoreboard - Floor Clear Percent Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1961,Torghast - Scoreboard - Floor Empowered Percent Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1962,Torghast - Scoreboard - Floor Empowered Percent Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1963,Torghast - Scoreboard - Floor Empowered Percent Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1964,Torghast - Scoreboard - Floor Empowered Percent Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1965,Torghast - Scoreboard - Floor Time Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1966,Torghast - Scoreboard - Floor Time Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1967,Torghast - Scoreboard - Floor Time Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1968,Torghast - Scoreboard - Floor Time Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1969,Torghast - Scoreboard - Floor Par Time Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1970,Torghast - Scoreboard - Floor Par Time Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1971,Torghast - Scoreboard - Floor Par Time Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1972,Torghast - Scoreboard - Floor Par Time Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1976,Torghast - Scoreboard - Toast Display - Bonus - Phant Left Group,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1977,冥河灰烬,"生前是位勇敢的战士，如今只剩下一块亡灵残片。

刻希亚的骨匠海尔米尔可以使用此货币来强化统御碎片。",245,636333,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
1979,初诞者密文,|L290-用来打造现实的力量回响残余。可以在流亡洞穴里菲历姆的密文控制台处进行解密。|l,245,3950362,0,0,0,0,3,0,20,0,0,0,0,0,100,0,34603010,0
1980,Torghast - Scoreboard - Run Layer,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1981,Torghast - Scoreboard - Run ID,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1982,开悟者,在开悟者中的声望提高。,142,4217591,0,0,0,0,1,2478,0,0,0,0,0,0,0,0,10,0
1986,剩余玩家,,142,134148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72958976,4
1997,档案员卷宗,档案员卷宗的进度提高。,142,457654,0,0,0,0,1,2472,0,0,0,0,0,0,0,0,10,0
2000,命运微粒,,142,237016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
2001,测试货币,,144,237281,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0
2002,名望-马鲁克半人马,名望,142,4687627,0,0,25,0,6,0,0,0,0,0,0,0,0,0,85721088,0
2003,巨龙群岛补给,各类物资和建筑材料，可以帮助巨龙群岛的友善阵营对抗拜荒者。用来购买通过名望解锁的物品。,250,2065578,0,0,0,0,1,0,12,0,0,0,0,0,100,0,134217730,0
2005,Druid Talent Points (DNT),,1,132136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,Restoration Talent Points (DNT),,1,136041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,宇宙助熔剂,宇宙助熔剂是旋转着的造物能量碎片，可以改变物品的形态，用来在扎雷殁提斯的造物化生台强化装备，或者给托加斯特的刻符者之厅提供能量。,245,4381149,0,0,0,0,5,0,14,0,0,0,0,0,83.33333,0,33554434,0
2010,[DNT] Byron Test Currency,用来测试货币的货币。,245,463447,0,0,0,100,4,0,0,0,0,0,0,0,0,0,2105410,0
2011,雕像装饰,由席卡尔氏族打造，这些装饰品可以强化大型狩猎雕像。,250,454064,0,0,0,0,3,0,12,0,0,0,0,0,0,0,34603010,0
2012,Death Knight Talent Points (DNT),,1,135771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,Frost Talent Points (DNT),,1,135773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,Unholy Talent Points (DNT),,1,135775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Blood Talent Points (DNT),,1,135770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,Dragon Racing - Scoreboard - Race Complete Time,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2017,巨龙竞速 - 计分板 - 竞速完成时间 - 片段 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2018,Dragon Racing - Temp Storage - Race Quest ID,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68699136,0
2019,Dragon Racing - Scoreboard - Race Complete Time - Silver,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2020,Dragon Racing - Scoreboard - Race Complete Time - Gold,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2021,名望-龙鳞探险队,名望,142,4687628,0,0,25,0,6,0,0,0,0,0,0,0,0,0,85721088,0
2022,Dragon Racing - Multiplayer Race Placement,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2023,巨龙群岛锻造知识,"使用知识来学习锻造专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624660,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0
2024,巨龙群岛炼金知识,"使用知识来学习炼金专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624656,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0
2025,巨龙群岛制皮知识,"使用知识来学习制皮专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624911,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2026,巨龙群岛裁缝知识,"使用知识来学习裁缝专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,3615523,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2027,巨龙群岛工程知识,"使用知识来学习工程学专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624728,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0
2028,巨龙群岛铭文知识,"使用知识来学习铭文专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624734,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0
2029,巨龙群岛珠宝加工知识,"使用知识来学习珠宝加工专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624793,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0
2030,巨龙群岛附魔知识,"使用知识来学习附魔专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,3615911,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0
2031,龙鳞探险队,在龙鳞探险队中的声望提高。,142,4687628,0,0,0,0,1,2507,0,0,0,0,0,0,0,0,10,0
2032,商贩标币,商贩标币可以用来在商栈交易商品。,1,4696085,0,0,0,0,4,0,14,0,0,0,0,0,0,0,2097154,8
2033,巨龙群岛剥皮知识,"使用知识来学习剥皮专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4625106,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2034,巨龙群岛草药知识,"使用知识来学习草药学专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,4624731,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2035,巨龙群岛采矿知识,"使用知识来学习采矿专精。

知识可以通过各种渠道获得，比如第一次制作配方，以及完成瓦德拉肯的匠人集市提供的任务。",142,3615521,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2036,远古界门能量,远古界门能量,142,254116,0,0,7,0,1,0,0,0,0,0,0,0,0,0,74973184,0
2037,巨龙竞速 - 计分板 - 竞速完成时间 -白银 片段 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2038,巨龙竞速 - 计分板 - 竞速完成时间 - 黄金 片段 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2039,Dragon Racing - Scoreboard - Personal Best - Waking Shores 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2040,Dragon Racing - Scoreboard - Personal Best Time,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2041,巨龙竞速 - 计分板 - 个人最佳时间 - 片段 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2042,Dragon Racing - Personal Best Record - Waking Shores 01 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2043,Dragon Racing - Personal Best Record - Waking Shores 01 Medium,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2044,Dragon Racing - Personal Best Record - Waking Shores 01 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2045,巨龙魔符余烬,证明自己沐浴在巨龙魔符的龙焰里。可以交给驭龙训练师进行强化训练。,250,441141,0,0,0,0,3,0,12,0,0,0,0,0,0,0,34603010,0
2046,Dragon Racing - Personal Best Record - Waking Shores 07 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2047,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 07 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2048,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 02 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2049,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 02 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2050,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 08 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2051,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 08 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2052,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 03 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2053,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 03 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2054,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 04 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2055,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 04 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2056,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 05 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2057,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 05 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2058,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 06 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2059,巨龙竞速 - 个人最佳纪录 - 觉醒海岸 06 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2060,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 01 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2061,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 01 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2062,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 02 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2063,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 02 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2064,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 03 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2065,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 03 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2066,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 04 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2067,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 04 困难,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2069,巨龙竞速 - 个人最佳纪录 - 欧恩哈拉平原 D05 简单,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2070,Dragon Racing - Personal Best Record - Ohn'ahran Plains D06 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
