ID,Name_lang
31012,水箭
31013,惊声尖叫
31014,召唤托托
31015,扰动之吠
31022,鬼魅攻击
31023,厚重魔钢项链
31024,红曜石坠饰
31025,恒金饰链
31026,黎明的拥抱
31033,夜晚之眼
31035,夜枭之链
31036,青翠之火
31037,奥术之力
31038,魔钢野猪
31039,黎明石螃蟹
31040,红曜石毒蛇
31041,裂伤
31042,碎甲
31043,顺劈斩
31045,水玉猫头鹰
31046,击脑
31047,夜目石猎豹
31048,魔铁血戒
31049,德拉诺金钻指环
31050,碧月石指环
31051,厚重精金项链
31052,重型精金戒指
31053,暗影氪金指环
31054,冰霜氪金指环
31055,炼狱氪金指环
31056,绿叶氪金指环
31057,奥法氪金指环
31058,重魔钢戒指
31059,地狱火导能
31060,精致恒金戒指
31061,闪耀恒金指环
31062,冰冷烈焰坠饰
31063,融雪坠饰
31064,凋零坠饰
31065,暗影终结坠饰
31066,空洞符文坠饰
31067,厚重魔钢项链
31068,红曜石坠饰
31069,记忆消除
31070,恒金饰链
31071,夜晚之眼
31072,黎明的拥抱
31073,自燃
31075,燃烧的稻草人
31076,夜枭之链
31077,翠绿火焰宝冠
31078,奥法能量头饰
31079,雕像 - 魔钢野猪
31080,雕像 - 黎明石螃蟹
31081,雕像 - 红曜石毒蛇
31082,雕像 - 水玉猫头鹰
31083,雕像 - 夜目石猎豹
31084,朴素红曜石
31085,精致红曜石
31086,生锈
31088,闪耀红曜石
31090,诡秘黎明石
31091,闪光红曜石
31092,致密艾露恩之星
31095,风暴艾露恩之星
31097,圆润黎明石
31098,刚硬艾露恩之星
31101,秘法黎明石
31102,统御夜目石
31103,狡诈夜目石
31104,永恒夜目石
31106,铭文黄晶玉
31107,高能黄晶玉
31108,鲁莽黄晶玉
31109,反光夜目石
31111,辐光水玉
31112,纯净夜目石
31113,裂纹水玉
31114,麦迪文的日记
31115,集结呐喊
31116,召唤夜之魇
31117,痛苦无常
31118,标记黄道
31120,绘制星宿图
31121,标出轨道
31149,火花艾露恩之星
31209,健步如飞
31210,吸收光明能量
31223,敏锐大师
31224,暗影斗篷
31225,微光容器
31230,装死
31231,装死
31249,寒冰箭
31250,冰霜新星
31252,选矿
31256,霜甲术
31257,冰冻
31258,枯萎凋零
31260,辉煌光环
31261,Permanent Feign Death (Root)
31262,火球术
31263,炎爆术
31264,召唤水元素
31266,暴风雪
31267,传送
31268,焚烧龙骨
31269,Despawn Self - Smoke cloud
31270,月火术
31271,荆棘术
31272,强风震击
31273,尖啸
31274,击倒
31275,奔流打击
31277,践踏
31279,横扫
31280,秘血岛之寒
31281,血箭
31282,感染之伤
31283,辐射
31284,辐射
31285,吸血光环
31286,鞭笞
31287,纠缠根须
31288,吸血毒药
31289,爪击
31290,投网
31292,催眠术
31295,尖啸
31296,寒冰箭
31298,催眠术
31299,地狱火
31302,地狱烈焰效果
31303,献祭
31304,献祭
31306,腐臭蜂群
31308,辉煌光环
31309,"Spirit Particles (red, big)"
31310,Landen Stilwell Transform
31311,Zelemar Spawn
31312,醉酒的复仇者之盾
31315,召唤首领
31316,召唤首领增益
31317,吸血光环
31319,船长之吻
31320,Time Rift Periodic
31324,吸取纳鲁能量
31325,恢复
31326,腐蚀麦迪文
31328,召唤驯养的龙鹰
31329,吃我
31330,闪电链
31331,野性狼魂
31332,Dire Wolf Visual
31333,发射信号弹
31334,低吼
31335,Summon Trackers DND
31336,Matis Captured DND
31337,Matis Captured Credit DND
31338,召唤食人魔
31339,俘获玛提斯
31340,火焰之雨
31341,不熄之焰
31344,阿兹加洛之嚎
31345,顺劈斩
31346,Reset Landing
31347,厄运
31348,末日降临
31350,召唤低级末日守卫
31358,恐惧
31359,磁心过载
31361,Bomb Target
31363,香料冲击波
31364,香料迫击炮
31365,自身恐惧
31366,RAF
31367,灵纹投网
31368,重型灵纹投网
31369,银色魔线
31370,金色魔线
31371,秘法魔线
31372,符文魔线
31373,魔法布
31376,幽灵之触
31377,Matis Captured Credit DND
31378,沙虫冲击
31379,闪避
31381,热疫疲倦
31386,热疫疲倦
31387,时间裂隙引导
31389,击退
31390,击倒
31394,暗影印记
31396,Moss Covered Hands Proc
31397,苔藓之手
31398,Moss Covered Feet Proc
31399,苔藓之足
31400,"Honor Points Branch, 1-60"
31401,月火术
31402,脚踢
31403,战斗怒吼
31404,尖啸
31405,腐蚀术
31406,残废术
31407,蝰蛇钉刺
31408,战争践踏
31409,野性之根
31410,珊瑚切割
31411,稳定太阳之门 I
31412,稳定太阳之门 II
31413,稳定太阳之门 III
31414,稳定太阳之门 IV
31415,荣誉点数+1
31416,荣誉点数+1
31417,荣誉点数+1
31418,荣誉点数+1
31419,荣誉点数+1
31420,荣誉点数+1
31422,时间停止
31423,孢子疾病
31424,孢子疾病
31425,孢子爆炸
31427,过敏
31428,打喷嚏
31429,回响咆哮
31430,秘法魔线
31431,银色魔线
31432,符文魔线
31433,金色魔线
31434,不屈护腕
31435,浩劫护腕
31436,恶毒顺劈
31437,黑色侵袭护腕
31438,黑色虚空披风
31439,闪现术
31440,永恒披风
31441,白色治愈斗篷
31442,不屈束带
31443,毁灭束带
31444,黑色知识腰带
31445,奥术箭
31446,制造备用地图
31447,卡兹洛加印记
31448,坚毅披风
31449,复仇披风
31450,法力编织披风
31451,白色治愈短裤
31452,法术打击短裤
31453,战斗施法短裤
31454,白色治愈兜帽
31455,法术打击兜帽
31456,战斗施法罩帽
31457,奥术冲击
31458,时光加速
31459,珠宝袋
31460,灵纹投网
31461,重型灵纹投网
31463,卡兹洛加印记
31464,重伤
31465,闪现术
31467,时间流逝
31469,银色魔线
31470,金色魔线
31472,奥术清偿
31473,沙尘吐息
31474,Sky Terror: Dummy to Gargoyle Target 02
31475,飞翼打击
31476,召唤水元素
31477,残废术
31478,沙尘吐息
31479,Summon Black Morass Dragon Helper
31480,战争践踏
31481,内爆
31482,Dragon Helper Passive
31483,Dragon Helper Effect
31485,超级缩小射线
31486,锯齿利刃
31497,熄灭永恒之焰
31513,Red Beam
31515,红色光柱
31516,心灵震爆
31517,Bind Visual Spawn In DND
31519,强击光环
31526,潜行
31532,修理
31533,法术反射
31534,法术反射
31535,召唤熄焰之水
31537,食尸
31538,食尸
31539,Self Stun Forever
31540,激怒
31541,催眠术
31543,督军之怒
31546,召唤蒸馏器
31547,死亡通知
31548,催眠术
31549,秘血岛水样
31550,Banish Dragon Helper
31551,穿刺
31552,力量衰减
31553,断筋
31554,法术反射
31555,智力衰减
31556,麦迪文导能
31557,Summon Mortar Target
31558,[DND] Teleport: Theramore's Fall (Horde)
31560,火焰鸡尾酒
31563,Trigger Sandworm Mortar NOW
31565,I can't drive 55
31566,猛禽一击
31567,威慑
31581,暴风雪
31589,减速
31591,墓穴甲虫
31595,奥术箭
31596,法术反制
31598,火焰之雨
31599,虚空行走
31600,墓穴甲虫
31601,墓穴甲虫
31602,墓穴甲虫
31604,奥术虚弱
31605,传送到斯坦索姆
31606,风暴乌鸦护符
31607,疾病之云
31608,疾病之云
31609,主教的强化
31610,击倒
31611,秘血岛电磁圈
31612,希隆娜丝引导
31613,返回坦普身边
31614,关闭能量源
31615,猎人印记
31616,自然守护者
31617,亡者复生
31618,暗影箭
31619,消失
31620,火球术
31621,潜行
31622,寒冰箭
31623,瞄准射击
31624,亡者复生
31625,亡者复生
31626,邪恶狂热
31627,暗影箭
31628,绿色光柱
31629,暗影顺劈
31630,绿色光柱
31631,绿色光柱
31633,大地之力图腾
31634,大地之力
31635,法力护盾
31651,女妖诅咒
31661,龙息术
31662,反魔法护罩
31664,石像鬼打击
31665,敏锐大师
31671,成长
31673,邪恶孢子
31687,召唤水元素
31688,冰霜吐息
31690,烂蘑菇
31694,奇怪的感觉
31696,暗影拱顶裁决令
31697,邪恶孢子
31698,成长
31699,The Admiral Revealed: Lord-Commander's Nullifier Effect
31700,黑色其拉作战坦克
31701,飘浮脉冲
31702,Someone Grab Me
31703,磁性牵引
31704,飘浮
31705,磁性牵引
31706,召唤魔油火炬
31707,水箭
31713,圣光术
31715,静电充能
31716,电荷冲击
31717,闪电链
31718,包围之风
31719,悬浮
31722,献祭
31723,献祭
31724,烈焰击打
31726,召唤神圣坐骑
31727,Reset Nazan
31729,法力燃烧
31730,治疗术
31731,盾墙
31732,集结呐喊
31733,冲锋
31734,炎鹰印记
31735,炎鹰印记
31736,铁藤种子
31737,旋风斩
31738,旋风斩
31739,治疗术
31740,神圣惩击
31741,减速
31742,奥术飞弹
31743,奥术飞弹
31745,拯救
31747,中毒
31748,"Spirit Particles, big"
31749,治疗术
31751,奥术飞弹
31754,打击
31755,战争践踏
31756,研磨
31757,研磨
31758,投掷长矛
31759,神圣之箭
31760,治疗守卫
31761,治疗守卫被动效果
31762,治疗光环
31764,闪电箭
31765,闪电之盾
31771,威慑之罩
31772,投掷长矛
31779,顺劈斩
31781,攻击阿古斯之手
31782,回春术
31784,愤怒
31786,灵魂协调
31789,正义防御
31790,正义防御
31792,熊形态
31793,攻击炎鹰
31794,心灵集中
31796,Atiesh Visual
31797,自我放逐
31798,Atiesh Visual
31799,结束攻击
31802,Atiesh Visual
31804,真理审判
31806,蓝色棱柱
31807,战争印记
31808,学识印记
31810,学识印记
31811,学识印记
31812,战争印记
31813,战争印记
31814,战争印记
31815,学识印记
31816,Zunade Wander Primer
31817,力量
31819,偷袭
31821,光环掌握
31827,英勇打击
31829,Item - Paladin Pvp Set Retribution 4P Bonus
31843,偷袭
31848,圣殿骑士之盾
31849,圣殿骑士之盾
31850,炽热防御者
31863,盾牌冲锋
31865,诱惑
31876,团契之光
31884,复仇之怒
31885,占领哨塔
31886,追踪巨人
31889,逃离战斗
31900,践踏
31901,恶魔护盾
31902,紫色光柱
31903,末日火焰
31904,神圣之盾
31905,盾牌姿态
31906,Lordaeron's Blessing Effect (DND)
31907,打击
31909,旋风斩
31910,旋风斩
31911,致死打击
31914,沙尘吐息
31915,激怒
31916,死亡迫近
31920,纳格兰樱桃
31921,Increased Spell Penetration 5
31922,Increased Spell Penetration 4
31923,吃鱼
31926,Increased Spell Penetration 8
31927,活火
31928,活火
31929,Tower Capture (DND)
31932,冰冻术
31933,冰冻陷阱
31935,复仇者之盾
31936,Despawn Blood Knight Champions
31938,活火新星
31939,吃蝙蝠
31942,多重射击
31943,厄运之火
31944,厄运之火
31945,厄运之火
31946,投掷冰冻陷阱
31948,黏性苔藓
31949,召唤鱼人笼
31950,Spell Penetration 16
31951,"Spirit Particles (red, super big) (DND)"
31954,"Spirit Particles, super big (DND)"
31955,缴械
31956,重伤
31958,Fire Bomb Trigger
31961,火焰炸弹
31962,烈焰
31963,召唤投石车火焰
31964,雷霆震荡
31969,厄运之火
31970,恐惧
31971,腐蚀闪电链
31972,军团之握
31973,凯希尔的雷象
31974,狂暴
31975,毒蛇钉刺
31976,暗影之盾
31977,无尽诅咒
31978,解散凯希尔的雷象
31979,火炮检查
31981,腐蚀地缚图腾
31983,陷地
31984,死亡一指
31985,腐蚀石肤图腾
31986,石肤术
31988,奴役人型生物
31990,奴役人型生物
31991,堕落新星图腾
31992,攻击
31994,肩顶
31996,嗜血
31997,嗜血
31998,嗜血
31999,法术反制
32000,精神灼烧
32001,投掷戈达乌的石块
32002,滞留气息
32003,能量燃烧
32004,钻孔
32005,瑟银钻
32006,魔铁钻
32007,Mo'arg Engineer Transform Visual
32008,邪火
32009,击退
32010,水箭
32011,水箭
32012,涌动
32013,肮脏的淤泥
32014,空气爆裂
32015,击倒
32016,大地震颤
32017,嚎叫之尘
32018,召唤闪电
32019,角刺
32020,塔布羊之击
32021,急速冲锋
32022,断肠
32023,重蹄践踏
32024,灵魂灼热
32026,疼痛之刺
32027,远征队照明弹
32028,艾露恩的拥抱
32029,召唤远征队保卫者
32030,召唤远征队斥候
32036,召唤古罗克
32037,放置蛮沼图腾
32038,鸟类之魂
32039,磁性牵引
32040,恐吓匕潭失落者
32041,Baby Murloc (Zangarmarsh version)
32042,紫罗兰占卜
32045,灵魂责罚
32049,地狱火主宰
32051,灵魂责罚
32052,灵魂责罚
32053,灵魂责罚
32054,灵魂责罚
32055,上钩拳
32056,暗泽的敌意
32057,灵魂责罚
32060,召唤孢子蝠
32062,火焰新星图腾
32063,腐蚀术
32064,战斗怒吼
32065,蘑菇凋零
32066,蘑菇凋零
32067,The Sum is Greater than the Parts: Dr. Terrible's Death Signal
32071,地狱火主宰
32074,Doomfire Spawn
32076,吸收活力
32077,沼泽领主重击
32078,孢子云雾
32079,孢子之云
32080,孢子云
32082,钉刺冲锋
32087,腐烂之云
32092,荣耀堡的好感
32093,毒液喷吐
32095,萨尔玛的好感
32096,萨尔玛的恩泽
32098,荣耀堡的好感
32102,Mana Regen 5%
32103,射击
32104,反手一击
32105,脚踢
32106,次级法术冲击
32108,次级法术冲击
32110,火花
32111,死亡一指
32112,进食
32121,Choose Target (50 yd)
32122,Choose Target (Not Flying)
32124,小精灵绝杀者
32125,药用沼泽苔
32126,逃离战斗
32127,召唤闪电
32129,精灵之火
32131,回春术
32132,腐蚀闪电链
32133,堕落之土
32134,腐烂之云
32135,堕落治疗之泉图腾
32136,堕落治疗之泉
32137,堕落空气图腾
32138,堕落空气
32139,酸性溅射
32140,部落护符
32145,韧性提高35
32146,魔油
32148,地狱火
32150,地狱火
32154,压制
32155,地狱火半岛塔楼，联盟（1）
32158,占领地狱火半岛塔楼，部落（1）
32159,地狱火半岛塔楼徽记，联盟（2）
32160,地狱火半岛塔楼徽记，联盟（3）
32161,"Hellfire Tower Token, Horde (2)"
32162,"Hellfire Tower Token, Horde (3)"
32163,Tayemba throws to Farbosi
32164,Forbosi throws to Tayemba
32167,火焰新星
32168,射击
32169,重皮球
32170,召唤投石车火焰
32172,[PH] Buffbot Buff Effect (TXT)
32173,纠缠根须
32174,QID 9889
32175,风暴打击
32176,副手风暴打击
32178,孔雀石坠饰
32179,虎眼指环
32182,英勇
32190,射击
32191,烈性炸药
32192,冰霜新星
32193,落雷之云
32194,超强治疗结界
32195,Resist Snare/Root
32196,Increased Dam - Intellect
32197,腐蚀术
32198,Flat Damage Reduction
32199,潜行
32200,Increased Healing - Intellect
32202,剧痛鞭笞
32203,Resist Interrupt/Pushback
32204,建筑物大火
32205,放置玛格汉军旗
32211,Become My Spar Buddy
32214,聚光灯
32215,胜利状态
32216,胜利
32219,次级结界
32223,十字军光环
32224,赞加沼泽奥术飞弹
32225,"Karazhan - Chess NPC AI, Take action (melee)"
32226,"Karazhan - Chess NPC AI, attack timer"
32227,卡拉赞 - 象棋：近战攻击：人类步兵
32228,卡拉赞 - 象棋：近战攻击：兽人步兵
32233,躲闪
32235,金色狮鹫
32239,黑色狮鹫
32240,雪色狮鹫
32241,恐惧
32242,迅捷蓝色狮鹫
32243,茶色驭风者
32244,蓝色驭风者
32245,绿色驭风者
32246,迅捷红色驭风者
32247,卡拉赞 - 象棋：近战攻击：伤害（人类步兵）
32248,投掷长矛
32249,打开考尔奇的牢笼
32250,吞噬
32251,吞噬
32253,石像治疗
32254,劣质石像
32255,打开考尔奇的牢笼
32259,劣质石像
32260,"Disable Square, Self (DND)"
32261,Karazhan - Chess: Create Move Marker
32264,抑制魔法
32265,吸引魔法
32266,传送门：埃索达
32267,传送门：银月城（燃烧的远征）
32268,传送门：埃索达
32270,传送门：银月城
32271,传送：埃索达
32272,传送：银月城（燃烧的远征）
32274,次级结界符文
32278,强效结界护盾
32279,强效结界
32280,强效结界
32281,火刃剑圣
32282,强效结界符文
32284,次级结界符文
32285,强效结界符文
32286,Focus Target Visual
32289,迅捷红色狮鹫
32290,迅捷绿色狮鹫
32292,迅捷紫色狮鹫
32295,迅捷绿色驭风者
32296,迅捷黄色驭风者
32297,迅捷紫色驭风者
32298,虚空龙宝宝
32300,集中火力
32301,呼叫希尔拉克
32302,火热冲击
32303,卡拉赞 - 象棋，行动：寻找地方联盟单位
32304,长杆蘑菇
32305,伞菌药剂
32306,卡拉赞 - 象棋：移动命令
32307,放置战槌食人魔军旗
32309,酸液箭
32312,Move 1
32314,放置基尔索罗军旗
32315,灵魂打击
32316,召唤虚灵怨魂
32317,肮脏的淤泥
32318,Summon Shadow Council Invader DND
32319,毁伤
32320,毁伤
32321,副手毁伤
32322,黑暗尖啸
32323,冲锋
32324,暗影爆裂
32327,孢子爆炸
32328,孢子喷发
32330,毒液喷吐
32332,Cyclone Visual
32334,旋风
32337,闪电链
32338,灼热扫除
32339,Fiery Broom Proc
32343,自我复活
32345,召唤凤凰
32346,被偷走的灵魂
32347,打开战槌牢笼
32348,召唤奥术魔
32349,召唤奥术魔
32352,召唤奥术魔
32353,召唤奥术魔
32355,聚焦能量
32356,猎豹形态
32357,熊形态
32358,黑暗之壳
32361,水晶牢笼
32362,燃烧之恨
32363,火球术
32364,寒冰箭
32365,冰霜新星
32366,召唤虚空领域
32367,祷言之力
32368,虚灵航标特效
32371,召唤虚灵航标
32372,召唤虚灵学徒
32373,月火术
32375,群体驱散
32376,嫩化
32378,切片
32379,暗言术：灭
32384,打开考尔奇的牢笼
32388,暗影之拥
32390,暗影之拥
32395,Stolen Soul Visual
32396,吞噬
32397,使用护甲片
32398,守备官的护甲片
32399,魔导师的护甲片
32400,清洁术
32404,烈焰防护
32405,沙拉斯鸦巢印记
32406,加速
32407,奇怪的光环
32408,制造烟雾信号
32409,暗言术：灭
32414,火球术
32415,月火术
32416,制裁之锤
32417,精神鞭笞
32418,痛苦诅咒
32419,冰冻陷阱
32421,灵魂尖啸
32422,灵魂缎带
32423,蓝色辐射
32424,召唤化身
32426,鞋垫
32427,鞋垫
32428,吸血之触
32429,吸血之触
32430,军旗
32431,军旗
32437,恼怒
32439,Neutral Flag Taken (Horde)
32440,Neutral Flag Taken (Alliance)
32441,脆骨
32445,神圣愤怒
32446,削弱沙拉斯鸦巢防御结界
32447,旅行形态
32448,虚空光环
32449,Increase Spell Dam 23
32451,Increase Spell Dam 23
32453,法力药水
32454,结缔皮
32455,重结缔皮
32456,结缔皮护甲片
32457,守备官的护甲片
32458,魔导师的护甲片
32459,Raging Soul Visual
32461,马鞭
32462,魔鳞手套
32463,魔鳞长靴
32464,魔鳞短裤
32465,魔鳞胸甲
32466,缀鳞德莱尼短裤
32467,缀鳞德莱尼手套
32468,缀鳞德莱尼外套
32469,缀鳞德莱尼长靴
32470,厚重德莱尼手套
32471,厚重德莱尼长裤
32472,厚重德莱尼长靴
32473,厚重德莱尼外套
32474,苏苏鲁斯之风
32475,Hellfire Visual (DND)
32476,Evocation Visual (DND)
32478,野性德莱尼长靴
32479,野性德莱尼手套
32480,野性德莱尼护腿
32481,野性德莱尼外套
32482,鞋垫
32485,斯蒂林的紫皮帽
32487,斯蒂林的冒险帽
32488,斯蒂林的赤链帽
32489,斯蒂林的丛林帽
32490,魔能皮甲手套
32491,火球术
32492,光芒
32493,魔能皮甲长靴
32494,魔能皮甲护腿
32495,厚重裂蹄外套
32496,厚重裂蹄护腿
32497,厚重裂蹄长靴
32498,魔能猎手腰带
32499,魔能猎手护腕
32500,魔能猎手胸甲
32501,虚空之怒腰带
32502,虚空之怒护腿
32503,虚空之怒长靴
32546,联结治疗
32549,制皮
32550,大师级制皮
32554,法力喂食
32560,夸格米拉撕咬自然学家
32563,Black Crystal State
32564,传送水晶
32566,Purple Banish State
32567,Green Banish State
32568,传送
32569,传送
32570,Demonic Runes State
32571,传送
32572,传送
32573,贾斯廷的活力引导
32574,奥术炸弹设计图 - 第1页（联盟）
32575,奥术炸弹设计图 - 第2页（联盟）
32576,奥术炸弹设计图 - 第3页（联盟）
32577,奥术炸弹设计图 - 第4页（联盟）
32578,高德雷克的药膏
32580,邪恶雕像
32581,Ogre Building Bunny Summoner 000-A
32582,Ogre Building Bunny Curse Visual
32587,盾牌格挡
32588,震荡猛击
32589,水晶碎裂
32590,使用邪能火炮
32591,使用邪能火炮
32592,群体驱散
32595,真言术：盾
32599,安抚
32600,躲闪
32602,能量之泉
32603,能量之泉
32605,采集草药
32606,采矿
32609,Alliance Flag Visual Only
32610,Horde Flag Visual Only
32612,隐形术
32614,魔爆术
32615,潜行
32616,巴内斯的燕尾服
32618,Cosmetic Nature Cast
32622,吸取克乌雷能量
32623,能量抑制
32633,净化祭坛
32636,蛮力冲锋
32637,蛮力冲锋
32638,灵魂分裂
32639,Divide Spirit Trigger
32640,占卜法术
32641,安抚
32642,孢子之云
32643,孢子之云
32645,毒伤
32646,灵魂精萃
32647,石像鬼打击
32648,先祖影遁
32649,与先祖交流
32651,尖啸
32652,碎裂的容器
32654,正义之爪
32659,暗影图腾
32662,暗影图腾
32663,召唤黑暗漩涡
32666,暗影箭
32668,碎裂的容器
32674,复仇者之盾
32675,暗影弹
32677,暗影弹
32678,剥皮
32679,大师级剥皮
32682,暗爪诅咒
32683,暗爪诅咒
32686,地震术
32689,奥术毁灭
32690,奥术闪电
32691,法术震击
32692,召唤鸦人之魂
32693,奥术急速
32694,Increase Arcane Dam
32695,Increase Fire Dam
32696,Increase Nature Dam
32697,Increase Shadow Dam
32698,Increase Frost Dam
32707,烧尽
32708,Check Players
32709,凋零缠绕
32711,暗影新星
32712,暗影新星
32714,激怒
32716,穿刺
32717,飓风
32720,疾跑
32721,邪血印记
32722,热疮
32723,召唤噬骨座狼
32724,金队
32725,绿队
32727,竞技场准备
32728,竞技场准备
32729,玛格汉之力
32730,召唤被驯服的掠食者
32731,掠击
32732,抢夺
32734,大地之盾
32735,锯齿利刃
32736,致死打击
32737,武器链
32738,钻孔
32739,毒性撕咬
32740,尖刺
32741,疼痛之刺
32742,疼痛之刺
32743,Vanish Cooldown Reduction
32744,放置燃烧弹
32745,Chess: Disabled Square Transform
32747,奥术洪流
32749,火焰之盾
32750,火焰之盾
32751,火焰之盾
32752,召唤眩晕
32754,隐形术
32756,阴暗伪装
32760,Justin's Zappy Channel 02
32764,召唤魅惑图腾
32765,转化：大地风暴钻石
32766,转化：天火钻石
32769,圣光术
32770,光明祝福
32771,神圣震击
32772,愤怒之锤
32773,奉献
32774,复仇者之盾
32776,多面防御
32777,神圣之盾
32778,命令审判
32779,忏悔
32783,奥术引导
32784,投掷炸弹
32785,地狱火雨
32786,自走炸弹爆炸
32787,石像治疗
32788,石像治疗
32790,石像治疗
32791,石像治疗
32792,石像治疗
32801,粗糙石像
32802,粗糙石像
32803,沉重石像
32804,坚固石像
32805,厚重石像
32806,源生石像
32807,沉重石像
32808,坚固石像
32809,厚重石像
32810,源生石像
32811,强效隐形术
32812,紫色烟幕弹
32813,松鼠形态
32814,紫色烟幕弹
32816,长颈鹿形态
32817,毒蛇形态
32818,龙鹰形态
32819,狼人形态
32820,绵羊形态
32826,Polymorph Cast Visual
32828,防护光环
32829,灵魂复仇
32830,占据
32831,入魔
32832,占据
32834,救赎德莱尼之魂
32835,灵魂碎裂
32837,Spell Focus Trigger
32838,弓箭射击
32839,红光
32840,蓝光
32842,2% Reduced Threat
32844,击中有几率恢复生命值
32845,次级英勇
32846,反击脚踢
32848,法力回复
32849,飓风打击
32853,召唤无息的士兵
32854,召唤无息的巫师
32855,召唤无息的祭司
32856,召唤无息的巡视者
32857,召唤幻影占有者
32858,遗忘之触
32859,定身
32860,暗影箭
32861,暗影守卫
32862,吸取灵魂
32863,腐蚀之种
32864,肾击
32865,腐蚀之种
32866,强能之大地风暴钻石
32867,鼓舞之大地风暴钻石
32868,坚韧之大地风暴钻石
32869,蛮力之大地风暴钻石
32870,洞察之大地风暴钻石
32871,毁灭之天火钻石
32872,秘法之天火钻石
32873,迅捷之天火钻石
32874,神秘之天火钻石
32885,狂怒
32886,发怒
32888,暴怒
32889,死亡之握
32890,击昏
32897,回馈
32898,回馈
32899,召唤仪式
32900,Bone Shards Proc
32901,血肉撕咬
32902,恐怖毒药
32903,热病
32904,安抚粉尘
32905,眩目之光
32906,噬咬
32907,鸦人冲击
32908,摔绊
32909,利爪打击
32910,风怒
32911,风怒武器
32912,风怒
32913,眩目之尘
32914,飞翼打击
32915,猛禽一击
32916,暗影顺劈
32917,清算审判
32918,寒冰之嚎
32919,咆哮
32920,迁跃
32921,减速
32922,减速
32924,克兰纳什之力
32925,法术能量
32926,潜伏
32928,召唤仪式
32929,召唤仪式
32930,蓝色棱柱
32932,太阳之盾
32935,奥术冲击
32936,德伊苏的专注
32937,闪现术
32938,亡者的哭喊
32939,相位爆发
32940,暗影冲刺
32942,相位隐形
32943,相位隐形
32944,生命转移
32945,生命转移
32948,召唤仪式
32950,眼棱
32951,沉睡
32952,吞噬魔法
32955,英勇
32956,法术能量
32957,淡泊
32958,水晶导能
32959,击退
32960,卡扎克的印记
32961,卡扎克的印记
32962,钢铁撕咬
32963,暗影箭雨
32964,狂乱
32965,狂暴
32966,捕捉灵魂
32967,烈焰震击
32968,灼烧图腾
32969,灼烧
32970,夺命药膏
32971,夺命药膏
32973,Shaman Shock Range Bonus
32974,Cinematic - Mind Control
32976,Cinematic - Mind Control
32977,强效位面精华
32978,次级位面精华
32979,点燃部落攻城车
32980,奥术之力
32981,碧绿烈焰
32984,寒冰箭
32990,Enchanting Cast Visual
32991,Nature Cast Visual
32992,Ice Cast Visual
32993,Fire Cast Visual
32994,Rejuvenation Impact Visual
32995,Water Elemental Impact Visual
33002,Flame Strike Impact Visual
33004,纳格兰塔楼徽记，部落（1）
33005,纳格兰塔楼徽记，联盟（1）
33006,Nagrand Fort Buff Reward Raid
33009,盲目之光
33010,Windfury Impact Visual
33012,吞噬精华
33013,吞噬精华
33014,吞噬生命
33015,吞噬生命
33016,Internal Shake Camera
33017,Cheat Pick
33018,提高漩涡武器几率
33019,灵契视界
33020,Shaman Lightning Shield Bonus
33023,索兰莉安印记
33031,奥术飞弹
33040,星术师之怒
33044,星术师之怒
33045,星术师之怒
33047,虚空箭
33048,星术师之怒
33049,星术师之怒
33050,魔法龙虾
33051,大火球
33053,钳子先生的祝福
33054,法术护盾
33055,Simple Teleport
33056,Simple Teleport
33057,召唤强大的钳子先生
33059,召唤愤怒的钳子先生
33060,许愿
33061,冲击波
33062,召唤钳子先生
33063,恶魔法阵冷却时间缩短
33064,钳子先生的礼物
33066,Mage Fire Blast Range Bonus
33067,点燃联盟攻城车
33068,传送到幽暗城
33069,传送到银月城
33070,腐化之云
33071,暗影牢笼
33076,愈合祷言
33077,敏捷
33078,智力
33079,护甲
33080,全能
33081,耐力
33082,力量
33086,野性撕咬
33087,Spell Penetration 11
33089,巨人的警觉
33090,巨人的警觉
33091,决断
33095,钓鱼
33096,威胁
33100,大师级钓鱼
33110,愈合祷言
33111,邪魔之能
33125,暗影尖刺
33126,缴械
33128,岩石凝视
33129,黑暗凋零
33130,凋零缠绕
33131,召唤野蛮的魔能猎犬
33132,火焰新星
33133,变形
33144,治疗术
33147,强效真言术：盾
33152,治疗祷言
33173,强效变形术
33175,奥术震击
33206,痛苦压制
33207,Gossip NPC Periodic - Fidget
33208,Gossip NPC Periodic - Talk
33209,Gossip NPC Periodic - Despawn
33227,Gossip NPC Periodic Trigger - Talk
33230,全力一击
33232,乱舞
33234,Gossip NPC Appearance - Human Female
33235,Gossip NPC Appearance - Human Male
33237,魔爆术
33238,旋风斩
33239,旋风斩
33240,地狱火
33241,地狱火
33245,寒冰护体
33253,进食
33254,进食充分
33255,进食
33256,进食充分
33257,进食充分
33258,进食
33259,进食充分
33260,进食
33261,进食充分
33262,进食
33263,进食充分
33264,进食
33265,进食充分
33266,进食
33268,进食充分
33269,进食
33270,Check Players
33271,Internal Shake Camera w/ rumble sound
33272,进食充分
33276,山猫肉排
33277,月痕鹿腰肉
33278,美味翅根
33279,美味秃鹫
33280,下士
33283,斗转星移
33284,掠食者热狗
33286,烟熏蜥蜴
33287,烧烤裂蹄牛
33288,迁跃兽汉堡
33289,塔布肉排
33290,烟熏鲑鱼
33291,美味魔尾鱼
