ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID
1636,怒喉,0,44108,89,0,0,-60,0,0,0
1637,吉恩,0,0,220,66,0,0,0,0,0
1639,吉安娜,0,0,220,66,0,0,0,0,0
1640,瓦里安,32952,0,220,66,0,0,0,0,0
1641,格尔宾,32952,0,220,66,0,0,0,0,0
1642,马图拉,0,44124,89,0,0,0,0,0,0
1643,野生的狼人,43695,0,90,0,0,0,0,0,0
1644,野生的狼人,43696,0,90,0,0,0,0,0,0
1645,野生的狼人,43698,0,90,0,0,0,0,0,0
1646,野生的狼人,43713,0,90,0,0,0,0,0,0
1647,野生的狼人,43715,0,90,0,0,0,0,0,0
1648,小宝箱,33590,44135,88,0,0,0,0,0,0
1649,小宝箱,33590,44136,88,0,0,0,0,0,0
1650,宝箱,33590,44138,89,0,0,0,0,0,0
1651,小宝箱,33590,44139,88,0,0,0,0,0,0
1652,贝恩,43810,0,221,66,0,0,0,0,0
1653,希尔瓦娜斯,43810,0,221,66,0,0,0,0,0
1654,萨尔,0,0,221,66,0,0,0,0,0
1655,沃金,0,0,221,66,0,0,0,0,0
1656,塞尔法乌斯,0,0,176,66,0,0,0,0,0
1657,德瓦乌斯,0,0,176,66,0,0,0,0,0
1658,大法师尼尔森德,0,0,90,2,0,0,0,0,0
1659,奥术师哈里斯,0,0,90,2,0,0,0,0,0
1660,大法师克萨伦,0,0,90,2,0,0,0,0,0
1661,玛多瓦斯,0,0,176,66,0,0,0,0,0
1662,瓦尔罗萨,0,0,176,66,0,0,0,0,0
1663,沃尔泽斯,0,0,176,66,0,0,0,0,0
1664,萨斯拉泽,0,0,176,66,0,0,0,0,0
1665,沃伦德·风暴使者,45638,0,89,66,0,0,0,0,0
1666,老寡妇,45646,0,89,98,0,0,0,0,0
1667,泰尔安将军,45649,0,89,98,0,0,0,0,0
1668,血肉切割者巴萨卡斯,45650,0,89,98,0,0,0,0,0
1669,大法师加里昂,45648,0,89,98,0,0,0,0,0
1670,科洛恩·夜刃,45647,0,89,98,0,0,0,0,0
1671,小宝箱,34576,44279,88,0,30,-30,0,0,0
1672,小宝箱,34576,44280,88,0,30,-30,0,0,0
1673,霜裂,0,40773,92,0,30,-30,0,0,0
1674,宝箱,37346,44323,88,0,0,0,0,0,0
1675,宝箱,37346,44324,88,0,0,0,0,0,0
1676,宝箱,37346,44325,88,0,0,0,0,0,0
1677,萨尔塞祖斯,0,0,176,66,0,0,0,0,0
1678,宝箱,34576,44352,88,0,30,-30,0,0,0
1679,小宝箱,33091,44405,88,0,0,0,0,0,0
1680,月之守卫传送门,44668,0,222,70,0,0,0,0,0
1681,邪缚执行者,0,0,84,0,0,0,0,0,0
1682,月之守卫传送门,44836,0,222,70,0,0,0,0,0
1683,奈兰传送门,44837,0,209,70,0,0,0,0,0
1684,斯塔瑟玛中尉,0,40905,89,0,30,-30,0,0,0
1685,审判官沃里提克斯,0,44569,89,0,30,-30,0,0,0
1686,织焰者维拉提克斯,0,0,176,66,0,0,0,0,0
1687,邪恶的鲸鲨,0,44669,89,0,30,-30,0,0,0
1688,蛛母丽萨克丝,0,44670,89,32,30,-30,0,0,0
1689,大块头,0,44671,89,32,30,-30,0,0,0
1690,指挥官索拉克斯,0,44673,89,32,30,-30,0,0,0
1691,瑞瓦塔丝夫人,0,44675,89,32,30,-30,0,0,0
1692,洛瑞安,0,44676,90,32,30,-30,0,0,0
1693,闪闪发光的宝箱,34576,39471,88,0,30,-30,0,0,0
1694,考兹鲁姆,0,0,176,66,0,0,0,0,0
1695,幻术师德戈佐尔,0,0,176,66,0,0,0,0,0
1697,入侵地点,0,0,207,66,0,0,0,0,0
1698,宝箱,34576,44731,88,0,30,-30,0,0,0
1699,登陆场,0,0,209,66,0,0,0,0,0
1701,突击点,45725,0,209,66,0,0,0,0,0
1702,拷问者阿兹洛克,0,44890,243,2,0,0,0,0,0
1720,末日之鞭,0,0,89,2,0,0,0,0,0
1721,艾丽娅妮,0,0,89,2,0,0,0,0,0
1722,财宝地精,0,0,88,0,0,0,0,0,0
1724,宝箱,46228,45095,88,0,0,0,0,0,0
1725,宝箱,46228,45144,88,0,0,0,0,0,0
1726,宝箱,46228,45097,88,0,0,0,0,0,0
1727,宝箱,46228,45110,88,0,0,0,0,0,0
1728,宝箱,46228,45119,88,0,0,0,0,0,0
1729,宝箱,46228,45121,88,0,0,0,0,0,0
1730,宝箱,46228,45122,88,0,0,0,0,0,0
1731,宝箱,46228,45135,88,0,0,0,0,0,0
1732,宝箱,46228,45136,88,0,0,0,0,0,0
1733,宝箱,46228,45137,88,0,0,0,0,0,0
1734,宝箱,46228,45141,88,0,0,0,0,0,0
1735,宝箱,46228,45142,88,0,0,0,0,0,0
1736,宝箱,46228,45150,88,0,0,0,0,0,0
1737,宝箱,46228,45151,88,0,0,0,0,0,0
1738,宝箱,46228,45153,88,0,0,0,0,0,0
1739,宝箱,46228,45154,88,0,0,0,0,0,0
1740,宝箱,46228,45158,88,0,0,0,0,0,0
1741,宝箱,46228,45120,88,0,0,0,0,0,0
1742,宝箱,46228,45166,88,0,0,0,0,0,0
1743,宝箱,46228,45168,88,0,0,0,0,0,0
1744,宝箱,46228,45169,88,0,0,0,0,0,0
1745,宝箱,46228,45186,88,0,0,0,0,0,0
1746,宝箱,46228,45189,88,0,0,0,0,0,0
1747,宝箱,46228,45191,88,0,0,0,0,0,0
1748,宝箱,46228,45198,88,0,0,0,0,0,0
1749,宝箱,46228,45199,88,0,0,0,0,0,0
1750,宝箱,46228,45201,88,0,0,0,0,0,0
1751,宝箱,46228,45202,88,0,0,0,0,0,0
1752,宝箱,46228,45205,88,0,0,0,0,0,0
1753,过载的灵魂碎片,0,45206,89,0,25,-25,0,0,0
1754,宝箱,46228,45244,88,0,0,0,0,0,0
1755,宝箱,46228,45246,88,0,0,0,0,0,0
1756,宝箱,46228,45248,88,0,0,0,0,0,0
1757,宝箱,46228,45249,88,0,0,0,0,0,0
1758,宝箱,46228,45096,88,0,0,0,0,0,0
1759,宝箱,46228,45250,88,0,0,0,0,0,0
1760,宝箱,46228,45152,88,0,0,0,0,0,0
1761,宝箱,46228,45252,88,0,0,0,0,0,0
1762,宝箱,46228,45253,88,0,0,0,0,0,0
1763,宝箱,46228,45254,88,0,0,0,0,0,0
1764,宝箱,46228,45255,88,0,0,0,0,0,0
1765,宝箱,46228,45256,88,0,0,0,0,0,0
1766,宝箱,46228,45257,88,0,0,0,0,0,0
1767,宝箱,46228,45258,88,0,0,0,0,0,0
1768,宝箱,46228,45259,88,0,0,0,0,0,0
1769,宝箱,46228,45264,88,0,0,0,0,0,0
1770,宝箱,46228,45270,88,0,0,0,0,0,0
1771,宝箱,46228,45276,88,0,0,0,0,0,0
1772,宝箱,46228,45279,88,0,0,0,0,0,0
1773,宝箱,46228,45283,88,0,0,0,0,0,0
1774,宝箱,46228,45284,88,0,0,0,0,0,0
1775,宝箱,46228,45286,88,0,0,0,0,0,0
1776,宝箱,46228,45288,88,0,0,0,0,0,0
1777,宝箱,46228,45289,88,0,0,0,0,0,0
1778,宝箱,46228,45298,88,0,0,0,0,0,0
1779,宝箱,46228,45299,88,0,0,0,0,0,0
1780,宝箱,46228,45299,88,0,0,0,0,0,0
1781,宝箱,46228,45300,88,0,0,0,0,0,0
1782,宝箱,46228,45305,88,0,0,0,0,0,0
1783,宝箱,46228,45306,88,0,0,0,0,0,0
1784,宝箱,46228,45308,88,0,0,0,0,0,0
1785,宝箱,46228,45314,88,0,0,0,0,0,0
1786,兹鲁克斯,0,45206,89,0,25,-25,0,0,0
1787,莫尔葛蛮兵,0,45337,89,32,25,-25,0,0,0
1788,海巨人的宝藏,0,45340,89,0,25,-25,0,0,0
1789,愤怒的海巨人,0,45340,89,0,25,-25,0,0,0
1790,海巨人的宝藏,0,45340,89,0,0,0,0,0,0
1791,邪能碎片,0,45368,90,32,25,-25,0,0,0
1797,地狱火波浪,0,45368,89,0,25,-25,0,0,0
1798,艾斯格里姆的挽歌,0,45421,89,0,0,0,0,0,0
1800,鎏金守卫,0,0,89,2,0,0,0,0,0
1801,野蛮的托姆,0,0,89,2,0,0,0,0,0
1802,阿兹加塔,0,45471,89,32,0,0,0,0,0
1803,挫志者沃沙克斯,0,45474,89,32,0,0,0,0,0
1804,审计员伊塞尔,0,45475,89,32,0,0,0,0,0
1805,魔导师薇尔莎,0,45476,89,32,0,0,0,0,0
1806,索拉鲁斯,0,45477,89,32,0,0,0,0,0
1807,阿克诺斯,0,45478,89,32,0,0,0,0,0
1808,饥渴的库苏莫斯,0,45479,89,32,0,0,0,0,0
1809,艾尔迪斯,0,45483,89,32,0,0,0,0,0
1810,尖啸先锋,0,45484,89,32,0,0,0,0,0
1811,爱多·枯蕊,0,45485,89,32,0,0,0,0,0
1812,拉布萨克,0,45487,89,32,0,0,0,0,0
1813,被遗忘的妮拉西娅,0,45488,89,32,0,0,0,0,0
1814,深螯,0,45489,89,32,0,0,0,0,0
1815,利瑟隆,0,45490,89,32,0,0,0,0,0
1816,宝物主管加布里尔,0,45491,89,32,0,0,0,0,0
1817,巨大的玛伯布,0,45492,89,32,0,0,0,0,0
1818,巫医格尔布尔,0,45493,89,32,0,0,0,0,0
1819,超级奥能金刚,0,45494,89,32,0,0,0,0,0
1820,伊墨利安,0,45495,89,32,0,0,0,0,0
1821,低语者,0,45496,89,32,0,0,0,0,0
1822,风暴之羽,0,45497,89,32,0,0,0,0,0
1823,弗约顿,0,45499,89,32,0,0,0,0,0
1824,沙拉撒曼,0,45500,89,32,0,0,0,0,0
1825,玛丽桑德拉,0,45501,89,32,0,0,0,0,0
1826,塞莱妮,0,45502,89,32,0,0,0,0,0
1827,考勒里安,0,45503,89,32,0,0,0,0,0
1828,奥特莉娅,0,45504,89,32,0,0,0,0,0
1829,镰刀大师希尔拉曼,0,45505,89,32,0,0,0,0,0
1830,狂怒的奥格洛克,0,45506,89,32,0,0,0,0,0
1831,“墓穴冰魔”弗约拉格,0,45507,89,32,0,0,0,0,0
1833,萨维克斯,0,45509,89,32,0,0,0,0,0
1834,奥马罗格,0,45510,89,32,0,0,0,0,0
1835,毁船者欧洛克,0,45511,89,32,0,0,0,0,0
1836,马瓦塔奇,0,45512,89,32,0,0,0,0,0
1837,德菲丽娅,0,45513,89,32,0,0,0,0,0
1838,阿拉韦斯特,0,45514,89,32,0,0,0,0,0
1839,饥渴的瓦拉卡,0,45515,89,32,0,0,0,0,0
1840,莫提法洛斯,0,45516,89,32,0,0,0,0,0
1841,复活的盐须,0,45517,89,32,0,0,0,0,0
1842,玛法鲁斯,0,0,176,66,0,0,0,0,0
1843,高戈莫尔,0,0,176,66,0,0,0,0,0
1844,马戈多玛斯,0,0,176,66,0,0,0,0,0
1845,小宝箱,33590,38861,88,0,0,0,0,0,0
1846,邪能召唤者泽尔萨,50003,46102,243,160,0,0,0,0,0
1847,邪能使者萨尔索克,50002,46099,243,160,0,0,0,0,0
1848,烬火,49999,46093,243,160,0,0,0,0,0
1849,审判官奇尔班,49986,46096,243,160,0,0,0,0,0
1850,刻焰者克索诺古恩,49994,46100,243,160,0,0,0,0,0
1851,魔喉烬魔,50004,46095,243,160,0,0,0,0,0
1852,恐刃歼灭者,49998,46098,243,160,0,0,0,0,0
1853,药剂大师格洛普,50012,46094,243,160,0,0,0,0,0
1854,末日使者扎索斯,49995,46097,243,160,0,0,0,0,0
1855,巢行者萨尔杉,50013,46091,243,160,0,0,0,0,0
1856,玛尔戈拉佐斯,50086,46090,243,160,0,0,0,0,0
1857,卡祖恩,0,0,89,2,0,0,0,0,0
1858,飞行管理员沃尔纳斯,0,0,89,2,0,0,0,0,0
1860,冬天爷爷,0,45766,88,4,20,-20,0,0,0
1861,碾骨者考格拉斯,0,0,176,66,0,0,0,0,0
1862,伽高罗克,0,0,176,66,0,0,0,0,0
1863,扎沃克,0,0,176,66,0,0,0,0,0
1864,索戴尔,0,0,176,66,0,0,0,0,0
1865,萨库尔,0,0,176,66,0,0,0,0,0
1866,扎特斯,0,0,176,66,0,0,0,0,0
1867,扎卡尔,0,0,176,66,0,0,0,0,0
1868,奥杜格斯,0,0,176,66,0,0,0,0,0
1869,达尔泽斯,0,0,176,66,0,0,0,0,0
1870,扎格莫萨,0,0,176,66,0,0,0,0,0
1871,拉索格,0,0,176,66,0,0,0,0,0
1872,伊德萨尔,0,0,176,66,0,0,0,0,0
1873,达兹古尔,0,0,176,66,0,0,0,0,0
1874,破碎海滩战争议会,0,45816,144,6,0,0,0,0,0
1881,巴纳佐斯,0,0,176,66,0,0,0,0,0
1882,格尔索格,0,0,176,66,0,0,0,0,0
1883,囚魂者玛洛鲁斯,50008,46092,243,160,0,0,0,0,0
1884,邪能召唤者萨勒兹拉,0,0,176,66,0,0,0,0,0
1885,恐眼,49990,46202,243,160,0,0,0,0,0
1886,神器研究,47999,0,52,0,100,-100,0,0,0
1887,赫尔努拉斯,50005,46304,243,160,0,0,0,0,0
1888,鬼母布鲁瓦,50007,46313,243,160,0,0,0,0,0
1894,玛尔戈拉佐斯,5703,46090,243,0,0,0,0,0,0
1897,小宝箱,48645,46819,88,0,0,0,0,0,0
1898,小宝箱,48645,46830,88,0,0,0,0,0,0
1899,拉莉西亚,0,0,92,66,0,0,0,0,0
1900,瓦格鲁尔,0,0,92,66,0,0,0,0,0
1901,瑞佳尤特,0,0,92,66,0,0,0,0,0
1902,恐语者塞瑞里斯,0,0,92,66,0,0,0,0,0
1903,多米妮克丝,0,0,92,66,0,0,0,0,0
1904,可靠的乔维尔德,0,46949,89,0,0,0,0,0,0
1905,弗鲁洛克,50011,46951,243,160,0,0,0,0,0
1906,腐化的碎骨者,50010,46101,243,160,0,0,0,0,0
1907,阿奎克斯,50009,46953,243,160,0,0,0,0,0
1908,小宝箱,48645,46954,88,0,0,0,0,0,0
1909,小宝箱,48645,46956,88,0,0,0,0,0,0
1910,小宝箱,48645,46958,88,0,0,0,0,0,0
1911,小宝箱,48645,46959,88,0,0,0,0,0,0
1912,小宝箱,48645,46960,88,0,0,0,0,0,0
1913,小宝箱,48645,46961,88,0,0,0,0,0,0
1914,小宝箱,48645,46962,88,0,0,0,0,0,0
1915,小宝箱,48645,46963,88,0,0,0,0,0,0
1916,小宝箱,48645,46964,88,0,0,0,0,0,0
1917,巢母妮克丝,50016,46965,243,160,0,0,0,0,0
1918,小宝箱,48645,46966,88,0,0,0,0,0,0
1919,小宝箱,48645,46967,88,0,0,0,0,0,0
1920,小宝箱,48645,46968,88,0,0,0,0,0,0
1921,小宝箱,48645,46969,88,0,0,0,0,0,0
1922,小宝箱,48645,46970,88,0,0,0,0,0,0
1923,小宝箱,48645,46971,88,0,0,0,0,0,0
1924,小宝箱,48645,46972,88,0,0,0,0,0,0
1925,小宝箱,48645,46973,88,0,0,0,0,0,0
1926,小宝箱,48645,46974,88,0,0,0,0,0,0
1927,小宝箱,48645,46975,88,0,0,0,0,0,0
1928,小宝箱,48645,46976,88,0,0,0,0,0,0
1929,小宝箱,48645,46977,88,0,0,0,0,0,0
1930,小宝箱,48645,46978,88,0,0,0,0,0,0
1931,小宝箱,48645,46979,88,0,0,0,0,0,0
1932,小宝箱,48645,46980,88,0,0,0,0,0,0
1933,小宝箱,48645,46981,88,0,0,0,0,0,0
1934,小宝箱,48645,46982,88,0,0,0,0,0,0
1935,小宝箱,48645,46983,88,0,0,0,0,0,0
1936,小宝箱,48645,46984,88,0,0,0,0,0,0
1937,小宝箱,48645,46985,88,0,0,0,0,0,0
1938,小宝箱,48645,46986,88,0,0,0,0,0,0
1939,小宝箱,48645,46987,88,0,0,0,0,0,0
1940,小宝箱,48645,46988,88,0,0,0,0,0,0
1941,小宝箱,48645,46989,88,0,0,0,0,0,0
1942,小宝箱,48645,46990,88,0,0,0,0,0,0
1943,小宝箱,48645,46991,88,0,0,0,0,0,0
1944,小宝箱,48645,46992,88,0,0,0,0,0,0
1945,小宝箱,48645,46993,88,0,0,0,0,0,0
1946,小宝箱,48645,46994,88,0,0,0,0,0,0
1947,格罗希尔,50014,46995,243,160,0,0,0,0,0
1948,巴达丁大师,50015,47001,243,160,0,0,0,0,0
1949,藻拳,0,0,89,2,0,0,0,0,0
1950,德萨诺斯,0,0,89,2,0,0,0,0,0
1951,艾杜瓦尔,0,0,89,2,0,0,0,0,0
1952,迪墨,0,0,89,2,0,0,0,0,0
1953,不稳定的虚空传送门,0,0,242,0,0,0,0,0,0
1954,艾黛拉丝夫人,50001,47026,243,160,0,0,0,0,0
1955,阴郁黎明,50006,47028,243,160,0,0,0,0,0
1956,消逝者鲁尔,0,0,89,2,0,0,0,0,0
1957,恐怖追猎者,0,0,89,2,0,0,0,0,0
1958,督军达加尔,0,0,89,2,0,0,0,0,0
1959,怨恨的骑士队长,0,0,92,0,0,0,0,0,0
1960,扭曲的空灵领主,0,0,92,0,0,0,0,0,0
1961,畸形的恐惧卫士,0,0,92,0,0,0,0,0,0
1962,疯狂的魅魔,0,0,92,0,0,0,0,0,0
1963,疯狂的破坏魔,0,0,92,0,0,0,0,0,0
1964,毁灭大恶魔,0,0,92,0,0,0,0,0,0
1965,异常的眼魔,0,0,92,0,0,0,0,0,0
1966,自爆小鬼,0,0,92,0,0,0,0,0,0
1967,闪光的地狱猎犬,0,0,92,0,0,0,0,0,0
1968,不稳定的深渊魔,0,0,92,0,0,0,0,0,0
1969,西塞兹公爵,50000,47036,243,160,0,0,0,0,0
1970,格尔之眼,49993,47068,243,160,0,0,0,0,0
1971,娜萨,0,0,89,2,0,0,0,0,0
1972,德萨诺斯,0,0,89,2,0,0,0,0,0
1973,军团清算者,0,0,89,6,0,0,0,0,0
1974,严肃的阿尔丹,49117,0,89,66,0,0,0,0,0
1975,特奇·希凡勒,49117,0,89,66,0,0,0,0,0
1976,远古巨兽罗塔那,924,47197,89,0,0,0,0,0,0
1977,宝箱,34576,42453,88,0,30,-30,0,0,0
1978,联盟护卫,0,0,245,66,0,0,0,0,0
1979,部落事件,0,0,246,66,0,0,0,0,0
1980,北方城堡,0,0,247,66,0,0,0,0,0
1983,北卫军之路,0,0,248,66,0,0,0,0,0
1984,峡谷营地,0,0,248,66,0,0,0,0,0
1985,前线指挥站,0,0,247,66,0,0,0,0,0
1986,前线指挥站,0,0,248,66,0,0,0,0,0
1987,峡谷营地,0,0,247,66,0,0,0,0,0
1988,遭受攻击,0,0,247,66,0,0,0,0,0
1996,攻城大师沃兰,0,48627,89,32,0,0,0,0,0
1998,乌布拉金,0,47567,89,0,0,0,0,0,0
1999,部落,0,0,315,2434,0,0,0,0,0
2000,赤爪,0,47722,89,0,0,0,0,0,0
2001,宝箱,50280,47753,88,0,0,0,0,0,0
2002,宝箱,50280,47997,88,0,0,0,0,0,0
2003,死亡金属骑士,50913,47767,89,66,0,0,0,0,0
2004,戈拉坎,0,47792,89,0,30,-30,0,0,0
2007,祖伊,0,47834,89,0,0,0,0,0,0
2008,骨卫士玛基里,0,47839,89,32,0,0,0,0,0
2009,肥胖的巨蜥,0,47827,89,0,0,0,0,0,0
2010,卡达科萨,0,47843,89,0,0,0,0,0,0
2012,侵入点,52391,0,252,66,0,0,0,0,0
2013,被感染的恐角龙,0,47877,89,0,0,0,0,0,0
2014,被遗弃的宝藏,0,47878,89,0,30,-30,0,0,0
2015,贝茜,0,47884,89,0,0,0,0,0,0
2016,大型侵入点,52403,0,253,66,0,0,0,0,0
2017,车间,0,0,255,66,0,0,0,0,0
2018,兽栏,0,0,255,66,0,0,0,0,0
2019,铁匠,0,0,255,66,0,0,0,0,0
2020,兵营,0,0,255,66,0,0,0,0,0
2021,部落建筑,0,0,256,66,0,0,0,0,0
2022,可用盟友,5703,0,108,6,0,0,0,0,0
2024,宝箱,50280,47752,88,0,0,0,0,0,0
2025,宝箱,50280,47999,88,0,0,0,0,0,0
2026,宝箱,50280,48336,88,0,0,0,0,0,0
2027,一箱黄金,0,0,257,66,0,0,0,0,0
2028,克鲁布斯,0,48052,89,0,0,0,0,0,0
2029,诅咒宝箱,51107,0,90,0,0,0,0,0,0
2030,诅咒宝箱,51107,0,88,0,0,0,0,0,0
2031,远古断颌鳄,0,48063,92,0,30,-30,0,0,0
2032,战争使者克洛格斯,0,0,104,2,0,0,0,0,0
2033,监工克里克斯,0,0,104,2,0,0,0,0,0
2034,Doug Test - Frostfire Gronnling,0,0,131,0,0,0,0,0,0
2035,箭鼠母兽,0,48178,89,0,30,0,0,0,0
2038,库尔卡赞,0,48333,89,0,30,-30,0,0,0
2039,宝箱,50280,47752,88,0,0,0,0,0,0
2040,宝箱,50280,47753,88,0,0,0,0,0,0
2041,宝箱,50280,47997,88,0,0,0,0,0,0
2042,宝箱,50280,47997,88,0,0,0,0,0,0
2043,宝箱,50280,47999,88,0,0,0,0,0,0
2044,宝箱,50280,47753,88,0,0,0,0,0,0
2045,宝箱,50280,48336,88,0,0,0,0,0,0
2046,宝箱,50280,48339,88,0,0,0,0,0,0
2047,宝箱,50280,48340,88,0,0,0,0,0,0
2048,宝箱,50280,48341,88,0,0,0,0,0,0
2049,宝箱,50280,48342,88,0,0,0,0,0,0
2050,宝箱,50280,47997,88,0,0,0,0,0,0
2051,宝箱,50280,47997,88,0,0,0,0,0,0
2052,宝箱,50280,48341,88,0,0,0,0,0,0
2053,宝箱,50280,48339,88,0,0,0,0,0,0
2054,宝箱,50280,48342,88,0,0,0,0,0,0
2055,黑曜石死亡守卫,51441,0,89,32,30,-30,0,0,0
2056,宝箱,50280,47753,88,0,0,0,0,0,0
2057,宝箱,50280,48000,88,0,0,0,0,0,0
2058,宝箱,50280,48336,88,0,0,0,0,0,0
2059,宝箱,50280,47752,88,0,0,0,0,0,0
2060,宝箱,50280,48340,88,0,0,0,0,0,0
2061,宝箱,50280,47997,88,0,0,0,0,0,0
2062,宝箱,50280,47999,88,0,0,0,0,0,0
2063,宝箱,50280,47999,88,0,0,0,0,0,0
2064,宝箱,50280,48339,88,0,0,0,0,0,0
2065,宝箱,50280,47752,88,0,0,0,0,0,0
2066,宝箱,50280,48336,88,0,0,0,0,0,0
2067,肥胖的飨魔者,0,48401,89,0,0,0,0,0,0
2068,图腾师贾什加,0,48406,89,0,0,0,0,0,0
2069,宝箱,52119,48346,88,0,0,0,0,0,0
2070,宝箱,50280,48339,88,0,0,0,0,0,0
2071,宝箱,50280,48336,88,0,0,0,0,0,0
2072,宝箱,50280,48341,88,0,0,0,0,0,0
2073,宝箱,50280,47753,88,0,0,0,0,0,0
2074,宝箱,50280,48000,88,0,0,0,0,0,0
2075,宝箱,50280,48340,88,0,0,0,0,0,0
2076,宝箱,50280,48342,88,0,0,0,0,0,0
2077,宝箱,50280,48000,88,0,0,0,0,0,0
2078,宝箱,50280,48341,88,0,0,0,0,0,0
2079,宝箱,50280,48000,88,0,0,0,0,0,0
2081,宝箱,52119,48350,88,0,0,0,0,0,0
2082,宝箱,52119,48380,88,0,0,0,0,0,0
2083,宝箱,52119,48350,88,0,0,0,0,0,0
2084,宝箱,52119,48379,88,0,0,0,0,0,0
2085,宝箱,52119,48351,88,0,0,0,0,0,0
2086,宝箱,52119,48362,88,0,0,0,0,0,0
2087,宝箱,52119,48357,88,0,0,0,0,0,0
2088,宝箱,52119,48346,88,0,0,0,0,0,0
2089,宝箱,52119,48346,88,0,0,0,0,0,0
2090,宝箱,52119,48377,88,0,0,0,0,0,0
2091,宝箱,52119,48362,88,0,0,0,0,0,0
2092,宝箱,52119,48371,88,0,0,0,0,0,0
2093,宝箱,52119,48379,88,0,0,0,0,0,0
2094,宝箱,52119,48350,88,0,0,0,0,0,0
2095,宝箱,52119,48361,88,0,0,0,0,0,0
2096,宝箱,52119,48380,88,0,0,0,0,0,0
2097,宝箱,52119,48351,88,0,0,0,0,0,0
2098,宝箱,52119,48379,88,0,0,0,0,0,0
2099,宝箱,52119,48380,88,0,0,0,0,0,0
2100,宝箱,52119,48357,88,0,0,0,0,0,0
2101,宝箱,52119,48346,88,0,0,0,0,0,0
2102,宝箱,52119,48362,88,0,0,0,0,0,0
2103,宝箱,52119,48351,88,0,0,0,0,0,0
2104,宝箱,52119,48377,88,0,0,0,0,0,0
2105,宝箱,52119,48350,88,0,0,0,0,0,0
2106,宝箱,52119,48379,88,0,0,0,0,0,0
2107,宝箱,52119,48346,88,0,0,0,0,0,0
2108,宝箱,52119,48380,88,0,0,0,0,0,0
2109,宝箱,52119,48350,88,0,0,0,0,0,0
2110,宝箱,52119,48371,88,0,0,0,0,0,0
2111,宝箱,52119,48351,88,0,0,0,0,0,0
2112,宝箱,52119,48361,88,0,0,0,0,0,0
2113,宝箱,52119,48380,88,0,0,0,0,0,0
2114,宝箱,52119,48361,88,0,0,0,0,0,0
2115,宝箱,52119,48362,88,0,0,0,0,0,0
2116,宝箱,52119,48371,88,0,0,0,0,0,0
2117,宝箱,52119,48371,88,0,0,0,0,0,0
2118,宝箱,52119,48357,88,0,0,0,0,0,0
2119,宝箱,52119,48357,88,0,0,0,0,0,0
2120,巴加萨,0,48439,89,0,0,0,0,0,0
2121,宝箱,52119,48351,88,0,0,0,0,0,0
2122,宝箱,52119,48350,88,0,0,0,0,0,0
2123,宝箱,52119,48379,88,0,0,0,0,0,0
2124,宝箱,52119,48357,88,0,0,0,0,0,0
2125,宝箱,52119,48377,88,0,0,0,0,0,0
2126,宝箱,52119,48346,88,0,0,0,0,0,0
2127,宝箱,52119,48379,88,0,0,0,0,0,0
2128,宝箱,52119,48350,88,0,0,0,0,0,0
2129,宝箱,52119,48361,88,0,0,0,0,0,0
2130,运尸人亚卡尔,0,48462,89,0,30,-30,0,0,0
2137,宝箱,51561,48382,88,0,0,0,0,0,0
2138,宝箱,51561,48383,88,0,0,0,0,0,0
2139,宝箱,51561,48384,88,0,0,0,0,0,0
2140,宝箱,51561,48385,88,0,0,0,0,0,0
2141,宝箱,51561,48383,88,0,0,0,0,0,0
2142,宝箱,51561,48384,88,0,0,0,0,0,0
2143,宝箱,51561,48387,88,0,0,0,0,0,0
2144,宝箱,51561,48390,88,0,0,0,0,0,0
2145,宝箱,51561,48383,88,0,0,0,0,0,0
2146,宝箱,51561,48390,88,0,0,0,0,0,0
2147,宝箱,51561,48392,88,0,0,0,0,0,0
2148,宝箱,51561,48388,88,0,0,0,0,0,0
2149,宝箱,51561,0,88,0,0,0,0,0,0
2150,宝箱,51561,48391,88,0,0,0,0,0,0
2151,宝箱,51561,48382,88,0,0,0,0,0,0
2152,宝箱,51561,48389,88,0,0,0,0,0,0
2153,宝箱,51561,48389,88,0,0,0,0,0,0
2154,宝箱,51561,48387,88,0,0,0,0,0,0
2155,宝箱,51561,48383,88,0,0,0,0,0,0
2156,宝箱,51561,48388,88,0,0,0,0,0,0
2157,宝箱,51561,48389,88,0,0,0,0,0,0
2158,宝箱,51561,48390,88,0,0,0,0,0,0
2159,宝箱,51561,48391,88,0,0,0,0,0,0
2160,宝箱,51561,48392,88,0,0,0,0,0,0
2161,宝箱,51561,48389,88,0,0,0,0,0,0
2162,宝箱,51561,48392,88,0,0,0,0,0,0
2163,宝箱,51561,48383,88,0,0,0,0,0,0
2164,宝箱,51561,0,88,0,0,0,0,0,0
2165,宝箱,51561,0,88,0,0,0,0,0,0
2166,宝箱,51561,0,88,0,0,0,0,0,0
2167,宝箱,51561,0,88,0,0,0,0,0,0
2168,宝箱,51561,48388,88,0,0,0,0,0,0
2169,宝箱,51561,48382,88,0,0,0,0,0,0
2170,宝箱,51561,48385,88,0,0,0,0,0,0
2171,宝箱,51561,48384,88,0,0,0,0,0,0
2172,宝箱,51561,48387,88,0,0,0,0,0,0
2173,宝箱,51561,48384,88,0,0,0,0,0,0
2174,宝箱,51561,48387,88,0,0,0,0,0,0
