ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
4215,RageFangShrine,怒牙神殿,571,394,1845,0,0,450,675,460,0,564,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4216,Drakil'jinRuins,达基尔金废墟,571,394,1846,0,89,457,675,463,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4217,BlackriverLoggingCamp,黑水伐木场,571,394,1847,0,89,458,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4218,Heart'sBloodShrine,心血神殿,571,394,1848,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4219,HollowstoneMine,空石矿洞,571,394,1849,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4220,DunArgol,丹厄古尔,571,394,1850,0,89,457,675,419,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4221,ThorModan,索尔莫丹,571,394,1851,0,0,0,675,419,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4222,BlueSkyLoggingGrounds,蓝天伐木场,571,394,1852,0,89,458,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4223,MawofNeltharion,奈萨里奥之喉,571,65,1853,0,0,0,675,465,0,0,0,0,0.15,15,-1,0,0,0,46,1073758272,8192,0,0,0,0
4224,TheBrinyPinnacle,海洋之巅,571,65,1854,0,0,0,675,411,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4225,GlitteringStrand,灿烂海岸,571,65,1855,0,0,440,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4226,Iskaal,伊斯卡尔,571,495,1856,0,0,440,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4227,Dragon'sFall,猎龙营地,571,65,1857,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4228,Nexus80,魔环,578,0,1858,0,0,452,675,0,0,0,0,0,1,13,-1,0,0,0,246,16384,12,0,0,0,0
4229,Prospector'sPoint,勘探员哨站,571,394,1859,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4230,ColdwindHeights,冷风高地,571,65,1860,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4231,RedwoodTradingPost,红木商栈,571,394,1861,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4232,VengeancePass,复仇小径,571,65,1862,0,0,0,675,412,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4233,Dawn'sReach,黎明河滩,571,65,1863,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4234,Naxxramas,纳克萨玛斯,571,65,1864,0,0,453,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073762372,8192,0,0,0,0
4235,HeartwoodTradingPost,心木商栈,571,394,1865,0,0,0,675,460,0,564,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4236,EvergreenTradingPost,常青商栈,571,394,1866,0,89,0,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4237,SprucePointPost,云杉哨站,571,394,1867,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,47,1073758272,8192,0,0,0,0
4238,WhitePineTradingPost,白松商栈,571,394,1868,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4239,AspenGrovePost,白杨商栈,571,394,1869,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4240,Forest'sEdgePost,林边哨站,571,394,1870,0,89,0,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4241,EldritchHeights,埃尔德齐断崖,571,65,1871,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4242,VentureBay,风险湾,571,394,1873,0,0,440,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4243,WintergardeCrypt,暮冬地穴,571,65,1875,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4244,BloodmoonIsle,血月岛,571,394,1877,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4245,ShadowfangTower,影牙之塔,571,394,1879,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4246,WintergardeMausoleum,暮冬陵园,571,65,1881,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4247,DuskhowlDen,暗嚎兽穴,571,394,1883,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4248,ConquestPit,征服斗兽场,571,394,1885,0,0,457,675,461,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4249,ThePathofIron,铁铸之路,571,394,1887,0,0,457,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4250,RuinsofTethys,特塞斯废墟,571,394,1889,0,0,457,675,462,0,566,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4251,SilverbrookHills,银溪丘陵,571,394,1891,0,0,0,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4252,TheBrokenBluffs,裂崖,571,495,1893,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4253,7thLegionFront,第七军团前线,571,65,1895,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4254,TheDragonWastes,巨龙废土,571,65,1897,0,0,453,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4255,Drak'Zin,达克辛废墟,571,394,1899,0,0,0,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4256,Drak'MarLake,达克玛尔湖,571,65,1901,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4257,DragonspineTributary,龙脊河,571,65,1903,0,89,0,675,412,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4258,TheNorthSeaNorthrend,北海,571,0,1905,0,0,440,675,0,0,0,0,0,0.15,15,-1,0,0,0,826,16449,8192,0,0,0,0
4259,Thorvald'sCamp,达克乌拉,571,394,1907,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4260,Thorvald'sCamp,托尔瓦德的营地,571,495,1909,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4261,GhostbladePost,幽刃岗哨,571,495,1911,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4262,AshwoodPost,灰木哨点,571,394,1913,0,89,0,675,460,0,564,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4263,Lydell'sAmbush,林德尔的伏击点,571,495,1915,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4264,Ulduar77,岩石大厅,599,0,1917,0,0,0,675,0,0,0,0,0,0.7,13,-1,0,0,0,241,0,12,0,0,0,0
4265,TheNexus,魔枢,576,0,1919,0,0,0,675,0,0,0,0,0,0.7,13,-1,0,0,0,245,0,12,0,0,0,0
4266,Harkor'sCamp,哈考尔营地,571,394,1921,0,0,0,675,459,0,563,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4267,VordrassilPass,沃达希尔小径,571,394,1923,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4268,Ruuna'sCamp,卢娜的营地,571,394,1925,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4269,ShrineofScales,蛇鳞神殿,571,3537,1927,0,0,0,675,462,0,566,0,0,0.15,15,-1,0,0,0,44,1073758272,8192,0,0,0,0
4270,Drak'atalPassage,达克阿塔小径,571,394,1929,0,89,0,675,463,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4271,UtgardePinnacle,乌特加德之巅,571,495,1931,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4272,HallsofLightning,闪电大厅,602,0,1933,0,0,0,675,0,0,0,0,0,0.7,13,-1,0,0,0,239,0,12,0,0,0,0
4273,Ulduar,奥杜尔,603,0,1935,0,0,465,675,522,0,0,0,0,0.5,13,-1,0,0,0,1020,16384,12,0,0,0,0
4275,TheArgentStand,银色前沿,571,66,1938,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1075855428,8192,0,0,0,0
4276,AltarofSseratus,西莱图斯祭坛,571,66,1940,0,89,0,675,500,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4277,AzjolNerub,艾卓-尼鲁布,601,0,1942,0,0,0,675,0,0,0,0,0,0.7,13,-1,0,0,0,236,0,8204,0,0,0,0
4278,Drak'SotraFields,达克索塔农田,571,66,1944,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4279,Drak'Sotra,达克索塔,571,66,1946,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4280,Drak'Agal,达克迦尔,571,66,1948,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4281,AcherusTheEbonHold,阿彻鲁斯：黑锋要塞,0,139,1950,0,89,0,675,451,0,0,0,0,0.15,15,-1,0,0,0,35,1086871851,8192,0,0,0,0
4282,TheAvalanche,雪崩山麓,571,3711,1952,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073762368,8192,0,0,0,0
4283,TheLostLands,迷失之地,571,3711,1954,0,0,0,675,426,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4284,NesingwaryBaseCamp,奈辛瓦里营地,571,3711,1956,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1075855424,8192,0,0,0,0
4285,TheSeabreachFlow,碎浪河,571,3711,1958,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4286,TheBonesofNozronn,诺兹隆之骨,571,3711,1960,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4287,Kartak'sHold,卡塔克要塞,571,3711,1962,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4288,SparkspeakerHaven,灵鳍湾,571,3711,1964,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4289,ThePathoftheLifewarden,生命守卫者之路,571,3711,1966,0,0,0,675,428,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4290,River'sHeart,河流之心,571,3711,1968,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4291,RainspeakerCanopy,雨声树屋,571,3711,1970,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4292,FrenzyheartHill,狂心岭,571,3711,1972,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4293,WildgrowthMangal,蛮藤谷,571,3711,1974,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4294,Heb'Valok,赫布瓦罗,571,66,1976,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4295,TheSunderedShard,崩裂碎片,571,3711,1978,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4296,TheLifebloodPillar,源血之柱,571,3711,1980,0,0,0,675,427,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4297,MosswalkerVillage,苔行村,571,3711,1982,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4298,PlaguelandsTheScarletEnclave,东瘟疫之地：血色领地,609,0,1984,0,0,37,675,205,0,0,0,0,0.15,13,-1,0,0,0,869,16448,0,0,0,0,0
4299,Kolramas,科尔拉玛斯,571,66,1986,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4300,Waygate,界门,571,3711,1988,0,0,0,675,428,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4302,TheSkyreachPillar,通天之柱,571,3711,1992,0,0,0,675,427,0,0,0,0,0.15,15,-1,0,0,0,49,1073762368,8192,0,0,0,0
4303,HardknuckleClearing,硬皮旷野,571,3711,1994,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4304,SapphireHive,蓝玉虫巢,571,3711,1996,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4306,MistwhisperRefuge,雾语村,571,3711,2000,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4307,TheGlimmeringPillar,光芒之柱,571,3711,2002,0,0,0,675,427,0,0,0,0,0.15,15,-1,0,0,0,49,1073762368,8192,0,0,0,0
4308,SpearbornEncampment,锐矛营地,571,3711,2004,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4309,Drak'TharonKeep,达克萨隆要塞,571,66,2006,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4310,Zeramas,泽尔拉玛斯,571,66,2008,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4311,ReliquaryofAgony,折磨之匣,571,66,2010,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4312,EbonWatch,黑锋哨站,571,66,2012,0,89,0,675,452,0,0,0,0,0.15,15,-1,0,0,0,48,1075855428,8192,0,0,0,0
4313,Thrym'sEnd,塞穆之末,571,66,2014,0,0,0,675,464,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4314,Voltarus,沃尔塔鲁斯,571,66,2016,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073762372,8192,0,0,0,0
4315,ReliquaryofPain,痛苦之匣,571,66,2018,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4316,RageclawDen,怒爪巢穴,571,66,2020,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4317,Light'sBreach,圣光据点,571,66,2022,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1075855428,8192,0,0,0,0
4318,PoolsofZha'Jin,扎尔金之池,571,66,2024,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4319,Zim'Abwa,希姆埃巴,571,66,2026,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4320,AmphitheaterofAnguish,痛苦斗兽场,571,66,2028,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4321,AltarofRhunok,伦诺克祭坛,571,66,2030,0,89,0,675,499,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4322,AltarofHar'koa,哈克娅祭坛,571,66,2032,0,89,0,675,500,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4323,Zim'Torga,希姆托加,571,66,2034,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1075855428,8192,0,0,0,0
4324,PoolsofJin'Alai,金亚莱之池,571,66,2036,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4325,AltarofQuetz'lun,奎丝鲁恩祭坛,571,66,2038,0,89,0,675,498,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4326,Heb'Drakkar,赫布达卡,571,66,2040,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4327,Drak'Mabwa,达克玛瓦,571,66,2042,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4328,Zim'Rhuk,希姆鲁克,571,66,2044,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4329,AltarofMam'toth,犸托斯祭坛,571,66,2046,0,89,0,675,497,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4342,Acherus:TheEbonHold,阿彻鲁斯：黑锋要塞,609,4298,2048,0,89,0,675,451,0,0,0,0,0.15,13,-1,0,0,0,869,1086853155,8192,0,0,0,0
4343,NewAvalon,新阿瓦隆,609,4298,2050,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4344,NewAvalonFields,新阿瓦隆农田,609,4298,2052,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4345,NewAvalonOrchard,新阿瓦隆果园,609,4298,2054,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4346,NewAvalonTownHall,新阿瓦隆市政厅,609,4298,2056,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4347,Havenshire,海文郡,609,4298,2058,0,0,0,675,450,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4348,HavenshireFarms,海文郡农场,609,4298,2060,0,0,0,675,450,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4349,HavenshireLumberMill,海文郡伐木场,609,4298,2062,0,0,0,675,450,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4350,HavenshireStables,海文郡马厩,609,4298,2064,0,0,0,675,450,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4351,ScarletHold,血色城堡,609,4298,2066,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4352,ChapeloftheCrimsonFlame,赤色烈焰礼拜堂,609,4298,2068,0,89,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4353,Light'sPointTower,圣光哨塔,609,4298,2070,0,0,0,675,454,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4354,Light'sPoint,圣光哨站,609,4298,2072,0,0,0,675,454,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4355,CryptofRemembrance,追忆墓穴,609,4298,2074,0,89,0,675,450,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4356,DeathsBreach,死亡裂口,609,4298,2076,0,89,0,675,452,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4357,TheNoxiousGlade,剧毒林地,609,4298,2078,0,0,0,675,205,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4358,Tyr'sHand,提尔之手,609,4298,2080,0,0,0,675,455,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4359,King'sHarbor,国王港,609,4298,2082,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4360,ScarletOverlook,血色悬崖,609,4298,2084,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4361,LightsHopeChapel,圣光之愿礼拜堂,609,4298,2086,0,0,0,675,455,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4362,Sinner'sFolly,罪人的愚行,609,4298,2088,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4363,PestilentScar,瘟疫之痕,609,4298,2090,0,0,0,675,205,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4364,BrowmanMill,布洛米尔,609,4298,2092,0,89,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4365,HavenshireMine,海文郡矿洞,609,4298,2094,0,0,0,675,450,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4366,Ursoc'sDen,乌索克之巢,571,394,2096,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,47,1073758272,8192,0,0,0,0
4367,TheBlightLine,荒芜边界,571,3711,2098,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4368,TheBonefields,埋骨地,571,3711,2100,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4369,Dorian'sOutpost,多里安哨站,571,3711,2102,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4371,Mam'tothCrater,犸托斯巨坑,571,66,2105,0,0,0,675,497,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4372,Zol'MazStronghold,佐尔玛兹要塞,571,66,2107,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4373,Zol'Heb,佐尔赫布,571,66,2109,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4374,RageclawLake,怒爪湖,571,66,2111,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4375,Gundrak,古达克,571,66,2113,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4376,TheSavageThicket,蛮荒树林,571,3711,2115,0,0,0,675,426,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4377,NewAvalonForge,新阿瓦隆熔炉,609,4298,2117,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4378,DalaranArena,达拉然竞技场,617,0,2119,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,969,67174528,0,0,0,0,0
4379,Valgarde,瓦加德,571,495,2121,0,0,0,675,458,0,0,0,0,0.15,15,-1,0,0,0,45,1084244065,8192,0,0,0,0
4380,WestguardInn,西部卫戍要塞旅店,571,495,2123,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1082146912,8192,0,0,0,0
4381,Waygate,界门,1,490,2125,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,32,1073758272,0,0,0,0,0
4382,TheShapersTerrace,塑造者之台,1,490,2127,0,0,0,675,0,0,658,0,0,0.15,15,-1,0,0,0,32,1073758272,8192,0,0,0,0
4383,LakesideLanding,湖边着陆场,571,3711,2129,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4384,StrandoftheAncients,远古海滩,607,0,2131,0,0,463,675,243,0,0,0,0,0.15,13,-1,0,0,0,962,65536,0,0,0,0,0
4385,BittertideLake,苦潮湖,571,3711,2133,0,89,0,675,428,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4386,IcecrownGlacierRiver,雨声河,571,3711,2135,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4387,NorthWintergraspRiver,狂心河,571,3711,2137,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4388,WintergraspRiver,冬拥河,571,3711,2139,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4389,TheSuntouchedPillar,日灼之柱,571,3711,2141,0,0,0,675,427,0,0,0,0,0.15,15,-1,0,0,0,49,1073762368,8192,0,0,0,0
4390,FrigidBreach,冰冷裂口,571,66,2143,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,48,1073758276,8192,0,0,0,0
4391,Swindlegrin'sDig,斯温迪格林挖掘场,571,3711,2145,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4392,TheStormwright'sShelf,雷暴台地,571,3711,2147,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4393,Death'sHandEncampment,死亡之手营地,571,3711,2149,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,49,1073758272,8192,0,0,0,0
4394,ScarletTavern,血色旅店,609,4298,2151,0,0,0,675,453,0,0,0,0,0.15,13,-1,0,0,0,869,1073741888,8192,0,0,0,0
4395,Dalaran,达拉然,571,0,2153,0,89,468,675,431,0,546,0,6,0.15,15,-1,20,23,0,196,18728,8192,0,0,0,0
4396,NozzlerustPost,诺兹拉斯哨站,571,65,2155,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,46,1073758276,8192,0,0,0,0
4399,FarshireMine,致远郡矿洞,571,3537,2161,0,89,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,44,1073758273,8192,0,0,0,0
4400,TheMosslightPillar,苔光之柱,571,3711,2163,0,0,0,675,427,0,0,0,0,0.15,15,-1,0,0,0,49,1073762368,8192,0,0,0,0
4401,Saragosa'sLanding,莎拉苟萨平台,571,3537,2165,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,44,1073762369,8192,0,0,0,0
4402,VengeanceLift,复仇升降梯,571,495,2167,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4403,BalejarWatch,拜尔亚岗哨,571,495,2169,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1073758273,8192,0,0,0,0
4404,NewAgamandInn,新阿加曼德旅店,571,495,2171,0,0,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,45,1077952609,8192,0,0,0,0
4405,PassageofLostFiends,迷失恶魔之路,601,4277,2173,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,236,1073741824,8200,0,0,0,0
4406,OrgrimmarArena,勇气竞技场,618,0,2175,0,0,25,675,243,0,0,0,0,0.15,13,-1,0,0,0,969,67174528,0,0,0,0,0
4407,HalloftheFrostwolf,霜狼大厅,30,2597,2177,0,0,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,663,1073758208,0,0,0,0,0
