SourceText_lang,ID,ItemID,LegacyUpgradedItemID,StaticUpgradedItemID,SourceTypeEnum,Flags,LegacyItemID,UpgradeItemID[0],UpgradeItemID[1],UpgradeItemID[2],UpgradeItemID[3],UpgradeItemID[4],UpgradeItemID[5],UpgradeItemBonusListID[0],UpgradeItemBonusListID[1],UpgradeItemBonusListID[2],UpgradeItemBonusListID[3],UpgradeItemBonusListID[4],UpgradeItemBonusListID[5]
|cFFFFD200商人出售：|r艾斯特蕾·根德瑞|n|cFFFFD200地区：|r奥格瑞玛 - 奥格瑞玛城门|n|n|cFFFFD200商人出售：|r克罗姆·粗臂|n|cFFFFD200地区：|r铁炉堡 - 探险者大厅,775,122662,0,0,2,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r艾斯特蕾·根德瑞|n|cFFFFD200地区：|r奥格瑞玛 - 奥格瑞玛城门|n|n|cFFFFD200商人出售：|r克罗姆·粗臂|n|cFFFFD200地区：|r铁炉堡 - 探险者大厅,776,127010,0,0,2,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r古拉姆|n|cFFFFD200地区：|r奥格瑞玛 - 力量谷|n|n|cFFFFD200商人出售：|r塞伊·普雷斯勒|n|cFFFFD200地区：|r暴风城 - 贸易区,777,127011,0,0,2,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r古拉姆|n|cFFFFD200地区：|r奥格瑞玛 - 力量谷|n|n|cFFFFD200商人出售：|r塞伊·普雷斯勒|n|cFFFFD200地区：|r暴风城 - 贸易区,778,127012,0,0,2,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200世界事件：|r古拉巴什竞技场|n,779,126948,0,0,6,0,0,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200世界事件：|r暗月死斗大赛|n,780,126949,0,0,6,0,0,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200要塞追随者任务：|r顺我者昌,781,128173,93889,0,1,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200要塞追随者任务：|r海的女儿,782,128169,93889,0,0,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200要塞追随者任务：|r看在仇恨的份上,783,128172,93889,0,0,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200要塞任务：|r吞噬虚空|n,784,128318,0,0,0,0,42992,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200“德拉诺之王”史诗地下城首领|r|n|n,785,133585,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200“德拉诺之王”史诗地下城首领|r|n|n,786,133595,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200“德拉诺之王”史诗地下城首领|r|n|n,787,133596,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200“德拉诺之王”史诗地下城首领|r|n|n,788,133597,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200“德拉诺之王”史诗地下城首领|r|n|n,789,133598,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200商人出售：|r艾斯特蕾·根德瑞|n|cFFFFD200地区：|r奥格瑞玛 - 奥格瑞玛城门|n|n|cFFFFD200商人出售：|r克罗姆·粗臂|n|cFFFFD200地区：|r铁炉堡 - 探险者大厅,790,140773,0,0,2,0,0,122339,122341,151615,167732,187998,204337,582,583,3592,5805,7920,9354
|cFFFFD200专业技能：|r考古学|n|cFFFFD200任务：|r奈萨里奥的巢穴：误导|n|cFFFFD200地区：|r至高岭,792,131733,0,0,0,0,0,151615,167732,187998,204337,0,0,3592,5805,7920,9354,0,0
|cFFFFD200商人出售：|r艾斯特蕾·根德瑞|n|cFFFFD200地区：|r幽暗城 - 盗贼区|n|n|cFFFFD200商人出售：|r克罗姆·粗臂|n|cFFFFD200地区：|r铁炉堡 - 探险者大厅,793,151377,93843,0,2,1,42943,151378,151379,151385,0,0,0,582,583,3591,0,0,0
|cFFFFD200军团再临职业大厅追随者任务：|r 突袭邪火军械库,797,153130,0,0,0,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨,901,166752,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r伯拉勒斯,902,166770,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r伯拉勒斯,903,166766,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨,904,166756,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨,905,166755,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r伯拉勒斯,906,166767,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨,907,166753,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r伯拉勒斯,908,166769,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供给商穆克拉|n|cFFFFD200地区：|r祖达萨,909,166754,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人出售：|r供应商烈炉|n|cFFFFD200地区：|r伯拉勒斯,910,166768,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200世界事件：|r原始风暴|n把朦胧的始源火焰 、流水、风暴和大地|n收集并组合起来。,916,199686,0,0,6,0,0,187997,204336,0,0,0,0,7920,9354,0,0,0,0
