ID,Body_lang
261,非常感谢你今天来看望我，请收下我送给你的春节礼物吧。
262,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头野蛮角斗士的虚空幼龙，希望它能为您效力。
263,出去散播莫霍克的爱吧。
264,"你好啊，$n！
   还记得你在达拉然城里被变成绵羊的那次吗？哈哈，就是我干的，我是米尼格布·魔爆！我给你写这封信是因为我想让你知道是谁把你变成了绵羊。另外，我看你根骨精奇，是玩这种恶作剧的好材料，就送你一根魔杖。现在你也可以把你的朋友变成绵羊啦！记得告诉他们“是米尼格布·魔爆干的”！

- 米尼格布·魔爆"
265,银色北伐军邀请你参加银色锦标赛，与其他英雄同场竞技，检验你真正的实力。世界各国最优秀的冠军已经齐聚冰冠冰川东北部的银色比武场，准备迎接各种挑战。
266,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头致命角斗士的冰霜巨龙，希望它能为您效力。
267,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头狂怒角斗士的冰霜巨龙，希望它能为您效力。
268,"






诺森德的孤儿们需要你的帮助。即使是一杯甜果酒，也会让那些不幸的孩子倍感温馨。如果你有兴趣领养像小鲁鲁或是小科科那样的孤儿，就来达拉然找孤儿监护员艾蕊娅。你的善举能让那些孤儿终生难忘。快来吧！"
269,亲爱的$n，$B$B我们很想你。大家都喜欢你带我去见造物主的故事，他们现在也想见见造物主呢。他们还说我在撒谎，说巨龙女王和龙眠神殿的故事都是我编的。他们准是在嫉妒我。$B$B孤儿院的生活比过去好多了。孤儿院的阿姨们带我们逛公园，有时候还送我们新玩具，不过我们还是很孤独。大家想来看你。也许你能再带我们四处走走？好吗？$B$B你的好朋友，$B鲁鲁
270,亲爱的$n，$B$B科科不太会写字，才刚学会了怎么给你写信。孤儿院的阿姨找到了赫米特说的那本《荆棘谷的青山》。这几天我一直在读，想学习如何成为你和赫米特·奈辛瓦里那样优秀的猎手。科科想，成为一名好的猎手可不那么简单。$B$B科科想试试从书里读到的东西。科科想去找你，你能带我一起去打猎吗？科科保证不抢怪。$B$B你的好朋友，$B科科
271,"你在珠宝加工领域所展现的卓越技艺与出众天赋并没有被埋没。我们为你所做的一切倍感自豪。

作为对你的努力的赞许，随信附上一份表彰状。带着它来我这里领取你应得的奖赏吧。

提莫斯·琼斯"
272,亲爱的$n，希望你一切顺利。我写这封信是想告诉你，你要找的中级骑术训练师就是我啦。如果你愿意的话，就沿着银月城的牧羊人之门往东南方走，来苏伦的养殖场找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，陆行鸟饲养员维奈丝特拉就出售各种漂亮的陆行鸟哦，每匹最多只需10枚金币。$B$B- 佩拉斯卡米
273,$n，你好。$B$B希望你一切顺利。我写这封信是想告诉你，你要找的中级骑术训练师就是我啦。如果你愿意的话，就来埃索达的入口处找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，象群管理者妥拉留斯就出售各种漂亮的雷象哦，每匹只需10枚金币。$B$B- 埃亚伦
274,嗨，亲爱的！想要学习中级骑术吗？那沿着铁炉堡东边的道路一直走，来冻石农场找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，维隆·冻石就出售各种漂亮的山羊哦，每匹最多只需10枚金币。$B$B- 奥萨姆
275,嗨，$n！想要跑得再快些吗？那就来卡拉诺斯东北方的钢架补给站找我和米利吧。$B$B我只收50枚金币的中级骑术学费，价格非常厚道。要是你还想买一架更快的机械陆行鸟的话，米利制造的机械陆行鸟每架最多只需10枚金币！$B$B等你来哦！宾吉
276,亲爱的$n$g先生:女士;，希望你一切顺利。我写这封信是想告诉你，你要找的中级骑术训练师就是我啦。如果你愿意的话，就沿着暴风城东边的道路一直走，来东谷伐木场找我吧。学费只需50枚金币，非常合理。要是你还想买一匹坐骑练习骑术的话，养马人凯蒂·亨特就出售各种漂亮的马儿哦，每匹最多只需10枚金币。$B$B- 兰达尔·亨特
277,亲爱的$n，希望你一切顺利。我写这封信是想告诉你，你要找的中级骑术训练师就是我啦。如果你愿意的话，就来达纳苏斯的塞纳里奥区找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，驯豹人莱兰奈就出售各种漂亮的豹子哦，每匹最多只需10枚金币。$B$B- 贾萨姆
278,愿力量与荣耀与你同在，$n！我是奥格瑞玛的骑术训练师。如果你想要学习中级骑术的话，就来荣誉谷找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，驯狼者奥古纳罗就出售各种漂亮的狼哦，每匹最多只需10枚金币。$B$B- 基尔达
279,嗨，勇敢的$n。我写这封信是想告诉你，你要找的中级骑术训练师就是我啦。如果你愿意的话，就来血蹄村找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，哈布·爪蹄就出售各种漂亮的科多兽哦，每匹最多只需10枚金币。$B$B- 卡尔·雷歌
280,$n，想要学习中级骑术吗？那就来森金村找我吧。学费只需50枚金币，非常合理。还想购买一匹更快的坐骑来练习骑术？那就和祖尼尔谈一谈吧，他出售各种漂亮的迅猛龙哦，每头只要10枚金币。别受巫毒的蛊惑！$B$B克萨尔迪
281,亲爱的$n$g先生:女士;，$B$B我写这封信是想告诉你，你要找的中级骑术训练师就是我啦。如果你愿意的话，就来布瑞尔找我吧。学费只需50枚金币，非常合理。要是你还想买一匹更快的坐骑练习骑术的话，撒迦利亚·普斯特就出售各种漂亮的亡灵马哦，每匹最多只需10枚金币。$B$B- 维尔玛·瓦纳姆
282,嗨，亲爱的！想要学习高级骑术吗？想要飞翔在蓝天吗？那就来地狱火半岛的萨尔玛来找我吧。学费需要250枚金币。要是你还想买一匹飞行坐骑练习骑术的话，去找巴娜·野鬃就可以了，每匹最多只需50枚金币。$B$B- 雅胡布
283,嗨，亲爱的！想要学习高级骑术吗？想要飞翔在蓝天吗？那就来地狱火半岛的荣耀堡来找我吧。学费需要250枚金币。要是你还想买一匹飞行坐骑练习骑术的话，去找格伦达就可以了，每匹最多只需50枚金币。$B$B- 哈根
284,嗨，亲爱的！想要学习专家级骑术吗？想要翱翔在蓝天吗？那就来北风苔原的无畏要塞来找我吧。学费需要5000枚金币，外加1000枚金币的寒冷天气飞行培训。要是你还想买一匹更快的飞行坐骑练习骑术的话，去找杜甘·雷喙就可以了，每匹最多只需100枚金币。$B$B- 麦格拉$B$B对了，如果你到不了诺森德，也可以去地狱火半岛的荣耀堡找哈根·铜翼。
285,嗨，亲爱的！想要学习专家级骑术吗？想要翱翔在蓝天吗？那就来北风苔原的战歌要塞来找我吧。学费需要5000枚金币，外加1000枚金币的寒冷天气飞行培训。要是你还想买一匹更快的飞行坐骑练习骑术的话，去找托弗·天蹄就可以了，每匹最多只需100枚金币。$B$B- 萨曼巴$B$B对了，如果你到不了诺森德，也可以去地狱火半岛的萨尔玛找驭风者雅胡布。
286,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头无情角斗士的冰霜巨龙，希望它能为您效力。
287,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头暴怒角斗士的冰霜巨龙，希望它能为您效力。
288,"先生/女士，

作为一名自豪的联盟成员，你有责任尽快前往铁炉堡，向大工匠梅卡托克效力。*

我们的流亡时代已经结束——诺莫瑞根行动即将开始！**

*律师机器人2000型告诉我，我对任何人都不具备法定权威，无论是侏儒还是其他人。不过你应该承认，我的这番话真是震憾力十足！

**我是认真的，如果可以，还请尽快来帮助我们。万分感谢！"
289,"兄弟姐妹们，
以历代先祖的名义，森金之子——沃金向列位发出了战斗的召唤！长久以来，叛贼扎拉赞恩一直在用他的邪恶力量对我们的先人大肆亵渎，并令暗矛巨魔们无法重返回音群岛。
现在是时候彻底跟他做个了断了！我正在协助沃金在森金村外集结兵力。快来加入我们，帮我们一同伸张这早该得伸的正义！
效忠沃金，
瓦妮拉"
290,我们谨代表热砂港搏击协会祝贺您在最新赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赋予您胜利者的头衔。愿您以此为荣。
291,收件人：$n$B$B发件人：爆缸航天局火箭工程部$B$B货品清单：$B$B- 一架(1)X-53型虚空火箭，观光型号$B$B- 一把(1)火箭点火钥匙$B$B- 一个(1)背式弹射座椅$B$B- 无(0)降落伞
310,你的公会已经转移到了一个新的服务器和/或阵营！你可以通过购买游戏内商城的角色服务来跟随你的公会前往新家。角色服务完成之后，你会自动重新加回你的公会。
311,你的公会领袖更改了公会名称。
333,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头残忍角斗士的暮光幼龙，希望它能为您效力。
334,我们谨代表热砂港搏击协会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头冷酷角斗士的暮光幼龙，希望它能为您效力。
335,由于您长时间未登录游戏，另一名公会成员已被提升为公会领袖，以取代您的位置。
336,你的公会已经转移到了一个新的服务器和/或阵营！你可以通过购买游戏内商城的角色服务来跟随你的公会前往新家。角色服务完成之后，你会自动重新加回你的公会。
338,"您好，
这个角色最近购买了PvP装备（物品等级365），但由于第10赛季开始后，会有更强大的装备可用，所以该物品已濒临淘汰。为了助您顺利过渡到新的装备，该角色将获得4000点荣誉点数的补偿。
请注意，补偿可能会使您的荣誉点数超过4000点上限。我们鼓励您尽快使用这些点数，因为只有当您的荣誉点数低于上限时才能重新获取荣誉点数。谢谢。祝您好运！
此致，
暴雪娱乐"
343,"你好！

你有一个新的小伙伴了！一只看上去就想抱抱的小守护者！

你要是能给这个有点威猛的小家伙一个温暖的家，我会很高兴的。

布琳妮"
344,"欢迎回归魔兽世界！

我们为您准备了一整套全新的高级装备，但您也可以在附件中找到您原本携带的所有旧物品和装备。

 - 《魔兽世界》开发团队"
345,收件人：$n$B$B发件人：您最爱的灵魂医者$B$B货品清单：$B$B- 一匹（1）鬼灵坐骑$B$B警告：请勿堵住透气孔$B$B其实也无所谓，它已经不喘气了。
347,我绝不接受失败！我们还会再见的！
348,我听说你击败了谭命夺。这段时间，我也在埋头苦练。$b$b我已经向塞隆尼斯提出了跟你重赛的要求。让我们来一决高下吧！
349,在今天与你比赛之前，艾黎亚·鸦鬃充满了希望与骄傲。可在你胜利之后，她失去了许多希望。$b$b今天的比赛让你明白，希望可以在转眼间变成绝望。艾黎亚正在艰难地学习这一课。
350,你很强。这样很好。
351,你好，$n。$b$b我是肥龙。我们几天前曾在安卡阁上切磋过一次。$b$b我想问你一个问题。你不用回答我，但你得问问你自己的心。这个问题就是：$b$b你为何而战？
352,你好，$n。$b$b还是我，肥龙。我们在安卡阁上打过。我这次写信来，是想给你一些忠告。$b$b不要放弃你的训练。我和塞隆尼斯谈过，他会尽力为你安排旗鼓相当的挑战者。我们今后可能会征召你前来相助，因此，你必须做好准备。$b$b我必须消失一段时间了。我们以后再联络。$b$b肥龙
353,我听说你击败了郭楠。真了不起……我的宿敌。很好，我也正在埋头苦练，并且给你准备了一些惊喜。$b$b我们很快就会见面的，$n……
354,图卡图克听说你很强。$b$b图卡图克看了你的战斗。三场战斗。你只是打败了几个小娘们而已。图卡图克觉得你一点也不强。$b$b$n，图卡图克要挑战你！
355,图卡图克对之前说过的话感到很抱歉。你并不是只能打败小娘们。图卡图克觉得你很强。$b$b图卡图克祝你赢得所有的比赛。
356,我很担心艾黎亚·鸦鬃。她已经好几天没来训练了。我担心她已经陷入了绝望的泥潭。$b$b如果你见到她，请通知我。$b$b——塞隆尼斯
357,你已经击败了所有能与你一战的弟子。但你还没有击败我。$b$b我可能只是你的众多教头之一，但与一名弟子切磋技艺对我来说并不值得自豪。$b$b我在此向你发出决斗挑战，$n。我们在赤精栖木见。
358,你好，$n。$b$b我是肥龙。你还记得吗？我们在安卡阁上切磋过一次。$b$b在离开一段时间后，如今我即将回归。等我回来之后，希望能再与你打一场。这次，我们或许可以在巴尔利萨圆顶上打？$b$b——肥龙
359,肥龙的身份只是个伪装。他是在考验你。事实上，他是在考验我们两个。$b$b你的下一个对手将是我。胜利者将有幸为朱鹤阁下执行一项特别任务。$b$b我已经多年未曾下场了，最好还是先做做热身。$n，我们战场见。
360,我回来了，$n。$b$b我是个蠢货，居然选择追随朱鹤之道。你们都是蠢货——一群在赤精栖木上打架玩的小鬼头。$b$b我要让你们看看，你们那位了不起的朱鹤是多么脆弱。他曾堕入绝望的深渊。这次，他也将再度倒下。
361,我曾以肥龙的身份问过你：“你为何而战？”有些人因恐惧而战，有些人则是暴力狂，还有一些人是出于愤怒、仇恨或猜忌。$b$b艾黎亚·鸦鬃是因为绝望而战。$b$b而你……我在你身上没有看到这些东西。所以，我选择了你来保护我的人民。$b$b在我的教派中，你永远是我们的英雄，$n。我们非常感谢你。$b$b——朱鹤赤精
364,这枚具有魔法力量的火山琉璃之心能够将使用者变形为一头黑曜夜之翼。使用时请将它紧紧握住并贴近胸口。
365,哟，$n！$B$B既然我们已经是邻居了，我想我们该庆祝一下！$B$B欢迎你随时来半山市集放松一下！$B$B我甚至可以让你在市集上放几个烟火。不过千万别把什么东西点着了，就像上次吱吱那样……$B$B总之，我希望能尽快见到你！$B$B你的邻居，$B$B吉娜·泥爪$B$B半山市集：本地最好的市集，物美价廉！
366,"TEMP TEXT!!
我的手册里已经没有空间容纳这只宠物了，我的背包也满了，所以我把它邮寄给我自己！"
367,我们谨代表热砂港搏击会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头灾变角斗士暮光幼龙，希望它能为您效力。
372,"你好，$n：

再次感谢你对我们发掘锦绣谷工作的支持。

正如我们所料，地狱咆哮酋长对你从石头守卫中取出以太大典深表满意。

我想你或许也愿意获得一份你找到的相关真实资料的副本。

当然，我相信你是不会把这种敏感信息跟别人分享的。

——法利尔·银棘"
375,我们谨代表热砂港搏击会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头恶毒角斗士云端翔龙，希望它能为您效力。
385,我们谨代表热砂港搏击协会祝贺您在最新赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赋予您胜利者的头衔。愿您以此为荣。
386,我们谨代表热砂港搏击协会感谢您对最新竞技场锦标赛的热情参与。$B$B为了表达感谢，我们决定授予您一个小伙伴，莫叽姆斯·暴虐修斯！愿你们能在未来的战斗中并肩战斗。
392,你的钢铁马桩已经送到了。
393,"恭喜你，$n！

你现在拥有了X-241型摇摇板。这款最新的原创产品制作精良，并且是纯手工打造的，亦称跷跷板！

祝玩得开心！

 - 耶比托

警告：跷跷板可能不适合成年人和/或全副武装的冒险者。跷跷板可能会将过分狂热的乘坐者弹射至低大气层。跷跷板可能会导致擦伤和/或屁股痛。"
396,我们谨代表热砂港搏击会祝贺您在本竞技场赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头暴虐角斗士云端翔龙，希望它能为您效力。
397,我们谨代表热砂港搏击会祝贺您在本竞技场赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头恶孽角斗士云端翔龙，希望它能为您效力。
398,我们谨代表热砂港搏击会祝贺您在本竞技场赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头骄矜角斗士云端翔龙，希望它能为您效力。
399,"有些人认为翡翠角鹰兽是这种高贵的生物中外表最威严的品种。

即使有人不同意这种说法，他们依然必须承认它非常拉风！

--梅尔·弗兰希斯 - 特殊坐骑商人"
401,好消息！您的战友在您不在时登录进了游戏，角色名为%s。赶紧将其加入好友名单，以便下次他（她）们上线时就能立即看到。祝玩得开心
402,好消息！您的战友在您不在时登录进了游戏，角色名为%s，位于%s服务器。赶紧将其加入好友名单，以便下次他（她）们上线时就能立即看到。祝玩得开心
403,"我们为您准备了一整套全新的高级装备，但您也可以在附件中找到您原本携带的所有旧物品和装备。

- 魔兽世界研发团队"
406,致最彻底的失败者：或许这盒饰品能让你在下次取得胜利。$B$B下次别再输得那么难看了。$B$B记住，第二名就意味着失败者中的第一名。$B$B——加戈$B$B另外，这可能只是一盒垃圾。谁知道呢？
407,"亲爱的合同工，

我们注意到，最近有一位叫格莱布林·迅爆的人雇请您帮忙，从纳格兰北部运回了不少遗物。在仔细审核了这次探险活动的收据和发票之后，我们认为他对于将您从出故障的滑翔器中救出这一服务的收费过高。因此，我们特意向您寄出这部分退款。

您忠实的朋友，
热砂保护协会审查委员会

注：在接受这次薪资调整之后，您将自动放弃就此问题进一步申诉的权利。"
408,我认为这些机械怪物或许可以做成不错的狗玩具，可上面全是地精的臭气，我的动物们根本不愿意碰它。希望这堆废物能对你更有用。
409,只是想告诉你一声，我把我的备用钻探机架设在你的要塞外面了。它可以随时将你送去戈尔隆德的岗哨，还不要钱！
410,"嘿，伙计，我就是想告诉你一声，我和塞林·暗砧做了一笔买卖。我跟他租了一台钻探机，可以随时将你从要塞送往戈尔隆德岗哨。

你只要出了大门往右转就能看到了。

我想应该让你知道，是因为有植入广告才谈到了这个价格，但我想你是不会在意的。"
411,指挥官，我已经看完了你从战歌岗哨弄回来的情报。看来虽然你已经召集了一支大军，但要想阻止阿祖卡和格罗玛什，我们依然有很多工作要做。我会在未来几周内帮你制订出击溃钢铁部落的计划。
412,指挥官，今天通报坏消息的差事落到了我头上。你从战歌岗哨弄回来的情报真的非常不妙。我们目前的力量还完全不足以直接对抗钢铁部落。而这个叫阿祖卡的家伙的行动也让我非常忧虑。我会在未来几周内帮我们制订出击溃钢铁部落的计划。
413,我想你是把这玩意儿遗落在虚空中了。下次小心点，$n。
417,"我们的记录显示，有人为你订购了一件特别珍贵的物品。你可以在本邮件里找到打包的物品，完好无损，灿然如新。

此致，
宝库管理员"
418,"你的新宠物已经送到了！请注意，在等待你领取期间，此宠物将享受手工照料。

布琳妮"
419,"我们的兽栏最近专门为你引进了一头特殊的坐骑。我们将使用自己的私人保险公司尽快发货，以确保它和我们所有的坐骑一样安全舒适地抵达。在等待你领取期间，我们将安排专门的兽栏小厮为您照料它。

感谢，
梅尔·弗兰希斯"
422,"亲爱的$n，

回首往事，我们一起经历的冒险依然历历在目，就像发生在昨天。

我的几位仰慕者告诉我，上次我们见面时，你似乎……很不高兴。我完全无法理解，有幸与世界闻名的强尼·傲森一起共事的人为何会有那种表现，但是我还是感觉到一丝……那叫什么来着……怜悯？

有鉴于此，我认为我应当把这个寄给你，以表达我对你的赞赏。

现在的人还给小费吗？如果现在已经不流行给小费了，请立刻把所有附件寄还给我，还得加上一点金币来承担我的邮费。

——强尼"
423,"$n，

多亏了你大无畏的精神和行动，这封邮件才能在艾泽拉斯和其他世界继续传递。

但是，我必须向你坦白——我之前并没有告诉你所有真相。

促使你来到这里的这些事件都是精心安排的——我知道只有你才能拯救这所邮局，让邮件不会过期。

但我不能总是指望你——邮件的传递必须要在没有你的帮助的情况下进行。我必须请求你帮我再进行一次安排，让更多的人进入这座邮戳的殿堂来帮助我。

请取下附件的信息，并把它寄给你认为合适的人，让他们把火炬传承下去。我永远都相信你。我还附上了一个哨子，可以让你在需要的时候召唤凯蒂来到你身边。

——邮政长"
424,"$ct $n，

请尽快阅读随信附上的消息。

- 六人议会"
425,"艾泽拉斯的侍从官，在这个最黑暗的时刻，我向你寄出这封信函。我，从安戈洛环形山深处归来了！

我的舰队已经在破碎群岛的海滩上登陆。我已经准备好如锋利的长枪般穿透燃烧军团的阵线，将它们赶回虚空老家去。

我在我们的堡垒里等你，身边就是高耸入云的大山。快来吧！

北郡骑士麦斯米兰
豪侠骑士"
427,"$n，

你不在时，办公室里完全乱套了。邮件到处都是——真的是到处都有！

如果没有你帮忙，我和凯蒂肯定没办法及时给邮件分类。恐怕我得要求你立刻回到办公室了。

我们还有活儿要干。

——邮政长"
528,自由镇的鹦鹉训练师罗德里格想脱手一些鸟，而我又正好需要丰富我的库存，所以我们达成了业务合作！下次你来伯拉勒斯的时候，一定要到我的商店“环海之犬”来看看。
529,我这里有些刚刚从锈废宝库里弄出来的东西，你可能会喜欢。下次你来伯拉勒斯的时候，一定到我的商店“环海之犬”来看看。
530,喂，$U先生:小姐;!我在探索屠夫港的时候，发现有一群猪在四处乱跑，其中有个小家伙你可能会喜欢！下次你到德鲁斯瓦来的时候，记得去拜访下树屋。
531,喂，$n！我在格伦布鲁克周围的森林里冒险的时候，发现了一个洞穴，里面有很多兔子！我带着一些兔子回了树屋。如果你想要只可爱的宠物兔子，就来找我吧！
533,我去拜访格伦布鲁克的朋友，但她没在。然后她的宠物猫就一路跟着我，回到了我的树屋！它看起来有点……与众不同。或许它也想跟着你？
534,我的祖父告诉我，是你消灭了那些坏女人。太棒了！我最近去探索了克莱因附近，还发现了一些小动物，你也许会喜欢的。下次你来德鲁斯瓦的时候，到我的树屋来，我给你看看。
535,$n，好消息，我们已经看到本金和玛冯“化学反应”的结果了！这个小东西有个问题，她一直在咬贾拉尔，根本停不下来。我们把她送到了霍罗阿那里，不过跟你在一起的话她也许会更快乐。
536,你好，$n，兽王勒卡拉给我送来了个新朋友！但它精力太旺盛了，没法呆在兽栏里接受训练。我觉得把它整天关在这里很不好。如果你有兴趣收养它，就到野兽大厅来看看它吧！
537,喂，$n！这只细颚龙出现在野兽大厅里，脖子上挂了个纸条写着“送到好心人那里”。给你可以吗？整整一周了，它一直在给其他训练师惹麻烦！如果你有兴趣让它加入你的宠物大军，就请到野兽大厅来看看吧。
538,你好$n，我带着眼镜蛇散步的时候，碰到了这只小小的球潮虫。她肯定很喜欢笛子的声音，一路跟着我们回家了。我只会训练眼镜蛇，你对她感兴趣吗？有兴趣的话，就来裂风海岸瞧瞧吧。
539,你好，$n，你可能不会相信今天发生了什么。在外面寻找食物的时候，一只蛙突然朝卡乔什的头上一跳，把他撞到了泥坑里！这只蛙一路跟着我们回了家。下次你来林荫巨木的时候，我给你看看它。
540,$n，有个新鲜事要告诉你！我在探索废墟的时候，发现了一个有点吓人的小朋友。他和卡乔什相处得不怎么样，所以我可能没法留下它了。下次你到林荫巨木的时候，也许可以给它一个家？
543,"狩猎大师 $n，

我深知你正忙于冒险，但我这里却发生了一件事，恐怕只能麻烦你这样身怀绝技的专家了。

希望你可以尽快来找我。我的一位挚友正身处险境！

为了谨慎起见，我会到你最经常拜访的港口城市来见你。我也想顺便看看别的风景。

你诚挚的

死亡猎手莫戈斯

注：我现在已经不那么痴迷于死亡了，不过大家都已经熟知我的称号，这种事情一旦建立就很难摆脱了。我相信你会理解的。"
544,"$n，

你在艾泽拉斯的竞技场和战场上的成就引起了我们的注意。你的名字已经响彻奥格瑞玛的峡谷，并让各大陆的敌人望风而逃。

接信后请速至奥格瑞玛的传说大厅前来见我。我将代表部落，赠送给你一头配得上你勇士身份的坐骑。

——亡灵卫兵奈萨里安"
545,"$n，

你在艾泽拉斯的竞技场和战场上的成就引起了我们的注意。整个暴风城都在传颂你的事迹，你的传奇之名更在部落中引起了恐慌。接信后请速至暴风城的勇士大厅前来见我。我将代表联盟，赠送给你一头配得上你勇士身份的坐骑。

——通灵领主赛普"
546,"$n，

你在艾泽拉斯的竞技场和战场上坚韧不拔的英姿给人留下了深刻的印象。每一块大陆上都有盟友传唱着你的英名，敌人也因你而胆寒。

到主城来见我吧，这里有一头坐骑十分符合你的身份，我想把它作为礼物送给你。

——战争坐骑军需官"
548,"Solesa Naksu [DNT] Body
Bah, blah blah blah."
550,"为了使用金币重新激活你的帐号，我们从你的邮件取出了一些没有取走的钱。因此，你的邮件中的钱可能比你期待的少。别担心，你的钱并没有丢失。

谢谢你，欢迎回到艾泽拉斯！

——魔兽世界开发团队"
551,[DNT] $gSir:Lady;
552,"我美丽的$p，

我很高兴能收到你的来信，我一直都在想着你呢。

我已经等不及想把上一次王庭中某位公爵的遭遇告诉你了。

那真的非常滑稽，我当时就想到了你。

愿我们早日相会，
女伯爵"
553,"我美丽的$p，

虽然我更想和你当面聊天，但是你的信件我也欢迎。

在我们上次相谈之后，我还没有什么重要的事情能告诉你。

雷迪拉夫区总是非常无趣。

也许我可以找点乐子……

你残忍的，
女伯爵"
554,"我美丽的$p，

我在阿尔弗莱德带来的一沓信件中发现了你的邮件，你不知道我当时多么欣喜。

这当然也是我最先回复的一封信。

至于你的提问，我无法回答。我会留意雷迪拉夫区贵族与名流之间的风言风语。

请尽快来找我，我会与你分享我的发现。

诚挚的，
女伯爵"
555,"<书信中的大部分文字都被划掉或拼错了。>

我最亲爱的好朋友，

失落的西比尔给我读了信。

失落的西比尔教我写回信。

你还是我最好的朋友！

问候你，
石首"
556,"<书信中的大部分文字都被划掉或拼错了。>

好朋友，

我没读信。

西比尔不在。

好了再见。

我，
石首"
557,"<书信中的大部分文字都被划掉或拼错了。>

好朋友，

我想要点心。

你的信不好吃。

来封点心信。

要吃点心，
石首"
558,"嘿，$p，

你怎么会想着给我们写信的？我们就在堕罪堡呀。

棍脸不太识字，你下次过来打个招呼就行了。

——伦德尔"
559,"嘿，$p，

书信一封接着一封，这就是成为华丽贵族的感觉吗？

我也说不清自己是否喜欢，说话更方便，而且我也更擅长。

你看到我在你名字旁边写下的精美字体了吧？

这花了我好久，以后还是算了。但看起来还是很棒吧？

不管怎么样，我还有事，那些精致的尖牙贵族是怎么结尾的来着？

花哨的螺旋连笔签名，对吧？

<书信的其余部分都是超大的螺旋笔画。>"
560,"我是棍脸。

谢谢写信。

我喜欢信。

我也写信。

学新东西。

我是棍脸。"
561,"你好，老朋友，

你肯定很想知道，你的来信让我大吃一惊，是字面上的意思。

我当时正在给地穴上锁，石精突然把信扔给了我。哈！

那个信使肯定对我很不爽。

你没法真正信赖一个石精，石精必须遵从我们的指令。但只要它们想，它们总能找到漏洞。

我已经直接命令信使不得把这封信抛掷、投掷或扔给你。希望这有用。

诚挚的，
地穴看守者卡希尔"
562,"你好，老朋友，

你的信鼓舞了我，我相信堕罪堡现在已归于能人之手。

下次你请指控者到赎罪大厅时候，能让她顺便到我的地穴坐坐吗？

我们在地穴中找到了一些灵魂，对于其中的某一个……我需要寻求她的意见。

那真是太不寻常了……

诚挚的，
地穴看守者卡希尔"
563,"你好，老朋友，

请原谅我的简短回信，宫务大臣的走狗又一次砸开了我的地穴！

他们偷走了我看管的灵魂，还放进去了一面镜子。

别担心，我不会跟着他们进去的。

我当然不会进入一面不知道通向哪里的镜子。

诚挚的，
地穴看守者卡希尔"
564,"如果你能读到这封信，你肯定是真正的$p。

我对书卷施了魔法，只会向你显示真正的讯息。

其他人只会看到邦桑迪的屁股！哈哈哈！

偷看别人信件活该得到这种下场！

其实我也没什么想说的，我只是想骗几个人看到那副画。

你把信留在王子能找到的地方吧。这一定滑稽极了！

回见，
月莓女勋爵"
565,"嗨呀，$p，

感谢你的来信，我读给了柠核和其他人听，大家都很喜欢呢！

我可以和你一起参加灰烬王庭，这让他们都羡慕坏了，都求我下次带上他们。

这是个戏耍所有人的好机会……

瞧，就算没有灰烬王庭，乐趣也随处可寻！

下次再聊，
月莓女勋爵"
566,"$p，

我们是最好的朋友吧？

最好的朋友想请你帮个忙的话，你总不会寻根问底吧？

对不对？

好的，很好。

我需要你把二十个泥仆装进箱子，塞满泥巴炸弹和彩带，让他们在打开箱子的瞬间大喊“耍到你了！”

算我欠你的，
月莓女勋爵"
