ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
465,怒火释放,83149,1067223,0,1,0.4,0,0
466,轨道指挥员洛卡尔,83461,1067364,0,1.4,0.5,0,0
467,魔化防御者,83174,1067394,0,1,0.4,0,0
468,萨格雷成员萨安杜,83242,1067368,0,1.2,0.5,0,0
469,歼灭者乌祖尔,83380,1067202,0,1,0.55,0,0
470,被俘的元素之怒,83156,1067396,0,1,0.4,0,0
471,海岸防御者,88565,1067272,0,1,0.4,0,0
472,疤颚队长,83146,1067242,0,1.4,0.5,0,0
473,憔悴的维克,83116,1067308,0,1,0.45,0,0
474,恶棍伦克,83063,1067417,0,1.2,0.5,0,0
475,痛苦之源布拉克,83143,1067244,0,1.4,0.5,0,0
476,格罗姆卡突袭飞龙,83038,1067266,0,0.9,0.4,0,0
477,雷神勇士,83120,1067286,0,1.4,0.5,0,0
478,达洛克将军,83123,1067356,0,1.4,0.5,0,0
481,艾默松,90596,1108833,0,1,0.5,0,0
482,戈图尔,90595,1108832,0,1.4,0.5,0,0
483,废灵者达库尔,90593,1108830,0,1.4,0.5,0,0
484,逆流,90594,1108831,0,0.8,0.5,0,0
485,泰摩尔,90592,1108829,0,1.1,0.5,0,0
486,领巢者伊里克斯,90591,1067344,0,1,0.5,0,0
487,混乱的龙虾人,90605,1108839,0,1.4,0.5,0,0
488,古特里克,90600,1108836,0,1.4,0.5,0,0
489,鲁克玛的化身,90597,1108834,0,0.8,0.5,0,0
490,爆破专家麦加奇,90606,1108840,0,1.8,0.5,0,0
491,高塔尔,90598,1108835,0,0.8,0.35,0,0
492,割颅者,90601,1108837,0,1.4,0.5,0,0
493,沃克·黑舌,90602,1108838,0,1.4,0.5,0,0
494,洛尔·石拳,90603,1108828,0,1.4,0.5,0,0
495,库洛斯·碎魂,90604,1108827,0,1.4,0.5,0,0
496,奥尔高格,90670,1112922,0,1.1,0.5,0,0
497,格鲁尔,90667,1112924,0,1.1,0.5,0,0
498,山脉之心,90665,1112915,0,1.1,0.5,0,0
499,汉斯加尔与弗兰佐克,90668,1112920,0,1.1,0.5,0,0
500,缚火者卡格拉兹,90671,1112917,0,1.1,0.5,0,0
501,克罗莫格,90666,1112925,0,1.1,0.5,0,0
502,兽王达玛克,90664,1112918,0,1.1,0.5,0,0
503,主管索戈尔,90672,1112919,0,1.1,0.5,0,0
504,钢铁女武神,90669,1112921,0,1.1,0.5,0,0
505,黑手,90673,1108821,0,1.1,0.5,0,0
506,夜影扈从,91203,1108825,0,1,0.4,0,0
507,狂怒的厚皮母牛,83432,1067248,0,1.1,0.4,0,0
508,野生裂蹄牛,83433,1067249,0,1.1,0.4,0,0
509,影月通灵师,82413,1067287,0,1.55,0.5,0,0
510,霜喙食腐鸟,81583,1067178,0,1.3,0.9,0,0
511,安葛洛什织法者,88536,1067471,0,1.2,0.5,0,0
512,灰腹鸣蛙,91450,1112923,0,1,0.45,0,0
513,铁皮公牛,86731,1112926,0,1.1,0.4,0,0
514,邪舌双头飞龙,88643,1108822,0,0.55,0.45,0,0
515,暴躁的火焰之魂,80380,1112929,0,1,0.4,0,0
516,暴躁的火焰守护者,80376,1112927,0,1,0.4,0,0
517,钢铁卫队长,84850,1087726,0,1.55,0.5,0,0
518,冰翼双头飞龙主母,80838,1112989,0,0.55,0.45,0,0
519,夜嚎铁颚狼,81000,1112931,0,1.5,0.5,0,0
520,埃匹希斯卫士,83375,1067374,0,0.8,0.45,0,0
521,多刺的投矛手,83296,1067329,0,1.9,0.45,0,0
522,埃匹希斯卫士,83375,1067374,0,0.8,0.45,0,0
523,钢铁切割者,83336,1067371,0,1.05,0.45,0,0
524,比利·爆球,86508,1067360,0,1.7,0.45,0,0
525,剑圣姚素莱,81562,1067236,0,1.4,0.5,0,0
528,见习潜水艇,93200,1138419,209,85,0.3,0,0
529,冰封水域,95579,1341751,0,35,0.28,0,0
530,达拉然,93933,1341731,0,1.5,0.4,0,0
531,堕夜狂热者,94084,1341733,0,1.4,0.5,0,0
532,贪婪的食腐者,126174,1694042,0,1.2,0.4,0,0
533,阿苏纳法力浮龙,94092,1341744,0,1.2,0.4,0,0
534,珊瑚粉碎者,94096,1341738,0,0.8,0.4,0,0
539,钢铁部落航母,93201,1138425,186,3,0.25,0,0
540,钢铁部落驱逐舰,95579,1341751,180,35,0.28,0,0
541,钢铁部落战列舰,93202,1138424,170,12,0.3,0,0
542,钢铁部落运输舰,92622,1138421,168,140,0.3,0,0
543,浓雾,95579,1341751,0,35,0.28,0,0
544,风暴天气,95579,1341751,0,35,0.28,0,0
545,漩涡乱流,95579,1341751,0,35,0.28,0,0
546,钢铁部落航母,93201,1138425,186,3,0.25,0,0
547,钢铁部落航母,93201,1138425,186,3,0.25,0,0
548,钢铁部落驱逐舰,95579,1341751,180,35,0.28,0,0
551,被俘的部落驱逐舰,93144,1138418,180,35,0.28,0,0
552,被俘的联盟驱逐舰,94178,1138422,210,60,0.2,0,0
553,邪能追踪犬,94548,1341745,0,1.2,0.45,0,0
554,邪能追踪犬,94548,1341745,0,1.2,0.45,0,0
555,艾瑞达祈求者,94549,1341737,0,1.2,0.4,0,0
556,军团地狱火,94552,1341743,0,0.75,0.55,0,0
557,盐目潮汐萨满,94564,1341739,0,1.2,0.4,0,0
558,深海巨人,94565,1341734,0,0.7,0.4,0,0
561,灭世级航母,93201,1138425,186,3,0.25,0,0
562,Mk II型灭世级航母,93201,1138425,186,3,0.25,0,0
563,Mk II型灭世级航母,93201,1138425,186,3,0.25,0,0
564,Mk II型灭世级航母,93201,1138425,186,3,0.25,0,0
565,Mk II型灭世级航母,93201,1138425,186,3,0.25,0,0
566,Mk II型灭世级航母,93201,1138425,186,3,0.25,0,0
567,古尔丹之手号,93201,1138425,186,3,0.25,0,0
568,钢铁狂潮号,93201,1138425,186,3,0.25,0,0
569,黑手的复仇号,93201,1138425,186,3,0.25,0,0
570,钢铁狂潮号,93201,1138425,186,3,0.25,0,0
571,古尔丹之手号,93201,1138425,186,3,0.25,0,0
572,钢铁狂潮号,93201,1138425,186,3,0.25,0,0
573,古尔丹之手号,93201,1138425,186,3,0.25,0,0
574,黑手的复仇号,93201,1138425,186,3,0.25,0,0
575,黑手的复仇号,93201,1138425,186,3,0.25,0,0
576,黑手的复仇号,93201,1138425,186,3,0.25,0,0
577,铁狼级驱逐舰,95579,1341751,180,35,0.28,0,0
578,Mk II型铁狼级驱逐舰,95579,1341751,180,35,0.28,0,0
579,Mk II型铁狼级驱逐舰,95579,1341751,180,35,0.28,0,0
580,Mk II型铁狼级驱逐舰,95579,1341751,180,35,0.28,0,0
581,Mk II型铁狼级驱逐舰,95579,1341751,180,35,0.28,0,0
582,Mk II型铁狼级驱逐舰,95579,1341751,180,35,0.28,0,0
583,断肠者号,95579,1341751,180,35,0.28,0,0
584,鲜血风暴号,95579,1341751,180,35,0.28,0,0
585,毁灭者号,95579,1341751,180,35,0.28,0,0
586,毁灭者号,95579,1341751,180,35,0.28,0,0
587,断肠者号,95579,1341751,180,35,0.28,0,0
588,断肠者号,95579,1341751,180,35,0.28,0,0
589,毁灭者号,95579,1341751,180,35,0.28,0,0
590,鲜血风暴号,95579,1341751,180,35,0.28,0,0
591,鲜血风暴号,95579,1341751,180,35,0.28,0,0
592,鲜血风暴号,95579,1341751,180,35,0.28,0,0
593,钢铁猎手级潜水艇,93705,1138420,172,1.7,0.3,0,0
594,Mk II型钢铁猎手级潜水艇,93705,1138420,172,1.7,0.3,0,0
595,Mk II型钢铁猎手级潜水艇,93705,1138420,172,1.7,0.3,0,0
596,Mk II型钢铁猎手级潜水艇,93705,1138420,172,1.7,0.3,0,0
597,Mk II型钢铁猎手级潜水艇,93705,1138420,172,1.7,0.3,0,0
598,Mk II型钢铁猎手级潜水艇,93705,1138420,172,1.7,0.3,0,0
599,黑暗召唤号,93705,1138420,172,1.7,0.3,0,0
600,黑暗召唤号,93705,1138420,172,1.7,0.3,0,0
601,黑暗召唤号,93705,1138420,172,1.7,0.3,0,0
602,塔隆戈尔低语号,93705,1138420,172,1.7,0.3,0,0
603,阴影号,93705,1138420,172,1.7,0.3,0,0
604,阴影号,93705,1138420,172,1.7,0.3,0,0
605,阴影号,93705,1138420,172,1.7,0.3,0,0
606,塔隆戈尔低语号,93705,1138420,172,1.7,0.3,0,0
607,塔隆戈尔低语号,93705,1138420,172,1.7,0.3,0,0
608,塔隆戈尔低语号,93705,1138420,172,1.7,0.3,0,0
609,湮灭级战列舰,95855,1341753,170,12,0.3,0,0
610,Mk II型湮灭级战列舰,95855,1341753,170,12,0.3,0,0
611,Mk II型湮灭级战列舰,95855,1341753,170,12,0.3,0,0
612,Mk II型湮灭级战列舰,95855,1341753,170,12,0.3,0,0
613,Mk II型湮灭级战列舰,95855,1341753,170,12,0.3,0,0
614,Mk II型湮灭级战列舰,95855,1341753,170,12,0.3,0,0
615,地狱之喉号,95855,1341753,170,12,0.3,0,0
616,地狱之喉号,95855,1341753,170,12,0.3,0,0
617,地狱风暴号,95855,1341753,170,12,0.3,0,0
618,地狱风暴号,95855,1341753,170,12,0.3,0,0
619,地狱之喉号,95855,1341753,170,12,0.3,0,0
620,地狱之喉号,95855,1341753,170,12,0.3,0,0
621,地狱之喉号,95855,1341753,170,12,0.3,0,0
622,地狱风暴号,95855,1341753,170,12,0.3,0,0
623,地狱风暴号,95855,1341753,170,12,0.3,0,0
624,地狱风暴号,95855,1341753,170,12,0.3,0,0
625,地狱风暴号,95855,1341753,170,12,0.3,0,0
626,登陆,95579,1341751,0,35,0.28,0,0
627,钢铁部落重型巡逻队,95855,1341753,170,12,0.3,0,0
628,魔力风暴,95579,1341751,0,35,0.28,0,0
629,法兰伦守护者,94774,1138423,0,1.4,0.17,0,0
630,暗影议会宝藏猎人,93705,1138420,172,1.7,0.3,0,0
631,深渊魔王,94774,1138423,0,1.4,0.17,0,0
632,铁城港,95579,1341751,0,35,0.28,0,0
633,雄狮岗哨,95579,1341751,0,35,0.28,0,0
634,被俘的部落潜水艇,93705,1138420,172,1.7,0.3,0,0
635,钢铁部落锈蚀驱逐舰,95579,1341751,180,35,0.28,0,0
636,见习潜水艇,93705,1138420,172,1.7,0.3,0,0
637,见习战列舰,95855,1341753,170,12,0.3,0,0
638,钢铁部落初代航母,93201,1138425,186,3,0.25,0,0
639,邪恶魔犬,95025,1341745,0,1.2,0.45,0,0
640,军团蛮兵,94552,1341743,0,0.75,0.55,0,0
641,损坏的潜水艇,93705,1138420,172,1.7,0.3,0,0
642,钢铁部落驱逐舰,95579,1341751,180,35,0.28,0,0
643,遗忘海滩,95579,1341751,0,35,0.28,0,0
644,部落潜水艇,93705,1138420,172,1.7,0.3,0,0
645,部落精锐潜水艇,93705,1138420,172,1.7,0.3,0,0
646,部落精锐潜水艇,93705,1138420,172,1.7,0.3,0,0
647,部落精锐潜水艇,93705,1138420,172,1.7,0.3,0,0
648,永歌号,93705,1138420,172,1.7,0.3,0,0
649,部落精锐潜水艇,93705,1138420,172,1.7,0.3,0,0
650,放贷者号,93705,1138420,172,1.7,0.3,0,0
651,生意人号,93705,1138420,172,1.7,0.3,0,0
652,部落航母,93201,1138425,202,3,0.25,0,0
653,部落精锐航母,93201,1138425,202,3,0.25,0,0
654,部落精锐航母,93201,1138425,202,3,0.25,0,0
655,莉亚德琳之盾号,93201,1138425,202,3,0.25,0,0
656,部落精锐航母,93201,1138425,202,3,0.25,0,0
657,凋零使徒号,93201,1138425,202,3,0.25,0,0
658,部落精锐航母,93201,1138425,202,3,0.25,0,0
659,部落驱逐舰,93144,1138418,180,35,0.28,0,0
660,部落精锐驱逐舰,93144,1138418,180,35,0.28,0,0
661,部落精锐驱逐舰,93144,1138418,180,35,0.28,0,0
662,杜隆坦之傲号,93144,1138418,180,35,0.28,0,0
663,洛瑟玛之箭号,93144,1138418,180,35,0.28,0,0
664,逐晨者号,93144,1138418,180,35,0.28,0,0
665,部落精锐战列舰,94938,1341752,211,2,0.23,0,0
666,部落战列舰,94938,1341752,211,2,0.23,0,0
667,部落精锐战列舰,94938,1341752,211,2,0.23,0,0
668,天灾宿敌号,94938,1341752,211,2,0.23,0,0
669,部落精锐战列舰,94938,1341752,211,2,0.23,0,0
670,部落精锐战列舰,94938,1341752,211,2,0.23,0,0
671,梅卡托克之谜号,93200,1138419,209,85,0.3,0,0
672,仁慈侏儒号,93200,1138419,209,85,0.3,0,0
673,泰兰德之祈号,93200,1138419,209,85,0.3,0,0
674,联盟精锐潜水艇,93200,1138419,209,85,0.3,0,0
675,联盟精锐潜水艇,93200,1138419,209,85,0.3,0,0
676,联盟精锐潜水艇,93200,1138419,209,85,0.3,0,0
677,联盟精锐潜水艇,93200,1138419,209,85,0.3,0,0
678,联盟潜水艇,93200,1138419,209,85,0.3,0,0
679,纳鲁之光号,93202,1138424,182,20,0.23,0,0
680,联盟精锐战列舰,93202,1138424,182,20,0.23,0,0
681,联盟精锐战列舰,93202,1138424,182,20,0.23,0,0
682,联盟精锐战列舰,93202,1138424,182,20,0.23,0,0
683,联盟精锐战列舰,93202,1138424,182,20,0.23,0,0
684,联盟战列舰,93202,1138424,182,20,0.23,0,0
685,暴风之怒号,94178,1138422,210,60,0.2,0,0
686,伊瑞尔统帅号,94178,1138422,210,60,0.2,0,0
687,茉艾拉之锤号,94178,1138422,210,60,0.2,0,0
688,联盟精锐驱逐舰,94178,1138422,210,60,0.2,0,0
689,联盟精锐驱逐舰,94178,1138422,210,60,0.2,0,0
690,联盟驱逐舰,94178,1138422,210,60,0.2,0,0
691,玛维之刃号,93201,1138425,201,3,0.25,0,0
692,奥伯丁之魂号,93201,1138425,201,3,0.25,0,0
693,联盟精锐航母,93201,1138425,201,3,0.25,0,0
694,联盟精锐航母,93201,1138425,201,3,0.25,0,0
695,联盟精锐航母,93201,1138425,201,3,0.25,0,0
696,联盟精锐航母,93201,1138425,201,3,0.25,0,0
697,联盟航母,93201,1138425,201,3,0.25,0,0
698,恶魔卫士入侵者,95163,1341746,0,1.2,0.45,0,0
699,艾瑞达裂隙制造者,95161,1341749,0,1.2,0.4,0,0
700,海的女儿,94178,1138422,210,60,0.2,0,0
701,沃玛尔,95579,1341751,0,35,0.28,0,0
702,钢铁部落见习航母,93201,1138425,186,3,0.25,0,0
703,抛锚的联盟战列舰,93202,1138424,182,20,0.23,0,0
704,沼泽荧光虫巢穴卫士,83221,1138416,0,1,0.4,0,0
705,沼泽荧光虫女王,83224,1138417,0,0.9,0.4,0,0
706,魔核焚化者,83171,1138410,0,0.9,0.6,0,0
707,邪火欺诈者,83168,1138394,0,1.8,0.5,0,0
708,烂脸,83057,1138411,0,0.9,0.5,0,0
709,断骨,83138,1138407,0,1.2,0.5,0,0
710,赤翼钉刺者,83111,1138409,0,1.2,0.5,0,0
711,基尔萨克斯,83108,1138406,0,1.2,0.5,0,0
712,遗愿,95855,1341753,170,12,0.3,0,0
713,血腥弯刀,95855,1341753,170,12,0.3,0,0
714,剃刀,93705,1138420,172,1.7,0.3,0,0
715,幸运女神,95855,1341753,170,12,0.3,0,0
716,蛇眼,95855,1341753,170,12,0.3,0,0
717,暮光召唤者乌恩,83383,1138408,0,1.2,0.5,0,0
718,阴云,83153,1138401,0,1,0.5,0,0
719,克利尔莱克,83154,1138399,0,1,0.5,0,0
720,古尔·召火,83040,1138412,0,1.3,0.5,0,0
721,达戈·食岩,83044,1138413,0,1.3,0.5,0,0
722,吞噬,83253,1138395,0,1.4,0.5,0,0
723,艾克西安的碎片,83252,1138398,0,1.2,0.5,0,0
724,进口铁颚狼,83089,1138403,0,1.3,0.5,0,0
725,兽王达卡,83124,1138404,0,1.3,0.5,0,0
726,魔荚背刺者,83295,1138405,0,1.5,0.45,0,0
727,棘刺大王,83295,1138405,0,1.3,0.5,0,0
728,食腐蛆虫,83200,1138414,0,1.4,0.5,0,0
729,食怨者,83201,1138400,0,1.4,0.5,0,0
730,水晶螃蟹,83187,1984886,0,1.4,0.4,0,0
731,尖啸恐魔,83206,1138396,0,7,0.4,0,0
732,德拉诺黑血,83184,1138415,0,1,0.4,0,0
733,德拉诺污血,83186,1138402,0,1,0.4,0,0
734,恐惧爬行者,83191,1341735,0,1.4,0.4,0,0
735,死神的撕咬,83191,1341735,0,1.4,0.4,0,0
736,隐藏的威胁,93705,1138420,172,1.7,0.3,0,0
737,大笑的战斧,93144,1138418,180,35,0.28,0,0
738,海洋珍宝,93144,1138418,180,35,0.28,0,0
739,巢穴里的蛋,93705,1138420,172,1.7,0.3,0,0
740,赤红的瓦拉沙,87434,1067464,0,1.55,0.5,0,0
741,漆黑的阿卡,84844,1087721,0,1.55,0.5,0,0
742,熔火之怒达拉,83460,1067269,0,1.4,0.5,0,0
743,钢铁碎脊者,83127,1067457,0,1.5,0.5,0,0
744,炽燃萨满,83123,1067356,0,1.5,0.5,0,0
745,熔火之核納沙,83128,1067339,0,1.4,0.5,0,0
746,狂乱小戈隆,80693,1067373,0,0.75,0.55,0,0
747,裂地者库尔,83059,1067312,0,0.75,0.55,0,0
748,伟大的杜鲁,83097,1067408,0,0.7,0.55,0,0
749,暗翼低语者,83363,1067405,0,0.9,0.55,0,0
750,黑爪,83356,1067404,0,0.9,0.55,0,0
751,轴羽长者,83354,1067401,0,0.9,0.55,0,0
752,强壮的执行者,83042,1067420,0,1.2,0.5,0,0
753,神秘的食人魔忍者,83073,1067411,0,1.2,0.5,0,0
754,“大头”布隆,83062,1067418,0,1.2,0.5,0,0
755,冰封爪牙,83151,1067221,0,1.2,0.4,0,0
756,狂怒的森林,87861,1067452,0,1,0.4,0,0
757,“钉刺”格拉修斯,85855,1067365,0,0.9,0.45,0,0
758,基克索,83167,1067188,0,1.9,0.5,0,0
759,格鲁克,86363,1067461,0,1.1,0.5,0,0
760,食脑者沃罗克斯,83380,1067202,0,1,0.55,0,0
761,枪尾黄蜂,83112,1067355,0,0.9,0.5,0,0
762,巨型湖兽,83246,1067250,0,0.95,0.45,0,0
763,二十七头蛇,83238,1067406,0,1,0.4,0,0
764,魔荚人领主,83291,1067332,0,1.9,0.45,0,0
765,刀叶,83219,1067393,0,1.2,0.4,0,0
766,厚皮,83226,1067303,0,0.55,0.55,0,0
767,吞噬的虚空,83256,1067191,0,1.4,0.55,0,0
768,噬人的黑暗,83251,1416404,0,1.4,0.55,0,0
769,宇宙密使,83252,1138398,0,1.2,0.5,0,0
770,部落精锐驱逐舰,93144,1138418,180,35,0.28,0,0
771,部落精锐驱逐舰,93144,1138418,180,35,0.28,0,0
772,部落精锐驱逐舰,93144,1138418,180,35,0.28,0,0
773,部落精锐潜水艇,93705,1138420,172,1.7,0.3,0,0
774,联盟精锐驱逐舰,94178,1138422,210,60,0.2,0,0
775,联盟精锐驱逐舰,94178,1138422,210,60,0.2,0,0
776,联盟精锐驱逐舰,94178,1138422,210,60,0.2,0,0
777,联盟精锐潜水艇,93200,1138419,209,85,0.3,0,0
778,部落精锐航母,93201,1138425,202,3,0.25,0,0
779,亡灵尖刀号,93201,1138425,202,3,0.25,0,0
780,莉亚德琳之盾号,93201,1138425,202,3,0.25,0,0
781,罗曼斯之火号,93201,1138425,202,3,0.25,0,0
782,加里维克斯金库号,93201,1138425,202,3,0.25,0,0
783,加里维克斯金库号,93201,1138425,202,3,0.25,0,0
784,罗曼斯之火号,93201,1138425,202,3,0.25,0,0
785,亡灵尖刀号,93201,1138425,202,3,0.25,0,0
786,凋零使徒号,93201,1138425,202,3,0.25,0,0
787,部落精锐战列舰,94938,1341752,211,2,0.23,0,0
788,贝恩的复仇号,94938,1341752,211,2,0.23,0,0
789,力量与荣耀号,94938,1341752,211,2,0.23,0,0
790,沃金之戟号,94938,1341752,211,2,0.23,0,0
791,嗜血号,94938,1341752,211,2,0.23,0,0
792,天灾宿敌号,94938,1341752,211,2,0.23,0,0
793,贝恩的复仇号,94938,1341752,211,2,0.23,0,0
794,力量与荣耀号,94938,1341752,211,2,0.23,0,0
795,沃金之戟号,94938,1341752,211,2,0.23,0,0
796,嗜血号,94938,1341752,211,2,0.23,0,0
797,回音猎手号,93144,1138418,180,35,0.28,0,0
798,雾涌号,93144,1138418,180,35,0.28,0,0
799,杜隆坦之傲号,93144,1138418,180,35,0.28,0,0
800,逐晨者号,93144,1138418,180,35,0.28,0,0
801,洛瑟玛之箭号,93144,1138418,180,35,0.28,0,0
802,回音猎手号,93144,1138418,180,35,0.28,0,0
803,雾涌号,93144,1138418,180,35,0.28,0,0
804,海洋远征号,93705,1138420,172,1.7,0.3,0,0
805,亡灵遗志号,93705,1138420,172,1.7,0.3,0,0
806,永歌号,93705,1138420,172,1.7,0.3,0,0
807,生意人号,93705,1138420,172,1.7,0.3,0,0
808,放贷者号,93705,1138420,172,1.7,0.3,0,0
809,海洋远征号,93705,1138420,172,1.7,0.3,0,0
810,亡灵遗志号,93705,1138420,172,1.7,0.3,0,0
811,弗斯塔德归来号,93202,1138424,182,20,0.23,0,0
812,狼群守护者号,93202,1138424,182,20,0.23,0,0
813,瓦里安之刃号,93202,1138424,182,20,0.23,0,0
814,英勇号,93202,1138424,182,20,0.23,0,0
815,纳鲁之光号,93202,1138424,182,20,0.23,0,0
816,弗斯塔德归来号,93202,1138424,182,20,0.23,0,0
817,狼群守护者号,93202,1138424,182,20,0.23,0,0
818,瓦里安之刃号,93202,1138424,182,20,0.23,0,0
819,英勇号,93202,1138424,182,20,0.23,0,0
820,塞拉摩复仇号,93201,1138425,201,3,0.25,0,0
821,菲兹兰克弹射号,93201,1138425,201,3,0.25,0,0
822,麦格尼之忆号,93201,1138425,201,3,0.25,0,0
823,奥伯丁之魂号,93201,1138425,201,3,0.25,0,0
824,玛维之刃号,93201,1138425,201,3,0.25,0,0
825,塞拉摩复仇号,93201,1138425,201,3,0.25,0,0
826,菲兹兰克弹射号,93201,1138425,201,3,0.25,0,0
827,麦格尼之忆号,93201,1138425,201,3,0.25,0,0
828,格雷迈恩之傲号,94178,1138422,210,60,0.2,0,0
829,语风号,94178,1138422,210,60,0.2,0,0
830,茉艾拉之锤号,94178,1138422,210,60,0.2,0,0
831,伊瑞尔统帅号,94178,1138422,210,60,0.2,0,0
832,暴风之怒号,94178,1138422,210,60,0.2,0,0
833,格雷迈恩之傲号,94178,1138422,210,60,0.2,0,0
834,语风号,94178,1138422,210,60,0.2,0,0
835,海洋远征号,93200,1138419,209,85,0.3,0,0
836,影遁号,93200,1138419,209,85,0.3,0,0
837,泰兰德之祈号,93200,1138419,209,85,0.3,0,0
838,仁慈侏儒号,93200,1138419,209,85,0.3,0,0
839,梅卡托克之谜号,93200,1138419,209,85,0.3,0,0
840,海洋远征号,93200,1138419,209,85,0.3,0,0
841,影遁号,93200,1138419,209,85,0.3,0,0
842,联盟精锐航母,93201,1138425,201,3,0.25,0,0
843,联盟精锐战列舰,93202,1138424,182,20,0.23,0,0
844,主宰使命号,95855,1341753,180,12,0.3,0,0
845,铁拳港,95579,1341751,0,35,0.28,0,0
846,恶魔卫士破坏者,97468,1341746,0,1.5,0.4,0,0
847,被亵渎的古树,100537,1341755,0,0.75,0.55,0,0
848,蠕行的亡灵花,100560,1341730,0,0.75,0.55,0,0
849,荧光夹竹桃,100561,1341740,0,0.75,0.55,0,0
850,达拉然,93933,1341731,0,1.5,0.4,0,0
851,达拉然,93933,1341731,0,1.5,0.4,0,0
852,达拉然下水道守卫,102005,1341756,0,1.5,0.4,0,0
853,达拉然,93933,1341731,0,1.5,0.4,0,0
854,铸魔营地入侵者,103360,1341760,0,1.5,0.4,0,0
855,达拉然,93933,1341731,0,1.5,0.4,0,0
856,可耻的赞恩,104796,1341729,0,1.2,0.5,0,0
860,失落的折磨者大军,104796,1341729,0,1.2,0.5,0,0
861,滑行者瑟莉丝,104813,1341759,0,1.2,0.5,0,0
862,毒语者大军,104814,1341732,0,1.2,0.5,0,0
863,玛拉纳战士大军,104816,1341741,0,1.2,0.5,0,0
864,潮汐萨满大军,104817,1341739,0,1.2,0.5,0,0
865,拿诺什,104920,1396643,0,1.2,0.5,0,0
866,诺拿什,104922,1396644,0,1.2,0.5,0,0
867,鬼叫连连,104923,1341742,0,0.9,0.5,0,0
868,被亵渎的巡林者大军,104924,1396638,0,1.2,0.5,0,0
870,血斩,104925,1341728,0,1.2,0.5,0,0
871,恐针潜伏者大军,104928,1341754,0,1.2,0.5,0,0
872,黑鸦弓箭手大军,104930,1341748,0,1.2,0.5,0,0
873,黑鸦战士大军,104931,1341750,0,1.2,0.5,0,0
874,谎言寻觅者,104933,1341758,0,1.2,0.5,0,0
875,咸鱼斯提里,105062,1360232,0,1.2,0.5,0,0
876,沼岩泽地行者大军,105063,1360231,0,1.2,0.5,0,0
877,邪能图腾好战者大军,105064,1360245,0,1.2,0.5,0,0
878,邪能图腾缚血者大军,105065,1360246,0,1.2,0.5,0,0
879,邪能图腾白骨猎犬大军,105066,1360233,0,1.2,0.5,0,0
880,女巫道恩,105067,1360238,0,1.2,0.5,0,0
881,啸魂者,105068,1360239,0,1.2,0.5,0,0
882,血主,105074,1360244,0,1.2,0.5,0,0
883,班基特,105075,1360252,0,1.2,0.5,0,0
884,蔑潮掠夺者大军,105076,1360240,0,1.2,0.5,0,0
885,蔑潮篡符者大军,105077,1360237,0,1.2,0.5,0,0
886,蔑潮好战者大军,105078,1360241,0,1.2,0.5,0,0
887,梅里纳利,105079,1360235,0,1.2,0.5,0,0
888,布鲁图斯,105083,1360242,0,1.2,0.5,0,0
889,斯科瓦尔德仆从部队,105084,1360234,0,1.2,0.5,0,0
895,恶魔卫士入侵者,104796,1341729,0,1.2,0.5,0,0
897,可怕的莉莉丝,105265,1360249,0,1.3,0.4,0,0
898,夜之子渗透者大军,105266,1360248,0,1.2,0.5,0,0
899,魔鳞蜥蜴大军,105267,1396630,0,1.2,0.5,0,0
900,克鲁恩与芒哥,105268,1401850,0,1.2,0.5,0,0
901,末日斩杀者,105269,1360236,0,1.2,0.5,0,0
902,虫语爪牙大军,105270,1360250,0,1.2,0.5,0,0
903,魔蝠尖啸者集群,105271,1360247,0,1.2,0.5,0,0
905,库拉伦双头怪,105268,1401850,0,1.2,0.5,0,0
906,碾碎,92622,1138421,0,1,0.4,0,0
911,高戈麦什领主,104796,1341729,0,1.2,0.4,0,0
912,虫语者大军,105270,1360250,0,1.2,0.5,0,0
913,寒冰箭,92622,1392551,0,1,0.4,1,0
917,肮脏的玛卡拉,104816,1341741,0,0.8,0.4,0,0
918,泥沼,92622,1138421,0,1,0.4,0,0
919,难闻的莫格莫克,104814,1341732,0,1.2,0.5,0,0
920,臭臭鱼,92622,533422,0,1,0.4,1,0
921,伏击,92622,1138421,0,1,0.4,0,0
922,邪能空气,92622,135798,0,1,0.4,1,0
923,图书管理员,104796,1341729,0,1.2,0.5,0,0
924,暗魔大军,104920,1396643,0,1.2,0.5,0,0
925,邪能流星,92622,135800,0,1,0.4,1,0
926,危厄峭壁,92622,839981,0,1,0.4,1,0
927,密林,92622,236160,0,1,0.4,1,0
928,路匪,92622,1373905,0,1,0.4,1,0
929,暴风雪,92622,135857,0,1,0.4,1,0
930,炎爆术,92622,1387354,0,1,0.4,1,0
931,窒息之雾,92622,627487,0,1,0.4,1,0
932,未知敌人,104796,1341729,0,1.2,0.5,0,0
933,一片混乱,105076,1360240,0,1.2,0.5,0,0
934,无云之夜,92622,1067780,0,1,0.4,1,0
935,高戈麦什领主,104796,1341729,0,1.2,0.5,0,0
939,首领 (A),104796,1341729,0,1.2,0.5,0,0
940,首领 (B),104796,1341729,0,1.2,0.5,0,0
941,首领 (C),104796,1341729,0,1.2,0.5,0,0
942,爪牙（减速）,104920,1396643,0,1.2,0.5,0,0
943,法术（致命）,92622,1138421,0,1,0.4,0,0
