ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
293,蛛魔元老的草书条幅,蛛魔是远古时代亚基虫族的后裔。经历过与巨魔的无数次战争之后，大约半数亚基虫族迁移到遥远的北方，在诺森德地下建立起宏伟而怪诞的巨型城市——传说中的艾卓-尼鲁布。而巫妖王的到来对凶残的蛛魔一族来说无异于一个巨大的灾难。经过和天灾军团的长期战争，许多这种蛛形怪物都投向了天灾军团，残存的反抗者则被驱赶到更深的地下，躲藏了起来。,0,91211,5,2,426727,45
295,上古之神的祝福,你发现了一件非常可怕的东西。即使只看一眼这件古物的残片，你也感觉到自己的意识受到了伤害。你有些害怕，如果将这件古物最终拼合完整，它也许会让你彻底陷入疯狂。,1,91214,5,3,458951,140
297,尤格萨隆的谜之匣,随着你将这件古物逐渐拼合完整，它的每一块残片都在不停地发出疯狂的耳语声。你只希望能明白自己在做什么。,1,91215,5,3,458944,140
301,考尔的银制短剑,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,91219,1,2,426727,45
303,燃眼的战槌,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,91221,1,2,426727,45
305,铁怒的钉刺手甲,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,91223,1,2,426727,45
307,佐伊女皇之令,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,91224,1,2,426727,45
309,铜须的节杖,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,91225,1,2,426727,45
313,旅店老板的女儿,这块小石头在外形上和炉石一模一样。它摸起来很温暖，而且会在不恰当的时刻发出一阵阵低微的笑声。,1,91226,1,3,458960,150
315,巫王索瑞森的法杖,这段残缺的法杖上仍然会不时响起能量爆发的“噼啪”声。看上去，它曾经承受过极度高温的火焰烧灼。,1,91227,1,3,458959,150
317,泰兰德最爱的玩偶,这是一个简单的暗夜精灵玩偶。它的手和脚是用瓷器做成的，上面覆盖着紫色的雪片釉彩。玩偶的衣服非常精致，但磨损得很厉害。最令人印象深刻的还是它长长的发辫。那有可能是用真正的暗夜精灵头发做成的。,1,91757,4,3,458963,150
319,扭曲骸骨,这堆骸骨相当怪异。它有着人类的手臂和蜿蜒卷曲的尾部。你认为这可能是纳迦的遗骨。真正让你感兴趣的是，它的骨架被固定成某种特别的姿态，似乎它曾经是某座博物馆的展品。,1,91761,4,3,458942,150
323,百法师之宝石项圈,卡多雷是艾泽拉斯最古老的种族之一。在卡多雷历史中最黑暗的时刻，他们之中的奎尔多雷，也就是居于高位的上层精灵肆意滥用危险的魔法力量，导致燃烧军团进入这个世界。无数生命因此而毁灭。,0,91762,4,2,426727,45
325,白银卷轴匣,卡多雷是艾泽拉斯最古老的种族之一。在卡多雷历史中最黑暗的时刻，他们之中的奎尔多雷，也就是居于高位的上层精灵肆意滥用危险的魔法力量，导致燃烧军团进入这个世界。无数生命因此而毁灭。,0,91766,4,2,426727,45
327,暗月刀,卡多雷是艾泽拉斯最古老的种族之一。在卡多雷历史中最黑暗的时刻，他们之中的奎尔多雷，也就是居于高位的上层精灵肆意滥用危险的魔法力量，导致燃烧军团进入这个世界。无数生命因此而毁灭。,0,91769,4,2,426727,45
329,小精灵护符,这个美丽的护身符上用闪亮的黄金制造出许多环形和棱角花纹，中间环绕着一颗泪滴形的硕大翡翠。在这块翡翠深处，你能看见一个发光的小球体，包裹着一张模糊的暗夜精灵面孔。发光球体似乎一直在翡翠内部不停地移动，却又不像被困住的飞虫那样来回乱窜。,1,91773,4,3,458964,150
331,沙城,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91775,7,2,426727,45
333,镶翡翠眼猫雕像,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91779,7,2,426727,45
335,皂石圣甲虫项链,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91780,7,2,426727,45
339,绿洲彩嵌,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91782,7,2,426727,45
341,雕花弯刀柄首,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91785,7,2,426727,45
343,坎努匹克陶罐,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91790,7,2,426727,45
345,沙漠宫殿的草图,托维尔本是泰坦们创造的岩石生物。他们被创造出来的目的是守卫奥丹姆的秘密。他们拥有猫一样的头部和下半身，以及人类的上半身。如同诸多泰坦造物一样，托维尔受到了血肉诅咒。现存的托维尔分为三个部族——拉穆卡恒、奥西斯（这个部族几乎已经彻底灭绝）和尼斐塞特。为了能恢复他们的岩石身躯，尼斐塞特和死亡之翼结成了同盟。,0,91792,7,2,426727,45
347,弗兰克罗恩·铸铁的烟斗,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,91793,1,2,426727,45
349,猴爪木乃伊,看上去，这只不过是一个小型灵长目生物的爪子。经过仔细观察之后，你发现它已经被奥丹姆沙漠许多个世纪的猛烈阳光晒成了干硬的石块。可以确信的是，它绝对不止是看上去这么简单。,1,92137,7,3,458957,150
351,阿穆纳伊之杖,这是一根镶着黄金杖头的长手杖。在杖头的中心位置有一颗成分不明的绿色宝石。光线可以从这颗宝石中穿射而过。手杖摸起来是温热的，如果将它长时间放置在一个地方，周围的植物就都会转向它，就像它们转向太阳一样。,1,92139,7,3,458958,150
353,圣甲虫风暴坠饰,这是一条沉重的项链，几乎能比得上一片铠甲了。但它并非由扣连在一起的链环组成，而是在上面覆满了石头和青铜的小圣甲虫。其中最大的一只圣甲虫是用镶嵌青金石的黄金雕成的。,1,92145,7,3,458952,150
355,阿兹亚基节杖,这根短棒的头部镶嵌着一枚雕刻成利爪形状的紫晶。你相信，这种装饰风格并非出自于托维尔，而是来自其拉文明。也许靠近安其拉神殿的结果使这种宝物突破藩篱，进入了奥丹姆。,1,92148,7,3,458955,150
357,热风弯刀,这把弯刀由青铜铸成，上面有大量错镶黄金。它的周围似乎环绕着一股暖风。镰刀形的锋利曲刃就是托维尔语中著名的“珂珀释”。,1,92163,7,3,458956,150
359,孩童皇帝的戒指,这是一枚黄金戒指，上面镶嵌着一只用抛光绿松石雕刻的圣甲虫。戒指非常小，你要用些力气才能将它套在你的手指上。,1,92168,7,3,458954,150
371,矮人婴儿短袜,铁炉堡矮人最初由三个部族组成：铜须、蛮锤和黑铁。经过一次激烈的内战，铜须部族完全掌握了铁炉堡。蛮锤部族撤退到辛特兰和暮光高地。黑铁矮人定居于赤脊山和燃烧平原之间，黑石山的阴影中。,0,93440,1,0,426727,30
372,艾露恩坠饰项链,卡多雷是艾泽拉斯最古老的种族之一。在卡多雷历史中最黑暗的时刻，他们之中的奎尔多雷，也就是居于高位的上层精灵肆意滥用危险的魔法力量，导致燃烧军团进入这个世界。无数生命因此而毁灭。,0,93441,4,0,426727,30
374,化石树木碎片,化石是远古时代动植物躯体存留至今的遗迹。在漫长的岁月中，生物的有机组织逐渐被矿物质取代，使得这些组织的外形结构能够得以保存。,0,93442,3,0,426727,30
378,奇特的绒毛蠕虫,化石是远古时代动植物躯体存留至今的遗迹。在漫长的岁月中，生物的有机组织逐渐被矿物质取代，使得这些组织的外形结构能够得以保存。,0,93443,3,0,426727,35
380,精致的血顶餐具,已知最早的巨魔来自于赞达拉部族，这个部族也是所有其他巨魔的起源。随着历史的推演，赞达拉巨魔成为超越于一切巨魔之上的牧师阶层，致力于记录和保存巨魔的社会和文化传统。在赞达拉分裂出来的许多部族中，最具权威的是古拉巴什和阿曼尼。,0,93444,8,0,426727,32
628,绝种龟壳,这个龟壳极为坚硬。也许你收集到所有碎片之后可以拼装成一件强大的防具。,1,98533,3,0,516519,150
633,寄魂战鼓,看上去似乎是精致的远古巨魔战鼓。鼓面的色泽非常罕见，图案似乎是刺上去的，而非染成的。,1,98556,8,3,516517,100
635,远古琥珀,一大块石化树脂，里面似乎还有一个小小的人型生物。,1,98560,3,0,516515,100
637,维库饮水角,一个牢固的巨角，雕有银饰，还刻着符文。,1,98569,27,3,516520,100
639,翼手龙宝宝,这个化石蛋难道……是活的？,1,98582,3,0,516516,120
641,巫毒雕像,一个中型的雕像，异常精致，出自巨魔之手。,1,98588,8,3,516518,100
1035,熊猫人茶具,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113968,229,1,633003,50
1037,熊猫人棋盘,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113971,229,0,633003,40
1039,酒中仙郭乾斗的鸳鸯杯,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113972,229,1,633003,50
1041,酒中仙云壬的拐杖,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113973,229,1,633003,50
1043,酒中仙尹心卧的空酒桶,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113974,229,1,633003,50
1045,雕花铜镜,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113975,229,1,633003,50
1047,鎏金陪葬瓷俑,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113976,229,1,633003,50
1049,药罐子,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113977,229,1,633003,50
1051,玉珑骊珠,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113978,229,2,633003,60
1053,砮皂之旗,在这片不为人知的潘达利亚大陆上，住着一个名叫熊猫人的神秘种族。可敬的熊猫人喜欢与友同乐，畅享美食，自得其乐地避世隐居，也正因为如此，他们的文化才得以繁荣发展，免受外部世界的影响。尽管熊猫人天生爱好和平，但却有着充满动乱与纷争的历史。,0,113979,229,1,633003,50
1057,赤精之伞,尽管这把伞的竹制伞骨和伞纸看似纤弱，但却韧性十足。显然是被灌注了魔法，才能在时间的长河中留存下来。,1,113980,229,3,651724,180
1059,雪怒之矛,这根长矛的残破碎片散发着力量。也许能把这些碎片重新拼成一把可用的武器？,1,113981,229,3,651723,180
1085,叛军的镣铐,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113982,231,1,633001,50
1087,碎裂的魔古符文石,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113983,231,1,633001,50
1089,陶俑手臂,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113984,231,1,633001,50
1091,石化的骨鞭,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113985,231,1,633001,50
1093,雷电之王勋章,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113986,231,1,633001,50
1095,雷电之王的法典,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113987,231,2,633001,60
1097,铁制护符,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113988,231,1,633001,50
1099,军阀的烙铁,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113989,231,1,633001,50
1101,魔古钱币,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113990,231,0,633001,30
1103,破损的石碑底座,“山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作‘魔古族’。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。”,0,113991,231,1,633001,50
1105,魁麟雕像,这些石头碎块应该是从某个雕像身上掉下来的。诡异的是，在石头里仿佛有生命之力在跃动。,1,113992,231,3,645155,180
1107,解剖用假人,这个解剖用假人莫名地令你感到“邪恶”，与“医学”无半点联系。,1,113993,231,3,645154,180
1190,Test Project,山谷中的生命之水把一个凶残的种族变得体型庞大、力大无穷、智慧过人。这些生物被称作“魔古族”。他们的文化建立在力量之上——勇士们凭借刚硬的铁拳打出统治地位。他们永存不朽的石质纪念碑直到今天仍旧屹立不倒。,0,124102,0,0,426727,30
1834,螳螂妖帝国旗帜,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139776,29,1,839112,50
1836,古代树脂采集器,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139779,29,1,839112,50
1838,螳螂塑像,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139780,29,1,839112,50
1840,失效的声波信标,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139781,29,1,839112,50
1842,英杰残骸,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139782,29,1,839112,50
1844,螳螂妖灯笼,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139783,29,1,839112,50
1846,花粉采集器,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139784,29,1,839112,50
1848,凯帕树脂容器,螳螂妖帝国的时代可以追溯到泰坦抵达潘达利亚之前。这个高智能昆虫的古老文明由螳螂妖女皇统治，上下等级极其森严。螳螂妖社会总是围绕着凯帕圣树以及其所产出的树脂而运转。,0,139785,29,1,839112,50
1850,螳螂妖掠天弯刀,一把轻盈、优雅的武器。或许你可以设法把它重新拼起来。,1,139786,29,3,840939,180
1852,音波发生器,一个奇怪的装置，看上去与音波的产生有关。你或许可以把它重新组装好并恢复运转。,1,139787,29,3,840940,180
1951,齿痕霜狼战斧,为了能在霜狼氏族内获得承认，每一位氏族成员都必须独自完成一个任务，那就是驯服一头野生霜狼并与之结下友谊。不是所有的氏族成员都能通过这项试炼，但成功的人都将获得一位终生的伙伴。,0,168290,350,1,1030822,50
1953,霜狼先祖牙雕,作为成年仪式的一部分，每个霜狼兽人都要杀死一头霜鬃野猪并将他们的族谱尽可能完整地刻在野猪最大的獠牙上。家族历史和传统对霜狼氏族非常重要，所以每一季他们都会猎取最大的霜鬃野猪，以记载氏族的谱系。,0,168291,350,2,1030822,60
2041,狼皮雪鞋,在霜火岭苦寒的雪原上，植物几乎无法生长，霜狼兽人全靠狩猎为生。这些由狼骨和狼皮制成的雪鞋可以防止猎手在追击猎物时陷入松软的积雪之中。,0,168292,350,1,1030822,45
2043,首席萨满头饰,在兽人氏族中，学会与德拉诺的元素之灵交流是一项极为重要的成就。许多氏族都宣称神秘的“第一萨满”来自他们的氏族，但事实是没人能确保他或者她的忠诚度。,1,172459,350,3,1067527,180
2045,战咏者战鼓,战歌氏族依靠震慑和威吓来战胜敌人，他们的氏族名就得名于他们可怕的战吼和行军过程中雷鸣般的战鼓声。这些骇人的战鼓由塔布羊皮蒙在疑似食人魔头骨的骨架上制成，以纪念氏族脱离食人魔帝国，获得自由的历史。,0,168293,350,2,1030822,45
2049,尖啸吼板,吼板是一种一臂长的坚硬木板，它被固定在一根长绳末端，只要持有者将它甩过头顶不断旋转，它就会发出低沉的嗡嗡声，并传到很远的地方。这个样品上带有战歌氏族特有的凹槽，可发出高亢的声响，有别于其他大部分氏族制品低沉的嗡鸣声。,0,168294,350,2,1030822,55
2051,战歌仪式长矛,战歌氏族的骑手们总是在不停移动。在营地中，每个家庭的帐篷外都有一根插入地下的长矛作为标志——上面通常还会挂着主人所击败的敌人脑袋作为装饰。这个样品已经有超过一百年的历史，上面刻着好几场重大战役的名字。,0,168295,350,1,1030822,60
2055,熔炼师的锤子,尽管有许多凹痕和擦痕，你还是可以分辨出这把曾经风光无限的锤子上蚀刻着黑石氏族的印记。黑石氏族是第一个掌握黑石熔炼技术的兽人氏族。这种矿石正是以他们的氏族名称命名的。因此，黑石兽人偏好在战斗中使用钝头武器，以纪念他们的祖先。,0,168296,350,1,1030822,50
2071,元素风箱,黑石氏族最早是使用古德拉诺自然形成的、以元素为燃料的地狱火来锻造和淬炼黑石原矿。一名萨满可以使用这些风箱将火元素之灵的力量引导到高炉内，以便黑石兽人随时随地设立熔炉。,0,168297,350,2,1030822,65
2073,黑石剃刀,黑石氏族的男性兽人在成年前从不剃发，在成年礼上，他们才会剔去头发，在这个等级森严的社会中确立自己的地位。这把古老的折刀是用黑石铸造而成，上面还镶满了宝石，可能是某个显赫的家族代代相传的仪式器物。,0,168298,350,1,1030822,50
2075,加重砍斧,人如其名，碎手氏族的战士会通过某种仪式砸碎自己的手，然后再将它砍下来。他们会用火烧灼残肢使其结疤，然后装上各种不同的武器。这把武器看似只是普通的屠夫砍刀，其实极其沉重，能够干脆利落地砍断你的手。,0,168299,350,1,1030822,45
2077,倒钩匕首,碎手兽人会在战斗中通过自残来庆祝胜利。他们最勇猛的战士身上总是伤痕累累。随着年岁的增长，人们就更难分清这些疤痕到底是敌人留下的，还是获得胜利的兽人自己留下的。,0,168300,350,2,1030822,60
2081,倒刺鱼钩,这个跟胳膊一样长的倒钩鱼钩和传统的鱼钩差别很大，更像是一根精美的战戟。你只能想象一下，这样的鱼钩拉上来的海怪会有多大。难怪大部分兽人更喜欢狩猎陆地上的猎物。,0,168301,350,1,1030822,45
2083,仪式纹身针具,这些骨针取自死亡的敌人尸体，并精心打磨成锋利的刺针。影月氏族的秘法师经常将秘传符文刺在自己的身体上，以便更清晰地与先祖和元素之灵交流。,0,168303,350,1,1030822,40
2085,开裂牙雕人偶,这个如夜空一般黑暗的人偶是虚空崇拜的产物，这种信仰曾在影月氏族中盛行一时，后来又被长老们所禁止。它由一根巨大的雷象象牙胡乱凿刻而成，十分粗糙。人偶被染了色，上面还雕刻着复杂的漩涡和锯齿状图案。,0,168304,350,1,1030822,45
2087,先祖护符,影月氏族的萨满在做出重大决定时，一定会先向前代祖先的灵魂请教。先祖生前重要的护符和其他遗物可以让萨满与他们进行更清晰的精神沟通。,0,168305,350,1,1030822,55
2089,火油罐,黏稠、难闻、极度易燃，战歌氏族在大战前会用这个小罐子里的物质涂满他们的长剑和战斧。虽然有些战士会在战斗前点燃他们的武器，大部分人还是会选择让战斗中无法避免的武器和盔甲碰撞擦出的火星来点燃火油，从而起到出其不意的效果。,0,168306,350,1,1030822,50
2091,戈隆牙齿项链,雷神氏族是全德拉诺最厉害的猛兽猎人。几百年来，他们使用骑兽和协同作战捕杀猎物和戈隆。他们的氏族之名源自某位前代酋长的事迹。这位酋长曾在雷鸣峰上独自杀死了一头强大的戈隆。,0,168307,350,1,1030822,55
2093,末日预言,这块石板上提到了“末日”。从你能解读的部分来看，这些由不同人写成的潦草记载中至少描绘了七种不同版本，有时甚至是自相矛盾的德拉诺末日图景。诡异的是，上面清晰地描绘了一把熊熊燃烧的战锤——这就是暮光之锤氏族的最初起源吗？,0,168308,350,1,1030822,40
2095,石槌继承石,每位食人魔酋长都用铁拳统治着少量食人魔，而他们也从不缺乏挑战者。石槌氏族的首领是出了名的更迭频繁；从这块石头上层层叠叠的血迹来看，它上面应该躺过不少石槌酋长了。,0,168309,382,1,1030823,40
2097,石制镣铐,相比环扣和枷锁，食人魔更喜欢用坚固的石环来锁住奴隶。数百年来操纵土元素的经验让他们可以轻松地将镣铐缩小，紧紧扣住奴隶的脚踝、手腕或脖子。,0,168310,382,1,1030823,55
2099,食人魔雕像,这个雕像表达了大多数食人魔难以用语言表达的东西，它很好地总结了食人魔最重要的外形特征：体格。被食人魔高举过顶的裂蹄牛象征着力量，而粗壮的腰身象征着巨大的财富。,0,168311,382,1,1030823,45
2101,象形石刻,虽然书面文字主要是食人魔的大贵族阶层的专属，但偶尔也会有一些灵感大发的普通食人魔会尝试用双手将一个故事永久记载下来。这幅象形图画似乎记载了作者某次特别痛苦的烹饪体验。,0,168312,382,1,1030823,55
2103,角斗士的盾牌,食人魔之间的纠纷多半会诉诸武力。在秩序纪元的早期，有一个狡猾的酋长曾下令，他的氏族内所有的纷争必须通过双方选择的奴隶之间一对一的决斗来解决。这使得该氏族食人魔的死亡率直线下降，并创造出了一个氏族大发展的黄金时代。,0,168313,382,1,1030823,50
2107,研钵与研杵,食人魔喜欢炫耀自己魁梧的体格，因此他们会尽量避免让衣物遮盖太多的皮肤。为了让自己在敌人眼中更加可怕，他们喜欢用这些研磨工具制作彩绘来装扮自己。这套研钵与研杵呈黄色，表明它曾属于石拳氏族。,0,168314,382,1,1030823,55
