Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
正面强攻,"现在，你可以招募强力部队——突击队了。

突击队将随机拥有一种能够应对|C00b3ffff爪牙|R、|C00b3ffff法术|R或|C00b3ffff危害|R的技能。此外，他们还将拥有以下技能：


|TInterface\ICONS\ACHIEVEMENT_FACTION_SHADOPAN_ASSAULT.BLP:20:20:0:0|t |Cffffffff强攻|R
$@garrabdesc878",513,122,6,0,458975,48550,0,0,0,0,0,0,0
勇士名册,$@garrabdesc892,514,122,6,1,132175,48550,0,0,0,0,0,0,0
Tier 1 - Aura 1,"分数：$p
$@garrspelldesc",530,150,0,3,132168,0,413,0,0,0,0,0,0
Tier 2 - Aura 3,Applies Tier 2 Aura 3,531,150,1,3,1392555,0,0,0,0,0,0,0,0
Tier 4 - Aura 1,Applies Tier 2 Aura 1,532,150,3,1,1392564,0,0,0,0,0,0,0,0
Tier 2 - Aura 2,Applies Tier 2 Aura 2,533,150,1,2,132294,0,0,0,0,531,0,0,0
巨龙冲撞,$@spelldesc247089,534,151,6,0,1354171,50667,0,0,0,0,0,0,0
加速威胁,$@spelldesc245600,535,151,1,0,1380676,50662,0,0,0,0,0,0,0
迅捷恢复,$@spelldesc247097,536,151,1,1,609811,50662,0,0,0,0,0,0,0
龙之决心,$@spelldesc245604,537,151,2,0,236232,50663,0,0,0,0,0,0,0
时光感召,$@spelldesc247099,538,151,2,1,236688,50663,0,0,0,0,0,0,0
青铜龙军团的祝福,$@spelldesc247111,540,151,3,1,134156,50664,0,0,0,0,0,0,0
时间停止,$@spelldesc247103,541,151,0,0,1391675,50661,0,0,0,0,0,0,0
加速,$@spelldesc247104,542,151,0,1,965900,50661,0,0,0,0,0,0,0
好运连连,$@spelldesc247692,543,151,5,1,132594,50666,0,0,0,0,0,0,0
无限速率,$@spelldesc247110,544,151,5,0,237508,50666,0,0,0,0,0,0,0
幸运,$@spelldesc247094,545,151,4,0,1391676,50665,0,0,0,0,0,0,0
洞察,$@spelldesc247088,546,151,3,0,525134,50664,0,0,0,0,0,0,0
海员炉石,驾驭海洋之力，使你在库尔提拉斯和赞达拉使用炉石时，炉石的冷却时间缩短${$a1658}%。,547,152,0,0,413582,64059,0,0,0,0,0,0,0
迅捷着陆,借助你刚才使用的飞行点的惯性，你着陆后坐骑的移动速度提高${$a1661}%，持续${$a1662}分钟。,548,152,0,1,298594,64059,0,0,0,0,0,0,0
升级部队兵营,为你的军队修筑一座大型兵营，使你能容纳的部队的最大数量提高${$a1664}。,549,152,1,0,975738,64047,1254,0,0,0,0,0,0
部队传送网络,开启一座传送门，从奥格瑞玛运输部队，可以立刻完成对部队的招募。,550,152,1,1,413583,64047,1264,0,0,0,0,0,0
海员炉石,驾驭海洋之力，使你在库尔提拉斯和赞达拉使用炉石时，炉石的冷却时间缩短${$a1658}%。,551,153,0,0,413582,64046,0,0,0,0,0,0,0
迅捷着陆,借助你刚才使用的飞行点的惯性，你着陆后坐骑的移动速度提高${$a1661}%，持续${$a1662}分钟。,552,153,0,1,132239,64046,0,0,0,0,0,0,0
升级部队兵营,为你的军队修筑一座大型兵营，使你能容纳的部队的最大数量提高${$a1664}。,553,153,1,0,975738,64047,1254,0,0,0,0,0,0
部队传送网络,开启一座传送门，从暴风城运输部队，可以立刻完成对部队的招募。,554,153,1,1,413583,64047,1264,0,0,0,0,0,0
海岛劫掠者,领会海盗寻宝的秘诀，使你在海岛探险中有一定几率获得额外的海员达布隆币。,655,152,2,0,1064187,64048,0,0,0,0,0,0,0
海岛考古学家,领会远古文明的奥秘，使神龛效果的持续时间延长${$a1667}%。,656,152,2,1,134451,64048,0,0,0,0,0,0,0
世界艾泽里特探测器,在你的船上打造一台艾泽里特探测器，使你有一定几率在完成世界任务时找到额外的艾泽里特。,657,152,3,0,2065603,64049,0,0,0,0,0,0,0
局部运输,给你的飞行管理员的哨子升级，当你位于赞达拉或库尔提拉斯时，可以在一名飞行管理员旁边直接吹哨，从而快速飞回祖达萨。,658,152,3,1,132161,64049,0,0,0,0,0,0,0
战线资源管理员,在战争前线外即可获取资源，使你进入战斗时拥有${$a1672}份铁矿和${$a1710}份木材。,659,152,4,0,1059116,64050,0,0,0,0,0,0,0
战线将军,领会在战斗中鼓舞盟友的最佳方式，使你在战争前线中作战时，你招募的军队的效能提高${$a1674}%。,660,152,4,1,2032483,64050,0,0,0,0,0,0,0
部落大使,与你的新盟友开拓额外的商贸线路，从大使任务中获得额外的战争物资。,661,152,5,0,2065571,64052,0,0,0,0,0,0,0
海岛劫掠者,领会海盗寻宝的秘诀，使你在海岛探险中有一定几率获得额外的海员达布隆币。,662,153,2,0,1064187,64048,0,0,0,0,0,0,0
海岛考古学家,领会远古文明的奥秘，使神龛效果的持续时间延长${$a1667}%。,663,153,2,1,134451,64048,0,0,0,0,0,0,0
世界艾泽里特探测器,在你的船上打造一台艾泽里特探测器，使你有一定几率在完成世界任务时找到额外的艾泽里特。,664,153,3,0,2065603,64049,0,0,0,0,0,0,0
局部运输,给你的飞行管理员的哨子升级，当你位于赞达拉或库尔提拉斯时，可以在一名飞行管理员旁边直接吹哨，从而快速飞回伯拉勒斯。,665,153,3,1,132161,64049,0,0,0,0,0,0,0
战线资源管理员,在战争前线外即可获取资源，使你进入战斗时拥有${$a1672}份铁矿和${$a1710}份木材。,666,153,4,0,1059116,64050,0,0,0,0,0,0,0
战线将军,领会在战斗中鼓舞盟友的最佳方式，使你在战争前线中作战时，你招募的军队的效能提高${$a1674}%。,667,153,4,1,2001890,64050,0,0,0,0,0,0,0
联盟大使,与你的新盟友开拓额外的商贸线路，从大使任务中获得额外的战争物资。,668,153,5,0,2065569,64051,0,0,0,0,0,0,0
要有光,Allows for you to discover torches which regenerate Sanity inside the Visions of N'Zoth. [NYI],695,260,0,0,135433,67754,0,0,0,0,0,0,0
无所畏惧,Increases your max sanity.[NYI],696,260,1,0,136035,67754,0,0,0,0,0,0,0
忏悔者之途,Your sanity now passively regenerates. [NYI],697,260,1,1,135740,67754,0,0,0,0,0,0,0
吾名愤怒,"Whenever you take damage that causes you to lose sanity, deal damage to the enemy as well. [NYI]",698,260,2,0,1786422,0,0,0,0,0,0,0,0
黑暗中的朋友,"Whenever you lose Sanity, chance to summon a friendly void fiend to fight by your side for a short time.[NYI]",699,260,2,1,1711339,0,0,0,0,0,0,0,0
丰饶宝箱,Chests now have a chance to contain stronger torches and greater scrolls in them. [NYI],700,260,3,0,1001977,0,0,0,0,0,0,0,0
须臾幻象,"Whenever you are inside the Vision, your movement speed is increased. [NYI]",701,260,4,0,237529,0,0,0,0,0,0,0,0
丰盈幻象,Increases the number of Corrupted Mementos that drop for you. [NYI],702,260,4,1,901746,0,0,0,0,0,0,0,0
坚定心智,"Whenever you are afflicted by a madness, chance instead to benefit from a Boon of Resolve. {NYI]",703,260,5,0,413576,0,0,0,0,0,0,0,0
紧急头颅除颤,$@spelldesc304815,709,263,3,0,236225,0,0,0,0,0,0,0,0
净化程序,$@spelldesc304844,721,263,0,0,132793,0,0,0,0,0,0,0,0
净化精通,$@spelldesc304852,722,263,1,0,655994,0,0,0,0,0,0,0,0
命运逆位,$@spelldesc304872,723,263,2,0,135936,0,0,0,0,0,0,0,0
思想稳定同步装置,$@spelldesc305111,728,264,3,0,1030095,0,0,0,0,0,0,0,0
便携澄澈,$@spelldesc305146,729,264,0,0,236249,0,0,0,0,0,0,0,0
开阔思维,$@spelldesc305159,730,264,1,0,237548,0,0,0,0,0,0,0,0
实验性冒险专精,$@spelldesc305169,731,264,2,0,236248,0,0,0,0,0,0,0,0
实验性扰动,$@spelldesc305380,732,265,0,0,236251,0,0,0,0,0,0,0,0
杠杆材料,$@spelldesc307515,733,265,1,0,133784,0,0,0,0,0,0,0,0
净化精通,$@spelldesc307517,734,266,0,0,135985,0,0,0,0,0,0,0,0
幻象猎手,$@spelldesc307518,735,266,1,0,135599,0,0,0,0,0,0,0,0
清晰视界,$@spelldesc307519,736,267,0,0,133146,0,0,0,0,0,0,0,0
幻象制图学,$@spelldesc307520,737,267,1,0,237383,0,0,0,0,0,0,0,0
幻象重组,$@spelldesc307525,738,267,2,0,511651,0,0,0,0,0,0,0,0
反向协议,$@spelldesc307527,739,268,0,0,135939,0,0,0,0,0,0,0,0
改造的幻象技术,$@spelldesc307528,740,268,1,0,1981727,0,0,0,0,0,0,0,0
Tier 3 - Aura 1,,742,150,2,2,132111,0,0,0,0,0,0,0,0
Tier 4 - Aura 2,,749,150,3,2,132166,0,0,0,0,0,0,0,0
Tier 4 - Aura 3,,750,150,3,3,132212,0,0,0,0,0,0,0,0
Tier 5 - Aura 1,,751,150,4,0,461846,0,0,0,0,0,0,0,0
Tier 5 - Aura 2,,752,150,4,3,132174,0,0,0,0,0,0,0,0
Tier 6 - Aura 1,,753,150,5,1,236179,0,0,0,0,0,0,0,0
Tier 7 - Aura 1,,755,150,5,2,132169,0,0,0,0,0,0,0,0
Tier 7 - Aura 2,,756,150,6,3,461117,0,0,0,0,0,0,0,0
Tier 7 - Aura 3,,757,150,5,4,236189,0,0,0,0,0,0,0,0
Tier 7 - Aura 1,,758,150,7,3,461113,0,0,0,0,0,0,0,0
Tier 2 - Aura 4,,759,150,1,4,132165,0,0,0,0,531,0,0,0
Tier 4 - Aura 5,,760,150,3,5,132171,0,0,0,0,0,0,0,0
Tier 3 - Aura 2,,785,150,2,4,461112,0,0,0,0,0,0,0,0
Tier 4 - Aura 4,,786,150,3,4,236177,0,0,0,0,0,0,0,0
Tier 5 - Aura 3,,787,150,4,6,132173,0,0,0,0,0,0,0,0
TGier 6 - Aura 3,,788,150,5,5,132176,0,0,0,0,0,0,0,0
宝珠操作手册,$@spelldesc307527,791,271,0,2,236249,0,0,0,2,0,1,0,0
泰坦之赐,$@spelldesc307528,792,271,5,2,2000853,77249,0,0,2,0,1,0,0
非凡净化专精,$@garrspelldesc,794,271,1,1,897130,0,0,0,0,0,1,0,0
紧急头颅除颤,$@spelldesc304815,795,271,1,0,236225,0,0,0,0,794,1,0,0
开阔思维,$@garrspelldesc,798,271,1,3,237548,0,0,0,0,0,1,0,0
思想稳定同步装置,$@spelldesc305111,800,271,1,4,1030095,0,0,0,0,798,1,0,0
清晰视界,$@garrspelldesc,802,271,2,2,135918,77250,0,0,0,0,1,0,0
实验性扰动,$@garrspelldesc,804,271,4,1,236251,0,0,0,0,0,1,0,0
精英屠灭,$@spelldesc310720,805,271,3,2,135939,0,0,0,0,0,1,0,0
幻象猎手,$@garrspelldesc,806,271,4,3,236282,0,0,0,0,0,1,0,0
熟练的角斗士,$@spelldesc307876,807,272,0,0,2015861,0,0,0,0,0,0,0,0
迅猛穿刺,$@spelldesc307875,808,272,0,1,236268,0,0,0,0,0,0,0,0
花式偏斜,$@spelldesc307874,809,272,1,0,1301080,0,0,0,0,0,0,0,0
提前支付,$@spelldesc307883,811,272,2,0,236882,0,0,0,0,0,0,0,0
精心准备,$@spelldesc307882,812,272,2,1,1500885,0,0,0,0,0,0,0,0
眩目步法,$@spelldesc307880,814,272,3,0,965900,0,0,0,0,0,0,0,0
神气十足,$@spelldesc307878,815,272,3,1,132171,0,0,0,0,0,0,0,0
保持乐趣,$@spelldesc308390,816,272,4,0,237272,0,0,0,0,0,0,0,0
罂粟地,$@garrspelldesc,824,275,7,1,306845,89053,0,0,0,0,0,0,0
蝴蝶效应,$@garrspelldesc,826,275,3,1,237573,89040,0,0,0,0,0,0,0
延缓之声,$@garrspelldesc,827,275,3,0,136090,89040,0,0,0,0,0,0,0
灵茧之力,$@garrspelldesc,828,275,3,2,132123,89040,0,0,0,0,0,0,0
耐久导灵器,,829,275,4,1,463893,89041,0,0,0,826,0,0,3
效能导灵器,,830,275,4,0,463891,89041,0,0,0,827,0,0,2
灵巧导灵器,,831,275,4,2,463890,89041,0,0,0,828,0,0,1
耐久导灵器,,832,275,5,1,463893,89037,0,0,0,0,0,0,3
妖精之尘,$@garrspelldesc,833,275,6,0,463521,89054,0,0,0,0,0,0,0
梦游者,$@garrspelldesc,834,275,6,2,1396974,89054,0,0,0,0,0,0,0
灵巧导灵器,,835,275,1,2,463890,84497,0,0,0,0,0,0,1
效能导灵器,,836,275,2,1,463891,84497,0,0,0,0,0,0,2
灵茧守护者,$@garrspelldesc,837,275,0,1,656440,84497,0,0,0,0,0,0,0
护理包,$@garrspelldesc,844,276,4,0,133651,89036,0,0,0,0,0,0,0
耐久导灵器,,849,276,6,0,463893,89038,0,0,0,0,0,0,3
效能导灵器,,850,276,1,0,463891,88529,0,0,0,0,0,0,2
灵巧导灵器,,851,276,6,2,463890,89038,0,0,0,0,0,0,1
尼娅的工具：锉刀,$@garrspelldesc,858,276,7,0,132309,89039,0,0,0,849,0,0,0
尼娅的工具：毒药,$@garrspelldesc,859,276,7,1,136242,89039,0,0,0,994,0,0,0
尼娅的工具：草药,$@garrspelldesc,860,276,7,2,960671,89039,0,0,0,851,0,0,0
保持移动,$@garrspelldesc,862,276,2,2,134060,89034,0,0,0,1009,0,0,0
不休不疲,$@garrspelldesc,863,276,2,0,514641,89034,0,0,0,850,0,0,0
四季轮回,$@garrspelldesc,864,276,0,1,236160,84491,0,0,0,0,0,0,0
快速巡逻,$@garrspelldesc,866,276,4,2,132142,89036,0,0,0,0,0,0,0
耐久导灵器,,870,275,1,0,463893,84497,0,0,0,0,0,0,3
效能导灵器,,994,276,6,1,463891,89038,0,0,0,0,0,0,2
耐久导灵器,,995,276,5,1,463893,89042,0,0,0,0,0,0,3
耐久导灵器,,997,304,5,1,463893,84407,0,0,0,0,0,0,3
为战而生,$@garrspelldesc,998,304,7,2,236310,89055,0,0,0,1000,0,0,0
坚守阵地,$@garrspelldesc,999,304,7,0,236368,89055,0,0,0,1001,0,0,0
灵巧导灵器,,1000,304,6,2,463890,89054,0,0,0,0,0,0,1
效能导灵器,,1001,304,6,0,463891,89054,0,0,0,0,0,0,2
灵巧导灵器,,1005,304,1,2,463890,84407,0,0,0,0,0,0,1
耐久导灵器,,1006,304,1,0,463893,84407,0,0,0,0,0,0,3
耐久导灵器,,1009,276,1,2,463893,88529,0,0,0,0,0,0,3
灵巧导灵器,,1010,276,3,1,463890,89035,0,0,0,0,0,0,1
魔镜,"远古镜子的神秘网络让使用者可以在雷文德斯不同地点之间移动。

激活网络后，最初恢复的将是永恒高台和堕傲庄的镜子。",1047,309,0,0,3854020,84025,0,0,0,0,0,0,0
通透镜面,"为镜子网络恢复更多的能量。这样就可以开启更多的地点，扩展你在雷文德斯的影响力。

将这些额外的心能加入网络，可以恢复赎罪大厅和灾厄林中的镜子。",1048,309,1,0,3854020,0,0,0,0,1047,0,0,0
镜之边缘,"你将完全掌握镜子网络。

最后一步努力将恢复饲育者林地和统御要塞的镜子。

现在网络已经恢复了全部力量，你可以寻找并修复雷文德斯破损的镜子了。通过这些特别的镜子进行冒险，可以获得全新的发现，还能获取只能通过镜子网络得到的独一无二的奖励。

在堕罪堡中增添通往奥利波斯的传送门。",1049,309,2,0,3854020,0,0,0,0,1048,0,0,0
通灵塔时代,"开始了解统治着玛卓克萨斯天空的浮空城。

解锁更多通过浮空城旅行的方式。",1050,310,0,0,3854019,84025,0,0,0,0,0,0,0
仰望要塞,"解锁连接着兵主之座与泽雷克利斯浮空城的传送门。

这座可以自由行动的浮空城可以提供制空优势，压倒玛卓克萨斯的所有密院。好好利用这一优势吧。可以进入所有地区。",1051,310,1,0,3854019,0,0,0,0,1050,0,0,0
飞行堡垒,"解锁祭仪密院深处埃索拉玛斯浮空城下方的传送门。

进入这个传送门非常危险，但也有着巨大的潜在优势。

在你的圣所中添加前往奥利波斯的传送门。",1052,310,2,0,3854019,0,0,0,0,1051,0,0,0
滋养之根,"激活神秘的蘑网，让炽蓝仙野的各处连接起来。

你可以在森林之心、森林之缘、幽蓝树桩和沉静之林之间旅行。",1053,307,0,0,3854017,84025,0,0,0,0,0,0,0
真菌把戏,"神奇的蘑网的卷须不断生长，恢复了生命河床、长者之地和戈姆之巢的传送点。

发现只能通过蘑网进入的地下洞窟。

通过帮助蘑网成长，提升你在玛拉斯缪斯处的声望，获得独特奖励。
",1054,307,1,0,3854017,0,0,0,0,1053,0,0,0
繁盛网络,"蘑网重新实现了它的最大潜能，重新连接了碎心岭、暮辉林地和塞兹仙林。

你可以前往这个国度边缘位置的各个神秘岛屿。

提供更多机会来提高在玛拉斯缪斯处的声望，直至崇拜，从而获得他最稀罕的礼物！

在森林之心里增添一个通向奥利波斯的传送门。",1055,307,2,0,3854017,0,0,0,0,1054,0,0,0
信仰之步,"可以前往极乐堡、英雄之眠、候选者之憩和勇气神庙。

抵达位置之后会施放无忧，大幅提高移动速度并推动你向前。",1056,308,0,0,3675497,84025,0,0,0,0,0,0,0
力量之跃,"可以前往贤者港湾、纯洁神庙和恒歌之座。

无忧的持续时间延长100%。

你的召唤执事者技能可以创建一个极乐道标，让你可以使用区域内的网络。",1057,308,1,0,3675497,0,0,0,0,1056,0,0,0
永恒之路,"可以前往谦逊神庙和收集者之台。

无忧在激活时还会降低敌人侦测到你的范围。

现在你的小队成员也可以使用你的执事者的极乐道标了。

在极乐堡建立一个通向奥利波斯的传送门。",1058,308,2,0,3675497,0,0,0,0,1057,0,0,0
流动卷须,使你可以将心能引导至纯洁之巅和勇气神庙，从而获得一个特殊宝藏，以及可以与一名敌方勇士交战。使盟约使命任务可以在本来的奖励基础上额外奖励感激之礼。,1062,312,0,0,3675491,84025,0,0,0,0,0,0,0
涌动丝缕,使你可以将心能引导至谦逊神庙和永恒熔炉，从而获得一个新的世界任务，以及新的日常任务。使盟约使命任务奖励的感激之礼数量提升。,1063,312,1,0,3675491,0,0,0,0,1062,0,0,0
流动能量,使你可以将心能引导至万世档案所和忠诚堡垒，从而获得格里恩增益，还能与一名精英敌人交战。使盟约使命任务奖励的感激之礼数量提升至最高级。,1064,312,2,0,3675491,0,0,0,0,1063,0,0,0
流动卷须,使你可以将心能引导至魂选密院和造物密院，从而获得一个特殊宝藏，还能与一名敌方勇士交战。使盟约使命任务可以在本来的奖励基础上额外奖励感激之礼。,1065,313,0,0,3854015,84025,0,0,0,0,0,0,0
涌动丝缕,使你可以将心能引导至凋零密院和锐眼密院，从而获得一个新的世界任务，以及新的日常任务。使盟约使命任务奖励的感激之礼数量提升。,1066,313,1,0,3854015,0,0,0,0,1065,0,0,0
流动能量,使你可以将心能引导至祭仪密院和伤逝剧场，从而获得通灵领主增益，还能与一名精英敌人交战。使盟约使命任务奖励的感激之礼数量提升至最高级。,1067,313,2,0,3854015,0,0,0,0,1066,0,0,0
流动卷须,使你可以将心能引导至遗忘墓穴和凋窖岭，从而获得一个特殊宝藏，还能与一名敌方勇士交战。使盟约使命任务可以在本来的奖励基础上额外奖励感激之礼。,1068,314,0,0,3854016,84025,0,0,0,0,0,0,0
涌动丝缕,使你可以将心能引导至收割者之庭和堕傲庄，从而获得一个新的世界任务，以及新的日常任务。使盟约使命任务奖励的感激之礼数量提升。,1069,314,1,0,3854016,0,0,0,0,1068,0,0,0
流动能量,使你可以将心能引导至罩影避难所和统御要塞，从而获得温西尔增益，还能与一名精英敌人交战。使盟约使命任务奖励的感激之礼数量提升至最高级。,1070,314,2,0,3854016,0,0,0,0,1069,0,0,0
流动卷须,使你可以将心能引导至闪瀑盆地和梦歌沼泽，从而获得一个特殊宝藏，还能与一名敌方勇士交战。使盟约使命任务可以在本来的奖励基础上额外奖励感激之礼。,1071,311,0,0,3854013,84025,0,0,0,0,0,0,0
涌动丝缕,使你可以将心能引导至瓦尔仙林和冬日林谷，从而获得一个新的世界任务，以及新的日常任务。使盟约使命任务奖励的感激之礼数量提升。,1072,311,1,0,3854013,0,0,0,0,1071,0,0,0
流动能量,使你可以将心能引导至利爪之缘和塞兹仙林，从而获得法夜增益，还能与一名精英敌人交战。使盟约使命任务奖励的感激之礼数量提升至最高级。,1073,311,2,0,3854013,0,0,0,0,1072,0,0,0
战术洞察,可以进行冒险并获得奖励。,1074,315,0,0,3675495,84025,0,0,0,0,0,0,0
护林者的赐福,伙伴自然恢复生命值的速度提高25%。,1075,315,1,0,3675495,0,1274,0,0,1074,0,0,0
隐秘通路,完成一次冒险所需要的时间降低25%。,1076,315,2,0,3675495,0,1273,0,0,1075,0,0,0
战术洞察,可以进行冒险并获得奖励。,1077,316,0,0,3675495,84025,0,0,0,0,0,0,0
增强净化,伙伴自然恢复生命值的速度提高25%。,1078,316,1,0,3675495,0,1274,0,0,1077,0,0,0
光芒之翼,完成一次冒险所需要的时间降低25%。,1079,316,2,0,3675495,0,1273,0,0,1078,0,0,0
战术洞察,可以进行冒险并获得奖励。,1080,317,0,0,3675495,84025,0,0,0,0,0,0,0
犒劳盛宴,伙伴自然恢复生命值的速度提高25%。,1081,317,1,0,3675495,0,1274,0,0,1080,0,0,0
超强效率,完成一次冒险所需要的时间降低25%。,1082,317,2,0,3675495,0,1273,0,0,1081,0,0,0
战术洞察,可以进行冒险并获得奖励。,1083,318,0,0,3675495,84025,0,0,0,0,0,0,0
恢复疗法,伙伴自然恢复生命值的速度提高25%。,1084,318,1,0,3675495,0,1274,0,0,1083,0,0,0
急行军,完成一次冒险所需要的时间降低25%。,1085,318,2,0,3675495,0,1273,0,0,1084,0,0,0
救助种植,修复女王的温室，这是片神圣的花园，你可以在此培育灵种和它们里面的失落之魂，并为这些灵魂的重生做好准备。,1086,319,0,0,3675494,84025,0,0,0,0,0,0,0
初期生长,"使你可以使用触媒仙土，并激活一个额外的灵种。

保护者阿欧妮现在会提供触媒日常任务。

你还可以寻找一个强大、罕见而不同寻常的精魂，这个精魂也许可以帮助你的温室。",1087,319,1,0,3675494,0,0,0,0,1086,0,0,0
滋养之魂,"灌注额外的心能可以激活女王温室里额外的灵种和触媒仙土，拓展你的种植潜力。

寻找另一个罕见的精魂，这个精魂会带你踏上艾泽拉斯和其他世界的启迪之路。",1088,319,2,0,3675494,0,0,0,0,1087,0,0,0
繁茂温床,"使你可以使用女王温室里额外的灵种和触媒仙土。

你现在可以使用有三个触媒链接的灵种。提升你获得独特奖励的可能性。

展开探索，寻找一个罕见的精魂。这个精魂可以吸引灵魂兽在你的花园居住。",1089,319,3,0,3675494,0,0,0,0,1088,0,0,0
最终形态,"让温室重返昔日的荣光。

对温室最终的心能可以激活最终的灵种仙土。

灵种可以从四个触媒链接里获得增益。能让你获得独特奖励的几率最大化。",1090,319,4,0,3675494,0,0,0,0,1089,0,0,0
牛刀小试,解锁神圣的试炼——晋升之路，并为你的灵魂羁绊捕捉六个暗影界的回忆，从而让他们和这些回忆对练，从而获得独特奖励。,1091,320,0,0,3675496,84025,0,0,0,0,0,0,0
神圣试炼,"可以捕捉四个新的暗影界的回忆，为晋升之路提供训练目标。

可以用积累的心能强化你的一些回忆，使你可以进入他们的第二轮试炼。

解锁每周任务。",1092,320,1,0,3675496,0,0,0,0,1091,0,0,0
持续训练,"可以强化你捕捉的更多回忆，解锁忠诚试炼的剩余部分，以及智慧试炼的第一部分。

教训火盆已被激活，在晋升角斗场提升你的灵魂羁绊的生命值和伤害。",1093,320,2,0,3675496,0,0,0,0,1092,0,0,0
智慧教导,"你收集的心能强化了剩余的回忆，可以进入智慧试炼的剩余部分。

解锁第二个每周任务。",1094,320,3,0,3675496,0,0,0,0,1093,0,0,0
谦逊试炼,"为你捕捉的所有回忆解锁最终的试炼：谦逊试炼。

内省火盆已被激活，在晋升角斗场提升你的灵魂羁绊的生命值和伤害。",1095,320,4,0,3675496,0,0,0,0,1094,0,0,0
建造伙伴,"为这片区域回复心能，让你可以使用一级憎恶缝合，从而打造自己的构造体！

欢迎乔迪和其他的各种有用的构造体来帮你收集资源，打造出你剩余的构造体部队。",1096,321,0,0,3675492,84025,0,0,0,0,0,0,0
打造肢体,"让你获得二级憎恶缝合的力量。

使你可以打造额外的构造体。获得新的战斗宠物，一个构造体伪装，以及其他有用的消耗品。",1097,321,1,0,3675492,0,0,0,0,1096,0,0,0
给予生命,"让你获得三级憎恶缝合的力量。

获得召唤艾米妮的能力，她能在战斗中帮助你。你可以打造额外的构造体来扩充你的部队。",1098,321,2,0,3675492,0,0,0,0,1097,0,0,0
铸就友谊,"让你获得四级憎恶缝合的力量。

现在你可以创造两个危险的高端构造体，还能制作一袋零食来引诱图伊基恩来到你身边。使用你的构造体来获取更多独特的奖励。",1099,321,3,0,3675492,0,0,0,0,1098,0,0,0
永远的好魔友,"让你获得最后一级憎恶缝合的力量。

欢迎熔魂构造体加入你的部队，并创造可怖的骨缝血肉大鹏坐骑。引领你的整支构造体大军来赢得最罕有的奖赏。
",1100,321,4,0,3675492,0,0,0,0,1099,0,0,0
全新王庭,"重新建立灰烬王庭，开始一段旅程，使它恢复往日的光辉。

帮助西塔尔建立新的王庭，可以扩大温西尔盟约在雷文德斯、以至于更大范围内的影响力。",1111,324,0,0,3675493,84025,0,0,0,0,0,0,0
敏锐的味觉,"不断注入的心能让灰烬王庭的声誉与日俱增。

你吸引到了那些目光敏锐的宾客的注意，每次灰烬王庭时可以邀请四位宾客了。这让你获得了更多的机会，赢得宾客的尊重。",1112,324,3,0,3675493,0,0,0,0,1111,0,0,0
家用帮手,"注入更多的心能以恢复灰烬王庭。

你可以创造一位泥仆管事，协助你举办灰烬王庭。",1113,324,1,0,3675493,0,0,0,0,1111,0,0,0
王庭明星,"灰烬王庭可以邀请更多的宾客了。

你已经扩大了宾客名单，每次灰烬王庭时可以邀请三名宾客。这样你就有了更多的选项，可以从宾客那里得到独一无二的奖励。",1114,324,2,0,3675493,0,0,0,0,1111,0,0,0
专业人士,"灰烬王庭实现了最大的潜能，这里每天的派对现在成为了整个国度都在谈论的话题。

现在你可以雇用第五位特别员工，帮助你在每场灰烬王庭活动中创造出最完美的氛围。这样一来，你就拥有了绝佳的机会，可以从宾客那里得到最美妙的奖励！",1115,324,4,0,3675493,0,0,0,0,1111,0,0,0
灵巧导灵器,,1121,325,6,2,463890,89038,0,0,0,0,0,0,1
效能导灵器,,1122,325,5,1,463891,89037,0,0,0,0,0,0,2
耐久导灵器,,1123,325,6,0,463893,89038,0,0,0,0,0,0,3
不稳定的溶液,$@garrspelldesc,1124,325,0,1,1500943,84500,0,0,0,0,0,0,0
与吵吵一起旅行,$@garrspelldesc,1125,325,2,1,3459800,89034,0,0,0,1132,0,0,0
乌兹的和谐覆层,$@garrspelldesc,1126,325,2,0,3459797,89034,0,0,0,1135,0,0,0
烦烦的警惕目光,$@garrspelldesc,1127,325,2,2,3459801,89034,0,0,0,1133,0,0,0
耐久导灵器,,1128,325,3,1,463893,89040,0,0,0,0,0,0,3
凯文的钥匙圈,"可以打开需求开锁技能600点的锁。12小时冷却时间。

每花一秒引导督军之刃都会使凯文的钥匙圈的冷却时间缩短一个小时。",1129,325,4,0,3459799,89036,0,0,0,0,0,0,0
灾裔清洁软泥,$@garrspelldesc,1130,325,4,2,3459798,89036,0,0,0,0,0,0,0
耐久导灵器,,1132,325,1,1,463893,88529,0,0,0,0,0,0,3
灵巧导灵器,,1133,325,1,2,463890,88529,0,0,0,0,0,0,1
效能导灵器,,1135,325,1,0,463891,88529,0,0,0,0,0,0,2
终极形态,$@garrspelldesc,1136,325,7,1,840942,89039,0,0,0,0,0,0,0
拓展潜能,心能储备潜在的能量还没被发掘出来。,1137,326,0,0,418788,70102,0,0,0,0,0,0,0
能量增长,心能储备潜在的能量还没被发掘出来。,1138,326,1,0,462300,82863,0,0,0,0,0,0,0
终极容量,心能储备潜在的能量还没被发掘出来。,1139,326,2,0,642637,82871,0,0,0,0,0,0,0
