Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
憎恨角斗士的链甲,803,4,46588,16,23,13304,794,1,2,30001,2001,0
憎恨角斗士的龙皮护甲,804,1024,46589,16,23,13304,795,1,2,30001,2001,0
憎恨角斗士的恐怖板甲,805,32,46590,16,23,13304,796,1,2,30001,2001,0
凶残角斗士的板甲,806,1,46560,16,23,13306,788,1,2,30001,2001,0
凶残角斗士的邪纹布甲,807,256,46558,16,23,13306,789,1,2,30001,2001,0
凶残角斗士的环甲,808,64,46561,16,23,13306,790,1,2,30001,2001,0
凶残角斗士的皮甲,809,8,46559,16,23,13306,791,1,2,30001,2001,0
凶残角斗士的板鳞甲,810,2,46563,16,23,13306,792,1,2,30001,2001,0
凶残角斗士的丝质布甲,811,128,46564,16,23,13306,793,1,2,30001,2001,0
凶残角斗士的链甲,812,4,46555,16,23,13306,794,1,2,30001,2001,0
凶残角斗士的龙皮护甲,813,1024,46556,16,23,13306,795,1,2,30001,2001,0
凶残角斗士的恐怖板甲,814,32,46557,16,23,13306,796,1,2,30001,2001,0
地渊圣装,815,1024,0,0,32,13193,0,1,3,40300,3970,0
地渊圣装,816,1024,0,0,32,1641,815,1,3,40300,3840,0
地渊圣装,817,1024,0,0,32,2015,815,1,3,40300,4100,0
琉璃织木外套,818,1024,0,0,33,13193,0,1,3,40200,3780,0
琉璃织木外套,819,1024,0,0,33,2015,818,1,3,40200,3910,0
风暴骑士法衣,820,1024,0,0,34,13193,0,1,3,40000,3590,0
风暴骑士法衣,821,1024,0,0,34,2015,820,1,3,40200,3720,0
树纹战甲,822,1024,0,0,35,13293,0,1,2,30300,2510,0
神圣树纹战甲,823,1024,0,0,35,13291,822,1,2,30300,2640,0
神圣树纹战甲,824,1024,0,0,35,13292,822,1,2,30300,2770,0
玛法里奥的战甲,825,1024,0,4,36,13293,0,1,2,30200,2320,0
伊哈缪尔的战甲,826,1024,0,8,36,13293,0,1,2,30200,2320,0
勇猛的夜歌战甲,827,1024,0,0,37,13293,0,1,2,30100,2190,0
征服者的夜歌战甲,828,1024,0,0,37,13291,827,1,2,30100,2260,0
英雄的梦游者战甲,829,1024,0,0,38,13293,0,1,2,30001,2000,0
勇猛的梦游者战甲,830,1024,0,0,38,13291,829,1,2,30001,2130,0
死灵骨制护甲,831,32,0,0,32,13193,0,1,3,40300,3970,0
死灵骨制护甲,832,32,0,0,32,1641,831,1,3,40300,3840,0
死灵骨制护甲,833,32,0,0,32,2015,831,1,3,40300,4100,0
死亡源质战甲,834,32,0,0,33,13193,0,1,3,40300,3780,0
死亡源质战甲,835,32,0,0,33,2015,834,1,3,40200,3910,0
熔岩板甲战铠,836,32,0,0,34,13193,0,1,3,40000,3590,0
熔岩板甲战铠,837,32,0,0,34,2015,836,1,3,40200,3720,0
天灾领主战铠,838,32,0,0,35,13293,0,1,2,30300,2510,0
神圣天灾领主战铠,839,32,0,0,35,13291,838,1,2,30300,2640,0
神圣天灾领主战铠,840,32,0,0,35,13292,838,1,2,30300,2770,0
库尔迪拉的战甲,841,32,0,8,36,13293,0,1,2,30200,2320,0
萨萨里安的战甲,842,32,0,4,36,13293,0,1,2,30200,2320,0
勇猛的黑暗符印板甲,843,32,0,0,37,13293,0,1,2,30100,2190,0
征服者的黑暗符印板甲,844,32,0,0,37,13291,843,1,2,30100,2260,0
英雄的天灾苦痛铠甲,845,32,0,0,38,13293,0,1,2,30001,2000,0
勇猛的天灾苦痛铠甲,846,32,0,0,38,13291,845,1,2,30001,2130,0
冲锋护甲,847,1,0,0,39,13193,0,1,1,20100,1460,0
毁灭者护甲,848,1,0,0,40,13193,0,1,1,20003,1330,0
战神护甲,849,1,0,0,41,13193,0,1,1,20000,1200,0
无畏,850,1,0,2,42,13193,0,1,0,20000,920,0
征服者,851,1,0,0,51,13193,0,1,0,10900,880,0
愤怒,852,1,0,0,43,13193,0,1,0,10600,760,0
力量,853,1,0,0,44,13193,0,1,0,0,660,0
死雾,854,256,0,2,53,13193,0,1,0,0,650,0
巫师,855,128,0,2,53,13193,0,1,0,0,650,0
兽王,856,4,0,2,53,13193,0,1,0,0,650,0
暗幕,857,8,0,2,53,13193,0,1,0,0,650,0
狂野之心,858,1024,0,2,53,13193,0,1,0,0,650,0
魂铸,859,2,0,2,53,13193,0,1,0,0,650,0
五雷,860,64,0,2,53,13193,0,1,0,0,650,0
英勇,861,1,0,2,53,13193,0,1,0,0,650,0
凶星,862,256,0,0,39,13193,0,1,1,20100,1460,0
腐蚀者,863,256,0,0,40,13193,0,1,1,20003,1330,0
虚空之心,864,256,0,0,41,13193,0,1,1,20000,1200,0
瘟疫之心,865,256,0,2,42,13193,0,1,0,20000,920,0
厄运召唤者,866,256,0,0,51,13193,0,1,0,10900,880,0
复仇,867,256,0,0,43,13193,0,1,0,10600,760,0
恶魔之心,868,256,0,0,44,13193,0,1,0,0,660,0
破天圣服,869,64,0,0,50,13305,0,1,1,20400,1540,0
破天法衣,870,64,0,0,39,13193,0,1,1,20100,1460,0
灾难法衣,871,64,0,0,40,13193,0,1,1,20003,1330,0
飓风法衣,872,64,0,0,41,13193,0,1,1,20000,1200,0
碎地者,873,64,0,2,42,13193,0,1,0,20000,920,0
风暴召唤者,874,64,0,0,51,13193,0,1,0,10900,880,0
无尽风暴,875,64,0,0,43,13193,0,1,0,10600,760,0
大地之怒,876,64,0,0,44,13193,0,1,0,0,660,0
灾变角斗士的军械,877,0,0,19,0,0,0,1,3,40300,4102,0
灾变角斗士的军械,878,0,46532,17,0,0,0,1,3,40300,3840,0
冷酷角斗士的军械,879,0,46554,17,0,0,0,1,3,40200,3780,0
冷酷角斗士的军械,880,0,0,19,0,0,0,1,3,40200,3912,0
残忍角斗士的军械,881,0,46543,17,0,0,0,1,3,40000,3590,0
残忍角斗士的军械,882,0,0,19,0,0,0,1,3,40000,3592,0
暴怒角斗士的军械,883,0,46587,17,0,0,0,1,2,30300,2640,0
暴怒角斗士的军械,884,0,0,19,0,0,0,1,2,30300,2642,0
无情角斗士的军械,885,0,46620,17,0,0,0,1,2,30200,2510,0
无情角斗士的军械,886,0,0,19,0,0,0,1,2,30200,2512,0
刺杀者,887,8,0,0,50,13305,0,1,1,20400,1540,0
刺杀者,888,8,0,0,39,13193,0,1,1,20100,1460,0
死亡阴影,889,8,0,0,40,13193,0,1,1,20003,1330,0
虚空刀锋,890,8,0,0,41,13193,0,1,1,20000,1200,0
骨镰,891,8,0,2,42,13193,0,1,0,20000,920,0
死亡执行者的拥抱,892,8,0,0,51,13193,0,1,0,10900,880,0
血牙,893,8,0,0,43,13193,0,1,0,10600,760,0
夜幕杀手,894,8,0,0,44,13193,0,1,0,0,660,0
光明使者圣服,895,2,0,0,50,13305,0,1,1,20400,1540,0
光明使者护甲,896,2,0,0,39,13193,0,1,1,20100,1460,0
晶铸护甲,897,2,0,0,40,13193,0,1,1,20003,1330,0
奥尔多魔装,898,128,0,0,41,13193,0,1,1,20000,1200,0
救赎,899,2,0,2,42,13193,0,1,0,20000,920,0
复仇者,900,2,0,0,51,13193,0,1,0,10900,880,0
审判,901,2,0,0,43,13193,0,1,0,10600,760,0
秩序之源,902,2,0,0,44,13193,0,1,0,0,660,0
风暴,903,128,0,0,50,13305,0,1,1,20400,1540,0
风暴,904,128,0,0,39,13193,0,1,1,20100,1460,0
提瑞斯法,905,128,0,0,40,13193,0,1,1,20003,1330,0
公正护甲,906,2,0,0,41,13193,0,1,1,20000,1200,0
霜火,907,128,0,2,42,13193,0,1,0,20000,920,0
神秘套装,908,128,0,0,51,13193,0,1,0,10900,880,0
灵风,909,128,0,0,43,13193,0,1,0,10600,760,0
奥术师,910,128,0,0,44,13193,0,1,0,0,660,0
戈隆追猎者,911,4,0,0,50,13305,0,1,1,20400,1540,0
戈隆追猎者,912,4,0,0,39,13193,0,1,1,20100,1460,0
恶魔追猎者,913,4,0,0,41,13193,0,1,1,20000,1200,0
地穴追猎者,914,4,0,2,42,13193,0,1,0,20000,920,0
攻击者,915,4,0,0,51,13193,0,1,0,10900,880,0
巨龙追猎者,916,4,0,0,43,13193,0,1,0,10600,760,0
巨人追猎者,917,4,0,0,44,13193,0,1,0,0,660,0
裂隙追猎者,918,4,0,0,40,13193,0,1,1,20003,1330,0
雷霆之心法衣,919,1024,0,0,50,13305,0,1,1,20400,1540,0
雷霆之心圣服,920,1024,0,0,39,13193,0,1,1,20100,1460,0
诺达希尔圣装,921,1024,0,0,40,13193,0,1,1,20003,1330,0
玛洛恩圣装,922,1024,0,0,41,13193,0,1,1,20000,1200,0
狂怒角斗士的军械,923,0,46609,17,0,0,0,1,2,30100,2321,0
梦游者,924,1024,0,2,42,13193,0,1,0,20000,920,0
狂怒角斗士的军械,925,0,0,19,0,0,0,1,2,30100,2322,0
起源套装,926,1024,0,0,51,13193,0,1,0,10900,880,0
怒风,927,1024,0,0,43,13193,0,1,0,10600,760,0
塞纳里奥,928,1024,0,0,44,13193,0,1,0,0,660,0
致命角斗士的军械,929,0,46576,17,0,0,0,1,2,30001,2131,0
凶残角斗士的军械,930,0,46565,17,0,0,0,1,2,30001,2001,0
冲锋战甲,931,1,0,0,50,13305,0,1,1,20400,1540,0
凶星,932,256,0,0,50,13305,0,1,1,20400,1540,0
元素之缚法衣,933,64,0,0,8,13193,0,1,6,70001,8751,0
元素之缚法衣,934,64,0,0,8,2015,933,1,6,70001,8752,0
元素之缚法衣,935,64,0,0,8,13145,933,1,6,70001,8753,0
元素之缚法衣,936,64,0,0,8,1641,933,1,6,70001,8750,0
黑曜守护者战铠,937,1,0,0,8,13193,0,1,6,70001,8751,0
黑曜守护者战铠,938,1,0,0,8,2015,937,1,6,70001,8752,0
黑曜守护者战铠,939,1,0,0,8,13145,937,1,6,70001,8753,0
黑曜守护者战铠,940,1,0,0,8,1641,937,1,6,70001,8750,0
阿兹亚基的遗产,941,256,0,0,8,1641,315,1,6,70001,8750,0
厄运之刃战甲,942,8,0,0,8,13193,0,1,6,70001,8751,0
厄运之刃战甲,943,8,0,0,8,2015,942,1,6,70001,8752,0
厄运之刃战甲,944,8,0,0,8,13145,942,1,6,70001,8753,0
厄运之刃战甲,945,8,0,0,8,1641,942,1,6,70001,8750,0
野蛮角斗士的板甲,946,1,46635,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的邪纹布甲,947,256,46633,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的环甲,948,64,46636,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的皮甲,949,8,46634,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的板鳞甲,950,2,46638,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的丝质布甲,951,128,46639,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的链甲,952,4,46631,16,24,13301,0,1,1,20400,1591,0
野蛮角斗士的龙皮护甲,953,1024,46632,16,24,13301,0,1,1,20400,1591,0
复仇角斗士的板甲,954,1,46645,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的邪纹布甲,955,256,46643,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的环甲,956,64,46646,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的皮甲,957,8,46644,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的板鳞甲,958,2,46648,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的丝质布甲,959,128,46649,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的链甲,960,4,46641,16,25,13301,0,1,1,20100,1461,0
复仇角斗士的龙皮护甲,961,1024,46642,16,25,13301,0,1,1,20100,1461,0
残酷角斗士的板甲,962,1,46655,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的邪纹布甲,963,256,46653,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的环甲,964,64,46656,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的皮甲,965,8,46654,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的板鳞甲,966,2,46658,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的丝质布甲,967,128,46659,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的链甲,968,4,46651,16,26,13301,0,1,1,20003,1361,0
残酷角斗士的龙皮护甲,969,1024,46652,16,26,13301,0,1,1,20003,1361,0
角斗士的邪纹布甲,970,256,46623,16,27,13301,0,1,1,20000,1231,0
角斗士的环甲,971,64,46626,16,27,13301,0,1,1,20000,1231,0
角斗士的皮甲,972,8,46624,16,27,13301,0,1,1,20000,1231,0
角斗士的绸缎护甲,973,16,46627,16,27,13301,0,1,1,20000,1231,0
角斗士的板鳞甲,974,2,46628,16,27,13301,0,1,1,20000,1231,0
角斗士的丝质布甲,975,128,46629,16,27,13301,0,1,1,20000,1231,0
角斗士的链甲,976,4,46621,16,27,13301,0,1,1,20000,1231,0
角斗士的龙皮护甲,977,1024,46622,16,27,13301,0,1,1,20000,1231,0
大领主的战铠,978,2,0,0,8,13193,0,1,6,70001,8751,0
大领主的战铠,979,2,0,0,8,2015,978,1,6,70001,8752,0
大领主的战铠,980,2,0,0,8,13145,978,1,6,70001,8753,0
大领主的战铠,981,2,0,0,8,1641,978,1,6,70001,8750,0
隐乱战甲,982,512,0,0,8,13193,0,1,6,70001,8751,0
隐乱战甲,983,512,0,0,8,2015,982,1,6,70001,8752,0
隐乱战甲,984,512,0,0,8,13145,982,1,6,70001,8753,0
隐乱战甲,985,512,0,0,8,1641,982,1,6,70001,8750,0
不灭智慧法袍,986,128,0,0,8,13193,0,1,6,70001,8751,0
不灭智慧法袍,987,128,0,0,8,2015,986,1,6,70001,8752,0
不灭智慧法袍,988,128,0,0,8,13145,986,1,6,70001,8753,0
不灭智慧法袍,989,128,0,0,8,1641,986,1,6,70001,8750,0
鹰爪战甲,990,4,0,0,8,13193,0,1,6,70001,8751,0
鹰爪战甲,991,4,0,0,8,2015,990,1,6,70001,8752,0
鹰爪战甲,992,4,0,0,8,13145,990,1,6,70001,8753,0
鹰爪战甲,993,4,0,0,8,1641,990,1,6,70001,8750,0
星界守护者制服,994,1024,0,0,8,13193,0,1,6,70001,8751,0
星界守护者制服,995,1024,0,0,8,2015,994,1,6,70001,8752,0
星界守护者制服,996,1024,0,0,8,13145,994,1,6,70001,8753,0
星界守护者制服,997,1024,0,0,8,1641,994,1,6,70001,8750,0
灵异之眼战甲,998,2048,0,0,8,13193,0,1,6,70001,8751,0
灵异之眼战甲,999,2048,0,0,8,2015,998,1,6,70001,8752,0
灵异之眼战甲,1000,2048,0,0,8,13145,998,1,6,70001,8753,0
灵异之眼战甲,1001,2048,0,0,8,1641,998,1,6,70001,8750,0
恐惧之龙战铠,1002,32,0,0,8,13193,0,1,6,70001,8751,0
恐惧之龙战铠,1003,32,0,0,8,2015,1002,1,6,70001,8752,0
恐惧之龙战铠,1004,32,0,0,8,13145,1002,1,6,70001,8753,0
恐惧之龙战铠,1005,32,0,0,8,1641,1002,1,6,70001,8750,0
野蛮角斗士的军械,1006,0,46640,17,0,0,0,1,1,20400,1541,0
复仇角斗士的军械,1007,0,46650,17,0,0,0,1,1,20100,1461,0
残酷角斗士的军械,1008,0,46660,17,0,0,0,1,1,20003,1361,0
角斗士的军械,1009,0,46630,17,0,0,0,1,1,20000,1231,0
暴虐角斗士的恐怖板甲,1010,32,0,22,16,3859,267,1,4,50100,4962,0
暴虐角斗士的恐怖板甲,1011,32,0,26,16,3859,256,1,4,50100,4962,0
暴虐角斗士的龙皮护甲,1012,1024,0,22,16,3859,266,1,4,50100,4962,0
暴虐角斗士的龙皮护甲,1013,1024,0,26,16,3859,255,1,4,50100,4962,0
暴虐角斗士的链甲,1014,4,0,22,16,3859,265,1,4,50100,4962,0
暴虐角斗士的链甲,1015,4,0,26,16,3859,254,1,4,50100,4962,0
暴虐角斗士的丝质布甲,1016,128,0,22,16,3859,275,1,4,50100,4962,0
暴虐角斗士的丝质布甲,1017,128,0,26,16,3859,264,1,4,50100,4962,0
暴虐角斗士的铁皮护甲,1018,512,0,22,16,3859,269,1,4,50100,4962,0
暴虐角斗士的铁皮护甲,1019,512,0,26,16,3859,259,1,4,50100,4962,0
暴虐角斗士的板鳞甲,1020,2,0,22,16,3859,274,1,4,50100,4962,0
暴虐角斗士的板鳞甲,1021,2,0,26,16,3859,263,1,4,50100,4962,0
暴虐角斗士的皮甲,1022,8,0,22,16,3859,270,1,4,50100,4962,0
暴虐角斗士的皮甲,1023,8,0,26,16,3859,260,1,4,50100,4962,0
暴虐角斗士的环甲,1024,64,0,22,16,3859,272,1,4,50100,4962,0
暴虐角斗士的环甲,1025,64,0,26,16,3859,262,1,4,50100,4962,0
暴虐角斗士的邪纹布甲,1026,256,0,22,16,3859,268,1,4,50100,4962,0
暴虐角斗士的邪纹布甲,1027,256,0,26,16,3859,257,1,4,50100,4962,0
暴虐角斗士的板甲,1028,1,0,22,16,3859,271,1,4,50100,4962,0
暴虐角斗士的板甲,1029,1,0,26,16,3859,261,1,4,50100,4962,0
恶孽角斗士的恐怖板甲,1030,32,0,22,15,3859,211,1,4,50200,5222,0
恶孽角斗士的恐怖板甲,1031,32,0,26,15,3859,201,1,4,50200,5222,0
恶孽角斗士的龙皮护甲,1032,1024,0,22,15,3859,210,1,4,50200,5222,0
恶孽角斗士的龙皮护甲,1033,1024,0,26,15,3859,200,1,4,50200,5222,0
恶孽角斗士的链甲,1034,4,0,22,15,3859,199,1,4,50200,5222,0
恶孽角斗士的链甲,1035,4,0,26,15,3859,198,1,4,50200,5222,0
恶孽角斗士的丝质布甲,1036,128,0,22,15,3859,219,1,4,50200,5220,0
恶孽角斗士的丝质布甲,1037,128,0,26,15,3859,209,1,4,50200,5220,0
恶孽角斗士的铁皮护甲,1038,512,0,22,15,3859,213,1,4,50200,5220,0
恶孽角斗士的铁皮护甲,1039,512,0,26,15,3859,203,1,4,50200,5220,0
恶孽角斗士的板鳞甲,1040,2,0,22,15,3859,218,1,4,50200,5220,0
恶孽角斗士的板鳞甲,1041,2,0,26,15,3859,208,1,4,50200,5220,0
恶孽角斗士的皮甲,1042,8,0,22,15,3859,214,1,4,50200,5220,0
恶孽角斗士的皮甲,1043,8,0,26,15,3859,204,1,4,50200,5220,0
恶孽角斗士的环甲,1044,64,0,22,15,3859,216,1,4,50200,5220,0
恶孽角斗士的环甲,1045,64,0,26,15,3859,206,1,4,50200,5220,0
恶孽角斗士的邪纹布甲,1046,256,0,22,15,3859,212,1,4,50200,5220,0
恶孽角斗士的邪纹布甲,1047,256,0,26,15,3859,202,1,4,50200,5220,0
恶孽角斗士的板甲,1048,1,0,22,15,3859,215,1,4,50200,5222,0
恶孽角斗士的板甲,1049,1,0,26,15,3859,205,1,4,50200,5222,0
,1050,0,0,27,0,0,0,1,4,50300,5220,0
,1051,0,0,23,0,0,0,1,4,50300,5220,0
,1052,0,0,23,0,0,0,1,4,50200,4980,0
,1053,0,0,27,0,0,0,1,4,50200,4980,0
恶毒角斗士的恐怖板甲,1054,32,0,18,9,3859,285,1,4,50003,4760,0
恶毒角斗士的龙皮护甲,1055,1024,0,18,9,3859,281,1,4,50003,4760,0
恶毒角斗士的链甲,1056,4,0,18,9,3859,286,1,4,50003,4760,0
恶毒角斗士的丝质布甲,1057,128,0,18,9,3859,276,1,4,50003,4760,0
,1058,0,0,19,0,0,0,1,4,60001,4700,0
恶毒角斗士的铁皮护甲,1059,512,45961,16,9,13301,0,1,4,50003,4760,0
恶毒角斗士的板鳞甲,1060,2,0,18,9,3859,277,1,4,50003,4760,0
恶毒角斗士的皮甲,1061,8,0,18,9,3859,280,1,4,50003,4760,0
恶毒角斗士的环甲,1062,64,0,18,9,3859,284,1,4,50003,4760,0
恶毒角斗士的邪纹布甲,1063,256,0,18,9,3859,283,1,4,50003,4760,0
恶毒角斗士的板甲,1064,1,0,18,9,3859,278,1,4,50003,4760,0
,1065,0,0,23,0,0,0,1,4,50400,5500,0
,1066,0,0,27,0,0,0,1,4,50400,5500,0
血仇争斗者的皮甲,1067,8,46364,24,45,13302,1126,1,6,70001,8100,0
血仇争斗者的皮甲,1068,8,46363,20,45,13302,1125,1,6,70001,8100,0
血仇争斗者的板甲,1069,1,46365,24,45,13302,1134,1,6,70001,8100,0
血仇争斗者的板甲,1070,1,46366,20,45,13302,1133,1,6,70001,8100,0
血仇争斗者的绸缎布甲,1071,16,46370,20,45,13302,388,1,6,70001,8100,0
血仇争斗者的绸缎布甲,1072,16,46369,24,45,13302,390,1,6,70001,8100,0
骄矜角斗士的恐怖板甲,1073,32,0,22,14,3859,234,1,4,50400,5500,0
骄矜角斗士的恐怖板甲,1074,32,0,26,14,3859,245,1,4,50400,5500,0
骄矜角斗士的龙皮护甲,1075,1024,0,22,14,3859,233,1,4,50400,5500,0
骄矜角斗士的龙皮护甲,1076,1024,0,26,14,3859,244,1,4,50400,5500,0
骄矜角斗士的链甲,1077,4,0,22,14,3859,232,1,4,50400,5500,0
骄矜角斗士的链甲,1078,4,0,26,14,3859,243,1,4,50400,5500,0
骄矜角斗士的丝质布甲,1079,128,0,22,14,3859,242,1,4,50400,5500,0
骄矜角斗士的丝质布甲,1080,128,0,26,14,3859,253,1,4,50400,5500,0
骄矜角斗士的铁皮护甲,1081,512,0,22,14,3859,236,1,4,50400,5500,0
骄矜角斗士的铁皮护甲,1082,512,0,26,14,3859,247,1,4,50400,5500,0
骄矜角斗士的板鳞甲,1083,2,0,22,14,3859,241,1,4,50400,5500,0
骄矜角斗士的板鳞甲,1084,2,0,26,14,3859,252,1,4,50400,5500,0
骄矜角斗士的皮甲,1085,8,0,22,14,3859,237,1,4,50400,5500,0
骄矜角斗士的皮甲,1086,8,0,26,14,3859,248,1,4,50400,5500,0
骄矜角斗士的环甲,1087,64,0,22,14,3859,239,1,4,50400,5500,0
骄矜角斗士的环甲,1088,64,0,26,14,3859,250,1,4,50400,5500,0
骄矜角斗士的邪纹布甲,1089,256,0,22,14,3859,235,1,4,50400,5500,0
骄矜角斗士的邪纹布甲,1090,256,0,26,14,3859,246,1,4,50400,5500,0
骄矜角斗士的板甲,1091,1,0,22,14,3859,238,1,4,50400,5500,0
骄矜角斗士的板甲,1092,1,0,26,14,3859,249,1,4,50400,5500,0
血仇角斗士的丝质布甲,1093,128,46397,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的丝质布甲,1094,128,46398,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的丝质布甲,1095,128,46421,26,45,3859,1093,1,6,70001,8710,0
血仇角斗士的丝质布甲,1096,128,46422,22,45,3859,1094,1,6,70001,8710,0
血仇角斗士的龙皮护甲,1097,1024,46379,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的龙皮护甲,1098,1024,46380,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的龙皮护甲,1099,1024,46403,26,45,3859,1097,1,6,70001,8710,0
血仇角斗士的龙皮护甲,1100,1024,46404,22,45,3859,1098,1,6,70001,8710,0
血仇角斗士的邪纹布甲,1101,256,46383,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的邪纹布甲,1102,256,46384,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的邪纹布甲,1103,256,46407,22,45,3859,1101,1,6,70001,8710,0
血仇角斗士的邪纹布甲,1104,256,46408,26,45,3859,1102,1,6,70001,8710,0
血仇角斗士的恐怖板甲,1105,32,46381,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的恐怖板甲,1106,32,46382,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的恐怖板甲,1107,32,46405,26,45,3859,1105,1,6,70001,8710,0
血仇角斗士的恐怖板甲,1108,32,46406,22,45,3859,1106,1,6,70001,8710,0
血仇角斗士的魔皮护甲,1109,2048,46400,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的魔皮护甲,1110,2048,46399,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的魔皮护甲,1111,2048,46424,26,45,3859,1109,1,6,70001,8710,0
血仇角斗士的魔皮护甲,1112,2048,46423,22,45,3859,1110,1,6,70001,8710,0
血仇角斗士的链甲,1113,4,46378,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的链甲,1114,4,46377,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的链甲,1115,4,46402,22,45,3859,1113,1,6,70001,8710,0
血仇角斗士的链甲,1116,4,46401,26,45,3859,1114,1,6,70001,8710,0
血仇角斗士的铁皮护甲,1117,512,46386,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的铁皮护甲,1118,512,46385,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的铁皮护甲,1119,512,46410,22,45,3859,1117,1,6,70001,8710,0
血仇角斗士的铁皮护甲,1120,512,46409,26,45,3859,1118,1,6,70001,8710,0
血仇角斗士的板鳞甲,1121,2,46396,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的板鳞甲,1122,2,46395,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的板鳞甲,1123,2,46420,22,45,3859,1121,1,6,70001,8710,0
血仇角斗士的板鳞甲,1124,2,46419,26,45,3859,1122,1,6,70001,8710,0
血仇角斗士的邪纹皮甲,1125,8,46387,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的皮甲,1126,8,46388,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的皮甲,1127,8,46411,22,45,3859,1125,1,6,70001,8710,0
血仇角斗士的皮甲,1128,8,46412,26,45,3859,1126,1,6,70001,8710,0
血仇角斗士的环甲,1129,64,46392,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的环甲,1130,64,46391,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的环甲,1131,64,46416,22,45,3859,1129,1,6,70001,8710,0
血仇角斗士的环甲,1132,64,46415,26,45,3859,1130,1,6,70001,8710,0
血仇角斗士的板甲,1133,1,46389,20,45,13301,0,1,6,70001,8401,0
血仇角斗士的板甲,1134,1,46390,24,45,13301,0,1,6,70001,8401,0
血仇角斗士的板甲,1135,1,46413,22,45,3859,1133,1,6,70001,8710,0
血仇角斗士的板甲,1136,1,46414,26,45,3859,1134,1,6,70001,8710,0
血仇争斗者的丝质布甲,1137,128,46374,20,45,13302,1094,1,6,70001,8100,0
原祖角斗士的恐怖板甲,1138,32,0,22,11,3859,128,1,5,60001,6600,0
原祖角斗士的恐怖板甲,1139,32,0,26,11,3859,127,1,5,60001,6600,0
原祖角斗士的龙皮护甲,1140,1024,0,22,11,3859,126,1,5,60001,6600,0
原祖角斗士的龙皮护甲,1141,1024,0,26,11,3859,125,1,5,60001,6600,0
原祖角斗士的链甲,1142,4,0,22,11,3859,124,1,5,60001,6600,0
原祖角斗士的链甲,1143,4,0,26,11,3859,123,1,5,60001,6600,0
原祖角斗士的丝质布甲,1144,128,0,22,11,3859,144,1,5,60001,6600,0
原祖角斗士的丝质布甲,1145,128,0,26,11,3859,143,1,5,60001,6600,0
原祖角斗士的铁皮护甲,1146,512,0,22,11,3859,132,1,5,60001,6600,0
原祖角斗士的铁皮护甲,1147,512,0,26,11,3859,131,1,5,60001,6600,0
原祖角斗士的板鳞甲,1148,2,0,22,11,3859,142,1,5,60001,6600,0
原祖角斗士的板鳞甲,1149,2,0,26,11,3859,141,1,5,60001,6600,0
原祖角斗士的皮甲,1150,8,0,22,11,3859,134,1,5,60001,6600,0
原祖角斗士的皮甲,1151,8,0,26,11,3859,133,1,5,60001,6600,0
原祖角斗士的环甲,1152,64,0,22,11,3859,138,1,5,60001,6600,0
原祖角斗士的环甲,1153,64,0,26,11,3859,137,1,5,60001,6600,0
原祖角斗士的邪纹护甲,1154,256,0,22,11,3859,130,1,5,60001,6600,0
原祖角斗士的邪纹护甲,1155,256,0,26,11,3859,129,1,5,60001,6600,0
