ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
61624,急攻披风,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
61628,荆棘谷之星,3,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
61630,藏宝海湾皮裤,3,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
61632,藏宝海湾之盔,3,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
61931,抛光后的勇气之盔,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
61935,脏污的狂暴者头盔,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
61936,神秘的元素头巾,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
61937,脏污的迅影罩帽,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
61942,漂亮的部族战争之羽,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
61958,破烂的鬼雾面罩,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62023,抛光后的勇气腿甲,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62024,无光泽的毁灭护腿,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62025,神秘的元素短裙,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62026,脏污的迅影长裤,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62027,漂亮的野羽护腿,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62029,破烂的鬼雾护腿,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62038,穿旧的岩肤石像鬼斗篷,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62039,黑暗男爵的世袭斗篷,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62040,上古血月披风,7,0,0,0,-1,0,0,0,0,1,134217728,155648,8388608,0,0,-1,-1
62058,被辐照的绷带,1,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62059,破损的侏儒长裤,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
62060,被辐照的侏儒短靴,1,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62061,被辐照的侏儒衬衫,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
62063,破碎的战锤,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62064,扭曲的巨剑,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62065,融化的切肉刀,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62066,沃尔克的钝刀,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62067,浴火战锤,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62068,诺格的笨拙之弓,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62069,卡壳的步枪,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62070,生锈的伐木斧,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62071,腐蚀之刃,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62072,罗波的摇头杖,0,3,0,0,-1,28,0,0,0,35,0,8192,0,0,0,-1,-1
62073,湿黏的链制手套,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62074,湿黏的链制护腕,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62075,穿孔板甲护肩,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62076,穿孔板甲护腿,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62077,穿孔板甲护手,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62078,穿孔板甲护胸,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62079,脏污护肩,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62080,穿孔板甲战靴,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62081,脏污胸甲,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62082,脏污护腿,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62083,湿黏的链制战靴,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62084,浸渍布甲护腕,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62085,浸渍布甲之靴,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62086,脏污手套,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62087,脏污护腕,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62088,脏污之靴,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62089,脏污腰带,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62090,穿孔板甲束带,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62091,浸渍布甲外衣,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62092,浸渍布甲护肩,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62093,浸渍布甲长裤,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62094,浸渍布甲手套,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62095,穿孔板甲护腕,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62096,湿黏的链制腰带,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62097,湿黏的链制胸甲,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62098,湿黏的链制肩甲,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62099,湿黏的链制护腿,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62100,浸渍布甲束带,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62101,湿黏的链制头盔,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62102,脏污皮盔,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62103,浸渍布甲罩帽,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62104,穿孔板甲战盔,0,3,0,0,-1,30,0,0,0,33,0,8192,0,0,0,-1,-1
62105,脱色板甲护腿,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62106,脱色板甲护手,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62107,烧焦的腰带,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62108,烧焦的护胸,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62109,浸湿的布衣,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62110,浸湿的布肩垫,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62111,烧焦的护肩,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62112,烧焦的长裤,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62113,烧焦的手套,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62114,烧焦的护腕,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62115,烧焦的靴子,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62116,浸湿的布裤,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62117,浸湿的布手套,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62118,浸湿的布腕带,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62119,浸湿的布靴,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62120,浸湿的布腰带,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62121,熏黑的链制肩甲,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62122,熏黑的链制护腿,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62123,熏黑的链制护手,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62124,熏黑的链制护腕,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62125,熏黑的链制战靴,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62126,脱色板甲护胸,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62127,脱色板甲护肩,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62128,脱色板甲护腕,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62129,脱色板甲战靴,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62130,脱色板甲腰带,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62131,熏黑的链制束带,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62132,熏黑的链制护胸,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62133,浸湿的布帽,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62134,脱色板甲头盔,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62135,烧焦的皮盔,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62136,熏黑的链制头盔,0,3,0,0,-1,31,0,0,0,35,0,8192,0,0,0,-1,-1
62140,干涸腕带,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62141,简洁皮带,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62142,巨兽之靴,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62143,割肠者的手甲,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62144,良机腕带,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62145,妄言蠢人束带,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62146,巨兽之靴,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62147,割肠者的手甲,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62148,加丁的护手,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62149,时光的重负,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62150,根除腕甲,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62151,残存堕落束带,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62152,加丁的护手,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62153,时光的重负,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62154,根除腕甲,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62155,残存堕落束带,2,0,0,0,-1,0,0,0,0,20,0,8192,0,0,0,-1,-1
62157,农夫外衣,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62158,自耕农之盔,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62159,猎熊者的步枪,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62161,斗牛猎犬皮衣,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62162,领地之盔,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62163,猎狐人的步枪,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62165,地穴看守者腰带,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62166,灵魂屏障,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62167,无宁斗篷,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62169,颤动束带,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62170,天灾之锅的锅盖,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62171,盐土披风,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62172,绿林披风,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62173,繁花大地之靴,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62174,野性重现腕甲,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62175,伐木工的短斧,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62176,赤松披风,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62177,凯莉的短靴,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62178,蜘蛛碎击锤,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62179,蜘蛛炙烤器,2,0,0,0,-1,0,0,0,0,21,0,8704,0,0,0,-1,-1
62181,僵尸猎枪,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62182,训练护腿,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62183,满是血污的手套,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62184,可憎肩甲,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62185,僵尸猎枪,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62186,鸦日长裤,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62187,迷人的皮手套,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62188,可憎肩甲,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62190,光明灌注提灯,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62191,大领主的神恩,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62193,狡猾变换者绑腿,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62194,病患胸甲,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62195,记忆轻步之履,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62196,格劳瑞亚的工作服,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62197,盖罗恩的肩甲,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
62199,玛丽希亚的节杖,2,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
62200,战地特工的腰带,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62201,卡尔缇舍的长剑,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62202,羡嫉护腕,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62203,无惧束带,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62204,能者护手,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62206,羡嫉护腕,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62207,无惧束带,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62208,能者护手,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62211,沦陷者的衬肩,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62212,镇定护腕,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62213,民兵之矛,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62215,沦陷者的衬肩,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62216,炫目护腕,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62217,民兵之矛,2,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62218,寒风之匕,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62219,寒风之杖,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62220,寒风外衣,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62221,寒风腿甲,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62222,寒风肩甲,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62223,安多哈尔之匕,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62224,安多哈尔之杖,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62225,安多哈尔外衣,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62226,安多哈尔腿甲,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62227,安多哈尔肩甲,3,0,0,0,-1,0,0,0,0,22,0,8192,0,0,0,-1,-1
62231,鲜血之书,3,3,0,0,-1,30,0,0,0,36,64,24576,0,0,0,-1,-1
62233,洛廷顿领主的精灵禁锢之册,3,3,0,0,-1,30,0,0,0,36,64,24576,0,0,0,-1,-1
62234,地下城探索指南,3,3,0,0,-1,32,0,0,0,37,64,8192,0,0,0,-1,-1
62235,神圣书典,3,3,0,0,-1,32,0,0,0,37,64,8192,0,0,0,-1,-1
62236,战争宝典,3,3,0,0,-1,32,0,0,0,37,64,8192,0,0,0,-1,-1
62253,兽人步兵的板甲护胸,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62254,兽人步兵的板甲腰带,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62255,兽人步兵的板甲长靴,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62256,兽人步兵的板甲护腕,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62257,兽人步兵的板甲手套,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62258,兽人步兵的板甲护腿,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62259,兽人步兵的板甲头盔,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62260,兽人步兵的锁甲腰带,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62261,兽人步兵的锁甲长靴,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62262,兽人步兵的锁甲护腕,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62263,兽人步兵的锁甲手套,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62264,兽人步兵的锁甲护腿,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62265,兽人步兵的锁甲护胸,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62266,兽人步兵的锁甲头饰,1,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
62329,恐惧之刃,2,0,0,0,-1,0,0,0,0,4,0,8192,8388608,0,0,-1,-1
62335,萨尔的馈赠,3,0,0,0,-1,0,0,0,0,6,0,8192,0,0,0,-1,-1
62353,苔藓肩甲,3,3,1135,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62355,石铸腿铠,3,3,1135,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62356,节制之帽,3,3,1135,5,-1,31,0,0,0,37,32768,24576,0,64,0,-1,-1
62357,上古智慧披风,3,3,1135,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62358,紧攫之根护腿,3,3,1135,6,-1,32,0,0,0,37,32768,24576,0,64,0,-1,-1
62359,和平使者的胸铠,3,3,1135,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62361,轻风斗篷,3,3,1135,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62363,大地治愈者之靴,4,3,1135,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62364,盛燃烈焰护手,4,3,1135,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62365,世界保护者手铠,4,3,1135,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62374,狡狐外衣,3,3,1158,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62377,树妖斗篷,3,3,1158,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62380,荒野腿甲,3,3,1158,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62381,艾森娜庇佑护手,3,3,1158,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62382,守卫之靴,3,3,1158,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62383,巨龟斗篷,4,3,1158,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62384,猛狼腰铠,4,3,1158,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62385,玛诺恩之靴,4,3,1158,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62386,鸦人女王的束带,4,3,1158,7,-1,32,0,0,0,37,32768,24576,0,64,0,-1,-1
62404,无垠平原肩甲,3,3,1172,5,-1,31,0,0,0,37,32768,8193,0,64,0,-1,-1
62405,顽固腿甲,3,3,1172,5,-1,31,0,0,0,37,32768,8193,0,64,0,-1,-1
62406,骨之狂热护手,3,3,1172,5,-1,31,0,0,0,37,32768,8193,0,64,0,-1,-1
62407,黄土地之盔,3,3,1172,5,-1,31,0,0,0,37,32768,8193,0,64,0,-1,-1
62408,裂响骨骼手铠,3,3,1172,6,-1,32,0,0,0,37,32768,8193,0,64,0,-1,-1
62409,咆哮战盔,3,3,1172,6,-1,32,0,0,0,37,32768,8193,0,64,0,-1,-1
62410,尖齿之盔,3,3,1172,6,-1,32,0,0,0,37,32768,8193,0,64,0,-1,-1
62417,骗子的手套,4,3,1172,7,-1,32,0,0,0,37,32768,8193,0,64,0,-1,-1
62418,暗石之靴,4,3,1172,7,-1,32,0,0,0,37,32768,8193,0,64,0,-1,-1
62420,凋零梦境束带,4,3,1172,7,-1,32,0,0,0,37,32768,8193,0,64,0,-1,-1
62423,空袭之盔,3,3,1174,5,-1,31,0,0,0,37,32768,8194,0,64,0,-1,-1
62424,无稽传言手套,3,3,1174,5,-1,31,0,0,0,37,32768,8194,0,64,0,-1,-1
62425,迅捷飞行腿甲,3,3,1174,5,-1,31,0,0,0,37,32768,8194,0,64,0,-1,-1
62426,狂羽肩甲,3,3,1174,5,-1,31,0,0,0,37,32768,8194,0,64,0,-1,-1
62428,翔翼之冠,3,3,1174,6,-1,32,0,0,0,37,32768,8194,0,64,0,-1,-1
62429,御风之盔,3,3,1174,6,-1,32,0,0,0,37,32768,8194,0,64,0,-1,-1
62430,狮鹫利爪手铠,3,3,1174,6,-1,32,0,0,0,37,32768,8194,0,64,0,-1,-1
62431,不羁束带,4,3,1174,7,-1,32,0,0,0,37,32768,8194,0,64,0,-1,-1
62432,狮鹫骑士之靴,4,3,1174,7,-1,32,0,0,0,37,32768,8194,0,64,0,-1,-1
62433,风暴之箭护手,4,3,1174,7,-1,32,0,0,0,37,32768,8194,0,64,0,-1,-1
62437,死灵披风,3,3,1173,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62438,砌墙战靴,3,3,1173,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62439,占星师的腰带,3,3,1173,5,-1,31,0,0,0,37,32768,8192,0,64,0,-1,-1
62441,奥西斯长袍,3,3,1173,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62445,预言束带,3,3,1173,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62446,流沙束带,3,3,1173,6,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62448,太阳之王的腰铠,4,3,1173,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62449,护卫腕铠,4,3,1173,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62450,沙漠行者之靴,4,3,1173,7,-1,32,0,0,0,37,32768,8192,0,64,0,-1,-1
62454,无惧之剑,3,3,1178,6,-1,32,0,0,0,37,36864,8193,0,64,0,-1,-1
62455,随行暗影之矛,3,3,1178,6,-1,32,0,0,0,37,36864,8193,0,64,0,-1,-1
62456,无宁暗夜之匕,3,3,1178,6,-1,32,0,0,0,37,36864,8193,0,64,0,-1,-1
62457,掠食之斧,3,3,1178,6,-1,32,0,0,0,37,36864,8193,0,64,0,-1,-1
62458,阴险之杖,3,3,1178,6,-1,32,0,0,0,37,36864,8705,0,64,0,-1,-1
62459,微光晨星,3,3,1178,6,-1,32,0,0,0,37,36864,8705,0,64,0,-1,-1
62460,裂天之弩,3,3,1178,6,-1,32,0,0,0,37,36864,8193,0,64,0,-1,-1
62473,无惧之剑,3,3,1177,6,-1,32,0,0,0,37,4096,24578,0,64,0,-1,-1
62474,随行暗影之矛,3,3,1177,6,-1,32,0,0,0,37,4096,24578,0,64,0,-1,-1
62475,无宁暗夜之匕,3,3,1177,6,-1,32,0,0,0,37,4096,24578,0,64,0,-1,-1
62476,掠食之斧,3,3,1177,6,-1,32,0,0,0,37,4096,24578,0,64,0,-1,-1
62477,阴险之杖,3,3,1177,6,-1,32,0,0,0,37,4096,25090,0,64,0,-1,-1
62478,微光晨星,3,3,1177,6,-1,32,0,0,0,37,4096,8706,0,64,0,-1,-1
62479,裂天之弩,3,3,1177,6,-1,32,0,0,0,37,4096,24578,0,64,0,-1,-1
62640,Fallback Armor - Cloth Waist,2,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62641,Fallback Armor - Cloth Feet,2,0,0,0,-1,29,0,0,0,1,0,8192,8388608,0,0,-1,-1
62642,Fallback Armor - Cloth Chest,2,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62643,Fallback Armor - Cloth Hand,2,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62644,Fallback Armor - Cloth Head,2,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62645,Fallback Armor - Cloth Legs,2,0,0,0,-1,29,0,0,0,1,0,8192,8388608,0,0,-1,-1
62646,Fallback Armor - Cloth Robe,2,0,0,0,-1,29,0,0,0,1,0,8192,8388608,0,0,-1,-1
62647,Fallback Armor - Cloth Shoulder,2,0,0,0,-1,29,0,0,0,1,0,8192,8388608,0,0,-1,-1
62648,Fallback Armor - Cloth Wrist,2,0,0,0,-1,29,0,0,0,1,0,8192,8388608,0,0,-1,-1
62812,步兵制服00,1,0,0,0,-1,1,0,0,0,1,65536,8192,8388608,0,0,-1,-1
62814,No Helmet [NO Geoset],1,0,0,0,-1,0,0,0,0,1,0,8192,8388608,0,0,-1,-1
62815,步兵战靴,1,0,0,0,-1,0,0,0,0,1,0,24576,8388608,0,0,-1,-1
