ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
1950,托加斯特，罪魂之塔,0,0,2,5281
1951,托加斯特，罪魂之塔,0,0,2,5281
1952,托加斯特，罪魂之塔,0,0,2,5281
1953,托加斯特，罪魂之塔,0,0,2,5281
1954,托加斯特，罪魂之塔,0,0,2,5281
1955,托加斯特，罪魂之塔,0,0,2,5281
1956,托加斯特，罪魂之塔,0,0,2,5281
1957,托加斯特，罪魂之塔,0,0,2,5281
1959,托加斯特，罪魂之塔,0,0,2,5281
1960,托加斯特，罪魂之塔,0,0,2,5281
1961,托加斯特，罪魂之塔,0,0,2,5281
1962,托加斯特，罪魂之塔,0,0,2,5281
1964,托加斯特，罪魂之塔,0,0,2,5281
1965,托加斯特，罪魂之塔,0,0,2,5281
1966,托加斯特，罪魂之塔,0,0,2,5281
1967,托加斯特，罪魂之塔,0,0,2,5281
1968,托加斯特，罪魂之塔,0,0,2,5281
1969,托加斯特，罪魂之塔,0,0,2,5281
1970,托加斯特，罪魂之塔,0,0,2,5281
1971,托加斯特，罪魂之塔,0,0,2,5281
1972,Test,8006,0,0,0
1973,典狱长先锋军,0,3,26,0
1974,晦暗刑狱,0,3,26,0
1977,命运镣铐,0,3,26,0
1979,典狱长的报复,0,3,26,0
1980,Test Scenario,0,5,2,0
1981,突袭灭龙要塞,13644,0,2,0
1982,自动体站点,0,0,2,0
1983,自动体站点,0,0,2,0
1984,托加斯特，罪魂之塔,0,0,2,5281
1985,托加斯特，罪魂之塔,0,0,2,5281
1986,托加斯特，罪魂之塔,0,0,2,5281
1987,托加斯特，罪魂之塔,0,0,2,5281
1988,托加斯特，罪魂之塔,0,0,2,5281
1990,托加斯特，罪魂之塔,0,0,2,5281
1991,托加斯特，罪魂之塔,0,0,2,5281
1992,托加斯特，罪魂之塔,0,0,2,5281
1993,托加斯特，罪魂之塔,0,0,2,5281
1994,兵主之途,0,0,2,0
1995,托加斯特，罪魂之塔,0,0,2,5281
1996,托加斯特，罪魂之塔,0,0,2,5281
1997,托加斯特，罪魂之塔,0,0,2,5281
1998,托加斯特，罪魂之塔,0,0,2,5281
1999,托加斯特，罪魂之塔,0,0,2,5281
2000,托加斯特，罪魂之塔,0,0,2,5281
2001,创生基石,0,3,26,0
2002,幻磷平原,0,3,26,0
2003,统御之握,0,3,26,0
2004,宏伟蓝图,0,3,26,0
2005,托加斯特，罪魂之塔,0,0,2,5281
2006,托加斯特，罪魂之塔,0,0,2,5281
2007,托加斯特，罪魂之塔,0,0,2,5281
2008,托加斯特，罪魂之塔,0,0,2,5281
2009,托加斯特，罪魂之塔,0,0,2,5281
2010,托加斯特，罪魂之塔,0,0,2,5281
2011,托加斯特，罪魂之塔,0,0,2,5281
2012,托加斯特，罪魂之塔,0,0,2,5281
2013,托加斯特，罪魂之塔,0,0,2,5281
2014,托加斯特，罪魂之塔,0,0,2,5281
2015,托加斯特，罪魂之塔,0,0,2,5281
2016,托加斯特，罪魂之塔,0,0,2,5281
2017,托加斯特，罪魂之塔,0,0,2,5281
2018,托加斯特，罪魂之塔,0,0,2,5281
2019,托加斯特，罪魂之塔,0,0,2,5281
2021,托加斯特，罪魂之塔,0,0,2,5281
2023,托加斯特，罪魂之塔,0,0,2,5281
2024,托加斯特，罪魂之塔,0,0,2,5281
2025,托加斯特，罪魂之塔,0,0,2,5281
2026,托加斯特，罪魂之塔,0,0,2,5281
2027,托加斯特，罪魂之塔,0,0,2,5281
2028,托加斯特，罪魂之塔,0,0,2,5281
2029,托加斯特，罪魂之塔,0,0,2,5281
2030,托加斯特，罪魂之塔,0,0,2,5281
2031,塔扎维什：琳彩天街,0,1,19,0
2032,塔扎维什：索·莉亚的宏图,0,1,19,0
2033,托加斯特，罪魂之塔,0,0,2,5281
2034,Test,14014,7,32,0
2035,塔扎维什：琳彩天街,0,3,18,0
2036,塔扎维什：索·莉亚的宏图,0,3,18,0
2037,围攻灭龙要塞,13644,0,0,5473
2039,炎缚储物箱,0,0,2,0
2040,艾拉格氏族的商队,0,0,0,5473
2041,户外场景战役,0,0,0,0
2042,荒芜之地的原始风暴,0,0,2,5473
2045,安戈洛的原始风暴,0,0,2,5473
2047,翡翠梦境之路,0,0,0,0
2049,提瑞斯法林地的原始风暴,0,0,2,5473
2050,[DNT][PH] Hunting Stealth,13645,0,2,0
2051,[DNT][PH] Hunting Collect Meat,13645,0,2,0
2052,削减驼鹿,13645,0,2,0
2054,贫瘠之地的原始风暴,0,0,2,5473
2056,艾拉格氏族的商队,0,0,0,5473
2057,洪荒狩猎,13645,0,2,5473
2059,诺库德阻击战,0,3,18,0
2061,诺库德阻击战,0,3,18,0
2062,洪荒狩猎,13645,0,2,5473
2063,洪荒狩猎,0,0,2,5473
2064,洪荒狩猎,13644,0,2,5473
2065,洪荒狩猎,13644,0,2,5473
2066,洪荒狩猎,13644,0,2,5473
2067,洪荒狩猎,13646,0,2,5473
2068,洪荒狩猎,13646,0,2,5473
2069,洪荒狩猎,13646,0,2,5473
2070,洪荒狩猎,13647,0,2,5473
2071,洪荒狩猎,13647,0,2,5473
2072,洪荒狩猎,13647,0,2,5473
2073,诺库德阻击战,0,3,18,0
2074,蕨皮山谷,0,3,18,0
2075,蕨皮山谷,0,3,18,0
2076,蕨皮山谷,0,3,18,0
2077,注能大厅,0,3,18,0
2078,注能大厅,0,3,18,0
2079,注能大厅,0,3,18,0
2080,奈萨鲁斯,0,3,18,0
2081,奈萨鲁斯,0,3,18,0
2082,奈萨鲁斯,0,3,18,0
2083,红玉新生法池,0,3,18,0
2084,红玉新生法池,0,3,18,0
2085,红玉新生法池,0,3,18,0
2086,艾杰斯亚学院,0,3,18,0
2087,艾杰斯亚学院,0,3,18,0
2088,艾杰斯亚学院,0,3,18,0
2089,碧蓝魔馆,0,3,18,0
2090,碧蓝魔馆,0,3,18,0
2091,碧蓝魔馆,0,3,18,0
2092,奥达曼：提尔的遗产,0,3,18,0
2093,奥达曼：提尔的遗产,0,3,18,0
2094,奥达曼：提尔的遗产,0,3,18,0
2095,社区盛宴,0,0,2,0
2096,社区盛宴,0,0,2,0
2097,社区盛宴,0,0,2,0
2098,社区盛宴,0,0,2,0
2099,社区盛宴,0,0,2,0
2100,社区盛宴,0,0,2,0
2101,社区盛宴,0,0,2,0
2102,社区盛宴,0,0,2,0
2103,社区盛宴,0,0,2,0
2106,社区盛宴,0,0,2,0
2107,社区盛宴,0,0,2,0
2108,社区盛宴,0,0,2,0
2109,社区盛宴,0,0,2,0
2110,社区盛宴,0,0,2,0
2111,社区盛宴,0,0,2,0
2112,社区盛宴,0,0,2,0
2113,社区盛宴,0,0,2,0
2114,社区盛宴,0,0,2,0
2115,社区盛宴,0,0,2,0
2116,社区盛宴,0,0,2,0
2117,社区盛宴,0,0,2,0
2118,社区盛宴,0,0,2,0
2119,海象人大餐,0,0,2,0
2120,海象人大餐,0,0,2,0
2121,海象人大餐,0,0,2,0
2123,艾拉格氏族的商队,0,0,0,5473
2124,原始壁垒,0,3,26,0
2125,注能岩洞,0,3,26,0
2126,风暴之怒,0,3,26,0
2127,洪水的试炼,0,0,0,5473
2128,红玉新生法池,0,1,18,0
2130,元素试炼,0,0,0,5473
2131,艾杰斯亚学院,0,1,18,0
2132,诺库德阻击战,0,1,18,0
2133,碧蓝魔馆,0,1,18,0
2134,[DNT]Minor Storm,0,0,2,5473
2135,[DNT]Major Storm,0,0,2,5473
2136,提尔之陨,0,0,0,0
2137,我们人民的未来,0,0,0,0
2138,[DNT] Null script fix test scenario (don't use!),0,0,0,0
2139,暴风之怒,13992,0,2,0
2140,霜石宝库原始风暴,13769,0,2,5473
2141,霜石宝库原始风暴,13769,0,2,5473
2142,霜石宝库原始风暴,13769,0,2,5473
2143,霜石宝库原始风暴,13769,0,2,5473
2145,最终的争斗,0,0,0,5473
2146,众王子的耐心,0,0,0,5473
2148,菲莱克突袭,0,0,0,5473
2149,雷霆试炼,0,0,0,5473
2152,研究员遇袭,0,0,2,5473
2154,纳兹乌罗，无拘传承,0,0,0,5473
2155,社区盛宴,0,0,2,0
2156,社区盛宴,0,0,2,0
2157,社区盛宴,0,0,2,0
2158,社区盛宴,0,0,2,0
2159,社区盛宴,0,0,2,0
2160,社区盛宴,0,0,2,0
2161,社区盛宴,0,0,2,0
2162,社区盛宴,0,0,2,0
2163,社区盛宴,0,0,2,0
2164,社区盛宴,0,0,2,0
2165,社区盛宴,0,0,2,0
2166,社区盛宴,0,0,2,0
2167,社区盛宴,0,0,2,0
2168,社区盛宴,0,0,2,0
2169,社区盛宴,0,0,2,0
2170,社区盛宴,0,0,2,0
2171,社区盛宴,0,0,2,0
2172,社区盛宴,0,0,2,0
2173,社区盛宴,0,0,2,0
2174,社区盛宴,0,0,2,0
2175,社区盛宴,0,0,2,0
2176,社区盛宴,0,0,2,0
2177,社区盛宴,0,0,2,0
2178,社区盛宴,0,0,2,0
2179,社区盛宴,0,0,2,0
2180,社区盛宴,0,0,2,0
2181,社区盛宴,0,0,2,0
2184,旋云之巅,0,1,18,0
2185,Shane's Test Scenario,0,0,0,0
2187,蕨皮山谷,0,1,18,0
2188,奥达曼：提尔的遗产,0,1,18,0
2189,奈萨鲁斯,0,1,18,0
2190,注能大厅,0,1,18,0
2191,AmyTestScenario,0,0,0,0
2193,被遗弃的造物,0,3,26,0
2194,巨人之怒,0,3,26,0
2195,奈萨里奥之影,0,3,26,0
2196,虚空之缘,0,3,26,0
2222,时光裂隙！,0,7,2,0
2258,Test,0,0,2,0
2259,超然盛放,0,0,34,5473
2276,永恒黎明：迦拉克隆的陨落,0,3,18,0
2277,永恒黎明：姆诺兹多的崛起,0,3,18,0
2278,时间流：艾鱼拉斯,0,0,2,5473
2280,时间流：奥达拉斯,0,0,2,5473
2281,时间流：哀泽拉斯,0,0,2,5473
2282,时间流：艾泽怒斯,0,0,2,5473
2283,时间流：艾兹基拉斯,0,0,2,5473
2284,时间流：争霸之地,0,0,2,5473
2285,时间流：A.Z.E.R.O.T.H.,0,0,2,5473
2286,英雄的决心,0,0,0,0
2290,突袭英灵殿,0,0,2,0
2293,觉醒之梦,0,0,32,5473
2295,红玉新生法池,0,2,18,0
2296,取回圆盘,0,0,0,5473
2297,潮汐王座,0,1,18,0
2299,觉醒之梦,0,0,32,5473
2300,觉醒之梦,0,0,32,5473
2301,觉醒之梦,0,0,32,5473
2304,[DNT] Sample Single Step Scenario,0,0,34,5473
2309,最终道标,14841,0,34,0
2319,永恒黎明：迦拉克隆的陨落,0,1,19,0
2320,永恒黎明：姆诺兹多的崛起,0,1,19,0
2340,化身余波,0,3,26,0
2341,熔火侵攻,0,3,26,0
2342,茏葱织纹,0,3,26,0
2343,阿梅达希尔的命运,0,3,26,0
2350,永恒黎明：姆诺兹多的崛起,0,3,18,0
2351,永恒黎明：迦拉克隆的陨落,0,3,18,0
2356,勇气试炼,0,3,26,0
2357,魔力水渠,0,3,26,0
2358,皇家图书馆,0,3,26,0
2359,暗夜之塔,0,3,26,0
2360,背叛者的崛起,0,3,26,0
2361,暗枝,0,3,26,0
2362,饱受折磨的守护者,0,3,26,0
2363,艾林裂隙,0,3,26,0
