ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
287021,,1,1,142240,6,2,7,44788
287022,把书放到塞索尼的讲台上,0,1,107356,7,2,8,44788
287023,,0,1,115462,8,3,2,44788
287083,营救士兵,0,8,115199,0,0,0,44751
287084,,2,8,265572,2,28,1,44751
287111,,1,13,138199,2,92,2,44823
287112,,1,17,138198,3,92,0,44823
287113,,1,25,138197,4,92,1,44823
287142,摧毁南部法力晶塔,0,1,115729,1,0,0,44847
287143,摧毁中心法力晶塔,0,1,115726,2,0,2,44847
287144,摧毁西北部法力晶塔,0,1,115728,3,0,3,44847
287145,摧毁东部法力晶塔,0,1,115727,4,0,4,44847
287146,,0,1,100386,5,28,1,44847
287173,,0,4,90616,0,0,5,44847
287176,带领迷路的羽鬃小猫,0,3,103511,0,0,0,44856
287177,摧毁暗魔图腾,0,7,106765,1,92,0,44857
287185,消灭暮色卫队士兵,0,12,115623,0,0,0,44801
287188,救出绝望的难民,0,5,115629,0,0,0,44799
287220,阻止海拉加尔登陆,15,1,0,0,0,0,44737
287221,,0,17,115025,1,92,1,44737
287222,,0,20,115031,2,92,2,44737
287223,,0,50,115026,3,92,3,44737
287226,,0,20,115739,4,92,0,44737
287238,,0,4,115751,5,92,4,44737
287243,消灭雪羽隼龙,15,1,0,0,0,0,44892
287244,,0,25,115679,1,92,0,44892
287245,,0,50,115677,2,92,1,44892
287246,,0,25,115665,3,92,2,44892
287247,,0,10,115669,4,92,3,44892
287248,,0,7,115673,5,92,4,44892
287249,消灭恐嘴隼龙,15,1,0,0,0,0,44893
287250,,0,25,115680,1,92,0,44893
287251,,0,50,115678,2,92,1,44893
287252,,0,25,115663,3,92,2,44893
287253,,0,10,115667,4,92,3,44893
287254,,0,7,115671,5,92,4,44893
287255,消灭血眼隼龙,15,1,0,0,0,0,44894
287256,,0,25,115681,1,92,0,44894
287257,,0,50,115675,2,92,1,44894
287258,,0,25,115666,3,92,2,44894
287259,,0,10,115670,4,92,3,44894
287260,,0,7,115674,5,92,4,44894
287261,消灭利爪隼龙,15,1,0,0,0,0,44895
287262,,0,25,115682,1,92,0,44895
287263,,0,50,115676,2,92,1,44895
287264,,0,25,115664,3,92,2,44895
287265,,0,10,115668,4,92,3,44895
287266,,0,7,115672,5,92,4,44895
287289,协助雷霆图腾,15,1,0,0,0,0,44823
287290,带回惊恐的山地鹿,0,7,116315,1,92,3,44823
287291,摧毁邪能散播器,0,13,115790,1,92,0,44884
287303,消灭海拉的海拉加尔,0,10,115845,0,0,0,44923
287308,进行仪式,0,1,107502,1,2,0,44942
287309,,0,1,115846,1,0,1,44923
287313,,0,1,116039,2,1,1,44943
287320,发送通知,2,8,266285,0,0,0,44811
287330,营救受伤的德鲁伊,0,20,115854,2,92,1,44884
287400,目标达成,0,1,115907,1,1,0,45032
287404,窃取夏多雷食品,2,5,266301,0,0,0,44812
287405,窃取魔法纯净水,2,3,266298,1,0,1,44812
287408,目标达成,0,1,115907,1,1,0,45046
287409,目标达成,0,1,115907,1,1,0,45047
287410,目标达成,0,1,115907,1,1,0,45048
287411,目标达成,0,1,115907,1,1,0,45049
287413,,0,13,115927,6,92,5,44892
287414,,0,13,115925,6,92,5,44893
287415,,0,13,115917,6,92,5,44895
287416,,0,13,115922,6,92,5,44894
287450,解救被俘的鳞卫,0,10,115969,1,92,2,45058
287466,突袭邪脉岗哨,15,1,0,0,0,0,44867
287467,,0,13,115961,1,92,0,44867
287468,,0,9,115962,2,92,1,44867
287475,消灭死忠的谄媚者,0,20,115977,0,0,0,44815
287482,完成游戏,0,1,116011,0,0,0,45068
287483,完成游戏,0,1,116455,0,1,0,45069
287484,完成游戏,0,1,116456,0,1,0,45070
287485,完成游戏,0,1,116458,0,1,0,45071
287486,完成游戏,0,1,116459,0,1,0,45072
287489,,0,10,106764,2,94,1,44857
287500,净化腐蚀,15,1,0,0,0,0,44857
287506,,0,10,116038,1,2,0,44943
287514,,0,34,116025,2,92,0,45058
287515,摧毁东南部虹吸柱,0,1,116007,0,0,1,44813
287516,摧毁西南部虹吸柱,0,1,116061,1,0,2,44813
287517,摧毁东北部虹吸柱,0,1,116058,2,0,3,44813
287518,摧毁西北部虹吸柱,0,1,116060,3,0,4,44813
287519,摧毁中部虹吸柱,0,1,116062,4,0,5,44813
287520,,0,34,116026,3,92,1,45058
287542,找到奔波尔霸的蛋,3,1,116083,0,0,2,44943
287543,暴露在动荡邪能中的枯法者,0,9,116120,0,0,0,44816
287603,击退燃烧军团的部队,15,1,0,0,0,0,45134
287604,,0,20,116205,1,92,0,45134
287605,,0,25,116204,3,92,1,45134
287606,消灭夜之子部队,0,10,116215,0,0,0,44805
287607,消灭菲奥拉队长,0,1,116223,1,0,4,44805
287619,消灭末日之鞭,0,1,115853,0,0,0,44939
287626,消灭鎏金守卫,0,1,112712,0,0,0,44935
287627,消灭艾丽娅妮,0,1,115847,0,0,0,44933
287628,消灭飞行管理员沃尔纳斯,0,1,116004,0,0,0,44936
287648,,0,17,116219,2,92,2,45134
287649,,0,13,116277,7,92,3,45134
287650,,0,13,116290,8,92,4,45134
287666,,0,1,116297,10,1,5,45134
287674,,0,34,116217,6,92,6,45134
287675,,0,20,116282,4,92,7,45134
287676,,0,20,116281,5,92,8,45134
287677,,0,1,116304,9,28,9,45134
287685,击退燃烧军团的部队,15,1,0,0,0,0,45203
287686,,0,50,116425,1,92,0,45203
287694,,2,13,266670,2,92,9,45203
287695,,0,1,116436,10,1,5,45203
287730,通过月之守卫测试,0,1,116363,0,0,0,44802
287737,与信使会面,0,1,116381,0,0,1,44942
287741,,0,10,116167,4,92,1,45203
287772,,0,1,116454,9,28,2,45203
287773,,0,17,116324,3,92,3,45203
287774,,0,25,116429,5,92,4,45203
287775,,0,15,116424,6,92,6,45203
287776,,0,20,116428,7,92,7,45203
287777,,0,20,116433,8,92,8,45203
287779,找到奔波尔霸的蛋,3,1,116538,0,0,2,45307
287793,激活东部道标,0,1,116529,0,0,0,44817
287794,激活西部道标,0,1,116531,1,0,4,44817
287795,消灭暮色卫队攻击者,0,8,116532,2,0,5,44817
287827,击杀野蛮的托姆,0,1,115914,0,0,0,44932
287829,,0,1,116489,1,2,1,45307
287830,突袭萨吉塔废墟,15,1,0,2,0,0,45307
287831,,0,20,100998,3,92,3,45307
287832,,0,10,102913,4,92,4,45307
287833,,0,20,100999,5,92,5,45307
287837,击杀卡祖恩,0,1,116008,0,0,0,44934
287839,消灭艾利桑德的贴身侍从,15,1,0,0,16,0,44938
287840,,0,34,117240,1,92,0,44938
287842,击杀暗夜井预言者,0,2,116395,0,0,0,44937
287887,将100枚虚空碎片带给伊克里格德,0,1,120076,0,0,0,45379
287904,破坏军团灵魂收割计划,15,1,0,0,0,0,45390
287905,,0,20,116825,1,92,0,45390
287915,,0,1,116681,13,28,8,45390
287919,,0,13,116813,4,92,3,45390
287920,,0,13,116812,5,92,4,45390
287921,,0,13,116811,6,92,5,45390
287922,,0,13,116810,7,92,6,45390
287923,,0,13,116809,8,92,7,45390
287924,灵魂之井第0组,0,2,116813,14,28,9,45390
287925,灵魂之井第1组,0,2,116812,15,28,10,45390
287926,灵魂之井第2组,0,2,116811,16,28,11,45390
287927,灵魂之井第3组,0,2,116810,17,28,12,45390
287928,灵魂之井第5组,0,2,116809,18,28,13,45390
287930,,0,20,116823,3,92,14,45390
288001,击退燃烧军团的部队,15,1,0,0,0,0,45439
288014,,0,25,116981,3,92,14,45439
288015,,0,1,117032,12,3,8,45439
288025,,0,1,116972,8,28,0,45439
288026,,0,13,116972,5,92,1,45439
288054,,0,13,117003,6,92,2,45439
288069,,0,1,117007,9,28,3,45439
288070,,0,1,117008,10,28,4,45439
288077,,0,8,117020,7,28,5,45439
288078,,0,17,117018,1,92,6,45439
288079,,0,20,116980,2,92,7,45439
288080,,0,50,117019,4,92,9,45439
288084,,0,13,117080,2,92,15,45390
288085,刺杀恶魔指挥官,0,1,117092,1,3,0,45520
288088,进入恶魔传送门,0,1,117100,0,0,1,45520
288092,清理军团腐蚀,0,10,117424,0,0,1,45531
288099,,0,1,117155,1,0,1,44801
288100,,2,17,266996,3,92,2,44867
288108,进入恶魔传送门,0,1,117100,0,0,1,45541
288109,,0,1,117165,3,1,0,45541
288110,消灭恐魂恶魔,0,8,117168,2,2,2,45541
288111,进入恶魔传送门,0,1,117100,0,0,1,45542
288112,与特德谈一谈，获得伪装,0,1,119184,1,2,2,45542
288113,夺取物品,15,1,0,2,3,0,45542
288129,进入恶魔传送门,0,1,117100,0,0,1,45559
288131,,0,1,117304,1,3,0,45559
288137,击退燃烧军团的部队,15,1,0,0,0,0,44730
288151,击退燃烧军团的部队,15,1,0,0,0,0,44759
288197,,0,50,117354,1,92,1,45626
288232,烧毁一切,15,1,0,0,0,0,45626
288251,,0,10,117425,2,92,0,45626
288272,焚烧巢穴,0,10,117446,3,92,2,45626
288273,击退燃烧军团的部队,15,1,0,0,0,0,44884
288274,,0,20,115008,3,92,2,44884
288275,,0,20,115891,4,92,3,44884
288276,,0,10,115841,5,92,4,44884
288293,,0,1,15339,0,0,2,45651
288296,烧毁一切,15,1,0,0,0,0,45653
288297,,0,50,117354,1,92,1,45653
288298,,0,10,117425,2,92,0,45653
288299,焚烧巢穴,0,10,117446,3,92,2,45653
288300,,0,1,15727,0,0,2,45654
288303,,0,1,117491,0,0,1,45655
288304,消灭召唤出的圣殿骑士,0,4,15209,0,0,2,45656
288309,把5个水晶尘交给部落收集者,0,5,117587,0,0,0,45657
288327,,0,1,117490,0,0,0,45674
288329,,0,1,117489,0,0,2,45675
288345,,0,1,117350,0,1,0,45694
288346,,0,1,117351,1,1,1,45694
288347,,0,1,117352,2,1,2,45694
288353,,1,30,143856,3,0,3,45694
288398,,0,1,15339,0,0,2,45736
288399,,0,1,15727,0,0,2,45737
288400,,0,1,117491,0,0,1,45738
288401,消灭召唤出的圣殿骑士,0,4,15209,0,0,2,45739
288402,把5个水晶尘交给联盟收集者,0,5,117587,0,0,0,45740
288403,,0,1,117490,0,0,0,45741
288404,,0,1,117489,0,0,2,45742
288410,,0,8,117611,0,0,0,44846
288411,,0,1,117593,1,0,1,44846
288412,祭拜西北的祭坛,0,1,117569,2,0,0,40390
288413,,0,1,117593,4,0,1,40390
288422,消灭蔑魔,0,20,117732,0,0,0,45743
288424,消灭蔑魔,0,15,117732,0,0,0,45744
288448,,0,1,117673,12,1,1,45390
288449,,0,2,116800,19,28,2,45390
288450,,0,50,115379,11,92,16,45390
288451,,0,7,116842,9,92,17,45390
288452,,0,7,116848,10,92,18,45390
288471,击退燃烧军团的部队,15,1,0,0,0,0,45058
288472,,0,1,117757,7,28,3,45058
288485,打开牢笼的锁,0,10,118021,0,0,0,45776
288504,,0,5,117792,6,92,4,45058
288505,击退燃烧军团的部队,15,1,0,0,0,0,45786
288506,,0,13,118305,1,92,6,45786
288507,,0,20,118280,2,92,7,45786
288508,,0,20,118415,3,92,14,45786
288516,,0,7,117850,4,93,8,45786
288517,,0,20,115015,4,92,5,44730
288519,骑乘魔刃豹,3,1,110903,0,1,1,43325
288521,骑乘魔刃豹,3,1,110903,0,0,1,43753
288522,骑乘魔刃豹,3,1,110903,0,0,1,43764
288523,骑乘魔刃豹,3,1,110903,0,0,1,43769
288524,骑乘魔刃豹,3,1,110903,0,0,1,43774
288525,拯救失落之光岩洞,15,1,0,0,0,0,43324
288528,,1,30,143888,0,0,0,45791
288549,,0,12,117949,0,0,0,45797
288557,,0,1,117956,1,0,1,45797
288581,营救囚犯,0,10,118021,0,0,0,45805
288591,从水域内钓到垃圾,14,1,56538,0,0,0,45807
288592,,1,10,143933,0,0,0,45809
288593,,1,6,143932,1,0,1,45809
288594,,1,1,143934,2,0,2,45809
288595,消灭小鬼,15,1,0,0,0,0,45804
288596,,0,25,118077,1,92,0,45804
288597,,0,1,118066,3,0,1,45804
288600,连续拍打沙滩排球10次,0,1,118074,0,0,0,45808
288601,,0,20,118078,2,92,2,45804
288627,,1,1,144033,0,1,0,45811
288628,,1,1,144032,1,1,1,45811
288629,,1,1,144034,2,1,2,45811
288630,,1,1,143951,0,1,0,45810
288631,,1,1,143950,1,1,1,45810
288632,,1,1,143952,2,1,2,45810
288637,,0,1,118134,1,3,0,45531
288639,,0,15,118142,0,0,1,45837
288640,,0,1,118134,1,3,0,45837
288641,向菲兹尔与普兹克报告,0,1,118140,0,0,0,45806
288642,向湖北面的图鲁艾克报告,0,1,118141,1,2,1,45806
288643,向湖东面的迷失者塞尔杜林报告,0,1,118143,2,2,2,45806
288644,向湖南面的伊丝妮·日歌报告,0,1,118144,3,2,3,45806
288657,打破蛋,0,6,118160,1,2,0,45472
288664,,0,34,115753,11,92,8,38343
288665,,0,34,118177,12,92,9,38343
288709,,0,4,118223,0,0,0,45473
288710,找回水下的宝箱,1,8,146947,1,0,1,45473
288712,消灭黑石小鬼,0,30,118162,0,0,0,45878
288733,,0,1,118016,0,1,0,45921
288734,,0,1,117039,0,1,0,45922
288735,,0,1,117049,0,1,0,45923
288736,,0,1,117054,0,1,0,45924
288737,,0,1,117069,0,1,0,45925
288738,,0,1,118017,0,1,0,45926
288739,,0,1,117964,0,1,0,45927
288740,,0,1,117991,0,1,0,45928
288741,,0,10,118281,0,0,0,45929
288742,,0,10,118281,0,0,0,45930
288753,,0,1,118323,1,1,1,45929
288754,,0,6,118255,0,0,0,45934
288757,,0,1,118342,0,0,1,45969
288758,让亡者安息,15,1,0,0,0,0,45970
288759,,0,1,118323,1,1,1,45930
288767,进入恶魔传送门,0,1,117100,0,0,1,45977
288768,消灭恐魂恶魔,0,8,117168,1,2,2,45977
288769,,0,1,117165,2,1,0,45977
288771,奴役一只恐魂恶魔,14,1,56804,1,2,3,45541
288773,,1,12,146951,0,0,0,45973
288777,,1,10,144238,0,0,0,45988
288778,放置远古尸骸,0,1,118407,1,2,1,45988
288779,,0,7,117837,5,92,0,45786
288780,,0,100,117883,6,92,1,45786
288783,,1,6,144240,0,0,0,45985
288788,咸水鹤的蛋,2,12,267600,1,0,1,45934
288789,营救咸水鹤,0,6,118408,2,0,2,45934
288792,,0,1,118342,1,0,1,46001
288793,,0,8,118422,0,0,0,46001
288794,,0,1,117065,0,1,0,46006
288795,,0,1,117969,0,1,0,46008
288796,,0,1,117959,0,1,0,46010
288797,,0,1,117055,0,1,0,46011
288798,,0,1,118006,0,1,0,46012
288799,,0,1,117973,0,1,0,46013
288800,,0,1,117048,0,1,0,46014
288801,,0,1,117060,0,1,0,46015
288802,,0,1,117038,0,1,0,46016
288803,,0,1,118013,0,1,0,46017
288806,,0,1,118002,0,1,0,46021
288816,净化幽灵废墟,15,1,0,0,0,0,46032
288817,,0,13,118454,1,92,0,46032
288818,,0,13,118455,2,92,1,46032
288819,,0,5,118459,3,92,2,46032
288820,,0,10,118472,4,92,3,46032
288821,摧毁白骨之爪,0,20,118502,5,92,4,46032
288829,,0,1,115648,1,0,3,44751
288836,,1,30,144241,0,0,0,46046
288837,与阿曼萨加德交谈,0,1,118569,1,2,1,46046
288841,消灭幽魂,0,15,118657,0,0,0,46063
288844,,0,6,118499,0,0,1,46066
288845,消灭深涌纳迦,0,25,118693,1,2,0,46068
288849,吸取恶魔精华,0,10,119099,0,0,0,46072
288852,击败要塞军队,15,1,0,0,0,0,46073
288853,,0,40,117559,1,92,0,46073
288854,,0,20,117546,2,92,1,46073
288855,,0,100,117555,3,92,2,46073
288861,,0,4,118720,4,92,3,46073
288873,,0,10,116472,0,0,0,46076
288874,释放邪缚之魂,0,10,116530,0,0,0,46077
288896,珍贵的古董,1,8,143851,0,0,1,46075
288898,为抗魔联军士兵解毒,0,6,118733,0,0,0,46104
288899,,1,8,147206,0,0,0,46105
288906,消灭恶魔,0,20,118776,0,0,0,46109
288912,击败希丝克斯,11,1,117934,0,0,0,46111
288913,击败薇希萨夫人,11,1,117950,0,0,0,46112
288914,击败无名秘术师,11,1,117951,0,0,0,46113
288917,阻止腐化,15,1,0,0,0,0,46116
288918,邪能腐化器,0,20,116566,1,92,0,46116
288919,,0,15,118782,2,92,1,46116
288920,,0,20,118783,3,92,2,46116
288921,,0,20,116521,4,92,3,46116
288922,,0,10,116664,5,92,4,46116
288923,,0,1,118753,6,1,5,46116
288959,,0,8,118786,0,0,0,46126
288960,,0,8,118788,1,0,1,46126
288961,烧毁鹰身人的巢穴,2,5,267778,2,0,2,46126
288963,与大法师克萨伦谈一谈,3,1,115906,0,4,1,45032
288967,与大法师克萨伦谈一谈,3,1,115906,0,4,1,45046
288969,与大法师克萨伦谈一谈,3,1,115906,0,4,1,45047
288971,与大法师克萨伦谈一谈,3,1,115906,0,4,1,45048
288972,与大法师克萨伦谈一谈,3,1,115906,0,4,1,45049
288973,切割一枚橙色宝石,0,1,118825,0,0,0,46134
288974,切割一枚红色宝石,0,1,118825,0,0,0,46135
288975,切割一枚黄色宝石,0,1,118825,0,0,0,46136
288976,切割一枚绿色宝石,0,1,118825,0,0,0,46137
288977,切割一枚蓝色宝石,0,1,118825,0,0,0,46138
288978,切割一枚紫色宝石,0,1,118825,0,0,0,46139
288985,,0,1,118827,1,0,0,46146
288987,消灭恶魔,0,6,118831,0,0,1,46146
289002,,0,10,118841,2,92,0,46160
289003,,0,3,118851,0,0,1,46160
289004,去除虚空,15,1,0,1,0,0,46160
289005,,0,7,118845,3,92,2,46160
289006,,0,20,118846,4,92,3,46160
289007,,0,2,118857,5,92,4,46160
289008,,0,1,117056,0,1,0,46161
289009,,0,1,118000,0,1,0,46162
289010,,0,1,117068,0,1,0,46163
289011,,0,1,117997,0,1,0,46164
289012,,0,1,118012,0,1,0,46165
289013,,0,1,116955,0,1,0,46166
289014,,0,1,117061,0,1,0,46167
289015,,0,1,117970,0,1,0,46168
289016,,0,1,117067,0,1,0,46169
289017,,0,1,117036,0,1,0,46170
289027,运送酒桶,0,1,118865,0,0,0,46175
289042,碾碎邪能腐化器,0,6,118985,0,0,6,46179
289053,释放东部邪能之塔,2,1,267846,0,0,0,46180
289054,,0,1,117971,0,1,0,46183
289055,,0,1,117040,0,1,0,46184
289056,,0,1,117035,0,1,0,46185
289057,,0,1,117059,0,1,0,46186
289058,,0,1,117962,0,1,0,46187
289059,,0,1,117053,0,1,0,46188
289060,,0,1,117074,0,1,0,46189
289061,,0,1,117967,0,1,0,46190
289062,,0,1,117066,0,1,0,46191
289063,,0,1,117993,0,1,0,46192
289067,,1,5,144362,0,0,0,46198
289071,,0,5,118322,1,0,1,46198
289076,消灭恶魔,0,20,116580,1,0,0,46179
289086,照出监视者位置,0,5,120027,0,0,0,46209
289087,营救受伤的至高岭战士,0,5,119030,1,0,0,46212
289088,,0,100,120087,2,92,0,46201
289090,,1,12,144402,0,0,6,46216
289091,消灭恶魔,0,10,119143,1,0,0,46216
289094,,0,1,119100,1,3,1,46072
289096,消灭邪能图腾,0,20,119131,1,0,0,46193
289103,营救囚犯,0,5,119129,2,0,4,46193
289104,治疗抗魔联军士兵,0,6,119141,0,0,0,46236
289105,,0,1,119140,3,0,1,46193
289106,,0,1,119123,2,0,1,46216
289127,,2,10,267953,3,92,0,45542
289128,营救天角拦截者,0,3,119186,1,0,0,46195
289129,营救巨鹰,0,3,119191,0,0,1,46195
289130,,0,1,119199,2,0,2,46195
289131,阻止腐化仪式,0,3,119189,0,0,0,46194
289138,祭拜东北的祭坛,0,1,119216,1,0,3,40390
289139,祭拜北部的祭坛,0,1,119217,0,0,4,40390
289140,祭拜南部的祭坛,0,1,119218,3,0,5,40390
289141,营救冰牙幼狼,0,6,119211,1,0,1,46194
289168,,0,1,117047,0,1,0,46279
289179,消灭恶魔,0,12,118051,0,0,0,46196
289181,摧毁恶魔语书籍,0,4,119449,1,0,1,46196
289182,关闭传送门,0,2,119450,2,0,2,46196
289183,消灭恶魔,0,20,118776,0,0,0,46288
289184,拆除石化地狱火,0,3,119496,1,0,0,46197
289185,,0,1,119490,2,1,1,46197
289186,,0,5,119489,0,0,2,46197
289190,,0,1,119503,3,1,3,46196
289197,,1,12,142079,1,0,1,44748
289200,驱散魔蝠幼崽,0,15,119578,1,0,0,46066
289215,打开牢笼,2,3,268380,0,0,0,46262
289225,,0,13,119635,1,92,0,45970
289226,,0,20,119634,2,92,1,45970
289227,,2,25,268410,4,92,2,45970
289228,,2,25,268409,5,92,3,45970
289229,,2,25,268411,6,92,4,45970
289230,消灭恶魔,0,16,119654,1,0,1,46262
289233,使用垂降点,0,1,117258,0,0,0,46308
289234,获取灌注邪能的火药,2,1,267041,1,2,1,46308
289235,放置邪火炸弹,2,4,268428,2,2,2,46308
289236,点燃火药,0,1,117406,3,2,3,46308
289244,,0,100,119721,4,92,3,45653
289246,,0,6,118422,1,0,0,45969
289249,,0,20,119694,3,92,5,45970
289259,消灭恶魔,0,10,118776,0,0,0,46325
289275,关闭军团传送门,0,3,119192,0,0,0,46264
289276,烧毁观察记录,0,3,119913,1,0,1,46264
289308,完成进度,0,1,117273,7,28,6,46116
289314,裂谷中昏迷的恶魔,0,50,119984,0,0,4,46360
289318,消灭迪墨,0,1,120022,0,0,0,46500
289319,消灭德萨诺斯,0,1,120012,0,0,0,46502
289320,消灭艾杜瓦尔,0,1,120020,0,0,0,46503
289321,消灭藻拳,0,1,120021,0,0,0,46504
289322,消灭娜萨,0,1,120009,0,0,0,46505
289323,消灭鲁尔,0,1,120019,0,0,0,46506
289324,消灭恐怖追踪者,0,1,120013,0,0,0,46507
289325,消灭督军达加尔,0,1,120003,0,0,0,46508
289330,摧毁魔蛛卵,0,20,120017,0,0,0,46263
289333,,0,6,119015,1,0,1,46209
289336,,0,34,116027,4,92,5,45058
289337,,0,25,115558,5,92,6,45058
289338,治愈抗魔联军战士,0,8,120051,0,0,0,45358
289339,,0,5,119015,2,0,1,46212
289340,摧毁邪能散播器,2,5,268517,1,0,1,45358
289341,,0,1,120055,2,28,2,45358
289342,,0,1,120056,3,28,3,45358
289343,,0,1,120057,4,28,4,45358
289344,,0,1,120058,5,28,5,45358
289345,,0,1,120059,6,28,6,45358
289346,摧毁被邪能腐蚀的蛋,2,12,267224,0,0,0,45178
289347,,0,1,120068,1,1,1,45178
289360,获得烟雾弹,0,1,120075,0,12,2,46212
289381,熄灭邪火,15,1,0,1,2,0,46201
289382,,0,20,120103,3,92,1,46201
289383,加入勇士阿夸克里斯的军队,0,1,120085,0,1,2,46201
289388,营救平民,0,8,120107,1,0,1,46263
289391,,0,5,120112,4,92,3,46201
289392,,0,1,120116,4,28,3,45804
289393,,0,50,120113,5,92,4,46201
289402,调查诡异邪能,0,1,120127,0,0,0,46707
289403,,0,1,120126,1,3,1,46707
289482,释放村民,0,10,120144,0,0,0,46261
289503,净化腐蚀之水,0,8,120164,1,0,1,46261
289505,,0,10,115874,0,0,0,45793
289506,摧毁邪能腐化器,0,4,120151,2,0,2,46261
289507,吸收邪能水晶,0,5,120187,1,0,1,45793
289508,,0,10,115874,0,0,0,45792
289509,摧毁邪能水晶,2,5,268626,1,0,1,45792
289518,消灭邪脉,0,8,118676,0,0,0,45549
289519,消灭邪脉,0,8,118676,0,0,0,45550
289525,,0,1,120208,1,0,1,45985
289526,骑乘被制服的惩罚者,0,1,120213,0,0,1,46068
289533,使用法力根茎,0,6,118661,1,0,1,45550
289534,使用法力根茎,0,6,118661,1,0,1,45549
289547,,1,3,146892,0,0,0,46750
289548,给动力核心充能,15,1,0,1,2,0,46750
289549,,0,10,117952,2,92,1,46750
289556,,1,3,146892,0,0,0,46752
289557,给动力核心充能,15,1,0,1,2,0,46752
289558,,0,10,117952,2,92,1,46752
289563,营救邪缚魔刃豹,0,8,118369,0,0,0,46754
289569,摧毁禁锢水晶,0,6,120277,0,0,0,46265
289570,,0,1,120304,0,1,0,46763
289572,,0,1,120310,0,1,0,46766
289593,消灭蔑魔部族,0,40,121335,1,2,0,46762
289595,消灭恶魔,0,10,120303,1,0,1,46265
289597,,0,5,120353,2,0,1,46762
289619,消灭邪脉叛军,0,20,117325,1,0,1,45973
289639,营救被俘的战士小队,0,12,120461,0,0,0,46755
289641,消灭邪怒叛军,0,20,120967,1,0,1,46755
289643,破坏邪怒营地,15,1,0,0,0,0,46756
289648,摧毁箱子,0,100,115624,1,92,1,46756
289649,,0,10,117403,2,92,2,46756
289650,,0,34,117413,3,92,3,46756
289651,释放被俘的战士,0,20,120481,4,92,0,46756
289654,骑上多米尔,0,1,120492,0,0,0,46811
289655,消灭恶魔,0,100,116313,1,2,1,46811
289683,消灭恶魔,0,25,116313,0,0,0,46814
289687,阻止第一个地狱火仪式,0,1,120283,0,0,0,46817
289688,阻止第二个地狱火仪式,0,1,120398,1,0,1,46817
289689,阻止第三个地狱火仪式,0,1,120399,2,0,2,46817
289694,,0,1,120541,11,28,10,45439
289696,,0,50,116951,0,0,1,46821
289698,闪亮的肯瑞托硬币,0,10,122093,0,0,1,46825
289699,,0,1,120236,1,0,1,46104
289700,,0,1,120236,1,0,1,46105
289703,,0,9,119630,2,28,2,46262
289707,,1,3,147286,0,0,0,46829
289708,,1,3,147285,1,0,1,46829
289709,,1,3,147284,2,0,2,46829
289715,,1,3,147283,3,0,3,46829
289716,摧毁军团传送门,0,3,120546,0,0,0,46822
289744,破坏计划,15,1,0,0,0,0,46833
289745,消灭恶魔,0,20,120709,1,92,0,46833
289746,,0,5,117091,2,92,1,46833
289747,释放被俘的德鲁伊,0,13,120735,3,92,2,46833
289748,,0,50,120739,4,92,3,46833
289749,消灭拉莉西亚,0,1,120712,0,0,0,46844
289750,消灭孟菲斯托斯,0,1,116944,1,0,1,46844
289786,消灭瑞佳尤特,0,1,120715,0,0,0,46865
289787,消灭孟菲斯托斯,0,1,116944,1,0,1,46865
289790,消灭瓦格鲁尔,0,1,120713,0,0,0,46867
289791,消灭孟菲斯托斯,0,1,116944,1,0,1,46867
289792,消灭塞瑞里斯,0,1,120716,0,0,0,46868
289793,消灭孟菲斯托斯,0,1,116944,1,0,1,46868
289794,消灭多米妮克丝,0,1,120717,0,0,0,46869
289795,消灭孟菲斯托斯,0,1,116944,1,0,1,46869
289798,与齐普·菲兹邦克谈一谈,0,1,120790,0,0,1,45472
289804,摧毁腐化水晶,0,4,120805,0,0,0,46932
289805,消灭军团部队,0,5,120825,1,0,1,46932
289809,消灭邪鳍鱼人,0,12,120825,0,0,2,46933
289811,消灭死木恶魔,0,12,120745,0,0,0,46866
289812,营救俘虏,0,20,120817,1,0,1,46866
289848,,1,8,147396,1,0,1,46236
289849,,0,1,120968,2,0,2,46236
289856,,0,1,120938,2,0,1,46942
289857,,0,3,120945,0,0,0,46942
289858,消灭邪涌纳迦,0,8,120990,1,0,2,46942
289867,,0,1,117470,0,0,6,46945
289871,,0,1,117239,0,0,6,46947
289872,,0,1,117303,0,0,6,46948
289880,消灭军团士兵,0,16,121032,0,0,6,45035
289881,摧毁防御工事,0,8,121013,1,0,7,45035
289882,,0,1,116721,2,0,8,45035
289898,释放北部邪能之塔,2,1,269131,1,0,1,46180
289899,释放南部邪能之塔,2,1,269136,2,0,2,46180
289933,,0,1,121124,0,0,6,47061
289934,解救黯石成员诺加本,0,1,121151,0,0,2,46193
289938,,2,17,269154,5,92,4,46073
290002,与杰达莉大师交谈,0,1,121321,0,0,2,46762
290003,与杰达莉大师交谈,0,1,121321,0,0,1,46761
290004,,0,5,120353,2,0,2,46761
290005,消灭蔑魔部族,0,40,121335,1,2,3,46761
290008,消灭威胁,15,1,0,0,0,0,47132
290009,,0,20,120932,1,92,0,47132
290010,,0,34,120933,2,92,1,47132
290011,,0,50,120934,3,92,2,47132
290012,,0,10,120943,4,92,3,47132
290016,,0,17,121344,5,92,4,47132
290059,消灭幽魂,0,8,118335,1,0,0,46075
290346,安抚疯狂的浮龙,0,15,122433,0,0,0,47456
