Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
警覺的卡薩爾,,3234,1185,58263,1044336,0,9
縛魂者妮雅蜜,,3235,1186,53089,1044370,0,9
『吞噬者』礦吞,,3255,1202,54317,1044484,0,9
真菌食肉者,,3257,1196,58939,0,1,65
執行者索爾卡,,3265,1203,53752,0,1,9
『血斧』瑪拉克,,3266,1203,53876,0,2,9
珈蘭上將,,3267,1203,53982,1044350,0,9
熾熱欺詐者,,3274,1216,53112,0,3,9
尖笑縱火狂,,3275,1216,19618,0,1,9
惡魔守衛,,3276,1216,39908,0,2,9
阿扎克爾,,3277,1216,52964,1044337,0,9
泰朗戈爾,,3284,1225,54036,1044373,0,9
控礦者古拉杉,,3285,1226,53177,1044358,0,9
龍獸巨怪,,3286,1227,53010,0,1,9
凱拉克,,3287,1227,53005,1044354,0,9
指揮官薩貝克,,3288,1228,53689,1044351,0,9
鐵刺奪天獸,,3289,1228,55518,0,1,9
玄鐵衛兵,,3290,1228,53643,0,2,9
怒翼幼龍,,3291,1229,53396,0,1,9
狂野的怒翼,,3292,1229,53646,1044361,0,9
札伊拉酋長,,3300,1234,54683,1044379,0,9
佐格西,,3324,1238,57840,0,1,9
史庫洛克,,3325,1238,57836,1044367,0,9
寇拉瑪爾,,3326,1238,57837,0,2,9
懼牙,,3327,1235,56363,0,1,9
『血肉撕裂者』諾加爾,,3328,1235,56351,1044380,0,9
馬寇格‧燼刃,,3329,1236,56017,0,1,9
亞莉歐可‧杜格魯,,3330,1236,56033,1044340,0,9
妮颯‧納克斯,,3331,1236,56029,0,2,9
歐席爾,,3332,1237,55352,1044359,0,9
大法師蘇兒,,3333,1208,57193,1044335,0,9
魯克馬爾,,3334,1262,59089,1044364,0,9
盧克然,,3347,967,59007,1044365,0,9
『鐵道大師』火箭光,,3348,1138,54096,1044360,0,9
『蠻卒』波爾卡,,3349,1138,59069,0,1,9
太陽閃焰,,3350,967,54030,0,1,9
綠蕨孢子巨人,,3351,1196,58539,1044342,0,65
枯木,,3360,1214,56613,1044381,0,9
塑地者泰魯,,3361,1207,58016,0,1,9
生命看守者葛拉,,3363,1207,57022,0,2,9
榭里塔克,,3364,1209,58398,1044382,0,9
亞爾努,,3365,1210,57231,1044383,0,9
『不朽者』塔爾納,,3366,1211,57232,1044371,0,9
泰克塔,,3367,1195,54793,1044372,0,9
克羅莫格,,3369,1162,56214,1044353,0,69
黑手,,3370,959,53791,1044378,0,9
杜爾胡,,3377,1207,59767,1053563,0,9
『毀滅者』德羅夫,,3390,1291,58260,1044483,0,9
狂怒奔行者,,3391,1291,60733,0,1,9
統治者瑪爾戈克,,3392,1197,54329,1044349,0,9
寇拉夫,,3393,1153,54825,1044343,0,9
燼狼,,3394,1123,53450,0,2,9
阿克諾爾‧鋼鐵使者,,3395,1123,53812,0,1,9
巨型鞭笞者,,3396,1211,60764,0,2,9
狂野魔陀羅,,3397,1211,55767,0,1,9
阿魯斯,,3398,1142,27683,607633,0,9
肉疙瘩,,3399,1143,52354,1064178,0,66
亡語者黑棘,,3400,1146,4644,607584,0,9
『寒冰使者』亞門納爾,,3401,1141,32610,607537,0,9
祭儀骸骨,,3402,1160,58273,0,1,9
食腐骨蟲,,3403,1140,59296,0,1,92
骨喉,,3404,1140,59273,1044341,0,92
納里旭,,3406,1168,59978,1053564,0,9
火眼莫德雷斯,,3407,433,52739,607718,0,9
寇姆洛克,,3549,1392,61990,1134504,0,9
女暴君維哈里,,3551,1394,62479,1134509,0,9
瑪諾洛斯,,3552,1395,62410,1134505,0,9
基爾羅格‧亡眼,,3553,1396,62425,1134503,0,9
影魔看守者,,3606,1433,62227,0,2,9
腐化的泰洛克祭司,,3607,1433,63003,0,3,9
暗影領主伊斯卡,,3608,1433,61932,1134506,0,9
幻影流亡者,,3609,1433,63004,0,4,9
魔化烏鴉,,3610,1433,62494,0,1,9
葛塔格‧血沸,,3611,1432,62826,1134501,0,9
大劍師裘比索斯,,3612,1432,62815,0,1,9
蒂雅‧暗語,,3613,1432,63511,0,2,9
鋼鐵劫奪者,,3633,1425,61921,1134499,0,9
獄火大砲,,3634,1426,63068,0,1,9
攻城大師瑪塔珂,,3635,1426,63404,1134502,0,9
至高領主卡札克,,3644,1452,64119,1134508,0,9
阿克蒙德,,3645,1438,62423,1134497,0,9
惡魔領主札昆,,3646,1391,61830,1134498,0,9
血魔,,3647,1372,61913,1134500,0,9
縛魂巨像,,3648,1427,61925,1134507,0,9
祖霍拉克,,3649,1447,63415,1134510,0,9
殘餘能量,每當玩家離開暗影國度時都會產生殘餘能量，並且觸發毀滅之環或毀滅浪潮。,3656,1391,64352,0,1,9
督軍帕傑許,,3677,1480,65114,1410992,0,9
盤恨破殼者,,3678,1480,20772,0,1,9
盤恨乘浪師,,3679,1480,60790,0,2,9
巨鱗蛇,,3693,1479,65110,1410978,0,91
熾炎多頭蛇爪牙,,3694,1479,65145,0,1,91
秘法多頭蛇爪牙,,3695,1479,65146,0,2,91
艾薩拉之怒,,3696,1492,66741,1410993,0,9
艾胥貢,,3700,1468,65155,1410937,0,9
『墮落之王』伊米倫,,3707,1502,65079,1410995,0,65
赫柏隆,,3721,1512,67556,1410956,0,65
魯西弗隆,,3733,1519,13031,1378993,0,9
瑪格曼達,,3734,1520,10193,1378995,0,9
基赫納斯,,3735,1521,13030,1378976,0,9
加爾,,3736,1522,12110,1378975,0,9
沙斯拉爾,,3737,1523,13032,1379013,0,9
迦頓男爵,,3738,1524,12129,1378966,0,9
喚焰者祭司,,3739,1525,12030,0,1,9
薩弗隆先驅者,,3740,1525,13030,1379015,0,9
『焚化者』古雷曼格,,3741,1526,11986,1378978,0,9
管理者埃克索圖斯,,3742,1527,12029,1378998,0,9
喚焰者醫者,,3743,1527,13029,0,1,9
喚焰者精英,,3744,1527,12002,0,2,9
拉格納羅斯,,3745,1528,11121,522261,0,225
狂野的拉佐格爾,,3746,1529,10115,1379008,0,9
墮落的瓦拉斯塔茲,,3747,1530,13992,1379022,0,9
幼龍領主勒西雷爾,,3748,1531,14308,1378968,0,9
費爾默,,3749,1532,6377,1378973,0,9
埃博諾克,,3750,1533,6377,1378971,0,9
弗萊格爾,,3751,1534,6377,1378974,0,9
克洛瑪古斯,,3752,1535,14367,1378969,0,9
奈法利安,,3753,1536,11380,1379001,0,9
庫林納克斯,,3754,1537,15742,1385749,0,9
拉賈克斯將軍,,3755,1538,15376,1385734,0,9
莫阿姆,,3756,1539,15392,1385755,0,9
『暴食者』布魯,,3757,1540,15654,1385723,0,9
『狩獵者』阿亞米斯,,3758,1541,15431,1385718,0,9
『無疤者』奧斯里安,,3760,1542,15432,1385759,0,9
預言者斯克拉姆,,3761,1543,15345,1385769,0,9
戰地衛士沙爾圖拉,,3762,1544,15583,1385720,0,9
沙圖拉皇家守衛,,3765,1544,15465,0,1,9
不屈的范克里斯,,3766,1545,15743,1385728,0,9
哈霍蘭公主,,3767,1546,15739,1385761,0,9
亞爾基公主,,3768,1547,15657,0,2,9
維姆,,3769,1547,15658,0,1,9
克里領主,,3770,1547,15656,1390436,0,9
維希度斯,,3771,1548,15686,1385771,0,9
維克洛爾大帝,,3772,1549,15778,1390437,0,66
維克尼拉斯大帝,,3773,1549,15761,0,1,66
奧羅,,3774,1550,15509,1385760,0,87
克蘇恩,,3775,1551,15556,1385726,0,9
滑翔者薛迪依斯,,3776,1552,16053,0,1,9
潛伏者亞奇斯,,3777,1552,15938,0,2,9
劫毀者拉卡,,3778,1552,16054,1385766,0,9
午夜,,3779,1553,19640,0,1,9
獵人阿圖曼,,3780,1553,16416,1378965,0,9
摩洛斯,,3781,1554,16540,1378999,0,9
貞潔聖女,,3782,1555,16198,1378997,0,67
大野狼,,3783,1556,17053,1385758,0,9
老巫婆,,3784,1556,17550,0,3,9
羅慕歐,,3785,1556,17067,0,1,9
茱麗葉,,3786,1556,17068,0,2,9
館長,,3787,1557,16958,1379020,0,9
埃蘭之影,,3789,1559,16621,1379012,0,9
泰瑞斯提安‧疫蹄,,3790,1560,11343,1379017,0,9
尼德斯,,3791,1561,15363,1379002,0,9
麥迪文的回音,,3792,1562,18720,1385725,0,9
莫克札王子,,3793,1563,19274,1379006,0,9
大君王莫卡爾,,3794,1564,18649,1378985,0,9
克羅斯‧火手,,3795,1564,20194,0,4,9
瘋癲者奇克勒,,3796,1564,12472,0,1,9
先知盲眼,,3797,1564,11585,0,2,9
召喚者歐莫,,3798,1564,20195,0,3,9
弒龍者戈魯爾,,3799,1565,18698,1378982,0,9
地獄火導魔師,,3800,1566,9865,0,1,9
瑪瑟里頓,,3801,1566,18527,1378996,0,9
不穩定者海卓司,,3802,1567,20162,1385741,0,9
海底潛伏者,,3803,1568,20216,1385768,0,88
李奧薩拉斯的陰影,,3804,1569,20568,0,1,9
『盲目者』李奧薩拉斯,,3805,1569,20514,1385751,0,9
深淵守衛沙卡奇斯,,3806,1570,20671,0,1,9
深淵守衛卡利迪斯,,3807,1570,20672,0,3,9
深淵守衛提達費斯,,3808,1570,20670,0,2,9
深淵之王卡拉薩瑞斯,,3809,1570,20662,1385729,0,9
莫洛葛利姆‧潮行者,,3810,1571,20739,1385756,0,9
瓦許女士,,3811,1572,20748,1385750,0,9
歐爾,,3812,1573,18945,1385712,0,9
虛無劫奪者,,3813,1574,18951,1385772,0,9
高階星術師索拉瑞恩,,3814,1575,18239,1385739,0,9
大星術師卡普尼恩,,3815,1576,20237,0,3,9
桑古納爾領主,,3816,1576,20178,0,2,9
工程大師泰隆尼卡斯,,3817,1576,20177,0,4,9
凱爾薩斯‧逐日者,,3818,1576,20023,607669,0,9
『晦暗者』薩拉瑞德,,3819,1576,20236,0,1,9
瑞齊‧凜冬,,3820,1577,17444,1385762,0,9
安納塞隆,,3821,1578,21069,1385714,0,9
卡茲洛加,,3822,1579,17886,1385745,0,9
亞茲加洛,,3823,1580,18526,1385719,0,9
阿克蒙德,,3824,1581,20939,1385716,0,9
高階督軍納珍塔斯,,3825,1582,21174,1378986,0,9
瑟普莫斯,,3826,1583,21145,1379016,0,9
阿卡瑪的黑暗面,,3827,1584,21357,1379011,0,9
葛塔格‧血沸,,3829,1586,21443,1378983,0,9
憤怒精華,,3830,1587,21484,0,2,9
慾望精華,,3831,1587,21485,0,1,9
受難精華,,3832,1587,21483,1385764,0,9
薩拉茲女士,,3833,1588,21252,1379000,0,9
粉碎者高希歐,,3834,1589,21416,1385743,0,9
維拉斯‧深影,,3835,1589,21418,0,3,9
高等虛空術師札瑞佛,,3836,1589,21417,0,1,9
瑪蘭黛女士,,3837,1589,21419,0,2,9
伊利丹‧怒風,,3838,1590,21135,1378987,0,9
卡雷苟斯,,3839,1591,23345,1385744,0,9
『墮落者』薩索瓦爾,,3840,1591,26628,0,1,9
布魯托魯斯,,3841,1592,22711,1385722,0,9
魔龍謎霧,,3842,1593,22838,1385730,0,9
莎珂蕾希女士,,3843,1594,23177,0,1,9
大術士艾黎瑟絲,,3844,1594,23334,1390438,0,9
莫魯,,3845,1595,23404,1385757,0,9
安卓普斯,,3846,1595,23428,0,1,9
基爾加丹,,3847,1596,23200,1385746,0,89
泰朗‧血魔,,3848,1585,21262,1379018,0,9
『石之看守者』亞夏梵,,3849,1597,26967,1385715,0,64
『風暴看守者』艾瑪隆,,3850,1598,27108,1385727,0,64
『烈焰看守者』寇拉隆,,3851,1599,29524,1385748,0,64
『寒冰看守者』拓拉梵,,3852,1600,31089,1385767,0,65
阿努比瑞克漢,,3853,1601,15931,1378964,0,9
大寡婦費琳娜,,3854,1602,15940,1378980,0,9
梅克絲娜,,3855,1603,15928,1378994,0,9
『瘟疫使者』諾斯,,3856,1604,16590,1379004,0,9
『不潔者』海根,,3857,1605,16309,1378984,0,9
憎恨者,,3858,1606,16110,1378991,0,9
死亡騎士實習者,,3859,1607,16539,0,1,9
講師拉祖維斯,,3860,1607,16582,1378988,0,9
『收割者』高希,,3861,1608,16279,1378979,0,9
布洛莫斯女士,,3862,1609,16153,0,2,9
瑞文戴爾男爵,,3863,1609,10729,1385732,0,9
札里克爵士,,3864,1609,16154,0,3,9
寇斯艾茲族長,,3865,1609,16155,0,1,9
縫補者,,3866,1610,16174,1379005,0,9
葛羅巴斯,,3867,1611,16035,1378981,0,9
古魯斯,,3868,1612,16064,1378977,0,9
泰迪斯,,3869,1613,16137,1379019,0,64
薩菲隆,,3870,1614,113690,1379010,0,9
科爾蘇加德,,3871,1615,15945,1378989,0,9
夏德朗,,3872,1616,27421,0,2,9
坦納伯朗,,3873,1616,27082,0,1,9
維斯佩朗,,3874,1616,27039,0,3,9
撒爾薩里安,,3875,1616,27035,1385765,0,9
瑪里苟斯,,3876,1617,26752,1385753,0,9
酸喉與懼鱗,,3877,1618,29815,0,1,9
『穿刺者』戈莫克,,3878,1618,29614,1390440,0,9
冰嚎,,3879,1618,21601,0,2,9
威爾弗雷德‧菲斯巴恩,,3880,1619,29814,0,1,9
賈拉克瑟斯領主,,3881,1619,29615,1385752,0,9
修庫爾,,3883,1620,29779,0,7,9
安薩‧修爐匠,,3884,1620,29767,0,1,9
瑟芮莎‧厲濺,,3885,1620,29777,0,6,9
艾芮絲‧影步,,3886,1620,29776,0,3,9
提瑞斯‧暮刃,,3887,1620,29765,0,8,9
諾佐‧嘯棍,,3888,1620,29772,0,5,9
梅拉朵‧谷行者,,3892,1620,29780,0,4,9
貝爾諾‧攜光者,,3893,1620,29774,0,2,9
愛莉希雅‧月巡者,,3895,1620,29770,1390442,0,9
嚴厲的凱普司,,3897,1621,29783,0,2,9
納霍克‧破鋼者,,3898,1621,29793,0,7,9
金賽兒‧凋擲,,3900,1621,29787,0,3,9
馬茲迪娜,,3901,1621,29790,0,6,9
高葛林‧影斬,,3902,1621,29782,0,4,9
薇薇安‧黑語,,3905,1621,29791,0,9,9
哈克佐格,,3906,1621,29792,0,5,9
碧菈娜‧風暴之蹄,,3907,1621,29781,1390441,0,9
伯洛連‧頑角,,3908,1621,29784,0,1,9
茹卡,,3909,1621,29786,0,8,9
艾狄絲‧暗寂,,3910,1622,29267,0,1,9
菲歐拉‧光寂,,3911,1622,29240,1390443,0,9
阿努巴拉克,,3912,1623,29268,607542,0,9
瑪洛嘉領主,,3913,1624,31119,1378992,0,9
亡語女士,,3914,1625,30893,1378990,0,9
薩魯法爾霸王,,3915,1626,30416,1385737,0,9
穆拉丁‧銅鬚,,3916,1627,30508,1385736,0,9
死亡使者薩魯法爾,,3917,1628,30790,1378970,0,9
膿腸,,3918,1629,31006,1378972,0,66
腐臉,,3919,1630,31005,1379009,0,66
普崔希德教授,,3920,1631,30881,1379007,0,9
泰爾達朗親王,,3921,1632,30856,0,2,9
瓦拉納爾親王,,3922,1632,30858,1385721,0,9
凱雷希斯親王,,3923,1632,30857,0,1,9
血腥女王菈娜薩爾,,3924,1633,31165,1378967,0,9
瓦莉絲瑞雅‧夢行者,,3925,1634,30318,1379023,0,9
辛德拉苟莎,,3926,1635,30362,1379014,0,9
巫妖王,,3927,1636,30721,607688,0,9
烈焰戰輪,,3928,1637,28875,1385731,0,9
『火爐之主』伊格尼司,,3929,1638,29185,1385742,0,64
銳鱗,,3930,1639,28787,1385763,0,9
XT-002拆解者,,3931,1640,28611,1385773,0,9
風暴召喚者布倫迪爾,,3932,1641,28324,0,2,9
破鋼者,,3933,1641,28344,1390439,0,65
符文大師墨吉姆,,3934,1641,28381,0,1,66
柯洛剛恩,,3935,1642,28638,1385747,0,90
奧芮雅,,3936,1643,28651,1385717,0,67
霍迪爾,,3937,1644,28743,1385740,0,65
希芙,,3938,1645,28488,0,1,67
索林姆,,3939,1645,28977,1385770,0,65
石木長者,,3940,1646,29176,0,3,9
芙蕾雅,,3941,1646,28777,1385733,0,67
亮葉長者,,3942,1646,29174,0,1,9
鐵枒長者,,3943,1646,29175,0,2,64
彌米倫,,3944,1647,28578,1385754,0,9
威札斯將軍,,3945,1648,28548,1385735,0,9
尤格薩倫,,3946,1649,28817,1385774,0,9
『觀察者』艾爾加隆,,3947,1650,28641,1385713,0,9
奧妮克希亞,,3948,1651,8570,1379025,0,9
海萊恩,,3949,1652,31952,1385738,0,9
羅克摩拉,,3962,1662,62386,1410976,0,9
黑爾雅,,3963,1663,65043,1410957,0,9
寇達娜,,3964,1470,66480,1410942,0,9
烏拉羅格‧塑崖者,,3965,1665,62390,1410990,0,93
厄索克,,3967,1667,66676,1410991,0,9
夢魘蛋,,3974,1656,60365,0,1,9
納拉薩斯,,3976,1673,62391,1410971,0,9
笞靈者卡哈杰,,3991,1686,67433,1410969,0,9
達古爾,,3992,1687,62392,1410944,0,9
米歐菲瑟‧曼納斯頓,,3993,1688,67422,1410968,0,9
膿臉,,4001,1693,31006,1410950,0,66
賽蘿恩,,4003,1697,67636,1410977,0,9
相位蜘蛛,,4004,1697,65920,0,1,9
血腥公主薩蕾娜,,4011,1702,67638,1410938,0,9
奈珊卓拉,,4012,1703,67904,1410972,0,9
泰拉爾,,4013,1704,67745,0,3,9
艾莫莉絲,,4014,1704,67747,0,1,9
伊索德雷,,4015,1704,67748,1410945,0,9
雷索,,4016,1704,67749,0,2,9
惡魔領主貝楚格,,4025,1711,67324,1410948,0,9
薩維斯,,4044,1726,65636,1410994,0,64
腐化之懼,,4045,1726,68390,0,1,9
提里埃斯,,4054,1731,68567,1410989,0,9
橡心,,4055,1655,68127,1410973,0,9
古爾丹,,4062,1737,68500,1410955,0,9
無形恐獸,,4064,1726,69215,0,2,9
潛伏恐獸,,4065,1726,68972,0,3,9
夢魘觸手,,4067,1726,69120,0,4,9
艾莉珊德,,4075,1743,69082,1410954,0,9
尼索格,,4083,1749,69816,1411029,0,9
塞納留斯,,4084,1750,68656,1410940,0,9
瑪法里恩‧怒風,,4085,1750,70004,0,1,9
熾炎魔符,,4086,1751,1204,0,2,9
寒冰魔符,,4087,1751,69885,0,1,9
秘法魔符,,4088,1751,70177,0,3,9
法刃艾露莉亞,,4089,1751,68819,1410983,0,9
克塔羅斯‧黑羽堡主,,4102,1672,64656,1410967,0,9
『憎恨者』惡擊,,4103,1664,65304,1410982,0,9
伊麗珊娜‧黑羽,,4104,1653,65951,1410961,0,9
眾魂融合體,,4105,1518,65837,1410986,0,9
諫言者梅朗卓斯,,4106,1720,67346,1410933,0,9
塔莉仙‧火冠,,4107,1719,69267,1410985,0,9
巡邏隊長葛陀,,4108,1718,68521,1410975,0,9
薩維斯之影,,4109,1657,68730,1410979,0,9
德瑞薩隆,,4110,1656,69096,1410946,0,9
深鬍子大王,,4111,1491,67254,1410964,0,9
盤恨女士,,4112,1490,66397,1410966,0,9
歐丁,,4113,1489,67230,1410974,0,66
神御之王斯寇瓦德,,4114,1488,65873,1410953,0,9
芬里爾,,4115,1487,64466,1410949,0,9
海爾珈,,4116,1486,65076,1410959,0,9
海姆達爾,,4117,1485,67773,1410958,0,65
諫言者凡卓斯,,4118,1501,65794,1410934,0,9
納爾提拉,,4119,1500,65793,1410970,0,9
薩卡爾將軍,,4120,1499,65792,1410951,0,9
寇斯提拉斯,,4121,1498,65791,1410943,0,9
伊凡爾,,4122,1497,65741,1410963,0,9
阿努貝賽特,,4123,1696,67630,1410935,0,9
顫喉,,4124,1694,27767,1410980,0,86
酷刑審判官,,4125,1695,64719,1410962,0,9
格雷瑟,,4126,1469,66204,1410952,0,9
泰拉松‧薩瑟里,,4127,1467,65074,1410988,0,9
艾樂瑞斯‧雷弗拉爾,,4128,1744,69474,1410947,0,9
伊蓋諾斯,,4129,1738,69115,1410960,0,64
時光異象,,4130,1725,68970,1410941,0,9
克羅索斯,,4131,1713,68323,1410965,0,69
斯寇派隆,,4132,1706,67087,1410981,0,9
星占師伊崔斯,,4133,1732,68378,1410984,0,9
夢魘恐獸,,4134,1738,69231,0,1,64
支配者的觸手,,4135,1738,69882,0,4,67
死凝觸手,,4136,1738,69881,0,3,67
夢魘黏液,,4137,1738,69925,0,5,63
腐化觸手,,4138,1738,69880,0,2,67
薩索斯,,4139,1763,70659,1411030,0,9
麥迪文的回音,,4140,1764,18720,1385724,0,9
卡拉米爾,,4151,1774,70975,1411024,0,65
夢魘魔怪,,4158,1654,69455,0,1,9
惡魔納札卡,,4165,1783,71534,1411028,0,64
提克迪奧斯,,4173,1762,68320,1410987,0,63
大植物學家泰亞恩,,4174,1761,68963,1410939,0,9
自然學家泰亞恩,,4175,1761,70824,0,1,9
日能學家泰亞恩,,4176,1761,70822,0,2,9
恨裔幼龍,,4183,1656,69908,0,2,9
亞娜慕茲,,4184,1790,71277,1411023,0,64
『霜血』督剛,,4185,1789,68225,1411025,0,66
劫奪者約登,,4186,1756,62703,0,2,9
捕魂者梅芙拉,,4187,1756,69803,1411031,0,66
赫林隊長,,4188,1756,69849,0,1,9
魔化魔符,,4189,1751,69906,0,4,9
恐懼憎惡體,,4190,1726,69684,0,5,9
凋萎者吉姆,,4191,1796,67466,1472455,0,67
休蒙格里斯,,4198,1770,67258,1411026,0,64
利薇妲絲,,4199,1769,70946,1411027,0,65
毀滅觸手,,4200,1663,66346,0,2,9
纏繞觸手,,4201,1663,66618,0,1,9
弗洛山,,4202,1795,66811,1472454,0,64
麥迪文之影,,4227,1817,18718,1536496,0,9
歐丁,,4228,1819,67230,1410974,0,66
法力吞噬者,,4230,1818,73157,1536492,0,9
艾菲拉,,4231,1820,17550,1536495,0,9
嘉琳德,,4232,1820,73156,0,1,9
飛翼助手,,4234,1820,73262,0,2,9
貞潔聖女,,4241,1825,16198,1378997,0,67
莫哩呀,,4242,1826,73161,0,1,9
東泥,,4243,1826,73159,1536494,0,9
爐鍋太太,,4244,1827,73301,0,2,9
葛士頓,,4245,1827,73202,1536493,0,9
盧米諾,,4246,1827,65104,0,1,9
掃把,,4247,1827,73203,0,3,9
黑爾雅,,4249,1829,65043,1410957,0,68
秘法學家泰亞恩,,4250,1761,70823,0,3,9
加爾姆,,4251,1830,70104,1536491,0,9
遲緩的時光元素,,4252,1743,55131,0,1,9
加快的時光元素,,4253,1743,55143,0,2,9
碎裂的時光粒子,,4254,1725,55561,0,2,9
衰弱的時光粒子,,4255,1725,68616,0,1,9
大德魯伊葛萊達利斯,,4256,1654,69815,1410936,0,67
獵人阿圖曼,,4263,1835,73162,1536490,0,9
午夜,,4264,1835,73160,0,1,9
摩洛斯,,4265,1837,16540,1378999,0,9
『監視者』維茲亞頓,,4273,1838,73709,1536497,0,9
哈亞潭,,4292,1856,74020,1579940,0,9
館長,,4300,1836,16958,1379020,0,9
薩絲茵女士,,4301,1861,74287,1579939,0,9
亞崔岡,,4311,1867,74282,1579936,0,70
巴烈克,,4312,1867,74283,0,1,65
遲緩的時光元素,,4319,1872,55131,0,1,9
加快的時光元素,,4320,1872,55143,0,2,9
艾莉珊德,,4321,1872,69082,1410954,0,9
墮落化身,,4322,1873,74497,1579932,0,65
勇氣聖女,,4323,1873,74498,0,1,67
剃顎鬥士,,4330,1856,5306,0,2,9
暗鱗監工,,4331,1856,74438,0,3,9
剃顎癒潮者,,4332,1856,5286,0,1,9
梅菲斯托,,4333,1878,74426,1579938,0,9
布魯托魯斯,,4340,1883,66677,1385722,0,63
梅里費克斯,,4341,1884,63619,1579937,0,63
希娃旭,,4342,1885,74528,1579941,0,9
苟洛斯,,4344,1862,74493,1579934,0,63
戒守聖女,,4351,1897,74875,1579933,0,66
靈魂引擎,,4358,1896,74496,1579943,0,9
靈魂女王德亞娜,,4359,1896,74861,0,1,67
女獵手卡絲佩蕾,,4360,1903,74874,1579935,0,67
女祭司月樹,,4361,1903,74775,0,2,67
雅賽‧月擊隊長,,4362,1903,74748,0,1,67
阿格諾斯,,4364,1905,74482,1579930,0,9
『厭惡者』痛咬,,4365,1906,78445,1579942,0,9
荒寂聚合體,,4372,1896,75045,0,2,9
亞破克隆,,4417,1956,67647,1134499,0,65
月爪,,4418,1903,75101,0,3,9
多瑪崔斯,,4445,1904,76609,1579931,0,9
基爾加丹,,4446,1898,74504,1385746,0,9
瓦里瑪薩斯,,4453,1983,76327,1715223,0,9
阿格拉瑪,,4454,1984,76570,1715207,0,9
『暗夜之母』雅薩拉,,4455,1986,76917,0,1,66
『幽寒之母』迪伊瑪,,4456,1986,76918,0,2,9
『火焰之母』諾烏拉,,4457,1986,76919,1715222,0,9
加洛斯碎界者,,4468,1992,76534,1715210,0,65
法爾格,,4469,1987,77004,1715209,0,71
沙圖格,,4470,1987,76990,0,1,71
路拉,,4477,1982,76770,1715214,0,9
斯維拉克斯上將,,4480,1997,78817,1715225,0,9
首席工程師伊胥卡,,4481,1997,76921,0,1,9
『超凡者』祖拉爾,,4489,1979,77626,1715226,0,9
副將聶薩,,4490,1981,76614,1715224,0,9
暗牙,,4491,1980,76602,0,1,9
賽普瑞許,,4492,1980,76771,1715220,0,9
加洛斯毀滅者,,4499,2004,77748,0,3,65
加洛斯殲滅者,,4500,2004,77295,0,1,65
加洛斯屠殺者,,4501,2004,77299,0,2,65
『守門者』海瑟貝爾,,4508,1985,78229,1715219,0,9
鬼母佛努娜,,4509,2010,72943,1715215,0,64
魔女雅露拉黛兒,,4510,2011,78119,1715216,0,9
審判官梅托,,4511,2012,76271,1715212,0,9
歐庫雷洛斯,,4512,2013,65156,1715217,0,64
大裂隙看守者,,4515,1982,76471,0,1,9
衰滅虛無,,4516,1982,29209,0,2,9
金加洛斯,,4517,2004,54860,1715213,0,64
影翼蝠,,4530,1980,78427,0,2,9
『宇宙之母』蘇拉雅,,4537,1986,78463,0,3,66
伊洛德斯將軍,,4556,1997,76922,0,2,9
梭塔納索,,4561,2014,62714,1715221,0,70
深淵領主邪莫斯,,4562,2015,78146,1715218,0,63
『獵魂者』伊莫納爾,,4563,2009,78031,1715211,0,70
伊歐娜精華,,4564,2025,79794,1715208,0,67
暗影畸獸,,4565,1979,19634,0,1,9
『滅界者』阿古斯,,4566,2031,78709,1715536,0,70
女祭司艾露薩,,4603,2082,80293,1778348,0,9
瑞贊,,4604,2083,78188,1778349,0,9
古老的骸骨,,4605,2083,33733,0,1,9
尤多拉船長,,4620,2093,80346,1778346,0,9
喬利船長,,4621,2093,80532,0,1,9
哈蘭‧史威特,,4623,2095,80008,1778347,0,9
沃卡爾,,4624,2036,79453,1778352,0,9
亞茲瑪,,4625,2030,79568,1778353,0,9
天空隊長克拉格,,4628,2102,80382,1778351,0,9
鯊鯊,,4629,2102,80438,0,1,9
惡魔守衛,,4636,2025,9018,0,1,65
惡魔領主,,4637,2025,77321,0,5,65
魔能匿蹤者,,4638,2025,62227,0,2,64
惡魔犬,,4639,2025,70435,0,4,9
魔能毀滅者,,4640,2025,79610,0,6,65
風掣魔蝠,,4641,2025,65202,0,3,9
鯊爆猛拳,,4642,2094,55657,1778350,0,9
沙后,,4649,2097,82983,2176753,0,9
傑斯‧嚎里斯,,4650,2098,81739,2176733,0,9
騎士隊長瓦萊麗,,4651,2099,81498,2176735,0,9
拉沃船長,,4653,2093,81060,0,2,9
喚孢者贊查,,4666,2130,81977,2176748,0,9
感染者岩喉,,4667,2131,82072,2176719,0,9
女巫索蕾娜,,4669,2125,82071,0,2,64
女巫瑪萊蒂,,4670,2125,81999,0,1,64
女巫布萊兒,,4671,2125,81996,2176732,0,64
班布里吉中士,,4672,2133,84382,2176746,0,9
威奎斯特領主,,4673,2128,83349,2176736,0,64
威奎斯特夫人,,4674,2128,87188,0,1,9
縛魂巨怪,,4675,2126,79398,2176747,0,64
哈達爾‧黑淵,,4676,2134,67541,2176730,0,9
特薩恩,,4683,2139,82592,2176755,0,9
吉亞拉克,,4688,2141,82392,2176734,0,9
吉亞拉克小龍,,4689,2141,76910,0,1,9
噬臭者,,4694,2146,82831,2176725,0,9
渦庫瑟,,4702,2153,85628,2176712,0,9
