ID,Body_lang
250,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
251,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
252,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
253,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
254,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
255,謝謝你來看我，$n。我很高興知道我們沒被遺忘。
256,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
257,謝謝你來看我，$n。我很高興知道我們沒被遺忘。
258,謝謝你來看我，$n。我很高興知道我們沒被遺忘。
259,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
260,謝謝你來看我，$n。我很高興知道我們沒被遺忘。
261,我很感激你今天來拜訪我們，拿著這個作為你的新年禮物。
262,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了獎勵你的技巧與兇猛，我們在此將送給你這隻野蠻虛空龍。希望牠能好好為你服務。
263,離開那裡並且散播怪頭之愛。
264,"你好呀$n，
記得上次你在達拉然被變成羊嗎?對，那就是我，小哥布林‧魔法棒!我只是寄封信給你讓你知道誰把你變成羊。還有，因為你實在是個絕佳的消遣對象，所以我送你一個我自己的魔棒。現在你可以對你的朋友「魔法棒」一下。當你對他們惡作劇完後，記得告訴他們魔棒是「小哥布林‧魔法棒」送給你的。

- 小哥布林‧魔法棒"
265,銀白十字軍誠摯地邀請你參加銀白聯賽，與艾澤拉斯的英雄們在光榮的比賽中考驗自己的技巧。世界各國的勇士們都已經齊聚在寒冰皇冠東北的銀白聯賽場地，準備面對所有的挑戰者。
266,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻致命鬥士冰霜巨龍。希望牠能好好為你服務。
267,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻狂烈鬥士冰霜巨龍。希望牠能好好為你服務。
268,"






北裂境的孤兒需要你的幫助。只要平時少喝一杯康加露許調酒，你就能領養其中一位不幸的孤兒，例如小阿若或小恰嘎。如果你有興趣，就跟達拉然的孤兒監護員阿瑞雅連絡吧。你能帶給一個小神諭者或小獾狼怪全新的生活。快去吧！"
269,親愛的$n，$B$B我們很想你。每個人都喜歡我們與偉大之神會面的故事，而且大家也都想去看看偉大之神。他們不相信我們的一些故事。他們認為我們捏造了龍后及龍之神殿的故事。他們只是忌妒。$B$B最近在孤兒院的生活比較好了。監護員帶我們去公園玩，我們有時甚至會拿到新玩具，但我們依舊寂寞。我們想去找你。也許你會帶我們去更多地方?你也想嗎?$B$B你的朋友，$B阿若
270,親愛的$n，$B$B恰嘎不太會寫字，但學著如何寫信給你。孤兒院的女士找到了一本赫米特提過的荊棘谷的青山翻印本。從讀這本書中學到了如何像你及奈辛瓦里一樣成為一位偉大的獵人。恰嘎猜想，要說好多話才能成為好獵人。$B$B恰嘎想要試試他在荊棘谷的青山裡看到的事。也許你讓恰嘎去找你然後我們能一起打獵?恰嘎保證不會搶你的獵物。$B$B你的朋友，$B恰嘎
271,"你的技術，以及相當不錯的天賦，並未被珠寶設計界所忽視。延續我們自豪的傳統並專注於展露的細節是件很重要的事。

為了對前述的努力表示認可，我寫了一張令狀。把令狀繳回給我來換得你該有的獎賞。

提摩西‧瓊斯"
272,你好$n，$B$B我再一次的寫信提醒你我的騎術教學服務。你如果想要學習中級騎術來騎乘更快的坐騎，只要到薩爾倫的出租商行找我就行了，就在銀月城牧羊人之門外的東南方。我僅收取五十枚金幣的費用。$B$B如果你想要購買一隻迅捷坐騎，陸行鷹馴獸師烏恩絲提供一些高貴的坐騎，每匹不超過十枚金幣。$B$B旅途平安，珀拉斯坎
273,你好，$n，$B$B我再一次的寫信提醒你我的騎術教學服務。你如果想要學習中級騎術來騎乘更快的坐騎，只要到艾克索達的入口處找我就行了。我僅收取五十枚金幣的費用。$B$B如果你想要購買一頭迅捷伊萊克，『獸群管理者』托拉利斯會提供一些高貴的坐騎，每隻不超過十枚金幣。$B$B祝你一路平安，阿露恩
274,嘿，$g小子:小女孩;!想要學更快的中級騎術嗎?那就來凍石農場找我吧，出鐵爐堡後沿著向東的路走就可以抵達。$B$B我只收你五十枚金幣，如果你想買一隻迅捷山羊來騎，維隆‧凍石也有提供一些高貴的坐騎，每隻不超過十枚金幣。$B$B- 奧薩姆
275,你好，$n!想要讓自己跑更快點嗎?那麼就來鋼架補給站找米利吧，就在卡拉諾斯的東北方。$B$B我的騎術訓練費用只要五十枚金幣，如果你想要自己擁有一台迅捷機械陸行鳥，米利每台不超過十枚金幣!$B$B希望很快能見到你，賓吉
276,親愛的$n$g先生:女士;，$B$B我再一次的寫信提醒你我的騎術教學服務。如果你想學習中級騎術來騎乘更快的坐騎，只要沿著暴風城東邊的路到東谷伐木場找我就可以了。訓練的費用只需要五十枚金幣。$B$B如果你想要購買迅捷坐騎，馴馬師凱蒂‧亨特供應數種高貴的駿馬，每匹不超過十枚金幣。$B$B蘭達爾‧亨特，敬上
277,祝福你，$n。$B$B我再一次的寫信提醒你我的騎術教學服務。如果你想學習中級騎術來騎乘更快的坐騎，只要到達納蘇斯的塞納里奧區找我就行了。訓練的費用只需要五十枚金幣。$B$B如果你想要購買一隻迅捷坐騎，馴豹人萊蘭奈也提供許多高貴的騎獸，每匹不超過十枚金幣。$B$B願你一切安好，賈薩姆
278,謹遵力量與榮耀，$n。$B$B如果你想學習中級騎術來騎乘更快的坐騎，就到榮譽谷來找我。訓練的費用只需要五十枚金幣。$B$B如果你想要買一頭迅捷狼，奧古納羅‧狼行者的狼舍畜養了一些高貴的騎獸，每匹不超過十枚金幣。$B$B- 基爾達
279,你好，勇敢的$n。$B$B我再一次的寫信提醒你我的騎術教學服務。如果你想學習中級騎術來騎乘更快的坐騎，只要到血蹄村來找我就可以了。訓練的費用只需要五十枚金幣。$B$B如果你想要購買一頭迅捷科多獸，哈布‧爪蹄也提供一批高貴的騎獸，每匹不超過十枚金幣。$B$B旅途順利，卡爾
280,你想要騎得更快點，$n?那麼你就來森金村找我吧。我的中級騎術教學只收五十枚金幣。$B$B也許你還想要一頭迅捷迅猛龍來跑得更快?那就跟祖尼爾講。他十金幣賣你一隻，也許還更少。$B$B祝你不被巫毒纏上!$B$B札爾提
281,你好，$n$g先生:女士;，$B$B我再一次的寫信提醒你我的騎術教學服務。如果你想學習中級騎術來騎乘更快的坐騎，只要到布瑞爾找我就可以了。我只收五十枚金幣。$B$B如果你想要購買迅捷坐騎，撒迦利亞‧普斯特收集了一些適合我們的馬匹，每匹收費不超過十枚金幣。$B$B誠摯的，維爾瑪‧瓦納姆
282,嘿，$n。$B$B如果你想要學習高級騎術來騎乘飛行坐騎，那就來地獄火半島的索爾瑪找我吧，我的學費是兩百五十枚金幣。$B$B，如果你學會後想買一隻飛行坐騎，巴那‧蠻鬃每隻只賣五十枚金幣。$B$B- 賈修巴
283,呵，$g小子:小女孩;!想學高級騎術來騎乘飛行坐騎嗎?那就來地獄火半島的榮譽堡找我吧。$B$B我的學費是兩百五十枚金幣，如果你還想要一隻飛行坐騎，我漂亮的太太關妲飼養並販賣獅鷲獸，每隻只賣五十枚金幣。$B$B- 哈根
284,嘿，$g小子:小女孩;!想學專家級騎術來騎乘更快的飛行坐騎嗎?那就來北風凍原的驍勇要塞找我吧。$B$B我的學費是五千枚金幣，如果你想要在北裂境飛行的話，只要外加一千枚金幣就可以學會寒冷氣候飛行了。$B$B如果你還想要一隻迅捷飛行坐騎，可靠的杜根‧雷喙每隻只賣一百枚金幣。$B$B- 梅格菈$B$BP.S.如果你沒辦法到北裂境來，可以到地獄火半島的榮譽堡拜訪哈根‧青銅之翼。
285,你好啊，$n。$B$B如果你想學專家級騎術來騎乘更快的飛行坐騎，那就來北風凍原的戰歌堡找我吧。我的學費是五千枚金幣，如果你想要在北裂境飛行的話，只要外加一千枚金幣就可以學會寒冷氣候飛行了。$B$B如果你學會後想買一隻迅捷飛行坐騎，托弗‧天蹄每隻只賣一百枚金幣。$B$B- 莎班芭$B$BP.S.如果你沒辦法到北裂境來，可以到地獄火半島的索爾瑪拜訪蠍尾獅騎士賈修巴。
286,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻無情鬥士冰霜巨龍。希望牠能好好為你服務。
287,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻憤怒鬥士冰霜巨龍。希望牠能好好為你服務。
288,"敬愛的先生/女士，

身為聯盟榮譽的一份子，您有職責急速前往鐵爐堡並遵照地精之王，大工匠梅卡托克的意志行動。*

我們的流亡即將結束 - 行動:諾姆瑞根正要展開!**

*律師機器人2000說我並沒有法律方面的權力 - 不管是對地精也好，或對其他種族 - 但是您得承認這聽起來很酷!

**說真的，如果可以，請您盡量前來幫忙。非常感謝!"
289,"兄弟姊妹們:
以先祖之名，沃金，森金之子，發出了動員令!長久以來，叛徒札拉贊恩使用他的黑暗魔法褻瀆我們的亡者，誘使我們相信他已經被擊敗，還佔據了回音群島。
已經到了和他做個了斷的時候。我會幫助沃金在森金村外集結軍隊。在那裡加入我們，帶給這個叛徒遲來的正義!
為沃金效忠的
凡妮拉"
290,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你鎮壓者的頭銜。希望這會使你感到驕傲。
291,給:$n$B$B發自:B.O.O.M.火箭運作正常$B$B貨運內容為:$B$B-(1)個X-53型虛空火箭，觀光模型$B$B-(1)把火箭發動鑰匙$B$B-(1)臺後座式彈射器$B$B-(0)個降落傘
310,你的公會已經轉移至一個新的伺服器並/或已變更陣營！前往商城購買角色服務就能跟隨公會前往新的家。角色服務完成之後，你會自動重新加入你的公會。
311,你的公會會長變更了公會名稱。
333,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻兇惡鬥士暮光飛龍。希望牠能好好為你服務。
334,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻殘酷鬥士暮光飛龍。希望牠能好好為你服務。
335,因為你太久沒有登入，因此另外一位公會成員已經取代你成為新的公會會長。
336,你的公會已經轉移至一個新的伺服器並/或已變更陣營！前往商城購買角色服務就能跟隨公會前往新的家。角色服務完成之後，你會自動重新加入你的公會。
338,"你好：
由於第10季的開始，更強大的物品已經開放，使得此角色剛剛才購買的PvP裝備(物品等級365)處於淘汰之列。為此，此角色已經收到4000點的榮譽點數，幫助您在購買這些新物品前的過渡時期。
請注意，新收到的榮譽點數非常可能使你的榮譽點數超過4000點的上限。我們要鼓勵您立刻花掉這些榮譽點數，因為在榮譽點數低於上限之前將會無法獲取榮譽點數。感謝您，祝好運！
僅此致意，
Blizzard Entertainment"
343,"哈嘍!

請給你這讓人想擁抱的小寶寶一個溫暖的歡迎吧!

我真高興你能給這個兇猛的寶寶一個家。

--布芮妮"
344,"歡迎回到魔獸世界!

我們為你準備了一整套全新高等級專用的套裝，在附件中你將會發現你曾經攜帶的所有舊物品與裝備。

 - 魔獸世界研發團隊"
345,給:$n$B$B發自:你最喜愛的靈魂醫者$B$B貨運內容為:$B$B-(1)個鬼靈坐騎$B$B警告:，請勿堵塞通氣孔$B$B事實上，根本沒關係。反正它已經是死的。
347,我不承認失敗!告訴你，這事還沒完呢!
348,我聽說你打敗了銘度‧譚。很好，因為我也有在苦練。$b$b我已經跟瑟隆諾斯提出要求，安排一場你和我的決鬥。這回，就讓我們一分高下，看看誰比較厲害!
349,今天和你比試之前，艾莉亞‧鴉鬃是個滿懷信心、希望與傲氣的人。然而在你獲勝之後，她卻把希望也給輸掉了。$b$b你今天該學到的教訓是，希望跟絕望只有一線相隔，而且那條線轉眼就能跨過。只是，這教訓，艾莉亞學得特別辛苦。
350,你果然很強。很好。
351,$n，你好:$b$b我是肥龍肥，幾天前跟你在安格寇亭閣上打過一場的那位。$b$b我有個問題想請教。但是你並不需要回答我，只要自己心裡有答案就好。我的問題是:$b$b你究竟，因何而戰?
352,$n，你好。$b$b又是我，肥龍肥，我們在安格寇亭閣上有打過。我寫這封信，是希望能給你點建議。$b$b不要放棄你的修行。我跟瑟隆諾斯談過，他會盡全力讓你獲得適當的挑戰。將來或許我們還會需要你，但在此之前，你務必自己做好準備。$b$b雖然我有事得消失一陣子，但是將來我一定會再跟你聯絡的。$b$b肥龍肥
353,我聽說你打敗了郭納，算你厲害...但是，我也有在訓練，而且我還留了幾個驚喜要給你。$b$b到時候見了，$n...
354,圖克‧吐克聽人家說你很強。$b$b圖克‧吐克看過你打架。三次的打架，你把那個小女生打很慘。但是圖克‧吐克覺得你不強。$b$b圖克‧吐克要挑戰你，$n!
355,圖克‧吐克跟你對不起，說你只會跟小女生打而已。圖克‧吐克覺得你很強。$b$b圖克‧吐克希望你打架全部都贏。
356,我很擔心艾莉亞‧鴉鬃，她已經失蹤了好幾天，沒有來訓練和修行。她恐怕已經跨過了那條細線，由希望陷入絕望。$b$b若是你有見到她的話，麻煩請通知我一聲。$b$b-瑟隆諾斯
357,你已經打敗了所有能跟你相提並論的學生，不過，你還沒打敗我。$b$b雖然我是你的老師，但我並沒有驕傲自大到不屑跟學生比畫自己的武藝。$b$b所以，我謹此向你提出挑戰，$n。我們赤吉搖籃見。
358,$n，你好:$b$b是我，肥龍肥，還記得我嗎?我們在安格寇亭閣上有打過。$b$b我很快就能回來了，然後等我回來的時候，我希望能夠跟你再打一場。這回，我們改約在巴爾里莎圓頂上，好嗎?$b$b-肥龍肥
359,肥龍肥是個深藏不露的人，他只是在考驗你而已。事實上，他是在考驗我們倆個。$b$b你下一場決鬥的對象就是我，而且勝利者將會獲得為紅鶴執行一項特殊任務的榮耀。$b$b我已經很久沒跟人動手了，所以，我也得開始加緊鍛鍊了!好，$n，我們戰場上見!
360,我回來了，$n。$b$b先前我真是太愚蠢了，竟然在追隨紅鶴。而你們也全都是笨蛋，就像無知的小鬼，為了爭搖籃在打架。$b$b我會讓你們知道，你們重視的赤吉其實有多麼的脆弱不堪。他曾經墜入過絕望的深淵，而他一定還會再度墜入的!
361,喬裝成肥龍肥的時候，我曾經問過，你究竟「因何而戰?」。有些人是因為恐懼，有些人就是喜歡暴力，還有人是出自於憤怒、或者仇恨、或者疑慮。$b$b艾莉亞‧鴉鬃，則是因為絕望。$b$b至於你... 我看不出你有以上任何的理由，而這也正是我之所以選中你來保護我的子民的原因。$b$b衷心感謝你的付出，我們永遠歡迎你這位英雄，$n。$b$b- 紅鶴赤吉
364,只要將它緊緊握在胸口，這個具有魔法的黑曜之心就能將持有者變形成一條黑曜夜翼。
365,嗨，$n!$B$B既然我們是鄰居了，我覺得應該是要慶祝一下才對!$B$B歡迎你隨時下來到半丘市集放鬆一下!$B$B我甚至還能讓你在市場發射煙火... 只要別像奇奇上次那樣，把東西給燒著了...$B$B好吧，期待與你再見囉!$B$B你的好鄰居，$B$B吉娜‧泥爪$B$B半丘市集: 最道地的市場、最道地的價格!
366,"TEMP TEXT!!
I didn't have room for this pet in my journal and my bags were all full, so I mailed it to myself!"
367,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻絕命鬥士暮光飛龍。希望牠能好好為你服務。
372,"你好，$n，

再次感謝你在恆春谷協助我們進行挖掘工作。

正如所預期，地獄吼大酋長非常高興能夠看看你從石頭守護者那邊挖出來的至高記錄簿。

我想你應該會想要一份關於你發現這些東西的相關資料。

我相信你當然不會把這些敏感訊息洩漏出去才對。

- 芬萊爾‧銀棘"
375,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻狠毒鬥士雲蛟。希望牠能好好為你服務。
385,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你鎮壓者的頭銜。希望這會使你感到驕傲。
386,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你『暴君』魚人穆斯的夥伴。希望它會與你在將來並肩作戰。
392,你的鐵馬栓已經到了。
393,"恭喜，$n!

你現在是神奇玩具屋最新、最別出心裁的原創設計擁有人:X-241型搖搖樂裝置，又稱蹺蹺板!

祝你玩得開心!

 -杰佩托

警告:蹺蹺板可能無法承載成年人及/或身著護甲之冒險者。蹺蹺板可能會讓動作太過激烈的使用者彈入大氣層下層。蹺蹺板可能會導致使用者自尊心或是屁股傷痕累累。"
396,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻暴君鬥士雲蛟。希望牠能好好為你服務。
397,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻暴虐鬥士雲蛟。希望牠能好好為你服務。
398,我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻驕傲鬥士雲蛟。希望牠能好好為你服務。
399,"有人認為翡翠角鷹獸是眾多高貴生物中最威風的。

即使有人不同意，但他們在目睹翡翠角鷹獸的光采後還是會震驚不已!

--梅‧法蘭西斯 - 奇特坐騎"
401,好消息！你招兵買馬的好友在你不在線上的時候用叫做%s的角色登入了。將該角色加入你的好友名單中，看看他們下次什麼時候上線。好好享受冒險，並預祝你們狩獵愉快。
402,好消息！你招兵買馬的好友在你不在線上的時候用叫做%s的角色登入了%s伺服器。將該角色加入你的好友名單中，看看他們下次什麼時候上線。好好享受冒險，並預祝你們狩獵愉快。
403,"我們已提供了你一整套全新的高等級裝備，不過你還是可以在這封信的附件找到你先前所有的舊裝備和物品。

 - 魔獸世界研發團隊"
406,徹底的失敗。也許這箱東西能讓你下次嚐到勝利的果實。$B$B下次別再敗得那麼慘了。$B$B記住，第二名是最厲害的輸家。$B$B- 迦爾格$B$B附註：裡面說不定是滿滿一箱的垃圾。天曉得。
407,"親愛的約聘人員：

我們注意到，格雷布林‧菲索費斯最近雇用你到納葛蘭北部找尋文物。在徹底審查他在這次探勘行動的收據和發票後，我們確信他從故障滑翔裝置救你出來的估價過高。因此我們決定進行退款。

謹致，
熱砂保護協會的公平審查委員會

附註：一旦接受此筆款項，代表您自願放棄日後對此訴請仲裁或爭議的權利。"
408,我認為這些機械怪物能做成還不錯的嚼咬玩具，不過哥布林的臭味久久不散，而且我的那些野獸不喜歡。希望你能讓這堆破銅爛鐵發揮更大的功用。
409,我只是想跟你說，我手邊有台多的鑽地機，所以就架設在你的要塞外面了。你在格古隆德的時候，隨時能用這台機器前往哨站，沒有使用次數限制！
410,"嘿，夥伴！只是想跟你說，我們和塞林‧暗砧達成協議了，他會租一台鑽地機給我們，讓你在格古隆德的時候，能夠隨時從要塞前往哨站。

出了大門之後右轉你就會看到鑽地機了。

因為搭配了置入性行銷才能談到這個價格，不過我覺得你可能根本沒注意到。"
411,指揮官，我檢視過你從戰歌哨站取得的所有情報了。看來即使派出你所聚集到的所有兵力，想阻擋亞茲珈和葛羅瑪許仍嫌不足。我接下來幾個禮拜會來思考一下，要怎樣才能幫你把鋼鐵部落拆成碎塊。
412,指揮官，我今天是要來跟你報告一個壞消息的。你從戰歌哨站取回的情報完全屬實，以我們現有的力量，完全無法正面對抗鋼鐵部落，而且亞茲珈這個人物讓我感到擔憂。在接下來幾個禮拜內，我會擬出一份計畫，讓鋼鐵部落變成鐵粉。
413,我想你是把這個丟到虛無之中了。下次小心一點，$n。
417,"我們的紀錄指出有一項無比珍貴的物品是專屬於你的。該物品會原封不動地隨此信件附上，敬請查看。

你誠摯的
寶庫管理員"
418,"你的新寵物到了！特別在此告知，在等候您接回的期間，我們全程仔細提運、悉心照顧你的寵物。

布芮妮"
419,"我們為你準備了特殊坐騎，最近才剛運到。我們不但悉心運送，更為其投保，一如我們提供的所有坐騎，在運送期間受到無微不至的照顧。我們有專人為你照顧它，直到你前來將它接回。

感謝你，
梅‧法蘭西斯"
422,"親愛的$n，

對我來說，我們共同的冒險還記憶猶新。 

我有好幾個仰慕者對我說，自從上次見面之後，你看起來有點…沮喪。你有榮幸跟舉世聞名的『棒透了』強尼攜手合作，我不明白你為什麼會有這樣的反應。雖然如此，但我還是覺得有一點點…怎麼說好呢…同情？

因為這樣，我決定給你一些小費，表達我對你的謝意。

大家現在還有在給小費嗎？如果現在都不給小費了，那就請你立刻把所有的附件寄回來給我，順便附上一些零錢，補貼我已經付過的郵資。

- 強尼敬上"
423,"$n，

感謝你見義勇為，信件才能繼續遞送到艾澤拉斯，甚至是艾澤拉斯以外的地方。

不過，我必須跟你坦承一件事。之前我並沒有跟你完全說實話。

一開始把你引到這裡來的那些事件，都是我一手策劃的。我知道只有你，才有辦法挽救郵務辦公室，解除這場危機。

我知道我不能永遠靠你。就算沒有你，郵件也要能繼續遞送下去。我必須請你幫我重施故技，吸引更多人前來郵務室助我一臂之力。

把隨信附上的這封訊息，寄給一位你認為有辦法接下這份工作的人。我相信你一定會辦好這件事的。我附上一個哨子，你可以在有需要的時候，把凱蒂召喚到你身邊。

- 郵務大師"
424,"$ct$n：

隨函訊息極其重要，請盡速查收。

- 六法議會"
425,"艾澤拉斯的侍從，這是最黑暗的一刻，但我從安戈洛環形山回來了！

我的艦隊已經攻進破碎群島灘頭，我會像尖銳、無堅不摧的長矛戳破燃燒軍團防線，讓它們屁滾尿流逃回扭曲虛空。

我在城堡等你。前方還有很高很高的山。快點過來！

北郡的瑪克西米利安
騎士探險家"
427,"$n，

你不在的時候，郵務辦公室又陷入了混亂。到處都是郵件，真的到處都是！我一點也沒有誇大！

少了你幫忙，我和凱蒂絕對不可能及時把所有的信件分類完成。我必須請你馬上再回郵務辦公室一趟。

我們有工作需要完成。

- 郵務大師"
528,一位自由港的鸚鵡訓練師，羅吉哥，想要送走一些他的鸚鵡朋友，而我也需要讓我的商品更多樣化，所以我們結成了生意夥伴！你下次來波拉勒斯的時候，到我的商店波動水世界逛逛吧。
529,我逃出生鏽遺址的時候，發現某個你可能會喜歡的東西。你下次來波拉勒斯的時候，到我的商店波動水世界逛逛吧。
530,嗨，$U先生:小姐;！我在探索鑿刻匠港口的時候找到了一群到處亂跑的豬。你可能會喜歡其中一個小傢伙！你下次來佐司瓦的時候，到樹屋來看看吧。
531,嗨，$n！我在谷溪村附近的森林裡探險時發現一個洞穴，裡面有好多的兔子！我抓了幾隻帶回我的樹屋。如果你想要一隻可愛的兔子寵物，就來找我吧。
533,我去拜訪我在谷溪村的朋友，可是她不在家。結果她的寵物貓一路跟著我回到了樹屋！他看起來…很不一樣。或許他也會想要跟著你到處跑？
534,我的祖父告訴我，你就是把壞女人都趕走的那個人。做得太好了！我有機會去寇連恩探險，甚至還找到一隻你可能會喜歡的小動物。你下次到佐司瓦拜訪我的樹屋時，我會讓你看看。
535,$n，有好消息，我們在班金和瑪卡番的「化學實驗」上看到成果啦！最小的那隻幼獸有點麻煩就是了，她老是要咬詹加拉！我們把她送給了荷拉哇，但或許她和你一起會比較開心。
536,$n，你好，獸王洛卡拉送了個新朋友給我！這個小東西大概精力太旺盛，獸欄那裡管不了他。我總覺得不該整天讓他關在這裡。如果你想帶著他冒險，有時間就到野獸大廳這裡來看看他吧！
537,嗨，$n！這隻羽冠龍來到野獸大廳的時候脖子上綁了張紙條，寫著「送去給有錢人」。這指的是你嗎？他這整個星期已經為其他的訓練師製造不少麻煩了！如果你想讓他加入你的隊伍，就去野獸大廳看看吧，拜託了。
538,嗨，$n，我帶眼鏡蛇出門散步時遇到了一隻小小的拉尼舒。她一定是很喜歡笛子的聲音，所以一路跟著我們回家了。你會對她有興趣嗎？我只會訓練眼鏡蛇而已。如果你想看看她的話，可以到破裂海岸去。
539,嗨，$n，你一定不會相信今天發生了什麼事。我出門找食物的時候，一隻青蛙直接跳上卡喬許的頭，把他撞倒在泥巴裡！然後他又一路跟著我們回家。下次你到幽暗谷來的時候我要讓你看看他。
540,$n，我有新的故事要告訴你！我在探索遺跡的時候交了個詭異的朋友。卡喬許和他處得不好，所以我大概不應該留著他。下次你來幽暗谷的時候，或許可以給他的溫暖的家？
543,"神獵手$n，

你現在想必正忙著在冒險，不過發生了一件事情，恐怕需要像你這樣具有獨特專長的人，才有辦法處理。

希望你盡快與我會面，我有個重要的朋友處境相當危險！

為慎重起見，我會去你經常造訪的城市港口與你碰面。換個風景對我來說應該有好處。

順頌，

亡獵者穆爾戈斯

備註：我已經好一段時間沒有再去狩獵亡者了，不過我的稱號眾所皆知，一旦建立起名聲就很難擺脫，希望你能了解。"
544,"$n,

你在艾澤拉斯的競技場和戰場中表現出的百折不撓，並未被忽視。你的名字在奧格瑪的山谷間備受尊崇，也令你在每個大陸上的敵人聞之喪膽。

來奧格瑪的傳說大廳前找我，我很樂意代表部落送給你一隻和你的勇士身分相符的坐騎。

  - 亡靈守衛奈薩里安"
545,"$n,

你在艾澤拉斯的競技場和戰場中表現出的百折不撓，並未被忽視。你的驚人之舉是暴風城人人熱議的話題，你的名字在部落當中引起的恐懼，也已在此成為傳說。

來暴風城的勇士大廳前找我，我很樂意代表聯盟送給你一隻和你的勇士身分相符的坐騎。

   - 死靈領主賽普"
546,"$n，

你在艾澤拉斯的競技場與戰場中的堅毅表現有目共睹。在世界的任何角落，你的盟友都對你表示敬重，而你的敵人則對你深懷恐懼。

來首都找我吧。我想要贈與你能夠與你的地位相匹配的坐騎。

 - 戰鬥坐騎軍需官"
548,"Solesa Naksu [DNT] Body
Bah, blah blah blah."
550,"為了使用金幣重新啟用你的帳號，我們從你的郵件提領了一些未領取的金幣。因此，你可能會注意到郵件中的金幣比預期的少。無須太過緊張，金幣並沒有短少。

謝謝合作，並且歡迎回到艾澤拉斯！

- 魔獸世界研發團隊"
551,[DNT] $gSir:Lady;
552,"我美麗的$p，

收到你的來信令我欣喜若狂，因為我也時常念著你。

我等不及想告訴你，某個公爵最近在我的宴會上發生的糗事。

這件事真的非常好笑。事情發生的當下，我馬上就想到你。

期待下次相會，
女伯爵"
553,"我美麗的$p，

儘管我比較希望能與你促膝長談，不過我一向都歡迎你的來信。

不過自從我們上次聯絡以來，並沒有發生什麼值得一說的要事。

在雷德拉夫區的生活實在太過平淡無奇。

或許我應該讓它多點變化…

你壞壞的，
女伯爵"
554,"我美麗的$p，

今天早上，在艾弗里德拿來的信件裡居然有你的來信，你知道我有多開心嗎？

當然，我第一個回的就是你的信。

至於你的問題，我還無法回覆。我會試著從雷德拉夫區的名門貴族那邊打聽一些八卦，看看有沒有相關資訊。

儘快來見我，我才能和你分享情報。

祝福你
女伯爵"
555,"<信上絕大多數的文字都有塗改和寫錯字的痕跡。>

親愛的好夥伴，

迷失的希比兒幫我讀信。

迷失的希比兒教我回信。

你是最好的夥伴！

祝好
岩石頭"
556,"<信上絕大多數的文字都有塗改和寫錯字的痕跡。>

好夥伴，

我不會看信。

迷失的希比兒不在。

好了，掰掰。

我啦
岩石頭"
557,"<信上絕大多數的文字都有塗改和寫錯字的痕跡。>

好夥伴，

我要點心。

你的信不好吃。

寄好吃的信。

需要點心
岩石頭"
558,"嘿，$p，

你為什麼要寫信給我們？我們現在人就在罪殞城。

棍臉的閱讀能力不太好。下次直接來找我們就好。

- 倫德"
