Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
奪日者陸行鷹,|cFFFFD200商人：|r凡薩霖‧紅晨|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200陣營：|r奪日者 - 崇拜|n|cFFFFD200花費：|r100|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,我要在戰場上兼具速度、優雅和紀律。這一頭應該可以符合需求。- 艾瑞西雅‧曦詠,332,230,4,2,66091,0,0,44,0,0
魔法猛雞,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。,333,230,64,8,66122,0,0,4,0,0
魔法猛雞,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。,334,230,64,8,66123,0,0,4,0,0
魔法猛雞,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。,335,230,64,8,66124,0,0,4,0,0
赭色骷髏戰馬,|cFFFFD200商人：|r撒迦利亞‧普斯特|n|cFFFFD200區域：|r提里斯法林地|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,當殞落的英雄以不死的形式重生，他們的坐騎也會一同復甦。,336,230,0,2,66846,0,0,4,0,0
條紋曦刃豹,|cFFFFD200商人：|r萊蘭奈|n|cFFFFD200區域：|r泰達希爾|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,夜精靈曾經認為，如果在野地中看到這種淺色的豹，會是一個不祥的預兆。,337,230,0,2,66847,0,0,4,0,0
銀白戰騎,|cFFFFD200商人：|r伊芙尼奇‧卡莎莉絲夫人|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h|n,受過訓練，只接受聖光的勇士騎乘。,338,230,0,2,66906,27943,0,4,0,0
無情鬥士冰霜巨龍,|cFFFFD200經典|r,牠在活著的時候無法馴服，不過在結合死靈術與祕傳束縛儀式的作用之下，終於讓這種不屈不撓的生物，得以屈從於騎土的意志。,340,424,192,5,67336,0,0,4,0,0
銀白戰馬,|cFFFFD200商人：|r伊芙尼奇‧卡莎莉絲夫人|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|Hcurrency:241|h|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h,只有在銀白聯賽中證明自己技高一籌的勇士才能擁有。,341,230,0,2,67466,0,0,4,0,0
迅捷部落狼騎,|cFFFFD200經典|r,銀白十字軍最快速的坐騎，只會頒發給在寒冰皇冠聯賽表現傑出的部落人士。,342,230,68,2,68056,0,0,4,0,0
迅捷聯盟戰駒,|cFFFFD200經典|r,銀白十字軍最快速的坐騎，只會頒發給在寒冰皇冠聯賽表現傑出的聯盟人士。,343,230,68,2,68057,0,0,4,0,0
白色十字軍戰馬,|cFFFFD200經典|r,這些為聯盟精心挑選的坐騎來自提里奧‧弗丁的私人馬廄，會頒發給在十字軍試煉中技巧最為精湛的勇士。,344,230,68,5,68187,0,0,4,0,0
黑色十字軍戰馬,|cFFFFD200經典|r,這些為部落精心挑選的坐騎來自提里奧‧弗丁的私人馬廄，會頒發給在十字軍試煉中技巧最為精湛的勇士。,345,230,68,5,68188,0,0,4,0,0
奧妮克希亞飛龍,|cFFFFD200掉落：|r奧妮克希亞|n|cFFFFD200區域：|r奧妮克希亞的巢穴,除了被宰掉之後再復活這一點以外，她其實和媽媽蠻像的。不過，至少她還算年輕。- 瑪洛里亞克,349,424,128,0,69395,0,0,4,0,0
日行者科多獸,|cFFFFD200聖騎士|r,這種雄偉的巨獸在用神聖護符裝飾，並繪上聖光圖案之後，就散發出了太陽般的溫暖。,350,230,4,1,69820,27945,0,4,0,0
大型日行者科多獸,|cFFFFD200聖騎士|r,在破曉之時，尊貴的日行者經常會舉行祝福坐騎的儀式，並幫牠們注入神聖的魔法。,351,230,4,1,69826,27945,0,4,0,0
X-45萬人迷,|cFFFFD200掉落：|r心型盒|n|cFFFFD200節日：|r愛就在身邊,藥劑師胡默爾帶著不求回報的愛，繪出了炫亮的粉紅大作。,352,424,0,0,71342,0,0,4,0,0
憤怒鬥士冰霜巨龍,|cFFFFD200經典|r,很多人認為在牠們在幼年期被迫相互對戰，而僅僅是為了娛樂目的。或許這就是牠們展現出特別好鬥性情的原因。,358,424,192,5,71810,0,0,4,0,0
無敵,|cFFFFD200掉落：|r巫妖王|n|cFFFFD200區域：|r冰冠城塞,阿薩斯‧米奈希爾的著名坐騎，不管生死都忠實的服侍主人。騎上牠就象徵著力量。,363,424,0,0,72286,0,1.25,4,0,0
冰錮霜育鎮壓者,|cFFFFD200成就：|r冰冠團隊高手的榮耀(25人)|n|cFFFFD200類別：|r地城與團隊,霜育鎮壓者在寒冰皇冠的冰凍深處飼養成長，被公認為最殘暴、最無情的冰霜巨龍。,364,424,128,5,72807,0,0,4,0,0
浴血霜育鎮壓者,|cFFFFD200成就：|r冰冠團隊高手的榮耀(10人)|n|cFFFFD200類別：|r地城與團隊,之所以灌上浴血之名，是因為這種重生的冰霜巨龍在生前經歷了特別血腥、殘暴的死亡過程。,365,424,128,5,72808,0,0,4,0,0
赤紅死亡戰騎,|cFFFFD200任務：|r莫格萊尼的團聚|n|cFFFFD200區域：|r冰冠城塞,豢養在冰冠城塞的馬廄中，為最得巫妖王寵信的部下效力。,366,230,0,1,73313,0,0,4,0,0
主教的伊萊克,|cFFFFD200經典|r,德萊尼主教會騎乘這種氣勢宏偉的坐騎，長距離行軍參戰。牠們鋒利如刀的獠牙是經過特別挑選並培育出來的。,367,230,4,1,73629,27946,0,44,0,0
大主教的伊萊克,|cFFFFD200任務|r,只有最卓越的聖騎士才能獲得騎乘這頭伊萊克的殊榮。牠身上披的裝甲和紫色的裝飾品，都受到預言者費倫的親自祝福。,368,230,4,1,73630,27946,0,44,0,0
熾熱的角鷹獸,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣|n|cFFFFD200貿易站|r,角鷹獸是十分聰明、有感情的生物；而不只是「坐騎」。,371,424,192,11,74856,0,0,4,0,0
白色蓬毛犀牛,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,在北風凍原被『鵝媽媽』托比‧鐵栓抓住。這種長毛野獸在被一位地精戴上轡頭之後就滿腹怨恨。,372,230,64,8,74918,0,0,4,0,0
深淵海馬,|cFFFFD200任務：|r深淵坐騎|n|cFFFFD200區域：|r凱波薩爾森林,這種水下生物固執的要死，但他們是在瓦許伊爾旅行時最快速的方式。,373,232,2064,1,75207,0,0,45,0,0
寒霜飛毯,|cFFFFD200專業技能：|r裁縫,我還記得我的第一張飛毯…雪人毛和粗麻布，和這張相比差多了。- 有名的弗羅佐,375,424,1024,3,75596,26503,0,4,0,0
星穹戰馬,|cFFFFD200貿易站|r,希望的燈塔，黑暗中的引路之光。,376,424,0,9,75614,0,1.25,4,0,0
X-53型觀光火箭,|cFFFFD200招兵買馬召集令|r,單獨騎著裡面裝滿了高爆性哥布林火箭燃料的圓柱體真的非常瘋狂…所以最好帶個朋友一塊上路。,382,424,0,7,75973,0,0,4,0,0
化石迅猛龍,|cFFFFD200專業技能：|r考古學,傳說中有隻正在尋找獵物的迅猛龍被施加了一到魔法，因為牠對著正在森林水池洗澡的年輕泰蘭妲‧語風放肆咆哮。這頭野獸受到詛咒，必須要在艾澤拉斯上不斷遊盪 - 直到牠道歉為止。,386,230,0,3,84751,0,0,4,0,0
哥布林機動車,|cFFFFD200商人：|r考爾‧沃瑟頓|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,螺帽、螺絲、齒輪，和處理過的木頭面板，組合出讓人出乎意料的順暢兜風體驗。,388,230,0,2,87090,0,0,4,0,0
哥布林渦輪機動車,|cFFFFD200商人：|r考爾‧沃瑟頓|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,渦輪三輪車的三輪設計，和兩輪機種比較起來，增加了絕佳的穩定度與和更小的迴轉半徑。,389,230,0,2,87091,0,0,4,0,0
火岩石龍,|cFFFFD200成就：|r浩劫英雄的榮耀|n|cFFFFD200類別：|r地城與團隊,火焰可以透過劇烈的方式轉化石頭，但是絕對不要讓石母知道這是我說的。- 喚地者伊瓦,391,424,128,5,88331,0,0,4,0,0
東風之龍,|cFFFFD200成就：|r浩劫團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊,當死亡之翼沉浸於打造全新飛龍的瘋狂目的時，他忽略了這個在艾澤拉斯從未見過的迷人物種。- 索爾,392,424,128,5,88335,0,0,4,0,0
磷光石龍,|cFFFFD200掉落：|r艾歐納克斯|n|cFFFFD200區域：|r地深之源|n,石母不太在意背叛的艾歐納克斯，甚至容許他的後代被帶離她的領域。,393,424,128,0,88718,0,0,4,0,0
西風之龍,|cFFFFD200商人：|r軍需官布瑞奇|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r巴拉丁鐵衛 - 崇拜,操控著風暴的元素之力，這些雄偉的生物發出閃電般的爆裂聲和雷霆般的吼叫聲。,394,424,128,2,88741,0,0,4,0,0
北風之龍,|cFFFFD200掉落：|r艾塔伊洛斯|n|cFFFFD200區域：|r漩渦尖塔,瞭解風暴的人對平靜都會感到厭惡。,395,424,128,0,88742,0,0,4,0,0
南風之龍,|cFFFFD200掉落：|r奧拉基爾|n|cFFFFD200區域：|r四風王座,溫柔如夏天和風，但很少人想過那是從哪來的。- 伊塔許,396,424,128,0,88744,0,0,4,0,0
玻璃石龍,|cFFFFD200掉落：|r岩革|n|cFFFFD200區域：|r石岩之心,這幾塊當作墜飾可以說是完美無缺，那幾塊可以當做奇妙的戒指。如果這個東西會脫皮還是落角什麼的，告訴我一聲。- 卡琳達,397,424,128,0,88746,0,0,4,0,0
棕色騎乘駱駝,|cFFFFD200商人：|r鐵匠阿巴西|n|cFFFFD200區域：|r奧丹姆|n|cFFFFD200陣營：|r蘭姆卡韓 - 崇拜|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。,398,230,0,2,88748,0,0,4,0,0
古銅色騎乘用駱駝,|cFFFFD200商人：|r鐵匠阿巴西|n|cFFFFD200區域：|r奧丹姆|n|cFFFFD200陣營：|r蘭姆卡韓 - 崇拜|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。,399,230,0,2,88749,0,0,4,0,0
灰色騎乘駱駝,|cFFFFD200掉落：|r『駱駝囤積者』多姆斯|n|cFFFFD200區域：|r菲拉斯,芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。,400,230,0,0,88750,0,0,4,0,0
黑暗鳳凰,|cFFFFD200商人：|r公會商人|n|cFFFFD200花費：|r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,雖然名叫黑暗，但是牠那溫暖和歡樂的性情十分出名。,401,424,128,2,88990,0,0,4,0,0
黃金獅王,|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,別被那個鞍座騙了，牠是頭狂野不羈的獅子。,403,230,4,2,90621,0,0,4,0,0
青綠色其拉作戰坦克,|cFFFFD200專業技能：|r考古學,托維爾的法師阿茲亞基宣稱他手中有一把權杖，可以讓他在希利蘇斯以外的地方控制一頭其拉作戰坦克。,404,230,0,3,92155,0,0,44,0,0
鬼靈戰馬,|cFFFFD200商人：|r軍需官布瑞奇|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r巴拉丁鐵衛 - 崇拜|n|cFFFFD200花費：|r165|Hcurrency:391|h|Tinterface\icons\achievement_zone_tolbarad.blp:0|t|h,黑暗的靈魂在牠的光芒之前也會竄逃。,405,230,4,2,92231,0,0,4,0,0
鬼靈之狼,|cFFFFD200商人：|r波格|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r地獄吼先鋒 - 崇拜|n|cFFFFD200花費：|r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h,只怕火。,406,230,4,2,92232,0,0,4,0,0
砂岩龍,|cFFFFD200專業技能：|r鍊金術,砂岩龍是著名的鍊金師沃艾‧滑鏈在許久以前潛心研究的對象。聽說沃艾研製出一種藥水，可以模擬飛龍的生理現象。,407,424,5250,3,93326,0,0,4,0,0
雜斑飛龍,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣|n,在牠翱翔天際之前，我認為牠是不正常的產物，但牠飛行的姿態就如我輩一般真實。- 雅立史卓莎,408,424,192,8,93623,0,0,4,0,0
柯爾克隆殲滅者,|cFFFFD200商人：|r戈拉姆|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,在戰爭中無比兇殘又兼具驚人的忠誠度，只有為強大公會做出真正貢獻的人才能夠擁有這種作戰用的蠍子。,409,230,4,2,93644,0,0,4,0,0
裝甲拉札希迅猛龍,|cFFFFD200掉落：|r血領主曼多基爾|n|cFFFFD200區域：|r祖爾格拉布,這是來自祖爾格拉布的純正血統迅猛龍，在荊棘谷是極為少見的坐騎。古拉巴什部族只要看到非食人妖的種族跨上他們的珍奇野獸，馬上就會抓狂。,410,230,0,0,96491,0,0,4,0,0
迅捷祖利安獵豹,|cFFFFD200掉落：|r高階祭司基爾娜拉|n|cFFFFD200區域：|r祖爾格拉布,叢林食人妖一直對黑豹尖牙愛不釋手，可以用來進行儀式或是當作魔精的材料。,411,230,0,0,96499,0,0,4,0,0
阿曼尼龍鷹,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,這種從食人妖手中解放的龍鷹，被認為是同類當中最忠誠的一系。,412,424,192,8,96503,0,0,4,0,0
火護角鷹獸,|cFFFFD200成就：|r熔岩前線進攻部隊|n|cFFFFD200類別：|r浩劫與重生,火護角鷹獸只有在打倒了火焰領主拉格納羅斯之後才會出現。,413,424,128,5,97359,0,0,4,0,0
純種火鷹,|cFFFFD200掉落：|r拉格納羅斯|n|cFFFFD200區域：|r火源之界,傳說指出純種火鷹的血脈可以追溯到火源之界的創始之時。,415,424,128,0,97493,0,5,4,0,0
魔焰隼鷹,|cFFFFD200成就：|r坐騎奇觀|n|n,碰觸魔焰相當危險，但好在隼鷹懂得壓制魔焰，不然牠的騎士就會被活活燒成一尊綠色的肖像。,416,424,128,5,97501,0,5,4,0,0
腐化火鷹,|cFFFFD200成就：|r火源之界團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊,密拉加卓是一頭效忠拉格納羅斯的火鷹。目前無法得知有多少密拉加卓的蛋受到腐化。,417,424,128,5,97560,0,5,4,0,0
兇蠻迅猛龍,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣|n,死去的食人妖英雄，古老的坎迦，曾經和牠是夥伴。沒人知道這頭迅猛龍的名稱，因為坎迦只有在熊形態的時候才會呼喚那個名字。,418,230,64,8,97581,0,0,4,0,0
阿曼尼戰熊,|cFFFFD200掉落：|r卡沙的包包,阿曼尼食人妖用魔法護符和儀式面具來裝飾這種兇殘的坐騎，做為崇敬熊神納羅拉克的方式。,419,230,0,0,98204,0,0,4,0,0
被制服的海馬,|cFFFFD200掉落：|r波賽達斯|n|cFFFFD200區域：|r瓦許伊爾,「如果一個人從來沒有坐在一頭雄偉的海馬上，體驗浪潮流過毛髮的感覺，那他就不算真正的活過。」其實沒人說過這句話。從來沒有。,420,254,2064,0,98718,0,0,45,0,0
飛翼守護者,|cFFFFD200遊戲商城|r,這種神奇的翼獅最近才從一座古墓中出土，牠們可能曾為某個古代的托維爾王子效力。,421,424,128,9,98727,0,1.75,4,0,0
兇惡戰駒,|cFFFFD200成就：|r聯盟精兵 II|n|cFFFFD200類別：|r積分戰場,身上的裝甲足以承受戰鬥中的衝擊。,422,230,4,5,100332,0,0,45,0,0
兇惡戰狼,|cFFFFD200成就：|r部落精兵 II|n|cFFFFD200類別：|r積分戰場,在大酋長地獄吼的指揮下，部落訓練師開始在飼養狼群時，讓牠們能夠在狂暴且充滿衝擊的持久戰中保持活力。,423,230,4,5,100333,0,0,4,0,0
兇惡鬥士的暮光飛龍,|cFFFFD200經典|r,在浩劫與重生的競技場上證明自身力量的英雄，就能獲得最卓越的暮光飛龍後裔。,424,424,192,5,101282,0,0,4,0,0
艾里絲拉卓烈焰猛禽,|cFFFFD200掉落：|r艾里絲拉卓|n|cFFFFD200區域：|r火源之界,在牠們母親艾里絲拉卓的養育之下，這些元素飛鳥有著無法熄滅的怒火和熱情。,425,230,0,0,101542,0,0,4,0,0
迅捷海濱陸行鳥,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,在卡林多陸行鳥之中相當稀有的品種，但因為牠會散發出枯萎海草的刺皮臭味而相當容易辨認。,426,230,64,8,101573,0,0,4,0,0
殘酷鬥士暮光飛龍,|cFFFFD200經典|r,在浩劫與重生的競技場上證明自身力量的英雄，就能獲得最卓越的暮光飛龍後裔。,428,424,192,5,101821,0,0,4,0,0
迅捷森林陸行鳥,|cFFFFD200商人：|r蘭拉|n|cFFFFD200區域：|r暗月島|n|cFFFFD200花費：|r180 |Hcurrency:515|h|Tinterface\icons\inv_misc_ticket_darkmoon_01.blp:0|t|h|n,這種充滿活力的品種只能在暗月島的森林中發現。,429,230,0,2,102346,0,0,4,0,0
迅捷跳躍陸行鳥,|cFFFFD200商人：|r貴族花園商人|n|cFFFFD200區域：|r杜洛塔、永歌森林、莫高雷、提里斯法林地、藍謎島、|n丹莫洛、艾爾文森林，泰達希爾|n|cFFFFD200花費：|r500|Hitem:44791|h|TINTERFACE\ICONS\ACHIEVEMENT_NOBLEGARDEN_CHOCOLATE_EGG.BLP:0|t|h|n,唯有在這種忠誠、可愛和色彩柔和的大自然奇觀出現之時，貴族花園的慶典才會達到最高峰。,430,230,0,6,102349,0,0,4,0,0
迅捷相思鳥,|cFFFFD200世界事件：|r愛就在身邊|n|n|cFFFFD200商人：|r可愛商品商人(聯盟)|n|cFFFFD200地區：|r暴風城|n|cFFFFD200花費：|r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h|n|n|cFFFFD200商人：|r可愛商品商人(部落)|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h,看來有點紅，但又不太紅。,431,230,0,6,102350,0,0,4,0,0
白色騎乘駱駝,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣|n,芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。,432,230,64,8,102488,0,0,4,0,0
腐化的角鷹獸,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,可悲的真相是，就算是睿智而崇高的角鷹獸一樣會是腐化之下的犧牲品。,433,424,192,8,102514,0,0,4,0,0
暗月跳舞熊,|cFFFFD200商人：|r蘭拉|n|cFFFFD200區域：|r暗月島|n|cFFFFD200花費：|r180|Hcurrency:515|h|TINTERFACE\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h|n|n,這些可怕的坐騎有個習慣，就是會突然在戰鬥中起舞。這讓騎士十分困擾。,434,230,0,2,103081,0,0,4,0,0
高山馬,|cFFFFD200商人：|r艾絲翠德‧蘭斯朗普|n|cFFFFD200區域：|r達納蘇斯|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,對這個品種的印象，就是經常能在稀釋後的矮人酒桶附近發現牠們。,435,230,0,2,103195,0,0,4,0,0
迅捷高山馬,|cFFFFD200商人：|r艾絲翠德‧蘭斯朗普|n|cFFFFD200區域：|r達納蘇斯|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,經歷了漫長的一天之後，牠終於有機會回到吉爾尼斯的家園。,436,230,0,2,103196,0,0,4,0,0
泰瑞爾的戰馬,|cFFFFD200貿易站|r,在每個已知的國度中都是正義的象徵。,439,424,64,2,107203,0,0,226,0,0
鬼靈獅鷲獸,|cFFFFD200促銷：|r重返榮耀|n,當你說有個老朋友回來的時候，這不在我原本的預料之內。- 布拉拉‧雲翼,440,424,196,7,107516,0,0,4,0,0
鬼靈蠍尾獅,|cFFFFD200促銷：|r重返榮耀|n,為什麼你不會直接穿過那個東西？- 瑪茲薩,441,424,196,7,107517,0,0,4,0,0
熾炎飛龍,|cFFFFD200掉落：|r源質分裂體|n|cFFFFD200區域：|r巨龍之魂,熾炎飛龍對生命有著無盡的熱情，在艾澤拉斯上許多人都認定牠是最忠誠的坐騎。,442,424,128,0,107842,0,0,4,0,0
暮光先驅者,|cFFFFD200成就：|r巨龍之魂團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊,任何曾經用來壓制暮光先驅者的黑暗魔法都已經破除了…嗎？,443,424,128,5,107844,0,0,4,0,0
生命守縛者的女僕,|cFFFFD200掉落：|r源質分裂體|n|cFFFFD200區域：|r巨龍之魂|n|n,雅立史卓莎是原先的生命之王，她以仁慈和充滿耐性的導師而著稱。在她的教導下，只有最專注的弟子能夠獲得「生命守縛者的女僕」稱號。,444,424,128,0,107845,0,0,4,0,0
實驗品12-B,|cFFFFD200掉落：|r守護巨龍的微型貯藏箱|n|cFFFFD200區域：|r巨龍之魂|n,有些人認為實驗品12-B是軍情七處的秘密計畫，其牠人則認為牠是哥布林科學家對胚胎進行修改的結果。不論是哪一種狀況，有一件事是可以確定的：基於牠的力道、速度和敏捷性，實驗品12-B絕對是一大成功！,445,424,128,0,110039,0,0,4,0,0
守護巨龍之心,|cFFFFD200遊戲商城|r,你是艾澤拉斯真正的守護者，世界的未來就在你的手中，凡人的時代已然展開。- 雅立史卓莎,446,424,128,9,110051,0,0,4,0,0
魔化飛龍,|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣,在千年之前和燃燒軍團奮戰之後，這種英勇的飛龍體內滲入了原始的惡魔魔法，導致了牠的腐化。,447,424,192,8,113120,0,0,4,0,0
翠玉雲蛟,|cFFFFD200任務：|r天翔|n|cFFFFD200區域：|r翠玉林,翠玉雲蛟又輕快又敏捷；而且快速而致命。,448,424,128,1,113199,0,2,4,0,0
蒼藍水黽,|cFFFFD200商人：|r納特‧帕格|n|cFFFFD200區域：|r喀撒朗蠻荒|n|cFFFFD200陣營：|r釣手隊 - 崇拜|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,「我們通常會拿蟲蟲當魚餌。可是看著它們無辜的眼神時，怎麼可能還下得了手？」- 納特‧帕格,449,230,0,2,118089,0,0,4,0,0
熊貓人風箏,|cFFFFD200成就：|r熊貓人大使|n|cFFFFD200類別：|r潘達利亞,這種「坐騎」獲得了潘達利亞博學行者的讚賞，是他們團體中英雄的獎勵。,450,424,1156,5,118737,0,0,4,0,0
瑪瑙石獵豹,|cFFFFD200專業技能：|r珠寶設計|n,貿易親王加里維克斯最近訂購了一堆這種珠光寶氣的坐騎，讓牠們在行館附近到處遊蕩。,451,424,0,3,120043,0,1.5,4,0,0
綠色龍龜,|cFFFFD200商人：|r龜大師歐黛|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r老白鼻|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,借重於牠穩重的步伐和強大的負重能力，這種健壯的野獸是大部份熊貓人會選擇的坐騎。,452,230,0,2,120395,0,0,4,0,0
紅色巨龍龜,|cFFFFD200商人：|r龜大師歐黛|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r老白鼻|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,「升級套件包括：雙霧燈、緊急酒桶、正港田吉皮椅。」- 龜大師歐黛,453,230,0,2,120822,0,0,4,0,0
烽火戰騎,|cFFFFD200招兵買馬召集令|r,由拉格納羅斯本人親自打造，準備送給他從未擁有的女兒。,454,424,0,7,171847,0,1.25,4,0,0
黑曜夜翼,|cFFFFD200招兵買馬召集令|r,當你跑不動時用爬的，當你爬不動時就找個東西來載你。,455,424,1026,7,121820,0,0,4,0,0
藍寶石獵豹,|cFFFFD200專業技能：|r珠寶設計,傳說有一位遠古熊貓人皇帝，在其中一位雙胞胎兒子因病而死之後，為兒子打造了第一頭珠寶獵豹。,456,424,0,3,121836,0,1.5,4,0,0
翠玉石獵豹,|cFFFFD200專業技能：|r珠寶設計|n,傳說有一位遠古熊貓人皇帝，在其中一位雙胞胎兒子因病而死之後，為兒子打造了第一頭珠寶獵豹。,457,424,0,3,121837,0,1.5,4,0,0
紅寶石獵豹,|cFFFFD200專業技能：|r珠寶設計,傳說有一位遠古熊貓人皇帝，在其中一位雙胞胎兒子因病而死之後，為兒子打造了第一頭珠寶獵豹。,458,424,0,7,121838,0,1.5,4,0,0
日長石獵豹,|cFFFFD200專業技能：|r珠寶設計,傳說有一位遠古熊貓人皇帝，在其中一位雙胞胎兒子因病而死之後，為兒子打造了第一頭珠寶獵豹。,459,424,0,3,121839,0,1.5,4,0,0
大型遠征犛牛,|cFFFFD200商人：|r大包公|n|cFFFFD200區域：|r崑萊峰|n|cFFFFD200花費：|r120000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,已知這種野獸的負重能力可以攜帶超過自身體重五倍的貨物，就算沒有飲水和食物，也可以支撐好幾天。,460,230,0,2,122708,0,0,44,0,0
卡法氂牛,|cFFFFD200世界事件：|r《魔獸世界》混搭再造：潘達利亞之謎,目前不確定咕嚕摩是依照牠的毛色，還是依照用途來為這種氂牛命名的。,462,230,1152,2,123182,0,0,4,0,0
琥珀蠍,|cFFFFD200商人：|r琥珀工匠茲克|n|cFFFFD200區域：|r悚然荒野|n|cFFFFD200陣營：|r卡拉西 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,卡拉西騎著巨大的蠍子衝入戰場與敵人交鋒。由琥珀硬化的甲殼可以在戰場上提供超強的防護。,463,230,0,2,123886,0,0,4,0,0
