Title_lang,Subtitle_lang,InstructionText_lang,SubIcon_lang,TitleTooltip_lang,SubtitleTooltip_lang,EventToastID,PlayerConditionID,UiTextureAtlasMemberID,UiTextureKitID,EventType,DisplayType,EventAsset,Field_9_1_0_38312_011,IconFileID,UiWidgetSetID,ExtraUiWidgetSetID,TitleTooltipUiWidgetSetID,SubtitleTooltipUiWidgetSetID,ShowSoundKitID,HideSoundKitID,Field_10_2_5_52554_021
雷霆王的轟雷黃水晶,取得歌唱黃水晶,現在可向『扳手』狄迪購買。,,,,265,130603,0,5268,22,3,0,0,6215538,0,0,0,0,0,0,0
疾風水手的黃水晶,取得歌唱黃水晶,現在可向『扳手』狄迪購買。,,,,266,130276,0,5268,22,3,0,0,6215541,0,0,0,0,0,0,0
海底監督者的黃水晶,取得歌唱黃水晶,現在可向『扳手』狄迪購買。,,,,267,130275,0,5268,22,3,0,0,6215539,0,0,0,0,0,0,0
風暴縫紉者的黃水晶,取得歌唱黃水晶,現在可向學徒坦莫購買。,,,,268,130282,0,5268,22,3,0,0,6215513,0,0,0,0,0,0,0
老水手的詩意黃水晶,取得歌唱黃水晶,現在可向學徒坦莫購買。,,,,269,130283,0,5268,22,3,0,0,6215516,0,0,0,0,0,0,0
海員的神聖黃水晶,取得歌唱黃水晶,現在可向學徒坦莫購買。,,,,270,130605,0,5268,22,3,0,0,6215515,0,0,0,0,0,0,0
風暴使者的符文黃水晶,取得歌唱黃水晶,現在可向安格菈購買。,,,,271,130286,0,5268,22,3,0,0,6215532,0,0,0,0,0,0,0
水居者的符文黃水晶,取得歌唱黃水晶,現在可向安格菈購買。,,,,272,130285,0,5268,22,3,0,0,6215529,0,0,0,0,0,0,0
風詠者的符文黃水晶,取得歌唱黃水晶,現在可向安格菈購買。,,,,273,130604,0,5268,22,3,0,0,6215530,0,0,0,0,0,0,0
傳說跳越者的黃水晶,取得歌唱黃水晶,現在可向塔加里購買。,,,,274,130512,0,5268,22,3,0,0,6215534,0,0,0,0,0,0,0
海床巨神海蛇的黃水晶,取得歌唱黃水晶,現在可向塔加里購買。,,,,275,130415,0,5268,22,3,0,0,6215535,0,0,0,0,0,0,0
咆哮戰姬的黃水晶,取得歌唱黃水晶,現在可向塔加里購買。,,,,276,130513,0,5268,22,3,0,0,6215536,0,0,0,0,0,0,0
死敵保險箱已升級,,,,,,277,0,0,5554,18,13,0,0,6381230,0,0,0,0,0,0,0
標題,副標題,Our heroes go on some whacky adventure to do some whacky stuff to save the world....again. Our heroes go on some whacky adventure to do some whacky stuff to save the world....again. Our heroes go on some whacky adventure to do some whacky stuff to save the world....again. Our heroes go on some whacky adventure to do some whacky stuff to save the world....again. Our heroes go on some whacky adventu,,標題提示資訊,副標題提示資訊,278,0,15864,5554,18,12,0,0,1061206,0,0,0,0,0,0,0
探險者的生存日誌,布萊恩的能力增強了！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r增加了技能等級：|cff71D5FF|Hspell:472874|h[探險者的生存日誌]|r。,,,279,0,12012,0,18,3,0,0,4625105,0,0,0,0,0,0,0
探險者的生存日誌,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新被動效果：|cff71D5FF|Hspell:472874|h[探險者的生存日誌]|r。,,,280,0,12014,0,18,3,0,0,4625105,0,0,0,0,0,0,0
崗哨圖騰,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新技能：|cff71D5FF|Hspell:473633|h[崗哨圖騰]|r。,,,281,0,12014,0,18,3,0,0,1385909,0,0,0,0,0,0,0
熟練套索,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新技能：|cff71D5FF|Hspell:472848|h[熟練套索]|r。,,,282,0,12014,0,18,3,0,0,1119937,0,0,0,0,0,0,0
閃電連結,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新技能：|cff71D5FF|Hspell:1215128|h[閃電連結]|r。,,,283,0,12014,0,18,3,0,0,1385911,0,0,0,0,0,0,0
強力布萊恩猛擊,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新技能：|cff71D5FF|Hspell:472803|h[強力布萊恩猛擊]|r。,,,284,0,12014,0,18,3,0,0,236444,0,0,0,0,0,0,0
電氣充能器具,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新技能：|cff71D5FF|Hspell:473707|h[電氣充能器具]|r。,,,285,0,12014,0,18,3,0,0,4548867,0,0,0,0,0,0,0
銅鬚的棕熊,布萊恩技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[布萊恩‧銅鬚]|h|r學會了新技能：|cff71D5FF|Hspell:473521|h[銅鬚的棕熊]|r。,,,286,0,12014,0,18,3,0,0,132183,0,0,0,0,0,0,0
記分板,,,,,,287,0,0,0,18,14,0,0,0,1504,0,0,0,0,0,1
發現,甬道石,,發現：|cff71D5FF|Hspell:1228297|h[甬道石]|r。,,,288,0,0,5554,18,6,0,99,0,0,0,0,0,0,0,0
完成,"事件完成！
|cFF1eff00獲得的純粹豐足：300|TInterface\ICONS\INV_10_Gathering_BioluminescentSpores_Large.BLP:16:16|t|r",,,,,289,0,0,5765,17,8,1229176,0,0,0,1532,0,0,0,0,0
,,,發現：|cff71D5FF|Hspell:1228297|h[甬道石]|r。,,,290,0,0,5708,18,6,0,99,0,0,0,0,0,0,0,0
解鎖阿奇爾森之風,天空騎術,,,,,291,0,0,5586,12,3,90823,0,4640500,0,0,0,0,0,0,0
解鎖祝福：阿奇爾森的疾風,羅亞祝福,,,,,292,0,0,5586,12,3,86809,0,132172,0,0,0,0,0,0,0
解鎖祝福：哈拉齊的專注,羅亞祝福,,,,,293,0,0,5586,12,3,92084,0,132142,0,0,0,0,0,0,0
解鎖祝福：賈納雷的永燃,羅亞祝福,,,,,294,0,0,5586,12,3,90772,0,6119037,0,0,0,0,0,0,0
解鎖祝福：納羅拉克的威壓,羅亞祝福,,,,,295,0,0,5586,12,3,91958,0,132183,0,0,0,0,0,0,0
解鎖阿曼尼的貴客,祖阿曼,,,,,296,0,0,5586,12,3,86722,0,1455894,0,0,0,0,0,0,0
"   
狩獵：博學者破日者",,,,,,297,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：博學者燼鞭",,,,,,298,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：資深技工歐茲沃德",,,,,,299,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：回收者L-N-0R",,,,,,300,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：莫德里爾‧影墮",,,,,,301,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：黛莉亞‧幽歌",,,,,,302,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：幻刃塔菈莎",,,,,,303,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：奧核之鋒哈帝姆",,,,,,304,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『破壞者』喬佐洛",,,,,,305,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『納羅拉克之拳』莎杜",,,,,,306,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：賈納雷之爪",,,,,,307,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：阿奇爾森之翼",,,,,,308,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：遊俠迅林",,,,,,309,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：焰翼中尉",,,,,,310,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『刀葉』佩尤爾",,,,,,311,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：墓室的菈米恩",,,,,,312,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：高階復仇者伏瑞姆",,,,,,313,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：十字軍露西亞‧麥斯威爾",,,,,,314,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：軍教官辛古拉里斯",,,,,,315,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：事務官奈布羅",,,,,,316,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：執行官凱尼厄斯",,,,,,317,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：統治者艾尼瑪莉亞",,,,,,318,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：遊俠騎士血碎",,,,,,319,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『背叛者』薇蕾娜",,,,,,320,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：迷失的瑟德林",,,,,,321,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『餓鬼』妮卓菈",,,,,,322,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：棘語者艾加斯",,,,,,323,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：荊棘女巫莉瑟",,,,,,324,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『燃燒之影』葛羅索茲",,,,,,325,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
"   
狩獵：『黯黑燃炎』丹扎格",,,,,,326,0,0,5704,18,6,0,0,0,1668,0,0,0,0,0,0
水晶朝你獵物的方向燃燒,,,,,,327,0,0,0,18,13,0,0,0,1852,0,0,0,0,0,0
完成,"|cFF1eff00完成潛水！|n
|cFF1eff00獲得的釣手珍珠：|cFFffffff%3506c|r|TInterface\ICONS\Item_enchantedpearl.blp:16:16|t|r",,,,,334,0,0,5765,17,8,1253233,0,0,0,1994,0,0,347959,347845,0
閃爍戰利品會在探究通關後出現,,,,,,337,0,0,5554,18,13,0,0,4914669,0,0,0,0,0,0,0
朧影的閃爍戰利品會在探究通關後出現,,,,,,338,0,0,5554,18,13,0,0,4914669,0,0,0,0,0,0,0
閃爍大門在裡頭現形了,,,,,,339,0,0,5554,18,13,0,0,4914669,0,0,0,0,0,0,0
,,,,,,340,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0
擊敗獵物,,"總時間：
%49752e時%49756e分%49754e秒",,,,341,0,0,5704,18,6,0,0,0,0,0,0,0,0,0,0
絕不屈服,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248169|h[絕不屈服]|r。,,,343,0,12014,0,18,3,0,0,5041289,0,0,0,0,0,0,0
鮮血合約,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248108|h[鮮血合約]|r。,,,344,0,12014,0,18,3,0,0,441148,0,0,0,0,0,0,0
專業工具,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1249528|h[專業工具]|r。,,,345,0,12014,0,18,3,0,0,132594,0,0,0,0,0,0,0
匕首穿喉,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248172|h[匕首穿喉]|r。,,,346,0,12014,0,18,3,0,0,132324,0,0,0,0,0,0,0
遺忘之主的毒藥,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248501|h[遺忘之主的毒藥]|r。,,,347,0,12014,0,18,3,0,0,538441,0,0,0,0,0,0,0
狂舞殘殺,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248011|h[狂舞殘殺]|r。,,,348,0,12014,0,18,3,0,0,236277,0,0,0,0,0,0,0
偷襲,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248196|h[偷襲]|r。,,,349,0,12014,0,18,3,0,0,460691,0,0,0,0,0,0,0
暗殺,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248339|h[暗殺]|r。,,,350,0,12014,0,18,3,0,0,236174,0,0,0,0,0,0,0
無人目擊,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1248595|h[無人目擊]|r。,,,351,0,12014,0,18,3,0,0,132305,0,0,0,0,0,0,0
無冕者的染血帳本,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新被動效果：|cff71D5FF|Hspell:1260257|h[無冕者的染血帳本]|r。,,,352,0,12014,0,18,3,0,0,4549131,0,0,0,0,0,0,0
無冕者的染血帳本,瓦麗拉的能力增強了！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r增加了技能等級：|cff71D5FF|Hspell:1260257|h[無冕者的染血帳本]|r。,,,353,0,12012,0,18,3,0,0,4549131,0,0,0,0,0,0,0
吸血收割,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1249953|h[吸血收割]|r。,,,354,0,12014,0,18,3,0,0,1450139,0,0,0,0,0,0,0
暗影蔽幕,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1250738|h[暗影蔽幕]|r。,,,355,0,12014,0,18,3,0,0,5852173,0,0,0,0,0,0,0
嗜魂毒液,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1251862|h[嗜魂毒液]|r。,,,356,0,12014,0,18,3,0,0,132290,0,0,0,0,0,0,0
回復煙霧,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1250162|h[回復煙霧]|r。,,,357,0,12014,0,18,3,0,0,237586,0,0,0,0,0,0,0
鎮痛靈丹,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1250763|h[鎮痛靈丹]|r。,,,358,0,12014,0,18,3,0,0,135936,0,0,0,0,0,0,0
黑暗屏蔽,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1250769|h[黑暗屏蔽]|r。,,,359,0,12014,0,18,3,0,0,136194,0,0,0,0,0,0,0
無冕者的鍊金寶典,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新被動效果：|cff71D5FF|Hspell:1261074|h[無冕者的鍊金寶典]|r。,,,360,0,12014,0,18,3,0,0,4624733,0,0,0,0,0,0,0
無冕者的鍊金寶典,瓦麗拉的能力增強了！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r增加了技能等級：|cff71D5FF|Hspell:1261074|h[無冕者的鍊金寶典]|r。,,,361,0,12012,0,18,3,0,0,4624733,0,0,0,0,0,0,0
抑制神經,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1250892|h[抑制神經]|r。,,,362,0,12014,0,18,3,0,0,132286,0,0,0,0,0,0,0
你的第一個錯誤,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1251050|h[你的第一個錯誤]|r。,,,363,0,12014,0,18,3,0,0,458737,0,0,0,0,0,0,0
血墓劇毒,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1251997|h[血墓劇毒]|r。,,,364,0,12014,0,18,3,0,0,132290,0,0,0,0,0,0,0
毒雲,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1251054|h[毒雲]|r。,,,365,0,12014,0,18,3,0,0,5764921,0,0,0,0,0,0,0
暗中攻擊,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1251101|h[暗中攻擊]|r。,,,366,0,12014,0,18,3,0,0,3163618,0,0,0,0,0,0,0
染血之刃,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新技能：|cff71D5FF|Hspell:1251079|h[染血之刃]|r。,,,367,0,12014,0,18,3,0,0,236304,0,0,0,0,0,0,0
無冕者的欺敵手冊,瓦麗拉技能解鎖！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r學會了新被動效果：|cff71D5FF|Hspell:1261077|h[無冕者的欺敵手冊]|r。,,,368,0,12014,0,18,3,0,0,4549135,0,0,0,0,0,0,0
無冕者的欺敵手冊,瓦麗拉的能力增強了！,,|cff20ff20|Hdelvecompanionconfig:|h[瓦麗拉‧桑古納爾]|h|r增加了技能等級：|cff71D5FF|Hspell:1261077|h[無冕者的欺敵手冊]|r。,,,369,0,12012,0,18,3,0,0,4549135,0,0,0,0,0,0,0
沐聖旌旗在裡頭現形了,,,,,,370,0,0,5554,18,13,0,0,462672,0,0,0,0,0,0,0
大型沐聖戰利品會在探究通關後出現,,,,,,371,0,0,5554,18,13,0,0,462672,0,0,0,0,0,0,0
沐聖戰利品會在探究通關後出現,,,,,,372,0,0,5554,18,13,0,0,462672,0,0,0,0,0,0,0
,,,你的至暗之夜釣魚感知幫助你找到額外的物品：,,,373,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
解鎖新地城！,風行者塔,"
",,,,374,0,0,0,19,4,111899,0,7266215,0,0,0,0,0,0,0
解鎖新地城！,兇殺路,"
",,,,375,0,0,0,19,4,111933,0,7266213,0,0,0,0,0,0,0
解鎖新地城！,博學者殿堂,"
",,,,376,0,0,0,19,4,111934,0,7439625,0,0,0,0,0,0,0
解鎖新地城！,梅薩拉洞穴,"
",,,,377,0,0,0,19,4,111935,0,7322719,0,0,0,0,0,0,0
解鎖新地城！,納羅拉克之穴,"
",,,,378,0,0,0,19,4,111936,0,7266214,0,0,0,0,0,0,0
解鎖新地城！,盲目谷地,"
",,,,379,0,0,0,19,4,111937,0,7354408,0,0,0,0,0,0,0
解鎖新地城！,虛無之痕競技場,"
",,,,380,0,0,0,19,4,111938,0,7439626,0,0,0,0,0,0,0
解鎖新地城！,奧核點瑟納斯,"
",,,,382,0,0,0,19,4,111939,0,7553062,0,0,0,0,0,0,0
完成,"事件完成！
|cFF1eff00獲得的純粹豐足：600|TInterface\ICONS\INV_10_Gathering_BioluminescentSpores_Large.BLP:16:16|t|r",,,,,383,0,0,5765,17,8,1273114,0,0,0,1532,0,0,0,0,0
完成,"事件完成！
|cFF1eff00獲得的純粹豐足：900|TInterface\ICONS\INV_10_Gathering_BioluminescentSpores_Large.BLP:16:16|t|r",,,,,384,0,0,5765,17,8,1273115,0,0,0,1532,0,0,0,0,0
完成,事件完成！,,,,,385,0,0,5765,17,8,1273116,0,0,0,1532,0,0,0,0,0
解鎖良藥祝福,『良藥羅亞』庫爾吉,,,可以在阿曼尼扎村的祝福祭壇崇拜『良藥羅亞』庫爾吉了。,,390,0,0,5727,18,3,0,0,7414435,0,0,0,0,0,0,0
解鎖孩童祝福,『童年羅亞』菲洛,,,可以在阿曼尼扎村的祝福祭壇崇拜『童年羅亞』菲洛了。,,391,0,0,5727,18,3,0,0,2205591,0,0,0,0,0,0,0
解鎖深海祝福,『深海羅亞』帕克,,,可以在阿曼尼扎村的祝福祭壇崇拜『深海羅亞』帕克了。,,392,0,0,5727,18,3,0,0,2027958,0,0,0,0,0,0,0
解鎖飢荒祝福,『飢荒羅亞』莫塔拉,,,可以在阿曼尼扎村的祝福祭壇崇拜『飢荒羅亞』莫塔拉了。,,393,0,0,5727,18,3,0,0,2766226,0,0,0,0,0,0,0
解鎖旅人祝福,『旅人羅亞』沃拉莫納,,,可以在阿曼尼扎村的祝福祭壇崇拜『旅人羅亞』沃拉莫納了。,,394,0,0,5727,18,3,0,0,4034841,0,0,0,0,0,0,0
解鎖詭計祝福,『詭計羅亞』沙德拉,,,可以在阿曼尼扎村的祝福祭壇崇拜『詭計羅亞』沙德拉了。,,395,0,0,5727,18,3,0,0,2027951,0,0,0,0,0,0,0
解鎖豐足祝福,『豐足羅亞』敦敦,,,可以在阿曼尼扎村的祝福祭壇崇拜『豐足羅亞』敦敦了。,,396,0,0,5727,12,3,94834,0,6351950,0,0,0,0,0,0,0
解鎖危機祝福,『危機羅亞』普爾,,,可以在阿曼尼扎村的祝福祭壇崇拜『危機羅亞』普爾了。,,397,0,0,5727,18,3,0,0,294472,0,0,0,0,0,0,0
解鎖成長祝福,『成長羅亞』奧耶,,,可以在阿曼尼扎村的祝福祭壇崇拜『成長羅亞』奧耶了。,,398,0,0,5727,18,3,0,0,464030,0,0,0,0,0,0,0
你已解鎖,狩獵：普通模式,,,,,399,149566,0,0,12,4,93086,0,7493985,0,0,0,0,0,0,0
你已解鎖,狩獵：困難模式,,,,,400,149202,0,0,12,4,92178,0,7493985,0,0,0,0,0,0,0
你已解鎖,狩獵：夢魘模式,,,,,401,149203,0,0,12,4,92182,0,7493985,0,0,0,0,0,0,0
完成,"|cFF1eff00完成深淵釣手！
|cFF1eff00獲得的釣手珍珠：600|TInterface\ICONS\INV_MISC_ENCHANTEDPEARL.BLP:16:16|t|r",,,,,403,0,0,5765,17,8,1280008,0,0,0,1994,0,0,347959,347845,0
完成,"|cFF1eff00完成深淵釣手！
|cFF1eff00獲得的釣手珍珠：900|TInterface\ICONS\INV_MISC_ENCHANTEDPEARL.BLP:16:16|t|r",,,,,404,0,0,5765,17,8,1280009,0,0,0,1994,0,0,347959,347845,0
完成,|cFF1eff00完成深淵釣手！,,,,,405,0,0,5765,17,8,1280010,0,0,0,1994,0,0,347959,347845,0
,,,瓦麗拉‧桑古納爾幫你收集了額外的物品：,,,415,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0
完成,事件完成！,,,,,418,0,0,5765,17,8,1283455,0,0,0,1532,0,0,0,0,0
完成,|cFF1eff00完成深淵釣手！,,,,,419,0,0,5765,17,8,1283462,0,0,0,1994,0,0,0,0,0
豐足,最高和生涯分數,,,,,420,0,0,5765,17,8,1283464,0,0,0,1950,0,0,0,0,0
深淵釣手,最高和生涯分數,,,,,421,0,0,5765,17,8,1283466,0,0,0,1951,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,422,152789,12015,0,15,4,0,-2,1305149,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,423,152790,12015,0,15,4,0,-2,236699,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,424,152791,12015,0,15,4,0,-2,3601558,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,425,152796,12015,0,15,4,0,-2,7636565,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,426,152797,12015,0,15,4,0,-2,7636564,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,427,152798,12015,0,15,4,0,-2,572029,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,428,152799,12015,0,15,4,0,-2,1585420,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,429,152800,12015,0,15,4,0,-2,7439193,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,430,152801,12015,0,15,4,0,-2,1392545,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,431,152802,12015,0,15,4,0,-2,7636560,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,432,152803,12015,0,15,4,0,-2,7514190,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,433,152804,12015,0,15,4,0,-2,7514191,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,434,152805,12015,0,15,4,0,-2,1711341,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,435,152806,12015,0,15,4,0,-2,7137505,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,436,152807,12015,0,15,4,0,-2,4914677,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,437,152808,12015,0,15,4,0,-2,236222,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,438,152809,12015,0,15,4,0,-2,135818,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,439,152810,12015,0,15,4,0,-2,135845,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,440,152811,12015,0,15,4,0,-2,7514181,0,0,0,0,0,0,0
新內容解鎖！,巔峰天賦,,|cff20ff20|Htalentpane:|h[巔峰天賦]|h|r解鎖！,,,441,152812,12015,0,15,4,0,-2,7636530,0,0,0,0,0,0,0
