ID,Name_lang,Description_lang,TypeID,Subtype,Faction,IconTextureFileID,RewardsBgTextureFileID,PopupBgTextureFileID,ExpansionLevel,MapID,DifficultyID,MinGear,Group_ID,Order_index,Required_player_condition_ID,Random_ID,ScenarioID,FinalEncounterID,Count_tank,Count_healer,Count_damage,Min_count_tank,Min_count_healer,Min_count_damage,Bonus_reputation_amount,MentorItemLevel,MentorCharLevel,ContentTuningID,Flags[0],Flags[1]
1019,奧核之心,,1,1,-1,237602,0,340694,2,576,2,0,5,0,26493,995,0,621,1,1,3,1,1,3,0,75,30,1288,1027,0
1020,俄特加德之巔,,1,1,-1,237606,0,340700,2,575,2,0,5,0,26493,0,0,644,1,1,3,1,1,3,0,75,30,1288,1027,0
1021,zzOLDThe Twinblades of the Deceiver,你領導了一隊菁英惡魔獵人，目標是取得基爾加丹的戰刃。,1,3,-1,136349,615223,615222,0,1498,12,0,38,10,0,0,900,0,0,0,5,0,0,1,0,0,0,642,3075,0
1022,墮落王子之刃,你受到召喚前往寒冰皇冠，去打造一把有強大力量的武器。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,901,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1027,測試事件陣營條件,,1,3,-1,136349,615223,615222,0,1460,12,0,38,10,0,0,908,0,0,0,40,0,0,1,0,0,0,798,71764994,0
1028,碎冰者的遺贈,你抵達了埋葬麥格納爾‧碎冰者的島嶼，準備發掘他的遺物。,1,3,-1,136349,615223,615222,0,1495,12,0,38,10,0,0,909,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1030,7.0 Artifacts - Sub Rog - Acquisition - Demonic Portal World,你抵達了傳送門世界，這裡鎮守了薩格拉斯的鷹犬，馬切札斯。殺了他，奪下他的尖牙。,1,3,-1,136349,615223,615222,6,1489,12,0,38,11,22984,0,911,0,0,0,1,0,0,1,0,0,0,642,35842,1
1043,看守者鐵獄,,1,1,-1,1411870,0,1411864,6,1493,1,0,53,0,0,1045,0,1470,1,1,3,1,1,3,0,0,0,1159,49155,16
1044,看守者鐵獄,,1,1,-1,1411870,0,1411864,6,1493,2,0,52,0,44509,1046,0,1470,1,1,3,1,1,3,0,0,0,1168,49155,0
1045,隨機軍團地城,,6,1,-1,0,0,337493,6,-1,1,0,53,1,0,0,0,0,1,1,3,1,1,3,0,0,0,829,16451,528
1046,隨機軍團英雄地城,,6,1,-1,0,0,337493,6,-1,2,0,52,2,77462,0,0,0,1,1,3,1,1,3,0,0,0,347,16387,16
1059,裂肉狂魔的收割,你來到了尼斯卡拉，尋找一件具有強大威力的惡魔武器。,1,3,-1,136349,615223,615222,0,1489,12,0,38,11,0,0,940,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1060,不再寂靜,寂靜峰僧院的大師們接到訊息，集合起來討論燃燒軍團的威脅。,1,3,-1,136349,615223,615222,6,1014,12,0,38,10,18682,0,943,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1065,淨化地深之源,追逐邪惡的惡魔蓋斯勳進入大漩渦，淨化地之國度。,1,3,-1,136349,615223,615222,0,1503,12,0,38,0,0,0,950,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1090,Boost 2.0 R&D,Boost 2.0 R&D,1,3,-1,136349,615223,615222,0,1554,12,0,38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,774,7170,1
1094,馬爾頓事件,,1,3,-1,136349,615223,615222,0,1523,12,0,38,11,0,0,975,0,0,0,1,0,0,1,0,0,0,339,33794,0
1127,艾斯蘭,,1,5,-1,1398842,0,1397428,0,1191,25,0,38,10,43731,0,0,0,0,0,40,0,0,0,0,0,0,755,38469635,0
1132,天啟事件,,1,3,-1,136349,615223,615222,0,1533,12,0,38,11,0,0,989,0,0,0,1,0,0,1,0,0,0,356,35842,0
1143,霜與火,你進入了寒冰皇冠，為了取回傳說中的符文之刃，費羅米隆。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,957,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1145,蒼天雷霆,你來到了風元素界域天空之牆，尋找傳說中的蒼天之拳。,1,3,-1,136349,615223,615222,0,1528,12,0,38,10,0,0,983,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1146,隨機時光漫遊地城 (浩劫與重生),,6,1,-1,0,0,337493,3,-1,2,90,44,4,37610,0,0,0,1,1,3,0,0,0,0,90,35,1287,8263,16400
1147,漩渦尖塔,,1,1,-1,460873,0,460619,3,657,2,0,0,0,37610,1146,0,116,1,1,3,1,1,3,0,90,35,1287,1027,0
1148,石岩之心,,1,1,-1,460872,0,460618,3,725,2,0,0,0,37610,1146,0,113,1,1,3,1,1,3,0,90,35,1287,1027,0
1149,格瑞姆巴托,,1,1,-1,460863,0,460615,3,670,2,0,0,0,37610,0,0,134,1,1,3,1,1,3,0,90,35,1287,1027,0
1150,海潮王座,,1,1,-1,460875,0,460620,3,643,2,0,0,0,37610,1146,0,104,1,1,3,1,1,3,0,90,35,1287,1027,0
1151,托維爾的失落之城,,1,1,-1,460866,0,466904,3,755,2,0,0,0,37610,1146,0,122,1,1,3,1,1,3,0,90,35,1287,1027,0
1152,終焉之刻,,1,1,-1,575262,0,575267,3,938,2,0,0,0,0,1146,0,289,1,1,3,1,1,3,0,90,35,1287,1027,0
1153,薩倫之淵,,1,1,-1,336391,0,340681,2,658,2,0,5,0,8990,0,0,610,1,1,3,1,1,3,0,75,30,1288,1027,0
1154,博學者殿堂,,1,1,-1,136344,0,340675,1,585,2,0,0,0,6728,744,0,533,1,1,3,1,1,3,0,75,30,1286,1027,0
1162,風行者之遺,你來到了尼斯卡拉，尋找一件具有強大威力的惡魔武器。,1,3,-1,136349,615223,615222,0,1489,12,0,38,11,0,0,972,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1163,[TEST] Conditional Shores,,1,3,-1,136349,615223,615222,0,1460,12,0,38,10,37764,0,1018,0,0,0,40,0,0,0,0,0,0,1207,492546,0
1164,粼光海域,你正試圖要解決維爾薩拉海岸的水文干擾現象。,1,3,-1,136349,615223,615222,0,1553,12,0,38,10,0,0,1025,0,0,0,1,0,0,1,0,0,0,348,75795458,0
1165,欺詐者雙刃,你正率領一群惡魔獵人精銳前往蘇拉瑪爾的燃燒軍團要塞，準備獵殺瓦瑞迪斯‧魔魂。,1,3,-1,136349,615223,615222,0,1498,12,0,38,10,0,0,900,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1166,奧達奇戰刃,你正在接近凱莉亞‧魔魂，她是惡名昭彰的奧達奇戰刃的持有者。,1,3,-1,136349,615223,615222,0,1500,12,0,38,10,0,0,961,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1167,驚懼上將,你和艦隊上將瑟希斯在艾蘇納的外海找到了驚懼上將伊莉莎的艦隊。,1,3,-1,136349,615223,615222,0,1545,12,0,38,10,0,0,1012,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1168,帝皇的承諾,影潘需要幫忙，才能奪回落入燃燒軍團手裡的強大神兵武器。,1,3,-1,136349,615223,615222,0,1541,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1170,厄索克巢穴,你來到了翡翠夢境的厄索克巢穴，搜尋熊神之爪。,1,3,-1,136349,615223,615222,0,1536,12,0,38,10,0,0,990,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1171,冰封王座,你受到巫妖王的召喚，前往寒冰皇冠。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1172,紫羅蘭堡,你必須審問『毀滅者』塔爾達茲，問出瓦瑞迪斯的下落。,1,3,-1,136349,615223,615222,0,1494,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1173,黑騎兵,你找到黑騎兵的秘密巢穴了，但你必須擊敗他們的領袖，才能奪得神兵武器。,1,3,-1,136349,615223,615222,0,1533,12,0,38,10,0,0,1026,0,0,0,1,0,0,1,0,0,0,642,35842,0
1174,艾薩拉之眼,,1,1,-1,1498161,0,1498165,6,1456,1,0,53,0,0,1045,0,1492,1,1,3,1,1,3,0,0,0,484,49155,16
1175,艾薩拉之眼,,1,1,-1,1498161,0,1498165,6,1456,2,0,52,0,44509,1046,0,1492,1,1,3,1,1,3,0,0,0,1163,49155,0
1176,勇氣的挑戰,如果你能在破碎海岸證明你的勇氣，哈維就會協助你對抗燃燒軍團。,1,3,-1,136349,615223,615222,0,1500,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1178,影中之矛,雅帕塔找到了猛禽之爪的下落，但是有個古老的宿敵在守著它。殺掉那隻怪物，取回神矛。,1,3,-1,136349,615223,615222,0,1511,12,0,38,10,0,0,973,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1183,懼痕事件,,1,3,-1,136349,615223,615222,0,1522,12,0,38,11,0,0,962,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1184,懼痕最終事件,,1,3,-1,136349,615223,615222,0,1522,12,0,38,11,0,0,998,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1185,逆風收割事件,,1,3,-1,136349,615223,615222,0,1533,12,0,38,11,0,0,988,0,0,0,1,0,0,1,0,0,0,642,35842,0
1186,伊露恩之鐮事件,,1,3,-1,136349,615223,615222,0,1533,12,0,38,11,0,0,1014,0,0,0,1,0,0,1,0,0,0,642,35842,0
1187,守護者熔爐,,1,3,-1,136349,615223,615222,0,1494,12,0,38,11,0,0,1034,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1189,幽暗地道,,1,1,-1,1411869,0,1411863,6,1516,2,0,53,0,21439,1045,0,1501,1,1,3,1,1,3,0,0,0,1158,49155,16
1190,幽暗地道,,1,1,-1,1411869,0,1411863,6,1516,2,0,52,0,44509,1046,0,1501,1,1,3,1,1,3,0,0,0,1167,49155,0
1191,靈魂之喉,,1,1,-1,1411868,0,1411862,6,1492,1,0,53,0,0,1045,0,1663,1,1,3,1,1,3,0,0,0,1155,49155,16
1192,靈魂之喉,,1,1,-1,1411868,0,1411862,6,1492,2,0,52,0,44509,1046,0,1663,1,1,3,1,1,3,0,0,0,1165,49155,0
1193,英靈殿,,1,1,-1,1498162,0,1498166,6,1477,1,0,53,0,0,1045,0,1489,1,1,3,1,1,3,0,0,0,486,49155,16
1194,英靈殿,,1,1,-1,1498162,0,1498166,6,1477,2,0,52,0,44509,1046,0,1489,1,1,3,1,1,3,0,0,0,1164,16387,0
1195,重整議會,在破碎海岸的可怕事件之後，全世界的薩滿集合在艾澤拉斯的核心召開緊急會議。,1,3,-1,136349,615223,615222,0,1572,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,75795458,0
1200,黑騎兵,你找到黑騎兵的秘密巢穴了，但你必須擊敗他們的領袖，才能奪得神兵武器。,1,3,-1,136349,615223,615222,0,1533,12,0,38,10,0,0,988,0,0,0,1,0,0,1,0,0,0,642,35842,0
1201,暗心灌木林,,1,1,-1,1411867,0,1411861,6,1466,1,0,53,0,0,1045,0,1657,1,1,3,1,1,3,0,0,0,1196,49155,16
1202,暗心灌木林,,1,1,-1,1411867,0,1411861,6,1466,2,0,52,0,44509,1046,0,1657,1,1,3,1,1,3,0,0,0,1197,49155,0
1203,黑騎兵,你找到黑騎兵的秘密巢穴了，但你必須擊敗他們的領袖，才能奪得神兵武器。,1,3,-1,136349,615223,615222,0,1533,12,0,38,10,0,0,1014,0,0,0,1,0,0,1,0,0,0,642,35842,0
1204,玄鴉堡,,1,1,-1,1411865,0,1411859,6,1501,1,0,53,0,0,1045,0,1672,1,1,3,1,1,3,0,0,0,1152,49155,16
1205,玄鴉堡,,1,1,-1,1411865,0,1411859,6,1501,2,0,52,0,44509,1046,0,1672,1,1,3,1,1,3,0,0,0,1161,49155,0
1206,奈薩里奧巢穴,,1,1,-1,1450576,0,1450578,6,1458,1,0,53,0,0,1045,0,1687,1,1,3,1,1,3,0,0,0,480,49155,16
1207,奈薩里奧巢穴,,1,1,-1,1450576,0,1450578,6,1458,2,0,52,0,44509,1046,0,1687,1,1,3,1,1,3,0,0,0,1166,49155,0
1208,紫羅蘭堡之襲,,1,1,-1,1498159,0,1498163,6,1544,1,0,53,0,0,1045,0,1697,1,1,3,1,1,3,0,0,0,446,49155,16
1209,紫羅蘭堡之襲,,1,1,-1,1498159,0,1498163,6,1544,2,0,52,0,44509,1046,0,1697,1,1,3,1,1,3,0,0,0,1160,49155,0
1214,元能泰坦事件,,1,3,-1,136349,615223,615222,6,1580,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,344,67111939,0
1215,冰封王座,有人忘記從巫妖王身上拾取貴重的戰利品。,1,3,-1,136349,615223,615222,0,1480,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,1023,67406850,0
1221,落錘之處,冒險進入地深之源遭遺忘的地帶，從惡魔敵人手中取回末日錘。,1,3,-1,136349,615223,615222,0,1503,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1222,雷霆之聲,強大的萊公之拳，正等著任何能向白虎證明自己實力的人前來拿下。,1,3,-1,136349,615223,615222,0,1526,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,35842,0
1227,淨化始祖之樹,你和萊耶莎‧花衛來到了諾達希爾的基部，以淨化格哈尼爾，始祖之樹上的腐化。,1,3,-1,136349,615223,615222,0,1599,12,0,38,10,0,0,1061,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1228,奧核寶庫,,1,3,-1,136349,615223,615222,6,1583,12,0,38,11,0,0,1065,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1229,闇黑女王與海,回到海潮王座追查古代的強大神兵：薩拉達爾，海潮權杖。,1,3,-1,136349,615223,615222,0,1600,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1234,泰坦之雷,你來到了盾息之島，這座島上有古代維酷人的陵墓。,1,3,-1,136349,615223,615222,0,1495,12,0,38,11,0,0,1068,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1240,影血城塞,你要入侵艾可莉‧影血的堡壘，從她的屍身上奪下吞噬者之牙。,1,3,-1,136349,615223,615222,0,1607,12,0,38,10,0,0,1078,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1241,奧核寶庫,,1,3,-1,136349,615223,615222,6,1583,12,0,38,11,0,0,1101,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1242,取得真理之盾,在古代維酷人國王的陵墓裡，有著提爾的神殿。進入神殿，找到真理之盾。,1,3,-1,136349,615223,615222,0,1495,12,0,38,10,0,0,1082,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1243,聖光回歸,你來到了尼斯卡拉這個破碎的世界，尋找傳奇的水晶法杖 - 杜爾。,1,3,-1,136349,615223,615222,0,1489,12,0,38,11,0,0,1085,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1248,奧杜亞的秘密,你踏入了古代泰坦城市奧杜亞。,1,3,-1,304468,615223,615222,5,1579,12,0,38,11,0,0,1125,0,0,0,1,0,0,1,0,0,0,356,35842,0
1249,[DNT] The Silver Hand,[DNT] Holy Paladin Acquisition,1,3,-1,136349,615223,615222,0,1539,12,0,38,10,0,0,1092,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1250,黑暗耳語,你來到了這個惡魔盤據的峽谷中，尋找曼那瑞之顱。,1,3,-1,136349,615223,615222,0,1498,12,0,38,11,0,0,1097,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1251,創造者的工坊,彌米倫呼喚你去奧杜亞的創思之廳，計畫你的下一步行動。,1,3,-1,136349,615223,615222,0,1579,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1252,絕不孤身狩獵,,1,3,-1,136349,615223,615222,0,1609,12,0,38,11,0,0,1099,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1279,潛行,你來到了這個古代遺跡，尋找佛史托克‧暗枝。他帶著亞夏曼之牙從亞夏曼之殞逃了出來。,1,3,-1,136349,615223,615222,0,1612,12,0,38,11,0,0,1108,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1280,狩法獵人,黯凜現在在一個強大的埃雷達爾狩法獵人手裡，用一個充滿威力的儀式吸引他的注意力，再一舉讓局面逆轉。,1,3,-1,136349,615223,615222,0,1616,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1281,無形之刃,帷幕之手已經滲透暴風城，並且計劃在城內召喚燃燒軍團。,1,3,-1,136349,615223,615222,0,1620,12,0,38,11,0,0,1123,0,0,0,1,0,0,1,0,0,0,642,35842,0
1286,黑暗神廟對峙,說服阿卡瑪協助你抵抗燃燒軍團。,1,3,-1,136349,615223,615222,0,1621,12,0,38,10,0,0,1124,0,0,0,1,0,0,1,0,0,0,339,35842,0
1287,黑暗枝幹,如果要淨化夢魘，勇者必須要攀上巨偉之樹夏達希爾，夢境在那裡的掩蔽最為薄弱。,1,2,-1,1452730,1452737,1452723,6,1520,17,0,0,1,40807,0,0,1738,2,5,18,1,4,13,0,0,0,949,16411,0
1288,受盡折磨的守護者,夢魘對親近大自然的事物影響最大，以恐懼和憤怒蒙蔽了大自然堅實保衛者的心智。,1,2,-1,1452732,1452739,1452725,6,1520,17,0,0,2,40808,0,0,1750,2,5,18,1,4,13,0,0,0,949,16411,0
1289,艾恩裂隙,夢魘之王就在這片黑暗且形體不定的區域中。這裡現實不斷變換，就連感官訊息也無法相信。,1,2,-1,1452731,1452738,1452724,6,1520,17,0,0,3,40809,0,0,1726,2,5,18,1,4,13,0,0,0,949,16411,0
1290,蜿蜒水道,從這個海底的通道可以進入夜井的根源，但在其中有著遭遺忘的恐懼之物。,1,2,-1,1452733,1452740,1452726,6,1530,17,0,0,5,40810,0,0,1731,2,5,18,1,4,13,0,0,0,949,16411,0
1291,皇家圖書館,占地廣闊的暗夜堡，象徵著一個受到魔法大量影響和扭曲的文化。,1,2,-1,1452736,1452743,1452729,6,1530,17,0,0,6,40811,0,0,1761,2,5,18,1,4,13,0,0,0,949,16411,0
1292,暗夜之塔,大博學者艾莉珊德將人民的未來全賠在與燃燒軍團的黑暗交易上。清算總有一天會來。,1,2,-1,1452735,1452742,1452728,6,1530,17,0,0,7,40815,0,0,1743,2,5,18,1,4,13,0,0,0,949,16411,0
1293,背叛者高臺,術士古爾丹在暗夜堡頂部，他為了燃燒軍團主子的命令前來艾澤拉斯。,1,2,-1,1452734,1452741,1452727,6,1530,17,0,0,8,40816,0,0,1737,2,5,18,1,4,13,0,0,0,949,16411,0
1294,黑暗神廟對峙,說服阿卡瑪協助你抵抗燃燒軍團。,1,3,-1,136349,615223,615222,0,1621,12,0,38,10,0,0,1131,0,0,0,1,0,0,1,0,0,0,339,35842,0
1295,拯救寇爾提拉,拯救寇爾提拉。,1,3,-1,136349,615223,615222,0,1617,12,0,38,11,0,0,1134,0,0,0,1,0,0,1,0,0,0,339,33794,0
1296,奧核之眼,跟隨大法師瓦戈斯進入奧核之眼。,1,3,-1,136349,615223,615222,0,1623,12,0,38,10,0,0,1135,0,0,0,1,0,0,1,0,0,0,339,35842,0
1297,紫羅蘭堡,在紫羅蘭堡擊敗『馴犬者』哈卡爾。,1,3,-1,136349,615223,615222,0,1494,12,0,38,10,0,0,1136,0,0,0,1,0,0,1,0,0,0,339,35842,0
1298,玉蛟與惡魔,你抵達了玉蛟寺，尋找美猴王原先的法杖，福山之杖。,1,3,-1,136349,615223,615222,0,1625,12,0,38,11,0,0,1137,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1299,艾克索達之戰,,1,3,-1,136349,615223,615222,0,1624,12,0,38,0,0,0,1138,0,0,0,1,0,0,1,0,0,0,345,344198147,0
1304,入侵尼斯卡拉,攻擊尼斯卡拉，給燃燒軍團一個警告，並且讓凱莉亞和瓦瑞迪斯永遠伏法。,1,3,-1,136349,615223,615222,0,1489,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,35842,0
1305,入侵尼斯卡拉,攻擊尼斯卡拉，給燃燒軍團一個警告，並且讓凱莉亞和瓦瑞迪斯永遠伏法。,1,3,-1,136349,615223,615222,0,1489,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,35842,0
1306,崩塌遺跡,和凋萎者部隊並肩作戰，進入崩塌遺跡。,1,3,-1,136349,615223,615222,6,1626,12,0,38,1,44880,0,1150,0,0,0,1,0,0,1,0,0,0,335,75762691,0
1307,Tideskorn Harbor Acquisition Scenarios - JMC,Testing if a generic LFG record is all I need.,1,3,-1,136349,615223,615222,0,1511,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,1
1308,Tirisfal Glades Acquisition Scenarios - JMC,Generic LFG Record for Scenarios.,1,3,-1,136349,615223,615222,0,1539,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1309,Shield's Rest Acquisition Scenarios - JMC,Generic LFG Record for Scenarios.,1,3,-1,136349,615223,615222,0,1495,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,642,75795458,1
1310,霍迪爾的命運,,1,3,-1,136349,615223,615222,0,1489,12,0,38,10,0,0,1146,0,0,0,1,0,0,1,0,0,0,339,35842,0
1311,奧杜亞戰士事件,你踏入了古代泰坦城市奧杜亞。,1,3,-1,304468,615223,615222,6,1579,12,0,38,11,0,0,1148,0,0,0,1,0,0,1,0,0,0,339,35842,0
1312,拿眼睛換權杖,偽裝成耶戈什，加入暗影議會在托巴拉德尋找達拉然之眼的行動。,1,3,-1,136349,615223,615222,0,1630,12,0,38,10,0,0,1155,0,0,0,1,0,0,1,0,0,0,642,75795458,0
1317,第四位騎士,復活第四位騎士,1,3,-1,136349,615223,615222,0,1611,12,0,38,11,0,0,0,0,0,0,1,0,0,1,0,0,0,339,33794,0
1318,眾星之廷,,1,1,-1,1498160,0,1498164,6,1571,2,0,52,0,44509,1046,0,1720,1,1,3,1,1,3,0,0,0,1162,49155,0
1319,眾星之廷,,1,1,-1,1498160,0,1498164,6,1571,2,0,53,0,21439,1045,0,1720,1,1,3,1,1,3,0,0,0,1154,49155,16
1320,聖光之願禮拜堂,屠殺聖光之願禮拜堂,1,3,-1,136349,615223,615222,0,1611,12,0,38,11,0,0,1157,0,0,0,1,0,0,1,0,0,0,339,35842,0
1321,背水一戰,破壞夜流中樞。,1,3,-1,136349,615223,615222,6,1632,12,0,38,1,4383,0,1159,0,0,0,1,0,0,1,0,0,0,335,3075,0
1326,保衛虛空之光神殿,保衛虛空之光神殿，抵抗驚懼領主巴納札爾的入侵。,1,3,-1,136349,615223,615222,6,1629,12,0,38,1,4383,0,1160,0,0,0,1,0,0,1,0,0,0,339,3075,0
1345,保衛虛空之光神殿,保衛虛空之光神殿，抵抗驚懼領主巴納札爾的入侵。,1,3,-1,136349,615223,615222,6,1629,12,0,38,1,4383,0,1168,0,0,0,1,0,0,1,0,0,0,339,3075,0
1346,未竟的命運,完成你的命運。,1,3,-1,136349,615223,615222,0,1621,12,0,38,10,0,0,1170,0,0,0,1,0,0,1,0,0,0,347,344230914,0
1347,卡拉贊 - 創世之柱任務,回卡拉贊之塔，尋找創世之柱的線索。,1,3,-1,136343,615223,615222,5,1529,12,0,38,0,0,0,989,0,0,0,1,0,0,1,0,0,0,356,35842,0
1348,翡翠夢魘,,2,2,-1,1452731,0,1452724,6,1520,14,0,54,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,624,0,0
1349,翡翠夢魘,,2,2,-1,1452731,0,1452724,6,1520,15,0,55,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,625,0,0
1350,翡翠夢魘,,2,2,-1,1452731,0,1452724,6,1520,16,0,56,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,626,0,0
1351,暗夜堡,,2,2,-1,1450577,0,1450579,6,1530,14,0,54,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,619,0,0
1352,暗夜堡,,2,2,-1,1450577,0,1450579,6,1530,15,0,55,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,620,0,0
1353,暗夜堡,,2,2,-1,1450577,0,1450579,6,1530,16,0,56,0,0,0,0,1438,0,0,0,0,0,0,0,0,0,621,0,0
1354,伊利丹崛起：黑羽的經歷,,1,3,-1,136349,615223,615222,6,1646,12,0,38,0,0,0,1179,0,0,0,1,0,0,1,0,0,0,345,3075,0
1359,黑手的爐缸,黑手酋長在黑石鑄造場的最上方監看著他們氏族的領土，那裡的高溫只有他能忍受得住。,1,2,-1,1042214,1042752,1042149,5,1205,17,0,0,0,0,0,0,959,0,0,25,0,0,1,0,0,0,2015,5139,8224
1360,黑熔爐,座落在黑石鑄造場深處，由巨大凶猛的生物在鎔鑄和淬鍊鋼鐵部落的軍事裝備。,1,2,-1,1042215,1042753,1042150,5,1205,17,0,0,5,0,0,0,1162,0,0,25,0,0,1,0,0,0,2015,5139,8224
1361,熔渣處理場,黑石礦是鋼鐵部落軍事戰力的重要基礎，但是只有鑄造場熔爐的異常高溫能夠融化這種礦石。,1,2,-1,1042216,1042754,1042151,5,1205,17,0,0,4,31415,0,0,1154,0,0,25,0,0,1,0,0,0,2015,5139,8224
1362,鋼鐵集貨區,鋼鐵部落的軍武裝備令人嘆為觀止，不容忽視。,1,2,-1,1042213,1042751,1042148,5,1205,17,0,0,6,31434,0,0,1203,0,0,25,0,0,1,0,0,0,2015,5139,8224
1363,壁壘之城,正當巨魔和鋼鐵部落的領袖聚集在天槌的大競技場參加盛會時，某個毀滅性的陰謀正在暗處醞釀。,1,2,-1,1042217,1042755,1042152,5,1228,17,0,0,1,30904,0,0,1196,0,0,25,0,0,1,0,0,0,2014,5139,8224
1364,秘法聖所,只有極少數的人見過天槌頂上的戈德嫩宮的內部。據說裡頭有各式各樣的法器與魔法。,1,2,-1,1042219,1042757,1042154,5,1228,17,0,0,2,31172,0,0,1153,0,0,25,0,0,1,0,0,0,2014,5139,8224
1365,統治者之臺,為在天槌山最高處，瑪爾戈克在此企圖研究解開古老的秘密，讓巨魔重新奪回德拉諾霸主的寶座。,1,2,-1,1042218,1042756,1042153,5,1228,17,0,0,3,31431,0,0,1197,0,0,25,0,0,1,0,0,0,2014,5139,8224
1366,破獄,在地獄火堡壘的門前，灌注惡魔能量的攻城機具和巨大的野獸正等著襲擊艾澤拉斯。,1,2,-1,1135138,1135342,1135144,5,1448,17,0,0,8,34443,0,0,1392,0,0,25,0,0,1,0,0,0,2013,5139,8224
1367,血之迴廊,基爾羅格先是接受了古爾丹不懷好意的贈禮，許多獸人也隨之走上這條路。這些嗜血而野蠻的獸人正在此蠢蠢欲動。,1,2,-1,1135137,1135148,1135142,5,1448,17,0,0,9,34444,0,0,1372,0,0,25,0,0,1,0,0,0,2013,5139,8224
1368,暗影堡壘,隨著古爾丹掌權，薩格萊和暗影議會的其他成員現在已經臣服於燃燒軍團，公然為虎作倀了。,1,2,-1,1135134,1135145,1135139,5,1448,17,0,0,10,34445,0,0,1394,0,0,25,0,0,1,0,0,0,2013,5139,8224
1369,毀滅者高臺,在堡壘的高塔上，在古爾丹開始進行黑暗儀式時，惡魔勇士已經整裝待發…,1,2,-1,1135136,1135147,1135141,5,1448,17,0,0,11,34446,0,0,1395,0,0,25,0,0,1,0,0,0,2013,5139,8224
1370,黑門,阿克蒙德親自前往已遭毀滅的黑暗之門原址，以確保燃燒軍團的計畫不會一敗塗地。,1,2,-1,1135135,1135146,1135140,5,1448,17,0,0,12,34447,0,0,1438,0,0,25,0,0,1,0,0,0,2013,5139,8224
1371,Priest Order Formation - JMC,創建牧師組織,1,3,-1,136349,615223,615222,0,1629,12,0,38,10,0,0,0,0,0,0,1,0,0,1,0,0,0,339,75795458,1
