ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
283231,,0,1,92966,2,1,11,41962
283236,,0,1,92971,1,1,13,41962
283239,,0,1,92965,3,1,0,41962
283247,拯救月翼,0,8,99008,0,0,1,41965
283269,殺死神廟攻擊者,0,12,94204,0,0,3,41980
283270,,0,3,92794,1,0,4,41980
283279,,0,1,98890,1,1,3,41983
283280,,0,4,105502,0,0,0,41984
283281,,0,1,97449,0,0,0,41983
283294,殺死薊葉妖精,0,10,93389,1,0,0,41965
283295,擊敗瓦瑞尼,11,1,105674,0,0,0,41990
283296,殺死石血鷹身人,0,12,105545,1,0,0,41956
283299,,0,17,93155,1,92,0,41992
283300,,0,13,97337,2,92,1,41992
283302,,0,7,92989,4,93,3,41992
283305,釋放月爪德魯伊,0,3,95747,2,0,3,41995
283306,摧毀夢魘圖騰,0,3,97799,3,0,0,41995
283319,,0,1,105710,1,1,1,41984
283325,,0,10,97919,2,0,1,41692
283356,,0,7,104733,6,92,0,41757
283357,淨化獄喉,15,1,0,1,0,0,42004
283358,,0,20,105718,2,92,2,42004
283359,偷走科瓦迪爾船隻,2,1,249002,0,4,0,42004
283365,擊潰科瓦迪爾軍隊,15,1,0,0,0,0,42013
283366,,0,13,105746,1,92,0,42013
283367,,0,17,105748,2,92,1,42013
283368,,0,25,105532,3,92,2,42013
283369,,0,5,105751,4,92,3,42013
283376,殺死葡萄酒商萊雅斯琴,0,1,90537,0,1,1,42014
283378,打破秘法陳釀酒桶,3,3,91041,2,0,4,42014
283379,殺死葡萄酒巨商瓦麗安娜,0,1,90547,1,1,3,42014
283380,焚燒作祟藤蔓,2,6,249341,3,0,2,42014
283381,擊敗魔魂先知,11,1,105779,0,0,0,42015
283390,襲擊札克赫納地脈遺跡,15,1,0,0,0,0,42018
283391,殺死較弱怪物,0,34,91094,1,92,4,42018
283392,殺死副官怪物,0,13,90468,2,92,2,42018
283393,殺死普通怪物,0,17,90467,3,92,0,42018
283394,殺死首領怪物,0,7,90469,4,92,1,42018
283396,破壞盤恨戰營,15,1,0,0,0,0,42019
283397,殺死一般怪物,0,17,89025,1,92,0,42019
283398,殺死重型怪物,0,13,89803,2,92,2,42019
283399,殺死巨型怪物,0,4,89802,3,92,1,42019
283401,偷走三叉戟,2,20,239774,4,92,4,42019
283402,,0,10,89808,5,92,5,42019
283403,殺死較弱怪物,0,25,89811,6,92,6,42019
283413,殺死龍蝦人,0,6,113643,0,0,0,42021
283414,「釋放」女王復仇號水手,14,1,53711,2,0,6,42021
283418,阻擋盤恨勢力,15,1,0,0,0,0,42022
283419,,0,34,91287,1,92,1,42022
283420,,0,17,91284,2,92,2,42022
283421,,0,13,91285,3,92,3,42022
283422,,0,4,91286,4,92,4,42022
283425,在玄鴉堡競技場殺死敵人,15,1,0,0,0,0,42023
283427,,0,50,106650,1,92,1,42023
283436,征服野獸或是殺死敵人,15,1,0,0,0,0,42025
283437,,9,7,344,2,92,2,42025
283447,領軍對抗燃燒軍團,15,1,0,0,0,0,42027
283448,較弱怪物,0,25,90660,1,92,0,42027
283449,普通怪物,0,17,90659,2,92,1,42027
283450,大型怪物,0,13,103176,3,92,6,42027
283453,鬼母菲昆妲,0,4,90662,4,92,3,42027
283464,清理夢魘,15,1,0,0,0,0,42028
283479,擊敗小小縫合怪,12,1,1880,0,0,0,42062
283480,擊敗布洛提斯,12,1,1883,0,0,0,42063
283481,擊敗迷你伊利丹,12,1,1881,0,0,0,42064
283482,,0,5,105793,1,92,0,42028
283483,,0,13,105902,2,92,1,42028
283484,,0,13,105826,3,92,2,42028
283485,,0,17,105823,4,92,3,42028
283487,,0,25,105807,5,92,5,42028
283488,擊敗克洛瑪東,12,1,1882,0,0,0,42067
283498,殺死吉爾尼斯兵團狼人,0,13,103650,1,92,0,42070
283499,殺死吉爾尼斯兵團上尉,0,1,103652,3,0,1,42070
283500,踢翻準備好的法力之塵,0,25,105947,5,92,3,42018
283502,使用地脈藥劑,0,17,105950,6,92,5,42018
283509,,0,1,105933,0,0,6,42075
283516,,0,5,105932,1,0,7,42075
283517,消滅腐化的植物,0,10,93336,2,0,8,42075
283518,,0,1,95123,0,1,6,42076
283519,殺死蟲爪鷹身人,0,10,95322,1,0,7,42076
283520,,1,20,136785,2,0,8,42076
283523,破壞地脈虹吸裝置,0,13,105961,7,92,6,42018
283524,殺死暗魔入侵者,0,12,91044,0,0,4,42077
283529,,0,8,105960,1,0,5,42077
283530,,0,1,105973,2,1,0,42077
283532,標記玄鴉獵鷹,0,6,93999,0,0,0,42080
283537,殺死玄鴉堡敵軍,0,8,93966,1,0,1,42080
283551,帶回布瑞登溪母羊,0,4,106012,2,0,2,42080
283553,充能費羅丁的磁石,15,1,0,0,0,0,42082
283554,,0,13,105554,1,92,0,42082
283555,,0,25,105585,2,92,1,42082
283556,,0,15,105613,3,92,2,42082
283557,,2,13,249405,4,92,3,42082
283558,,2,13,249413,5,92,4,42082
283559,,2,13,249414,6,92,5,42082
283572,,2,17,249412,5,92,2,42027
283573,,2,10,249411,6,92,5,42027
283574,,2,50,249421,7,92,7,42027
283576,,0,1,106077,0,1,0,42086
283577,,0,1,106074,1,1,1,42086
283578,,0,1,106082,2,1,2,42086
283579,殺死魔化圖騰部族成員,0,12,101794,3,0,3,42086
283584,擊退夢魘,15,1,0,0,0,0,42087
283585,,0,17,105823,1,92,3,42087
283586,,0,13,105826,2,92,4,42087
283587,夢魘生物已清除,0,200,106067,3,92,5,42087
283597,殺死法多雷,0,10,106101,0,0,6,42089
283598,釋放被蛛網困住的受害者,0,6,106102,1,0,7,42089
283600,,2,13,249435,5,92,0,42022
283601,釋放市民,0,17,106105,6,92,5,42022
283604,收集地脈小蜘蛛,0,12,106211,0,0,0,42090
283614,,1,17,136822,7,92,3,42019
283615,殺死夢魘攻擊者,0,15,106124,0,0,0,42094
283616,,0,1,106138,1,3,1,42094
283620,,0,1,106165,0,1,2,42095
283623,,0,1,89101,0,0,2,42024
283624,,0,1,89884,1,0,3,42024
283625,殺死海灣斯闊格,0,6,89097,2,0,4,42024
283636,殺死領角鹿,0,2,96266,0,0,0,42099
283638,,1,10,136832,0,0,0,42101
283639,,1,1,136833,1,0,1,42101
283648,,1,20,136838,0,0,0,42105
283649,,1,1,136839,1,0,1,42105
283666,鼓舞守夜者,0,10,106273,2,0,2,42108
283667,,0,1,89650,0,1,0,42108
283668,,0,1,88090,1,1,1,42108
283669,殺死敵人,0,5,106191,0,0,0,42109
283673,攻擊魔魂堡,15,1,0,0,0,0,42111
283674,一般擊殺,0,13,100271,1,92,3,42111
283675,大量擊殺,0,9,100273,2,92,0,42111
283676,擊殺首領,0,7,100274,3,92,7,42111
283680,救醒渴求法力的幼龍,0,8,106295,0,0,3,42112
283681,殺死凋萎者,0,10,90379,1,0,4,42112
283684,,1,7,136860,0,0,0,42119
283685,,1,5,136859,1,0,1,42119
283690,,0,1,106340,0,1,1,41964
283691,摧毀毒蘑菇,2,10,249703,1,0,2,41964
283692,,0,12,106331,2,0,5,41964
283697,Small Kill,0,34,106374,4,92,1,42111
283706,收集毛皮,1,2,128286,1,0,1,42099
283707,,0,10,90313,0,0,0,42123
283708,,0,1,90901,1,0,1,42123
283712,拯救森林貓頭鷹,0,5,106372,0,0,0,42124
283713,殺死崖爪鷹身人,0,7,106369,1,0,3,42124
283714,,0,1,106384,2,1,4,42124
283759,阻止血刺針刺者,0,12,106419,0,0,0,42145
283763,擊敗魚人,11,1,106476,0,0,0,42146
283771,擊敗維努,12,1,1891,0,0,0,42148
283775,殺死暗水納迦,0,12,102542,0,0,0,42150
283776,燒毀暗水戰旗,2,6,252340,1,0,1,42150
283786,射下尖嘯邪蝠,0,12,101900,0,0,2,42151
283789,擊敗拾荒幼獸,11,1,106542,0,0,0,42154
283795,擊敗守夜者梅芮爾,11,1,106552,0,0,0,42159
283802,摧毀魔炎傳送門,0,4,106509,0,0,2,42160
283809,殺死或是活捉魔化蜘蛛,12,1,1731,0,0,2,42165
283819,,0,1,106582,1,1,0,42160
283820,,0,1,106583,2,1,1,42160
283829,釋放上銬的夜落精靈,0,5,102450,0,0,0,42169
283837,波拉格,0,4,106629,8,92,7,36811
283841,餵飽飢餓的風暴之翼幼龍,0,20,106620,0,0,0,42173
283842,掩蓋脈能蟲隧道,0,4,106625,0,0,3,42172
283843,,0,10,106630,1,0,0,42172
283845,消滅惡魔,0,25,97796,1,2,0,42174
283846,,0,2,97808,2,0,1,42174
283847,,0,1,98757,3,0,2,42174
283857,,0,1,106587,1,1,1,42176
283863,發信機充電,0,1,90866,0,0,0,42178
283864,充能等級,0,100,90903,1,12,1,42178
283870,殺死黯狼守望人員,0,10,94614,0,0,0,42182
283871,殺死被遺忘者懼翼騎士,0,10,94338,0,0,0,42183
283876,,0,1,106665,2,3,1,42172
283889,殺死或是活捉幻光水蠅,12,1,1734,0,0,1,42190
283901,殺死霜鱗納迦,0,15,102542,0,0,1,41427
283922,破壞未啟動的傀儡,0,6,106689,0,0,2,42211
283923,殺死里奧卓斯的盟友,0,10,106788,1,0,4,42211
283924,擊敗里奧卓斯,0,1,90505,2,0,5,42211
283951,殺死阿斯菲爾,0,1,99802,0,0,0,42239
283952,擊敗歐丁,0,1,95676,1,0,1,42239
283953,殺死『降獸者』厄諾克,0,1,96647,0,0,0,42240
283954,擊敗歐丁,0,1,95676,1,0,1,42240
283956,釋放伊利達瑞,2,8,249416,0,0,8,42026
283958,伊利達瑞逃跑,0,8,106007,2,28,0,42026
283959,殺死沃林德風暴召喚者,0,1,106320,0,0,0,42241
283960,擊敗歐丁,0,1,95676,1,0,1,42241
283961,取得風暴龍蛋,1,5,136968,0,0,0,42242
283962,擊敗歐丁,0,1,95676,1,0,1,42242
283963,取得聖行之書,1,3,137110,0,0,0,42243
283964,擊敗歐丁,0,1,95676,1,0,1,42243
283966,殺死燃燒軍團營地惡魔,0,10,97832,1,0,1,42026
283998,殺死赫林隊長,0,1,106981,0,0,0,42269
283999,殺死捕魂者梅芙拉,0,1,106984,1,0,1,42269
284000,殺死劫奪者約登,0,1,106982,2,0,2,42269
284002,,0,1,107023,0,0,0,42270
284110,戰勝魔化圖騰,15,1,0,0,0,0,42373
284111,,0,17,95290,2,92,0,42373
284113,解除陷阱,0,17,96361,3,92,4,42373
284114,,2,15,250263,1,92,5,42373
284116,釋放藍龍寶寶,0,10,107171,0,0,0,42274
284117,殺死燃燒軍團獄卒,0,1,107216,1,0,1,42274
284122,收集法力獵犬觸鬚,1,50,137330,0,0,0,42276
284123,收集魔濤蛛卵,1,10,137335,1,0,1,42276
284175,在靈魂引擎：天啟殺死埃雷達爾,0,10,107375,0,0,0,42275
284176,摧毀次元定位器,2,4,250375,1,0,1,42275
284179,攻擊法隆納上層的燃燒軍團,15,1,0,0,0,0,42277
284180,,0,34,107384,1,92,0,42277
284181,,0,13,107383,2,92,1,42277
284182,,0,9,107381,3,92,2,42277
284183,,0,7,107382,4,92,3,42277
284200,撲殺獵風飛龍,15,1,0,0,0,0,42431
284205,,0,25,99223,1,92,1,42431
284206,,0,50,107258,2,92,2,42431
284207,,0,100,107455,3,92,6,42431
284208,,0,13,107454,4,92,7,42431
284209,,2,50,250427,5,92,8,42431
284226,擊敗阿瑪麗亞,11,1,107489,0,0,0,42442
284341,取得妖術研究論,2,1,250591,0,0,4,42506
284346,取得秘能治療術,2,1,250592,1,0,0,42506
284347,取得塔許伊睿的敕令,2,1,250593,2,0,1,42506
284364,殺死復仇的靈魂,0,12,107695,0,0,2,42511
284365,殺死塔許伊睿領主,0,1,107696,1,0,3,42511
284473,殺死亞克維洛斯,0,1,90244,0,1,0,42620
284482,打破幾桶烈酒,0,5,108019,1,0,0,42623
284483,殺死驚懼海賊,0,12,108021,0,0,1,42623
284484,殺死大副奧斯旺,0,1,108137,0,0,1,42624
284498,殺死審判官提沃斯,0,1,107269,0,1,0,42631
284501,殺死渥撒斯,0,1,107113,0,1,0,42633
284511,殺死秘法師沙里曼,0,1,107657,0,1,0,42636
284533,殺死二副希莉絲,0,1,108212,1,0,2,42624
284534,殺死艙鼠,0,1,108174,2,0,3,42624
284535,殺死軍需官佐力斯,0,1,108186,3,0,4,42624
284611,,0,7,96021,7,92,6,39576
284618,殺死遠古魔寵,0,6,113788,1,0,0,42652
284619,殺死滯時法師,0,5,108461,0,0,1,42652
284624,殺死鬼靈法師,0,15,108462,0,0,2,42711
284626,殺死戈姆‧蟹巴,0,1,101411,0,0,0,42712
284627,殺死艾薩拉之怒,0,1,96028,1,0,1,42712
284628,殺死巨殼顎,0,1,91788,0,0,0,42713
284629,殺死艾薩拉之怒,0,1,96028,1,0,1,42713
284630,擊敗秘薩納,0,1,101641,0,0,0,42714
284644,解放囚犯,0,4,108520,0,0,0,42209
284647,迦耿拉,0,1,101467,0,0,0,42723
284648,殺死艾薩拉之怒,0,1,96028,1,0,1,42723
284650,把秘能酒交給德林,1,20,137295,0,0,1,42725
284673,擊敗怒朽,0,1,101660,0,0,0,42742
284674,擊敗庫吉拉,0,1,99362,0,0,0,42743
284675,復活保衛者,3,5,108460,0,1,0,42744
284676,擊敗熊群,0,9,95779,0,0,0,42745
284680,恐怖船長席頓,0,1,108543,0,0,0,42746
284681,殺死艾薩拉之怒,0,1,96028,1,0,1,42746
284702,獲得巨大的艾蘇納珍珠,1,5,138398,0,0,0,42755
284703,殺死艾薩拉之怒,0,1,96028,1,0,1,42755
284710,殺死魂魔妲葛瑪,0,1,108494,0,0,0,42757
284711,擊敗黑爾雅,0,1,96759,1,0,1,42757
284722,殺死阿塔修斯,0,1,108701,0,0,0,42764
284723,殺死諫言者梅朗卓斯,14,1,57374,1,0,1,42764
284724,殺死威利瑪,0,1,108740,0,0,0,42769
284725,殺死諫言者梅朗卓斯,14,1,57376,1,0,1,42769
284731,,0,1,108678,0,0,0,42779
284732,殺死疫喙,0,1,103045,0,0,0,42780
284733,擊敗黑爾雅,0,1,96759,1,0,1,42780
284734,取回暮衛武器,1,6,138432,0,0,0,42781
284735,殺死諫言者梅朗卓斯,14,1,57378,1,0,1,42781
284740,收集妥善呵護的法力花,1,9,138435,0,0,0,42783
284741,殺死諫言者梅朗卓斯,14,1,57380,1,0,1,42783
284742,殺死秘法師瑪洛蒂,0,1,108796,0,0,0,42784
284743,殺死諫言者梅朗卓斯,14,1,57382,1,0,1,42784
284744,,0,1,108790,0,1,0,42785
284751,殺死覓霧者,0,1,103605,0,0,0,42788
284752,擊敗黑爾雅,0,1,96759,1,0,1,42788
284766,,0,1,105739,0,1,0,42795
284767,,0,1,105632,0,1,0,42796
284768,,0,1,105728,0,1,0,42797
284769,,0,1,108822,0,1,0,42798
284770,,0,1,105899,0,1,0,42799
284781,,0,1,108827,0,1,0,42806
284805,擊敗休蒙格里斯,0,1,108879,0,0,0,42819
284806,,0,1,108885,0,1,0,42820
284819,捕捉闇鱗食蠅者,0,8,109068,0,0,2,42830
284838,,0,1,109113,0,1,0,42861
284841,,0,1,109163,0,1,0,42864
284850,殺死破碎的絲翼蛾,0,8,109180,1,0,0,42830
284851,,0,1,109125,0,1,0,42870
284856,與葡萄酒商勒修斯交談,0,1,109204,0,0,0,42880
284857,產出秘能原酒,0,1,109205,1,2,1,42880
284897,完成啟動程序,0,1,109284,0,0,0,42922
284898,擊敗寇達娜,0,1,95888,1,0,1,42922
284899,完成能量轉移,0,1,109285,0,0,0,42923
284900,擊敗寇達娜,0,1,95888,1,0,1,42923
284901,收集月刃,0,5,109286,0,0,0,42924
284902,擊敗寇達娜,0,1,95888,1,0,1,42924
284903,擊敗黑魔獵人,0,1,109287,0,0,0,42925
284904,擊敗寇達娜,0,1,95888,1,0,1,42925
284905,擊敗傀儡,0,1,96579,0,0,0,42926
284906,擊敗寇達娜,0,1,95888,1,0,1,42926
284907,,0,1,109281,0,1,0,42927
284915,,0,1,109195,0,1,0,42953
284921,一疊信件,1,3,137601,0,0,0,42962
284923,,0,1,109317,0,1,0,42963
284924,,0,1,109015,0,1,0,42964
284945,躲在會面地點,0,1,109376,0,0,2,42969
284946,跟蹤夜裔間諜,0,1,109392,1,2,0,42969
284953,殺死皮耶中尉,0,1,109408,2,2,3,42969
284954,滿足夜裔惡癮者,0,8,109409,1,2,0,42859
284971,向希樂拿秘能酒,0,1,109443,0,0,1,42859
285000,,0,1,109318,0,1,0,42991
285020,殺死莫帝法斯,0,1,93622,0,0,0,43027
285021,殺死乾渴的瓦拉卡,0,1,109575,0,0,0,43040
285024,殺死弗約敦,0,1,109584,0,0,0,43059
285028,殺死風暴之羽,0,1,109594,0,0,0,43063
285034,殺死細語者,0,1,109620,0,0,0,43072
285035,殺死燃焰魔,0,1,109630,0,0,0,43079
285037,殺死阿坎諾至高者,0,1,109641,0,0,0,43091
285041,『巨無霸』馬卜勒,0,1,109653,0,0,0,43098
285053,,0,1,109648,0,1,0,43101
285056,殺死大會計師賈布爾,0,1,109677,0,0,0,43121
285058,,0,1,109692,0,1,0,43152
285072,殺死深爪,0,1,109702,0,0,0,43175
285078,消滅女王近衛部隊,0,13,103651,1,92,0,43183
285079,殺死女王禁衛隊長,0,1,103768,3,0,1,43183
285089,,0,1,108829,0,0,0,43192
285092,,0,1,109331,0,0,0,43193
285102,淨化恐懼根源,15,1,0,0,0,0,43241
285103,,0,25,92383,1,92,1,43241
285104,,0,25,95951,2,92,7,43241
285105,,0,100,106842,3,92,8,43241
285106,釋放受困的岸鷸,0,17,109796,4,92,9,43241
285107,摧毀血綻之花,2,17,251766,5,92,10,43241
285108,殺死吉爾尼斯兵團狼人,0,13,103650,1,92,0,43247
285109,殺死吉爾尼斯兵團上尉,0,1,103652,3,0,1,43247
285110,消滅女王近衛部隊,0,13,103651,1,92,0,43248
285111,殺死女王禁衛隊長,0,1,103768,3,0,1,43248
285169,收集地脈能量,0,1,109958,1,3,0,43325
285171,殺死梟獸,0,17,108259,2,92,1,43324
285172,,0,34,108327,3,92,2,43324
285173,拯救月光之女,0,10,108600,1,92,4,43324
285175,完成偵察,0,1,110003,0,0,0,43326
285176,找到物品,0,1,110004,0,1,0,43327
285177,解開謎團,0,1,110005,1,1,0,43328
285178,從危險中存活,0,1,110006,0,0,0,43329
285179,擊中目標,0,1,110007,0,0,0,43330
285185,,0,10,109045,0,0,0,43332
285186,摧毀富含水分的灰白莓果,2,8,251946,1,0,3,43332
285187,,0,1,109073,2,1,5,43332
285188,摧毀夢魘泡泡,0,20,110032,6,92,0,43241
285189,,0,1,109990,0,1,0,43333
285191,淨化恐懼根源,15,1,0,0,0,0,43336
285192,,0,17,92383,1,92,1,43336
285193,,0,17,95951,2,92,7,43336
285194,,0,67,106842,3,92,8,43336
285196,摧毀血綻之花,2,13,251766,4,92,10,43336
285220,,0,1,110346,0,1,0,43344
285221,,0,1,110361,0,1,0,43345
285222,,0,1,110367,0,1,0,43346
285223,,0,1,110342,0,1,0,43347
285254,殺死博格佐格,0,1,91100,0,1,0,43426
285255,殺死煉獄領主,0,1,90803,0,1,0,43427
285256,殺死厄運領主卡茲洛克,0,1,91579,0,1,0,43428
285257,殺死希法諾斯,0,1,90505,0,1,0,43429
285258,殺死沃羅倫隊長,0,1,89846,0,1,0,43430
285259,殺死戰爭使者莫克斯納,0,1,90164,0,1,0,43431
285260,殺死『廢黜者』諾曼提司,0,1,90217,0,1,0,43432
285261,殺死法斯納,0,1,91803,0,1,0,43434
285271,殺死夜裔軍隊,0,50,110535,0,0,4,43435
285273,殺死格里瑪‧鐵拳,0,1,91529,0,1,0,43436
285275,殺死厄格洛夫族長,0,1,91892,0,1,0,43437
285276,殺死無名之王,0,1,92763,0,1,0,43438
285279,殺死夜裔,0,100,114298,0,0,0,43445
285280,,0,1,110378,0,0,0,43448
285281,,0,20,110585,1,92,0,42025
285282,殺死『失落者』提塔格,0,1,93166,0,1,0,43450
285283,殺死『撕掠者』厄吉夫,0,1,93401,0,1,0,43451
285284,殺死『鐵錘』伊莎爾,0,1,94413,0,1,0,43452
285285,殺死『屠夫』漢尼乏,0,1,107926,0,1,0,43453
285286,殺死『恆久者』埃吉爾,0,1,98188,0,1,0,43454
285287,殺死吞噬暗影,0,1,100495,0,1,0,43455
285288,殺死史寇沃克斯,0,1,93654,0,1,0,43456
285289,殺死瑟萊希亞,0,1,92423,0,1,0,43457
285290,殺死佩瑞斯,0,1,95318,0,1,0,43458
285291,殺死悚德瑞斯,0,1,93205,0,1,0,43459
285292,殺死奇朗尼斯‧暮語,0,1,94414,0,1,0,43460
285337,消滅惡魔,0,50,110671,1,92,0,43483
285384,消滅惡魔,15,1,0,0,0,0,43483
285389,,0,4,110486,2,92,1,43483
285402,,0,1,109943,0,0,6,43512
285403,,0,1,110321,0,0,6,43513
285466,,0,9,110896,3,92,0,39029
285467,,0,1,110896,2,0,0,41980
285468,,0,5,110423,5,92,2,43336
285469,,0,5,110423,7,92,2,43241
285472,,0,2,97808,2,0,1,41623
285473,,0,1,98757,3,0,2,41623
285477,,0,1,93444,2,0,3,41965
285478,攻擊眾星之廷,15,1,0,2,2,0,43583
285483,殺死暗魔薩特,0,6,98087,0,0,1,41995
285484,,0,9,95599,1,0,2,41995
285495,,0,13,105749,5,92,4,42013
285516,殺死吉爾尼斯兵團狼人,0,13,103650,1,92,0,43598
285517,殺死吉爾尼斯兵團上尉,0,1,103652,3,0,1,43598
285518,消滅女王近衛部隊,0,13,103651,1,92,0,43599
285519,殺死女王禁衛隊長,0,1,103768,3,0,1,43599
285520,殺死吉爾尼斯兵團狼人,0,13,103650,1,92,0,43600
285521,殺死吉爾尼斯兵團上尉,0,1,103652,3,0,1,43600
285522,消滅女王近衛部隊,0,13,103651,1,92,0,43601
285523,殺死女王禁衛隊長,0,1,103768,3,0,1,43601
285539,,0,34,110933,3,92,0,43583
285540,,0,17,111020,4,92,1,43583
285541,釋放蘇艾許,0,1,111062,0,0,2,43583
285542,殺死秘法師沙里曼,0,1,107657,0,1,0,43605
285543,殺死亞克維洛斯,0,1,90244,0,1,0,43606
285544,殺死博格佐格,0,1,91100,0,1,0,43607
285545,殺死沃羅倫隊長,0,1,89846,0,1,0,43608
285546,殺死厄運領主卡茲洛克,0,1,91579,0,1,0,43609
285547,殺死煉獄領主,0,1,90803,0,1,0,43610
285548,殺死審判官提沃斯,0,1,107269,0,1,0,43611
285549,殺死『廢黜者』諾曼提司,0,1,90217,0,1,0,43612
285550,殺死希法諾斯,0,1,90505,0,1,0,43613
285551,殺死渥撒斯,0,1,107113,0,1,0,43614
285552,殺死戰爭使者莫克斯納,0,1,90164,0,1,0,43615
285553,殺死『囤積者』波達許,0,1,98299,0,1,0,43616
285554,殺死吞噬暗影,0,1,100495,0,1,0,43617
285555,殺死『猛擊者』加爾柏格,0,1,96590,0,1,0,43618
285556,殺死夏菈‧魔息,0,1,97093,0,1,0,43619
285557,殺死『恆久者』埃吉爾,0,1,98188,0,1,0,43620
285558,殺死法斯納,0,1,91803,0,1,0,43621
285559,殺死格里瑪‧鐵拳,0,1,91529,0,1,0,43622
285560,殺死『屠夫』漢尼乏,0,1,107926,0,1,0,43623
285561,殺死『鐵錘』伊莎爾,0,1,94413,0,1,0,43624
285562,殺死無名之王,0,1,92763,0,1,0,43625
285563,殺死厄格洛夫族長,0,1,91892,0,1,0,43626
285564,殺死『失落者』提塔格,0,1,93166,0,1,0,43627
285565,殺死『撕掠者』厄吉夫,0,1,93401,0,1,0,43628
285566,殺死奇朗尼斯‧暮語,0,1,94414,0,1,0,43629
285567,殺死佩瑞斯,0,1,95318,0,1,0,43630
285568,殺死史寇沃克斯,0,1,93654,0,1,0,43631
285569,殺死瑟萊希亞,0,1,92423,0,1,0,43632
285570,殺死悚德瑞斯,0,1,93205,0,1,0,43633
285575,殺死泥巴臉,0,1,111021,0,0,0,43637
285576,擊殺諫言者凡卓斯,14,1,57388,1,0,1,43637
285577,殺死純銀龍鰻,0,1,111052,0,0,0,43638
285578,擊殺諫言者凡卓斯,14,1,57390,1,0,1,43638
285581,秘法師納蘭獲救,0,1,111060,0,0,0,43639
285582,擊殺諫言者凡卓斯,14,1,57392,1,0,1,43639
285583,找到夜鑄鑰石,1,1,139618,0,0,0,43640
285584,擊殺諫言者凡卓斯,14,1,57394,1,0,1,43640
285585,殺死鼠王,0,1,111057,0,0,0,43641
285586,擊殺諫言者凡卓斯,14,1,57396,1,0,1,43641
285590,殺死泰亞恩將軍和遊俠將軍菲里奧,14,1,50285,0,0,2,43642
285592,殺死丹塔利翁斯,0,1,99611,1,0,4,43642
285624,,0,10,106568,0,0,0,42176
285638,,0,3,102622,2,0,2,42150
285670,喚醒鰭翅德魯伊,0,8,111252,0,0,0,43709
285671,摧毀催眠睡蓮,0,8,111253,1,0,3,43709
285672,殺死薊葉妖精,0,10,111279,2,0,5,43709
285678,摧毀黑暗符文,2,12,252394,0,0,1,43710
285684,,0,1,98637,0,0,2,43711
285686,殺死丹塔利翁斯,0,1,99611,1,0,4,43711
285687,,0,1,111068,0,0,2,43712
285688,殺死丹塔利翁斯,0,1,99611,1,0,4,43712
285689,,0,1,111290,0,0,2,43714
285690,殺死丹塔利翁斯,0,1,99611,1,0,4,43714
285703,殺死黑爾拉亞科瓦迪爾精英,0,15,111332,0,0,0,43721
285704,,0,3,111393,0,0,0,43722
285719,,0,8,111383,0,0,3,43738
285720,摧毀幽鱗蛇卵,0,24,111384,1,0,4,43738
285740,,0,2,111397,0,0,0,43745
285751,破壞瘟疫貯存槽,0,1,111448,2,2,0,43751
285752,點燃火藥桶,0,1,111449,2,3,0,43752
285753,收集地脈能量,0,1,109958,1,3,0,43753
285754,完成偵察,0,1,110003,0,0,0,43754
285755,找到物品,0,1,110004,0,1,0,43755
285756,解開謎團,0,1,110005,1,1,0,43756
285757,擊中目標,0,1,110007,0,0,0,43757
285758,殺死粼光魚人,0,15,111459,0,0,3,43758
285760,,0,15,111474,0,0,3,43759
285764,,0,1,111361,0,0,2,43762
285765,殺死丹塔利翁斯,0,1,99611,1,0,4,43762
285770,收集地脈能量,0,1,109958,1,3,0,43764
285771,完成偵察,0,1,110003,0,0,0,43765
285773,找到物品,0,1,110004,0,1,0,43766
285774,解開謎團,0,1,110005,1,1,0,43767
285775,擊中目標,0,1,110007,0,0,0,43768
285776,收集地脈能量,0,1,109958,1,3,0,43769
285777,完成偵察,0,1,110003,0,0,0,43770
285778,找到物品,0,1,110004,0,1,0,43771
285779,解開謎團,0,1,110005,1,1,0,43772
285780,擊中目標,0,1,110007,0,0,0,43773
285781,收集地脈能量,0,1,109958,1,3,0,43774
285782,完成偵察,0,1,110003,0,0,0,43776
285783,找到物品,0,1,110004,0,1,0,43777
285784,解開謎團,0,1,110005,1,1,0,43778
285785,擊中目標,0,1,110007,0,0,0,43779
285795,,0,1,111455,1,3,1,43752
285797,殺死夢魘生物,0,50,109932,1,2,3,43784
285801,登上國王之牙號,0,1,111603,0,0,2,43752
285803,清理烏鴉之巢,2,5,252690,0,0,1,43786
285805,從帕佐‧陀扭那裡拿到火箭靴,0,1,111617,0,0,1,41276
285812,殺死『永恆飢餓』克蘇摩,0,1,111573,0,1,0,43798
285813,擊敗血圖騰挑戰者,0,3,108289,1,0,0,41926
285814,擊敗怒魔挑戰者,0,3,108306,2,0,1,41926
285818,殺死馬克拉納沙行者,0,5,111648,0,0,0,43801
285819,殺死鹽沫蟹,0,15,111647,1,0,1,43801
285820,殺死狂濤元素,0,3,111644,0,0,0,43802
285821,殺死鹽海水滴,0,20,111641,1,0,1,43802
285822,殺死破浪斯闊格,0,2,111646,0,0,0,43803
285823,殺死鹽鱗潛伏者,0,12,111645,1,0,1,43803
285824,殺死盤恨納迦,0,15,111632,0,0,0,43804
285826,殺死盤恨納迦,0,6,111632,0,0,0,43805
