ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
5637,LionsPrideInn,獅王之傲旅店,0,12,4350,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,73,1115701248,0,0,0,0,0
5638,ThroneoftheFourWinds,四風王座,754,0,4351,0,0,640,0,942,0,0,0,0,0.15,15,-1,0,0,0,1028,16384,12,0,0,0,0
5639,Glopgut'sHollow,噁腸巨魔谷地,0,4922,4352,0,0,573,0,927,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5640,HumboldtConflagration,杭伯特焚焰地,0,4922,4353,0,0,582,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5641,TheTwilightSunder,暮光裂層,0,4922,4354,0,0,633,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5642,TahretGrounds,塔雷特營地,1,5034,4355,0,0,581,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5644,SealoftheSunKing,太陽之王封印,1,5034,4357,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5645,WhisperwindGrove,語風林地,1,361,4358,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
5646,SahketWastes,薩克特荒原,1,5034,4359,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5647,RuinsofAhmtul,阿姆圖爾廢墟,1,5034,4360,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5649,WildheartPoint,野性之心營地,1,361,4362,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
5650,TheWhelpingDowns,幼龍丘陵,0,46,4363,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5651,DarkstarPost,燎星崗哨,0,46,4364,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5652,BlackTooth,黑齒小屋,0,46,4365,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5653,BlackrockBattle-Plain,榮譽原野,0,46,4366,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5654,Chiselgrip,鑿柄,0,46,4367,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5655,FiregutFurnace,火腹熔爐,0,46,4368,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5656,TheSkullWarren,顱骨區,0,46,4369,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5657,D-Block,D區,732,5095,4370,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,963,1207976000,0,0,0,0,0
5658,CursedDepths,詛咒深淵,732,5095,4371,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,963,1207976000,0,0,0,0,0
5659,TheHole,大坑,732,5095,4372,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,963,1207976000,0,0,0,0,0
5660,ObsidianLair,黑曜龍穴,0,4922,4373,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5663,NefersetCity,奈斐賽特城,1,5034,4376,0,0,570,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5664,Isorath,伊索拉斯,0,4922,4377,0,0,150,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5665,SunwathersRidge,日衛者山脊,1,5034,4378,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5666,Virnaal Dam,維爾納爾水壩,1,5034,4379,0,0,581,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5667,Cannon'sInferno,加農煉獄,0,4922,4380,0,0,576,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5668,ObeliskoftheMoon,月亮方尖碑,1,5034,4381,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5669,TempleofUldum,奧丹姆神廟,1,5034,4382,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5670,OasisofVirsar,韋爾薩爾綠洲,1,5034,4383,0,0,570,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5671,RuinsofKhintaset,克因塔賽廢墟,1,5034,4384,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5672,ChamberoftheMoon,月之大廳,1,5034,4385,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5673,Sullah'sSideshow,蘇拉的雜耍帳篷,1,5034,4386,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5674,Maker'sAscent,造物者高地,1,5034,4387,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5675,Arikara'sNeedle,阿利卡拉尖岩,1,400,4388,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,21,1073758272,8192,0,0,0,0
5676,IrontreeClearing,鐵木空地,1,361,4389,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
5677,ValleyofAshes,灰燼谷,0,46,4390,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
5678,Sindweller'sRise,辛德爾勒高崗,1,361,4391,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
5679,NefersetCityOutskirts,奈斐賽特城郊區,1,5034,4392,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5680,WildhammerFlagRoom,蠻錘戰旗廳,726,5031,4393,0,0,0,0,0,0,0,0,0,0.15,45,-1,0,0,0,981,-520011776,0,0,0,0,0
5681,DragonmawFlagRoom,龍喉戰旗廳,726,5031,4394,0,0,0,0,950,0,0,0,0,0.15,45,-1,0,0,0,981,-520011776,0,0,0,0,0
5682,ThunderstrikeMountain,雷擊山,0,4922,4395,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,0,0,0,0,0
5683,BeneathTheDoubleRainbow,雙虹號之下,761,5449,4396,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,980,-805306368,0,0,0,0,0
5684,ThroneoftheFourWinds,四風王座,1,5034,4397,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5685,Pilgrim'sPrecipice,旅人絕壁,1,5034,4398,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5686,BashalAranCollapse,巴莎蘭崩陷,1,148,4399,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,5,1073762368,8192,0,0,0,0
5687,TheHowlingOak,咆哮橡樹,1,1657,4400,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,876,1075855672,0,0,0,0,0
5688,MountAkher,艾克爾山,1,5034,4401,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5689,TombsofthePrecursors,先驅者之墓,1,5034,4402,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5690,ArsadTradePost,阿爾沙德交易站,1,5034,4403,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5691,DarkspearShore,暗矛海岸,1,6453,4404,0,0,600,0,891,0,0,0,0,0.15,15,-1,0,0,0,70,1073758208,0,0,0,0,0
5692,TheDeathknellGraves,喪鐘鎮墓地,0,6454,4405,0,0,607,0,712,0,0,0,4,0.15,15,-1,0,0,0,75,1073758208,0,0,0,0,0
5693,MurkdeepCavern,莫克迪普山洞,1,5034,4406,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5694,KesetPass,奇瑟小徑,1,5034,4407,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5695,AhnQirajTheFallenKingdom,安其拉：沒落的王朝,1,0,4408,0,0,38,0,598,0,0,0,0,0.15,15,-1,16,17,0,36,16448,8192,0,0,0,0
5696,Surveyors'Outpost,勘查員哨站,1,5034,4409,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5697,M.A.C.Diver,M.A.C.潛砂機,1,5034,4410,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5698,TomboftheSunKing,太陽之王陵墓,1,5034,4411,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5699,TheCircleofLife,生命之環,0,4922,4412,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,56,1073758272,8192,0,0,0,0
5700,Schnottz'sHostel,舒諾茲旅舍,1,5034,4413,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1107312672,0,0,0,0,0
5701,HallsofOriginationEntrance,起源大廳入口,1,5034,4414,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,0,0,0,0,0
5702,TheVortexPinnacleEntrance,漩渦尖塔入口,1,5034,4415,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5703,GoodgrubSmokingPit,古德古瑞伯煙坑,1,618,4416,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,33,1073758273,8192,0,0,0,0
5704,TheCatacombs,地下墓穴,0,1519,4417,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,864,1075855672,0,0,0,0,0
5705,SnowdenChalet,雪山農舍,1,618,4418,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,33,1073758273,8192,0,0,0,0
5706,TheSteamPools,蒸汽之池,1,357,4419,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,22,1073741888,8192,0,0,0,0
5707,BerylRegress,綠寶石洞口,1,618,4420,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,33,1073758273,8192,0,0,0,0
5708,LostCityoftheTol'virEntrance,托維爾的失落之城入口,1,5034,4421,0,0,581,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,0,0,0,0,0
5709,Atulhet'sTomb,阿圖爾西特之墓,1,5034,4422,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5710,TheLightlessReaches3,無光深淵,0,5145,4423,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,53,1073758272,0,0,0,0,0
5711,TheLightlessReaches2,無光深淵,0,4815,4424,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,53,1073758272,8192,0,0,0,0
5712,TheBlackwald,黑森林,0,4706,4425,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
5713,HaywardFishery,海華德漁場,0,4706,4426,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
5714,StormglenVillage,颶谷村,0,4706,4427,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
5715,Vir'naalOasis,維爾納爾綠洲,1,5034,4428,0,0,581,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5716,Vir'naalLake,維爾納爾湖,1,5034,4429,0,0,581,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5717,Vir'naalRiverDelta,維爾納爾三角洲,1,5034,4430,0,0,581,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5718,Fortune'sFist,命運之拳,0,8,4431,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073762368,8192,0,0,0,0
5719,TheCommons,平民大廳,0,1537,4432,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,868,1075855672,0,0,0,0,0
5720,DuskmistShore,暮霧海岸,654,4714,4433,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,78,1075331072,0,0,0,0,0
5721,BrashtideAttackFleet,驟潮攻擊艦隊,0,5287,4434,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,24,1073758272,0,0,0,0,0
5723,Firelands,火源之界,720,0,4436,0,0,733,0,1010,0,0,0,0,0,13,-1,0,0,0,1029,16384,4,0,0,671,0
5724,TwilightCamp,暮光營地,0,38,4437,0,0,661,0,794,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
5726,CampMojacheLonghouse,莫沙徹營地長屋,1,357,4439,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,22,1077952512,0,0,0,0,0
5727,Scott'sSpookyArea,史考特陰森區域,451,4019,4440,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,798,1073758272,0,0,0,0,0
5728,FalconwingInn,獵鷹之翼旅店,530,3430,4441,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,77,1081081856,0,0,0,0,0
5729,BlackwingDescent,黑翼陷窟,0,25,4442,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,1203,1073758272,0,0,0,0,0
5730,NordrassilInn,諾達希爾旅店,1,616,4443,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,52,1088438368,0,0,0,0,0
5731,Whelgar'sRetreat,維爾加的避難所,0,11,4444,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
5732,HallsofOrigination,起源大廳,1,5034,4445,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5733,MoltenFront,熔岩前線,861,0,4446,0,0,733,0,1010,0,0,0,0,0.15,13,-1,0,0,0,165,64,0,0,0,0,0
5734,Sarahland,莎拉之地,451,4019,4447,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,798,1073758272,0,0,0,0,0
5736,TheWanderingIsle,漂流島,860,0,4449,86,0,930,675,1050,0,0,0,0,0.15,15,-1,0,0,0,80,540672,0,0,0,0,0
5737,PeiWuForest,培武林,860,5736,4450,0,0,802,0,1051,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5738,Malfurion'sBreach,瑪法里恩突破口,861,5733,4451,0,0,0,0,1000,0,909,0,0,0.15,13,-1,0,0,0,165,1075841024,8192,0,0,0,0
5739,AshenFields,灰燼之地,861,5733,4452,0,0,0,0,1001,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5740,MagmaSprings,熔岩泉,861,5733,4453,0,0,734,0,1006,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5741,IgneousDepths,火成深淵,861,5733,4454,0,0,759,0,1007,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5742,ForlornSpire,荒棄尖塔,861,5733,4455,0,0,0,0,1003,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5743,TheWidow'sClutch,寡婦之攫,861,5733,4456,0,0,757,0,1004,0,0,0,0,0.15,13,-1,0,0,0,165,1073745984,8192,0,0,0,0
5744,WildflamePoint,野火哨點,861,5733,4457,0,0,735,0,1005,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5745,TheFurnace,熔爐,861,5733,4458,0,0,733,0,1002,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5746,TheMoltenFlow,熔岩之流,861,5733,4459,0,0,759,0,1010,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5747,TheCrumblingStones,破碎石堆,861,5733,4460,0,0,0,0,1008,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5748,FireplumePeak,火羽峰,861,5733,4461,0,0,735,0,1008,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5749,Ragnaros'Reach,拉格納羅斯之境,861,5733,4462,0,0,0,0,1009,0,904,0,0,0.15,13,-1,0,0,0,165,1073741888,8192,0,0,0,0
5758,DreadmistCamp,鬼霧營地,1,17,4471,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,3,1073758272,0,0,0,0,0
5763,RhyolithPlateau,萊爾利斯高原,720,5723,4476,0,0,0,0,1016,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5764,BethtilacsLair,貝絲堤拉克巢穴,720,5723,4477,0,0,757,0,999,0,906,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5765,Flamebreach,火焰裂層,720,5723,4478,96,0,733,0,1012,0,905,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5766,Shatterstone,碎石,720,5723,4479,0,0,0,0,1014,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5767,MortalsDemise,凡人逝亡,720,5723,4480,96,0,733,0,1017,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5768,SulfuronSpan,薩弗隆大橋,720,5723,4481,0,0,735,0,1017,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5769,SulfuronKeepCourtyard,薩弗隆要塞中庭,720,5723,4482,0,0,0,0,1018,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5770,SulfuronKeep,薩弗隆要塞,720,5723,4483,0,0,758,0,1019,0,0,0,0,0.5,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5771,TheMoltenFields,熔岩原野,720,5723,4484,0,0,734,0,1013,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5775,DragonmawStronghold,龍喉要塞,726,5031,4488,0,0,0,0,0,0,0,0,0,0.15,45,-1,0,0,0,981,-520011776,0,0,0,0,0
5776,WildhammerStronghold,蠻錘要塞,726,5031,4489,0,0,0,0,0,0,0,0,0,0.15,45,-1,0,0,0,981,-520011776,0,0,0,0,0
5779,ThalassianRange,薩拉斯海脊,530,3433,4492,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,8,1073741888,0,0,0,0,0
5780,AmaniMountains,阿曼尼山脈,530,3433,4493,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,8,1073741888,0,0,0,0,0
5781,NorduneRidge,北砂山,1,616,4494,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,52,1075855424,8192,0,0,0,0
5782,Darsok'sOutpost,達索克哨站,1,17,4495,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,3,1073758272,0,0,0,0,0
5783,DarkPlaceUunaScenario,黑暗處所,930,0,4496,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,347,0,0,0,0,0,0
5784,CloudtopTerrace,雲端露臺,1,5034,4497,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,0,0,0,0,0
5785,TheJadeForest,翠玉林,870,0,4498,86,0,916,675,1121,0,0,0,0,0,15,-1,23,25,0,57,64,0,0,0,0,0
5786,TheNexusLegendary,奧核之心,951,0,4499,0,0,0,0,466,0,0,0,0,0.15,15,-1,0,0,0,303,4160,0,0,0,0,0
5787,Schnottz'sFrigate,舒諾茲護衛艦,1,5034,4507,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,0,0,0,0,0
5788,WellofEternity,永恆之井,939,0,4508,0,0,806,0,1066,0,0,0,0,0.15,13,-1,0,0,0,1108,0,12,0,0,0,0
5789,TheFallofAzeroth,終焉之刻,938,0,4509,0,0,775,0,0,0,0,0,0,0.15,13,-1,0,0,0,1110,0,12,0,0,0,0
5790,RubyDragonshrine,晶紅龍殿,938,5789,4510,0,0,0,0,1060,0,0,0,0,0.15,13,-1,0,0,0,1110,1073742912,8,0,0,0,0
5791,RidgeofAncientFlame,上古烈焰山脊,720,5723,4511,0,0,0,0,1015,0,0,0,0,0,13,-1,0,0,0,1029,1073758208,8,0,0,671,0
5792,ObsidianDragonshrine,黑曜龍殿,938,5789,4512,0,0,0,0,1060,0,955,0,0,0.15,13,-1,0,0,0,1110,1073742848,8,0,0,739,0
5793,AzureDragonshrine,蒼藍龍殿,938,5789,4513,0,0,0,0,1060,0,953,0,0,0.15,13,-1,0,0,0,1110,1073742848,8,0,0,0,0
5794,EmeraldDragonshrine,翡翠龍殿,938,5789,4514,0,0,796,0,1061,0,954,0,0,0.15,13,-1,0,0,0,1110,1073742848,8,0,0,0,0
5795,BronzeDragonshrine,青銅龍殿,938,5789,4515,0,0,0,0,1062,0,956,0,0,0.15,13,-1,0,0,0,1110,1073742848,8,0,0,0,0
5796,EntrywayofTime,時光入口,938,5789,4516,0,0,0,0,1060,0,952,0,0,0.15,13,-1,0,0,0,1110,1073742848,8,0,0,0,0
5797,Staidridge,穩固山脊,646,5042,4517,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,54,1073758272,0,0,0,0,0
5798,TheAnvilofConflagration,焚焰鐵砧,720,5723,4518,0,0,0,0,1011,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5799,EyeoftheStorm2,暴風之眼,968,0,4519,0,0,401,0,2234,0,1464,0,0,0.6,13,-1,0,0,0,995,16384,0,0,0,0,0
5800,BloodElfTower,血精靈哨塔,968,5799,4520,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073758208,0,0,0,0,0
5802,DraeneiRuins,德萊尼廢墟,968,5799,4522,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073758208,0,0,0,0,0
5803,FelReaverRuins,惡魔劫奪者廢墟,968,5799,4523,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073758208,0,0,0,0,0
5804,MageTower,法師塔,968,5799,4524,0,0,0,0,0,0,0,0,0,0.15,13,-1,0,0,0,995,1073758208,0,0,0,0,0
5805,ValleyoftheFourWinds,四風峽,870,0,4525,86,0,918,675,1173,0,1030,0,0,0,15,-1,23,25,0,58,16448,0,0,0,0,0
5806,SpineoftheDestroyer,毀滅者之脊,967,0,4526,0,0,0,0,0,0,0,0,0,0.15,0,-1,0,0,0,1030,0,0,0,0,0,0
5807,Beth'tilac'sLairDailies,貝絲堤拉克巢穴,861,5733,4527,0,0,757,0,999,0,906,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5808,SulfuronKeepCourtyardDailies,薩弗隆要塞中庭,861,5733,4528,0,0,0,0,1018,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5809,SulfuronKeepDailies,薩弗隆要塞,861,5733,4529,0,0,758,0,1019,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5810,AnvilofConflagrationDailies,焚焰鐵砧,861,5733,4530,0,0,0,0,1011,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5811,TheMoltenFieldsDailies,熔岩原野,861,5733,4531,0,0,0,0,1013,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5812,Mortal'sDemiseDailies,凡人逝亡,861,5733,4532,96,0,733,0,1017,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5813,SulfuronSpanDailies,薩弗隆大橋,861,5733,4533,0,0,0,0,1017,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5814,ShatterstoneDailies,碎石,861,5733,4534,0,0,0,0,1014,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5815,FlamebreachDailies,火焰裂層,861,5733,4535,0,0,733,0,1012,0,905,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5816,TheRidgeofAncientFlameDailies,上古烈焰山脊,861,5733,4536,0,0,0,0,1015,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5817,RhyolithPlateauDailies,萊爾利斯高原,861,5733,4537,0,0,0,0,1016,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5818,FirelandsRaidDailies,火源之界,861,5733,4538,0,0,0,0,1010,0,0,0,0,0.15,13,-1,0,0,0,165,1073741888,0,0,0,0,0
5820,TempleofFiveDawns,五晨寺,860,5736,4540,96,0,803,675,1112,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5821,ThePathofCorruption,腐化之路,720,5723,4541,0,0,0,0,1003,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5823,CircleofThorns,荊棘之環,720,5723,4543,0,0,0,0,1003,0,0,0,0,0,13,-1,0,0,0,1029,1073741824,8,0,0,671,0
5824,BluffoftheSouthWind,南風崖,1,5034,4544,0,0,0,0,0,0,0,0,0,0,15,-1,0,0,0,55,1073758272,8192,0,0,0,0
5825,TheDawningValley,晨曦谷,860,5736,4545,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5826,TheSingingPools,頌唱之池,860,5736,4546,0,0,926,0,1050,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5827,TheRows,阡陌,860,5736,4547,83,0,925,0,1050,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5828,MandoriVillage,滿朵黎村,860,5736,4548,0,0,0,0,1112,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5829,RidgeofLaughingWinds,笑風嶺,860,5736,4549,0,0,0,0,1050,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5830,MorningBreezeVillage,晨風村,860,5736,4550,0,0,0,0,1050,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5831,FeFangVillage,非凡村,860,5736,4551,0,0,0,675,1145,0,1012,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5832,TheWoodofStaves,杖木林,860,5736,4552,0,0,0,0,1052,0,1013,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5833,SkyfireCrashSite,尋天號的殘骸,860,5736,4553,0,0,805,0,1051,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5834,ShangXiTrainingGrounds,尚羲訓練營,860,5736,4554,0,0,0,0,1054,0,943,0,0,0.15,15,-1,0,0,0,80,1073741824,0,0,0,0,0
5835,WuSongVillage,武松村,860,5736,4555,0,0,0,0,1145,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
5836,ForestHeart,森林之心,870,5785,4556,0,0,916,675,0,0,0,0,0,0,15,-1,0,0,0,57,1073741888,0,0,0,0,0
5837,TheDawningSpan,晨曦橋,860,5736,4557,0,0,0,0,0,0,0,0,0,0.15,15,-1,0,0,0,80,1073741824,8192,0,0,0,0
