ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
2448,兇惡撕咬,狂亂的鱷魚咬噬他們當前的敵對目標，造成相當於普通近戰攻擊$81677s1%的物理傷害，並每$81677t2秒額外造成$81677s2點物理傷害，持續$81677d。兇惡撕咬會堆疊3次。,118,7,2447,0,0,2,0,0,0,132141,0,0,-1
2449,奧各,"鎖喉活著的時候，奧各對傷害免疫，且會週期性地潛行加入戰局之中，在撤退前會使用麻痺吹箭、旋風斬或煙霧彈技能。$[!2,4

在英雄難度中，鎖喉死後，奧各會偷走鎖喉的寶物並且變成可以攻擊的目標。$]",118,8,0,2450,0,0,0,0,0,0,1,0,-1
2450,麻痺吹箭,奧各隨機對一名玩家射出麻痺吹箭，立刻造成$84799s1點自然傷害，並使目標的近戰、遠程攻擊和法術施放的速度降低$84799s3%，同時每$84799t2秒造成額外$84799s2點自然傷害，持續$84799d。,118,9,2449,0,2451,2,0,0,0,132273,0,512,-1
2451,旋風斬,奧各像瘋了一樣隨機朝一名玩家旋轉過去，持續$84784d，對身邊$84785A1碼範圍內的敵人每秒造成$84785s1點物理傷害。,118,10,2449,0,2452,2,0,0,0,132369,0,0,-1
2452,煙霧彈,奧各在腳邊引爆一顆煙霧彈，使$84768A1碼範圍內的所有敵對目標昏迷，持續$84768d。,118,11,2449,0,2453,2,0,0,0,132156,0,0,-1
2453,狂亂,奧各陷入狂亂狀態，使自身的攻擊速度提高$91415s1%，造成的傷害提高$91415s3%。,118,12,2449,0,2454,2,0,0,0,136224,2,8,14
2454,龍之吐息,奧各對前方距離$83776a1碼60度錐形範圍吐出火焰，對該區域內所有敵對目標造成$83776s1點火焰傷害，並使其困惑$83776d。,118,13,2449,0,0,2,0,0,0,134153,2,136,14
2455,階段一：趕出異教徒！,,119,1,0,2456,2462,0,0,0,0,0,1,0,-1
2456,半百狂鞭,高階預言者巴瑞姆用半百狂鞭懲罰他目前的敵人。巴瑞姆接下來10次成功造成傷害的揮鞭，都會造成$82522s1點額外的物理傷害。,119,2,2455,0,2457,2,0,0,0,132297,0,0,-1
2457,遠古瘟疫,高階預言者巴瑞姆隨機朝一名玩家投出詛咒荒疫之矢，隨後該魔法矢將彈跳並擊中另外兩名隨機玩家。魔法矢造成$82622s1點自然傷害，並且每$82622t2秒造成額外$82622s2點自然傷害，持續$82622d。,119,3,2455,0,2458,2,0,0,0,136157,0,1024,-1
2458,天堂之怒,高階預言者巴瑞姆在隨機一名玩家的位置開啟天堂。從天上落下的光芒對該位置$81942A2碼範圍內的所有玩家每$81941t1秒造成$81942s2點神聖傷害，持續9秒。,119,4,2455,0,2459,2,0,0,0,135897,0,0,-1
2459,天之燃炎,高階預言者巴瑞姆召喚灼熱的鳳凰加入戰鬥。當天之燃炎的生命力降至1%，牠會轉變為鳳凰蛋並開始自癒。大約20秒後，蛋會孵化成新的天之燃炎。,119,5,2455,2460,2461,1,17784,0,0,0,2,8,14
2460,天之燃炎,"鳳凰每$95248t1秒對$95249A1碼範圍內的所有玩家造成$95249s1點火焰傷害。鳳凰會緩慢地燃燒自己的生命力，每$95248t1秒降低自己$95249s2%的生命力。

鳳凰每$91185t1秒會在牠正下方的地面產生半徑$91196A1碼的小火堆。火堆會對站在上面的所有玩家造成$91196s1點火焰傷害。",119,6,2459,0,0,2,0,0,0,135826,2,0,14
2461,懺悔,"當剩下50%的生命力，高階預言者巴瑞姆會把所有玩家拉到身邊並強迫他們跪在自己面前，昏迷$81947d。接著巴瑞姆會撕裂你的靈魂，將你的靈魂放逐到黑暗之中，同時觸發戰鬥的第二階段。

巴瑞姆身邊出現一圈神聖之地，對距離圓心$88814A1碼範圍內的所有玩家每$82320t1秒造成$88814s1點神聖傷害。",119,7,2455,0,0,2,0,0,0,135897,0,0,-1
2462,階段二：跪下懺悔,高階預言者巴瑞姆會在施放懺悔之後變得對傷害免疫，而玩家會發現自己處於黑暗的國度。玩家必須擊敗黑暗先驅者來終止階段二，返回自己的正常身體，繼續對抗巴瑞姆的戰鬥。,119,8,0,2473,0,0,0,0,0,0,1,0,-1
2463,黑暗哀嚎,先驅者週期性地對所有玩家造成$82533s2點暗影傷害。,119,10,2473,0,2464,2,0,0,0,132291,0,0,-1
2464,靈魂切離,黑暗先驅者撕裂隨機一名玩家的靈魂，創造出靈魂碎片。隨後靈魂碎片會往黑暗先驅者移動。如果靈魂碎片抵達先驅者處，就會施放融合之魂技能。,119,11,2473,2465,2466,2,0,0,0,237557,0,0,-1
2465,靈魂碎片,這些生物的生命力極低，走得又慢。,119,12,2464,0,0,1,20594,0,0,0,0,0,-1
2466,融合之魂,如果靈魂碎片接觸到黑暗先驅者，碎片會為先驅者恢復$82263s1點生命力，並使先驅者的體型和傷害提高$82263s3%。在施放這項法術後，靈魂碎片就會消失。,119,13,2473,0,0,2,0,0,0,237557,0,0,-1
2473,黑暗先驅者,擊敗這隻黑暗鳳凰便結束階段二。,119,9,2462,2463,0,1,33570,0,0,0,1,32,-1
2474,階段一：南方之風，來吧！,戰鬥開始時，希亞梅特飛上平台，對所有傷害幾近免疫。,122,1,0,2475,2485,0,0,0,0,0,1,0,-1
2475,風暴之箭,希亞梅特對隨機一名敵對玩家丟出雷電之箭，造成$73564s1點自然傷害。,122,2,2474,0,2476,2,0,0,0,135753,0,0,-1
2476,雲霧爆發,希亞梅特鎖定一名隨機玩家，並在該玩家所在位置召喚一圈半徑$83051A1碼的雲霧。3秒之後雲霧爆炸，造成$83051s1點自然傷害並每秒將雲中的所有玩家擊飛至空中，持續3秒。,122,3,2474,0,2477,2,0,0,0,135833,0,0,-1
2477,希亞梅特的僕從,希亞梅特在階段一召喚三個這種大型風元素。每隔45秒或當一名僕從死亡，另一名僕從便加入戰局。三名僕從都死亡後，希亞梅特進入階段二。,122,4,2474,2478,2481,1,35773,0,0,0,0,0,-1
2478,閃電新星,希亞梅特的僕從發射環狀能量脈衝，對$84544A1碼範圍內的所有敵人造成$84544s1點自然傷害。,122,5,2477,0,2479,2,0,0,0,136050,0,0,-1
2479,雷霆碎擊,希亞梅特的僕從聚積龐大的電力，然後將能量釋放到他當前的目標身上，造成$84522s1點自然傷害。,122,6,2477,0,2480,2,0,0,0,136050,0,0,-1
2480,閃電充能,當希亞梅特的僕從剩下4%的生命力時，會發出一道閃電充能，造成$91872s1點自然傷害，讓$91872A1碼範圍內的所有玩家所受傷害提高$93959s2%，造成的傷害提高$91871s1%，加速提高$91871s3%。,122,7,2477,0,0,2,0,0,0,136050,2,8,14
2481,希亞梅特的爪牙,在兩個階段中，希亞梅特大約每隔30秒就會召喚這些風元素加入戰局。,122,8,2474,2482,0,1,35172,0,0,0,0,0,-1
2482,閃電鏈,希亞梅特的爪牙用閃電箭攻擊一名隨機玩家，然後彈向10碼範圍內的另外四名玩家。閃電箭對第一個目標造成$83455s1點自然傷害，然後每彈射到一個新目標身上，傷害會降低70%。,122,9,2481,0,2483,2,0,0,0,136015,0,0,-1
2483,暴風雨,當希亞梅特的爪牙生命力剩下5%時，會在它的上方釋放出半徑$83446A1碼的風暴，並在平台各處緩慢移動。所有位於風暴下方的玩家都會受到每秒$83446s1點自然傷害。,122,10,2481,0,2484,2,0,0,0,237589,0,0,-1
2484,耗盡,希亞梅特的爪牙隨著時間緩慢衰弱失去力量，並每$84550t2秒損失$84550s1%的生命力。,122,11,2481,0,0,2,0,0,0,132171,0,0,-1
2485,階段二：在風暴中顫抖吧！,在玩家殺死三名希亞梅特的僕從後，階段二隨即開始，希亞梅特會降落到平台上，變得可受傷害。,122,12,0,2486,0,0,0,0,0,0,1,0,-1
2486,哀嚎之風,階段二一開始，希亞梅特每秒對所有玩家造成$83094s1點自然傷害，持續$83066d。法術期間，玩家也會重重地被吹倒在平台上。,122,13,2485,0,2487,2,0,0,0,236154,0,0,-1
2487,風暴之箭,在階段二，風暴之箭造成$91853s1點自然傷害。,122,14,2485,0,2488,2,0,0,0,135753,0,0,-1
2488,暴風聚集,"希亞梅特吸收由一名希亞梅特的爪牙轉化而成的暴風雨。吸收暴風雨之後，希亞梅特轟擊兩名玩家，每秒造成$84987s1點自然傷害，持續$84982d。$[!2,4

在英雄難度中，希亞梅特轟擊所有玩家，而非兩名玩家。$]",122,15,2485,0,0,2,0,0,0,236154,0,0,-1
2489,燃燒之光,一道神聖能源從牆上的壁飾噴發出來，在安胡爾的平台上製造出半徑$75117A2碼的燃燒之光區域，持續$75114d。燃燒之光每秒會對站在該區域內的玩家造成$75117s1點神聖傷害。,124,1,0,0,2490,2,0,0,0,132847,0,0,-1
2490,神聖清算,神殿守護者安胡爾將神聖清算設置到隨機一名玩家身上。$75592t2秒後，該目標及其$75591A1碼範圍內的所有其他玩家都受到$75592s1點神聖傷害，並為神殿守護者安胡爾治療該傷害量五倍的生命力。,124,2,0,0,2491,2,0,0,0,135950,0,128,-1
2491,光明之盾,"當神殿守護者安胡爾的生命力剩下66%和33%時，他會從附近的兩個信標中引導能量，並張開讓他對傷害和法術中斷免疫的光明之盾。玩家可以透過開啟安胡爾平台底下的兩個光明之塔來擾亂用以張開這面光盾的能量。$[!2,4

在英雄難度中，開啟一個光明之塔需要花費10秒鐘的時間。$]",124,3,0,0,2492,2,0,0,0,237541,0,32,-1
2492,迴盪之頌,安胡爾施放光明之盾後，他便立刻引導迴盪之頌。這首歌對所有玩家每$75323t1秒造成$75323s1點神聖傷害。安胡爾引導期間，這項效果最多可堆疊4次。,124,4,0,0,2493,2,0,0,0,135872,0,64,-1
2493,深淵毒蛇,這些蛇居住在安胡爾平台下方的坑裡。,124,5,0,2494,0,1,30081,0,0,0,0,0,-1
2494,浸毒尖牙,毒蛇牙齒中的毒性每$74538t1秒會造成$74538s1點自然傷害，持續$74538d。,124,6,2493,0,0,2,0,0,0,136067,0,0,-1
2495,大地震擊,哈札拉爾對當前目標造成$96650s1點自然傷害，並中斷該目標正在施放的任何法術，持續$96650d。,178,2,0,0,2496,2,0,0,0,136026,2,0,-2
2496,催眠術,當哈札拉爾的生命力剩下66%和33%時，他會讓隨機一名玩家以外的所有敵對玩家陷入睡眠，持續$96654d。然後哈札拉爾會從沉睡中玩家的體內喚醒一隻夢魘，製造出朝目標移動的夢魘幻影。,178,3,0,2497,3340,2,0,0,0,136090,3,32,-2
2497,夢魘幻影,夢魘幻影的生命力極低，但會在碰觸玩家時施放吞噬靈魂。當玩家的夢魘幻影被殺死，該玩家就會甦醒。,178,4,2496,3509,0,1,35678,0,0,132123,2,16,-2
2498,落雷之雲,烏蘇雷在隨機一名玩家頭上召喚出半徑$96710A1碼的落雷之雲，立刻對位於雲下的玩家造成$96710s1點自然傷害。落雷之雲還會每$96710t2秒額外造成$96710s2點自然傷害，持續$96710d。,180,1,0,0,2499,2,0,0,0,136014,2,0,-2
2499,叉狀閃電,烏蘇雷對前方距離$96712a1碼90度錐形範圍內的所有敵人造成$96712s1點自然傷害。,180,2,0,0,2500,2,0,0,0,136015,2,0,-2
2500,閃電突襲,烏蘇雷變形成雷電，並突襲隨機一名玩家。到達該名玩家的所在位置後，他會開始施放聚雷針。,180,3,0,3512,3342,2,0,0,0,136050,2,16,-2
2501,致命毒藥,雷納塔基對當前目標下毒。每$96648t1秒造成$96648s1點自然傷害。這項效果最多可堆疊20次。,179,1,0,0,2502,2,0,0,0,132290,2,512,-2
2502,消失,雷納塔基消失到陰影之中，然後再度現身，隨機伏擊一名玩家。,179,2,0,3510,2503,2,0,0,0,132331,2,0,-2
2503,千刀斬,雷納塔基四處旋轉，狂亂地投擲刀刃並衝撞隨機玩家。旋轉的時候，他會朝四面八方投出刀刃，造成最高每秒$96644s1點的物理傷害，持續6秒。玩家和雷納塔基距離越遠傷害就越少。,179,4,0,0,3511,2,0,0,0,132155,2,32,-2
2504,化身,格里雷克的體型大幅增加，讓他所造成的物理傷害提高$96618s1%，但讓他的移動速度減少$96618s2%，持續$96618d。,177,1,0,0,2505,2,0,0,0,132097,2,1,-2
2505,追獵,格里雷克會凝視隨機一名玩家，追趕該玩家$96631d，且變得對嘲諷效果免疫。,177,2,0,0,2506,2,0,0,0,237297,2,0,-2
2506,糾纏根鬚,格里雷克纏住他所追逐的玩家，使他們無法動彈並每秒造成$96633s2點自然傷害，持續$96633d。,177,3,0,0,2507,2,0,0,0,136100,2,128,-2
2507,裂地殺,格里雷克使隨機位置的大地震動。2秒後，尖刺從鬆動的地下穿出，對$96621A1碼範圍內的所有玩家造成$96621s1點物理傷害，並將他們擊飛。,177,4,0,0,3339,2,0,0,0,451165,2,0,-2
2508,贊吉爾火焰,贊吉爾朝面前噴出一道火焰。碰觸到這股秘術火焰的玩家將受到$96916s1點秘法傷害，同時每$96916t2秒額外造成$96916s2點秘法傷害，持續$96916d。,184,1,0,0,2509,2,0,0,0,425954,3,1,-2
2509,可怕的藥水,贊吉爾對隨機玩家丟出可怕的藥水，造成$96348s1點自然傷害。,184,2,0,0,2510,2,0,0,0,134799,2,0,-2
2510,巫毒箭,贊吉爾對當前目標射出巫毒能量之矢，造成$96346s1點暗影傷害。,184,3,0,0,2511,2,0,0,0,425953,66,64,-2
2511,贊吉爾的秘密技巧,贊吉爾會週期性地施放他的三項秘密巫毒技巧，但他從不會連續選擇相同的技巧。,184,4,0,2512,2517,0,0,0,0,0,3,0,-2
2512,贊吉爾的紅色復活藥劑,贊吉爾讓一群贊吉爾殭屍復活。,184,5,2511,2513,2514,2,0,0,0,237074,2,0,-2
2513,贊吉爾殭屍,成群的贊吉爾殭屍朝玩家蜂擁而上。,184,6,2512,0,0,1,6417,0,0,0,2,0,-2
2514,贊吉爾的藍色復活藥劑,贊吉爾讓一名贊吉爾狂戰士復活。,184,7,2511,2515,2516,2,0,0,0,132814,2,0,-2
2515,贊吉爾狂戰士,贊吉爾狂戰士會鎖定隨機一名玩家。,184,8,2514,3515,0,1,25491,0,0,0,2,0,-2
2516,贊吉爾的墓地瓦斯,贊吉爾讓整個地區充滿劇毒的墓地瓦斯，對所有玩家造成相當於玩家各自生命力上限$96335s1%的自然傷害。,184,11,2511,0,0,2,0,0,0,136006,2,0,-2
2517,獨門實驗大鍋,贊吉爾將三個實驗性大鍋散放在他的巢穴中。每個大鍋裡都有獨特的混合藥劑，喝下各個大鍋裡的東西會使玩家獲得該混合藥劑的獨特效果。,184,12,0,2518,3344,0,0,0,0,0,3,0,-2
2518,贊吉爾的霜燃配方大鍋,喝下這大鍋中的東西會讓玩家的下一次攻擊造成相當於目標生命力上限$96331s2%的傷害，並使該目標昏迷$96331d。贊吉爾、金度和他們最強大的盟友們對這種混合藥劑的效果免疫。,184,13,2517,0,2519,2,0,0,0,133780,2,0,-2
2519,贊吉爾的燃燒之血大鍋,喝下大鍋裡的東西會讓玩家對$96330A1碼範圍內的所有敵人造成$96330s1點火焰傷害，自己也受到$96330s2點火焰傷害。,184,14,2517,0,2520,2,0,0,0,133779,2,0,-2
2520,贊吉爾的毒物折磨大鍋,喝下大鍋裡的東西會讓玩家受到的自然傷害減少$96328s3%，持續$96328d。,184,15,2517,0,0,2,0,0,0,133781,2,0,-2
2521,靜電崩裂,阿奇爾森讓隨機一名玩家周圍的空氣充滿靜電，對$44008A1碼半徑範圍內的區域造成$44008s1點傷害，並讓所受自然傷害提高$44008s2%，持續$44008d。這項效果最多可堆疊10次。,186,1,0,0,2522,2,0,0,0,136050,2,0,-2
2522,呼喚閃電,阿奇爾森對當前目標放出電能的衝擊，造成$43661s1點自然傷害。,186,2,0,0,3517,2,0,0,0,135759,2,0,-2
2523,猛扯,位於空中時，阿曼尼綁架者每秒都對玩家造成該玩家生命力上限$97318s2%的傷害。玩家可以繼續使用法術、物品和技能。殺死阿曼尼綁架者能使玩家重獲自由。,186,4,3517,0,0,2,0,0,0,132172,2,0,-2
2524,雄鷹升騰,阿奇爾森召喚一群飛行中的雄鷹。這群雄鷹有很低的生命力。,186,5,0,3518,2525,1,22255,0,0,0,2,0,-2
2525,電荷風暴,阿奇爾森將隨機一名玩家定身在半空，創造出巨大的電荷風暴，持續$43648d。20碼範圍內的玩家不會受到風暴的傷害。風暴每秒都對位於安全範圍之外的玩家造成$43657s1點自然傷害，並讓他們所受自然傷害提高$43657s2%，持續$43657d。,186,7,0,0,3346,2,0,0,0,135990,2,0,-2
2526,階段一：黑曜形態,萊爾利斯領主在盔甲完整時會無視玩家，但玩家可以攻擊他的腳來控制他的移動。,193,5,0,2527,2537,0,0,0,0,0,1,0,-1
2527,黑曜石護甲,"萊爾利斯領主身披厚重的黑曜石護甲而甦醒，使他所受的所有傷害降低80%。萊爾利斯領主的黑曜石護甲會在他踩到活化火山時減損10%的效果。$[!5,6,15

在英雄難度中，萊爾利斯領主踩到活化火山時，身邊會出現5隻液態黑曜石。$]",193,6,2526,2549,2528,2,0,0,0,510756,0,0,-1
2528,烈焰踐踏,萊爾利斯領主重擊地面，對所有玩家造成$102306s1點火焰傷害。每次踐踏都創造出兩到三個火山。,193,9,2526,0,2534,2,0,0,0,132847,0,0,-1
2529,點燃熱能,萊爾利斯領主噴出灰燼，對$98136A3碼範圍內的玩家造成$98136s3點火焰傷害，並製造出5個萊爾利斯碎片或1個萊爾利斯火花。,193,12,2526,2531,2530,2,0,0,0,252172,0,0,-1
2530,喝下岩漿,如果萊爾利斯領主抵達高地的邊緣，他會喝下液態的岩漿，然後每秒對所有玩家造成$98032s1點火焰傷害，持續$98043d。,193,16,2526,0,0,2,0,0,0,237582,0,16,-1
2531,萊爾利斯碎片,萊爾利斯碎片擁有低生命力。如果不在$98646t1秒內殺死他們，他們會對隨機一名玩家造成和他們當前生命力相同的傷害。,193,13,2529,0,2532,1,35201,0,0,0,0,16,-1
2532,萊爾利斯火花,萊爾利斯火花對$98598A1碼範圍內的所有玩家造成$98598s1點火焰傷害。,193,14,2529,2533,0,1,38225,0,0,0,0,0,-1
2533,煉獄之怒,每隔5秒，萊爾利斯火花造成的傷害提高$98596s1%，所受到的傷害也提高$98596s2%。這項效果可以堆疊20次。,193,15,2532,0,0,2,0,0,0,135790,0,16,-1
2534,火山,萊爾利斯領主點燃火山，讓它每隔$98264t1秒隨機對玩家造成$98492s1點火焰傷害。被擊中時，玩家額外所受火焰傷害提高$98492s2%，持續$98492d。這項效果可堆疊20次。,193,10,2526,0,2535,1,38054,0,0,0,0,32,-1
2535,火山口,"萊爾利斯領主會在踏上活火山時創造出火山口。偶爾，萊爾利斯領主會促使熔岩之流從火山口溢出。熔岩流會對路上遇到的玩家造成$97234s1點火焰傷害。

$97225d後，熔岩噴發出來，對站在噴發範圍內的玩家造成${$97234m1*2}點火焰傷害。",193,11,2526,0,2529,1,38063,0,0,0,0,0,-1
2537,階段二：你現在給我燒吧！,當萊爾利斯領主的生命降到25%，他的黑曜石護甲將會崩碎。他會變得可被攻擊，並且不再忽視玩家。,193,17,0,2538,0,0,0,0,0,0,1,0,-1
2538,獻祭,萊爾利斯領主灼熱的存在對所有玩家造成每秒$99845s1點的火焰傷害。,193,18,2537,0,2539,2,0,0,0,524793,0,0,-1
2539,釋放火焰,萊爾利斯領主釋放追擊隨機玩家的火焰光束，對光束衝擊點$100974A1碼範圍內的所有玩家造成$100974s1點火焰傷害。,193,19,2537,0,0,2,0,0,0,236216,2,8,12
2540,烈焰箭,"地怒者普塔開始引導並向空中發射烈焰箭，持續$77370d，對隨機兩名玩家每秒造成$75540s1點火焰傷害。$[!2,4

烈焰箭對隨機三名玩家造成傷害。$]",125,1,0,0,2541,2,0,0,0,136022,0,0,-1
2541,大地尖刺,地怒者普塔會使一名隨機玩家腳下的地面開始震動，4秒後一根大地尖刺從震動的地面冒出。尖刺會對$75339A1碼範圍內的所有玩家造成$75339s1點自然傷害並將其擊飛。,125,2,0,0,2542,2,0,0,0,136026,0,0,-1
2542,狂怒潰擊,地怒者普塔對當前目標和近戰攻擊範圍內的額外兩名敵人造成普通近戰攻擊$83650s1%的傷害。,125,3,0,0,2543,2,0,0,0,132338,0,0,-1
2543,劇烈的大地風暴,"當地怒者普塔的生命力降到50%，他會發動劇烈的地震並散裂消失。塵骨恐獸和寶石甲蟲會從沙中出現，並產生幾個流沙池。大地風暴會在所有塵骨恐獸和寶石甲蟲死掉時終止。接著普塔會從沙中再次現身，繼續與玩家作戰。$[!2,4

在英雄難度中，會形成一個在沙漠中四處移動的沙塵漩渦。$]",125,4,0,2544,0,2,0,0,0,237589,0,32,-1
2544,塵骨恐獸,兩隻塵骨恐獸從沙中現身攻擊玩家。,125,5,2543,2545,2546,1,32951,0,0,0,0,0,-1
2545,潰擊,塵骨恐獸攻擊當前的目標，造成普通近戰攻擊$75453s1%的傷害。,125,6,2544,0,0,2,0,0,0,237499,0,0,-1
2546,寶石甲蟲,八隻寶石甲蟲從沙中現身並攻擊玩家。甲蟲的生命力很低。,125,7,2543,0,2547,1,35109,0,0,0,0,0,-1
2547,流沙術,在劇烈的大地風暴期間，半徑$75547A1碼的流沙池會隨機在玩家附近出現。流沙會對站在流沙之中的玩家每$75546t1秒造成$75547s1點自然傷害，並使其移動速度降低$75548s1%。,125,8,2543,0,2548,2,0,0,0,133849,0,0,-1
2548,沙塵漩渦,劇烈的大地風暴期間形成了一個大龍捲風，緩慢在沙漠中徘徊。這道沙塵漩渦會捲走任何走近的玩家，每$75369t1秒造成$75369s1點物理傷害，持續$75369d。然後沙塵漩渦會把玩家彈出來。當玩家被困在沙塵漩渦裡時，他們無法攻擊或施法。,125,9,2543,0,0,2,0,0,0,132119,2,8,14
2549,液態黑曜石,液態黑曜石向萊爾利斯領主移動，抵達後對他使用融合技能。,193,7,2527,2550,0,1,33006,0,0,0,2,8,12
2550,融合,液態黑曜石對萊爾利斯領主使用融合技能，賦予他額外1%的減傷值。,193,8,2549,0,0,2,0,0,0,133598,0,8,-1
2551,劫難打擊,安拉斐特攻擊當前目標，造成相當於普通近戰傷害$75604s1%的暗影傷害，並每$75603t1秒造成額外$75603s1點暗影傷害，持續$75603d。,126,1,0,0,2552,2,0,0,0,236316,0,128,-1
2552,原始光束,"安拉斐特開始隨機對一名玩家引導原始光束，每$76912t1秒對該目標所在位置$76956A1碼範圍內的玩家造成$76956s1點暗影傷害，持續$76912d。$[!2,4

在英雄難度中，原始光束的陰影區域會留存下來，對參與戰鬥的其他人造成傷害。$]",126,2,0,0,2553,2,0,0,0,237563,0,0,-1
2553,歐美加形態,安拉斐特展開歐美加形態，對所有敵對目標造成每$75622t1秒$75623s1點暗影傷害，持續$75622d。歐美加形態也會使敵人的移動速度降低$75623s2%，持續$75623d。,126,3,0,0,2554,2,0,0,0,236310,0,0,-1
2554,崩裂毀擊,使用原始光束或歐美加形態後，安拉斐特會施放崩裂毀擊。此技能使所有敵人的生命力上限降低$75609s1%，最多可堆疊10次。,126,4,0,0,0,2,0,0,0,136025,0,0,-1
2555,超級新星,伊希賽特釋放出超級新星，造成$76670s1點秘法傷害，並使所有面向她的玩家混亂，持續$74137d。,127,1,0,0,2556,2,0,0,0,135728,0,0,-1
2556,鏡像,"當伊希賽特的生命力剩下66%，她會分裂成三個不同的生物。每個生物都代表她三項主要技能之一。殺死其中一個幻象能讓她在往後的戰鬥中無法使用該幻象的技能，但也會增強其他兩個技能。

當伊希賽特的生命力剩下33%，她會再次分裂成兩個不同的生物。這兩個生物會施放她剩下的兩個技能。殺死其中一個幻象能讓她在往後的戰鬥中無法使用該幻象的技能，但最後剩下的技能會被進一步增強。",127,2,0,2557,2560,2,0,0,0,237568,0,32,-1
2557,星界之雨,殺死這個鏡像會讓伊希賽特無法施放星界之雨技能。,127,3,2556,0,2558,1,33466,0,0,0,0,0,-1
2558,星界召喚,殺死這個鏡像會讓伊希賽特無法施放星界召喚技能。,127,4,2556,0,2559,1,33466,0,0,0,0,0,-1
2559,天空迷霧,殺死這個鏡像會讓伊希賽特無法施放天空迷霧。,127,5,2556,0,0,1,33466,0,0,0,0,0,-1
2560,星界之雨,"伊希賽特召喚流星雨，每$74134t1秒就對$74135A2碼範圍內的所有玩家造成秘法傷害，持續$74134d。秘法傷害的數值根據玩家先前摧毀了多少鏡像而改變。

沒有摧毀鏡像:$74135s1點秘法傷害
摧毀一個鏡像:$74366s1點秘法傷害
摧毀兩個鏡像:$74370s1點秘法傷害。",127,6,0,0,2561,2,0,0,0,135753,0,0,-1
2561,星界召喚,"伊希賽特召喚一定數量的星穹魔寵來援助她。召喚來的星穹魔寵數量根據玩家先前摧毀了多少鏡像而改變。

沒有摧毀鏡像:1隻星穹魔寵
摧毀一個鏡像:2隻星穹魔寵
摧毀兩個鏡像:3隻星穹魔寵",127,7,0,2562,2564,2,0,0,0,237568,0,0,-1
2562,星穹魔寵,這些漂浮的星屑會施放秘法彈幕來攻擊隨機玩家。,127,8,2561,2563,0,0,0,0,0,0,0,0,-1
2563,秘法彈幕,星穹魔寵發出星穹能量的彈幕，對一名隨機敵對玩家造成$74374s1點秘法傷害。,127,9,2562,0,0,2,0,0,0,135731,0,64,-1
2564,天空迷霧,"伊希賽特為自己張開用法力而非生命力來承受傷害的保護盾，同時將所受到法術一定比例的傷害反彈回去。所吸收傷害的數量和法術被反彈的機率根據玩家先前摧毀了多少鏡像而改變。

沒有摧毀鏡像:吸收$74133s1點傷害，$74133s2%的反彈法術機率
摧毀一個鏡像:吸收$74372s1點傷害，$74372s2%的反彈法術機率
摧毀兩個鏡像:吸收$74373s1點傷害，$74373s2%的反彈法術機率",127,10,0,0,0,2,0,0,0,132123,0,0,-1
2565,枯萎,安姆內讓隨機一名玩家枯萎，使他們的攻擊和施法速度降低$76043s1%，移動速度降低$76043s2%，持續$76043d。,128,1,0,0,2566,2,0,0,0,136064,0,192,-1
2566,吸收生命能量,"安姆內從一名隨機玩家體內抽取生命和力量並轉為自己的能量。吸收生命能量每$79766t2秒對該玩家造成$79766s2點自然傷害，並使其昏迷$79766d。視職業而定，此技能同時會吸收少量的法力、符能、怒氣、集中值或能量。

吸收生命能量讓安姆內每秒獲得12點能量，持續$75665d。",128,2,0,0,2567,2,0,0,0,136212,0,0,-1
2567,幼苗之莢,安姆內週期性地在距離自己14呎遠的地點創造幼苗之莢。幼苗之莢的生命力很低。,128,3,0,2568,2570,1,24477,0,0,0,0,34,-1
2568,充能,活著的時候，幼苗之莢會使安姆內造成的傷害提高$75657s1%，近戰加速提高$75657s2%。,128,4,2567,0,2569,2,0,0,0,237376,0,0,-1
2569,能量增長,活著的時候，幼苗之莢每$75624t1秒會恢復安姆內生命力上限的$89124s1%。,128,5,2567,0,0,2,0,0,0,237376,2,8,14
2570,猛烈生長,"安姆內釋放他所儲藏的所有生命能量，將所有幼苗之莢轉變成血瓣花苗，並對所有敵人造成$75790s2點自然傷害。

這項法術需要耗用安姆內100點生命能量。",128,6,0,0,2571,2,0,0,0,237556,0,0,-1
2571,血瓣花瓣,安姆內會隨機為一個幼苗之莢灌注生命能量，將它轉變為血瓣花瓣。,128,7,0,2572,2573,1,25328,0,0,0,0,0,-1
2572,荊棘斬擊,血瓣花瓣用帶刺的藤蔓抽打當前目標，造成普通近戰攻擊$76044s1%的傷害，並導致目標流血，使其每$76044t2秒受到$76044s2點物理傷害，持續$76044d。,128,8,2571,0,0,2,0,0,0,134184,0,0,-1
2573,孢子,安姆內偶爾會從體內釋放出一個孢子。這個生物的移動速度很慢，生命力也低。孢子死亡時會在其位置形成半徑$75702A1碼的孢子雲，持續30秒。,128,9,0,2574,0,1,16111,0,0,0,0,0,-1
