SourceText_lang,ID,ItemID,LegacyUpgradedItemID,StaticUpgradedItemID,SourceTypeEnum,Flags,LegacyItemID,UpgradeItemID[0],UpgradeItemID[1],UpgradeItemID[2],UpgradeItemID[3],UpgradeItemID[4],UpgradeItemID[5],UpgradeItemBonusListID[0],UpgradeItemBonusListID[1],UpgradeItemBonusListID[2],UpgradeItemBonusListID[3],UpgradeItemBonusListID[4],UpgradeItemBonusListID[5]
|cFFFFD200商人：|r戈拉姆|n|cFFFFD200區域：|r奧格瑪：力量谷|n|n|cFFFFD200商人：|r沙恩‧普瑞斯勒|n|cFFFFD200區域：|r暴風城：貿易區,778,127012,0,0,2,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200世界事件：|r古拉巴什競技場|n,779,126948,0,0,6,0,0,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200世界事件：|r暗月死鬥場|n,780,126949,0,0,6,0,0,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200要塞任務：|r作莊的永遠是贏家,781,128173,93889,0,1,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200要塞任務：|r浪花女神,782,128169,93889,0,0,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200要塞任務：|r報仇雪恨,783,128172,93889,0,0,0,44102,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200要塞任務：|r吞噬虛無|n,784,128318,0,0,0,0,42992,151614,167731,187997,204336,0,0,3592,5805,7920,9354,0,0
|cFFFFD200德拉諾之霸傳奇難度地城首領|r|n|n,785,133585,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200德拉諾之霸傳奇難度地城首領|r|n|n,786,133595,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200德拉諾之霸傳奇難度地城首領|r|n|n,787,133596,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200德拉諾之霸傳奇難度地城首領|r|n|n,788,133597,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200德拉諾之霸傳奇難度地城首領|r|n|n,789,133598,0,0,0,1,0,167731,187997,204336,0,0,0,5817,7924,9354,0,0,0
|cFFFFD200商人：|r艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r奧格瑪：奧格瑪的正門|n|n|cFFFFD200商人：|r克羅姆‧粗臂|n|cFFFFD200區域：|r鐵爐堡：探險者大廳,790,140773,0,0,2,0,0,122339,122341,151615,167732,187998,204337,582,583,3592,5805,7920,9354
|cFFFFD200專業技能：|r考古學|n|cFFFFD200任務：|r奈薩里奧巢穴：引導失誤|n|cFFFFD200區域：|r高嶺,792,131733,0,0,0,0,0,151615,167732,187998,204337,0,0,3592,5805,7920,9354,0,0
|cFFFFD200商人：|r艾斯特蕾‧根德瑞|n|cFFFFD200區域：|r幽暗城 - 盜賊區|n|n|cFFFFD200商人：|r克羅姆‧粗臂|n|cFFFFD200區域：|r鐵爐堡：探險者大廳,793,151377,93843,0,2,1,42943,151378,151379,151385,0,0,0,582,583,3591,0,0,0
|cFFFFD200軍團職業大廳任務：|r攻擊魔火軍械庫,797,153130,0,0,0,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官慕卡菈|n|cFFFFD200區域：|r祖達薩,901,166752,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官斯朵弗基|n|cFFFFD200區域：|r波拉勒斯,902,166770,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官斯朵弗基|n|cFFFFD200區域：|r波拉勒斯,903,166766,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官慕卡菈|n|cFFFFD200區域：|r祖達薩,904,166756,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官慕卡菈|n|cFFFFD200區域：|r祖達薩,905,166755,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官斯朵弗基|n|cFFFFD200區域：|r波拉勒斯,906,166767,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官慕卡菈|n|cFFFFD200區域：|r祖達薩,907,166753,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官斯朵弗基|n|cFFFFD200區域：|r波拉勒斯,908,166769,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官慕卡菈|n|cFFFFD200區域：|r祖達薩,909,166754,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200商人：|r補給官斯朵弗基|n|cFFFFD200區域：|r波拉勒斯,910,166768,0,0,-1,0,0,122338,122340,151614,167731,187997,204336,582,583,3592,5805,7920,9354
|cFFFFD200世界事件：|r 洪荒風暴|n收集黯淡的原初火焰、水、風暴和大地並加以結合。 ,916,199686,0,0,6,0,0,187997,204336,0,0,0,0,7920,9354,0,0,0,0
|cFFFFD200世界事件：|r璀璨回音,986,219325,0,0,6,0,0,187997,204336,0,0,0,0,7920,9354,0,0,0,0
