ID,Text_lang,RelationshipFlags,EmotesTextID
670,你告訴大家你已經準備好了!,6,126
671,%s告訴你她已經準備好了!,9,126
672,%s告訴大家她已經準備好了!,12,126
673,%s在%s面前舞動。,0,127
674,%s在你面前舞動。,1,127
675,你在%s面前舞動。,2,127
676,%s在眾人面前舞動。,4,127
677,你在眾人面前舞動。,6,127
678,%s倚靠著%s，冷得不斷顫抖。,0,128
679,%s倚靠著你，冷得不斷顫抖。,1,128
680,你倚靠著%s冷得不斷顫抖。,2,128
681,%s站著冷得不斷顫抖。,4,128
682,你冷得不斷顫抖。,6,128
683,%s冷得不斷顫抖。,12,128
684,%s發出噓聲驅趕%s。走開，討厭的傢伙!,0,129
685,%s發出噓聲驅趕你。走開，討厭的傢伙!,1,129
686,你噓走了%s。走開，討厭的傢伙!,2,129
687,%s發出噓聲讓那些討厭的傢伙走開。,4,129
688,你發出噓聲讓那些討厭的傢伙走開。,6,129
689,%s賞了%s一個耳光，啊!,0,130
690,%s賞了你一個耳光，啊!,1,130
691,你賞了%s一個耳光，啊!,2,130
692,%s賞了自己一個耳光，啊!,4,130
693,你賞了自己一個耳光，啊!,6,130
694,%s賞了她自己一個耳光，啊!,12,130
695,%s對著%s奸笑。,0,131
696,%s對著你奸笑。,1,131
697,你對著%s奸笑。,2,131
698,%s的臉上漸漸的露出奸笑。,4,131
699,你的臉上漸漸的露出了奸笑。,6,131
700,%s仔細的嗅了嗅%s。,0,132
701,%s仔細地嗅了嗅你。,1,132
702,你仔細的嗅了嗅%s。,2,132
703,%s嗅了嗅周圍的空氣。,4,132
704,你嗅了嗅周圍的空氣。,6,132
705,%s嗅了嗅周圍的空氣。,12,132
706,%s對%s十分冷淡。,0,133
707,%s對你十分冷淡。,1,133
708,你對%s十分冷淡。,2,133
709,%s大聲訓斥著周圍卑賤的苦工。,4,133
710,你大聲訓斥著周圍卑賤的苦工。,6,133
711,%s對周圍卑賤的苦工十分冷淡。,12,133
712,%s安撫著%s。一切...一切都會好的。,0,134
713,%s安撫著你。一切...一切都會好的。,1,134
714,你安撫著%s。一切...一切都會好的。,2,134
715,%s需要安慰。,4,134
716,你需要安慰。,6,134
717,,0,135
718,,1,135
719,,2,135
720,,4,135
721,,6,135
722,,12,135
723,%s對%s做了個嘲弄的姿勢。來啊!,0,136
724,%s對你做了個嘲弄的姿勢。來啊!,1,136
725,你對%s做了個嘲弄的姿勢。來啊!,2,136
726,%s對周遭所有的人做了個嘲弄的姿勢。來呀!笨蛋!,4,136
727,你對周遭所有的人做了個嘲弄的姿勢。來啊!笨蛋!,6,136
728,%s對周遭所有的人做了個嘲弄的姿勢。來呀!笨蛋!,12,136
729,%s嘲弄了%s一番。,0,137
730,%s嘲弄了你一番。,1,137
731,你嘲弄了%s一番。,2,137
732,%s真是個喜歡嘲弄別人的傢伙。,4,137
733,你真是個喜歡嘲弄別人的傢伙。,6,137
734,%s告訴%s他很渴。朋友，有沒有喝的?,0,138
735,%s告訴你他很渴。朋友，有沒有可以喝的?,1,138
736,你告訴%s你很渴。朋友，有沒有可以喝的?,2,138
737,%s感到非常的口渴。有沒有人能給點喝的?,4,138
738,你感到非常的口渴。有沒有人能給點喝的?,6,138
739,%s告訴%s她很渴。朋友，有沒有喝的?,8,138
740,%s告訴你她很渴。朋友，有沒有喝的?,9,138
741,%s反對%s這樣做。,0,139
742,%s反對你這樣做。,1,139
743,你反對%s這樣做。,2,139
744,%s極力反對這樣的行為。,4,139
745,你極力反對這樣的行為。,6,139
746,%s對著%s竊笑。,0,140
747,%s對著你竊笑。,1,140
748,你對著%s竊笑。,2,140
749,%s暗自偷笑。,4,140
750,你暗自偷笑。,6,140
751,%s對她自己暗自偷笑。,12,140
752,%s對%s搔癢。嘿嘿！,0,142
753,%s對你搔癢。嘿嘿！,1,142
754,你對%s搔癢。嘿嘿！,2,142
755,%s想要被搔癢。嘿嘿！,4,142
756,你想要被搔癢。嘿嘿！,6,142
757,%s在%s面前小聲地哭了起來。,0,143
758,%s在你面前小聲地哭了起來。,1,143
759,你在%s面前小聲地哭了起來。,2,143
760,%s小聲地哭了起來。,4,143
761,你小聲地哭了起來。,6,143
762,%s對%s露出了微笑。,0,163
763,%s對你露出了微笑。,1,163
764,你對%s露出了微笑。,2,163
765,%s微笑。,4,163
766,你露出了微笑。,6,163
777,%s告訴%s她已經準備好了。,8,126
778,%s對%s做了個粗魯的手勢。,0,183
779,%s對你做了個粗魯的手勢。,1,183
780,你對%s做了個粗魯的手勢。,2,183
781,%s做了個粗魯的手勢。,4,183
782,你做了個粗魯的手勢。,6,183
797,%s輕蔑地看著%s這個可憐的傢伙。,0,203
798,%s輕蔑地看著你這個可憐的傢伙。,1,203
799,你輕蔑地看著%s這個可憐的傢伙。,2,203
800,%s對他周圍的人表示同情。,4,203
801,%s對她周圍的人表示同情。,12,203
802,你對你周圍的人表示同情。,6,203
803,%s對著%s高聲怒吼。,0,204
804,%s對著你高聲怒吼。,1,204
805,你對著%s高聲怒吼。,2,204
806,%s在高聲怒吼。,4,204
807,你在高聲怒吼。,6,204
808,%s對著%s吠叫。,0,205
809,%s對著你吠叫。,1,205
810,你對著%s吠叫。,2,205
811,%s仰天長嘯。嗚～～～～～～,4,205
812,你仰天長嘯。嗚...!,6,205
817,%s非常害怕%s。,0,223
818,%s非常害怕你。,1,223
819,你非常害怕%s。,2,223
820,%s看起來十分驚恐不安。,4,223
821,你看起來十分驚恐不安。,6,223
822,%s無助地在%s旁邊走來走去。,0,224
823,%s無助地在你旁邊走來走去。,1,224
824,你無助地在%s旁邊走來走去。,2,224
825,%s無助地走來走去。,4,224
826,你無助地走來走去。,6,224
827,%s愛%s。,0,225
828,%s愛你。,1,225
829,你愛%s。,2,225
830,%s感受到了愛。,4,225
831,你感受到了深深的愛意。,6,225
832,%s對%s發出牛叫聲。哞～～～～～～,0,226
833,%s對你發出牛叫聲。哞～～～～～～,1,226
834,你對%s發出牛叫聲。哞～～～～～～,2,226
835,%s發出牛叫聲。哞～～～～～～,4,226
836,哞～～～～～～,6,226
837,%s讚揚%s的工作完成得很出色。,0,243
838,%s讚揚你的工作完成得很出色。,1,243
839,你讚揚%s的工作完成得很出色。,2,243
840,%s讚揚大家的工作完成得很出色。,4,243
841,你讚揚大家的工作完成得很出色。,6,243
862,,0,303
863,,1,303
864,,2,303
865,%s大聲呼救!,4,303
866,你大聲呼救!,6,303
867,%s指著來襲的敵人，就是%s!,0,304
868,%s指著你就是來襲的敵人!,1,304
869,你指著%s就是來襲的敵人!,2,304
870,%s警告大家敵人來襲!,4,304
871,你警告大家敵人來襲!,6,304
872,,0,305
873,,1,305
874,,2,305
875,%s開始衝鋒。,4,305
876,你開始衝鋒。,6,305
877,%s對%s大喊快跑!,0,306
878,%s對你大喊快跑!,1,306
879,你對%s大喊快跑!,2,306
880,%s大喊所有人快跑!,4,306
881,你大喊所有人快跑!,6,306
882,%s要你進攻%s。,0,307
883,%s要所有人攻擊你。,1,307
884,你要所有人進攻%s。,2,307
885,%s要你攻擊某樣東西。,4,307
886,你告訴所有人進攻某物。,6,307
887,%s的法力不足。,4,323
888,你宣佈你的法力不足!,6,323
889,%s示意%s跟著。,0,324
890,%s示意你跟著。,1,324
891,你示意%s跟著。,2,324
892,%s示意你跟著。,4,324
893,你示意所有人跟著。,6,324
894,%s要%s等著。,0,325
895,%s要你等著。,1,325
896,你要%s等著。,2,325
897,%s要你等著。,4,325
898,你要所有人等著。,6,325
899,%s大聲請求治療!,4,326
900,你大聲請求治療!,6,326
901,%s命令你開火。,4,327
902,你命令開火。,6,327
903,%s對%s調情。,0,328
904,%s對你調情。,1,328
905,你對%s調情。,2,328
906,%s調情。,4,328
907,你調情。,6,328
908,%s對%s講了個笑話。,0,329
909,%s給你講了一個笑話。,1,329
910,你給%s講了一個笑話。,2,329
911,%s講了一個笑話。,4,329
912,你講了一個笑話。,6,329
913,%s為%s鼓掌，但很明顯不太在意。,0,343
914,%s為你鼓掌，但很明顯不太在意。,1,343
915,你為%s鼓掌，但很明顯不太在意。,2,343
916,%s心不在焉地鼓掌，很明顯不太在意。,4,343
917,你心不在焉地鼓掌，很明顯不太在意。,6,343
918,%s神秘地朝%s眨了眨眼。,0,363
919,%s神秘地朝你眨了眨眼。,1,363
920,你神秘地朝%s眨了眨眼。,2,363
921,%s神秘地眨了眨眼。,4,363
922,你神秘地眨了眨眼。,6,363
923,%s輕輕地拍了拍%s。,0,364
924,%s輕輕拍了拍你。,1,364
925,你輕輕拍了拍%s。,2,364
926,%s需要一些安慰。,4,364
927,你需要一些安慰。,6,364
928,%s覺得%s很嚴肅。,0,365
929,%s覺得你很嚴肅。,1,365
930,你覺得%s很嚴肅。,2,365
931,%s覺得這是很嚴肅的事情。,4,365
932,你覺得這是很嚴肅的事情。,6,365
933,%s祝%s好運。,0,367
934,%s祝你好運。,1,367
935,你祝%s好運。,2,367
936,%s希望有點好運。,4,367
937,你希望有點好運。,6,367
938,%s把一切都怪到%s頭上。,0,368
939,%s把一切都怪到你頭上。,1,368
940,你把一切都怪到%s頭上。,2,368
941,%s為了發生的一切而自責不已。,4,368
942,你為了發生的一切而自責不已。,6,368
943,%s為了發生的一切而自責不已。,12,368
944,%s茫然地盯著%s看。,0,369
945,%s茫然地盯著你看。,1,369
946,你茫然地盯著%s看。,2,369
947,%s茫然得望著四周。,4,369
948,你茫然地盯著你的周圍看。,6,369
949,%s茫然得望著四周。,12,369
950,%s對著%s兇猛地揮舞著他的武器。,0,370
951,%s對著你兇猛地揮舞著他的武器。,1,370
952,你對著%s兇猛地揮舞著你的武器。,2,370
953,%s兇猛地揮舞著他的武器。,4,370
954,你兇猛地揮舞著你的武器。,6,370
955,%s對著%s兇猛地揮舞著她的武器。,8,370
956,%s對著你兇猛地揮舞著她的武器。,9,370
957,%s兇猛地揮舞著她的武器。,12,370
958,%s要%s做一次深呼吸。,0,371
959,%s要你做一次深呼吸。,1,371
960,你要%s做一次深呼吸。,2,371
961,%s深深地吸了一口氣。,4,371
962,你做一次深呼吸。,6,371
963,%s不同意%s。,0,372
964,%s不同意你。,1,372
965,你不同意%s。,2,372
966,%s不同意。,4,372
967,你不同意。,6,372
968,%s懷疑%s。,0,373
969,%s懷疑你。,1,373
970,你懷疑%s。,2,373
971,%s懷疑情況是否會對他有利。,4,373
972,你懷疑情況是否會對你有利。,6,373
973,%s懷疑情況是否會對她有利。,12,373
974,%s讓%s很不好意思。,0,374
975,你讓%s很不好意思。,1,374
976,%s讓你很不好意思。,2,374
977,%s尷尬的臉紅。,4,374
978,你尷尬的臉紅。,6,374
979,%s鼓勵%s。,0,375
980,%s鼓勵你。你行的!,1,375
981,你鼓勵%s。,2,375
982,%s鼓勵周遭所有的人。你們行的!,4,375
983,你鼓勵周遭所有的人。你們行的!,6,375
984,%s鼓勵周遭所有的人。你們行的!,12,375
985,%s警告%s敵人就在附近。,0,376
986,%s警告你敵人就在附近。,1,376
987,你警告%s敵人就在附近。,2,376
988,%s警告所有人敵人就在附近。,4,376
989,你警告所有人敵人就在附近。,6,376
990,%s對%s好奇地挑了一下他的眉毛。,0,377
991,%s對你好奇地挑了一下他的眉毛。,1,377
992,你對%s好奇地挑了一下你的眉毛。,2,377
993,%s好奇地挑了一下他的眉毛。,4,377
994,你好奇地挑了一下你的眉毛。,6,377
995,%s對%s好奇地挑了一下她的眉毛。,8,377
996,%s對你好奇地挑了一下她的眉毛。,9,377
997,%s好奇地挑了一下她的眉毛。,12,377
998,%s對著%s舉杯。乾杯！,0,378
999,%s對著你舉杯。乾杯！,1,378
1000,你對著%s舉杯。乾杯！,2,378
1001,%s高舉飲料，然後一口喝下。乾杯！,4,378
1002,你舉起酒杯，然後一飲而盡。乾杯！,6,378
1003,%s認為%s失敗了。,0,379
1004,%s認為你失敗了。,1,379
1005,,8,379
1006,,9,379
1007,你認為%s失敗了。,2,379
1008,%s失敗了。,4,379
1009,你失敗了。,6,379
1010,%s和%s擊掌!,0,380
1011,%s和你擊掌!,1,380
1012,你和%s擊掌!,2,380
1013,%s將他的雙手高舉準備擊掌。,4,380
1014,你將雙手高舉準備擊掌。,6,380
1015,%s將她的雙手高舉準備擊掌。,12,380
1016,%s恍惚得看著%s。,0,381
1017,%s恍惚得看著你。,1,381
1018,你恍惚得看著%s。,2,381
1019,%s看起來神情恍惚。,4,381
1020,你看起來神情恍惚。,6,381
1021,%s把手臂搭在%s的肩膀上。,0,382
1022,%s把手臂搭在你的肩膀上。,1,382
1023,你把手臂搭在%s的肩膀上。,2,382
1024,%s把手臂搭在%s的肩膀上。,8,382
1025,%s把手臂搭在你的肩膀上。,9,382
1026,%s畏懼得望著%s發愣。,0,383
1027,%s畏懼得望著你發愣。,1,383
1028,你畏懼得望著%s發愣。,2,383
1029,%s畏懼得四處張望。,4,383
1030,你畏懼得四處張望。,6,383
1031,%s翻遍了他的背包。,4,384
1032,你翻遍了你的背包。,6,384
1033,%s翻遍了她的背包。,12,384
1034,%s對這件事有著不好的預感...,4,385
1035,你對這件事有著不好的預感...,6,385
1036,%s向%s發出決鬥要求。,0,386
1037,%s向你發出決鬥要求。,1,386
1038,你向%s發出決鬥要求。,2,386
1039,%s對所有人發出決鬥要求。放馬過來!,4,386
1040,你對所有人發出決鬥要求。放馬過來!,6,386
1041,%s向%s勸酒。乾杯!乾杯!乾杯!,0,387
1042,%s向你勸酒。乾杯!乾杯!乾杯!,1,387
1043,你向%s勸酒。乾杯!乾杯!乾杯!,2,387
1044,%s豪飲了他的飲料。,4,387
1045,你豪飲了你的飲料。,6,387
1046,%s豪飲了她的飲料。,12,387
1053,%s升級啦，叮!,4,389
1054,你升級啦，叮!,6,389
1055,,12,389
1056,%s用手掌遮著臉偷看%s。,0,390
1057,%s用手掌遮著臉偷看你。,1,390
1058,你用手掌遮著臉偷看%s。,2,390
1059,%s用手掌遮著臉。,4,390
1060,你用手掌遮著臉。,6,390
1061,%s用手掌遮著臉偷看%s。,8,390
1062,%s用手掌遮著臉偷看你。,9,390
1063,%s用手掌遮著臉。,12,390
1064,%s在%s的面前昏倒了。,0,391
1065,%s在你的面前昏倒了。,1,391
1066,你在%s的面前昏倒了。,2,391
1067,%s昏倒了。,4,391
1068,你昏倒了。,6,391
1069,%s告訴%s該走了。,0,392
1070,%s告訴你該走了。,1,392
1071,你告訴%s該走了。,2,392
1072,%s告訴大家該走了。,4,392
1073,你告訴大家該走了。,6,392
1074,%s告訴%s他得走了。,0,393
1075,%s告訴你他得走了。,1,393
1076,你告訴%s你得走了。,2,393
1077,%s得走了。,4,393
1078,你得走了。,6,393
1079,%s告訴%s她得走了。,8,393
1080,%s告訴你她得走了。,9,393
1081,%s怒視著%s。,0,394
1082,%s怒視著你。,1,394
1083,你怒視著%s。,2,394
1084,%s怒視著周遭所有的人。,4,394
1085,你怒視著周遭所有的人。,6,394
1086,%s怒視著周遭所有的人。,12,394
1087,%s因為%s的白痴舉動頭疼不已。,0,395
1088,%s因為你的白痴舉動頭疼不已。,1,395
1089,你因為%s的白痴舉動頭疼不已。,2,395
1090,%s頭疼不已。,4,395
1091,你頭疼不已。,6,395
1092,%s大聲的打嗝。,4,396
1093,你大聲的打嗝。,6,396
1100,%s對%s發出噓聲。,0,398
1101,%s對你發出噓聲。,1,398
1102,你對%s發出噓聲。,2,398
1103,%s對周遭所有人發出噓聲。,4,398
1104,你對周遭所有人發出噓聲。,6,398
1105,%s對周遭所有人發出噓聲。,12,398
1106,%s牽起了%s的手。,0,399
1107,%s牽起了你的手。,1,399
1108,你牽起了%s的手。,2,399
1114,%s催促%s動作快一點。,0,401
1115,%s催促你動作快一點。,1,401
1116,你催促%s動作快一點。,2,401
1117,%s試著趕上速度。,4,401
1118,你試著趕上速度。,6,401
1119,%s有個好主意!,4,402
1120,你有個好主意!,6,402
1121,%s嫉妒%s。,0,403
1122,%s嫉妒你。,1,403
1123,你嫉妒%s。,2,403
1124,%s嫉妒周遭所有的人。,4,403
1125,你嫉妒周遭所有的人。,6,403
1126,%s嫉妒周遭所有的人。,12,403
1127,%s祝%s好運。,0,404
1128,%s祝你好運。,1,404
1129,你祝%s好運。,2,404
1130,%s祝所有人好運。,4,404
1131,你祝所有人好運。,6,404
1132,%s攤開了地圖。,4,405
1133,你攤開了地圖。,6,405
1134,%s攤開了地圖。,12,405
1135,%s求%s饒命。,0,406
1136,%s求你饒命。,1,406
1137,你求%s饒命。,2,406
1138,%s求饒。,4,406
1139,你求饒。,6,406
1140,%s生氣的對%s抱怨。哼！,0,407
1141,%s生氣的對你抱怨。哼！,1,407
1142,你生氣的對%s抱怨。哼！,2,407
1143,%s生氣的對自己抱怨。哼！,4,407
1144,你生氣的對自己抱怨。哼！,6,407
1145,%s生氣的對自己抱怨。哼！,12,407
1146,%s緊張得看著%s。,0,408
1147,%s緊張得看著你。,1,408
1148,你緊張得看著%s。,2,408
1149,%s緊張得四處張望。,4,408
1150,你緊張得四處張望。,6,408
1151,%s試著對%s提出一件難以拒絕的提議。,0,409
1152,%s試著對你提出一件難以拒絕的提議。,1,409
1153,你試著對%s提出一件難以拒絕的提議。,2,409
1154,%s撫摸%s。,0,410
1155,%s撫摸你。,1,410
1156,你撫摸%s。,2,410
1157,%s捏了%s一把。,0,411
1158,%s捏了你一把。,1,411
1159,你捏了%s一把。,2,411
1160,%s捏了他自己一把。,4,411
1161,你捏了你自己一把。,6,411
1162,%s捏了她自己一把。,12,411
1168,%s對%s感到驕傲。,0,413
1169,%s對你感到驕傲。,1,413
1170,你對%s感到驕傲。,2,413
1171,%s對自己感到驕傲。,4,413
1172,你對自己感到驕傲。,6,413
1173,%s對自己感到驕傲。,12,413
1174,%s對%s作出承諾。,0,414
1175,%s對你作出承諾。,1,414
1176,你對%s作出承諾。,2,414
1177,%s替%s量了脈搏。噢不!,0,415
1178,%s替你量了脈搏。,1,415
1179,你替%s量了脈搏。噢不!,2,415
1180,%s替自己量了脈搏。,4,415
1181,你替自己量了脈搏。,6,415
1182,%s搥了%s的肩膀一拳。,0,416
1183,%s搥了你的肩膀一拳。,1,416
1184,你搥了%s的肩膀一拳。,2,416
1185,%s對著%s噘嘴巴。,0,417
1186,%s對著你噘嘴巴。,1,417
1187,你對著%s噘嘴巴。,2,417
1188,%s對周遭所有的人噘嘴巴。,4,417
1189,你對周遭所有的人噘嘴巴。,6,417
1190,%s對周遭所有的人噘嘴巴。,12,417
1191,%s滿是悔意。,4,418
1192,你滿是悔意。,6,418
1193,,12,418
1199,%s誓言要向%s復仇。,0,420
1200,%s誓言要向你復仇。,1,420
1201,你誓言要向%s復仇。,2,420
1202,%s誓言要完成復仇。,4,420
1203,你誓言要完成復仇。,6,420
1204,%s誓言要完成復仇。,12,420
1205,%s的眼珠對著%s骨碌碌得轉。,0,421
1206,%s的眼珠對著你骨碌碌得轉。,1,421
1207,你的眼珠對著%s骨碌碌得轉。,2,421
1208,%s的眼珠骨碌碌得轉。,4,421
1209,你的眼珠骨碌碌得轉。,6,421
1210,%s的眼珠對著%s骨碌碌得轉。,8,421
1211,%s的眼珠對著你骨碌碌得轉。,9,421
1212,%s的眼珠骨碌碌得轉。,12,421
1213,%s撥亂了%s的頭髮。,0,422
1214,%s撥亂了你的頭髮。,1,422
1215,你撥亂了%s的頭髮。,2,422
1216,%s撥亂了自己的頭髮。,4,422
1217,你撥亂了自己的頭髮。,6,422
1218,%s撥亂了自己的頭髮。,12,422
1219,%s看起來垂頭喪氣。,4,423
1220,你看起來垂頭喪氣。,6,423
1221,%s看起來垂頭喪氣。,12,423
1222,%s嘲弄%s。,0,424
1223,%s嘲弄你。,1,424
1224,你嘲弄%s。,2,424
1225,%s嘲弄著。,4,424
1226,你嘲弄。,6,424
1227,%s責備%s。,0,425
1228,%s責備你。,1,425
1229,你責備%s。,2,425
1230,%s責備自己。,4,425
1231,你責備自己。,6,425
1232,%s責備自己。,12,425
1233,%s對%s大感不悅。,0,426
1234,%s對你大感不悅。,1,426
1235,你對%s大感不悅。,2,426
1236,%s表現出不悅。,4,426
1237,你表現出不悅。,6,426
1238,%s表現出不悅。,12,426
1239,%s正搜尋著什麼。,4,427
1240,你正搜尋著什麼。,6,427
1241,%s對著%s揮舞著拳頭。,0,428
1242,%s對著你揮舞著拳頭。,1,428
1243,你對著%s揮舞著拳頭。,2,428
1244,%s揮舞著拳頭。,4,428
1245,你揮舞著拳頭。,6,428
1246,%s對著%s揮舞著拳頭。,8,428
1247,%s對著你揮舞著拳頭。,9,428
1248,%s揮舞著拳頭。,12,428
1249,%s的眼神可疑得四處張望。,4,429
1250,你的眼神可疑得四處張望。,6,429
1251,%s因為見到了%s而渾身發抖。,0,430
1252,%s因為見到了你而渾身發抖。,1,430
1253,你因為見到了%s而渾身發抖。,2,430
1254,%s渾身發抖。,4,430
1255,你渾身發抖。,6,430
1256,%s對%s打暗號。,0,431
1257,%s對你打暗號。,1,431
1258,你對%s打暗號。,2,431
1259,%s在打暗號。,4,431
1260,你在打暗號。,6,431
1261,,12,431
1262,%s要%s安靜。噓～～～～!,0,432
1263,%s要你安靜。噓～～～～!,1,432
1264,你要%s安靜。噓～～～～!,2,432
1265,%s要大家安靜。噓～～～～!,4,432
1266,你要大家安靜。噓～～～～!,6,432
1267,%s對著%s唱情歌。,0,433
1268,%s對著你唱情歌。,1,433
1269,你對著%s唱情歌。,2,433
1270,%s突然唱起了歌來。,4,433
1271,你突然唱起了歌來。,6,433
1272,%s朝%s的頭不停拍打。,0,434
1273,%s朝你的頭不停拍打。,1,434
1274,你朝%s的頭不停拍打。,2,434
1275,%s試著要從%s面前潛行逃走。,0,435
1276,%s試著要從你面前潛行逃走。,1,435
1277,你試著要從%s面前潛行逃走。,2,435
1278,%s試著潛行逃走。,4,435
1279,你試著潛行逃走。,6,435
1280,%s對著%s打噴嚏。哈啾!,0,436
1281,%s對著你打噴嚏。哈啾!,1,436
1282,你對著%s打噴嚏。哈啾!,2,436
1283,%s打了一個噴嚏。哈啾!,4,436
1284,你打了一個噴嚏。哈啾!,6,436
1285,%s嘲弄得對%s哼氣出聲。,0,437
1286,%s嘲弄得對你哼氣出聲。,1,437
1287,你嘲弄得對%s哼氣出聲。,2,437
1288,%s哼氣出聲。,4,437
1289,你哼氣出聲。,6,437
1290,%s對%s發出豬叫聲。,0,438
1291,%s對你發出豬叫聲。,1,438
1292,你對%s發出豬叫聲。,2,438
1293,%s像豬一樣的嚎叫。,4,438
1294,你像豬一樣的嚎叫。,6,438
1295,%s要%s停止攻擊。,0,439
1296,%s要你停止攻擊。,1,439
1297,你要%s停止攻擊。,2,439
1298,%s要大家停止攻擊。,4,439
1299,你要大家停止攻擊。,6,439
1300,%s對%s感到十分可疑。,0,440
1301,%s對你感到十分可疑。,1,440
1302,你對%s感到十分可疑。,2,440
1303,%s懷疑的瞇起了雙眼。,4,440
1304,你懷疑的瞇起了雙眼。,6,440
1305,%s仔細考慮著%s。,0,441
1306,%s仔細考慮著你。,1,441
1307,你想到%s。,2,441
1308,%s陷入了長考。,4,441
1309,你陷入了長考。,6,441
1310,%s對%s提議休戰。,0,442
1311,%s對你提議休戰。,1,442
1312,你對%s提議休戰。,2,442
1313,%s撥弄著他的拇指。,4,443
1314,你撥弄著你的拇指。,6,443
1315,%s撥弄著她的拇指。,12,443
1316,%s警告%s。,0,444
1317,%s警告你。,1,444
1318,你警告%s。,2,444
1319,%s警告大家。,4,444
1320,你警告大家。,6,444
1321,%s對%s彈著手指。,0,445
1322,%s對你彈著手指。,1,445
1323,你對%s彈著手指。,2,445
1324,%s彈著手指。,4,445
1325,你彈著手指。,6,445
1326,%s對著%s彈著手指。,8,445
1327,%s對著你彈著手指。,9,445
1328,%s彈著手指。,12,445
1329,%s懷疑的瞇起了雙眼。,12,440
1330,%s了個伸懶腰。,4,382
1331,你了個伸懶腰。,6,382
1332,%s了個伸懶腰。,12,382
1333,%s對%s有著不好的預感。,0,385
1334,%s對你有著不好的預感。,1,385
1335,你對%s有著不好的預感。,2,385
1336,%s認為%s很有魅力。,0,446
1337,%s認為你很有魅力。,1,446
1338,你認為%s很有魅力。,2,446
1339,%s散發出魅力。,4,446
1340,你散發出魅力。,6,446
1341,%s摀住了%s的耳朵。,0,447
1342,%s摀住了你的耳朵。,1,447
1343,你摀住了%s的耳朵。,2,447
1344,%s摀住了耳朵。,4,447
1345,你摀住了耳朵。,6,447
1346,%s摀住了耳朵。,12,447
1347,%s交叉著雙臂盯著%s看。哼!,0,448
1348,%s交叉著雙臂盯著你看。哼!,1,448
1349,你交叉著雙臂盯著%s看。哼!,2,448
1350,%s交叉著雙臂。,4,448
1351,你交叉著雙臂。,6,448
1352,%s交叉著雙臂盯著%s看。哼!,8,448
1353,%s交叉著雙臂盯著你看。哼!,9,448
1354,%s交叉著雙臂。,12,448
1355,%s恭喜%s升級了，叮!,0,389
1356,%s恭喜你升級了，叮!,1,389
1357,你恭喜%s升級了，叮!,2,389
1358,%s看著%s。,0,449
1359,%s看著你。,1,449
1360,你看著%s。,2,449
1361,%s看著四周。,4,449
1362,你看著四周。,6,449
1363,%s希望有人能牽著他的手。,4,399
1364,你希望有人能牽著你的手。,6,399
1365,%s希望有人能牽著她的手。,12,399
1366,%s想要做出提議。,4,409
1367,你想要做出提議。,6,409
1368,%s需要被撫摸。,4,410
1369,你需要被撫摸。,6,410
1370,%s搥了自己一拳。,4,416
1371,你搥了自己一拳。,6,416
1372,%s搥了自己一拳。,12,416
1373,%s認為%s會後悔的。,0,418
1374,%s認為你會後悔的。,1,418
1375,你認為%s會後悔的。,2,418
1376,%s在%s身上搜尋著什麼。,0,427
1377,%s在你身上搜尋著什麼。,1,427
1378,你在%s身上搜尋著什麼。,2,427
1379,%s反對%s的意見。,0,450
1380,%s反對你的意見。,1,450
1381,你反對%s的意見。,2,450
1382,%s反對!,4,450
1383,你反對!,6,450
1384,%s奸詐得看著%s。,0,429
1385,%s奸詐得看著你。,1,429
1386,你奸詐得看著%s。,2,429
1387,%s拍打自己的額頭。,4,434
1388,你拍打自己的額頭。,6,434
1389,%s拍打自己的額頭。,12,434
1390,%s提議休戰。,4,442
1391,你提議休戰。,6,442
1392,%s一見到%s就渾身冒汗。,0,451
1393,%s一見到你就渾身冒汗。,1,451
1394,你一見到%s就渾身冒汗。,2,451
1395,%s渾身冒汗。,4,451
1396,你渾身冒汗。,6,451
1397,%s替自己量了脈搏。,12,415
1398,%s很高興能幫忙%s。,0,453
1399,%s很高興能幫忙你。,1,453
1400,你很高興能幫忙%s。,2,453
1401,%s很高興能幫忙。,4,453
1402,你很高興能幫忙。,6,453
1660,,0,506
1661,,1,506
1662,,2,506
1663,,4,506
1664,,6,506
1665,,12,506
1666,%s在為聯盟歡呼！,0,507
1667,%s在為聯盟歡呼！,1,507
1668,你在為聯盟歡呼！,2,507
1669,%s在為部落歡呼！,0,508
1670,%s在為部落歡呼！,1,508
1671,你在為部落歡呼！,2,508
1729,%s讓%s覺得太震驚了。,0,517
1730,你讓%s覺得太震驚了。,1,517
1731,%s讓你覺得太震驚了。,2,517
1732,%s覺得太震驚了。,4,517
1733,你覺得太震驚了。,6,517
1734,%s覺得太震驚了。,12,517
1735,%s犯了個錯。,0,518
1736,%s犯了個錯。,1,518
1737,你犯了個錯。,2,518
1738,%s犯了個錯。,4,518
1739,你犯了個錯。,6,518
1740,%s犯了個錯。,12,518
1741,%s在為聯盟歡呼！,0,519
1742,%s在為聯盟歡呼！,1,519
1743,你在為聯盟歡呼！,2,519
1744,%s在為部落歡呼！,0,520
1745,%s在為部落歡呼！,1,520
1746,你在為部落歡呼！,2,520
1747,%s在為聯盟歡呼！,4,507
1748,你在為聯盟歡呼！,6,507
1749,%s在為部落歡呼！,4,508
1750,你在為部落歡呼！,6,508
1751,%s對%s喵了一聲。,0,521
