ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
14727,戰痕腿甲,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
14728,戰痕墊肩,1,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
14729,戰痕盾牌,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
14730,戰痕護軀,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
14742,笨重長靴,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
14743,笨重手環,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
14744,笨重護胸,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
14745,笨重披風,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
14746,笨重腰帶,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
14747,笨重護手,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
14748,笨重護腿,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
14749,笨重肩甲,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
14750,殺戮者腕輪,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
14751,殺戮者外套,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
14752,殺戮者斗篷,2,0,0,0,-1,10,0,0,0,17,0,8192,0,0,0,-1,-1
14753,殺戮者顱帽,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
14754,殺戮者手套,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
14755,殺戮者束帶,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
14756,殺戮者軟靴,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
14757,殺戮者束褲,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
14758,殺戮者肩衛,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
14759,耐久護腕,2,0,0,0,-1,13,0,0,0,20,0,8192,0,0,0,-1,-1
14760,耐久胸甲,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
14761,耐久腰帶,2,0,0,0,-1,13,0,0,0,20,0,8192,0,0,0,-1,-1
14762,耐久長靴,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
14763,耐久斗篷,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
14764,耐久護手,2,0,0,0,-1,13,0,0,0,20,0,8192,0,0,0,-1,-1
14765,耐久頭環,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
14766,耐久馬褲,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
14767,耐久肩鎧,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
14768,劫毀者護甲,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14769,劫毀者便鞋,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
14770,劫毀者臂甲,2,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
14771,劫毀者披風,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
14772,劫毀者裹手,2,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
14773,劫毀者之索,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
14774,劫毀者之冠,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
14775,劫毀者毛褲,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
14776,劫毀者披肩,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
14777,劫毀者盾牌,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14778,可汗束腕,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14779,可汗護軀,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14780,可汗圓盾,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14781,可汗披風,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14782,可汗手套,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14783,可汗腰帶,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14784,可汗護脛,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14785,可汗盔帽,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14786,可汗腿甲,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14787,可汗披肩,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14788,保衛者臂甲,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14789,保衛者胸甲,2,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
14790,保衛者圓盾,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14791,保衛者斗篷,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14792,保衛者護手,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14793,保衛者腰環,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14794,保衛者踝甲,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14795,保衛者頭盔,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14796,保衛者腿甲,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14797,保衛者肩墊,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14798,嗜血胸甲,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14799,嗜血長靴,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14800,嗜血圓盾,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14801,嗜血斗篷,2,0,0,0,-1,20,0,0,0,27,0,8192,0,0,0,-1,-1
14802,嗜血護手,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14803,嗜血腰帶,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14804,嗜血頭盔,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14805,嗜血馬褲,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14806,嗜血肩冑,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14807,嗜血手鐲,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14808,戰擊腰帶,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14809,戰擊脛甲,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14810,戰擊臂套,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14811,戰擊護胸,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14812,戰擊圓盾,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14813,戰擊斗篷,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14814,戰擊盔帽,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14815,戰擊護手,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14816,戰擊腿甲,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14817,戰擊墊肩,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14821,符記胸甲,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14825,符記紋章盾,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
14826,符記護手,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14827,符記腰帶,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14828,符記護脛,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14829,符記腿鎧,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14830,符記肩鎧,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14831,符記之冠,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14832,符記護臂,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14833,暴君護手,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14834,暴君臂甲,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14835,暴君護軀,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14838,暴君腰帶,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14839,暴君護脛,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14840,暴君腿鎧,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14841,暴君肩冑,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14842,暴君盾牌,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14843,暴君頭盔,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14844,日鱗護胸,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14846,日鱗護手,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14847,日鱗腰帶,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14848,日鱗脛甲,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14849,日鱗盔帽,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14850,日鱗腿鎧,2,0,0,0,-1,20,0,0,0,27,0,8192,0,0,0,-1,-1
14851,日鱗肩甲,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14852,日鱗盾牌,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14853,日鱗腕甲,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14854,先鋒胸甲,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14855,先鋒護手,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14856,先鋒束腰,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14857,先鋒脛甲,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14858,先鋒頭飾,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14859,先鋒腿鎧,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14860,先鋒肩鎧,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14861,先鋒護臂,2,0,0,0,-1,20,0,0,0,27,0,8192,0,0,0,-1,-1
14862,領軍胸甲,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14863,領軍護手,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14864,領軍腰帶,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14865,領軍護脛,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14866,領軍之冠,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14867,領軍護腿,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14868,領軍護肩,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14869,領軍護腕,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14895,鹽石外套,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14896,鹽石脛甲,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14897,鹽石護手,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14898,鹽石束腰,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14899,鹽石頭盔,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14900,鹽石腿鍊,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14901,鹽石墊肩,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14902,鹽石盾牌,2,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
14903,鹽石臂套,2,0,0,0,-1,17,0,0,0,22,0,8192,0,0,0,-1,-1
14904,蠻獸胸甲,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14905,蠻獸護手,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14906,蠻獸腰帶,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14907,蠻獸盔帽,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14908,蠻獸腿甲,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14909,蠻獸護肩,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14910,蠻獸臂甲,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14911,蠻獸長靴,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14912,蠻獸盾牌,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14913,碧玉護脛,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14914,碧玉護腕,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14915,碧玉胸甲,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14916,碧玉盾牌,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14917,碧玉護手,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14918,碧玉腰帶,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14919,碧玉頭環,2,0,0,0,-1,20,0,0,0,27,0,8192,0,0,0,-1,-1
14920,碧玉腿鎧,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14921,翡翠肩冑,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14922,崇高脛甲,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14923,崇高臂甲,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14924,崇高胸甲,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14925,崇高頭盔,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14926,崇高護手,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14927,崇高腰帶,2,0,0,0,-1,20,0,0,0,27,0,8192,0,0,0,-1,-1
14928,崇高腿甲,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14929,崇高墊肩,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14930,崇高盾牌,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14931,英勇護甲,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14932,英勇護脛,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14933,英勇護手,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14934,英勇束腰,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14935,英勇顱帽,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14936,英勇腿鎧,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14937,英勇肩鎧,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14938,英勇護腕,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14939,戰爭使者護胸,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14940,戰爭使者脛甲,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14941,戰爭使者臂套,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14942,戰爭使者護手,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14943,戰爭使者腰帶,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14944,戰爭使者之冠,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14945,戰爭使者腿甲,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14946,戰爭使者肩甲,2,0,0,0,-1,17,0,0,0,23,0,8192,0,0,0,-1,-1
14947,戰爭使者盾牌,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14948,血鑄護軀,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14949,血鑄護手,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14950,血鑄腰帶,2,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
14951,血鑄脛甲,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14952,血鑄盔帽,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14953,血鑄腿鎧,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14954,血鑄盾牌,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14955,血鑄墊肩,2,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
14956,血鑄束腕,2,0,0,0,-1,17,0,0,0,24,0,8192,0,0,0,-1,-1
14957,牛頭人酋長脛甲,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14958,牛頭人酋長護甲,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14959,牛頭人酋長護手,2,0,0,0,-1,20,0,0,0,27,0,8192,0,0,0,-1,-1
14960,牛頭人酋長腰帶,2,0,0,0,-1,20,0,0,0,26,0,8192,0,0,0,-1,-1
14961,牛頭人酋長之冠,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14962,牛頭人酋長腿甲,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14963,牛頭人酋長肩鎧,2,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
14964,牛頭人酋長盾牌,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14965,牛頭人酋長束腕,2,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
14966,光榮胸甲,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14967,光榮護手,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14968,光榮腰帶,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14969,光榮頭飾,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14970,光榮腿鎧,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14971,光榮墊肩,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14972,光榮脛甲,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
14973,光榮盾牌,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14974,光榮束腕,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
14975,尊貴甲冑,2,0,0,0,-1,25,0,0,0,29,0,8192,0,0,0,-1,-1
14976,尊貴護手,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14977,尊貴束腰,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
14978,尊貴脛甲,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14979,尊貴盔帽,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14980,尊貴腿鎧,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14981,尊貴肩冑,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
14982,尊貴盾牌,2,0,0,0,-1,25,0,0,0,29,0,8192,0,0,0,-1,-1
14983,尊貴臂套,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15003,原始腰帶,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
15004,原始長靴,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
15005,原始手環,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
15006,原始盾牌,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
15007,原始斗篷,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
15008,原始長手套,1,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
15009,原始護腿,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
15010,原始裹衣,2,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
15011,兇猛之索,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
15012,兇猛軟靴,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
15013,兇猛腕輪,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
15014,兇猛圓盾,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
15015,兇猛披風,1,0,0,0,-1,4,0,0,0,6,0,8192,0,0,0,-1,-1
15016,兇猛裹手,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
15017,兇猛護腿,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
15018,兇猛外衣,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
15019,兇猛披肩,1,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
15045,綠龍鱗片胸甲,3,0,0,0,-1,20,0,0,0,27,0,24576,0,0,0,-1,-1
15046,綠龍鱗片護腿,3,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15047,紅龍鱗片胸甲,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15048,藍龍鱗片胸甲,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15049,藍龍鱗片護肩,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15050,黑色龍鱗胸甲,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15051,黑色龍鱗護肩,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15052,黑色龍鱗護腿,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15053,火山胸甲,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15054,火山護腿,2,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15055,火山護肩,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15056,雷暴護甲,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15057,雷暴束褲,3,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
15058,雷暴護肩,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15059,生命胸甲,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15060,生命護腿,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15061,生命護肩,3,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15062,魔暴龍皮護腿,3,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15063,魔暴龍護手,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15064,戰熊背心,3,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
15065,戰熊毛褲,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15066,鐵羽胸甲,3,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15067,鐵羽護肩,3,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15068,霜刃外套,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
15069,霜刃護腿,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15070,霜刃手套,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15071,霜刃長靴,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
15072,奇美拉護腿,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15073,奇美拉長靴,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
15074,奇美拉手套,2,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15075,奇美拉外衣,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15076,重型蠍殼外衣,2,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15077,重型蠍殼護腕,2,0,0,0,-1,20,0,0,0,26,0,24576,0,0,0,-1,-1
15078,重型蠍殼護手,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
15079,重型蠍殼護腿,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15080,重型蠍殼頭盔,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15081,重型蠍殼護肩,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15082,重型蠍殼腰帶,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15083,邪惡皮甲護手,2,0,0,0,-1,20,0,0,0,27,0,24576,0,0,0,-1,-1
15084,邪惡皮甲護腕,2,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15085,邪惡皮甲,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15086,邪惡皮甲頭帶,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15087,邪惡皮甲束褲,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15088,邪惡皮甲腰帶,2,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
15090,符刻皮甲護甲,2,0,0,0,-1,24,0,0,0,29,0,8192,0,0,0,-1,-1
15091,符刻皮甲護手,2,0,0,0,-1,21,0,0,0,27,0,24576,0,0,0,-1,-1
15092,符刻皮甲護腕,2,0,0,0,-1,21,0,0,0,28,0,8192,0,0,0,-1,-1
15093,符刻皮甲腰帶,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
15094,符刻皮甲頭帶,2,0,0,0,-1,22,0,0,0,28,0,8192,0,0,0,-1,-1
