ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
66487,食腐蟲,,,,0,12,0,0,20265,0,0,0,1,1,1,1,0,0,0
66488,黑曜迪昂,,,,0,12,0,3,45600,0,0,0,1,1,1,1,0,0,0
66489,綠迪亞,,,,0,12,0,3,45601,0,0,0,1,1,1,1,0,0,0
66490,紅榴斯塔茲,,,,0,12,0,3,45602,0,0,0,1,1,1,1,0,0,0
66491,維納斯,,,,0,12,0,0,45195,0,0,0,1,1,1,1,0,0,0
66492,安格勒白蛇,,,,0,12,0,0,45606,0,0,0,1,1,1,1,0,0,0
66493,娃娃蟾蜍,,,,0,12,0,0,21950,0,0,0,1,1,1,1,0,0,0
66494,潮翼蛾,,,,0,12,0,3,45603,0,0,0,1,1,1,1,0,0,0
66495,莫爾他螃蟹,,,,0,12,0,0,45884,0,0,0,1,1,1,1,0,0,0
66496,毒火甲蟲,,,,0,12,0,0,45611,0,0,0,1,1,1,1,0,0,0
66497,彗星螢火蟲,,,,0,12,0,0,44533,0,0,0,1,1,1,1,0,0,0
66498,夜間潛獵者,,,,1,12,0,0,45612,0,0,0,1,1,1,1,0,0,0
66499,畢須博須,,,,1,12,0,0,45613,0,0,0,1,1,1,1,0,0,0
66500,傑克南瓜,,,,1,12,0,0,21900,0,0,0,1,1,1,1,0,0,0
66512,戴莎‧瘟角,,大師級馴獸師,,0,7,0,0,45206,0,0,0,1,1,1,1,0,0,0
66515,闊塔斯‧暗錘,,大師級馴獸師,,0,7,0,0,45211,0,0,0,1,1,1,1,0,0,0
66518,艾弗瑞沙,,大師級馴獸師,,0,7,0,0,45223,0,0,0,1,1,1,1,0,0,0
66520,杜林‧暗錘,,大師級馴獸師,,0,7,0,0,45224,0,0,0,1,1,1,1,0,0,0
66522,黎蒂雅‧艾柯斯塔,,宗師級馴獸師,,0,7,0,0,45225,0,0,0,1,1,1,1,0,0,0
66523,UNUSED,,,,0,12,0,3,42467,0,0,0,1,1,1,1,0,0,0
66531,史泡德小炸彈,,,,0,12,0,0,8189,0,0,0,1,1,1,1,0,0,0
66532,迷你雷神,,,,0,12,0,0,32670,0,0,0,1,1,1,1,0,0,0
66533,ED-005,,,,0,12,0,0,29279,0,0,0,1,1,1,1,0,0,0
66534,小菌獸,,,,0,12,0,0,45614,0,0,0,1,1,1,1,0,0,0
66535,三苞花,,,,0,12,0,0,45615,0,0,0,1,1,1,1,0,0,0
66536,螢火蟲,,,,0,12,0,0,45616,0,0,0,1,1,1,1,0,0,0
66537,暴蹄,,,,0,12,0,0,45618,0,0,0,1,1,1,1,0,0,0
66538,裝可愛的倉鼠,,,,0,12,0,0,2838,0,0,0,1,1,1,1,0,0,0
66539,疣王子,,,,0,12,0,0,5379,0,0,0,1,1,1,1,0,0,0
66540,險顎鱷魚,,,,0,12,0,0,45619,0,0,0,1,1,1,1,0,0,0
66541,磨齒鱷,,,,0,12,0,0,45620,0,0,0,1,1,1,1,0,0,0
66542,肥肥鱷,,,,0,12,0,0,45621,0,0,0,1,1,1,1,0,0,0
66543,虛空撕咬小精龍,,,,1,12,0,0,45622,0,0,0,1,1,1,1,0,0,0
66544,翠玉烈焰,,,,1,12,0,0,51621,0,0,0,1,1,1,1,0,0,0
66545,阿肯納斯秘法鰻,,,,1,12,0,0,62384,0,0,0,1,1,1,1,0,0,0
66546,UNUSED,,,,0,12,0,0,42578,0,0,0,1,1,1,1,0,0,0
66547,UNUSED,,,,0,12,0,0,2177,0,0,0,1,1,1,1,0,0,0
66548,UNUSED,,,,0,12,0,0,19600,0,0,0,1,1,1,1,0,0,0
66550,尼奇‧小型技術,,大師級馴獸師,,0,7,0,0,45230,0,0,0,1,1,1,1,0,0,0
66551,雷森,,大師級馴獸師,,0,7,0,0,45231,0,0,0,1,1,1,1,0,0,0
66552,納羅克,,大師級馴獸師,,0,7,0,0,45232,0,0,0,1,1,1,1,0,0,0
66553,長者莫魯魯,,大師級馴獸師,,0,7,0,0,21344,0,0,0,1,1,1,1,0,0,0
66557,血騎士安塔利,,宗師級馴獸師,,0,7,0,0,45238,0,0,0,1,1,1,1,0,0,0
66561,果瑪‧阿薩,,大師級馴獸師,,0,7,0,0,19626,0,0,0,1,1,1,1,0,0,0
66566,UNUSED,,,,0,12,0,0,29331,0,0,0,1,1,1,1,0,0,0
66579,小寡婦蜘蛛,,,,0,14,0,0,35424,0,0,0,1,0,0,0,0,0,0
66580,蜘蛛,,,,0,14,0,0,44816,20923,0,0,1,1,1,1,0,0,0
66583,塔蘭‧祝,,影潘宗主,,1,7,0,0,45518,0,0,0,1,0,0,0,0,0,0
66601,烈焰之子,,,,0,4,0,0,8409,0,0,0,1,0,0,0,0,0,0
66603,瑞爾‧夜風,,軍情七處,,0,7,0,0,38873,0,0,0,0,0,0,0,5285,5285,0
66610,UNUSED,,,,0,12,0,0,14273,0,0,0,1,1,1,1,0,0,0
66611,UNUSED,,,,0,12,0,0,36605,0,0,0,1,1,1,1,0,0,0
66612,UNUSED,,,,0,12,0,0,37154,0,0,0,1,1,1,1,0,0,0
66613,瓦柏,,,,0,12,0,0,45624,0,0,0,1,1,1,1,0,0,0
66614,咯咯,,,,0,12,0,0,45625,0,0,0,1,1,1,1,0,0,0
66615,肉雞,,,,0,12,0,0,45626,0,0,0,1,1,1,1,0,0,0
66616,莫特骷顱,,,,0,12,0,0,45629,0,0,0,1,1,1,1,0,0,0
66618,縫合小骷髏,,,,0,12,0,0,45628,0,0,0,1,1,1,1,0,0,0
66619,恐怖小爬手,,,,0,12,0,0,45630,0,0,0,1,1,1,1,0,0,0
66620,腐化小龍,,,,0,12,0,3,45632,0,0,0,1,1,1,1,0,0,0
66621,UNUSED,,,,0,12,0,3,6290,0,0,0,1,1,1,1,0,0,0
66623,UNUSED,,,,0,12,0,3,6288,0,0,0,1,1,1,1,0,0,0
66624,荒疫鼠,,,,0,12,0,0,45634,0,0,0,1,1,1,1,0,0,0
66626,血肉撕裂蠕蟲,,,,0,12,0,0,45635,0,0,0,1,1,1,1,0,0,0
66627,屍蟲,,,,0,12,0,0,37327,0,0,0,1,1,1,1,0,0,0
66628,鞭笞花,,,,1,12,0,0,19290,0,0,0,1,1,1,1,0,0,0
66629,尖喙機器人X-225,,,,1,12,0,0,45636,0,0,0,1,1,1,1,0,0,0
66631,小灰熊,,,,1,12,0,0,23947,0,0,0,1,1,1,1,0,0,0
66635,畢格‧疾熔,,大師級馴獸師,大師級馴獸師,0,7,0,0,45259,0,0,0,1,1,1,1,0,0,0
66636,『差點頭不保』的雅格布,,大師級馴獸師,,0,7,0,0,45260,0,0,0,1,1,1,1,0,0,0
66638,奧庫特‧龍荒,,大師級馴獸師,,0,7,0,0,45261,0,0,0,1,1,1,1,0,0,0
66639,腸嘔,,大師級馴獸師,,0,7,0,0,24992,0,0,0,1,1,1,1,0,0,0
66641,天火號船員,天火號船員,,,0,7,0,0,44977,44978,44979,44980,1,1,1,1,61576,0,61576
66656,納茲格寧姆將軍,,,,0,7,0,0,42562,0,0,0,1,0,0,0,0,0,0
66663,螳螂人飛行者,,,,1,7,0,3,45274,0,0,0,1,0,0,0,0,0,0
66664,征服飛龍,,,,1,12,0,0,12869,0,0,0,1,1,1,1,0,0,0
66669,龍墳奴役者,,,,0,7,0,0,45279,0,0,0,1,1,1,1,0,0,0
66674,砲艇砲台,,,,0,9,0,0,44851,0,0,0,0,0,0,0,0,0,0
66675,佩恩少校,,宗師級馴獸師,,0,7,0,0,45283,0,0,0,1,1,1,1,0,0,0
66697,瑞爾‧夜風,,軍情七處,,0,7,0,0,38873,0,0,0,0,0,0,0,0,0,0
66709,多爾矮牆龜,,,,0,12,0,0,27677,0,0,0,1,1,1,1,0,0,0
66710,范高藍蛇,,,,0,12,0,0,45649,0,0,0,1,1,1,1,0,0,0
66711,塑天螢火蟲,,,,0,12,0,0,45617,0,0,0,1,1,1,1,0,0,0
66712,阿木,,,,0,12,0,0,45080,0,0,0,1,1,1,1,0,0,0
66713,刺背龜,,,,0,12,0,0,45653,0,0,0,1,1,1,1,0,0,0
66714,螢光潛獵蝶,,,,0,12,0,3,36955,0,0,0,1,1,1,1,0,0,0
66715,摩沙拉的幼蟲,,,,0,12,0,0,45099,0,0,0,1,1,1,1,0,0,0
66716,斷齒菜頭妖,,,,0,12,0,0,45652,0,0,0,1,1,1,1,0,0,0
66718,歌唱向日葵,,,,0,12,0,0,45651,0,0,0,1,1,1,1,0,0,0
66719,羊咩咩,,,,0,12,0,0,45654,0,0,0,1,1,1,1,0,0,0
66720,拉坪兔,,,,0,12,0,0,23926,0,0,0,1,1,1,1,0,0,0
66721,皮洽雞,,,,0,12,0,0,30971,0,0,0,1,1,1,1,0,0,0
66722,毀壞豪豬,,,,0,12,0,0,40121,0,0,0,1,1,1,1,0,0,0
66723,小搥擊者,,,,0,12,0,0,45658,0,0,0,1,1,1,1,0,0,0
66724,尖刺硬殼蟹,,,,0,12,0,0,45657,0,0,0,1,1,1,1,0,0,0
66725,威斯可,,,,1,12,0,0,45660,0,0,0,1,1,1,1,0,0,0
66726,風暴雲蛟,,,,1,12,0,0,45661,0,0,0,1,1,1,1,0,0,0
66727,柯克席克滲透者,,,,1,7,0,0,43117,0,0,0,0,0,0,0,84769,0,0
66728,啾啾蟋蟀,,,,1,12,0,0,43352,0,0,0,1,1,1,1,0,0,0
66730,寺裡的懷雅,,宗師級馴獸師,,0,7,0,0,45322,0,0,0,1,1,1,1,0,0,0
66733,摩洛卡,,宗師級馴獸師,,0,7,0,0,45324,0,0,0,1,1,1,1,0,0,0
66734,農夫妮希,,宗師級馴獸師,,0,7,0,0,45325,0,0,0,1,1,1,1,0,0,0
66738,勇敢的雍,,宗師級馴獸師,,0,7,0,0,45326,0,0,0,1,1,1,1,0,0,0
66739,『荒行者』塾,,宗師級馴獸師,,0,7,0,0,45327,0,0,0,1,1,1,1,0,0,0
66741,『天選』雅姬,,宗師級馴獸師,,0,7,0,0,45329,0,0,0,1,1,1,1,0,0,0
66747,血池怪,,,,0,6,0,0,30707,39810,0,0,0,1,0,0,0,0,0
66796,多倫隊長,,,,0,7,0,0,45057,0,0,0,1,1,1,1,49719,49616,0
66802,裂面晶簇,,,,0,12,0,0,33293,0,0,0,1,1,1,1,0,0,0
66804,水晶甲蟲,,,,0,12,0,0,45645,0,0,0,1,1,1,1,0,0,0
66805,紅寶石晶簇,,,,0,12,0,0,36436,0,0,0,1,1,1,1,0,0,0
66806,耐火蟑螂,,,,0,12,0,0,5990,0,0,0,1,1,1,1,0,0,0
66807,灰尾蜥蜴,,,,0,12,0,0,45643,0,0,0,1,1,1,1,0,0,0
66808,卡利,,,,0,12,0,0,45644,0,0,0,1,1,1,1,0,0,0
66809,希里歐斯蜘蛛,,,,0,12,0,0,67596,0,0,0,1,1,1,1,0,0,0
66810,混種獸,,,,0,12,0,0,19634,0,0,0,1,1,1,1,0,0,0
66811,暮光,,,,0,12,0,0,45646,0,0,0,1,1,1,1,0,0,0
66812,噹噹甲蟲,,,,1,12,0,0,34913,0,0,0,1,1,1,1,0,0,0
66813,春蛾,,,,1,12,0,2,45647,0,0,0,1,1,1,1,0,0,0
66814,派斯蟒蛇,,,,1,12,0,0,45648,0,0,0,1,1,1,1,0,0,0
66815,博丁‧穩拳,,大師級馴獸師,,0,7,0,0,45375,0,0,0,1,1,1,1,0,0,0
66819,布拉克,,大師級馴獸師,,0,7,0,0,45379,0,0,0,1,1,1,1,0,0,0
66822,苟斯‧禍怒,,大師級馴獸師,,0,7,0,0,45380,0,0,0,1,1,1,1,0,0,0
66824,歐巴里斯,,宗師級馴獸師,,0,7,0,0,45381,0,0,0,1,1,1,1,0,0,0
66855,瑞爾‧夜風,,軍情七處,,0,7,0,0,38873,0,0,0,0,0,0,0,0,0,0
66856,空軍上將羅傑斯,,,,0,7,0,0,45220,0,0,0,1,0,0,0,0,0,0
66865,比克斯‧挑彈手,,,,0,7,0,0,45420,0,0,0,1,0,0,0,0,0,0
66866,疤牙,,,,0,7,0,0,45421,0,0,0,1,0,0,0,0,0,0
66871,『智者』威利,,,,0,7,0,0,45425,0,0,0,1,0,0,0,0,0,0
66872,憤怒的小范,憤怒的小范,,,0,7,0,0,45426,0,0,0,1,0,0,0,0,0,0
66896,強臂旋翼機,,,,1,10,0,0,37616,0,0,0,1,0,0,0,0,0,0
66897,強臂旋翼機,,,,1,10,0,0,36372,11686,0,0,0,1,0,0,0,0,0
66913,Stormwind to Pandatia - Alliance intro Scene - CLIENT-SIDE - JSB,,,,1,7,0,0,34004,34005,0,0,3,1,0,0,1899,143,2551
66915,柯爾克隆精英,,,,1,7,0,0,14360,0,0,0,1,0,0,0,30178,0,0
66918,追尋者薩世席,,宗師級馴獸師,,0,7,0,0,45504,0,0,0,1,1,1,1,0,0,0
66919,『醃漬王』蘇利‧麥拉利,,軍情七處,,0,7,0,0,38872,0,0,0,0,0,0,0,0,0,0
66921,密西卡,,軍情七處,,0,7,0,0,38870,0,0,0,0,0,0,0,0,0,49761
66922,琥珀‧吉爾妮,,軍情七處,,0,7,0,0,38876,0,0,0,0,0,0,0,0,0,0
66923,浮杓水黽,,,,0,12,0,0,45655,0,0,0,1,1,1,1,0,0,0
66924,妮姆‧代碼傑克,,軍情七處,,0,7,0,0,38875,0,0,0,0,0,0,0,0,0,0
66925,莫勒斯蝸牛,,,,0,12,0,0,32661,0,0,0,1,1,1,1,0,0,0
66926,小鑽石元素,,,,0,12,0,0,45656,0,0,0,1,1,1,1,0,0,0
66927,諾德‧代碼傑克,,軍情七處,,0,7,0,0,38871,0,0,0,0,0,0,0,4994,0,0
66930,賊賊小魚人,,,,1,12,0,0,45562,0,0,0,1,1,1,1,0,0,0
66931,暴風城士兵,暴風城士兵,,,0,7,0,0,45506,32652,32652,45507,1,1,1,1,1899,143,0
66942,鬼煞,鬼煞,,,6,4,0,0,40884,0,0,0,1,0,0,0,0,0,0
66950,熊貓人水靈,,,,0,12,0,0,45942,0,0,0,1,1,1,1,0,0,0
66961,納茲格寧姆將軍,,,,0,7,0,0,42562,0,0,0,1,0,0,0,0,0,0
66964,醺醺兔,,,,0,12,0,0,45556,0,0,0,1,1,1,1,0,0,0
66965,絨尾兔,,,,0,12,0,0,45557,0,0,0,1,1,1,1,0,0,0
66966,烈焰小飛龍,,,,0,12,0,3,30356,0,0,0,1,1,1,1,0,0,0
66982,翡翠豹,,,,0,12,0,0,45559,0,0,0,1,1,1,1,0,0,0
66983,月巡幼虎,,,,0,12,0,0,45639,0,0,0,0,0,0,0,0,0,0
66984,毒爆蟲,,,,0,12,0,0,45527,0,0,0,1,1,1,1,0,0,0
66993,海倫娜‧斯坦頓,,大師級馴獸師,,0,7,0,0,45532,0,0,0,1,1,1,1,0,0,0
66996,凍雨幼龍,,,,0,12,0,3,45633,0,0,0,1,1,1,1,0,0,0
66997,紫金雛龍,,,,0,12,0,3,45631,0,0,0,1,1,1,1,0,0,0
67003,塔蘭‧祝,,影潘宗主,,1,7,0,0,45518,0,0,0,1,0,0,0,0,0,0
67011,卡爾洛夏蠻兵,卡爾洛夏蠻兵,,,0,7,0,0,45548,45549,45550,45551,1,1,1,1,0,0,0
67022,遊子節幼龜,,,,6,14,0,0,44779,0,0,0,1,0,0,0,0,0,0
67063,天火號轟炸機,天火號轟炸機,,,1,9,0,0,26556,0,0,0,1,0,0,0,0,0,0
67067,瑞爾的旋翼機,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
67068,瑞爾的旋翼機,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
67158,柯爾克隆精英,,,,1,7,0,0,14360,0,0,0,1,0,0,0,30178,0,0
67159,白虎寺武僧,白虎寺武僧,,,0,7,0,0,45929,45928,0,0,1,1,0,0,0,0,0
67230,帝王飛蛾,,,,0,12,0,3,44551,0,0,0,1,1,1,1,0,0,0
67233,帝王蠶,,,,0,12,0,0,40521,0,0,0,1,1,1,1,0,0,0
67249,熊貓人奴隸,熊貓人奴隸,,,0,7,0,0,42300,42301,42302,42303,1,1,0,0,0,0,0
67262,布魯斯,,,,1,1,6,0,37748,0,0,0,1,1,1,1,0,0,0
67268,薩諾里亞克,,,,1,7,0,0,12002,0,0,0,1,1,1,1,70691,0,0
67269,科羅克,,,,1,7,0,0,19606,0,0,0,1,1,1,1,87999,0,0
67281,潤滑工人,潤滑工人,,,0,7,0,0,46126,46126,46131,46132,1,1,1,1,31824,0,0
67304,鐵壁步卒,鐵壁步卒,,,0,7,0,0,46148,46149,0,0,1,1,1,1,21573,1203,0
67319,暗月小陸行鳥,,,,0,12,0,0,46163,0,0,0,1,0,0,0,0,0,0
67329,暗月螢火蟲,,,,0,14,0,3,46171,0,0,0,0,0,0,0,0,0,0
67332,暗月之眼,,,,0,12,0,3,46174,0,0,0,0,0,0,0,0,0,0
67334,血柄榮譽守衛,血柄榮譽守衛,,,0,7,0,0,47197,47199,0,0,1,1,1,1,30178,0,0
67344,迅捷灰狼,,,,6,1,0,0,14574,0,0,0,1,1,1,1,0,0,0
67359,天火旋翼機X2,,,,1,9,0,3,44634,0,0,0,1,0,0,0,0,0,0
67370,傑瑞米‧菲索,,大師級馴獸師,,0,7,0,0,46188,0,0,0,0,0,0,0,0,0,0
67382,菲茲維克,,,,0,12,0,0,46192,0,0,0,0,0,0,0,0,0,0
67383,娃娃坦克,,,,0,12,0,0,46193,0,0,0,0,0,0,0,0,0,0
67384,審判,,,,0,12,0,3,46174,0,0,0,0,0,0,0,0,0,0
67386,空軍上將羅傑斯,,,,1,7,0,0,45220,0,0,0,1,0,0,0,0,0,0
67387,技工大師歐沃斯巴克,,地精工程學首席建築師,,0,7,0,2,46545,0,0,0,100,0,0,0,1903,0,0
67395,灘頭石毀車,,,,1,9,0,0,28823,0,0,0,1,0,0,0,0,0,0
67424,戰魔像,,,,1,9,0,0,16348,0,0,0,0,0,0,0,0,0,0
67443,烏鴉,,,,0,12,0,3,36743,0,0,0,0,0,0,0,0,0,0
67461,督軍血柄,,,,1,7,0,0,46247,0,0,0,1,0,0,0,14824,0,0
67485,幻術師多明妮卡,,,,1,7,0,0,46257,0,0,0,0,1,1,1,0,0,0
67487,波‧巴伯,,G.G.工程公司,,1,7,0,0,46312,0,0,0,1,1,1,1,0,11200,0
67488,馬克斯‧百萬爆裂,,G.G.工程公司,,1,7,0,0,47014,0,0,0,1,1,1,1,49617,0,28581
67493,攻城旋翼4000,,,,6,9,0,3,28830,0,0,0,1,0,0,0,0,0,0
67496,擾困坦克9000型,,,,1,9,0,3,15382,0,0,0,1,0,0,0,0,0,0
67511,嘔吐哥,,,,1,7,0,0,20648,0,0,0,0,1,1,1,2695,0,0
67524,瑞多,,,,1,7,0,0,30418,0,0,0,1,1,1,1,0,0,0
67525,弗蘭,,,,1,7,0,0,46295,0,0,0,1,1,1,1,0,0,0
67560,瓦里安‧烏瑞恩國王,,暴風城之王,,1,7,0,0,47029,0,0,0,1,1,1,1,45899,0,0
67573,肉糰,,,,1,7,0,0,501,0,0,0,1,1,1,1,0,0,0
67579,『暴烈』維安,,,,1,7,0,0,41230,0,0,0,1,1,1,1,89144,0,0
67588,阿卡瑪,,,,1,7,0,0,47188,0,0,0,0,1,1,1,30699,30699,0
67591,米莉耶‧瓦特,,工程學超級大師,,1,7,0,0,46332,0,0,0,1,1,1,1,0,0,91901
67594,吞齧怪,,,,1,15,0,0,46333,0,0,0,0,1,1,1,0,0,0
67607,超級克普羅德2500,,限量版,,1,9,0,0,19139,0,0,0,1,0,0,0,0,0,0
67634,充分供應增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67666,充分進食增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67678,黑暗召喚師,黑暗召喚師,,,1,6,0,0,27706,0,0,0,1,0,0,0,0,0,0
67679,恆光水黽,,,,0,8,0,0,43798,0,0,0,1,1,1,1,0,0,0
67687,特殊攻擊管理員,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67733,被激勵的增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67761,赤吉,,紅鶴,,1,1,0,0,46475,0,0,0,1,0,0,0,0,0,0
67765,天火旋翼機駕駛,天火旋翼機駕駛,,,0,7,0,0,45156,45157,45158,45159,1,1,0,0,1829,0,47014
67768,沼澤蚱蜢,,,,0,8,0,0,43344,43352,0,0,1,1,1,1,0,0,0
67771,珀光螢火蟲,,,,0,8,0,3,46171,0,0,0,1,0,0,0,0,0,0
67801,大元帥塔文布萊德,,,,1,7,0,0,46911,0,0,0,1,0,0,0,43008,0,42484
67808,錦魚人勞工兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67817,泡泡陷阱載具,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67822,雄獅灘精英,雄獅灘精英,,,1,7,0,0,46466,46467,46468,46469,1,1,1,1,37120,21572,0
67867,卡爾洛斯‧地獄吼,,大酋長,,1,7,0,0,32904,0,0,0,1,0,0,0,30414,0,0
67897,地精飛行器,,,,1,9,0,3,27665,0,0,0,1,0,0,0,0,0,0
67936,地精勞工兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67938,充分潤滑增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67941,滑膩的蛇,,,,0,8,0,0,45649,0,0,0,1,1,1,1,0,0,0
67959,技工大師歐沃斯巴克,,地精工程學首席建築師,,0,7,0,0,7028,0,0,0,100,0,0,0,1903,0,0
67961,地精器具兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67967,鐵壁機械搗碎機,,,,1,9,0,0,46557,0,0,0,1,0,0,0,0,0,0
67973,吉恩‧葛雷邁恩,,,,1,7,0,0,29613,0,0,0,1,0,0,0,46737,0,0
67975,被激勵的增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
67976,技工大師歐沃斯巴克,,地精工程學首席建築師,,0,7,0,0,7028,0,0,0,100,0,0,0,1903,0,0
68003,美猴王,,,,1,7,0,0,46707,0,0,0,1,0,0,0,92961,0,0
68004,安杜因‧烏瑞恩,,暴風城王子,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68005,翠玉督軍,,,,1,7,0,0,46564,0,0,0,1,0,0,0,82348,0,0
68018,裘貝卡‧破影者,,惡魔學識大師,,0,7,0,0,46572,0,0,0,1,0,0,0,0,0,0
68019,坎瑞薩德‧埃伯洛克,,黑穫議會領袖,,0,7,0,0,46573,0,0,0,1,0,0,0,0,0,0
68025,索爾,,,,1,7,0,0,38689,0,0,0,1,1,1,1,56228,0,0
68038,阿格拉,,,,1,7,0,0,48082,0,0,0,1,0,0,0,58137,57763,0
68052,奪日者居民,奪日者居民,,,0,7,0,0,46605,46606,46607,46608,1,1,1,1,0,0,0
68059,索爾,,,,1,7,0,0,38689,0,0,0,1,1,1,1,56228,0,0
68084,洛索瑪‧塞隆,,奎爾薩拉斯攝政王,,1,7,0,0,17122,0,0,0,0,1,1,1,168606,0,0
68098,灰舌勞工,,,,0,7,0,0,20422,21117,21115,21118,1,0,0,0,14707,0,0
68101,DWARF Manual Labor Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68103,被激勵的增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68106,安杜因‧烏瑞恩,,暴風城王子,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68108,珍娜‧普勞德摩爾女士,,祈倫托領袖,,1,7,0,0,46819,0,0,0,1,1,1,1,0,0,0
68116,Loaded for Bear Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68138,火箭雞,,,,0,12,0,0,46653,0,0,0,1,1,1,1,0,0,0
68145,軍團薩提爾,,,,0,3,0,0,2878,0,0,0,0,0,0,0,14874,14874,0
68147,伊利達瑞薩特,,,,0,3,0,0,2687,0,0,0,0,0,0,0,14874,14874,0
68150,安杜因‧烏瑞恩,,暴風城王子,,0,7,0,0,46095,0,0,0,1,0,0,0,0,0,0
68151,秩序精華,,,,1,10,0,3,21484,0,0,0,0,0,0,0,0,0,0
68210,矮人建築工地,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68213,工作完成,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68214,錦魚人建築工地,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68235,吉恩‧葛雷邁恩,,,,1,7,0,0,29613,0,0,0,1,0,0,0,46737,0,0
68250,昂格洛斯,,絕殺長頸鹿,,1,1,151,0,39166,0,0,0,1,1,1,1,0,0,0
68251,梅颯靈,,,,1,1,0,0,28649,0,0,0,1,1,1,1,0,0,0
68252,普羅伯斯庫,,,,1,1,0,0,47187,0,0,0,1,1,1,1,0,0,0
68253,伊克斯,,,,1,1,0,0,15655,0,0,0,1,0,0,0,0,0,0
68254,庫拉卡王,,,,1,1,0,0,46712,0,0,0,1,1,1,1,0,0,0
68255,呆呆,,,,1,1,0,0,47244,0,0,0,1,1,1,1,0,0,0
68256,伊坎‧易祖,,,,1,1,26,0,21492,0,0,0,1,1,1,1,0,0,0
68257,牴角,,,,1,1,0,0,22132,0,0,0,1,1,1,1,0,0,0
68263,熊貓人煙火,,,,0,10,0,0,46718,0,0,0,0,1,0,0,0,0,0
68267,火焰凱蒂,,,,0,12,0,0,46720,0,0,0,1,0,0,0,0,0,0
68278,洛索瑪‧塞隆,,奎爾薩拉斯攝政王,,1,7,0,0,17122,0,0,0,0,1,1,1,168606,0,0
68287,貝恩‧血蹄,,牛頭人酋長,,1,7,0,0,30272,0,0,0,1,1,1,1,58367,0,0
68289,希瑞,,,,1,10,0,0,20306,0,0,0,0,0,0,0,0,0,0
68303,熊貓人勞工兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68305,潰擊‧蹄踏,,,,1,7,0,0,46739,0,0,0,1,0,0,0,34819,39384,0
68324,狗毛增益兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68327,暴躁螢火蟲,,,,0,8,0,0,44536,0,0,0,1,1,1,1,0,0,0
68330,熔爐兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68357,衫‧基恩,,考倫督軍,,1,7,0,0,46749,0,0,0,0,0,0,0,0,0,0
68358,織懼者阿法圖,,,,1,7,0,0,46752,0,0,0,0,0,0,0,0,0,0
68359,熊貓人沉睡兔子,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68396,岩石,,,,0,7,0,0,46771,0,0,0,1,0,0,0,0,0,0
68412,Iron Fisted Buff Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
68415,Crypt Bunny,,,,0,7,0,0,36372,11686,0,0,0,1,0,0,0,0,0
68462,流動的熊貓人古靈,,宗師級馴獸師,,0,4,0,0,40357,0,0,0,1,1,1,1,0,0,0
68463,燃燒的熊貓人古靈,,宗師級馴獸師,,0,4,0,0,42932,0,0,0,1,1,1,1,0,0,0
68464,低語的熊貓人古靈,,宗師級馴獸師,,0,4,0,0,46807,0,0,0,1,1,1,1,0,0,0
68465,雷霆的熊貓人古靈,,宗師級馴獸師,,0,4,0,0,46808,0,0,0,1,1,1,1,0,0,0
68466,熊貓人火靈,,,,0,12,0,0,46809,0,0,0,1,1,1,1,0,0,0
68467,熊貓人風靈,,,,0,12,0,0,46810,0,0,0,1,1,1,1,0,0,0
