ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
1820,灌能紅寶石,用來驅動瑞文崔斯中以靈魄作為動力來源的神殿和裝置。由於靈魄乾旱的影響，許多泥掘者也開始用它來交易物品。,245,133250,0,0,100,0,1,0,24,0,88496,0,0,0,100,0,2097154,0
1822,名望,名望,142,3726261,0,0,79,0,6,0,0,0,0,19735,0,0,0,0,12845058,0
1828,靈魂灰燼,在托迦司找到的一種原始能量來源。用來為符刻師的房間提供能量。,245,3743738,0,0,0,0,5,0,0,0,0,0,0,0,83.333336,0,33562626,0
1829,名望-琪瑞安,名望,245,3257748,0,0,79,0,6,0,0,0,70101,19735,0,0,0,0,262146,0
1830,名望-汎希爾,名望,245,3257751,0,0,79,0,6,0,0,0,70102,19735,0,0,0,0,262146,0
1831,名望-暗夜妖精,名望,245,3257750,0,0,79,0,6,0,0,0,70103,19735,0,0,0,0,262146,0
1832,名望-死靈領主,名望,245,3257749,0,0,79,0,6,0,0,0,70104,19735,0,0,0,0,262146,0
1835,Linked Currency Test (Src) - PTH,A test source currency for the new linked currency feature.,1,463447,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
1836,Linked Currency Test (Dst) - PTH,A test destination currency for the new linked currency feature.,1,463446,0,0,100,0,4,0,0,0,0,21554,0,0,0,0,34,0
1837,餘燼宴會,提高餘燼宴會的聲望。,142,3641397,0,0,0,0,1,2445,0,0,0,0,0,0,0,0,10,0
1838,女伯爵,開心的宴會派對能提高女伯爵和你的友誼。,142,3601527,0,0,0,0,1,2449,0,0,0,0,0,0,0,0,10,0
1839,倫德與棍臉,開心的宴會派對能提高倫德與棍臉和你的友誼。,142,3554190,0,0,0,0,1,2453,0,0,0,0,0,0,0,0,10,0
1840,岩石頭,開心的宴會派對能提高岩石頭和你的友誼。,142,3670322,0,0,0,0,1,2460,0,0,0,0,0,0,0,0,10,0
1841,墓穴守衛者凱希爾,開心的宴會派對能提高墓穴守衛者凱希爾和你的友誼。,142,3601530,0,0,0,0,1,2455,0,0,0,0,0,0,0,0,10,0
1842,瓦許女爵,開心的宴會派對能提高瓦許女爵和你的友誼。,142,236422,0,0,0,0,1,2446,0,0,0,0,0,0,0,0,10,0
1843,瘟疫設計者瑪利雷斯,開心的宴會派對能提高瘟疫設計者瑪利雷斯和你的友誼。,142,3601559,0,0,0,0,1,2461,0,0,0,0,0,0,0,0,10,0
1844,沃爾大師,開心的宴會派對能提高沃爾大師和你的友誼。,142,3601555,0,0,0,0,1,2457,0,0,0,0,0,0,0,0,10,0
1845,亞歷山卓斯‧莫格萊尼,開心的宴會派對能提高亞歷山卓斯‧莫格萊尼和你的友誼。,142,135331,0,0,0,0,1,2450,0,0,0,0,0,0,0,0,10,0
1846,西卡,開心的宴會派對能提高西卡和你的友誼。,142,3601546,0,0,0,0,1,2459,0,0,0,0,0,0,0,0,10,0
1847,克蕾雅與佩拉苟斯,開心的宴會派對能提高克蕾雅與佩拉苟斯和你的友誼。,142,3601546,0,0,0,0,1,2458,0,0,0,0,0,0,0,0,10,0
1848,軍政官阿德雷特斯,開心的宴會派對能提高軍政官阿德雷特斯和你的友誼。,142,3095185,0,0,0,0,1,2452,0,0,0,0,0,0,0,0,10,0
1849,米卡尼寇斯,開心的宴會派對能提高米卡尼寇斯和你的友誼。,142,3586266,0,0,0,0,1,2448,0,0,0,0,0,0,0,0,10,0
1850,丘發,開心的宴會派對能提高丘發和你的友誼。,142,3730999,0,0,0,0,1,2454,0,0,0,0,0,0,0,0,10,0
1851,艾利歐德樹林長,開心的宴會派對能提高艾利歐德樹林長和你的友誼。,142,132276,0,0,0,0,1,2456,0,0,0,0,0,0,0,0,10,0
1852,狩獵隊長克芮恩,開心的宴會派對能提高狩獵隊長克芮恩和你的友誼。,142,3601534,0,0,0,0,1,2451,0,0,0,0,0,0,0,0,10,0
1853,月莓女士,開心的宴會派對能提高月莓女士和你的友誼。,142,3601533,0,0,0,0,1,2447,0,0,0,0,0,0,0,0,10,0
1859,庫存靈魄-琪瑞安,,245,3528288,0,0,200000,0,3,0,21,0,70101,0,0,0,0,0,0,0
1860,庫存靈魄-汎希爾,,245,3528288,0,0,200000,0,3,0,21,0,70102,0,0,0,0,0,0,0
1861,庫存靈魄-暗夜妖精,,245,3528288,0,0,200000,0,3,0,21,0,70103,0,0,0,0,0,0,0
1862,庫存靈魄-死靈領主,,245,3528288,0,0,200000,0,3,0,21,0,70104,0,0,0,0,0,0,0
1863,救贖的靈魂-琪瑞安,,245,1391776,0,0,0,0,3,0,21,0,70101,0,0,0,0,0,0,0
1864,救贖的靈魂-汎希爾,,245,1391776,0,0,0,0,3,0,21,0,70102,0,0,0,0,0,0,0
1865,救贖的靈魂-暗夜妖精,,245,1391776,0,0,0,0,3,0,21,0,70103,0,0,0,0,0,0,0
1866,救贖的靈魂-死靈領主,,245,1391776,0,0,0,0,3,0,21,0,70104,0,0,0,0,0,0,0
1867,聖所建築師-琪瑞安,,245,1357814,0,0,0,0,3,0,21,0,70101,0,0,0,0,0,0,0
1868,聖所建築師-汎希爾,,245,1357814,0,0,0,0,3,0,21,0,70102,0,0,0,0,0,0,0
1869,聖所建築師-暗夜妖精,,245,1357814,0,0,0,0,3,0,21,0,70103,0,0,0,0,0,0,0
1870,聖所建築師-死靈領主,,245,1357814,0,0,0,0,3,0,21,0,70104,0,0,0,0,0,0,0
1871,聖所靈魄編織者-琪瑞安,,245,463284,0,0,0,0,3,0,21,0,70101,0,0,0,0,0,0,0
1872,聖所靈魄編織者-汎希爾,,245,463284,0,0,0,0,3,0,21,0,70102,0,0,0,0,0,0,0
1873,聖所靈魄編織者-暗夜妖精,,245,463284,0,0,0,0,3,0,21,0,70103,0,0,0,0,0,0,0
1874,聖所靈魄編織者-死靈領主,,245,463284,0,0,0,0,3,0,21,0,70104,0,0,0,0,0,0,0
1877,經驗加成,,142,1001982,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4210696,0
1878,縫合大師,獲得縫合大師聲望。,142,3622121,0,0,0,0,1,2462,0,0,0,0,0,0,0,0,8,0
1880,維娜里,維娜里的聲望提高。,142,3527519,0,0,0,0,1,2432,0,0,0,0,0,0,0,0,8,0
1883,靈魂之絆靈印能量,靈魂之絆靈印能量,142,3528288,0,0,10,0,1,0,0,0,0,0,0,0,0,0,74973184,0
1884,誓復者,獲得誓復者聲望。,142,3601526,0,0,0,0,1,2413,0,0,0,0,0,0,0,0,8,0
1885,感激禮賜,暗影之境的居民非常感謝靈魄得以恢復，因此贈送了禮物。將靈魄傳導至某個地點，並且進行和居民相關的活動即可取得。,245,134344,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
1887,暗夜之廷,獲得暗夜之廷聲望。,142,3752258,0,0,0,0,1,2464,0,0,0,0,0,0,0,0,8,0
1888,瑪拉茲莫斯,瑪拉茲莫斯的聲望提高。,142,236855,0,0,0,0,1,2463,0,0,0,0,0,0,0,0,8,0
1889,冒險戰役進度,這項挑戰會帶領你前往更多具有更棒獎勵的冒險。,142,255347,0,0,0,0,4,0,8,0,0,0,0,0,0,0,72877056,0
1891,積分榮譽點數,,142,1581796,0,0,0,0,1,0,0,0,125929,0,0,0,0,0,67634176,0
1902,9.1 - Torghast XP - Prototype - LJS,,142,132877,0,0,0,0,4,0,0,0,0,0,0,0,0,0,33554434,0
1903,隱形獎勵,This currency exists to let empty Cover Items work.,142,134400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74989568,0
1904,高塔知識,在托迦司所獲得的知識的具體化現。用來解鎖萬應寶盒的力量。,245,4037125,0,0,0,0,3,0,0,0,0,20838,0,0,0,0,33554818,1
1906,靈魂燼火,只有在托迦司最危險區域的內部才能找到的能量來源。用來為符刻師的房間提供能源。,245,4067362,0,0,0,0,5,0,0,0,0,0,0,0,83.33333,0,33562626,0
1907,死亡先鋒軍,獲得死亡先鋒軍聲望。,142,136159,0,0,0,0,1,2470,0,0,0,0,0,0,0,0,10,0
1909,Torghast - Scoreboard - Clear Percent,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1910,托迦司 - 記分板 - 靈魂百分比,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1911,托迦司 - 記分板 - 甕百分比,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1912,托迦司 - 記分板 - 連續得分百分比,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1913,托迦司 - 記分板 - 總計時間,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1914,托迦司 - 記分板 - 標準時間,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1915,托迦司 - 記分板 - 超過死亡數,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1916,托迦司 - 記分板 - 死亡初始數,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1917,托迦司 - 記分板 - 達到樓層,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1918,Torghast - Scoreboard - Toast Display - Time Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1919,Torghast - Scoreboard - Toast Display - Hot Streak Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1920,Torghast - Scoreboard - Toast Display - Deaths Excess Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1921,Torghast - Scoreboard - Toast Display - Total Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1922,Torghast - Scoreboard - Toast Display - Total Rewards,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1923,Torghast - Scoreboard - Toast Display - Bonus - Souls Rescued,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1924,Torghast - Scoreboard - Toast Display - Bonus - Urns Broken,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1925,Torghast - Scoreboard - Toast Display - Deaths Zero,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1926,Torghast - Scoreboard - Toast Display - Stars,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1931,編目研究,博文者會詳細記錄你交給他的文物，並且讓你能開始進行田野調查，進一步了解它們，或是鑑定文物的功能以利你在戰鬥中使用。,245,1506458,0,0,0,0,2,0,20,0,0,0,0,0,100,0,2,0
1932,Torghast - Scoreboard - Toast Display - Boss Killed,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1933,Torghast - Scoreboard - Toast Display - Bonus - Chests Opened,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1934,Torghast - Scoreboard - Toast Display - Bonus - Escorts Complete,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1935,Torghast - Scoreboard - Toast Display - Bonus - No Trap Damage,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1936,Torghast - Scoreboard - Toast Display - Bonus - Kill Boss Fast,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1937,Torghast - Scoreboard - Toast Display - Bonus - Single Stacks,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1938,Torghast - Scoreboard - Toast Display - Bonus - 5 Stacks,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1939,Torghast - Scoreboard - Toast Display - Bonus - Broker Killer,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1940,Torghast - Scoreboard - Toast Display - Bonus - Elite Slayer,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1941,Torghast - Scoreboard - Toast Display - Bonus - 1000 Phantasma,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1942,Torghast - Scoreboard - Toast Display - Bonus - 500 Phant Left,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1943,Torghast - Scoreboard - Toast Display - Bonus - No Deaths,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1944,Torghast - Scoreboard - Toast Display - Bonus - No Epics,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1945,Torghast - Scoreboard - Toast Display - Bonus - Elite Unnatural,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1946,Torghast - Scoreboard - Toast Display - Total Rewards - AV Bonus,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1947,勇氣點數加成,當團隊中任一玩家的傳奇鑰石分數提高時，獲得額外勇氣點數。,142,463447,0,0,0,0,4,0,0,0,108838,0,0,0,0,0,4202882,0
1948,托迦司 - 記分板 - 吐司顯示 - 加成 - 更快殺死首領,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1949,托迦司 - 記分板 - 吐司顯示 - 加成 - 30+計數,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1950,Torghast - Scoreboard - Toast Display - 1 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1951,Torghast - Scoreboard - Toast Display - 2 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1952,Torghast - Scoreboard - Toast Display - 3 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1953,Torghast - Scoreboard - Toast Display - 4 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1954,Torghast - Scoreboard - Toast Display - 5 Star Value,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1955,Torghast - Scoreboard - Toast Display - Points While Empowered,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1956,Torghast - Scoreboard - Toast Display - Points Empowered Score,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1957,Torghast - Scoreboard - Floor Clear Percent Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1958,Torghast - Scoreboard - Floor Clear Percent Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1959,Torghast - Scoreboard - Floor Clear Percent Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1960,Torghast - Scoreboard - Floor Clear Percent Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1961,Torghast - Scoreboard - Floor Empowered Percent Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1962,Torghast - Scoreboard - Floor Empowered Percent Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1963,Torghast - Scoreboard - Floor Empowered Percent Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1964,Torghast - Scoreboard - Floor Empowered Percent Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1965,Torghast - Scoreboard - Floor Time Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1966,Torghast - Scoreboard - Floor Time Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1967,Torghast - Scoreboard - Floor Time Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1968,Torghast - Scoreboard - Floor Time Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1969,Torghast - Scoreboard - Floor Par Time Floor 1,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1970,Torghast - Scoreboard - Floor Par Time Floor 2,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1971,Torghast - Scoreboard - Floor Par Time Floor 3,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1972,Torghast - Scoreboard - Floor Par Time Floor 4,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1976,Torghast - Scoreboard - Toast Display - Bonus - Phant Left Group,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1977,冥魄餘燼,"這曾經是英勇的戰士，如今化為不死的殘片。

科西亞的骸骨工匠黑彌爾可以用這個來強化統御裂片。",245,636333,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
1979,首創者的暗語,|L290-用來創造現實的力量殘餘。可以在流亡者洞穴用法琳的暗語控制臺進行解析。|l,245,3950362,0,0,0,0,3,0,20,0,0,0,0,0,100,0,34603010,0
1980,Torghast - Scoreboard - Run Layer,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1981,Torghast - Scoreboard - Run ID,,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
1982,受啟迪者,賦予受啟迪者的聲望。,142,4217591,0,0,0,0,1,2478,0,0,0,0,0,0,0,0,10,0
1986,剩餘玩家,,142,134148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72958976,4
1997,博文者寶典,賦予博文者寶典進度。,142,457654,0,0,0,0,1,2472,0,0,0,0,0,0,0,0,10,0
2000,命運微粒,,142,237016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
2001,帕登試行貨幣,,144,237281,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0
2002,名望-莫魯克半人馬,名望,142,4687627,0,0,25,0,6,0,0,0,0,0,0,0,0,0,85721088,0
2003,巨龍群島補給品,能協助巨龍群島的友方陣營對抗洪荒使者的各種物資和建築材料。用來購買名望物品。,250,2065578,0,0,0,0,1,0,12,0,0,0,0,0,100,0,134217730,0
2005,Druid Talent Points (DNT),,1,132136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006,Restoration Talent Points (DNT),,1,136041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009,宇宙靈流,宇宙靈流是能促進轉變的造物能量渦漩碎片，可在澤瑞斯莫提斯的造物育籃中用於強化裝備，或是在托迦司為符刻師的房間提供能源。,245,4381149,0,0,0,0,5,0,14,0,0,0,0,0,83.33333,0,33554434,0
2010,[DNT] Byron Test Currency,用來測試通貨的通貨。,245,463447,0,0,0,100,4,0,0,0,0,0,0,0,0,0,2105410,0
2011,肖像飾品,這些由席卡製作的飾品可以用來強化主狩獵的肖像。,250,454064,0,0,0,0,3,0,12,0,0,0,0,0,0,0,34603010,0
2012,Death Knight Talent Points (DNT),,1,135771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,Frost Talent Points (DNT),,1,135773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,Unholy Talent Points (DNT),,1,135775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,Blood Talent Points (DNT),,1,135770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,Dragon Racing - Scoreboard - Race Complete Time,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2017,飛龍競速 - 記分板 - 競速完成時間 - 組別1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2018,Dragon Racing - Temp Storage - Race Quest ID,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68699136,0
2019,Dragon Racing - Scoreboard - Race Complete Time - Silver,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2020,Dragon Racing - Scoreboard - Race Complete Time - Gold,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2021,名望-龍鱗遠征隊,名望,142,4687628,0,0,25,0,6,0,0,0,0,0,0,0,0,0,85721088,0
2022,Dragon Racing - Multiplayer Race Placement,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2023,巨龍群島鍛造知識,"使用知識習得鍛造專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,4624660,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0
2024,巨龍群島鍊金術知識,"使用知識習得鍊金術專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,4624656,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0
2025,巨龍群島製皮知識,"使用知識習得製皮專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,4624911,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2026,巨龍群島裁縫知識,"使用知識習得裁縫專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,3615523,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2027,巨龍群島工程學知識,"使用知識習得工程學專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,4624728,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0
2028,巨龍群島銘文學知識,"使用知識習得銘文學專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,4624734,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0
2029,巨龍群島珠寶設計知識,"使用知識習得珠寶設計專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,4624793,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0
2030,巨龍群島附魔知識,"使用知識習得附魔專精。

你可以透過不同手段獲得知識，像是首次製作某種配方，或是完成沃卓肯工匠市場提供的任務。",142,3615911,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0
2031,龍鱗遠征隊,獲得龍鱗遠征隊聲望。,142,4687628,0,0,0,0,1,2507,0,0,0,0,0,0,0,0,10,0
2032,商人的標幣,可在貿易站使用商人的標幣來兌換商品。,1,4696085,0,0,0,0,4,0,14,0,0,0,0,0,0,0,2097154,8
2033,巨龍群島剝皮知識,"使用知識習得剝皮專精。

你可以透過不同手段獲得知識，像是深入探究剝皮過程中的新發現，或是完成你在沃卓肯的訓練師所提供的任務。",142,4625106,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2034,巨龍群島草藥學知識,"使用知識習得草藥學專精。

你可以透過不同手段獲得知識，像是深入探究採集過程中的新發現，或是完成你在沃卓肯的訓練師所提供的任務。",142,4624731,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2035,巨龍群島採礦知識,"使用知識習得採礦專精。

你可以透過不同手段獲得知識，像是深入探究採礦過程中的新發現，或是完成你在沃卓肯的訓練師所提供的任務。",142,3615521,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
2036,遠古傳送門能量,遠古傳送門能量,142,254116,0,0,7,0,1,0,0,0,0,0,0,0,0,0,74973184,0
2037,飛龍競速 - 記分板 - 競速完成時間 - 銀牌組1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2038,飛龍競速 - 記分板 - 競速完成時間 - 金牌組1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2039,Dragon Racing - Scoreboard - Personal Best - Waking Shores 1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2040,Dragon Racing - Scoreboard - Personal Best Time,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2041,飛龍競速 - 記分板 - 個人最佳時間 - 組別1,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2042,Dragon Racing - Personal Best Record - Waking Shores 01 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2043,Dragon Racing - Personal Best Record - Waking Shores 01 Medium,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2044,Dragon Racing - Personal Best Record - Waking Shores 01 Hard,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2045,龍之雕紋餘燼,被龍之雕紋的龍火紋身的證明。可交給龍騎士訓練者以強化訓練。,250,441141,0,0,0,0,3,0,12,0,0,0,0,0,0,0,34603010,0
2046,Dragon Racing - Personal Best Record - Waking Shores 07 Easy,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2047,飛龍競速 - 個人最佳紀錄 - 甦醒海岸07困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2048,飛龍競速 - 個人最佳紀錄 - 甦醒海岸02簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2049,飛龍競速 - 個人最佳紀錄 - 甦醒海岸02困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2050,飛龍競速 - 個人最佳紀錄 - 甦醒海岸08簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2051,飛龍競速 - 個人最佳紀錄 - 甦醒海岸08困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2052,飛龍競速 - 個人最佳紀錄 - 甦醒海岸03簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2053,飛龍競速 - 個人最佳紀錄 - 甦醒海岸03困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2054,飛龍競速 - 個人最佳紀錄 - 甦醒海岸04簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2055,飛龍競速 - 個人最佳紀錄 - 甦醒海岸04困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2056,飛龍競速 - 個人最佳紀錄 - 甦醒海岸05簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2057,飛龍競速 - 個人最佳紀錄 - 甦醒海岸05困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2058,飛龍競速 - 個人最佳紀錄 - 甦醒海岸06簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2059,飛龍競速 - 個人最佳紀錄 - 甦醒海岸06困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2060,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原01簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2061,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原01困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2062,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原02簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2063,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原02困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2064,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原03簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2065,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原03困難,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
2066,飛龍競速 - 個人最佳紀錄 - 雍亞拉平原04簡單,,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68682752,0
