ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
536,潛行,"使你的速度降低30%，且你在[duration(1,1)]輪內的下一次攻擊造成的傷害提高150%。",514640,7,5,0,2
537,攻擊力降低,"下一次攻擊造成的傷害降低[abs(abilityStateMod( 23, 537 ))]%。",653219,-1,0,334,3
538,吞食,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。
如果使用者以吞食殺死一個敵人，可恢復[StandardHealing(1,2)]點生命力。

吞食持續[numTurns()]輪。",132131,7,1,0,0
539,輕語,"歌詠一首激勵之歌，為所有盟友恢復[StandardHealing(1,1)]點生命力。",575588,4,4,0,2
540,咀嚼,"咀嚼野草。咀嚼完畢後會造成[StandardDamage(2,2)]點[School()]傷害。",136071,4,0,0,0
541,咀嚼,"耐心地咀嚼青草。下一輪，你的下一次攻擊會額外造成[StandardDamage(2,2,540)]點[School()]傷害。

咀嚼可從後排造成傷害。",136071,4,1,0,0
542,粉碎防禦,"使你受到的傷害提高[abs(abilityStateMod( 24, 542 ))]%。",132358,-1,0,530,3
543,潛行,"速度降低30%。
傷害提高150%。",514640,-1,0,320,2
544,速度強化,"速度提高[abs(abilityStateMod( 25, 544 ))]%。",648208,-1,0,113,2
546,冰霜新星,"這隻寵物無法被交換。

|cFF0070DD冰凍|r。",135848,-1,0,95,0
549,GM陷阱,,638662,0,0,0,4
562,GM擊殺,殺死目標。作弊者。,236363,1,0,0,0
563,快速攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。

此技能總是優先發動。",132301,4,0,0,0
564,潛水,"[StandardAccuracy(2,1)]|cffffffff命中機率|r

隱沒，一輪內無法遭受攻擊。

你在下一輪攻擊，造成[StandardDamage(2, 1)]點[School()]傷害。",133151,8,4,0,0
565,地下,"隱沒。
無法被攻擊。",451165,-1,0,60,0
566,強力球,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

滾向敵人，造成[StandardDamage(1,1)]點[School()]傷害，並使你的速度提高[statechange(1,2)]%。

你每次使用強力球，你的速度就會持續提高。",133836,4,0,0,0
567,急衝,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

急速衝向敵人，造成[StandardDamage(1,1)]點[School()]傷害，並讓使用者下一輪優先行動。",132337,7,0,0,0
568,假死,假死，閃避對手的攻擊。然後使用者會自動與你生命力最高的寵物交換進入戰鬥。,132293,7,8,0,2
569,水晶監牢,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將目標封在水晶中，使其昏迷[duration(1,1)]|4輪:輪;。",348537,7,5,0,2
570,掃帚攻擊,"跳上一根魔法掃帚並飛向敵人，造成[StandardDamage(1,1)]點[School()]傷害，並有[accuracy(1,3)]%的機率強迫敵人切換到另一隻寵物。",236547,5,0,0,0
571,尖角攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。

如果使用者速度比目標還快，目標有[accuracy(1,3)]%的機率被踐踏並失去該回合行動。",135705,7,1,0,0
572,土石流,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

呼叫一道土石流，造成[StandardDamage(1,1)]點[School()]傷害且引發泥濘天氣，持續[duration(1,2)]輪。

泥濘天氣防止任何寵物切換出場，持續3輪，且致命一擊造成的所有傷害提高[abs(abilityStateMod(314,718))]%。",463566,4,4,0,0
573,自然之觸,"為使用者恢復[StandardDamage(1,1)]點生命力。",136043,4,3,0,2
574,自然結界,"每輪恢復[StandardHealing(1,1,820)]點生命力，持續[duration(1,2)]輪。

在治療持續時間內，你轉變為[School()]生物。",136094,6,0,0,2
575,滑溜寒冰,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

噴出快速冷凍的寒冰，造成[StandardDamage(1,1)]點[School()]傷害，並將敵人附近的地面覆蓋上一層寒冰。

被冰凍的地面會使敵人處於|cFF0070DD冰凍|r狀態，且命中機率降低20%。持續[duration(1,2)]|4輪:輪;。交換寵物後效果仍然有效。",612394,6,0,0,0
576,恢復元氣,"恢復[StandardHealing(1,5)]點生命力，並且並使你當前寵物的生命力上限每級提高[points(1,1,577)]點生命力，持續[duration(1,1)]輪。",413589,4,3,0,2
577,健康,每等級使你生命力上限提高5點。,648207,-1,0,376,2
578,挖掘寶藏,"挖起一根骨頭，恢復你最多[percentage(1,1)]%的生命力。",133718,4,3,0,2
579,急抓攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害 ，並使你的速度提高50%，持續[duration(1,2)]|4輪:輪;。",250626,4,0,0,0
580,腹飽昏沉,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

使目標沉睡[duration(1,1)]|4輪:輪;。",309187,4,5,0,2
581,群聚攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

群聚攻擊目標，第一回合造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]點[School()]傷害，第二回合造成[FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))]點[School()]傷害，第三回合造成[FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))]點[School()]傷害。持續[numTurns()]回合。

被群聚攻擊命中的敵人受到的傷害提高[abs(abilityStateMod( 24, 542 ))]%，持續[duration(1,4)]回合。",135996,2,0,0,0
583,強度,"在下一次攻擊造成額外傷害。

你每次造成傷害，額外傷害都會降低。",648206,-1,0,0,2
584,寒冬之魂,"以冷風衝擊，造成[StandardDamage(1,1)]點[School()]傷害。",135833,6,0,0,0
585,假日歡呼,"造成[StandardDamage(1,1)]點[School()]傷害，並使你的速度提高[abs(abilityStateMod(25,161))]%，持續4|4輪:輪;。",574615,0,0,0,0
586,冬幕之禮,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人造成[StandardDamage(1,1)]點[School()]傷害。",133202,5,5,0,0
588,破壞,"飛上高空，本回合無法遭受攻擊。

你在下一回合進行攻擊，造成[StandardDamage(2, 1)]點[School()]傷害。",574571,1,4,0,0
589,秘法風暴,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方隊伍造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵方寵物平均分攤，並將天氣轉變為秘法之風，持續[duration(1,2)]輪。如果已受秘法之風影響，則造成額外傷害。

在秘法之風持續時間內，寵物不會被昏迷或定身。",135739,5,3,0,0
590,秘法之風,寵物不會昏迷或定身。,135739,-1,0,595,2
591,狂野魔法,"每次對目標攻擊造成的傷害提高最多[abs(abilityStateMod(71,591))*AttackBonus()]點。",252267,-1,0,0,3
592,狂野魔法,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

每次對目標的攻擊傷害提高[abs(abilityStateMod(71,591))*AttackBonus()]點。

持續[duration(1,1)]輪。",252267,5,0,0,2
593,力量奔騰,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即造成[StandardDamage(1,1)]點[School()]傷害。使用者在這之後必須充能兩輪。

在充能時，你無法採取其他行動。",429383,5,5,0,0
594,催眠瓦斯,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並有[accuracy(1,3)]%的機率使目標陷入沉睡，持續[duration(1,3)]輪。

每次使用可使傷害提高[FormatDamage(10*AttackBonus())]點。最多[FormatDamage(30*AttackBonus())]點[School()]傷害。",463877,1,1,0,0
595,月火術,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並將天氣轉變為月光，持續[duration(1,2)]輪。

在月光持續時間內，所有寵物受到25%額外治療效果，且魔法技能造成10%額外傷害。",136096,5,3,0,0
596,月光,"受到的治療效果提高25%。

魔法技能造成10%額外傷害。",136057,5,0,181,2
597,翡翠領域,"降低你每次受到的攻擊傷害，最多降低[abs(abilityStateMod(71,823))*AttackBonus()]點。

持續[duration(1,1)]輪。",134104,1,0,0,2
598,翡翠夢境,"陷入沉睡，第一輪恢復[StandardHealing(1,1,246)]點生命力，第二輪恢復[StandardHealing(2,1,246)]點生命力，然後第三輪恢復[StandardHealing(3,1, 246)]點生命力。

在翡翠夢境持續時間內，你無法交換寵物。",135745,1,5,0,2
599,翡翠夢境,"進入夢境。
每輪持續提高恢復的生命力。",135745,-1,0,78,0
600,時間停止,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使目標昏迷[duration(1,1)]輪。",136106,5,5,0,2
601,定時炸彈,"在3輪後引爆，造成[StandardDamage(4,1)]點魔法傷害，並使目標昏迷1輪。",237538,5,0,0,1
602,定時炸彈,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在敵方隊伍腳下放置時光裂隙。

在3輪後，裂隙爆發，使當前的敵方寵物受到[StandardDamage(4,1,601)]點[School()]傷害，並陷入昏迷，持續[duration(4,2,601)]輪。",237538,5,5,0,0
603,時光流逝,"我方隊伍攻擊的次數加倍，持續[duration(1,1)]輪。",609811,1,20,0,2
604,極限力量,"我方隊伍攻擊造成[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 604 ))]%額外傷害。",648206,-1,0,0,2
605,源質箭,"在[numTurns()-1]|4回合:回合;後引爆，對目前敵人的寵物造成[StandardDamage(1,1,2372)]點[School()]傷害，並使目標昏迷[duration(3,2)]|4回合:回合;。

[StandardAccuracy(3,1)]|cffffffff命中機率|r",575536,1,0,0,0
606,源質箭,"[StandardAccuracy(1,1)] |cffffffff命中機率|r

朝敵方隊伍射出一道源質箭。

能量箭將在[duration(1,1)]輪後命中，使當前的敵方寵物受到[StandardDamage(1,1,2372)]點[School()]傷害並陷入昏迷，持續[duration(3,2,605)]輪。",575536,1,5,0,0
607,災變,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

重挫目標，造成[StandardDamage(1,1)]點[School()]傷害。",409545,1,1,0,0
608,虛空衝擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

以澎湃的秘法力量衝擊敵人，造成[StandardDamage(1,1)]點[School()]傷害。

每次使用可使傷害提高[FormatDamage(pointsincreaseperuse(1,1)*AttackBonus())]點。最多[FormatDamage(pointsmax(1,1)*AttackBonus())]點[School()]傷害。",237016,5,0,0,0
609,不穩,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害。",575534,1,1,0,0
610,古老祝福,"每等級使你的生命力上限提高[abs(abilityStateMod(2,610))/100]點。",648207,-1,0,376,2
611,古老祝福,"為使用者恢復[StandardHealing(1,5)]點生命力，並使你當前寵物的生命力上限每級提高[points(1,1,610)]點，持續[duration(1,1)]輪。",642418,1,3,0,2
612,元龍之擊,"[StandardAccuracy(2,1)]|cffffffff命中機率|r

飛到高空，本輪無法被攻擊。

你會在下一輪進行攻擊，造成[StandardDamage(2, 1)]點[School()]傷害。",236233,1,4,0,0
613,競爭之魂,"傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 613 ))]%。",648206,-1,0,320,2
614,競爭之魂,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並使你造成的傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 613 ))]%，持續[duration(1,2)]|4輪:輪;。",236686,5,0,0,0
615,資料錯誤,只有在最罕見的寵物身上才會發現的未知技能，這個技能的誕生純屬意外。沒有人知道這個技能的功用可能會是什麼。,134400,5,0,0,0
616,閃現打擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

閃現到敵人旁邊，造成[StandardDamage(1,1)]點[School()]傷害。

此技能總是優先發動。",135736,5,0,0,0
617,火花,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

發射火花1到2次，每次命中造成[StandardDamage(1,1)]點[School()]傷害。

如果使用者先攻擊，則可額外攻擊一次。",348560,6,0,0,0
621,岩石急衝,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

猛撞向敵人，造成[StandardDamage(1,1)]點[School()]傷害，並對自己造成[SimpleDamage(1,3)]點[School()]傷害。",237002,6,1,0,0
623,寒冰之墓,"在[numTurns()-1]輪後引爆，對目前敵人的寵物造成[StandardDamage(3,1)]點元素傷害，並使目標昏迷1輪。

[StandardAccuracy(3,1)]|cffffffff命中機率|r",609814,6,0,0,0
624,寒冰之墓,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人發射一顆冰凍能量球。

冰凍球在2輪後命中，使當前敵方寵物受到[StandardDamage(3,1,623)]點[School()]傷害，並昏迷[duration(3,2,623)]輪。",609814,6,5,0,0
625,冰刺術,"穿刺目標，造成[StandardDamage(1,1)]點[School()]傷害。

此技能有很高的機率會失手。",135855,6,0,0,0
626,飛掠,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

戳刺敵人，造成[StandardDamage(1,1)]點[School()]傷害。",134321,4,0,0,0
627,岩石彈幕,"每輪對當前寵物造成[StandardDamage(1,1)]點[School()]傷害。",135236,6,0,0,1
628,岩石彈幕,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人投擲岩石，造成最多[FormatDamage(SimpleDamage(1,1)*4)]點[School()]傷害。

岩石持續地落在敵方當前寵物身上，每輪造成[StandardDamage(1,1, 627)]點[School()]傷害，持續[duration(1,5)]|4輪:輪;。",135236,6,2,0,0
630,毒化枝枒,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即造成[StandardDamage(1,1)]點[School()]傷害，使目標|cFF1EFF00中毒|r，每輪造成[StandardDamage(1,1,379)]點額外[School(379)]傷害，持續[duration(1,2)]輪。",132106,6,0,0,0
631,超級黏液,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將黏液甩向目標，造成[StandardDamage(1,1)]點[School()]傷害，並使其無法逃離戰場，持續[duration(1,2)]輪。",468265,6,0,0,0
632,困惑叮刺,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

目標被叮刺，每輪造成[StandardDamage(1,1,633)]點[School(633)]傷害，持續[duration(1,1)]|4輪:輪;。

在叮刺的持續時間內，目標的攻擊有[accuracy(getProcIndex(PROC_ON_DAMAGE_DEALT,633),1,633)]%的機率傷害到自己，並使自己|cFF1EFF00中毒。|r",136093,2,0,0,0
633,困惑叮刺,"每輪造成[StandardDamage(1,1)]點[School()]傷害。

有[accuracy(getProcIndex(PROC_ON_DAMAGE_DEALT),1)]%的機率在你攻擊時受到[StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT), 1)]點[School()]傷害。

|cFF1EFF00中毒。|r",136093,2,0,25,1
634,地雷區,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在敵人後面放置一堆地雷。下一個被交換進入戰鬥的寵物會受到[StandardDamage(1,1,635)]點[School()]傷害。",133717,9,5,0,0
635,地雷區,"此隊伍下一個被交換進入戰鬥的寵物會受到[StandardDamage(1,1)]點[School()]傷害。",133717,9,0,161,0
636,黏著手榴彈,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對目標丟出一枚黏著手榴彈。

在3輪後手榴彈引爆，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED , 637),1,637)]點[School()]傷害。

在同一時間黏著手榴彈只能作用於一隻敵方寵物。",463550,9,0,0,0
637,黏著手榴彈,"對目標丟出一枚黏著手榴彈。在3輪後手榴彈引爆，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED),1)]點[School()]傷害。

[StandardAccuracy(2,1)]|cffffffff命中機率|r",463550,9,0,0,1
639,毒煙,"每輪造成[StandardDamage(1,1)]點[School()]傷害 。",136182,9,0,0,0
640,毒煙,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將敵人包覆在毒煙內，立即造成[StandardDamage(1,1)]點[School()]傷害，加上每輪造成[StandardDamage(1,1,639)]點[School()]傷害，持續[duration(1,2)]輪。交換寵物後效果仍然有效。",136182,9,0,0,0
641,飛蛋彈幕,"每輪對當前寵物造成[StandardDamage(1,1)]點小動物傷害。",132832,-1,0,0,0
642,飛蛋彈幕,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵人丟出蛋，造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3)+SimpleDamage(1,4))]點[School()]傷害。

蛋會持續落在敵方當前寵物身上，每輪造成[StandardDamage(1,1, 641)]點[School()]傷害，持續3|4輪:輪;。",132832,4,1,0,0
643,堅果炸彈[NYI],"將一顆堅果炸彈放在敵人附近。在[duration(1,1)]輪後，炸彈會引爆，使當前敵方寵物受到傷害。",0,5,0,0,0
644,震地,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

搥打地面，對敵人造成[StandardDamage(1,1)]點[School()]傷害，並對其後排寵物造成一半的傷害。

震地持續[numTurns()]輪，傷害逐漸增加並且能影響地下的敵人。""",451165,9,2,0,0
645,起飛,"[StandardAccuracy(2,1)]|cffffffff命中機率|r

飛到高空，本輪無法被攻擊。

你將在下一輪進行攻擊，造成[StandardDamage(2, 1)]點[School()]傷害。",133029,9,4,0,0
646,驚畏,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，且有[accuracy(1,3)]%的機率使目標昏迷[duration(1,3)]輪。",252188,9,4,0,0
647,轟炸攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並呼叫一次轟炸攻擊。

在[duration(1,2)]輪後開始轟炸，對當前敵方寵物造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED, 819),1,819)]點[School()]傷害。",463515,9,3,0,0
648,骸骨撕咬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

撕咬敵人，造成[StandardDamage(1,1)]點[School()]傷害。",133726,3,0,0,0
649,骸骨風暴,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

對敵方隊伍造成[StandardDamage(1,1)]點[School()]傷害，但消耗你總生命力的[points(1,4)]%。",342917,3,3,0,0
650,骸骨之牢,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並防止目標逃離戰場，持續[duration(1,2)]輪。",133719,3,0,0,0
651,剪刀、石頭、布[NYI],"造成[StandardDamage(1,1)]點隨機系別傷害。",0,3,0,0,0
652,鬼纏,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

使用者化為一個邪惡靈魂並進入目標體內，每輪造成[StandardDamage(1,1,653)]點[School()]傷害 。

在鬼纏持續時間內，使用者視為死亡。",236298,3,4,0,0
653,鬼纏,"每輪造成[StandardDamage(1,1)]點[School()]傷害。",236298,3,0,0,0
654,鬼魅撕咬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並讓使用者昏迷[duration(1,2)]輪。",236548,3,3,0,0
655,詭異咬嚼,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

咬嚼敵人，造成[StandardDamage(1,1)]點[School()]傷害。",237524,3,0,0,0
657,染疫之血,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害，並使目標染疫，持續[duration(1,2)]輪。

在染疫持續時間內，攻擊目標的敵人將恢復生命力。",538561,3,0,0,0
658,染疫之血,被擊中時，攻擊者恢復生命力。,538561,3,0,0,3
659,散佈傳染[NYI],"造成[StandardDamage(1,1)]點[School()]傷害，並使目標受到會傳染的疾病，造成[StandardDamage(1,1,123)]點[School()]傷害兩次後彈跳到其盟友寵物身上。能彈跳最多3次。",0,3,4,0,0
660,散佈傳染,"每輪造成[StandardDamage(1,1)]點傷害。

當效果持續時間結束時，它將彈跳到一名盟友身上。",0,-1,0,0,0
661,散佈傳染,"每輪造成[StandardDamage(1,1)]點傷害。

當效果持續時間結束時，它將彈跳到一名盟友身上。",0,-1,0,0,0
662,散佈傳染,"每輪造成[StandardDamage(1,1)]點傷害。",0,-1,0,0,0
663,屍爆術,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

立即殺死使用者，對敵人造成相當於其生命力[points(1,1)]%的[School()]傷害，並使目標受到感染。

受感染的目標每輪受到相當於其生命力上限[points(1,1,664)]%的[School()]傷害，持續[duration(1,2)]輪。",237521,3,0,0,2
664,屍爆術,"每輪造成相當於目標生命力[points(1,1)]%的[School()]傷害。

|cFFAAFFAA中毒|r",237521,3,0,25,0
665,吞噬屍體,"[StandardAccuracy(1,2)]|cffffffff命中機率|r

吞噬一個盟友屍體並恢復生命力上限的[points(1,2)]%。

屍體只能被使用一次。",237524,3,3,0,2
666,激進攻擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

造成[StandardDamage(1,1)]點[School()]傷害並使目標激進，持續[duration(1,2)]輪。

在激進持續時間內，目標造成25%額外傷害，並受到50%額外傷害。",132103,3,0,0,0
667,陳年蛋黃,移除使用者身上所有增益與減益效果。,236549,0,2,0,18
668,恐怖吐息,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

引導一陣恐怖的毒性吐息噴向敵方，對敵方隊伍造成[StandardDamage(1,1)]點[School()]傷害，此傷害由所有敵方寵物平均分攤。如果天氣是淨化之雨則造成額外傷害。

你的寵物會持續施展這個攻擊，持續[numTurns()]輪。",344804,0,0,0,0
669,後空翻,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

施展一個空翻，造成[StandardDamage(1,1)]點[School()]傷害。

如果使用者先行動會使對手在此輪無法行動。",642415,0,3,0,0
670,彈簧陷阱,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

在地上放置一個彈簧陷阱。對手每次攻擊有一定的機率觸發陷阱。

對手觸發陷阱時將受到[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED,671),1,671)]點[School()]傷害，並且無法攻擊，持續[duration(getProcIndex(PROC_ON_AURA_REMOVED,671),2,671)]輪。",461122,9,5,0,0
671,彈簧陷阱,"攻擊有一定的機率觸發陷阱，造成[StandardDamage(getProcIndex(PROC_ON_AURA_REMOVED,671),1)]點[School()]傷害，並讓其無法攻擊，持續[duration(getProcIndex(PROC_ON_AURA_REMOVED,671),2)]輪。

[StandardAccuracy(2,1)]|cffffffff命中機率|r",461122,9,0,255,0
677,狂野之風,"當前寵物每輪受到[StandardDamage(1,1)]點[School()]傷害 。",132845,2,0,627,1
681,戰鬥恢復,你的寵物在戰鬥後會恢復在戰鬥中失去的一部分生命力。,463526,0,0,0,2
682,天啟,"一顆隕石從扭曲虛空落下，在落地時所有啟用的寵物都會死亡。

此效果無法移除。只有蟑螂和甲蟲能夠存活。",535592,4,0,240,3
683,天啟,"一顆隕石從扭曲虛空落下，在落地時所有啟用的寵物都會死亡。

此效果無法移除。只有蟑螂和甲蟲能夠存活。",535592,4,0,240,3
684,GM自殺,殺死施法者。這麼快就放棄了?,236363,3,0,0,0
706,蟲群,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

放出蟲群，第一回合造成[FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]點[School()]傷害，第二回合造成[FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))]點[School()]傷害，第三回合造成[FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))]點[School()]傷害。

被蟲群命中的敵人受到的傷害提高[abs(abilityStateMod( 24, 542 ))]%，持續[duration(1,4)]回合。

蟲群會持續[numTurns()]回合。",538518,4,0,0,0
710,建造砲塔,"建造一個砲塔攻擊敵方隊伍前排寵物，每輪造成[FormatDamage(SimpleDamage(1,1,711)*3)]點[School()]傷害。

每個砲塔持續[duration(1,1)]|4輪:輪;。",133013,9,2,0,0
711,砲塔,"對敵人前排寵物每輪造成[FormatDamage(SimpleDamage(1,1)*3)]點[School()]傷害。",133013,9,0,153,0
712,磁軌砲,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

用磁軌砲射擊敵人，造成[StandardDamage(1, 1)]點[School()]傷害。",133037,6,0,0,0
713,閃擊,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

出拳打擊敵人1到2次，每次造成[StandardDamage(1,1)]點[School()]傷害。

如果使用者先攻擊，則可額外攻擊一次。",458970,0,0,0,0
714,GM復活,復活寵物。,136080,0,0,0,0
717,被放逐,在效果持續時間結束前，被放逐的寵物無法返回戰鬥。,136135,-1,0,165,0
718,土石流,"所有進入戰場的寵物都會被定身[duration(1,1)]輪，且所有致命一擊造成的傷害提高 [abs(abilityStateMod(314,718))]%。

被定身的敵人無法切換出場。",463566,4,0,171,0
720,複製體,製造一個複製體，每輪會發動額外攻擊。,610610,5,0,183,2
721,滑溜寒冰,"精準度降低20%。

所有寵物視為|cFF0070DD冰凍|r。",612394,6,0,191,2
722,GM無敵,使目標無敵。,236370,0,0,0,0
723,安全防護機制,每場戰鬥可復活一次，並恢復20%生命力。,618979,9,0,0,6
724,被詛咒,不死寵物被殺死時會復活並維持無法被殺死狀態一輪。,618980,3,0,0,6
725,GM無敵,嘿寶貝，看看我是多麼無敵。,236370,-1,0,0,3
726,恢復,"人形生物如果在此輪造成傷害，可恢復其生命力上限的[percentage(1,1,726)]%。",618977,0,0,0,6
728,GM略過,"你先行動。

不，不，你先行動。",134392,0,0,0,0
733,GM斬殺距離,"將目標的生命力設為[percentage(1,1)]%。",236367,1,0,0,0
734,水晶監牢,"昏迷。

無法對此寵物下命令。",348537,-1,0,205,3
735,速度強化,"速度提高[abs(abilityStateMod( 25, 735 ))]%。",648208,-1,0,113,2
737,隕石,"飛到高空。
無法被攻擊。",517112,-1,0,241,2
738,技能禁制,"此寵物的下一個技能將被封鎖[points(1,1)]輪。",132372,2,0,0,3
739,狂亂,"造成的傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 739 ))]%。",648206,-1,0,320,3
740,狂心麥酒,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

濃烈的麥酒讓使用者狂怒，促使其攻擊，造成[StandardDamage(1,1)]點[School()]傷害，並使其造成的傷害提高[abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 739 ))]%，持續[duration(1,2)]|4輪:輪;。",236698,0,0,0,0
741,旋風斬,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

狂野地四處旋轉，對敵方隊伍造成[StandardDamage(1,1)]點[School()]傷害，由所有敵人平均分攤。",132369,0,3,0,0
742,蔓延真菌,"每輪造成[StandardDamage(1,1)]點[School()]傷害。

在月光下會造成額外傷害。",134052,3,0,0,0
743,蔓延真菌,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

一個蔓延的真菌感染目標，每輪造成[StandardDamage(1,1,742)]點[School()]傷害，持續[duration(1,1)]輪。

在月光中造成額外的傷害。",134052,3,0,0,0
744,吸血種子,"每輪造成[StandardDamage(1,1)]點[School()]傷害。此光環的施法者會恢復相當於造成傷害[points(1,2)]%的生命力。",134201,6,0,0,1
745,吸血種子,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將一顆種子種植在目標體內，立即造成[StandardDamage(1,1)]點[School()]傷害，並治療使用者[StandardHealing(1,2)]點生命力。種子持續[duration(1,3)]輪。

每輪種子會造成[StandardDamage(1,1,744)]點[School(744)]傷害，並恢復使用者相當於傷害量的生命力。",134201,6,4,0,0
746,孢子蘑菇,"[StandardAccuracy(1,1)]|cffffffff命中機率|r

將一個蘑菇放在敵方隊伍附近。它會成長2|4輪:輪;，然後釋放一朵孢子雲。

孢子雲會感染前排寵物，每輪造成[StandardDamage(1,1, 748)]點[School(748)]傷害，持續[duration(3,1,747)]輪。",132371,6,2,0,0
747,孢子蘑菇,"釋放一朵孢子雲，感染當前寵物，持續[duration(3,1)]|4輪:輪;。",132371,6,0,262,0
748,孢子爆發,"每輪造成[StandardDamage(1,1)]點[School()]傷害。",132371,6,0,263,1
750,靈魂結界,格擋一次攻擊。,425952,0,0,0,2
