ID,Name_lang,Description_lang,Rarity,SpellID,ResearchBranchID,NumSockets,TextureFileID,RequiredWeight
283,奈札阿茲瑞特權杖,奈幽蟲族源於一個名為亞基的古老種族，大約有半數的蟲族在經歷與食人妖之間永無止境的戰爭後，遷徙到遙遠的北方。在北裂境的地底下，他們建立起巨大的城市，傳奇般的阿茲歐-奈幽。巫妖王的到來使得這個邪惡的奈幽種族受到殘酷的打擊，許多蜘蛛形生物被轉化成天譴軍，而其他生物則被逼的不得不深深地藏匿起來。,0,91170,5,2,426727,45
285,感染的紅寶石戒指,奈幽蟲族源於一個名為亞基的古老種族，大約有半數的蟲族在經歷與食人妖之間永無止境的戰爭後，遷徙到遙遠的北方。在北裂境的地底下，他們建立起巨大的城市，傳奇般的阿茲歐-奈幽。巫妖王的到來使得這個邪惡的奈幽種族受到殘酷的打擊，許多蜘蛛形生物被轉化成天譴軍，而其他生物則被逼的不得不深深地藏匿起來。,0,91188,5,3,426727,45
287,恐怖的心臟盒,奈幽蟲族源於一個名為亞基的古老種族，大約有半數的蟲族在經歷與食人妖之間永無止境的戰爭後，遷徙到遙遠的北方。在北裂境的地底下，他們建立起巨大的城市，傳奇般的阿茲歐-奈幽。巫妖王的到來使得這個邪惡的奈幽種族受到殘酷的打擊，許多蜘蛛形生物被轉化成天譴軍，而其他生物則被逼的不得不深深地藏匿起來。,0,91191,5,2,426727,45
289,六爪飛簷,奈幽蟲族源於一個名為亞基的古老種族，大約有半數的蟲族在經歷與食人妖之間永無止境的戰爭後，遷徙到遙遠的北方。在北裂境的地底下，他們建立起巨大的城市，傳奇般的阿茲歐-奈幽。巫妖王的到來使得這個邪惡的奈幽種族受到殘酷的打擊，許多蜘蛛形生物被轉化成天譴軍，而其他生物則被逼的不得不深深地藏匿起來。,0,91197,5,2,426727,45
291,一大瓶蟄猛巨蟲血液,奈幽蟲族源於一個名為亞基的古老種族，大約有半數的蟲族在經歷與食人妖之間永無止境的戰爭後，遷徙到遙遠的北方。在北裂境的地底下，他們建立起巨大的城市，傳奇般的阿茲歐-奈幽。巫妖王的到來使得這個邪惡的奈幽種族受到殘酷的打擊，許多蜘蛛形生物被轉化成天譴軍，而其他生物則被逼的不得不深深地藏匿起來。,0,91209,5,2,426727,45
293,輔臣的潦草紙條,奈幽蟲族源於一個名為亞基的古老種族，大約有半數的蟲族在經歷與食人妖之間永無止境的戰爭後，遷徙到遙遠的北方。在北裂境的地底下，他們建立起巨大的城市，傳奇般的阿茲歐-奈幽。巫妖王的到來使得這個邪惡的奈幽種族受到殘酷的打擊，許多蜘蛛形生物被轉化成天譴軍，而其他生物則被逼的不得不深深地藏匿起來。,0,91211,5,2,426727,45
295,上古之神的祝福,你發現了一個非常不好的東西。光是注視著這個文物的碎片都會使你心神受創，你擔心若將這個物品完成可能會使你發瘋。,1,91214,5,3,458951,140
297,尤格薩倫的解謎箱,這個文物的每個碎塊會不斷地發出難以理解的低語聲，並且當你累積越多碎塊時，這些低語聲便逐漸融合而成令人發狂的呢喃細語。你希望你知道自己在做什麼。,1,91215,5,3,458944,140
301,考爾銀色波刃劍,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,91219,1,2,426727,45
303,燃眼戰槌,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,91221,1,2,426727,45
305,鐵怒尖刺護手,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,91223,1,2,426727,45
307,柔伊女皇之語,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,91224,1,2,426727,45
309,銅鬚權杖,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,91225,1,2,426727,45
313,旅店老闆的女兒,這個小石頭看起來像爐石。它摸起來很溫暖，而且還會不合時宜地輕聲咯咯笑。,1,91226,1,3,458960,150
315,巫士族長索瑞森法杖,這根法杖碎片依然充滿能量且不斷地劈啪作響。然而它看似受過嚴重的火焰攻擊。,1,91227,1,3,458959,150
317,泰蘭妲珍愛的娃娃,這是個做工簡單的夜精靈娃娃，它的手腳是用青瓷所制成的，並塗有一層淡淡的紫色。它的服裝精緻但受到磨損。這個娃娃的長髮是最引人注目的地方，這肩長髮很可能是真的夜精靈頭髮。,1,91757,4,3,458963,150
319,變形之骨,這些骨頭看起來像是人形生物的手臂和蛇尾組成的奇特混合物，你認為這應該是納迦的殘骸。更令人感興趣的是，這副骷髏被拼組起來並且擺成一個姿勢，彷彿曾一度被放在博物館中展示。,1,91761,4,3,458942,150
323,百法師項鍊,卡多雷是艾澤拉斯最古老的種族之一。在他們的歷史中最為黑暗的時期，是發生在當最高階的精靈貴族，又名奎爾多雷，因釋放危險的魔法而將燃燒軍團帶到了這個世界，最終導致了無數的傷亡。,0,91762,4,2,426727,45
325,銀色卷軸匣,卡多雷是艾澤拉斯最古老的種族之一。在他們的歷史中最為黑暗的時期，是發生在當最高階的精靈貴族，又名奎爾多雷，因釋放危險的魔法而將燃燒軍團帶到了這個世界，最終導致了無數的傷亡。,0,91766,4,2,426727,45
327,月環旋刄,卡多雷是艾澤拉斯最古老的種族之一。在他們的歷史中最為黑暗的時期，是發生在當最高階的精靈貴族，又名奎爾多雷，因釋放危險的魔法而將燃燒軍團帶到了這個世界，最終導致了無數的傷亡。,0,91769,4,2,426727,45
329,幽光護符,這是個美麗的護符，由許多亮金色的圓環和尖角，以及一個碩大的眼淚狀翡翠所組成。在翡翠的深處你可以看到一顆閃閃發光的球，球體中間有張模糊的夜精靈的臉。這顆球看起來像是在翡翠之中移動，但又不似被困的昆蟲般慌亂地想要逃脫。,1,91773,4,3,458964,150
331,沙之堡,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91775,7,2,426727,45
333,翡翠眼珠的小貓雕像,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91779,7,2,426727,45
335,滑石甲蟲項鍊,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91780,7,2,426727,45
339,小片綠洲馬賽克工藝,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91782,7,2,426727,45
341,紋刻彎刀握柄,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91785,7,2,426727,45
343,臟器罈,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91790,7,2,426727,45
345,沙漠宮殿草圖,托維爾原本是由泰坦們創造出來守護奧丹姆秘密的石巨人。他們擁有貓科動物的下半身和頭，以及人類的軀幹。如許多其他泰坦創造出的產物一樣，托維爾屈服於血肉詛咒之下。如今存在著三個不同的部族，分別是蘭姆卡韓、奧爾希斯(瀕臨滅絕)，以及奈斐賽特。而其中奈斐賽特部族則已與死亡之翼結為同盟，以重獲托維爾之石身。,0,91792,7,2,426727,45
347,弗蘭克羅恩‧鑄鐵的煙斗,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,91793,1,2,426727,45
349,木乃伊猴掌,這看起來只不過是個小型靈長類的手掌。但透過更仔細的檢查可以發現，這隻手因為被奧丹姆的沙子埋了幾百年而變得乾癟。不管怎樣，你毫無疑問地認為這東西肯定沒有看上去那樣簡單。,1,92137,7,3,458957,150
351,安姆內法杖,這把長法杖的頂端由黃金製成，其中心有顆神秘的綠色寶石，能讓光線穿透它照射出來。法杖摸起來很溫暖，而且如果在一個地方擺上一段時間，植物會如同面向太陽般轉向它。,1,92139,7,3,458958,150
353,甲蟲風暴墜飾,這是條很重的項鍊，幾乎像塊護甲，套了許多小型石製和銅製的聖甲蟲代替鐵鏈環，其中最巨大的聖甲蟲是以青金石雕刻而成的，並鑲崁在黃金之中。,1,92145,7,3,458952,150
355,阿茲亞基權杖,這根短棍杖的頂端崁著鑲爪紫晶。你蠻肯定這絕對不是托維爾風格的設計，而是其拉風格的設計。或許因為鄰近安其拉神廟的關係，使得這個文物不知何故能不受屏障影響，而流入奧丹姆。,1,92148,7,3,458955,150
357,西羅科彎刀,這把彎刀是以青銅鍛造而成，但鑲有大量的黃金，並且似乎有暖風緊緊依附著。此劍刃被打造成鋒利的彎鐮刃形狀，托維爾稱之為寇派斯彎刀。,1,92163,7,3,458956,150
359,年少皇帝之戒,這是一枚鑲崁著綠松石的黃金戒指，戒指上的綠松石被打磨成聖甲蟲形狀。這個戒指蠻小的，必須要施點力才能戴到你的手指頭上。,1,92168,7,3,458954,150
371,矮人嬰兒襪,鐵爐堡的矮人原本是由三個部族所組成的，分別是銅鬚氏族、蠻錘氏族和黑鐵氏族。在經歷了矮人內戰後，銅鬚氏族控制了鐵爐堡，蠻錘氏族最後退到了辛特蘭和暮光高地。而黑鐵氏族則遷徙到赤脊山與燃燒平原之間，棲息於黑石山的暗影之中。,0,93440,1,0,426727,30
372,伊露恩墜飾項鍊,卡多雷是艾澤拉斯最古老的種族之一。在他們的歷史中最為黑暗的時期，是發生在當最高階的精靈貴族，又名奎爾多雷，因釋放危險的魔法而將燃燒軍團帶到了這個世界，最終導致了無數的傷亡。,0,93441,4,0,426727,30
374,石化木裂片,化石是遠古時期保存下來的動物或植物的遺骸。通常活體組織會被礦物質所取代，保存成生物原始的形態。,0,93442,3,0,426727,30
378,怪異絲絨蟲,化石是遠古時期保存下來的動物或植物的遺骸。通常活體組織會被礦物質所取代，保存成生物原始的形態。,0,93443,3,0,426727,35
380,精緻血頂族晚餐器皿,贊達拉部族是已知歷史最古老的食人妖部族，其他所有的食人妖都是源自於他們。贊達拉被視作是所有食人妖中地位最崇高的祭司階級，他們朝夕不倦、不停地記錄和保存食人妖的社會與傳統。從贊達拉分裂出的眾多部族中，以古拉巴什和阿曼尼這兩支部族最為強盛。,0,93444,8,0,426727,32
628,絕種龜殼,這片龜殼的堅韌程度令人感到不可思議。如果你把碎片全部收集起來，說不定能拼湊成一個堅固的護具。,1,98533,3,0,516519,150
633,作祟戰鼓,這看起來像是一面精心製作的古老食人妖戰鼓。皮革的顏色不太常見，花紋是刻上去的，而不是一般用畫的或是染色的。,1,98556,8,3,516517,100
635,古老的琥珀,在這塊相當大的石化樹脂中，隱約有個微小的人形身影。,1,98560,3,0,516515,100
637,維酷角杯,這是一個銀質雕花、刻有符文，又相當堅固的角形大酒杯。,1,98569,27,3,516520,100
639,翼手龍寶寶,在這顆化石蛋中仍...仍能存活嗎?!,1,98582,3,0,516516,120
641,巫毒刻像,這個由食人妖製作的中型刻像複雜度非比尋常。,1,98588,8,3,516518,100
1035,熊貓人茶具組,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113968,229,1,633003,50
1037,熊貓人棋盤,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113971,229,0,633003,40
1039,釀酒老爹郭拳頭的鴛鴦對杯,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113972,229,1,633003,50
1041,釀酒老爹雲仁的拐杖,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113973,229,1,633003,50
1043,釀酒老爹心無盈的空桶,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113974,229,1,633003,50
1045,雕刻精美的銅鏡,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113975,229,1,633003,50
1047,鑲金陶瓷葬儀刻像,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113976,229,1,633003,50
1049,藥劑師罐子,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113977,229,1,633003,50
1051,玉龍寶珠,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113978,229,2,633003,60
1053,怒兆軍旗,神秘的熊貓人是潘達利亞大陸的原生人種，他們的情操高尚、熱情好客，而且喜愛美食。熊貓人在隱蔽多年的潘達利亞大陸過著與世隔絕的生活，不受外界的干擾，發展出豐富獨特且深具內涵的文化。然而，熊貓人雖然愛好和平，他們的歷史卻是在一頁頁的苦難與紛爭中寫下的。,0,113979,229,1,633003,50
1057,赤吉之傘,傘上的竹枝和油紙雖然看似纖細脆弱，其實卻異常堅韌耐用，顯然有附上魔法，才能抵得過歲月的摧殘。,1,113980,229,3,651724,180
1059,雪怒之矛,這把長矛雖然壞了，碎片卻還隱隱散發著魔力。說不定，它們能重組成可用的武器?,1,113981,229,3,651723,180
1085,叛亂鐐銬,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113982,231,1,633001,50
1087,破裂的魔古符石,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113983,231,1,633001,50
1089,兵馬俑手臂,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113984,231,1,633001,50
1091,硬化骨鞭,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113985,231,1,633001,50
1093,雷王徽記,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113986,231,1,633001,50
1095,雷王敕令,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113987,231,2,633001,60
1097,鐵製項鍊,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113988,231,1,633001,50
1099,督軍的烙鐵,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113989,231,1,633001,50
1101,魔古硬幣,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113990,231,0,633001,30
1103,破舊的紀念碑記錄簿,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,113991,231,1,633001,50
1105,麒麟獸雕像,顯然是某種石雕的碎片，但詭異的是，它們又彷彿是活生生的物體。,1,113992,231,3,645155,180
1107,解剖學人偶,這個解剖學人偶給你一種感覺:它並非「醫療」用途。,1,113993,231,3,645154,180
1190,Test Project,恆春谷的神秘泉水促成某個原始人種發展出驚人的體格、力量與智能，進化成「魔古」。他們的文化唯武獨尊，由獨裁的戰士階級實施鐵腕統治，而他們的各種岩雕石像則依然屹立至今。,0,124102,0,0,426727,30
1834,螳螂人帝國旌旗,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139776,29,1,839112,50
1836,遠古樹液餵食器,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139779,29,1,839112,50
1838,祈禱螳螂,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139780,29,1,839112,50
1840,惰性聲音信標,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139781,29,1,839112,50
1842,聖螳殘骸,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139782,29,1,839112,50
1844,螳螂人油燈,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139783,29,1,839112,50
1846,花粉採集器,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139784,29,1,839112,50
1848,奇帕利樹液容器,螳螂人帝國的存在比泰坦還要久遠。這個具有高智力的昆蟲人古老文明是由女皇所統治，並以種姓制度分類。螳螂人的社會依附在奇帕利樹及其所產生的樹液琥珀之下。,0,139785,29,1,839112,50
1850,螳螂人天掠刃,一把輕盈而優雅的刀刃。也許你可以找到辦法把它復原。,1,139786,29,3,840939,180
1852,音波脈衝產生器,一個奇怪的裝置，看來與聲波的產生有關。也許可以把它組裝回堪用的狀態。,1,139787,29,3,840940,180
1951,齒痕斑斑的霜狼之斧,為了在霜狼氏族得到完全的認同，每位氏族成員必須單獨執行一項任務，那就是和一頭霜狼變成朋友並與其增進情誼。不是所有的氏族成員都能通過這項試煉，但是通過的人就能得到相伴終生的勇猛霜狼。,0,168290,350,1,1030822,50
1953,霜狼先祖骨雕,霜狼獸人的成年禮有個規定，必須宰殺一頭冰霜野豬，並將其家族族譜刻到最大的野豬獠牙上，獠牙越大就能刻得越完整。對霜狼氏族的獸人而言，家族歷史及傳統十分重要，所以為存續家族血脈紀錄，每一季都會狩獵最大隻的冰霜野豬。,0,168291,350,2,1030822,60
2041,狼皮雪鞋,酷寒的霜火雪原沒有多少新鮮蔬菜，所以霜狼氏族得靠打獵來維持生活。他們的雪鞋是以狼骨及狼皮製成，讓獵人追蹤獵物的時候不會陷進深深的雪堆裡。,0,168292,350,1,1030822,45
2043,薩滿始祖的頭飾,學習與德拉諾的元素之靈交談，是獸人歷史上的重大成就。許多氏族都宣稱神秘的「薩滿始祖」出自自己的氏族，但事實上，沒有人能確定那人的來歷。,1,172459,350,3,1067527,180
2045,頌戰者之鼓,戰歌氏族以出乎意料的震驚和恐懼克敵制勝，他們使用令人畏懼的戰吼及雷霆萬鈞的戰鼓行軍，因此贏得「戰歌」之名。這些造型恐怖的戰鼓是以塔巴克皮革製成，緊緊地張在看似巨魔顱骨的東西上面，紀念這個氏族當初擺脫巨魔帝國控制的事蹟。,0,168293,350,2,1030822,45
2049,尖嘯吼板,吼板是一塊大約手臂長度的堅硬木板，繫在長繩底端，然後在使用者的頭上旋轉揮舞，產生嗡嗡的聲響，能夠傳到很遠的地方。戰歌氏族在吼版上挖溝槽，所以能發出高音調的吵雜哨音，有別於其他大部分氏族的低沉嗡鳴。,0,168294,350,2,1030822,55
2051,戰歌儀祭長槍,戰歌氏族的獸人經常四處遷徙。當他們紮營時，會在其家庭帳篷邊的地上插一根長槍，上頭往往還掛著戰敗敵人的頭顱。這根長槍已經有上百年之久，而且上頭刻著好幾個關鍵戰役的名字。,0,168295,350,1,1030822,60
2055,金匠工錘,儘管有許多凹痕及刮痕，你還是能看到黑石氏族圖樣就蝕刻在這把曾經傲視群雄的戰錘上。他們是第一個精通塑造黑石金屬工藝的獸人氏族，黑石氏族偏好在戰爭中揮舞鈍錘，以此紀念先祖。,0,168296,350,1,1030822,50
2071,元素風箱,黑石氏族原本只能透過自然的、元素強化的遠古德拉諾烈焰，來塑形和硬化黑石礦。但是有經驗的薩滿能利用這種風箱將火元素之靈的力量直接導入煉鋼高爐，讓黑石氏族可以在任何地方興建熔爐。,0,168297,350,2,1030822,65
2073,黑石剃刀,黑石氏族的獸人男性在成年前都不會剪髮，要到他們成年時才會剃頭，並且決定他們在這個極端嚴格軍事管制社會中扮演的角色。這把古老的剃刀是以黑石鍛造而成，而且上面飾有珠寶，像是某個顯赫家族代代相傳的物品。,0,168298,350,1,1030822,50
2075,增重砍斧,破碎之手氏族確實名符其實，此氏族戰士會進行儀式，將自己的手擊碎後斬斷。殘肢會經過燒灼處理，然後以各式武器代替。這把刀看似一般屠夫使用的切肉刀，刀身十分沉重，有助於將腕部俐落地一刀兩斷。,0,168299,350,1,1030822,45
2077,帶勾匕首,破碎之手氏族打勝仗後會以自殘慶祝。他們最受推崇的戰士身上滿是傷疤及穿環。隨著年歲增長，越來越難分辨受傷原因。不知究竟是因為敵人攻擊或是慶祝戰勝時的自殘。,0,168300,350,2,1030822,60
2081,倒刺魚鉤,這串與手臂等長的倒鉤看起來完全不像傳統的魚鉤，反而更像是精心製作的長戟之刃。實在很難想像這種魚鉤釣起的海怪到底有多大隻，難怪大多數獸人寧願在陸地上狩獵獵物。,0,168301,350,1,1030822,45
2083,儀祭刺青針具,這些骨針取自死去敵人的屍體，然後再仔細磨尖。影月秘術使經常將神秘符文刻在身體上，以便更清楚地與祖先和元素之靈溝通。,0,168303,350,1,1030822,40
2085,破損的象牙雕像,這尊塑像如夜空般漆黑，是過去一度盛行、但現在已經被影月氏族長老所禁止的虛無崇拜實證。這尊塑像肯定是以巨型伊萊克的長牙雕刻而成，鑿刻手法既粗糙又狂熱，經過染色，並刻有複雜的漩渦和鋸齒紋路。,0,168304,350,1,1030822,45
2087,先祖咒符,每次要做出重大決策的時候，影月薩滿一定會詢問過去先祖的意見。利用先祖生前對其意義重大的咒符及其他聖物，薩滿舉行召魂儀式時將可更加順利地與逝去的先祖對話。,0,168305,350,1,1030822,55
