ID,Name_lang,Cost_lang,OutOfError_lang,ToolTip_lang,MinPower,MaxPower,StartPower,CenterPower,RegenerationPeace,RegenerationCombat,BarType,Flags,StartInset,EndInset,FileDataID[0],FileDataID[1],FileDataID[2],FileDataID[3],FileDataID[4],FileDataID[5],Color[0],Color[1],Color[2],Color[3],Color[4],Color[5]
330,末日軍團傳送門,,,擊敗惡魔部隊，關閉傳送門。,0,250,250,0,0,0,0,518,0.1328,0.1367,457328,457301,457302,449451,457303,0,-1,-1,-4825088,-5224954,-1,-16777216
331,破除幻象,,,解除幻象。,0,150,0,0,0,0,0,4,0.1328,0.1367,457319,0,457317,0,0,0,-1,-1,-1,-1,-1,-16777216
332,擊敗鬼魂,,,殺死攻擊的敵人，突破他們的陣線！,0,100,0,0,0,0,0,4,0,0,457314,449447,449448,449451,449449,0,-655616,-16777216,-17920,-16777216,-16777216,-16777216
335,易燃廢料,,,用封存裝置收集黑玫瑰號的易燃廢料。,0,100,0,0,0,0,0,23,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-13902018,-1,-13967554,-16777216
336,惡魔腐化,惡魔腐化,惡魔腐化,惡魔腐化滿溢的時候，你會變成燃燒軍團的僕人。,0,100,0,0,0,0,0,6,0.2,0.2,0,1130150,1130149,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
337,惡魔腐化,惡魔腐化,惡魔腐化,,0,100,0,0,0,0,0,10,0.2,0.2,0,1130150,1130149,1130147,1130146,0,-1,-1,-65794,-1,-1,-16777216
338,Demon Stuff Destroyed,,,"Number of Anti-Demon Points Earned!

This is Stand-In!",0,500,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
339,防守天火號,,,擊殺敵方被遺忘者，移除天火號上的高爆燃炎彈。,0,20,0,0,0,0,0,4,0.1328,0.1367,457295,0,446219,0,0,0,-1,-1,-1,-1,-1,-16777216
342,瘋狂,瘋狂,你沒有足夠的瘋狂。,隨著瘋狂提高而解鎖額外的能力。,0,100,0,0,0,0,0,2,0.28,0.22,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
343,鄰近池水,,,魔化麥奈隆最靠近暗影之池。,0,100,0,0,100,100,0,82,0,0,449450,449447,457302,0,0,0,-1,-16777216,-6347796,-1,-1,-16777216
344,鄰近池水,,,魔化麥奈隆最靠近熾焰火池。,0,100,0,0,100,100,0,82,0,0,449450,449447,457302,0,0,0,-1,-16777216,-33023,-1,-1,-16777216
345,鄰近池水,,,魔化麥奈隆最靠近魔化池。,0,100,0,0,100,100,0,82,0,0,449450,449447,457302,0,0,0,-1,-16777216,-9246700,-1,-1,-16777216
346,腐敗之力,,,消耗腐敗之力以施展強大的技能。,0,3,0,0,0,0,0,2,0,0,0,1129701,1129702,0,0,0,-16777216,-1,-1,-16777216,-16777216,-16777216
347,元能,元能,需要更多元能,用來施展技能。,0,100,0,0,-5,5,0,6,0.1,0.1,0,1036120,840433,840435,0,0,-1,-1,-11507457,-5257732,-1,-16777216
348,暴風雨,暴風雨,沒有足夠的暴風雨能量。,由閃電箭產生，可用來施展許多的薩滿法術。,0,20,20,0,0,0,0,2,0.1,0.1,0,1036120,840433,840435,840434,0,-1,-1,-11507457,-5257732,-1,-16777216
349,血月之力,血月之力,血月之力,對血月使用枯竭的血水晶來弱化它！,0,1000,0,0,0,0,0,518,0.1,0.15,0,1131301,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
350,突襲天火號,,,擊殺敵方聯盟成員，在天火號上放置高爆燃炎彈。,0,40,0,0,0,0,0,4,0.1328,0.1367,457306,0,446219,0,0,0,-1,-1,-1,-1,-1,-16777216
351,尋寶之旅,,,距離目標還有多遠。,0,100,0,0,0,0,0,130,0.1,0.23,457310,457307,457308,0,457309,0,-1,-13433743,-2541828,-16777216,-768,-16777216
352,Nightmare Torment [Visual PH],Nightmare Torment [Visual PH],Nightmare Torment [Visual PH],[Visual PH]The Nightmare is twisting your thoughts.,0,60,0,0,0,0,0,6,0,0,0,840432,840433,840435,840434,0,-16777216,-1572864,-65536,-16777216,-16777216,-16777216
353,被擾亂的猴人,被擾亂的猴人,猴人派對熱力四射！,"受到擾亂的猴人派對客數目。

打斷派對來激怒歐克‧歐克！",0,300,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
354,夢魘腐化,夢魘腐化,夢魘腐化,夢魘腐化了你的心智。,0,100,0,0,0,0,0,415,0.19,0.19,0,1452757,1452758,1452760,1452759,0,-16777216,-1078646,-491135,-65536,-361091,-16777216
355,秘法充能,秘法充能,你需要更多秘法充能,秘法衝擊，秘法飛彈和魔爆術會產生秘法充能。而秘法彈墓和喚醒則會消耗秘法充能,0,4,0,0,-0.01,0,0,6,0.1,0.1,0,1036120,840433,840435,0,0,-1,-1,-11507457,-5257732,-1,-16777216
358,月能,月能,你需要更多月能,可用來施放技能,0,100,0,0,0,0,0,6,0.1,0.1,457328,0,628128,840435,0,0,-1,-1,-11503361,-5257732,-1,-16777216
361,阿格拉瑪之盾,,,,0,100,100,0,0,0,0,6,0.1328,0.1367,457322,457301,629031,1041333,0,0,-1,-1,-1,-1,-1,-16777216
362,地脈能量,,,在魚人海岸吸收地脈能量。,0,50,0,0,0,0,0,6,0.13,0.13,459016,449447,446219,449431,449449,0,-1,-1,-1,-1,-1,-16777216
365,血石,,,血石需要吸收惡魔的血液。,0,100,0,0,0,0,0,6,0.14,0.14,0,1130148,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
369,腐化,腐化,你已淨化了。,"格哈尼爾滲流出黑暗的能量。要是你的腐化程度太過嚴重，你將會突然驚醒，離開翡翠夢境！

你的治療法術可以減輕你的腐化程度。",0,100,0,0,1,1,0,71,0.13,0.13,525287,1131301,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
370,時光流逝,,,表示和正常時間的差異程度。,0,100,50,100,0,0,0,2,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-517,-1,-16777216
371,不穩定的神聖能量,神聖憤怒,,在奧核之心收集聖光之怒釋放的神聖能量,0,100,0,0,0,0,0,275,0.15,0.15,458992,457301,457302,533346,449449,0,-3882045,-15856120,-1146,-723307,-394762,-16777216
376,不穩定的秘法能量,秘法能量,,你在奧核寶庫附近收集亞魯涅斯所釋放出的秘法能量。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
377,飢渴,,你太過飢餓，無法繼續。,你需要吃東西才能活下去。,0,100,100,0,0,0,0,6,0.14,0.14,0,1130148,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
380,釀酒進展,,,依照美猴王的指示完成佳釀。,0,4,0,0,0,0,1,6,0.1328,0.1367,457569,449457,457567,449461,457568,0,-1,-1,-4818957,-16777216,-4037167,-16777216
381,已收集的地脈能量,地脈能量,,目前的地脈能量等級。趕到下一處地脈節點為你的法力刃豹充能。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
384,惡魔化身,,,惡魔化身剩餘時間。,1,45,45,20,0,0,0,102,0.1328,0.1367,457319,0,457317,0,0,0,-1,-1,-1,-1,-1,-16777216
387,砲火之力,,,在力量耗盡前趕快射擊！,0,30,30,0,-1,-1,0,6,0.15,0.15,0,1130150,1130149,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
388,剩餘時間,,,把握機會探索礦坑！,0,300,300,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
389,剩餘時間,,,把握機會探索礦坑！,0,270,270,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
390,剩餘時間,,,把握機會探索礦坑！,0,240,240,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
391,剩餘時間,,,把握機會探索礦坑！,0,210,210,0,0,0,0,6,0.1328,0.1367,457328,457301,796705,653597,840434,0,-1,-1,-5268647,-1,-1,-16777216
392,黑爾海姆的迷霧,,,黑爾雅的力量增強，在力量全滿時施展巨喉怒濤。,0,100,0,0,0,0,0,2,0.1328,0.1367,458988,457301,457302,653601,0,0,-1,-1,-6752257,-4463400,-1840148,-16777216
393,剩餘時間,,,阻止瑟瑪普拉格的剩餘時間！,0,11,10,0,0,0,4,375,0,0,1053204,0,0,0,0,1053205,-1,-16777216,-16777216,-16777216,-16777216,-602368
394,剩餘時間,,,阻止瑟瑪普拉格的剩餘時間！,0,11,10,0,0,0,4,375,0,0,985508,0,0,0,0,985509,-1,-16777216,-16777216,-16777216,-16777216,-655344
395,折磨,折磨,沒有折磨值。,你被燃燒軍團的技能擊中時，折磨值會提高。,0,100,0,0,0,0,0,29,0.1679,0.1679,1588828,1588825,1588826,1588829,1588827,0,-1,-1,-65536,-4113,-65536,-16777216
399,秘法充能,,,匯聚秘法能量以施放驅逐暗影。,0,300,0,0,0,0,0,10,0.1,0.1,0,1130150,1130149,1130147,0,0,-1,-1,-11507457,-5257732,-1,-16777216
400,魔化能量,,,對敵人造成傷害以消耗魔化能量。,0,300,300,0,0,0,0,6,0.14,0.14,0,1130148,1130145,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
401,神盾之力,,,啟動薩格拉斯之墓的防禦系統。,0,100,100,0,0,0,0,10,0.1,0.1,0,898400,628128,449451,0,0,-1,-1,-11507457,-5257732,-1,-16777216
404,燃燒軍團刺客鎖定,燃燒軍團威脅值,燃燒軍團目前沒有在追蹤你。,這是你對燃燒軍團造成的威脅值等級。要是威脅更高，它們就會派刺客來殺你。,0,15,0,0,0,0,0,23,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
405,紅龍精華,紅龍精華,,從紅龍身上取得的精華。,0,100,0,0,0,0,0,275,0.15,0.15,458992,457301,457302,457320,1131303,0,-5409419,-15856120,-65536,-65536,-5672621,-16777216
408,虛無能量,虛無能量,能量為零。,在這個地方時會充滿虛無能量。,0,100,0,0,0,0,0,29,0.13,0.14,457319,449447,449448,449451,449449,0,-16777216,-16777216,-9764698,-7536430,-9764698,-16777216
410,黑引信公司使用者手冊,熱能,,,0,100,0,50,0,0,0,307,0.13,0.13,982814,449447,449448,457300,449449,0,-1,-131587,-13356063,-1,-855316,-16777216
411,黑引信公司使用者手冊,熱能,,,0,100,99,50,0,0,0,51,0.13,0.13,982815,449447,449448,457300,449449,0,-1,-131587,-1105626,-1,-919048,-16777216
414,顯示時間,,,好好利用！,0,60,60,0,-1,-1,0,6,0.12,0.13,449450,449447,449448,449451,449449,0,-1,-1,-1,-1,-1,-16777216
415,點數,,,盡可能獲得點數，越時尚點數越高！,0,1000,0,0,0,0,4,260,0,0,1053204,0,0,0,0,1053205,-1,-16777216,-16777216,-16777216,-16777216,-1
416,亞昆達之力,,,吸收亞昆達的雷電攻擊，獲得亞昆達之力。,0,100,0,0,0,0,0,6,0.14,0.14,0,840432,796705,840435,840434,0,-1,-1,-1,-1,-1,-16777216
417,擊敗鬼魂,,,殺死攻擊的敵人，突破他們的陣線！,0,100,100,0,0,0,0,4,0,0,457314,449447,449448,449451,449449,0,-655616,-16777216,-17920,-16777216,-16777216,-16777216
421,泰坦精華,泰坦精華,泰坦精華不足,泰坦之力，在成為阿格拉瑪的化身並且吸收傷害時獲得。,0,100,0,0,0,0,0,93,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
424,生命能量,生命能量,,"擊敗敵人來為伊歐娜累積生命能量。
伊歐娜累積達100點生命能量時會施放生命之力。",0,100,0,0,0,0,0,275,0.14,0.14,525287,457301,457302,457320,0,0,-3882045,-15856120,-12132806,-4131652,-10296488,-16777216
427,安撫,安撫,,你在安撫獅鷲獸。把長條填滿就能馴服這頭野獸！,0,100,0,0,0,0,0,0,0.13,0.13,458988,898408,457317,457320,457318,0,-25620,-1,-1481773,-1,-1,-16777216
428,絕心之毒,絕心之毒,你的心跳停了！,每次移動，會導致劇毒在血管中流竄！,0,100,0,0,0,0,0,10,0.13,0.13,628130,628127,628128,0,628129,0,-1,-1,-1,-1,-1,-16777216
430,黑引信公司使用者手冊,荒疫,,,0,100,100,0,0,0,0,307,0.13,0.13,457299,457296,457297,457300,0,0,-1,-131587,-2105377,-1,-8355712,-16777216
431,站穩腳步,站穩腳步,,保持你的優勢，把你的對手打到一邊去！,0,60,30,0,0,0,0,0,0.13,0.13,457327,628127,1131306,898403,898402,0,-1,-6654667,-10873322,-1,-16777216,-16777216
432,名稱,,,提示,0,30,30,0,1,1,0,6,0.15,0.15,0,1130150,1130149,1130147,1130146,0,-1,-1,-1,-1,-1,-16777216
433,喚天者法杖能量,,,對塞斯拉克人施放閃電，藉此在喚天者法杖裡面累積能量！,0,100,0,0,0,0,0,6,0.14,0.14,0,840432,796705,840435,840434,0,-1,-1,-1,-1,-1,-16777216
434,能量等級,能量,,這頭野獸受到電流刺激時，會獲得能量。野獸能量全滿時會施放消耗充能，並獲得一層充蓄電能。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
435,能量等級,能量,,受到電流刺激時，獲得能量。你的能量全滿時，就無法再受到電流刺激。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
436,抓住獅鷲獸,,,抓住獅鷲獸！別從牠身上摔下去！,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-16744449,-1,-1,-16777216
437,能量等級,能量,,閃躲飄散電光的同時收集流動能量。接觸到任何飄散電光會使你喪失一部分收集到的能量，離開飄散電光的區域會使所有收集到的能量消失。,0,100,0,0,0,0,0,262,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
438,壁壘能量,壁壘能量,壁壘能量,吸收閃電之球替瓦里克的壁壘充能。,0,100,100,0,1,1,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
439,虛無之泉,能量,,殺死被虛無感染的敵人，收集虛無精華。,0,100,0,0,0,0,0,23,0.13,0.13,449450,898408,898409,898412,0,0,-1,-1,-1,-1,-1,-16777216
440,感染之血,感染之血,感染之血,,0,30,0,0,0,0,0,6,0.1,0.15,0,1131301,1131302,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
541,壓力,壓力,逼向邊緣,"這個地方的恐懼不斷侵蝕你的意志…
在遺忘海灣使用傷害技能，會使你獲得壓力。達到100點壓力值時，你的決心可能會受到考驗…",0,100,0,0,0,0,0,10,0.13,0.13,459000,898408,1131302,1131304,898402,0,-1,-1,-1,-16777216,-1,-16777216
542,艾澤拉斯的生命力,能量,,艾澤拉斯之心正在賦予艾澤拉斯這顆星球靈魂力量。,0,100,0,0,0,0,0,150,0.13,0.13,0,2203827,2203828,2203830,2203829,0,-1,-1,-1,-1,-1,-16777216
543,合擊威力,強度,,隨著戰鬥持續進行，戰鬥員的合擊威力也會提高。合擊威力達到足夠門檻時，戰鬥員就會展開合擊。,0,100,0,0,0,0,0,770,0.15,0.15,1059359,457302,457302,0,1059357,0,-3882045,-65280,-255,-11081217,-16733441,-16777216
544,腐敗強度,腐敗強度,腐敗強度不足！,腐敗強度可用來施放憎惡狂怒。使用津津有味來消耗腐臭黏液以提高腐敗強度。,0,100,0,0,0,0,0,10,0.13,0.13,457306,628127,628128,0,449449,0,-1,-1,-11147708,-1,-10033066,-16777216
545,強化花粉,強化花粉,強化花粉不足！,強化花粉可用來施放迅速成長。使用深呼吸來消耗林地孢子以獲得強化花粉。,0,100,0,0,0,0,0,10,0.13,0.13,525287,457301,628128,0,449449,0,-1,-1,-13013453,-1,-13013453,-16777216
546,月能精華,月能精華,月能精華不足！,月能精華可用來施放寧靜月光和平靜干涉。對敵人施放月能噴吐和射星魔杖可獲得更多月能精華。,0,5,0,0,0,0,0,8,0.13,0.13,525287,0,449448,0,449449,0,-4025092,-16711681,-6921985,-1,-6921985,-16777216
547,絕望傷悲,絕望傷悲,絕望傷悲不足！,絕望傷悲可用來施放不朽者脈衝和墓誕之力。對敵人施放致命慟哭和墓地爆發可獲得絕望傷悲。,0,5,0,0,0,0,0,8,0.13,0.13,458988,0,449448,0,449449,0,-3173124,-16711681,-10457345,-1,-9150209,-16777216
548,能量花粉,能量花粉,能量花粉不足！,能量花粉可用來施放荊棘之心。使用綠意之矛以獲得能量花粉。,0,100,0,0,0,0,0,10,0.13,0.13,525287,457301,628128,0,449449,0,-1,-1,-13013453,-1,-13013453,-16777216
549,鮮血,鮮血,鮮血不足！,血腥女王可以利用鮮血飛行一小段時間。,0,30,0,0,0,0,0,10,0.08,0.08,446221,446218,446219,0,0,0,-1,-1,-4849664,-1,-1,-16777216
550,複合能量,複合能量,複合能量不足！,複合能量可用來施放奈米燃燒。使用機甲破壞砲以提高複合能量。,0,100,0,0,0,0,0,10,0.13,0.13,457306,457301,2203828,0,449449,0,-1,-1,-6294278,-1,-6294278,-16777216
551,與潛伏的哥布林戰隊距離,,,你與潛伏的哥布林戰隊成員的距離。,0,100,0,0,0,0,2,2,0,0,457591,457564,669470,0,457565,0,-1,-1,-1,-16777216,-1,-16777216
552,收集到的靈魂,靈魂,,收集靈魂獻給薩拉塔斯，強化她的力量。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16542209,-11053313,-12779265,-16777216
553,艾澤萊晶岩吸取器,,,"這個裝置會存放從艾澤萊晶岩泥漿收集來的艾澤萊晶岩。

品質粗製濫造，艾澤萊晶岩偶爾會漏出來。",0,100,0,0,-2,-2,0,0,0.1328,0.1367,457299,457296,1062073,457300,457298,0,-1,-1,-13606754,-1,-1,-16777216
554,理智,理智,你失去了心智！,"幻象和其附屬的生物攻擊你的理智。

當你的理智達到0點時，只有在盟友捐贈理智給你、透過理智恢復之球、或是透過泰坦撤離才能復活。",0,1000,1000,0,0,0,0,13336,0.13,0.14,3193609,3193605,3193607,3193610,3193608,0,-1,-1,-1,-1,-1,-16777216
555,恆燃燃料,,,從熾炎水岸汲取恆燃燃料，裝滿燃料槽。,0,100,0,0,0,0,0,23,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-386041,-1,-13967554,-16777216
556,暴風雪,暴風雪,力量不足,必須待在其他玩家附近才不會受到凍結鮮血效果，暴風雪變強時，範圍內所需的玩家數量也會增加。,0,100,0,0,0,0,0,6,0.13,0.13,0,2565842,2565843,2565845,2565844,0,-1,-1,-1,-1,-1,-16777216
557,佐司特魔法,佐司特魔法,,收集到的佐司特魔法。,0,100,0,0,0,0,0,279,0.15,0.15,459008,1036120,629031,2203830,840434,0,-8408352,-1,-65794,-1,-2561537,-16777216
558,佐司特魔法,佐司特魔法,,收集到的佐司特魔法。,0,100,100,0,0,0,0,275,0.15,0.15,459008,1036120,629031,2203830,840434,0,-8408352,-1,-65794,-1,-2561537,-16777216
561,描圖進度,描圖進度,,準確地跟著描繪圖形能提高描圖進度。,0,100,0,0,0,0,0,275,0.15,0.15,653596,457301,457302,457320,653595,0,-3882045,-15856120,-16522497,-11081217,-16733441,-16777216
562,融合計時器,,,,0,100,100,0,-1,-1,0,23,0,0,0,2203827,457302,449471,0,0,-16777216,-1,-7593,-16777216,-16777216,-16777216
565,NRG-100型充能器的電池電量,NRG-100型充能器的電池電量,NRG-100型充能器的電池電量,擊敗故障機器人來汲取它們身上的能量。,0,100,0,50,0,0,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
567,引路聖光,,,這道引路聖光能抵抗棲息在黑暗之中的恐怖幻象,0,100,100,0,0,0,0,10,0.1,0.1,0,898400,628128,449451,0,0,-1,-1,-11507457,-5257732,-1,-16777216
568,冰凍之血,冰凍之血,你的血液凍結了！,站立不動的話，你的血液會凍結。,0,100,0,0,0,0,0,22,0.136719,0.136719,3023867,3023864,3023865,3023868,3023866,0,-14636289,-16777216,-12064769,-16777216,-16777216,-16777216
569,毒血,毒血,毒素在你的血管流動！,移動的話，會加快毒素在你血管裡流動的速度。,0,100,0,0,0,0,0,22,0,0,3023872,3023869,3023870,3023873,3023871,0,-1,-16777216,-10223780,-16777216,-16777216,-16777216
570,平衡,,,維持力量與魔法之間的平衡。,0,100,50,0,0,0,0,6,0.1328,0.1367,627342,457301,457302,627343,0,0,-1,-1,-16742657,-1,-1,-16777216
572,無效屏障,,,,0,100,100,0,0,0,0,83,0.086,0.086,0,2981812,2981813,2981814,0,0,-1,-1,-1,-1,-1,-16777216
575,能量引導完畢,,,萊莉亞為了進行儀式，正在引導能量流通你身。,0,100,0,0,0,0,0,0,0.1328,0.1367,653596,1036120,840433,2203830,457303,0,-1,-1,-13606754,-1,-1,-16777216
576,噎住量表,,,"吃香腸會提高你噎到的機會，喝酒則會降低。

別吃太快，不然你會噎到！",0,100,0,0,0,0,0,0,0,0,457325,457301,457302,449451,457303,0,-4490434,-3435684,-11674,-16777216,-600438,-16777216
577,電塔耐久度,,,馬爾迪瓦司的秘法陷阱會摧毀電塔，利用電塔本身的防禦設施來擊敗攻擊者，別讓電塔被摧毀。,0,6,6,0,0,0,0,6,0.1328,0.1367,457321,457301,457302,449451,449449,0,-1,-1,-4818957,-5723992,-1,-16777216
578,靈魄熔爐熱能,熱能,,靈魄熔爐散發出的熱能。,0,100,0,0,0,0,0,279,0.15,0.15,0,0,0,0,0,0,-1,-11549185,-6110977,-1,-11428353,-16777216
579,保護這個位置,,,,0,100,0,0,0,0,0,16390,0.13,0.13,0,0,0,0,0,0,-1,-11842741,-1,-1,-1,-16777216
580,壓力,,,忠誠的重量沉甸甸地壓在你肩頭上。,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-16744449,-1,-1,-16777216
581,共鳴,共鳴,沒有共鳴,與純潔之鐘和諧共鳴的程度。,0,100,0,0,0,0,2,2,0,0,457566,457564,449443,0,457565,0,-401539,-16777216,-7678738,-16777216,-598016,-16777216
582,理智,,你失去了心智！,"恩若司會在整場戰鬥中攻擊你的理智。

當你的理智達到0點時，恩若司會完全入侵你的心智，對你施加恩若司之賜，最終使你成為恩若司的僕人。",0,100,100,0,0,0,0,3096,0.13,0.14,3193609,3193605,3193607,3193610,3193608,0,-1,-1,-1,-1,-1,-16777216
585,獲利,獲利,,從古老的入侵戰爭中獲利。,0,750,0,0,0,0,4,0,0,0,985510,0,0,0,0,985511,-6496513,-16777216,-16777216,-16777216,-16777216,-15270122
586,淤泥傳送門幫浦,,,將凝結淤泥從瑞文崔斯送交給仲介者。,0,100,0,0,0,0,0,23,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-386041,-1,-13967554,-16777216
588,跟隱身的死靈哨衛間的距離。,,,你和隱藏的死靈哨衛之間的距離。,0,100,0,0,0,0,2,2,0,0,457566,669469,669470,0,669471,0,-1,-1,-16716395,-16777216,-16723583,-16777216
591,虹吸的靈魄,虹吸的靈魄,虹吸的靈魄,殺死吞噬者來虹吸他們的靈魄。,0,100,0,0,0,0,0,6,0.13,0.13,653596,653593,796640,653597,653595,0,-1,-1,-1,-1,-1,-16777216
592,靈魄貯存,,,顯示你目前可以使用的靈魄量。,0,100,0,0,0,0,0,22,0.14,0.14,0,3614126,3614127,3614129,3614128,0,-1,-1,-1,-1,-1,-16777216
594,符文刃充能,,,吸取敵人的靈魄來為你的符文刃充能。,0,100,0,0,0,0,0,6,0.1328,0.1367,653596,457301,457302,0,840434,0,-1,-1,-14364258,-1,-16725249,-16777216
595,靈魄充能,靈魄充能,,,0,4,0,50,0,0,0,0,0.15,0.15,0,1131305,1131306,1131304,1131303,0,-1,-1,-1,-1,-1,-16777216
596,靈魄匯流裝置,靈魄充能,靈魄匯流裝置尚未充能完畢。,從死靈抽取器吸取靈魄，為靈魄匯流裝置充能。,0,60,0,0,0,0,0,71,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
599,容器等級,,,,0,3,0,0,0,0,0,0,0.2,0.2,0,1036804,1036805,1036807,1036806,0,-16777216,-1,-5263441,-1,-5000269,-16777216
600,Alternate Power Bar Test B,,,,0,1,0,0,0,0,3,516,0,0,457590,967530,0,0,457589,0,-1,-1,-1,-16777216,-16777216,-16777216
601,啟動甬道石,,,這個神秘裝置啟動了！,0,150,0,0,0,0,0,3095,0.1328,0.1367,653596,653593,796705,653597,653595,0,-1,-1,-16292870,-1,-13967403,-16777216
602,靈魄橡實,,,"一顆靈魄橡實所含的靈魄量。

補充靈魄，以獲得靈魄全滿的橡實！",0,100,0,0,0,0,0,2052,0.1328,0.1367,449450,457301,457302,0,840434,0,-1,-1,-13606754,-1,-1,-16777216
603,與失蹤石惡魔之間的距離。,,,你和失蹤石惡魔之間有多遠。,0,100,0,0,0,0,2,2,0,0,457602,449442,449443,0,669471,0,-1,-1,-2945503,-16777216,-2162648,-16777216
604,充能,,,為伯瓦爾的護符充能。殺死大釜中的淵誓者，吸取他們的精華。,0,120,0,0,0,0,0,3223,0.13,0.13,0,3614122,3614123,0,3614124,0,-1,-1,-1,-2181,-1,-16777216
605,靈魄匯流裝置,靈魄充能,靈魄匯流裝置尚未充能完畢。,從吞噬者和倒下的百衛機兵吸取靈魄，為靈魄匯流裝置充能。,0,100,0,0,0,0,0,71,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
606,馴服指數,,,顯示飢餓的吞噬者的馴服指數。當數值過低時，飢餓的吞噬者便會開始攻擊。,0,100,100,0,0,0,0,6,0.14,0.14,457328,457301,457305,0,0,0,-1,-8882056,-7650,-1,-1,-16777216
607,靈魄,靈魄,,為停滯的停滯的百衛機兵核心灌注靈魄。,0,100,0,0,0,0,0,2131,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
608,能量抑制模組,,,儲藏的能量可為戰鬥抑制機器人07-X充能。,0,100,0,0,0,0,0,6,0.1328,0.1367,653596,1036120,840433,2203830,457303,0,-1,-1,-13606754,-1,-1,-16777216
609,狩魂者水晶,,,在祭儀家族殺死敵人，為狩魂者水晶充能。,0,100,0,0,0,0,0,6,0.1328,0.1367,0,3614122,3614123,3614125,3614124,0,-1,-1,-1,-1,-1842205,-16777216
610,舒緩杖,靈魄,舒緩杖尚未充能。,使渴求靈魄的野生動物安息，為舒緩杖充能。,0,100,0,0,0,0,0,71,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
611,實驗液體,,,,0,100,0,0,0,0,0,6,0.1328,0.1367,3023867,3023869,3023870,3023873,3023871,0,-1,-1,-13606754,-1,-1,-16777216
612,靈魄,靈魄,,為巨型核心灌注靈魄。,0,100,0,0,0,0,0,2131,0.13,0.13,0,3614118,3614119,3614121,3614120,0,-1,-1,-1,-1,-1,-16777216
615,現形的折磨,,,淵喉中受苦靈魂的匯聚能量體。,0,100,0,0,0,0,1,3095,0.2,0.2,457610,449437,449458,449441,449439,0,-4341568,-16579580,-262145,-3024679,-722953,-16777216
616,鼓掌,鼓掌,群眾不滿意！,別失去群眾支持！,0,100,0,0,0,0,0,22,0.1,0.1,449450,449447,449448,449431,449449,0,-16777216,-7237231,-1048802,-16777216,-16777216,-16777216
619,飛行能量,,,,0,100,100,0,0,0,0,2054,0.1328,0.1367,0,840432,840433,840435,840434,0,-1,-1,-1,-1,-1,-16777216
