ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
452,拳擊,重擊目標。可反制|C00b3ffff法術|R。,0,4,132938,0,16
453,奉獻,將聖潔的能量灌注在腳下的地面。可反制|C00b3ffff手下|R。,0,4,135926,0,16
454,責難,責難敵人。可反制|C00b3ffff法術|R。,0,4,523893,0,16
455,聖盾術,保護你不受任何傷害。可反制|C00b3ffff危險|R。,0,4,524354,0,16
456,沉默,沉默目標。可反制|C00b3ffff法術|R。,0,4,458230,0,16
457,神聖新星,在施法者身邊造成聖光爆發。可反制|C00b3ffff手下|R。,0,4,135922,0,16
458,虔信之躍,拉引友方目標的靈魂，使其瞬間移動到你面前。可反制|C00b3ffff危險|R。,0,4,463835,0,16
459,腳踢,快速踢向敵人。可反制|C00b3ffff法術|R。,0,4,132219,0,16
460,飛舞刀刃,對周圍快速射出刀刃。可反制|C00b3ffff手下|R。,0,4,236273,0,16
461,疾跑,使你的移動速度提高。可反制|C00b3ffff危險|R。,0,4,132307,0,16
462,魔化衝刺,向前衝刺。可反制|C00b3ffff危險|R。,0,4,1247261,0,16
463,投擲戰刃,對你的敵人投擲一把惡魔戰刃。可反制|C00b3ffff手下|R。,0,4,1305159,0,16
464,吞噬魔法,中斷敵人施法。可反制|C00b3ffff法術|R。,0,4,1305153,0,16
465,閃現術,向前傳送一小段距離。可反制|C00b3ffff危險|R。,0,4,135736,0,16
466,法術反制,中斷敵人的施法。可反制|C00b3ffff法術|R。,0,4,135856,0,16
467,暴風雪,在目標區域降下寒冰裂片。可反制|C00b3ffff手下|R。,0,4,135857,0,16
468,碎顱猛擊,你對目標施展碎顱猛擊。可反制|C00b3ffff法術|R。,0,4,236946,0,16
469,星殞術,召喚星光之雨。可反制|C00b3ffff手下|R。,0,4,135753,0,16
470,突進,啟動獵豹形態快速突進。可反制|C00b3ffff危險|R。,0,4,132120,0,16
471,詛咒,無法獲得額外獎勵。,0,4,1380306,0,0
472,困惑,提高任務花費。,0,4,1383683,0,0
473,頭部受傷,執行這個任務的勇士經驗值會下降。,0,4,1380307,0,0
474,裝備破損,執行這個任務的勇士物品等級會下降。,0,4,1380306,0,0
475,英雄難度,成功機率降低50%,0,4,1380305,0,0
476,傳奇難度,成功機率降低75%,0,4,1380305,0,0
482,強力,降低成功機率。,0,4,1390116,0,0
485,魔焰雨,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a578}%,0,4,840196,0,18
486,魔火箭,任務成功機率提高${$a579}%,0,4,135797,0,18
487,狂熱者,任務成功機率提高${$a580}%,0,4,1380866,0,18
488,黑穫先驅者,如果有黑穫侍僧或黑穫塑能師隨行，任務成功機率提高${$a581}%,0,4,537517,0,18
489,靈魂連結,部隊的每一點精力，都可以讓任務成功機率提高${$a582}%,0,4,607854,0,18
490,製造靈魂之井,從任務歸來時，有機會帶回一枚治療石，可以用來治療部隊，為其恢復1點精力。,0,4,136194,0,18
491,痛苦,超過${$h584}小時的任務，成功機率提高${$a584}%,0,4,136139,0,18
492,恐懼戰馬,任務時間縮短${100-$a585*100}%,0,4,132238,0,18
493,惡魔強化,如果有一群小鬼或一大群狂野小鬼隨行，任務成功機率提高${$a586}%,0,4,236292,0,18
494,小鬼之母,任務執行成功時，有機會帶回一項物品，可以召喚一群小鬼或一大群狂野小鬼。,0,4,136218,0,18
496,惡魔之力,任務成功機率提高${$a612}%,0,4,236293,0,18
497,惡魔契約,如果有其他小鬼隨行，任務成功機率提高${$a613}%,0,4,136121,0,18
498,訓練場,侍僧的招募上限提高$a614。,0,4,538444,0,18
499,召喚儀式,所有任務的任務時間縮短${100-$a615*100}%,0,4,136194,0,18
500,召喚末日守衛,每天第一個任務的成功機率提高${$a616}%,0,4,615103,0,274
501,綠色 - 任務花費,任務花費降低10%,0,4,646671,0,2
502,泰坦之怒,如果沒有其他勇士隨行，任務成功機率提高${$a641}%,0,4,237046,0,18
503,命令之吼,部隊的每一點精力，都可以讓任務成功機率提高${$a619}%,0,4,132351,0,18
504,死者尖嘯,在任務成功時，有機會帶回一項物品，可召喚一隊華爾拉亞志士或華爾拉亞風鑄勇士。,0,4,136184,0,18
505,皇室血脈,如果有不同類型的部隊隨行，任務成功機率提高${$a621}%,0,4,132346,0,18
506,狂怒,如果有精力只剩${$m622}點的部隊隨行，任務成功機率提高${$a622}%,0,4,132345,0,18
507,守門者,超過${$h623}小時的任務，成功機率提高${$a623}%,0,4,515033,0,18
508,冰凍痛擊,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a624}%,0,4,237523,0,18
509,野性突擊,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a625}%,0,4,1027879,0,18
510,浪潮之力,超過${$h626}小時的任務，成功機率提高${$a626}%,0,4,971078,0,18
511,風喙襲擊,任務時間縮短${100-$a627*100}%,0,4,132239,0,18
512,治療之泉圖騰,從任務歸來時，有機會帶回一根治療之泉圖騰，可以用來治療部隊，為其恢復1點精力。,0,4,135127,0,18
513,閃電之盾,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a629}%,0,4,136051,0,18
514,大地之徑,如果有一群喚地者或陶土議會地卜師隨行，任務成功機率提高${$a630}%,0,4,1016245,0,18
515,元素領袖,如果有次級元素或大型元素隨行，任務成功機率提高${$a631}%,0,4,651081,0,18
516,獵人印記,如果有弓手小隊或隱獵神射手隨行，任務成功機率提高${$a632}%,0,4,236188,0,18
517,精確瞄準,任務成功機率提高${$a633}%,0,4,1033497,0,18
518,穿透射擊,任務成功機率提高${$a634}%,0,4,236198,0,18
519,求生本能,任務成功機率提高${$a635}%,0,4,236808,0,18
520,爆炸陷阱,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a636}%,0,4,135826,0,18
521,元素守護者,任務成功機率提高${$a637}%,0,4,136029,0,18
522,元素之怒,任務成功機率提高${$a638}%,0,4,651244,0,18
524,與獸群合一,如果有其他野獸控制勇士隨行，任務成功機率提高${$a640}%,0,4,236172,0,18
525,摩克納薩爾之力,如果沒有其他勇士隨行，任務成功機率提高${$a641}%,0,4,463283,0,18
526,呼叫男爵,如果有一隊追蹤者或探路者隨行，任務成功機率提高${$a642}%,0,4,930453,0,18
528,箭雨,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a644}%,0,4,132222,0,18
529,王牌獵人,執行有|C00b3ffff首領|R的任務時，任務成功機率提高${$a645}%,0,4,461115,0,18
530,遠行者,任務時間縮短${100-$a646*100}%,0,4,236190,0,18
531,卓越者狂怒,任務成功機率提高${$a647}%,0,4,132148,0,18
532,淨化浪潮,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a648}%,0,4,136213,0,18
533,熔岩光束,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a649}%,0,4,136110,0,18
534,陣風,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a650}%,0,4,135863,0,18
535,氣漩武器,任務成功機率提高${$a651}%,0,4,237584,0,18
537,癱瘓咆哮,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a656}%,0,4,132121,0,18
538,重生,在任務成功時，有${$a657}% 的機率讓精力耗盡的部隊恢復${$m657}點精力,0,4,136080,0,18
539,狂暴,開始任務所需的花費降低${100-$a658*100}%,0,4,236149,0,18
540,生命綻放,從任務歸來時，有機會帶著一朵狂野蘑菇，可以用來治療部隊，為其恢復1點精力。,0,4,134222,0,18
541,自然平衡,如果有幻夢之林樹人或塞納留斯之女隨行，任務成功機率提高${$a660}%,0,4,132113,0,18
542,奔竄咆哮,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a661}%,0,4,464343,0,18
543,伊露恩之怒,如果有利爪德魯伊或林地看守者隨行，任務成功機率提高${$a662}%,0,4,132123,0,18
544,飛毯,任務時間縮短${100-$a663*100}%,0,4,370404,0,18
545,元素調和,如果有水元素或秘法魔像隨行，任務成功機率提高${$a664}%,0,4,651085,0,18
546,耀武揚威,對抗|C00b3ffff首領|R的任務成功機率提高${$a889}% ，但任務時間延長一倍,0,4,800996,0,18
547,充能核心,超過${$h666}小時的任務，成功機率提高${$a666}%,0,4,429383,0,18
548,燼火風暴,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a669}%,0,4,135815,0,18
549,法師領袖,如果有提里斯護法學徒或祈倫托塑能師隨行，任務成功機率提高${$a672}%,0,4,975740,0,18
550,召喚餐點,從任務歸來時，有機會帶著一份召喚的餐點，可以用來治療部隊，為其恢復1點精力。,0,4,609813,0,18
551,秘法強化,任務成功機率提高${$a674}%,0,4,136048,0,18
552,氣定神閒,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a675}%,0,4,136031,0,18
553,霜甲術,任務成功機率提高${$a676}%,0,4,135843,0,18
554,秘法加速,任務成功機率提高${$a677}%,0,4,1033914,0,18
555,自然的力量,任務成功機率提高${$a678}%,0,4,136085,0,18
556,塞納留斯的祝福,任務成功機率提高${$a679}%,0,4,236692,0,18
557,厄索爾的決心,任務成功機率提高${$a680}%,0,4,1378703,0,18
558,野性痊癒,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a681}%,0,4,236153,0,18
559,國王的祝福,任務成功機率提高${$a682}%,0,4,135993,0,18
560,神聖壁壘,任務成功機率提高${$a683}%,0,4,135923,0,18
561,聖光之劍,任務成功機率提高${$a684}%,0,4,1360757,0,18
562,諸王守護者,如果有侍從或執盾兵隨行，任務成功機率提高${$a685}%,0,4,135919,0,18
563,神性戰馬,任務時間縮短${100-$a686*100}%,0,4,1360759,0,18
564,英勇聖光,在任務中的一支隨機部隊會恢復${$a687}點精力,0,4,461859,0,18
565,狂熱,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a688}%,0,4,135961,0,18
566,赦免,在任務成功時，有${$a689}% 的機率讓精力耗盡的部隊恢復${$m689}點精力,0,4,1030102,0,18
567,莉雅德倫的祝福,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a690}%,0,4,135968,0,18
568,大十字軍,如果有白銀之手騎士或白銀之手聖殿騎士隨行，任務成功機率提高${$a691}%,0,4,461857,0,18
569,力量祝福,部隊的每一點精力，都可以讓任務成功機率提高${$a692}%,0,4,135908,0,18
570,幸運紅包,每天第一個任務的成功機率提高${$a693}%,0,4,134268,0,274
571,營舍,白虎學徒的招募上限提高$a694。,0,4,538444,0,18
572,玄牛式,任務成功機率提高${$a695}%,0,4,611419,0,18
573,醉拳,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a696}%,0,4,642416,0,18
574,無人能及的鬥士,任務成功機率提高${$a697}%,0,4,620830,0,18
575,猛虎式,任務成功機率提高${$a698}%,0,4,611420,0,18
576,鶴旋踢,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a699}%,0,4,606543,0,18
577,致命打擊,任務成功機率提高${$a700}%,0,4,606552,0,18
578,嗜血術,每天第一個任務的成功機率提高${$a701}%,0,4,136012,0,274
579,元素堅韌,次級元素、大型元素、喚地者與地卜師的招募上限提高${$a702},0,4,135776,0,18
580,語風者之力,所有任務的任務時間縮短${100-$a703*100}%,0,4,511726,0,18
581,震山猛虎式,任務成功機率提高${$a704}%,0,4,620832,0,18
582,鎮地磐牛式,任務成功機率提高${$a705}%,0,4,627607,0,18
583,熔岩風暴,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a706}%,0,4,524795,0,18
584,延長射程,每天第一個任務的成功機率提高${$a707}%,0,4,1392555,0,274
585,穩固的帳篷,弓箭手、神射手、追蹤者與探路者的招募上限提高${$a708},0,4,236200,0,18
586,伊露恩的印記,執行有|C00b3ffff法術|R的任務時，任務成功機率提高${$a709}%,0,4,135967,0,18
587,冰霜新星,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a710}%,0,4,135848,0,274
588,秘法圖書館,學徒與咒術師的招募上限提高$a711。,0,4,354435,0,18
589,閃現術,所有任務的任務時間縮短${100-$a712*100}%,0,4,135736,0,18
591,盤根,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a714}%,0,4,134412,0,274
592,旅行形態,所有任務的任務時間縮短${100-$a715*100}%,0,4,132144,0,18
593,正義祝福,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a716}%,0,4,1030099,0,18
594,銀白號召,白銀之手騎士和勇士的招募上限提高$a717。,0,4,236690,0,18
595,王者祝福,每天第一個任務的成功機率提高${$a718}%,0,4,135993,0,274
596,振奮咆哮,部隊的每一點精力會使每日派遣的第一個任務成功機率提高${$a719}%,0,4,236317,0,274
597,強行軍,所有任務的任務時間縮短${100-$a720*100}%,0,4,132277,0,18
598,英勇無比,女盾侍和華爾琪的招募上限提高$a721。,0,4,132351,0,18
599,狂烈打擊,任務成功機率提高${$a722}%,0,4,132350,0,18
600,凡人劈斬,任務成功機率提高${$a723}%,0,4,659264,0,18
601,華爾琪拉之翔,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a724}%,0,4,1360764,0,18
602,雷擊,任務成功機率提高${$a725}%,0,4,839983,0,18
603,死戰誓約,任務成功機率提高${$a726}%,0,4,1354410,0,18
604,終結軍團,任務成功機率提高${$a727}%,0,4,1380367,0,18
605,刃脊鱗片,任務成功機率提高${$a728}%,0,4,1394891,0,18
606,惡魔形態,執行有|C00b3ffff手下|R或|C00b3ffff危險|R的任務時，任務成功機率提高${$a729}%,0,4,607865,0,18
607,滑翔,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a730}%,0,4,1305157,0,18
608,外域戰術大師,如果有灰舌戰士或納迦部屬隨行，任務成功機率提高${$a731}%,0,4,236691,0,18
609,粉碎靈魂,從任務歸來時，有機會帶著一枚靈魂碎片，可以用來治療部隊，為其恢復1點精力。,0,4,1305158,0,18
610,獻祭光環,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a733}%,0,4,1344649,0,18
611,惡魔傳送門,任務時間縮短${100-$a734*100}%,0,4,607513,0,18
612,惡魔化身,執行有|C00b3ffff手下|R或|C00b3ffff危險|R的任務時，任務成功機率提高${$a735}%,0,4,1247263,0,18
613,伊利達瑞指揮官,如果有伊利達瑞高手或伊利達瑞魔兵隨行，任務成功機率提高${$a737}%,0,4,1266395,0,18
614,獵殺,每天第一個任務的成功機率提高${$a738}%,0,4,1344654,0,274
615,訓練場,灰舌戰士、納迦部屬、伊利達瑞精兵與伊利達瑞魔兵的招募上限提高${$a739},0,4,1380677,0,18
616,蠻恨撤離,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a740}%,0,4,1348401,0,18
617,感染撕咬,任務成功機率提高${$a741}%,0,4,1390947,0,18
618,無盡部隊,任務成功機率提高${$a742}%,0,4,1392565,0,18
619,黯刃出擊,任務成功機率提高${$a743}%,0,4,460686,0,18
620,黯刃勇士,隨機專精[NYI],0,4,135775,0,18
621,遭譴者行軍,如果有食屍鬼群或魂屍群隨行，任務成功機率提高${$a745}%,0,4,237561,0,18
622,冰霜之徑,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a746}%,0,4,237528,0,18
623,奉獻,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a747}%,0,4,135926,0,18
624,勇士不滅,在任務成功時，有${$a748}% 的機率讓精力耗盡的部隊恢復${$m748}點精力,0,4,1029009,0,18
625,噴吐鮮血,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a749}%,0,4,1392546,0,18
626,冰凍之魂,如果沒有其他勇士隨行，任務成功機率提高${$a750}%,0,4,429385,0,18
627,大領主的部隊,如果有黯刃騎士或黯刃劫毀者隨行，任務成功機率提高${$a751}%,0,4,1390946,0,18
628,死亡之門,任務時間縮短${100-$a752*100}%,0,4,135766,0,18
629,墓之呼喚,食屍鬼、魂屍、騎士與劫毀者的招募上限提高${$a753},0,4,1065381,0,18
630,死神逼近,有|C00b3ffff危險|R時，任務成功機率提高${$a754}%,0,4,237561,0,18
631,屍群,當派出食屍鬼或魂屍執行任務時，任務成功機率提高${$a755}%,0,4,237511,0,274
632,夜刃,任務成功機率提高${$a756}%,0,4,1022950,0,18
633,注意來！,任務成功機率提高${$a757}%,0,4,1126431,0,18
634,偷竊,"任務成功機率提高${$a896}%

成功完成任務時，有一定的機率帶回有價值的物品",0,4,133644,0,18
635,接招！,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a759}%,0,4,132269,0,18
636,暗影閃現,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a760}%,0,4,132303,0,18
637,頂尖刺客,執行有|C00b3ffff首領|R的任務時，任務成功機率提高${$a761}%,0,4,458726,0,18
638,登船小隊,如果有決鬥者和海盜隨行，任務成功機率提高${$a764}%,0,4,1140279,0,18
639,順手牽羊,成功完成任務時，有一定的機率帶回一樣隨機物品。,0,4,1269443,0,18
640,吸血毒藥,在任務中的一支隨機部隊會恢復${$a766}點精力,0,4,538440,0,18
641,準備,任務時間大於${$h767}小時的任務，成功機率提高${$a767}%,0,4,460693,0,18
642,間諜網,任務執行成功時，有機會帶回錦囊妙計。錦囊妙計可以交給勇士，提高任務成功機率。,0,4,458737,0,18
643,偷襲,每天第一個任務的成功機率提高${$a769}%,0,4,1373907,0,274
644,刺殺,執行有|C00b3ffff手下|R的任務時，任務成功機率提高${$a770}%,0,4,236173,0,18
645,獎金爭霸戰,海盜與決鬥者的招募上限提高$a771。,0,4,1379239,0,18
646,復生,在任務成功時，有${$a772}% 的機率讓精力耗盡的部隊恢復$m772點精力,0,4,451167,0,18
647,聖光祝福,任務成功機率提高${$a773}%,0,4,237537,0,18
648,神性之星,任務成功機率提高${$a774}%,0,4,537026,0,18
649,懲擊,任務成功機率提高${$a775}%,0,4,135924,0,18
650,靈魂收割者,如果有具備暗影專精的勇士隨行，任務成功機率提高${$a776}%,0,4,460857,0,18
651,阿達歐之光,從任務歸來時，有機會帶回一口治癒之井，可以用來治療部隊，為其恢復1點精力。,0,4,1100172,0,18
652,幽暗洞察,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a778}%,0,4,136183,0,18
653,復活,在任務成功時，有${$a779}% 的機率讓精力耗盡的部隊恢復$${$m779}點精力,0,4,135955,0,18
654,聖光守護者,如果有一群侍僧或虛空之光聖使隨行，任務成功機率提高${$a780}%,0,4,237550,0,18
655,意志專注,超過${$h781}小時的任務，成功機率提高${$a781}%,0,4,458227,0,18
656,瘋狂之觸,如果有一隊狂熱者或黑暗狂熱者隨行，任務成功機率提高${$a782}%,0,4,254090,0,18
657,癒合禱言,部隊的每一點精力，都可以讓任務成功機率提高${$a783}%,0,4,135944,0,18
658,團體生活,狂熱者和黑暗狂熱者的招募上限提高$a784。,0,4,135946,0,18
659,每日祈禱,每天第一個任務的成功機率提高${$a785}%,0,4,237539,0,274
660,痛苦鎮壓,有一定機率使隨機部隊受到的精力傷害減少${$a786}點,0,4,135936,0,18
661,逃脫,執行有|C00b3ffff危險|R的任務時，任務成功機率提高${$a787}%,0,4,132294,0,18
662,金香蕉,消耗品，讓單一任務成功機率提高${$a788$}%,0,4,133980,0,64
663,錦囊妙計,消耗品，讓單一任務成功機率提高${$a789}%,0,4,132319,0,64
664,7.0 - Test - Troop 200%,7.0 - Test - Troop 200%,0,4,463852,0,0
665,7.0 - Test - Troop Reduced Duration,7.0 - Test - Troop Reduced Duration,0,4,1391676,0,0
668,吞噬者,如果沒有其他勇士隨行，任務成功機率提高${$a794}%,0,4,236293,0,18
674,豐饒之珠,以戰鬥盟友完成世界任務可獲得${$a955}大廳資源,0,4,133570,0,3
675,豐足歡樂珍品,以戰鬥盟友完成世界任務可獲得${$a954}大廳資源,0,4,634015,0,3
676,豐沛藥劑,以戰鬥盟友完成世界任務可獲得${$a956}大廳資源,0,4,645890,0,3
677,勇氣藥酒,以戰鬥盟友完成世界任務可獲得${$a952}枚金幣,0,4,645354,0,3
678,無盡回憶項鍊,以戰鬥盟友完成世界任務可獲得${$a951}枚金幣,0,4,645288,0,3
679,海衛藥水,以戰鬥盟友完成世界任務可獲得${$a953}枚金幣,0,4,1028994,0,3
680,迅捷之靴,任務時間縮短${100-$a807*100}%,0,4,132542,0,3
681,棍子上的胡蘿蔔,任務時間縮短${100-$a808*100}%,0,4,134010,0,3
682,探路者的馬鞍,任務時間縮短${100-$a809*100}%,0,4,1379171,0,3
683,打磨光滑的石頭,任務成功機率提高${$a810}%,0,4,646988,0,3
684,幸運小玩意,任務成功機率提高${$a811}%,0,4,1509625,0,3
685,吉祥靈物,任務成功機率提高${$a812}%,0,4,896908,0,3
686,火源之界餘燼,"以戰鬥盟友完成世界任務可獲得${$a956}大廳資源

以戰鬥盟友完成世界任務可獲得${$a952}枚金幣",0,4,512478,0,3
687,冰川之牙,"以戰鬥盟友完成世界任務可獲得${$a956}大廳資源

任務時間縮短${100-$a881*100}%",0,4,339822,0,3
688,預兆之令,"以戰鬥盟友完成世界任務可獲得${$a956}大廳資源

任務成功機率提高${$a880}%",0,4,133432,0,3
689,艾澤拉斯之塵,"以戰鬥盟友完成世界任務可獲得${$a953}枚金幣

以戰鬥盟友完成世界任務可獲得${$a955}大廳資源",0,4,443375,0,3
690,夢魘之終,"以戰鬥盟友完成世界任務可獲得${$a953}枚金幣

任務時間縮短${100-$a875*100}%",0,4,443381,0,3
691,聖光避難所,"以戰鬥盟友完成世界任務可獲得${$a953}枚金幣

任務成功機率提高${$a873}%",0,4,237468,0,3
692,奧秘魔典,"任務所需時間縮短${100-$a819*100}%

以戰鬥盟友完成世界任務可獲得${$a955}大廳資源",0,4,646781,0,3
693,伊爾崔格的恩典,"任務所需時間縮短${100-$a820*100}%

以戰鬥盟友完成世界任務可獲得${$a952}枚金幣",0,4,512610,0,3
694,無盡夢境胸針,"任務成功機率提高${$a883}%

任務時間縮短${100-$a821*100}%",0,4,646494,0,3
695,女王之羽,"任務成功機率提高${$a822}%

以戰鬥盟友完成世界任務可獲得${$a955}大廳資源",0,4,443372,0,3
696,犧牲藥水,"任務成功機率提高${$a823}%

以戰鬥盟友完成世界任務可獲得${$a952}枚金幣
",0,4,443371,0,3
697,盒中惡魔,"任務成功機率提高${$a824}%

任務時間縮短${100-$a878*100}%",0,4,443374,0,3
698,煙霧手榴彈,如果有一幫強盜或迪菲亞竊賊隨行，任務成功機率提高${$a825}%,0,4,458733,0,3
699,沉睡藥水,如果有一幫強盜或迪菲亞竊賊隨行，任務成功機率提高${$a826}%,0,4,538441,0,3
700,水蛭酒,如果有一群海盜或無冕決鬥者隨行，任務成功機率提高${$a827}%,0,4,538440,0,3
701,消失之塵,如果有一群海盜或無冕決鬥者隨行，任務成功機率提高${$a828}%,0,4,1120349,0,3
702,掠奪者的殘軀,如果有灰舌戰士或納迦部屬隨行，任務成功機率提高${$a829}%,0,4,973918,0,3
703,暗影聖物,如果有灰舌戰士或納迦部屬隨行，任務成功機率提高${$a830}%,0,4,973912,0,3
704,惡魔法印,如果有伊利達瑞精兵或伊利達瑞魔兵隨行，任務成功機率提高${$a831}%,0,4,135440,0,3
705,惡意精華,如果有伊利達瑞精兵或伊利達瑞魔兵隨行，任務成功機率提高${$a832}%,0,4,1120350,0,3
706,巫毒木樁,如果有次級元素或大型元素隨行，任務成功機率提高${$a833}%,0,4,801002,0,3
707,大地之鉗,如果有次級元素或大型元素隨行，任務成功機率提高${$a834}%,0,4,879078,0,3
708,大地圖騰,如果有一群喚地者或陶土議會地卜師隨行，任務成功機率提高${$a835}%,0,4,971076,0,3
709,狂烈衝鋒,如果有一群喚地者或陶土議會地卜師隨行，任務成功機率提高${$a836}%,0,4,897028,0,3
710,咒術師小珠,如果有提里斯護法學徒或祈倫托塑能師隨行，任務成功機率提高${$a837}%,0,4,646674,0,3
711,秘法瑣事,如果有提里斯護法學徒或祈倫托塑能師隨行，任務成功機率提高${$a838}%,0,4,531974,0,3
712,原初力量飾帶,如果有水元素或秘法魔像隨行，任務成功機率提高${$a839}%,0,4,629689,0,3
713,精靈貴族小珠,如果有水元素或秘法魔像隨行，任務成功機率提高${$a840}%,0,4,458246,0,3
714,遠古諸王之弓,如果有弓手小隊或隱獵神射手隨行，任務成功機率提高${$a841}%,0,4,800998,0,3
715,追尋者便箋,如果有弓手小隊或隱獵神射手隨行，任務成功機率提高${$a842}%,0,4,303622,0,3
716,風行者的贈禮,如果有一隊追蹤者或探路者隨行，任務成功機率提高${$a843}%,0,4,660748,0,3
717,欺瞞披風,如果有一隊追蹤者或探路者隨行，任務成功機率提高${$a844}%,0,4,1029754,0,3
718,華爾拉亞之力,如果有華爾拉亞志士或華爾拉亞風鑄勇士隨行，任務成功機率提高${$a845}%,0,4,1377132,0,3
719,戰旗,如果有華爾拉亞志士或華爾拉亞風鑄勇士隨行，任務成功機率提高${$a846}%,0,4,136005,0,3
720,華爾琪拉之斧,如果有女盾侍戰隊或華爾琪拉女盾侍隨行，任務成功機率提高${$a847}%,0,4,800997,0,3
721,墮落敵手顱骨,如果有女盾侍戰隊或華爾琪拉女盾侍隨行，任務成功機率提高${$a848}%,0,4,307568,0,3
722,擁抱顱骨,如果有小鬼或狂野小鬼群隨行，任務成功機率提高${$a849}%,0,4,237272,0,3
723,惡魔之酒,如果有小鬼或狂野小鬼群隨行，任務成功機率提高${$a850}%,0,4,463489,0,3
724,聖令頭盔,如果有黑穫侍僧或黑穫塑能師隨行，任務成功機率提高${$a851}%,0,4,353520,0,3
725,黑穫珍品,如果有黑穫侍僧或黑穫塑能師隨行，任務成功機率提高${$a852}%,0,4,971279,0,3
726,聚氣珠寶,如果有玄牛學徒、玄牛高手或玄牛大師隨行，任務成功機率提高${$a853}%,0,4,839611,0,3
727,祝福之茶,如果有玄牛學徒、玄牛高手或玄牛大師隨行，任務成功機率提高${$a854}%,0,4,611418,0,3
728,魔古瘋石,如果有白虎學徒、白虎高手或白虎大師隨行，任務成功機率提高${$a855}%,0,4,1381296,0,3
729,怒火之鐘,如果有白虎學徒、白虎高手或白虎大師隨行，任務成功機率提高${$a856}%,0,4,656322,0,3
730,伊露恩之視,如果有幻夢之林樹人或塞納留斯之女隨行，任務成功機率提高${$a857}%,0,4,801013,0,3
731,生長卷軸,如果有幻夢之林樹人或塞納留斯之女隨行，任務成功機率提高${$a858}%,0,4,461848,0,3
732,發光代幣,如果有利爪德魯伊或林地看守者隨行，任務成功機率提高${$a859}%,0,4,1128042,0,3
733,森林餘燼,如果有利爪德魯伊或林地看守者隨行，任務成功機率提高${$a860}%,0,4,1045414,0,3
734,正義之錘,如果有侍從小隊或執盾兵方陣隨行，任務成功機率提高${$a861}%,0,4,613955,0,3
735,聖光之盾,如果有侍從小隊或執盾兵方陣隨行，任務成功機率提高${$a862}%,0,4,134978,0,3
736,啟蒙聖契,如果有白銀之手騎士或白銀之手聖殿騎士隨行，任務成功機率提高${$a863}%,0,4,134917,0,3
737,白銀之手飾物,如果有白銀之手騎士或白銀之手聖殿騎士隨行，任務成功機率提高${$a864}%,0,4,979587,0,3
738,神聖刻像,如果有侍僧或虛空之光聖使隨行，任務成功機率提高${$a865}%,0,4,458241,0,3
739,聖光號令,如果有侍僧或虛空之光聖使隨行，任務成功機率提高${$a866}%,0,4,466087,0,3
740,瓶裝理智,如果有一隊狂熱者或黑暗狂熱者隨行，任務成功機率提高${$a867}%,0,4,629485,0,3
741,理智邊緣,如果有一隊狂熱者或黑暗狂熱者隨行，任務成功機率提高${$a868}%,0,4,1386548,0,3
742,不死象徵,如果有食屍鬼群或魂屍群隨行，任務成功機率提高${$a869}%,0,4,973917,0,3
743,清算符文,如果有食屍鬼群或魂屍群隨行，任務成功機率提高${$a870}%,0,4,897031,0,3
744,死亡之觸,如果有黯刃騎士或黯刃劫毀者隨行，任務成功機率提高${$a871}%,0,4,979585,0,3
745,黯刃聖物,如果有黯刃騎士或黯刃劫毀者隨行，任務成功機率提高${$a872}%,0,4,897035,0,3
