ID,BaseTag,TagText_lang,Flags
14271,RESISTANCE_TOOLTIP_SUBTEXT,減少%s對你造成的傷害，平均值為%.2f%%。,1
14272,RESISTANCE_LABEL,抗性,1
14273,RESISTANCE_EXCELLENT,極高,1
14274,RESISTANCE_VERYGOOD,很高,1
14275,RESISTANCE_GOOD,較高,1
14276,RESISTANCE_FAIR,一般,1
14277,RESISTANCE_POOR,較低,1
14278,RESISTANCE_NONE,無,1
14279,MACROS,巨集設定,1
14280,EXIT_GAME,退出遊戲,3
14281,RETURN_TO_GAME,返回遊戲,1
14282,CLICK_CAMERA_STYLE,點擊移動鏡頭模式,1
14283,SHOW_DAMAGE_TEXT,傷害,1
14284,SHOW_PLAYER_NAMES,玩家名稱,1
14285,SHOW_NPC_NAMES,NPC名稱,1
14286,SHOW_GUILD_NAMES,玩家公會名稱,1
14287,SHOW_PLAYER_TITLES,玩家頭銜,1
14288,CAMERA_LABEL,鏡頭,1
14289,CHAT_LABEL,對話,1
14290,AUTO_FOLLOW_SPEED,自動跟隨速度,1
14291,FOLLOW_TERRAIN,跟隨地形,1
14292,SMART_PIVOT,智能調節,1
14293,HEAD_BOB,擺頭,1
14294,WATER_COLLISION,水體碰撞,1
14295,SHOW_TUTORIALS,教學說明,1
14296,HELP_LABEL,說明,1
14297,MOUSE_SENSITIVITY,滑鼠靈敏度,1
14298,OPTION_TOOLTIP_MOUSE_SENSITIVITY,調整滑鼠游標的移動速度。,1
14299,OPTION_TOOLTIP_SHOW_DAMAGE,在敵對生物身上顯示所造成的傷害。,1
14300,OPTION_TOOLTIP_SHOW_NPC_NAMES,總是顯示遊戲世界中的NPC名稱。,1
14301,OPTION_TOOLTIP_SHOW_PLAYER_NAMES,總是顯示遊戲世界中的玩家名稱。,1
14302,OPTION_TOOLTIP_SHOW_GUILD_NAMES,總是顯示遊戲世界中的玩家公會名稱。,1
14303,OPTION_TOOLTIP_SHOW_PLAYER_TITLES,總是顯示遊戲世界中的玩家頭銜。,1
14304,OPTION_TOOLTIP_AUTO_FOLLOW_SPEED,調整總是跟隨和智慧跟隨模式下的鏡頭移動速度。,1
14305,MOUSE_LOOK_SPEED,滑鼠觀察速度,1
14306,OPTION_TOOLTIP_MOUSE_LOOK_SPEED,調整使用滑鼠改變鏡頭時的移動速度。,1
14307,OPTION_TOOLTIP_FOLLOW_TERRAIN,根據地形自動調整鏡頭。如果你的角色在爬坡，鏡頭會轉向上。如果你的角色在往下走，則鏡頭會轉向下。,1
14308,OPTION_TOOLTIP_HEAD_BOB,在第一人稱視角時，模擬角色的頭部晃動。,1
14309,OPTION_TOOLTIP_WATER_COLLISION,設定視角，使其在你角色處於水面之上的時候鏡頭在水面之上，而當你在水下的時候，視角在水面之下。,1
14310,RESET_TUTORIALS,重置教學說明,1
14311,OPTION_TOOLTIP_CLICK_CAMERA_STYLE,決定點擊移動模式下的鏡頭跟隨方式。,1
14317,CAMERA_SMART,移動時只調整水平位面,1
14318,CAMERA_LOCKED,鎖定,1
14319,CAMERA_NEVER,永不調整鏡頭,1
14320,CAMERA_ALWAYS,總是調整鏡頭,1
14321,CAMERA_FOLLOWING_STYLE,鏡頭跟隨模式,1
14322,MAX_FOLLOW_DIST,鏡頭最遠距離,1
14323,OPTION_TOOLTIP_MAX_FOLLOW_DIST,調整鏡頭跟隨在角色後的最遠距離。,1
14324,ERR_NOT_IN_COMBAT,你無法在戰鬥中這麼做,1
14325,YOUR_BID,你的出價：,1
14326,OUTBID,出價被超過,5
14327,AUCTION_CREATOR,出售者,1
14328,CONFIRM_SUMMON,%s想將你召喚到%s去。這個法術將在%d%s後取消。,1
14337,OPTION_TOOLTIP_SHOW_TUTORIALS,顯示教學說明，幫助你瞭解魔獸世界。,1
14338,ERR_LOOT_GONE,物品已被拾取(%d/%d),1
14339,DAMAGE_PER_SECOND,每秒傷害,1
14340,SPELL_FAILED_TARGET_NOT_IN_INSTANCE,目標必須在這個副本中,1
14341,HARDWARE_CURSOR,硬體游標,3
14342,OPTION_TOOLTIP_HARDWARE_CURSOR,開啟這個選項使你的游標更靈敏，除非你遇到游標的問題。,3
14343,ENABLE_EMOTE_SOUNDS,表情指令音效,3
14344,OPTION_TOOLTIP_ENABLE_EMOTE_SOUNDS,切換表情指令的音效。,3
14345,SPELL_FAILED_NOT_WHILE_TRADING,當交易的時候，無法施法,1
14346,RESURRECT_REQUEST_NO_SICKNESS_TIMER,%s要復活你，%d%s內生效,1
14347,RESURRECT_REQUEST_TIMER,%s要復活你，%d%s內生效。一旦這樣復活，你將會進入復活虛弱狀態。,1
14348,OPTION_TOOLTIP_CLICK_CAMERA1,設定鏡頭，使其在點擊移動模式下改變方向時稍作延遲，然後跟隨你的角色。(推薦模式),1
14349,OPTION_TOOLTIP_CLICK_CAMERA2,設定鏡頭，使其在點擊移動模式下，視角永遠與你的行進方向一致。,1
14350,OPTION_TOOLTIP_CLICK_CAMERA3,設定鏡頭，使其在點擊移動模式下改變方向時，不會跟著改變你的視角。,1
14351,OPTION_TOOLTIP_CAMERA1,設定鏡頭，使其固定在設定的位置，除非在角色移動時。(只調整水平位面),1
14352,OPTION_TOOLTIP_CAMERA2,設定鏡頭，使你的視角總是處於角色的後方。,1
14353,OPTION_TOOLTIP_CAMERA3,設定鏡頭，使其固定在設定的位置，永遠不會自動調整。,1
14354,BILLING_NAG_WARNING,您的遊戲時間將在%d分鐘後過期,1
14356,BILLING_NAG_DIALOG,您的遊戲時間將在%d%s後過期,1
14357,MANAGE_ACCOUNT_URL,http://tw.battle.net/zh/?login,1
14358,MANAGE_ACCOUNT,我的帳號,3
14360,DAYS,天,1
14363,TUTORIAL42,承接|cffffd200任務|r是你開始進行遊戲的第一步。|n|n你的前方站著一位任務給予者。教學說明的提示會協助你完成這個任務。|n|n感謝你加入了魔獸世界，祝你在往後的冒險中一帆風順！,1
14385,PVP_POLICY_URL,|cffffd200http://tw.battle.net/support/zh/games/wow,1
14387,ERR_PET_SPELL_ROOTED,你的寵物無法移動。,1
14388,ERR_PET_SPELL_AFFECTING_COMBAT,你的寵物正在戰鬥。,1
14389,ERR_PET_SPELL_TARGETS_DEAD,寵物的目標已經死亡。,1
14390,ERR_PET_BROKEN,你的寵物逃跑了,1
14398,BINDING_NAME_TOGGLERAIDTAB,切換團隊面板,1
14399,BACK,上頁,7
14400,PHYSICAL_HARASSMENT_TEXT5,「守屍」(在玩家的屍體旁等著攻擊重生後的玩家),1
14401,HARASSMENT_POLICY_TEXT,想要瞭解更多關於騷擾的規範，請參考網址：\ntw.battle.net/support/zh/article/7390,1
14402,HELPFRAME_GUILD_TITLE,公會,5
14403,HELPFRAME_GUILD_TEXT,任何公會建立或者公會相關功能的問題,1
14404,HELPFRAME_GUILD_BULLET_TITLE1,以下是公會相關問題的例子：,1
14405,HELPFRAME_GUILD_BULLET1,無法增加/移除公會會員,1
14406,HELPFRAME_GUILD_BULLET2,無法建立一個公會,1
14407,HELPFRAME_GUILD_BULLET3,無法重新設定或命名你在公會的會階,1
14408,HELPFRAME_GUILD_BUTTON_TEXT,報告公會問題,1
14409,HELPFRAME_ITEM_TITLE,物品,1
14410,HELPFRAME_ITEM_TEXT,與物品功能或者持有相關的任何問題。,1
14411,HELPFRAME_ITEM_BULLET_TITLE1,以下是物品相關問題的例子：,1
14412,HELPFRAME_ITEM_BULLET1,當機後物品遺失,1
14413,HELPFRAME_ITEM_BULLET2,武器效果沒有啟動,1
14414,HELPFRAME_ITEM_BULLET3,附魔或其它附加效果無法正常生效,1
14415,HELPFRAME_ITEM_BULLET4,含詐欺性質的物品,1
14416,HELPFRAME_ITEM_BULLET5,不小心將物品賣給商人卻無法重新買回,1
14417,HELPFRAME_ITEM_BULLET_TITLE2,不包括以下類型的問題：,1
14418,HELPFRAME_ITEM_BULLET6,如何獲得一件物品的相關詢問,1
14419,HELPFRAME_ITEM_BULLET7,要求物品,1
14420,HELPFRAME_ITEM_BUTTON_TEXT,回報物品問題,1
14421,HELPFRAME_ENVIRONMENTAL_TITLE,環境,1
14422,HELPFRAME_ENVIRONMENTAL_TEXT,有關角色無法與環境互動或者無法在遊戲中執行動作的問題,1
14423,HELPFRAME_ENVIRONMENTAL_BULLET_TITLE1,以下是環境相關問題的例子：,1
14424,HELPFRAME_ENVIRONMENTAL_BULLET1,無法使用熔爐,1
14425,HELPFRAME_ENVIRONMENTAL_BULLET2,能夠走過/跳過一堵牆,1
14426,HELPFRAME_ENVIRONMENTAL_BULLET3,被傳送至錯誤的墓地,1
14427,HELPFRAME_ENVIRONMENTAL_BULLET4,掉落到世界底下,1
14428,HELPFRAME_ENVIRONMENTAL_BULLET_TITLE2,以下不被認為是環境問題：,1
14429,HELPFRAME_ENVIRONMENTAL_BULLET5,玩家死亡後希望被傳送至原來的位置,1
14430,HELPFRAME_ENVIRONMENTAL_BULLET6,詢問一個很難找到的地方,1
14431,HELPFRAME_ENVIRONMENTAL_BUTTON_TEXT,回報環境問題,1
14432,HELPFRAME_NONQUEST_TITLE,非任務NPC/怪物,1
14433,HELPFRAME_NONQUEST_TEXT,與NPC和怪物的運作或者不正常互動的問題,1
14434,HELPFRAME_NONQUEST_BULLET_TITLE1,以下是非任務NPC/怪物的例子：,1
14435,HELPFRAME_NONQUEST_BULLET1,怪物一直保持閃避狀態,1
14436,HELPFRAME_NONQUEST_BULLET2,NPC行走路徑不正確,1
14437,HELPFRAME_NONQUEST_BULLET3,怪物重生速度過快或者過慢,1
14438,HELPFRAME_NONQUEST_BULLET4,NPC商人沒有物品出售或者沒有反應,1
14439,HELPFRAME_NONQUEST_BULLET_TITLE2,以下不被認為是非任務NPC/怪物的問題：,1
14440,HELPFRAME_NONQUEST_BULLET5,要求重生或者移除非任務NPC/怪物,1
14441,HELPFRAME_NONQUEST_BULLET6,要求非任務NPC/怪物的資訊,1
14442,HELPFRAME_NONQUEST_BULLET7,和任務相關的NPC或者怪物的問題,1
14443,HELPFRAME_NONQUEST_BUTTON_TEXT,報告非任務NPC/怪物問題,1
14444,HELPFRAME_QUEST_TITLE,任務/任務NPC,1
14445,HELPFRAME_QUEST_TEXT,造成無法接受或者開始或者完成任務的問題,1
14446,HELPFRAME_QUEST_BULLET_TITLE1,以下是任務/任務NPC的例子：,1
14447,HELPFRAME_QUEST_BULLET1,任務相關NPC或者物體無法正常作用,1
14448,HELPFRAME_QUEST_BULLET2,無法獲取任務相關物品,1
14449,HELPFRAME_QUEST_BULLET3,任務要求所殺的怪物不掉落任務所需要的物品,1
14450,HELPFRAME_QUEST_BULLET_TITLE2,以下不被認為是任務/任務NPC問題：,1
14451,HELPFRAME_QUEST_BULLET4,要求有關任務NPC/怪物的資訊,1
14452,HELPFRAME_QUEST_BULLET5,要求可以簡化任務的資訊,1
14453,HELPFRAME_QUEST_BUTTON_TEXT,報告任務/NPC問題,1
14454,HELPFRAME_TECHNICAL_TITLE,技術支援,1
14455,HELPFRAME_TECHNICAL_TEXT,我們的技術團隊會解決您在魔獸世界遊戲中遇到的任何技術問題。,1
14457,HELPFRAME_TECHNICAL_BULLET_TITLE1,以下是技術問題的例子：,1
14458,HELPFRAME_TECHNICAL_BULLET1,遊戲效能表現降低(遊戲速度變慢或者出現停頓),1
14459,HELPFRAME_TECHNICAL_BULLET2,顯示錯誤(黑色方形物體，物體顯示閃爍，顯示扭曲等等),1
14460,HELPFRAME_TECHNICAL_BULLET3,過場動畫或者別的遊戲動畫無法正常播放,1
14461,HELPFRAME_TECHNICAL_BUTTON_TEXT,報告技術問題,1
14462,HELPFRAME_ACCOUNT_TITLE,付費和帳號服務,1
14463,HELPFRAME_ACCOUNT_TEXT,建立帳號或者付費的時候遇到問題？,1
14464,HELPFRAME_ACCOUNT_BULLET_TITLE1,付費和帳號服務相關事務：,1
14465,HELPFRAME_ACCOUNT_BULLET1,協助建立帳號或變更現有帳號內容,1
14466,HELPFRAME_ACCOUNT_BULLET2,取消你的魔獸世界帳號,1
14467,HELPFRAME_ACCOUNT_BULLET3,有關啟動碼與儲值的問題,1
14468,HELPFRAME_ACCOUNT_BUTTON_TEXT,回報帳號/付費問題,1
14469,HELPFRAME_CHARACTER_TITLE,角色,1
14470,HELPFRAME_CHARACTER_TEXT,關於技能、專業技能、聲望和天賦的問題,1
14471,HELPFRAME_CHARACTER_BULLET_TITLE1,以下是角色相關問題的例子：,1
14472,HELPFRAME_CHARACTER_BULLET1,技能/屬性缺失或者無法正常發揮效力,1
14473,HELPFRAME_CHARACTER_BULLET2,無法登入魔獸世界,1
14474,HELPFRAME_CHARACTER_BULLET3,技能等級顯示為負,1
14475,HELPFRAME_CHARACTER_BULLET4,專業技能無法列出,1
14476,HELPFRAME_CHARACTER_BULLET5,天賦無法正常作用或遺失,1
14477,HELPFRAME_CHARACTER_BUTTON_TEXT,報告角色問題,1
14478,LAUGH_WORD9,笑的滾來滾去,1
14483,NOT_APPLICABLE,不適用,1
14485,TUTORIAL_TITLE42,歡迎來到魔獸世界！,1
14486,COMBATLOG_XPGAIN_FIRSTPERSON_GROUP,%s死了，你獲得了%d點經驗值。(+%d點組隊獎勵),1
14487,COMBATLOG_XPGAIN_FIRSTPERSON_UNNAMED_GROUP,你獲得了%d點經驗值。(+%d點組隊獎勵),1
14497,NEWBIE_TOOLTIP_CHARACTER,關於你角色的各種資訊，包括裝備、戰鬥屬性和聲望。,1
14498,COMBATLOG_XPGAIN_EXHAUSTION1_GROUP,%s死了，你獲得了%d點經驗值。(%s點%s獎勵，+%d組隊獎勵),1
14499,COMBATLOG_XPGAIN_EXHAUSTION2_GROUP,%s死了，你獲得了%d點經驗值。(%s點%s獎勵，+%d組隊獎勵),1
14501,COMBATLOG_XPGAIN_EXHAUSTION4_GROUP,%s死亡，你獲得了%d點經驗值。(%s點%s懲罰，+%d組隊獎勵),1
14502,COMBATLOG_XPGAIN_EXHAUSTION5_GROUP,%s死亡，你獲得了%d點經驗值。(%s點%s懲罰，+%d組隊獎勵),1
14503,SHOW_NEWBIE_TIPS_TEXT,新手提示資訊,1
14504,OPTION_TOOLTIP_SHOW_NEWBIE_TIPS,顯示法術和使用者介面的資訊。,1
14505,NEWBIE_TOOLTIP_SPELLBOOK,如果你想準備欲使用的法術或技能，就打開法術書和技能視窗，左鍵點擊你想要拖曳的法術或者技能，然後將其拖到快捷列上。,1
14506,NEWBIE_TOOLTIP_TALENTS,天賦的各種組合選擇能夠增強並專精你的角色。,1
14507,COMBATLOG_XPGAIN_FIRSTPERSON_RAID,%s死了，你獲得了%d點經驗值。(-%d點團隊懲罰),1
14508,NEWBIE_TOOLTIP_QUESTLOG,你現在所擁有的任務。你最多可以同時擁有25個任務紀錄。,1
14509,COMBATLOG_XPGAIN_FIRSTPERSON_UNNAMED_RAID,你獲得%d點經驗值。(-%d點團隊懲罰),1
14510,NEWBIE_TOOLTIP_SOCIAL,遊戲中其他玩家的資訊。你可以使用社交視窗來設定你的好友名單和忽略名單，以及查看有哪些玩家在線上。,3
14511,COMBATLOG_XPGAIN_EXHAUSTION1_RAID,%s死了，你獲得了%d點經驗值。(%s點%s獎勵，-%d點團隊懲罰),1
14512,NEWBIE_TOOLTIP_WORLDMAP,在你探索一個區域時，重要的地點將會顯示在世界地圖上。你可以使用左鍵放大地圖，右鍵縮小地圖。,1
14513,COMBATLOG_XPGAIN_EXHAUSTION2_RAID,%s死了，你獲得了%d點經驗值。(%s點%s獎勵，-%d點團隊懲罰),1
14514,NEWBIE_TOOLTIP_MAINMENU,修改你的設定、變更你的熱鍵或者退出遊戲。,1
14515,COMBATLOG_XPGAIN_EXHAUSTION4_RAID,%s死了，你獲得了%d點經驗值。(%s點%s懲罰，-%d點團隊懲罰),1
14516,COMBATLOG_XPGAIN_EXHAUSTION5_RAID,%s死了，你獲得了%d點經驗值。(%s點%s懲罰，-%d點團隊懲罰),1
14517,NEWBIE_TOOLTIP_HELP,使用線上知識庫或告知GM你遇到的問題。,1
14518,NEWBIE_TOOLTIP_LATENCY,和遊戲伺服器通訊所需的時間。如果延遲(紅色)一直很高的話，表示你的網路連線可能有問題。,1
14519,NEWBIE_TOOLTIP_CHATMENU,用來跟別人溝通的指令。使用對話功能表，你可以和周圍的玩家交談，可以傳送私人訊息給某個人，或者和隊伍成員聊天，和一個朋友揮手致意或者建立一個巨集指令。,1
14520,MINIMAP_LABEL,小地圖,1
14521,NEWBIE_TOOLTIP_MINIMAPTOGGLE,切換小地圖顯示,1
14522,XPBAR_LABEL,經驗條,1
14523,NEWBIE_TOOLTIP_XPBAR,你所得到的經驗值(XP)。你的經驗條顏色代表了你的休息狀態，藍色代表充分休息，紫色代表正常。充分休息的玩家殺死怪物所獲得的經驗值是正常狀態下的兩倍。殺死怪物將會縮短你的休息狀態。你可以在城市或者旅館中逗留，或者登出以延長你的休息狀態。,1
14524,CHAT_OPTIONS_LABEL,對話選項,1
14525,NEWBIE_TOOLTIP_CHATOPTIONS,右鍵點擊獲得這個視窗的自定義選項列表。左鍵點擊拖曳來移動這個視窗。,1
14526,PARTY_OPTIONS_LABEL,組隊選項,1
14527,NEWBIE_TOOLTIP_PARTYOPTIONS,如果你在一個隊伍裡，可以用右鍵點擊你的頭像來打開小隊功能選單。這個選單可以讓你退出隊伍或者查看現在使用的物品拾取方式。小隊的隊長可以增加或者移除隊員，並可以改變物品拾取方式。,1
14528,PLAYER_OPTIONS_LABEL,玩家選項,1
14529,NEWBIE_TOOLTIP_PLAYEROPTIONS,右鍵點擊可以顯示與其他玩家互動的特殊指令。你可以查看他們的裝備，發出組隊邀請，開啟交易視窗，或者和其他玩家進行決鬥。一個隊伍的隊長可以提升隊員或者將其從隊伍中移除。,1
14530,SPELLDISMISSPETSELF,你的%s被解散了。,1
14531,SPELLDISMISSPETOTHER,%s的%s被解散了。,1
14532,SPELLHAPPINESSDRAINSELF,你的%s失去了%d點快樂值。,1
14533,SPELLHAPPINESSDRAINOTHER,%s的%s失去了%d點快樂值。,1
14537,NEWBIE_TOOLTIP_ABANDONQUEST,放棄選定的任務，將其從任務紀錄中移除。任何被放棄的任務都可以重新接獲。放棄任務不會令你獲得任何懲罰。,1
14538,NEWBIE_TOOLTIP_SHAREQUEST,與附近符合條件的隊伍成員分享點選的任務。有些任務，譬如由任務物品提供的任務是無法分享的。,1
14557,PHONG_SHADING,平滑著色,1
14558,OPTION_TOOLTIP_PHONG_SHADING,開啟這個選項可以平滑角色光線表現。,1
14559,NEWBIE_TOOLTIP_WHOTAB,找到其他玩家在這個世界中的位置。,1
14560,NEWBIE_TOOLTIP_IGNORETAB,編輯你目前忽略中的玩家名單。,1
14561,NEWBIE_TOOLTIP_FRIENDSTAB,編輯你比較樂意一起遊戲的玩家的名單。你可以收到這些玩家上線和下線的提示。,1
14562,NEWBIE_TOOLTIP_GUILDTAB,檢視關於你所在的公會及其會員的資訊。如果你是公會的幹部，還可以在這個視窗中進行公會管理工作。,1
14563,NEWBIE_TOOLTIP_RAIDTAB,檢視或者編輯你的大型團隊。團隊是一支由超過5個玩家組成的隊伍，可以用來擊敗高等級的強大敵人。,1
14564,NEWBIE_TOOLTIP_ADDFRIEND,將一個玩家添加到你的好友名單中。當該玩家登入或者退出遊戲的時候，你會收到相應的提示。其他玩家不會知道他們是否在你的好友名單之上。,3
14565,NEWBIE_TOOLTIP_REMOVEFRIEND,將選定的玩家自你的好友名單之中移除。,3
14566,NEWBIE_TOOLTIP_SENDMESSAGE,發送私人訊息給指定的玩家。,1
14567,NEWBIE_TOOLTIP_GROUPINVITE,邀請選擇的玩家加入隊伍。,1
14568,NEWBIE_TOOLTIP_IGNOREPLAYER,將一名玩家列入你的忽略名單中。你將不會收到忽略名單上玩家的訊息或其他文字，被忽略的玩家也無法透過任何方式與你聯絡。,1
14569,NEWBIE_TOOLTIP_STOPIGNORE,將選定的玩家從你的忽略名單中移除。,1
14570,NEWBIE_TOOLTIP_PROMOTE,提升所選擇玩家在公會中的會階。,1
14571,NEWBIE_TOOLTIP_DEMOTE,降低所選擇玩家在公會中的會階。,1
14572,NEWBIE_TOOLTIP_GUILDREMOVE,將選定的玩家移除公會。,1
14573,NEWBIE_TOOLTIP_ADDMEMBER,添加新的公會成員。,1
14574,NEWBIE_TOOLTIP_GUILDGROUPINVITE,邀請選擇的公會成員加入隊伍。,1
14575,NEWBIE_TOOLTIP_GUILDCONTROL,自訂公會階級名稱和它們的權限。,1
14576,NEWBIE_TOOLTIP_GUILDPUBLICNOTE,點擊檢視你的公開註記。這個註記是別人通過公會使用者介面可以檢視到的。如果你點擊這條註記，那你就可以對其進行編輯。,1
14577,PUBLIC_NOTE,公開註記,1
14578,GUILD_MOTD_LABEL2,公會今日訊息,1
14579,GUILD_OFFICER_NOTE,公會幹部註記,1
14597,NEWBIE_TOOLTIP_UNIT_INVITE,邀請選擇的玩家加入隊伍。,1
14598,NEWBIE_TOOLTIP_UNIT_MASTER_LOOTER,在隊長分配規則下，只有隊伍領袖才能夠撿拾品質等於或高於預設級別的物品。在該級別之下的物品和金錢採用輪流拾取方式分配。,1
14599,NEWBIE_TOOLTIP_UNIT_ROUND_ROBIN,在輪流拾取規則下，協助隊伍擊殺怪物的隊伍隊員按照順序撿拾該怪物掉落物品。金錢自動平分。,1
14600,NEWBIE_TOOLTIP_UNIT_FREE_FOR_ALL,在自由拾取規則下，協助隊伍擊殺怪物的隊伍隊員都可以撿拾殺死該怪物掉落物品。金錢自動平分。,1
14601,NEWBIE_TOOLTIP_UNIT_PROMOTE,交出隊伍的領導權，選定的玩家將繼續行使這一職責。,1
14602,NEWBIE_TOOLTIP_UNIT_UNINVITE,將選定的玩家從隊伍中移除。,1
14603,NEWBIE_TOOLTIP_UNIT_INSPECT,觀察選定的玩家所裝備的護甲和武器。,1
14604,NEWBIE_TOOLTIP_UNIT_TRADE,與選擇的玩家進行交易。,1
14605,NEWBIE_TOOLTIP_UNIT_FOLLOW,讓你開始跟隨選定的玩家。你將自動跟隨這個玩家直到此自動跟隨模式被中斷。,1
14606,NEWBIE_TOOLTIP_UNIT_DUEL,向選定的玩家提出挑戰，進行決鬥。生命力首先降到零的玩家將會輸去這場決鬥。,1
14607,NEWBIE_TOOLTIP_UNIT_PET_DISMISS,解散你所控制的寵物。,1
14608,NEWBIE_TOOLTIP_UNIT_PET_PAPERDOLL,關於你寵物的資訊，包括它的戰鬥屬性、法術抗性和飲食習慣。,1
14609,NEWBIE_TOOLTIP_UNIT_PET_RENAME,給你的寵物設定一個新的名稱。一個寵物只能被改名一次。,1
14610,NEWBIE_TOOLTIP_UNIT_PET_ABANDON,釋放你的寵物，讓牠回歸荒野。寵物一旦被釋放，你將永遠無法重新恢復你們的情誼。,1
14611,NEWBIE_TOOLTIP_HEALTHBAR,你現在所擁有的生命力。如果你的生命力為0的話，那你就會死亡。當你脫離戰鬥的時候，生命力會自動恢復。,1
14612,NEWBIE_TOOLTIP_MANABAR0,你現在所擁有的法力。玩家需要法力來施放法術。如果你不進行施法動作的時間超過5秒，法力就會開始自動恢復。,1
14613,NEWBIE_TOOLTIP_MANABAR1,戰士(和熊形態及巨熊形態的德魯伊)需要怒氣來使用他們的技能。,1
14614,NEWBIE_TOOLTIP_MANABAR3,盜賊(和獵豹形態的德魯伊)需要能量來使用他們的技能。,1
14615,NEWBIE_TOOLTIP_MANABAR4,你寵物現在的快樂值。讓你的寵物感到滿足會讓它對敵人造成普通傷害，而高興狀態下的寵物會製造更多的傷害，而不高興狀態下的寵物製造的傷害會減少。當你的寵物死亡或者呈現飢餓狀態的時候會降低快樂值，而餵食你的寵物能增加它的快樂值。,1
14616,NEWBIE_TOOLTIP_MANABAR2,已廢棄,1
14617,NEWBIE_TOOLTIP_HORDE,一名部落的成員，和聯盟的成員相敵對(夜精靈、矮人、人類、地精、德萊尼與狼人)。,1
14618,NEWBIE_TOOLTIP_ALLIANCE,一名聯盟的成員，和部落的成員相敵對(獸人、食人妖、牛頭人、不死族、血精靈與哥布林)。,1
14619,PVPFFA,自由PvP,1
14620,NEWBIE_TOOLTIP_PVPFFA,你現在可以在遊戲中攻擊和被任何玩家攻擊。,1
14621,ENCHANT_SLOT,附魔/開鎖欄,1
14622,NEWBIE_TOOLTIP_ENCHANTSLOT,將物品放入這個空格中可以讓其他玩家進行開鎖、附魔或淬毒。放在這裡的物品不會被交易，在交易結束之後，它會回到原擁有者的物品欄中。,1
14623,HELPFRAME_TECHNICAL_BULLET4,聲音問題(沒有聲音或者音樂，雜音，循環音效等等),1
14624,HELPFRAME_TECHNICAL_BULLET5,連線/斷線問題,1
14625,HELPFRAME_TECHNICAL_BULLET6,遊戲中出現的當機或者錯誤訊息,1
14626,HELPFRAME_TECHNICAL_BULLET7,任何其他的技術問題,1
14628,INPUT_ROMAN,英,1
14629,INPUT_KOREAN,韓,1
14630,INPUT_CHINESE,中,1
14631,INPUT_JAPANESE,日,1
14632,HELPFRAME_ACCOUNT_BULLET4,付費方式,1
14634,PERCENT_SYMBOL,%%,1
14637,RAID_DESCRIPTION,團隊是超過5個人的隊伍，這是為了擊敗高等級的特定挑戰而準備的大型隊伍模式。\n\n|cffffffff- 團隊成員無法獲得大部份非團隊任務所需的物品或者殺死怪物的紀錄。\n\n- 在團隊中，你通過殺死怪物所獲得的經驗值相對於在普通隊伍中要少很多。\n\n- 團隊讓你可以贏得用其他方法根本無法通過的挑戰。|r,1
14657,ERR_TALENT_WIPE_ERROR,你還沒有選擇任何天賦。,1
14677,ERR_FEIGN_DEATH_RESISTED,抵抗,1
14697,CONFIRM_XP_LOSS_NO_SICKNESS,如果你找到你的屍體，那麼你可以在沒有任何懲罰的情況下復活。如果由我來復活你，那麼你的所有物品將損失10%%的耐久度(包括已裝備和物品欄中的物品)。,1
14698,CONFIRM_XP_LOSS_AGAIN_NO_SICKNESS,記住，如果你自己找到屍體的話，將不會有任何懲罰。你確定要讓你所有的裝備損失10% 的耐久度嗎？,1
14699,TAMEABLE,可馴服,1
14700,NOT_TAMEABLE,不可馴服,1
14717,TUTORIAL_TITLE43,無效的任務給予者,1
14718,TUTORIAL_TITLE44,遠程武器,1
14719,TUTORIAL_TITLE45,彈藥,1
14720,TUTORIAL43,頭上帶有灰色「！」的任務給予者擁有等級較高的任務，你目前的等級仍無法承接。等你多升幾級之後再回來看看。,1
14721,TUTORIAL44,你剛剛獲得了一把遠程武器。如果你想使用它，首先開啟你的|cffffd200角色資訊|r頁面與|cffffd200背包|r，然後將該件物品拖曳到你的角色身上就可以裝備它了。|n|n接著開啟你的|cffffd200法術書|r，並且將|cffffd200射擊|r或|cffffd200投擲|r技能拖曳到快捷列中。|n|n只有獵人、戰士與盜賊可以使用遠程武器。法師、牧師與術士則可以使用魔杖。,1
14722,TUTORIAL45,你無法在沒有彈藥的情況下使用弓或是槍。去城市裡找一個槍械或是弓箭商人購買彈藥。只要|cffffd200右鍵點擊|r彈藥就可以裝備它。,1
14723,SHOW_IGNORE_LIST,顯示忽略名單,1
14724,SHOW_FRIENDS_LIST,顯示好友名單,3
14737,FILTER,過濾方式,1
14738,DUEL_COUNTDOWN,決鬥開始：%d,1
14739,TUTORIAL46,你剛剛加入了一個「團隊」。團隊是最高人數上限為40人的隊伍，不過最為常見的是10人與25人的團隊。在高等級時，你通常需要加入團隊才能挑戰高難度的地城，或者擊敗強大的敵人。|n|n|cffff2020注意：當處於團隊時，將無法完成大多數的任務。如果要退出團隊，只要右鍵點擊你的頭像，並且選擇「離開隊伍」即可。|r,1
14740,TUTORIAL_TITLE46,團隊,1
14744,VOICEMACRO_LABEL_AID1,協助,1
14749,VOICEMACRO_LABEL_HELP1,幫助我,1
14750,VOICEMACRO_LABEL_FOLLOW1,跟隨我,1
14751,STUCK_BUTTON2_TEXT,如果還不行的話，請聯繫GM,1
14757,VOICEMACRO_LABEL_TRAIN1,訓練,1
