ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
458,可怕的鬼魂,88536,1067471,0,1.2,0.5,0,0
459,邪惡的冤靈,88538,1067472,0,1,0.4,0,0
460,令人畏懼的幽影,88539,1067473,0,1.2,0.5,0,0
461,鋼鐵工頭,83127,1067457,0,1.4,0.5,0,0
462,裝甲突擊戰狼,88548,1067390,0,1.5,0.5,0,0
463,『刃舞』佛加,83461,1067364,0,1.4,0.5,0,0
464,工程師霍瑟克,83125,1067280,0,1.4,0.5,0,0
465,被釋放的怒靈,83149,1067223,0,1,0.4,0,0
466,軌道指揮官洛卡,83461,1067364,0,1.4,0.5,0,0
467,惡魔防衛者,83174,1067394,0,1,0.4,0,0
468,薩格萊人桑度,83242,1067368,0,1.2,0.5,0,0
469,滅絕者烏祖爾,83380,1067202,0,1,0.55,0,0
470,被俘虜的怒靈,83156,1067396,0,1,0.4,0,0
471,海岸防衛兵,88565,1067272,0,1,0.4,0,0
472,疤顎上尉,83146,1067242,0,1.4,0.5,0,0
473,『憔悴者』瑞克,83116,1067308,0,1,0.45,0,0
474,『暴徒』朗克,83063,1067417,0,1.2,0.5,0,0
475,『痛苦製造者』巴拉克,83143,1067244,0,1.4,0.5,0,0
476,格羅姆卡突擊萊拉克,83038,1067266,0,0.9,0.4,0,0
477,雷霆王勇士,83120,1067286,0,1.4,0.5,0,0
478,達洛克將軍,83123,1067356,0,1.4,0.5,0,0
481,阿默松,90596,1108833,0,1,0.5,0,0
482,戈蘇爾,90595,1108832,0,1.4,0.5,0,0
483,淨化者達庫爾,90593,1108830,0,1.4,0.5,0,0
484,暗流,90594,1108831,0,0.8,0.5,0,0
485,震顫,90592,1108829,0,1.1,0.5,0,0
486,巢王伊克里斯,90591,1067344,0,1,0.5,0,0
487,被纏住的蝦怪,90605,1108839,0,1.4,0.5,0,0
488,古崔克,90600,1108836,0,1.4,0.5,0,0
489,魯克馬爾的化身,90597,1108834,0,0.8,0.5,0,0
490,爆破專家超大雷,90606,1108840,0,1.8,0.5,0,0
491,戈克塔爾,90598,1108835,0,0.8,0.35,0,0
492,奪顱者,90601,1108837,0,1.4,0.5,0,0
493,維洛克‧黑舌,90602,1108838,0,1.4,0.5,0,0
494,洛兒‧石拳,90603,1108828,0,1.4,0.5,0,0
495,『裂魂者』寇洛斯,90604,1108827,0,1.4,0.5,0,0
496,礦吞,90670,1112922,0,1.1,0.5,0,0
497,戈魯爾,90667,1112924,0,1.1,0.5,0,0
498,山脈之心,90665,1112915,0,1.1,0.5,0,0
499,漢斯格爾和法蘭佐克,90668,1112920,0,1.1,0.5,0,0
500,控火者卡格拉茲,90671,1112917,0,1.1,0.5,0,0
501,克羅莫格,90666,1112925,0,1.1,0.5,0,0
502,獸王達馬克,90664,1112918,0,1.1,0.5,0,0
503,站長索加爾,90672,1112919,0,1.1,0.5,0,0
504,鐵娘子軍,90669,1112921,0,1.1,0.5,0,0
505,黑手,90673,1108821,0,1.1,0.5,0,0
506,夜影之后,91203,1108825,0,1,0.4,0,0
507,狂怒的厚皮裂蹄之母,83432,1067248,0,1.1,0.4,0,0
508,野生裂蹄,83433,1067249,0,1.1,0.4,0,0
509,影月通靈師,82413,1067287,0,1.55,0.5,0,0
510,霜喙食腐鳥,81583,1067178,0,1.3,0.9,0,0
511,安格拉斯織法者,88536,1067471,0,1.2,0.5,0,0
512,蒼腹娃娃蟾蜍,91450,1112923,0,1,0.45,0,0
513,鐵革公裂蹄,86731,1112926,0,1.1,0.4,0,0
514,毒舌萊拉克,88643,1108822,0,0.55,0.45,0,0
515,狂暴的火靈,80380,1112929,0,1,0.4,0,0
516,狂暴的火之守護者,80376,1112927,0,1,0.4,0,0
517,鋼鐵守衛隊長,84850,1087726,0,1.55,0.5,0,0
518,冰翼族母,80838,1112989,0,0.55,0.45,0,0
519,夜吼,81000,1112931,0,1.5,0.5,0,0
520,頂尖守護者,83375,1067374,0,0.8,0.45,0,0
521,多刺擲矛者,83296,1067329,0,1.9,0.45,0,0
522,頂尖守護者,83375,1067374,0,0.8,0.45,0,0
523,鋼鐵伐木機,83336,1067371,0,1.05,0.45,0,0
524,比利‧轟彈,86508,1067360,0,1.7,0.45,0,0
525,大劍師尤茲舒拉,81562,1067236,0,1.4,0.5,0,0
528,受訓中的潛水艇,93200,1138419,209,85,0.3,0,0
529,結冰海域,95579,1341751,0,35,0.28,0,0
530,達拉然,93933,1341731,0,1.5,0.4,0,0
531,夜落狂熱者,94084,1341733,0,1.4,0.5,0,0
532,飢饞犬魔,126174,1694042,0,1.2,0.4,0,0
533,艾蘇納法力龍鰻,94092,1341744,0,1.2,0.4,0,0
534,珊瑚粉碎者,94096,1341738,0,0.8,0.4,0,0
539,鋼鐵部落航空母艦,93201,1138425,186,3,0.25,0,0
540,鋼鐵部落驅逐艦,95579,1341751,180,35,0.28,0,0
541,鋼鐵部落戰艦,93202,1138424,170,12,0.3,0,0
542,鋼鐵部落運輸艦,92622,1138421,168,140,0.3,0,0
543,濃霧,95579,1341751,0,35,0.28,0,0
544,狂風暴雨,95579,1341751,0,35,0.28,0,0
545,激流漩渦,95579,1341751,0,35,0.28,0,0
546,鋼鐵部落航空母艦,93201,1138425,186,3,0.25,0,0
547,鋼鐵部落航空母艦,93201,1138425,186,3,0.25,0,0
548,鋼鐵部落驅逐艦,95579,1341751,180,35,0.28,0,0
551,俘獲的部落驅逐艦,93144,1138418,180,35,0.28,0,0
552,俘獲的聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
553,惡魔搜索者,94548,1341745,0,1.2,0.45,0,0
554,惡魔搜索者,94548,1341745,0,1.2,0.45,0,0
555,埃雷達爾乞願者,94549,1341737,0,1.2,0.4,0,0
556,軍團煉獄火,94552,1341743,0,0.75,0.55,0,0
557,鹽目招潮薩滿,94564,1341739,0,1.2,0.4,0,0
558,深海斯闊格,94565,1341734,0,0.7,0.4,0,0
561,末日推手,93201,1138425,186,3,0.25,0,0
562,末日推手二型,93201,1138425,186,3,0.25,0,0
563,末日推手二型,93201,1138425,186,3,0.25,0,0
564,末日推手二型,93201,1138425,186,3,0.25,0,0
565,末日推手二型,93201,1138425,186,3,0.25,0,0
566,末日推手二型,93201,1138425,186,3,0.25,0,0
567,古爾丹之手,93201,1138425,186,3,0.25,0,0
568,鋼鐵之潮,93201,1138425,186,3,0.25,0,0
569,黑手的復仇,93201,1138425,186,3,0.25,0,0
570,鋼鐵之潮,93201,1138425,186,3,0.25,0,0
571,古爾丹之手,93201,1138425,186,3,0.25,0,0
572,鋼鐵之潮,93201,1138425,186,3,0.25,0,0
573,古爾丹之手,93201,1138425,186,3,0.25,0,0
574,黑手的復仇,93201,1138425,186,3,0.25,0,0
575,黑手的復仇,93201,1138425,186,3,0.25,0,0
576,黑手的復仇,93201,1138425,186,3,0.25,0,0
577,鋼鐵海狼,95579,1341751,180,35,0.28,0,0
578,鋼鐵海狼二型,95579,1341751,180,35,0.28,0,0
579,鋼鐵海狼二型,95579,1341751,180,35,0.28,0,0
580,鋼鐵海狼二型,95579,1341751,180,35,0.28,0,0
581,鋼鐵海狼二型,95579,1341751,180,35,0.28,0,0
582,鋼鐵海狼二型,95579,1341751,180,35,0.28,0,0
583,裂臟號,95579,1341751,180,35,0.28,0,0
584,血紅風暴,95579,1341751,180,35,0.28,0,0
585,毀壞者,95579,1341751,180,35,0.28,0,0
586,毀壞者,95579,1341751,180,35,0.28,0,0
587,裂臟號,95579,1341751,180,35,0.28,0,0
588,裂臟號,95579,1341751,180,35,0.28,0,0
589,毀壞者,95579,1341751,180,35,0.28,0,0
590,血紅風暴,95579,1341751,180,35,0.28,0,0
591,血紅風暴,95579,1341751,180,35,0.28,0,0
592,血紅風暴,95579,1341751,180,35,0.28,0,0
593,鋼鐵潛獵者,93705,1138420,172,1.7,0.3,0,0
594,鋼鐵潛獵者二型,93705,1138420,172,1.7,0.3,0,0
595,鋼鐵潛獵者二型,93705,1138420,172,1.7,0.3,0,0
596,鋼鐵潛獵者二型,93705,1138420,172,1.7,0.3,0,0
597,鋼鐵潛獵者二型,93705,1138420,172,1.7,0.3,0,0
598,鋼鐵潛獵者二型,93705,1138420,172,1.7,0.3,0,0
599,闇黑之喚,93705,1138420,172,1.7,0.3,0,0
600,闇黑之喚,93705,1138420,172,1.7,0.3,0,0
601,闇黑之喚,93705,1138420,172,1.7,0.3,0,0
602,泰朗戈爾的低語,93705,1138420,172,1.7,0.3,0,0
603,暗影號,93705,1138420,172,1.7,0.3,0,0
604,暗影號,93705,1138420,172,1.7,0.3,0,0
605,暗影號,93705,1138420,172,1.7,0.3,0,0
606,泰朗戈爾的低語,93705,1138420,172,1.7,0.3,0,0
607,泰朗戈爾的低語,93705,1138420,172,1.7,0.3,0,0
608,泰朗戈爾的低語,93705,1138420,172,1.7,0.3,0,0
609,消滅者,95855,1341753,170,12,0.3,0,0
610,消滅者二型,95855,1341753,170,12,0.3,0,0
611,消滅者二型,95855,1341753,170,12,0.3,0,0
612,消滅者二型,95855,1341753,170,12,0.3,0,0
613,消滅者二型,95855,1341753,170,12,0.3,0,0
614,消滅者二型,95855,1341753,170,12,0.3,0,0
615,地獄魔喉,95855,1341753,170,12,0.3,0,0
616,地獄魔喉,95855,1341753,170,12,0.3,0,0
617,地獄風暴,95855,1341753,170,12,0.3,0,0
618,地獄風暴,95855,1341753,170,12,0.3,0,0
619,地獄魔喉,95855,1341753,170,12,0.3,0,0
620,地獄魔喉,95855,1341753,170,12,0.3,0,0
621,地獄魔喉,95855,1341753,170,12,0.3,0,0
622,地獄風暴,95855,1341753,170,12,0.3,0,0
623,地獄風暴,95855,1341753,170,12,0.3,0,0
624,地獄風暴,95855,1341753,170,12,0.3,0,0
625,地獄風暴,95855,1341753,170,12,0.3,0,0
626,登陸戰,95579,1341751,0,35,0.28,0,0
627,鋼鐵部落重裝巡邏艦,95855,1341753,170,12,0.3,0,0
628,魔法風暴,95579,1341751,0,35,0.28,0,0
629,法拉隆守護者,94774,1138423,0,1.4,0.17,0,0
630,暗影議會寶藏獵人,93705,1138420,172,1.7,0.3,0,0
631,深淵之懼,94774,1138423,0,1.4,0.17,0,0
632,鐵握港,95579,1341751,0,35,0.28,0,0
633,雄獅堡,95579,1341751,0,35,0.28,0,0
634,俘獲的部落潛水艇,93705,1138420,172,1.7,0.3,0,0
635,鏽蝕的鋼鐵部落驅逐艦,95579,1341751,180,35,0.28,0,0
636,受訓中的潛水艇,93705,1138420,172,1.7,0.3,0,0
637,受訓中的戰艦,95855,1341753,170,12,0.3,0,0
638,鋼鐵部落原型航空母艦,93201,1138425,186,3,0.25,0,0
639,邪惡潛獵者,95025,1341745,0,1.2,0.45,0,0
640,燃燒軍團殘暴者,94552,1341743,0,0.75,0.55,0,0
641,故障的潛水艇,93705,1138420,172,1.7,0.3,0,0
642,鋼鐵部落驅逐艦,95579,1341751,180,35,0.28,0,0
643,遺忘海岸,95579,1341751,0,35,0.28,0,0
644,部落潛水艇,93705,1138420,172,1.7,0.3,0,0
645,身經百戰的部落潛水艇,93705,1138420,172,1.7,0.3,0,0
646,身經百戰的部落潛水艇,93705,1138420,172,1.7,0.3,0,0
647,身經百戰的部落潛水艇,93705,1138420,172,1.7,0.3,0,0
648,永歌號,93705,1138420,172,1.7,0.3,0,0
649,身經百戰的部落潛水艇,93705,1138420,172,1.7,0.3,0,0
650,貸鯊號,93705,1138420,172,1.7,0.3,0,0
651,談判高手,93705,1138420,172,1.7,0.3,0,0
652,部落航空母艦,93201,1138425,202,3,0.25,0,0
653,身經百戰的部落航空母艦,93201,1138425,202,3,0.25,0,0
654,身經百戰的部落航空母艦,93201,1138425,202,3,0.25,0,0
655,莉雅德倫之盾,93201,1138425,202,3,0.25,0,0
656,身經百戰的部落航空母艦,93201,1138425,202,3,0.25,0,0
657,凋零者,93201,1138425,202,3,0.25,0,0
658,身經百戰的部落航空母艦,93201,1138425,202,3,0.25,0,0
659,部落驅逐艦,93144,1138418,180,35,0.28,0,0
660,身經百戰的部落驅逐艦,93144,1138418,180,35,0.28,0,0
661,身經百戰的部落驅逐艦,93144,1138418,180,35,0.28,0,0
662,杜洛坦之傲,93144,1138418,180,35,0.28,0,0
663,洛索瑪之箭,93144,1138418,180,35,0.28,0,0
664,曦逐者,93144,1138418,180,35,0.28,0,0
665,身經百戰的部落戰艦,94938,1341752,211,2,0.23,0,0
666,部落戰艦,94938,1341752,211,2,0.23,0,0
667,身經百戰的部落戰艦,94938,1341752,211,2,0.23,0,0
668,天譴死敵,94938,1341752,211,2,0.23,0,0
669,身經百戰的部落戰艦,94938,1341752,211,2,0.23,0,0
670,身經百戰的部落戰艦,94938,1341752,211,2,0.23,0,0
671,梅卡托克的秘密,93200,1138419,209,85,0.3,0,0
672,無情地精號,93200,1138419,209,85,0.3,0,0
673,泰蘭妲的祈願,93200,1138419,209,85,0.3,0,0
674,身經百戰的聯盟潛水艇,93200,1138419,209,85,0.3,0,0
675,身經百戰的聯盟潛水艇,93200,1138419,209,85,0.3,0,0
676,身經百戰的聯盟潛水艇,93200,1138419,209,85,0.3,0,0
677,身經百戰的聯盟潛水艇,93200,1138419,209,85,0.3,0,0
678,聯盟潛水艇,93200,1138419,209,85,0.3,0,0
679,那魯之光,93202,1138424,182,20,0.23,0,0
680,身經百戰的聯盟戰艦,93202,1138424,182,20,0.23,0,0
681,身經百戰的聯盟戰艦,93202,1138424,182,20,0.23,0,0
682,身經百戰的聯盟戰艦,93202,1138424,182,20,0.23,0,0
683,身經百戰的聯盟戰艦,93202,1138424,182,20,0.23,0,0
684,聯盟戰艦,93202,1138424,182,20,0.23,0,0
685,風暴之怒,94178,1138422,210,60,0.2,0,0
686,伊芮爾的命令,94178,1138422,210,60,0.2,0,0
687,茉艾拉之錘,94178,1138422,210,60,0.2,0,0
688,身經百戰的聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
689,身經百戰的聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
690,聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
691,瑪翼夫之刃,93201,1138425,201,3,0.25,0,0
692,奧伯丁之魂,93201,1138425,201,3,0.25,0,0
693,身經百戰的聯盟航空母艦,93201,1138425,201,3,0.25,0,0
694,身經百戰的聯盟航空母艦,93201,1138425,201,3,0.25,0,0
695,身經百戰的聯盟航空母艦,93201,1138425,201,3,0.25,0,0
696,身經百戰的聯盟航空母艦,93201,1138425,201,3,0.25,0,0
697,聯盟航空母艦,93201,1138425,201,3,0.25,0,0
698,惡魔守衛入侵者,95163,1341746,0,1.2,0.45,0,0
699,埃雷達爾織隙者,95161,1341749,0,1.2,0.4,0,0
700,浪花女神,94178,1138422,210,60,0.2,0,0
701,沃爾瑪,95579,1341751,0,35,0.28,0,0
702,受訓中的鋼鐵部落航空母艦,93201,1138425,186,3,0.25,0,0
703,故障的聯盟戰艦,93202,1138424,182,20,0.23,0,0
704,沼澤螢光蟲巢衛,83221,1138416,0,1,0.4,0,0
705,沼澤螢光蟲后,83224,1138417,0,0.9,0.4,0,0
706,魔核焚化者,83171,1138410,0,0.9,0.6,0,0
707,魔焰欺詐者,83168,1138394,0,1.8,0.5,0,0
708,碎臉,83057,1138411,0,0.9,0.5,0,0
709,斷骨,83138,1138407,0,1.2,0.5,0,0
710,緋翼釘刺者,83111,1138409,0,1.2,0.5,0,0
711,基爾索瑞斯,83108,1138406,0,1.2,0.5,0,0
712,最終之願,95855,1341753,170,12,0.3,0,0
713,血腥彎刀,95855,1341753,170,12,0.3,0,0
714,剃刃,93705,1138420,172,1.7,0.3,0,0
715,幸運女士,95855,1341753,170,12,0.3,0,0
716,蛇眼,95855,1341753,170,12,0.3,0,0
717,喚暮者巫恩,83383,1138408,0,1.2,0.5,0,0
718,雲鬱,83153,1138401,0,1,0.5,0,0
719,明湖,83154,1138399,0,1,0.5,0,0
720,召火者古爾,83040,1138412,0,1.3,0.5,0,0
721,拖行嚙岩者,83044,1138413,0,1.3,0.5,0,0
722,吞噬,83253,1138395,0,1.4,0.5,0,0
723,薩恩裂片,83252,1138398,0,1.2,0.5,0,0
724,進口的岡恩,83089,1138403,0,1.3,0.5,0,0
725,野獸大師達卡,83124,1138404,0,1.3,0.5,0,0
726,魔花戳刺者,83295,1138405,0,1.5,0.45,0,0
727,針王,83295,1138405,0,1.3,0.5,0,0
728,食腐骨蟲,83200,1138414,0,1.4,0.5,0,0
729,嚐膽者,83201,1138400,0,1.4,0.5,0,0
730,結晶爬行者,83187,1984886,0,1.4,0.4,0,0
731,尖嘯之懼,83206,1138396,0,7,0.4,0,0
732,德拉諾黑血怪,83184,1138415,0,1,0.4,0,0
733,德拉諾腐血怪,83186,1138402,0,1,0.4,0,0
734,恐懼爬行者,83191,1341735,0,1.4,0.4,0,0
735,死亡之噬,83191,1341735,0,1.4,0.4,0,0
736,朦朧威脅,93705,1138420,172,1.7,0.3,0,0
737,獰笑之斧,93144,1138418,180,35,0.28,0,0
738,海洋珠寶,93144,1138418,180,35,0.28,0,0
739,巢穴之卵,93705,1138420,172,1.7,0.3,0,0
740,『赤紅』伐莎,87434,1067464,0,1.55,0.5,0,0
741,『黑暗』阿卡,84844,1087721,0,1.55,0.5,0,0
742,『熔火之怒』妲拉,83460,1067269,0,1.4,0.5,0,0
743,鋼鐵斷脊者,83127,1067457,0,1.5,0.5,0,0
744,熾炎薩滿,83123,1067356,0,1.5,0.5,0,0
745,『熔火核心』娜莎,83128,1067339,0,1.4,0.5,0,0
746,狂亂小古羅,80693,1067373,0,0.75,0.55,0,0
747,『裂地者』科爾,83059,1067312,0,0.75,0.55,0,0
748,偉大的督嚕,83097,1067408,0,0.7,0.55,0,0
749,黑翼低語者,83363,1067405,0,0.9,0.55,0,0
750,黑爪,83356,1067404,0,0.9,0.55,0,0
751,長者軸羽,83354,1067401,0,0.9,0.55,0,0
752,巨力執行者,83042,1067420,0,1.2,0.5,0,0
753,神秘的巨魔忍者,83073,1067411,0,1.2,0.5,0,0
754,『大頭』布朗,83062,1067418,0,1.2,0.5,0,0
755,冰凍的爪牙,83151,1067221,0,1.2,0.4,0,0
756,狂怒的冰霜,87861,1067452,0,1,0.4,0,0
757,『尖刺』葛拉希厄斯,85855,1067365,0,0.9,0.45,0,0
758,基克索,83167,1067188,0,1.9,0.5,0,0
759,葛魯爾克,86363,1067461,0,1.1,0.5,0,0
760,『食腦者』伐洛斯,83380,1067202,0,1,0.55,0,0
761,叉尾黃蜂,83112,1067355,0,0.9,0.5,0,0
762,巨大的湖怪,83246,1067250,0,0.95,0.45,0,0
763,27個頭的多頭蛇,83238,1067406,0,1,0.4,0,0
764,魔花王,83291,1067332,0,1.9,0.45,0,0
765,刀葉古樹,83219,1067393,0,1.2,0.4,0,0
766,粗桅杆,83226,1067303,0,0.55,0.55,0,0
767,虛無吞噬者,83256,1067191,0,1.4,0.55,0,0
768,黑暗吞噬者,83251,1416404,0,1.4,0.55,0,0
769,宇宙特使,83252,1138398,0,1.2,0.5,0,0
770,身經百戰的部落驅逐艦,93144,1138418,180,35,0.28,0,0
771,身經百戰的部落驅逐艦,93144,1138418,180,35,0.28,0,0
772,身經百戰的部落驅逐艦,93144,1138418,180,35,0.28,0,0
773,身經百戰的部落潛水艇,93705,1138420,172,1.7,0.3,0,0
774,身經百戰的聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
775,身經百戰的聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
776,身經百戰的聯盟驅逐艦,94178,1138422,210,60,0.2,0,0
777,身經百戰的聯盟潛水艇,93200,1138419,209,85,0.3,0,0
778,身經百戰的部落航空母艦,93201,1138425,202,3,0.25,0,0
779,不死之刃,93201,1138425,202,3,0.25,0,0
780,莉雅德倫之盾,93201,1138425,202,3,0.25,0,0
781,洛摩斯之焰,93201,1138425,202,3,0.25,0,0
782,加里維克斯寶庫,93201,1138425,202,3,0.25,0,0
783,加里維克斯寶庫,93201,1138425,202,3,0.25,0,0
784,洛摩斯之焰,93201,1138425,202,3,0.25,0,0
785,不死之刃,93201,1138425,202,3,0.25,0,0
786,凋零者,93201,1138425,202,3,0.25,0,0
787,身經百戰的部落戰艦,94938,1341752,211,2,0.23,0,0
788,貝恩的復仇,94938,1341752,211,2,0.23,0,0
789,力量與榮耀,94938,1341752,211,2,0.23,0,0
790,沃金之刃,94938,1341752,211,2,0.23,0,0
791,嗜血號,94938,1341752,211,2,0.23,0,0
792,天譴死敵,94938,1341752,211,2,0.23,0,0
793,貝恩的復仇,94938,1341752,211,2,0.23,0,0
794,力量與榮耀,94938,1341752,211,2,0.23,0,0
795,沃金之刃,94938,1341752,211,2,0.23,0,0
796,嗜血號,94938,1341752,211,2,0.23,0,0
797,回音獵手,93144,1138418,180,35,0.28,0,0
798,湧霧號,93144,1138418,180,35,0.28,0,0
799,杜洛坦之傲,93144,1138418,180,35,0.28,0,0
800,曦逐者,93144,1138418,180,35,0.28,0,0
801,洛索瑪之箭,93144,1138418,180,35,0.28,0,0
802,回音獵手,93144,1138418,180,35,0.28,0,0
803,湧霧號,93144,1138418,180,35,0.28,0,0
804,海洋遠征號,93705,1138420,172,1.7,0.3,0,0
805,亡靈意志號,93705,1138420,172,1.7,0.3,0,0
806,永歌號,93705,1138420,172,1.7,0.3,0,0
807,談判高手,93705,1138420,172,1.7,0.3,0,0
808,貸鯊號,93705,1138420,172,1.7,0.3,0,0
809,海洋遠征號,93705,1138420,172,1.7,0.3,0,0
810,亡靈意志號,93705,1138420,172,1.7,0.3,0,0
811,弗斯塔德再臨,93202,1138424,182,20,0.23,0,0
812,獸群守護者,93202,1138424,182,20,0.23,0,0
813,瓦里安之刃,93202,1138424,182,20,0.23,0,0
814,英勇氣概,93202,1138424,182,20,0.23,0,0
815,那魯之光,93202,1138424,182,20,0.23,0,0
816,弗斯塔德再臨,93202,1138424,182,20,0.23,0,0
817,獸群守護者,93202,1138424,182,20,0.23,0,0
818,瓦里安之刃,93202,1138424,182,20,0.23,0,0
819,英勇氣概,93202,1138424,182,20,0.23,0,0
820,塞拉摩之仇,93201,1138425,201,3,0.25,0,0
821,嘶軸噴射號,93201,1138425,201,3,0.25,0,0
822,麥格尼的回憶,93201,1138425,201,3,0.25,0,0
823,奧伯丁之魂,93201,1138425,201,3,0.25,0,0
824,瑪翼夫之刃,93201,1138425,201,3,0.25,0,0
825,塞拉摩之仇,93201,1138425,201,3,0.25,0,0
826,嘶軸噴射號,93201,1138425,201,3,0.25,0,0
827,麥格尼的回憶,93201,1138425,201,3,0.25,0,0
828,葛雷邁恩之傲,94178,1138422,210,60,0.2,0,0
829,語風號,94178,1138422,210,60,0.2,0,0
830,茉艾拉之錘,94178,1138422,210,60,0.2,0,0
831,伊芮爾的命令,94178,1138422,210,60,0.2,0,0
832,風暴之怒,94178,1138422,210,60,0.2,0,0
833,葛雷邁恩之傲,94178,1138422,210,60,0.2,0,0
834,語風號,94178,1138422,210,60,0.2,0,0
835,海洋遠征號,93200,1138419,209,85,0.3,0,0
836,影遁號,93200,1138419,209,85,0.3,0,0
837,泰蘭妲的祈願,93200,1138419,209,85,0.3,0,0
838,無情地精號,93200,1138419,209,85,0.3,0,0
839,梅卡托克的秘密,93200,1138419,209,85,0.3,0,0
840,海洋遠征號,93200,1138419,209,85,0.3,0,0
841,影遁號,93200,1138419,209,85,0.3,0,0
842,身經百戰的聯盟航空母艦,93201,1138425,201,3,0.25,0,0
843,身經百戰的聯盟戰艦,93202,1138424,182,20,0.23,0,0
844,主喚號,95855,1341753,180,12,0.3,0,0
845,鐵拳港,95579,1341751,0,35,0.28,0,0
846,惡魔守衛毀壞者,97468,1341746,0,1.5,0.4,0,0
847,被褻瀆的古樹,100537,1341755,0,0.75,0.55,0,0
848,蔓生的殞命花,100560,1341730,0,0.75,0.55,0,0
849,幻光夾竹桃,100561,1341740,0,0.75,0.55,0,0
850,達拉然,93933,1341731,0,1.5,0.4,0,0
851,達拉然,93933,1341731,0,1.5,0.4,0,0
852,達拉然下水道守衛,102005,1341756,0,1.5,0.4,0,0
853,達拉然,93933,1341731,0,1.5,0.4,0,0
854,煉冶場入侵者,103360,1341760,0,1.5,0.4,0,0
855,達拉然,93933,1341731,0,1.5,0.4,0,0
856,下流的贊恩,104796,1341729,0,1.2,0.5,0,0
860,迷失折磨者大軍,104796,1341729,0,1.2,0.5,0,0
861,滑溜的史理思,104813,1341759,0,1.2,0.5,0,0
862,盤恨怨語師大軍,104814,1341732,0,1.2,0.5,0,0
863,馬克拉納戰士大軍,104816,1341741,0,1.2,0.5,0,0
864,招潮薩滿大軍,104817,1341739,0,1.2,0.5,0,0
865,納諾許,104920,1396643,0,1.2,0.5,0,0
866,諾納許,104922,1396644,0,1.2,0.5,0,0
867,尖嘯不絕,104923,1341742,0,0.9,0.5,0,0
868,遭褻瀆的林地行者大軍,104924,1396638,0,1.2,0.5,0,0
870,血擊,104925,1341728,0,1.2,0.5,0,0
871,懼刺潛伏蜂大軍,104928,1341754,0,1.2,0.5,0,0
872,玄鴉弓箭手大軍,104930,1341748,0,1.2,0.5,0,0
873,玄鴉戰士大軍,104931,1341750,0,1.2,0.5,0,0
874,謊言尋者,104933,1341758,0,1.2,0.5,0,0
875,『鹹味』史提利,105062,1360232,0,1.2,0.5,0,0
876,沼岩踏澤者大軍,105063,1360231,0,1.2,0.5,0,0
877,魔化圖騰好戰者大軍,105064,1360245,0,1.2,0.5,0,0
878,魔化圖騰縛血者大軍,105065,1360246,0,1.2,0.5,0,0
879,魔化圖騰骸骨獵犬大軍,105066,1360233,0,1.2,0.5,0,0
880,『巫婆』晨曦,105067,1360238,0,1.2,0.5,0,0
881,靈魂尖嘯者,105068,1360239,0,1.2,0.5,0,0
882,血腥大師,105074,1360244,0,1.2,0.5,0,0
883,巴吉特,105075,1360252,0,1.2,0.5,0,0
884,蔑潮劫掠者大軍,105076,1360240,0,1.2,0.5,0,0
885,蔑潮轉符師大軍,105077,1360237,0,1.2,0.5,0,0
886,蔑潮好戰者大軍,105078,1360241,0,1.2,0.5,0,0
887,梅林阿里,105079,1360235,0,1.2,0.5,0,0
888,布魯圖斯,105083,1360242,0,1.2,0.5,0,0
889,斯寇瓦德的僕從軍隊,105084,1360234,0,1.2,0.5,0,0
895,惡魔守衛入侵者,104796,1341729,0,1.2,0.5,0,0
897,可怕的莉莉絲,105265,1360249,0,1.3,0.4,0,0
898,夜裔滲透者大軍,105266,1360248,0,1.2,0.5,0,0
899,一大群法鱗石化蜥蜴,105267,1396630,0,1.2,0.5,0,0
900,克隆和蒙恩,105268,1401850,0,1.2,0.5,0,0
901,末日斬擊者,105269,1360236,0,1.2,0.5,0,0
902,蟲舌魔爪牙大軍,105270,1360250,0,1.2,0.5,0,0
903,尖嘯魔蝠大軍,105271,1360247,0,1.2,0.5,0,0
905,寇拉露恩雙頭巨人,105268,1401850,0,1.2,0.5,0,0
906,碾碎,92622,1138421,0,1,0.4,0,0
911,戈爾加美修領主,104796,1341729,0,1.2,0.4,0,0
912,蟲舌魔大軍,105270,1360250,0,1.2,0.5,0,0
913,寒冰箭,92622,1392551,0,1,0.4,1,0
917,邪惡的馬卡拉,104816,1341741,0,0.8,0.4,0,0
918,泥沼,92622,1138421,0,1,0.4,0,0
919,臭臭的莫咕莫克,104814,1341732,0,1.2,0.5,0,0
920,臭魚噴吐,92622,533422,0,1,0.4,1,0
921,伏擊,92622,1138421,0,1,0.4,0,0
922,魔化空氣,92622,135798,0,1,0.4,1,0
923,圖書管理員,104796,1341729,0,1.2,0.5,0,0
924,暗魔軍團,104920,1396643,0,1.2,0.5,0,0
925,魔化隕石,92622,135800,0,1,0.4,1,0
926,險惡的懸崖,92622,839981,0,1,0.4,1,0
