ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID
1857,卡祖恩,0,0,89,2,0,0,0,0,0
1858,飛行管理員沃納斯,0,0,89,2,0,0,0,0,0
1860,冬天爺爺,0,45766,88,4,20,-20,0,0,0
1861,裂骨者寇戈拉斯,0,0,176,66,0,0,0,0,0
1862,賈葛洛克,0,0,176,66,0,0,0,0,0
1863,札沃克,0,0,176,66,0,0,0,0,0
1864,索椎爾,0,0,176,66,0,0,0,0,0
1865,薩虛爾,0,0,176,66,0,0,0,0,0
1866,札特斯,0,0,176,66,0,0,0,0,0
1867,札卡,0,0,176,66,0,0,0,0,0
1868,奧祖戈斯,0,0,176,66,0,0,0,0,0
1869,德拉澤斯,0,0,176,66,0,0,0,0,0
1870,札格莫薩,0,0,176,66,0,0,0,0,0
1871,拉索格,0,0,176,66,0,0,0,0,0
1872,伊卓薩,0,0,176,66,0,0,0,0,0
1873,德拉斯古,0,0,176,66,0,0,0,0,0
1874,破碎海岸指揮圖,0,45816,144,6,0,0,0,0,0
1881,巴納佐斯,0,0,176,66,0,0,0,0,0
1882,葛拙格,0,0,176,66,0,0,0,0,0
1883,『靈魂守衛者』馬洛魯斯,50008,46092,243,160,0,0,0,0,0
1884,喚魔者薩蕾茲拉,0,0,176,66,0,0,0,0,0
1885,懼眼,49990,46202,243,160,0,0,0,0,0
1886,神兵武器研究,47999,0,52,0,100,-100,0,0,0
1887,赫爾努拉斯領主,50005,46304,243,160,0,0,0,0,0
1888,鬼母布魯娃,50007,46313,243,160,0,0,0,0,0
1894,馬格拉佐斯,5703,46090,243,0,0,0,0,0,0
1897,小型藏寶箱,48645,46819,88,0,0,0,0,0,0
1898,小型藏寶箱,48645,46830,88,0,0,0,0,0,0
1899,拉莉西亞,0,0,92,66,0,0,0,0,0
1900,瓦格勒,0,0,92,66,0,0,0,0,0
1901,蕾佳雅特,0,0,92,66,0,0,0,0,0
1902,懼言者賽洛利斯,0,0,92,66,0,0,0,0,0
1903,多明妮絲女士,0,0,92,66,0,0,0,0,0
1904,『受信賴者』尤瓦德,0,46949,89,0,0,0,0,0,0
1905,噗嚕囉喀爾,50011,46951,243,160,0,0,0,0,0
1906,腐化的斷骨者,50010,46101,243,160,0,0,0,0,0
1907,亞庫,50009,46953,243,160,0,0,0,0,0
1908,小型藏寶箱,48645,46954,88,0,0,0,0,0,0
1909,小型藏寶箱,48645,46956,88,0,0,0,0,0,0
1910,小型藏寶箱,48645,46958,88,0,0,0,0,0,0
1911,小型藏寶箱,48645,46959,88,0,0,0,0,0,0
1912,小型藏寶箱,48645,46960,88,0,0,0,0,0,0
1913,小型藏寶箱,48645,46961,88,0,0,0,0,0,0
1914,小型藏寶箱,48645,46962,88,0,0,0,0,0,0
1915,小型藏寶箱,48645,46963,88,0,0,0,0,0,0
1916,小型藏寶箱,48645,46964,88,0,0,0,0,0,0
1917,育母妮可絲,50016,46965,243,160,0,0,0,0,0
1918,小型藏寶箱,48645,46966,88,0,0,0,0,0,0
1919,小型藏寶箱,48645,46967,88,0,0,0,0,0,0
1920,小型藏寶箱,48645,46968,88,0,0,0,0,0,0
1921,小型藏寶箱,48645,46969,88,0,0,0,0,0,0
1922,小型藏寶箱,48645,46970,88,0,0,0,0,0,0
1923,小型藏寶箱,48645,46971,88,0,0,0,0,0,0
1924,小型藏寶箱,48645,46972,88,0,0,0,0,0,0
1925,小型藏寶箱,48645,46973,88,0,0,0,0,0,0
1926,小型藏寶箱,48645,46974,88,0,0,0,0,0,0
1927,小型藏寶箱,48645,46975,88,0,0,0,0,0,0
1928,小型藏寶箱,48645,46976,88,0,0,0,0,0,0
1929,小型藏寶箱,48645,46977,88,0,0,0,0,0,0
1930,小型藏寶箱,48645,46978,88,0,0,0,0,0,0
1931,小型藏寶箱,48645,46979,88,0,0,0,0,0,0
1932,小型藏寶箱,48645,46980,88,0,0,0,0,0,0
1933,小型藏寶箱,48645,46981,88,0,0,0,0,0,0
1934,小型藏寶箱,48645,46982,88,0,0,0,0,0,0
1935,小型藏寶箱,48645,46983,88,0,0,0,0,0,0
1936,小型藏寶箱,48645,46984,88,0,0,0,0,0,0
1937,小型藏寶箱,48645,46985,88,0,0,0,0,0,0
1938,小型藏寶箱,48645,46986,88,0,0,0,0,0,0
1939,小型藏寶箱,48645,46987,88,0,0,0,0,0,0
1940,小型藏寶箱,48645,46988,88,0,0,0,0,0,0
1941,小型藏寶箱,48645,46989,88,0,0,0,0,0,0
1942,小型藏寶箱,48645,46990,88,0,0,0,0,0,0
1943,小型藏寶箱,48645,46991,88,0,0,0,0,0,0
1944,小型藏寶箱,48645,46992,88,0,0,0,0,0,0
1945,小型藏寶箱,48645,46993,88,0,0,0,0,0,0
1946,小型藏寶箱,48645,46994,88,0,0,0,0,0,0
1947,古羅西爾,50014,46995,243,160,0,0,0,0,0
1948,巴達丁修士,50015,47001,243,160,0,0,0,0,0
1949,藻拳,0,0,89,2,0,0,0,0,0
1950,卓薩諾斯,0,0,89,2,0,0,0,0,0
1951,厄爾多瓦,0,0,89,2,0,0,0,0,0
1952,深齒,0,0,89,2,0,0,0,0,0
1953,不穩定的虛空傳送門,0,0,242,0,0,0,0,0,0
1954,艾爾綴希女士,50001,47026,243,160,0,0,0,0,0
1955,陰森黎明,50006,47028,243,160,0,0,0,0,0
1956,『黯淡者』萊由,0,0,89,2,0,0,0,0,0
1957,恐怖潛獵者,0,0,89,2,0,0,0,0,0
1958,督軍達爾嘉,0,0,89,2,0,0,0,0,0
1959,邪惡的上尉騎士,0,0,92,0,0,0,0,0,0
1960,扭曲的虛無領主,0,0,92,0,0,0,0,0,0
1961,畸形恐懼護衛,0,0,92,0,0,0,0,0,0
1962,發狂的魅魔,0,0,92,0,0,0,0,0,0
1963,瘋狂的希瓦拉,0,0,92,0,0,0,0,0,0
1964,毀滅將領,0,0,92,0,0,0,0,0,0
1965,不協調的觀察者,0,0,92,0,0,0,0,0,0
1966,烈性小鬼,0,0,92,0,0,0,0,0,0
1967,亮光惡魔獵犬,0,0,92,0,0,0,0,0,0
1968,不穩定的冥淵火,0,0,92,0,0,0,0,0,0
1969,斯夕吉公爵,50000,47036,243,160,0,0,0,0,0
1970,葛爾之眼,49993,47068,243,160,0,0,0,0,0
1971,奈莎,0,0,89,2,0,0,0,0,0
1972,卓薩諾斯,0,0,89,2,0,0,0,0,0
1973,燃燒軍團清算者,0,0,89,6,0,0,0,0,0
1974,『鐵面』奧爾丹,49117,0,89,66,0,0,0,0,0
1975,Tercin Shivenllher,49117,0,89,66,0,0,0,0,0
1976,老洛塔納,924,47197,89,0,0,0,0,0,0
1977,藏寶箱,34576,42453,88,0,30,-30,0,0,0
1978,聯盟運輸隊,0,0,245,66,0,0,0,0,0
1979,部落事件,0,0,246,66,0,0,0,0,0
1980,北方城堡,0,0,247,66,0,0,0,0,0
1983,北方道路,0,0,248,66,0,0,0,0,0
1984,裂谷營地,0,0,248,66,0,0,0,0,0
1985,前線指揮營地,0,0,247,66,0,0,0,0,0
1986,前線指揮營地,0,0,248,66,0,0,0,0,0
1987,裂谷營地,0,0,247,66,0,0,0,0,0
1988,遭到攻擊,0,0,247,66,0,0,0,0,0
1996,攻城大師沃蘭,0,48627,89,32,0,0,0,0,0
1998,昂布拉金,0,47567,89,0,0,0,0,0,0
1999,部落,0,0,315,2434,0,0,0,0,0
2000,赤爪迅猛龍,0,47722,89,0,0,0,0,0,0
2001,藏寶箱,50280,47753,88,0,0,0,0,0,0
2002,藏寶箱,50280,47997,88,0,0,0,0,0,0
2003,死金騎士,50913,47767,89,66,0,0,0,0,0
2004,戈拉坎,0,47792,89,0,30,-30,0,0,0
2007,墟顎,0,47834,89,0,0,0,0,0,0
2008,守骨者馬基里,0,47839,89,32,0,0,0,0,0
2009,肚子塞滿滿的尖角蜥,0,47827,89,0,0,0,0,0,0
2010,卡卓薩,0,47843,89,0,0,0,0,0,0
2012,侵略點,52391,0,252,66,0,0,0,0,0
2013,受感染的恐角龍,0,47877,89,0,0,0,0,0,0
2014,被遺棄的寶藏,0,47878,89,0,30,-30,0,0,0
2015,貝琪,0,47884,89,0,0,0,0,0,0
2016,大型侵略點,52403,0,253,66,0,0,0,0,0
2017,工坊,0,0,255,66,0,0,0,0,0
2018,獸欄,0,0,255,66,0,0,0,0,0
2019,鐵匠舖,0,0,255,66,0,0,0,0,0
2020,兵營,0,0,255,66,0,0,0,0,0
2021,部落建築,0,0,256,66,0,0,0,0,0
2022,出現盟友,5703,0,108,6,0,0,0,0,0
2024,藏寶箱,50280,47752,88,0,0,0,0,0,0
2025,藏寶箱,50280,47999,88,0,0,0,0,0,0
2026,藏寶箱,50280,48336,88,0,0,0,0,0,0
2027,一箱金幣,0,0,257,66,0,0,0,0,0
2028,庫布斯,0,48052,89,0,0,0,0,0,0
2029,詛咒寶箱,51107,0,90,0,0,0,0,0,0
2030,詛咒寶箱,51107,0,88,0,0,0,0,0,0
2031,年長的碎顎者,0,48063,92,0,30,-30,0,0,0
2032,戰爭使者克羅戈斯,0,0,104,2,0,0,0,0,0
2033,監督者克里克斯,0,0,104,2,0,0,0,0,0
2034,Doug Test - Frostfire Gronnling,0,0,131,0,0,0,0,0,0
2035,針刺鼠族長,0,48178,89,0,30,0,0,0,0
2038,庫爾克拉贊,0,48333,89,0,30,-30,0,0,0
2039,藏寶箱,50280,47752,88,0,0,0,0,0,0
2040,藏寶箱,50280,47753,88,0,0,0,0,0,0
2041,藏寶箱,50280,47997,88,0,0,0,0,0,0
2042,藏寶箱,50280,47997,88,0,0,0,0,0,0
2043,藏寶箱,50280,47999,88,0,0,0,0,0,0
2044,藏寶箱,50280,47753,88,0,0,0,0,0,0
2045,藏寶箱,50280,48336,88,0,0,0,0,0,0
2046,藏寶箱,50280,48339,88,0,0,0,0,0,0
2047,藏寶箱,50280,48340,88,0,0,0,0,0,0
2048,藏寶箱,50280,48341,88,0,0,0,0,0,0
2049,藏寶箱,50280,48342,88,0,0,0,0,0,0
2050,藏寶箱,50280,47997,88,0,0,0,0,0,0
2051,藏寶箱,50280,47997,88,0,0,0,0,0,0
2052,藏寶箱,50280,48341,88,0,0,0,0,0,0
2053,藏寶箱,50280,48339,88,0,0,0,0,0,0
2054,藏寶箱,50280,48342,88,0,0,0,0,0,0
2055,黑曜石亡衛,51441,0,89,32,30,-30,0,0,0
2056,藏寶箱,50280,47753,88,0,0,0,0,0,0
2057,藏寶箱,50280,48000,88,0,0,0,0,0,0
2058,藏寶箱,50280,48336,88,0,0,0,0,0,0
2059,藏寶箱,50280,47752,88,0,0,0,0,0,0
2060,藏寶箱,50280,48340,88,0,0,0,0,0,0
2061,藏寶箱,50280,47997,88,0,0,0,0,0,0
2062,藏寶箱,50280,47999,88,0,0,0,0,0,0
2063,藏寶箱,50280,47999,88,0,0,0,0,0,0
2064,藏寶箱,50280,48339,88,0,0,0,0,0,0
2065,藏寶箱,50280,47752,88,0,0,0,0,0,0
2066,藏寶箱,50280,48336,88,0,0,0,0,0,0
2067,吃太飽的喉魔,0,48401,89,0,0,0,0,0,0
2068,圖騰製作師賈許嘉,0,48406,89,0,0,0,0,0,0
2069,藏寶箱,52119,48346,88,0,0,0,0,0,0
2070,藏寶箱,50280,48339,88,0,0,0,0,0,0
2071,藏寶箱,50280,48336,88,0,0,0,0,0,0
2072,藏寶箱,50280,48341,88,0,0,0,0,0,0
2073,藏寶箱,50280,47753,88,0,0,0,0,0,0
2074,藏寶箱,50280,48000,88,0,0,0,0,0,0
2075,藏寶箱,50280,48340,88,0,0,0,0,0,0
2076,藏寶箱,50280,48342,88,0,0,0,0,0,0
2077,藏寶箱,50280,48000,88,0,0,0,0,0,0
2078,藏寶箱,50280,48341,88,0,0,0,0,0,0
2079,藏寶箱,50280,48000,88,0,0,0,0,0,0
2081,藏寶箱,52119,48350,88,0,0,0,0,0,0
2082,藏寶箱,52119,48380,88,0,0,0,0,0,0
2083,藏寶箱,52119,48350,88,0,0,0,0,0,0
2084,藏寶箱,52119,48379,88,0,0,0,0,0,0
2085,藏寶箱,52119,48351,88,0,0,0,0,0,0
2086,藏寶箱,52119,48362,88,0,0,0,0,0,0
2087,藏寶箱,52119,48357,88,0,0,0,0,0,0
2088,藏寶箱,52119,48346,88,0,0,0,0,0,0
2089,藏寶箱,52119,48346,88,0,0,0,0,0,0
2090,藏寶箱,52119,48377,88,0,0,0,0,0,0
2091,藏寶箱,52119,48362,88,0,0,0,0,0,0
2092,藏寶箱,52119,48371,88,0,0,0,0,0,0
2093,藏寶箱,52119,48379,88,0,0,0,0,0,0
2094,藏寶箱,52119,48350,88,0,0,0,0,0,0
2095,藏寶箱,52119,48361,88,0,0,0,0,0,0
2096,藏寶箱,52119,48380,88,0,0,0,0,0,0
2097,藏寶箱,52119,48351,88,0,0,0,0,0,0
2098,藏寶箱,52119,48379,88,0,0,0,0,0,0
2099,藏寶箱,52119,48380,88,0,0,0,0,0,0
2100,藏寶箱,52119,48357,88,0,0,0,0,0,0
2101,藏寶箱,52119,48346,88,0,0,0,0,0,0
2102,藏寶箱,52119,48362,88,0,0,0,0,0,0
2103,藏寶箱,52119,48351,88,0,0,0,0,0,0
2104,藏寶箱,52119,48377,88,0,0,0,0,0,0
2105,藏寶箱,52119,48350,88,0,0,0,0,0,0
2106,藏寶箱,52119,48379,88,0,0,0,0,0,0
2107,藏寶箱,52119,48346,88,0,0,0,0,0,0
2108,藏寶箱,52119,48380,88,0,0,0,0,0,0
2109,藏寶箱,52119,48350,88,0,0,0,0,0,0
2110,藏寶箱,52119,48371,88,0,0,0,0,0,0
2111,藏寶箱,52119,48351,88,0,0,0,0,0,0
2112,藏寶箱,52119,48361,88,0,0,0,0,0,0
2113,藏寶箱,52119,48380,88,0,0,0,0,0,0
2114,藏寶箱,52119,48361,88,0,0,0,0,0,0
2115,藏寶箱,52119,48362,88,0,0,0,0,0,0
2116,藏寶箱,52119,48371,88,0,0,0,0,0,0
2117,藏寶箱,52119,48371,88,0,0,0,0,0,0
2118,藏寶箱,52119,48357,88,0,0,0,0,0,0
2119,藏寶箱,52119,48357,88,0,0,0,0,0,0
2120,巴加薩,0,48439,89,0,0,0,0,0,0
2121,藏寶箱,52119,48351,88,0,0,0,0,0,0
2122,藏寶箱,52119,48350,88,0,0,0,0,0,0
2123,藏寶箱,52119,48379,88,0,0,0,0,0,0
2124,藏寶箱,52119,48357,88,0,0,0,0,0,0
2125,藏寶箱,52119,48377,88,0,0,0,0,0,0
2126,藏寶箱,52119,48346,88,0,0,0,0,0,0
2127,藏寶箱,52119,48379,88,0,0,0,0,0,0
2128,藏寶箱,52119,48350,88,0,0,0,0,0,0
2129,藏寶箱,52119,48361,88,0,0,0,0,0,0
2130,喚屍使者亞卡,0,48462,89,0,30,-30,0,0,0
2137,藏寶箱,51561,48382,88,0,0,0,0,0,0
2138,藏寶箱,51561,48383,88,0,0,0,0,0,0
2139,藏寶箱,51561,48384,88,0,0,0,0,0,0
2140,藏寶箱,51561,48385,88,0,0,0,0,0,0
2141,藏寶箱,51561,48383,88,0,0,0,0,0,0
2142,藏寶箱,51561,48384,88,0,0,0,0,0,0
2143,藏寶箱,51561,48387,88,0,0,0,0,0,0
2144,藏寶箱,51561,48390,88,0,0,0,0,0,0
2145,藏寶箱,51561,48383,88,0,0,0,0,0,0
2146,藏寶箱,51561,48390,88,0,0,0,0,0,0
2147,藏寶箱,51561,48392,88,0,0,0,0,0,0
2148,藏寶箱,51561,48388,88,0,0,0,0,0,0
2149,藏寶箱,51561,0,88,0,0,0,0,0,0
2150,藏寶箱,51561,48391,88,0,0,0,0,0,0
2151,藏寶箱,51561,48382,88,0,0,0,0,0,0
2152,藏寶箱,51561,48389,88,0,0,0,0,0,0
2153,藏寶箱,51561,48389,88,0,0,0,0,0,0
2154,藏寶箱,51561,48387,88,0,0,0,0,0,0
2155,藏寶箱,51561,48383,88,0,0,0,0,0,0
2156,藏寶箱,51561,48388,88,0,0,0,0,0,0
2157,藏寶箱,51561,48389,88,0,0,0,0,0,0
2158,藏寶箱,51561,48390,88,0,0,0,0,0,0
2159,藏寶箱,51561,48391,88,0,0,0,0,0,0
2160,藏寶箱,51561,48392,88,0,0,0,0,0,0
2161,藏寶箱,51561,48389,88,0,0,0,0,0,0
2162,藏寶箱,51561,48392,88,0,0,0,0,0,0
2163,藏寶箱,51561,48383,88,0,0,0,0,0,0
2164,藏寶箱,51561,0,88,0,0,0,0,0,0
2165,藏寶箱,51561,0,88,0,0,0,0,0,0
2166,藏寶箱,51561,0,88,0,0,0,0,0,0
2167,藏寶箱,51561,0,88,0,0,0,0,0,0
2168,藏寶箱,51561,48388,88,0,0,0,0,0,0
2169,藏寶箱,51561,48382,88,0,0,0,0,0,0
2170,藏寶箱,51561,48385,88,0,0,0,0,0,0
2171,藏寶箱,51561,48384,88,0,0,0,0,0,0
2172,藏寶箱,51561,48387,88,0,0,0,0,0,0
2173,藏寶箱,51561,48384,88,0,0,0,0,0,0
2174,藏寶箱,51561,48387,88,0,0,0,0,0,0
2175,藏寶箱,51561,48389,88,0,0,0,0,0,0
2176,藏寶箱,51561,48392,88,0,0,0,0,0,0
2177,藏寶箱,51561,48385,88,0,0,0,0,0,0
2178,藏寶箱,51561,48391,88,0,0,0,0,0,0
2179,藏寶箱,51561,48388,88,0,0,0,0,0,0
2180,藏寶箱,51561,48390,88,0,0,0,0,0,0
2181,藏寶箱,51561,48392,88,0,0,0,0,0,0
2182,藏寶箱,51561,48387,88,0,0,0,0,0,0
2183,藏寶箱,51561,48384,88,0,0,0,0,0,0
2184,藏寶箱,51561,48391,88,0,0,0,0,0,0
2185,藏寶箱,51561,48382,88,0,0,0,0,0,0
2186,藏寶箱,51561,48385,88,0,0,0,0,0,0
2187,藏寶箱,51561,0,88,0,0,0,0,0,0
2190,指揮官亮木,0,0,104,2,0,0,0,0,0
2191,復仇者哈克彼,0,48503,89,0,0,0,0,0,0
2192,被腐化的守護者,0,48508,89,0,0,0,0,0,0
2194,女王刃衛薩亞瑪,0,49469,89,0,15,-30,0,0,0
2195,鮮血祭司撒卡拉,0,48541,89,0,30,-30,0,0,0
2196,甘達克,0,48543,89,0,0,0,0,0,0
2197,卡薩頓,0,48561,89,32,30,-30,0,0,0
2198,指揮官薩斯倫奈,0,48562,89,32,30,-30,0,0,0
2199,指揮官維卡雅,0,48563,89,32,30,-30,0,0,0
2200,指揮官安德克希斯,0,48564,89,32,50,-50,0,0,0
2201,薩布維希亞姊妹,0,48565,89,32,30,-30,0,0,0
2202,藏寶箱,51561,48383,88,0,0,0,0,0,0
2203,小型藏寶箱,0,48593,88,0,0,0,0,0,0
2204,小型藏寶箱,0,48594,88,0,0,0,0,0,0
2205,小型藏寶箱,0,48595,88,0,0,0,0,0,0
2206,小型藏寶箱,0,48596,88,0,0,0,0,0,0
2207,小型藏寶箱,0,48598,88,0,0,0,0,0,0
2208,小型藏寶箱,0,48599,88,0,0,0,0,0,0
2209,出現盟友,5703,0,108,6,0,0,0,0,0
2210,小型藏寶箱,0,48607,88,0,0,0,0,0,0
2211,小型藏寶箱,0,48608,88,0,0,0,0,0,0
2212,小型藏寶箱,0,48609,88,0,0,0,0,0,0
2213,小型藏寶箱,0,48611,88,0,0,0,0,0,0
2214,小型藏寶箱,0,48612,88,0,0,0,0,0,0
2215,小型藏寶箱,0,48617,88,0,0,0,0,0,0
2216,小型藏寶箱,0,48618,88,0,0,0,0,0,0
2217,小型藏寶箱,0,48619,88,0,0,0,0,0,0
2218,小型藏寶箱,0,48621,88,0,0,0,0,0,0
2219,戰鼓手祖魯拉,0,48623,89,0,0,0,0,0,0
2220,阿赫特克博,0,48625,89,0,0,0,0,0,0
2221,毒喉,0,48626,89,0,0,0,0,0,0
2222,『邪惡魔女』泰莉絲塔,0,48628,89,32,0,0,0,0,0
2223,『背叛者』瓦卡斯,0,48629,89,32,0,0,0,0,0
2224,被詛咒的古格納格,0,48638,89,0,0,0,0,0,0
2225,『決選者』泰瑞克,0,48664,89,32,30,-30,0,0,0
2226,叛亂者卡布瓦拉,0,48660,89,0,30,-30,0,0,0
2227,瀝青噴吐者,0,48665,89,32,30,-30,0,0,0
2228,鬼母拉格萊斯,0,48666,89,32,30,-30,0,0,0
2229,『森林之王』那洛亞,0,48667,89,32,30,-30,0,0,0
2230,暗影施法者沃魯恩,0,48692,89,32,0,0,0,0,0
2231,馴獸師克拉弗斯,0,48695,89,32,0,0,0,0,0
2232,曲魂巨怪,0,48693,89,32,0,0,0,0,0
2233,蒼白的卡厄拉,0,48697,89,32,0,0,0,0,0
2234,嗜血的巴魯特,0,48700,89,32,0,0,0,0,0
2235,『瑪芬蛋糕盜賊』費索,0,48702,89,32,0,0,0,0,0
2236,警戒傀儡山諾斯,0,48703,89,32,0,0,0,0,0
2237,警戒傀儡庫羅,0,48704,89,32,0,0,0,0,0
2238,毒尾天鰭魟魚,0,48705,89,32,0,0,0,0,0
2239,清醒的圖瑞克,0,48706,89,32,0,0,0,0,0
2240,法魯克隊長,0,48707,89,32,0,0,0,0,0
2241,昂卜利絲,0,48708,89,32,0,0,0,0,0
2242,亞泰克森,0,48709,89,32,0,0,0,0,0
2243,不幸的梭羅利斯,0,48710,89,32,0,0,0,0,0
2244,混沌信使,0,48711,89,32,0,0,0,0,0
2245,傑頂摔角冠軍沃魯斯克,0,48713,89,32,0,0,0,0,0
2246,監督者伊貝塔,0,48714,89,32,0,0,0,0,0
2247,監督者伊索娜,0,48716,89,32,0,0,0,0,0
2248,監督者伊摩娜,0,48717,89,32,0,0,0,0,0
2249,講師塔拉娜,0,48718,89,32,0,0,0,0,0
2250,『眾相一體』祖爾潭,0,48719,89,32,0,0,0,0,0
2251,指揮官榭斯加爾,0,48720,89,32,0,0,0,0,0
2252,『吞噬者』斯奎里格,0,48721,89,32,0,0,0,0,0
2253,薩布歐,0,48712,89,32,0,0,0,0,0
2254,埃雷達爾藏寶箱,51990,48743,88,0,0,0,0,0,0
2255,不義之財寶箱,51991,48744,88,0,0,0,0,0,0
2256,學生意外遺留的物資,51992,48745,88,0,0,0,0,0,0
2257,沾染虛無的寶箱,51993,48747,88,0,0,0,0,0,0
2258,奧加利秘密寶物,52119,48748,88,0,0,0,0,0,0
2259,窮途末路埃雷達爾的寶箱,52119,48749,88,0,0,0,0,0,0
2260,破碎的家中寶箱,52119,48750,88,0,0,0,0,0,0
2261,末日尋者的寶藏,52119,48751,88,0,0,0,0,0,0
2263,尖角蜥馴服者馬戈,0,48806,89,32,30,-30,0,0,0
2265,普西拉,0,48809,89,32,30,-30,0,0,0
2266,威諾恩,0,48811,89,32,30,-30,0,0,0
2267,維拉克茲蘇,0,48810,89,32,30,-30,0,0,0
2268,瓦加,0,48812,89,32,30,-30,0,0,0
2269,撒卡爾中尉,0,48813,89,32,30,-30,0,0,0
2270,憤怒領主亞瑞茲,0,48814,89,32,30,-30,0,0,0
2271,審判官維洛斯,0,48815,89,32,30,-30,0,0,0
2272,指揮官泰克斯拉茲,0,48816,89,32,30,-30,0,0,0
2273,瑞爾法上將,0,48817,89,32,30,-30,0,0,0
2274,『全視者』薩納里安,0,48818,89,32,30,-30,0,0,0
2276,裂界者斯庫歐,0,48820,89,32,30,-30,0,0,0
2277,馴犬者克拉剋斯,0,48821,89,32,30,-30,0,0,0
2278,看守者埃瓦爾,0,48822,89,32,30,-30,0,0,0
2279,虛無看守者瓦蘇朗,0,48824,89,32,30,-30,0,0,0
2280,勾棘蜂后,0,48842,89,0,0,0,0,0,0
2281,首席鍊金師孟庫勒斯,0,48865,89,32,30,-30,0,0,0
2282,派拉西斯,0,0,258,66,0,0,0,0,0
2283,歐庫雷洛斯,0,0,108,66,0,0,0,0,0
2284,鬼母佛努娜,0,0,108,66,0,0,0,0,0
2285,梭塔納索,0,0,108,66,0,0,0,0,0
2286,審判官梅托,0,0,108,66,0,0,0,0,0
2287,魔女雅露拉黛兒,0,0,108,66,0,0,0,0,0
2288,深淵領主邪莫斯,0,0,108,66,0,0,0,0,0
2289,遺失的克庫藏寶箱,52283,48886,88,0,0,0,0,0,0
2290,軍團高塔寶箱,52282,48885,88,0,0,0,0,0,0
2291,克庫緊急藏寶箱,52281,48884,88,0,0,0,0,0,0
2292,骸骨肖像,0,48906,89,32,30,-30,0,0,0
2293,失修的釣竿,0,48928,90,32,0,0,0,0,0
2294,『末裔』斯里頌,0,48935,89,32,0,0,0,0,0
2295,受選者的祭品,0,48938,88,0,30,-30,0,0,0
2296,庭院,0,0,260,66,0,0,0,0,0
2297,庭院,0,0,261,66,0,0,0,0,0
2298,棘脊育母,0,48960,89,0,30,-30,0,0,0
2299,尖角蜥族母,0,48961,89,0,0,0,0,0,0
2300,多面者,0,48966,89,32,30,-30,0,0,0
2301,小隊指揮官維夏克斯,0,48967,89,32,30,-30,0,0,0
2302,末日施法者蘇普雷克斯,0,48968,89,32,30,-30,0,0,0
2303,攝魂者維戴克斯,0,48969,89,32,30,-30,0,0,0
2304,鬼母羅素拉,53517,48970,89,32,30,-30,0,0,0
2305,『注視者』瑞吉拉,0,48971,89,32,30,-30,0,0,0
2306,斥候斯夸尼斯,0,48972,89,0,0,0,0,0,0
2307,戰母祖閣,0,48975,89,0,0,0,0,0,0
2308,骨風,0,48978,89,0,0,0,0,0,0
2309,貪吃的雪人,0,48979,89,0,0,0,0,0,0
2310,奔龍族王,0,48980,89,0,0,0,0,0,0
2311,長牙和布雷克瓦特,0,48981,89,0,0,0,0,0,0
2312,,0,48981,89,0,0,0,0,0,0
2313,『收藏家』維克斯,52499,0,92,78,0,0,0,0,0
2314,『永恆』托沙克,0,49004,89,0,0,0,0,0,0
2315,被遺忘的燃燒軍團補給品,52578,49017,88,0,0,0,0,0,0
2316,古老燃燒軍團戰爭寶箱,52579,49018,88,0,0,0,0,0,0
2317,魔縛寶箱,52580,49019,88,0,0,0,0,0,0
2318,燃燒軍團囤積的財寶,51561,49020,88,76,0,0,0,0,0
2319,古舊的魔化箱,53241,49021,88,0,0,0,0,0,0
2320,奧加利符文寶箱,52119,49129,88,0,0,0,0,0,0
2321,先祖石棺,0,49137,90,0,0,0,0,0,0
2322,小型藏寶箱,0,49142,88,0,30,-30,0,0,0
2323,奧加利秘密寶箱,52119,49151,88,0,0,0,0,0,0
2324,奧加利物資,52119,49153,88,0,0,0,0,0,0
2325,被遺忘已久的奧加利寶藏,0,49154,88,0,0,0,0,0,0
2326,貴重的奧加利珍寶,0,49156,88,0,0,0,0,0,0
2327,遺失的奧加利寶箱,51561,49159,88,0,0,0,0,0,0
2328,泡嘴,0,49183,89,32,30,-30,0,0,0
2329,小型藏寶箱,0,49208,88,0,30,-30,0,0,0
2330,小型藏寶箱,0,49209,88,0,30,-30,0,0,0
2331,藏寶箱,34450,0,88,0,0,0,0,0,0
2332,污濁儀式顱骨,0,49216,90,32,0,0,0,0,0
2333,小型藏寶箱,0,49219,88,0,30,-30,0,0,0
2334,小型藏寶箱,0,49220,88,0,30,-30,0,0,0
2335,小型藏寶箱,0,49221,88,0,30,-30,0,0,0
2336,小型藏寶箱,0,49222,88,0,30,-30,0,0,0
2337,『飢餓者』扯腸,0,49231,89,0,0,0,0,0,0
2338,虛無之刃澤達特,0,0,89,66,0,0,0,0,0
2339,暮光使者薩路爾,0,0,89,66,0,0,0,0,0
2340,黑暗呼喚者,0,0,89,66,0,0,0,0,0
2341,虛無獸,0,0,89,66,0,0,0,0,0
2344,加爾梭斯,0,49241,89,32,30,-30,0,0,0
2345,伊珊卓拉女士,0,49240,89,32,30,-30,0,0,0
2346,小型藏寶箱,0,49243,88,0,30,-30,0,0,0
2348,小型藏寶箱,0,49245,88,0,30,-30,0,0,0
