ID,Name_lang,Description_lang,CompletionPlayerConditionID,Flags,QuestID,PlayerConditionID,Field_10_2_7_54171_005
763,8.0 Professions - Gathering - Mining - Zandalar - Monelite Seam - SCS,,0,8,0,0,0
764,8.0 Professions - Gathering - Mining - Zandalar - Platinum Deposit - SCS,,0,8,0,0,0
765,8.0 Professions - Gathering - Mining - Zandalar - Storm Silver Deposit - SCS,,0,8,0,0,0
766,8.0 Professions - Gathering - Mining - Zandalar - Storm Silver Seam - SCS,,0,8,0,0,0
767,8.0 Professions - Gathering - Mining - Kul Tiras - Monelite Deposit - SCS,,0,8,0,0,0
768,8.0 Professions - Gathering - Mining - Kul Tiras - Monelite Seam - SCS,,0,8,0,0,0
769,8.0 Professions - Gathering - Mining - Kul Tiras - Platinum Deposit - SCS,,0,8,0,0,0
770,8.0 Professions - Gathering - Mining - Kul Tiras - Storm Silver Deposit - SCS,,0,8,0,0,0
771,8.0 Professions - Gathering - Mining - Kul Tiras - Storm Silver Seam - SCS,,0,8,0,0,0
772,8.0 Professions - Gathering - Skinnin - Kul Tiras - Bone - SCS,,0,8,0,0,0
773,8.0 Professions - Gathering - Skinnin - Kul Tiras - Leather - SCS,,0,8,0,0,0
774,8.0 Professions - Gathering - Skinnin - Kul Tiras - Scale - SCS,,0,8,0,0,0
775,8.0 Professions - Gathering - Skinnin - Zandalar - Bone - SCS,,0,8,0,0,0
776,8.0 Professions - Gathering - Skinnin - Zandalar - Leather - SCS,,0,8,0,0,0
777,8.0 Professions - Gathering - Skinnin - Zandalar - Scale - SCS,,0,8,0,0,0
779,永恆的贊達拉,,0,8,0,0,0
780,部落的盟友：瑪格哈獸人,,0,8,0,0,0
781,聯盟盟友：黑鐵矮人,,0,8,0,0,0
782,征服獎勵,,0,15,0,0,0
783,聯盟的盟友,,0,8,0,0,0
784,部落的盟友,,0,8,0,0,0
785,艾澤拉斯之心,麥格尼擁有天賦，因此也為我們帶來了壞消息。艾澤拉斯快要死了。,0,8,51211,0,0
787,職業坐騎：惡魔獵人,,0,8,0,0,0
788,職業坐騎：薩滿,,0,8,0,0,0
789,職業坐騎：牧師,,0,8,0,0,0
790,職業坐騎：德魯伊,,0,8,0,0,0
791,職業坐騎：獵人,,0,8,0,0,0
792,職業坐騎：盜賊,,0,8,0,0,0
793,贊達拉區域選擇,,0,8,0,0,0
794,防守戴林堡,,0,8,0,0,0
795,血門,,0,8,0,0,0
796,部落的盟友：狐狸人,,0,8,0,0,0
797,無盡黑夜,,0,8,0,0,0
802,失落的榮耀,在羅德隆之戰結束後，探查薩魯法爾的下場。,0,8,0,0,0
803,黑暗之中的聲音,,0,8,0,0,0
804,矮人傳承護甲,,0,8,0,0,0
805,暗影獵手,,0,8,0,0,0
810,猴子來襲,聯盟得到了地精工程師以及一隻威猛猩猩的力量，準備進攻贊達拉。,0,8,54206,0,0
811,血精靈傳承護甲,,0,8,0,0,0
815,積分獎勵坐騎,,0,8,0,0,0
838,諾爾威頓衝突戰,聯盟與庫爾提拉斯人將艾澤萊晶岩武器藏在諾爾威頓莊園，偷走這些武器，我們就能占到上風。,0,8,53981,0,0
839,加里維克斯與G.M.O.D的大冒險,加里維克斯需要協助，使用他的致命機甲「G.M.O.D.」來對抗聯盟。,0,8,54094,0,0
841,贊達拉之怒,聯盟開始攻擊贊達拉了！他們從納茲米爾入侵，軍隊在神秘的濃霧掩護之下行動。,0,8,54282,0,0
842,分歧之路,神王拉斯塔哈已死，贊達拉艦隊遭到重創。如何讓部落從失敗中重振聲勢，希瓦娜斯‧風行者女士似乎有所盤算。,0,8,54165,0,0
843,小心那海洋之女,珍娜‧普勞德摩爾女士接任庫爾提拉斯的海軍總帥，她必須保護自己家園不受部落侵擾。,0,8,53887,0,0
845,戰爭迷霧,庫爾提拉斯艦隊準備進攻祖達薩。為了拿下這次勝利，聯盟必須在納茲米爾擾亂敵陣，吸引部落及贊達拉的注意。,0,8,54485,0,0
847,勝利的代價,聯盟擊潰贊達拉艦隊，還殺死了神王拉斯塔哈，但他們也付出了相當大的代價。,0,8,54183,0,0
848,托達戈爾大脫逃,希瓦娜斯‧風行者派人將普莉希拉‧艾胥凡劫出托達戈爾。她認為艾胥凡的情報對計畫非常重要，除此之外，還必須取得其他資源。,0,8,54179,0,0
849,盜竊寶庫,部落偷走了深淵權杖。那是能摧毀庫爾提拉斯艦隊的強大古物。聯盟必須先取回權杖，才有任何希望成功攻打祖達薩。,0,8,54510,0,0
851,風暴邪淵,,0,8,0,0,0
853,職業坐騎：牧師,,0,8,0,0,0
856,無盡黑夜,,0,8,0,0,0
858,地精傳承護甲,,0,8,0,0,0
860,牛頭人傳承護甲,,0,8,0,0,0
862,絕不孤身狩獵,,0,8,0,0,0
863,Francesco Test Quest Line,,0,8,0,0,0
864,血門,,0,8,0,0,0
868,工具：超U質扳手,,0,8,0,0,0
869,工具：超U質扳手,,0,8,0,0,0
870,8.1.5 War Campaign - Horde - Chapter 01 - TSH,,0,8,0,0,0
873,忠誠度測試,貝恩‧血蹄決定不讓德瑞克‧普勞德摩爾淪為對付聯盟的武器，因此請你幫忙救出德瑞克。,0,8,54999,0,0
880,代言者的決心,,0,8,0,0,0
881,邪惡的後果,希瓦娜斯在戰牙堡召集各方部落領袖，在她抵達之前，你必須確保周邊安全無虞。,0,8,55051,0,0
884,黑暗遊俠的紀念物,,0,8,0,0,0
886,艾薩拉的陷阱,,0,8,0,0,0
887,8.1.5珠寶設計 - 聯盟,,0,8,0,0,0
888,8.1.5珠寶設計 - 部落,,0,8,0,0,0
889,8.1.5珠寶設計 - 海濤聖壇,,0,8,0,0,0
890,8.1.5珠寶設計 - 黃昏聖壇,,0,8,0,0,0
892,8.1.5珠寶設計 - 沙塵聖壇,,0,8,0,0,0
893,8.1.5珠寶設計 - 自然聖壇,,0,8,0,0,0
894,8.1.5珠寶設計 - 風雨聖壇,,0,8,0,0,0
895,8.1.5珠寶設計 - 黎明聖壇,,0,8,0,0,0
896,8.1.5鍛造 - 聯盟,,0,8,0,0,0
897,8.1.5鍛造 - 部落,,0,8,0,0,0
898,8.1.5鍛造 - 聯盟/部落,,0,8,0,0,0
899,8.1.5鍊金術 - 聯盟,,0,8,0,0,0
900,8.1.5鍊金術 - 部落,,0,8,0,0,0
901,8.1.5銘文學 - 聯盟,,0,8,0,0,0
902,8.1.5銘文學 - 部落,,0,8,0,0,0
903,8.1.5銘文學 - 聯盟/部落,,0,8,0,0,0
904,8.1.5裁縫 - 聯盟,,0,8,0,0,0
905,8.1.5裁縫 - 部落,,0,8,0,0,0
906,8.1.5裁縫 - 聯盟/部落,,0,8,0,0,0
907,8.1.5 Leatherworking - Alliance,,0,8,0,0,0
908,8.1.5 Leatherworking - Horde,,0,8,0,0,0
909,8.1.5 Enchanting - Alliance,,0,8,0,0,0
910,8.1.5 Enchanting - Horde,,0,8,0,0,0
911,8.1.5 Enchanting - Alliance/Horde,,0,8,0,0,0
912,夢的原料,,0,8,0,0,0
916,聯盟的盟友：庫爾提拉斯人,,0,8,0,0,0
917,聯盟的盟友,,0,8,0,0,0
918,部落的盟友,,0,8,0,0,0
919,部落的盟友：贊達拉人,,0,8,0,0,0
920,8.2 Heart - HoA Progression - Level I,,0,8,0,0,0
921,哥哥的守護者,當珍娜‧普勞德摩爾女士正在為艾胥凡女士這樁事件收尾的時候，意外收到一封來自貝恩‧血蹄的信件。,0,8,55045,0,0
922,風暴集結,部落方在斯陀頌恩谷地的活動日漸頻繁，這代表要發生大事了。聯盟派出諜報人員，意圖探查這個新威脅的全貌。,0,8,55090,0,0
923,強化艾澤拉斯之心,,0,8,0,0,0
924,機械岡釣魚記,,0,8,0,0,0
925,製作坐騎,,0,8,0,0,0
926,失蹤的遠征隊,,0,8,0,0,0
929,8.1.5 Leatherworking - Alliance - Classic Content,,0,8,0,0,0
930,8.1.5 Leatherworking - Alliance - Legion Content,,0,8,0,0,0
931,8.1.5 Leatherworking - Horde - Classic Content,,0,8,0,0,0
932,8.1.5 Leatherworking - Horde - Legion Content,,0,8,0,0,0
933,8.2 Heart - Blue Gem,,0,8,0,0,0
934,8.2 Heart - HoA Progression - Level II,,0,8,0,0,0
935,恐角龍訓練指南,,0,8,0,0,0
938,扭轉劣勢,,0,8,0,0,0
939,納沙塔爾的深淵,,0,8,0,0,0
940,遠征機械岡,,0,8,0,0,0
941,遠征機械岡,,0,8,0,0,0
942,海中的秘密,,0,8,0,0,0
943,海中的秘密,,0,8,0,0,0
944,搏感情,,0,8,0,0,0
945,無翼的救贖,,0,8,0,0,0
947,緊追黑龍王子,,0,8,0,0,0
948,凱爾亞‧月落,,0,8,0,0,0
949,歡迎來到納沙塔爾,,0,8,0,0,0
950,起源熔爐,,0,8,0,0,0
951,暗處的盟友,,0,8,0,0,0
952,給所有人的升級,,0,8,0,0,0
953,鏽栓能量,,0,8,0,0,0
954,廢料場工程,,0,8,0,0,0
955,8.2 Professions - Tier Gear Spell Focus - (A),,0,8,0,0,0
956,8.2 Professions - Tier Gear Spell Focus - (H),,0,8,0,0,0
957,狼人傳承護甲,,0,8,0,0,0
958,在赤紅雙翼的暗影中,,0,8,0,0,0
959,快速充能實驗,,0,8,0,0,0
960,建造計畫,,0,8,0,0,0
961,藍天霹靂,,0,8,0,0,0
962,蜜露恩的造訪,,0,8,0,0,0
963,摩可希的造訪,,0,8,0,0,0
964,探險者協會的造訪,,0,8,0,0,0
965,B.O.O.M.的造訪,,0,8,0,0,0
966,洛薩克的狂騎兵前來造訪,,0,8,0,0,0
967,沃頓‧輪狂的造訪,,0,8,0,0,0
968,克羅米的造訪,,0,8,0,0,0
969,佩妮‧捶底的造訪,,0,8,0,0,0
970,驚懼船長狄米撒的造訪,,0,8,0,0,0
971,檔案管理員彼特拜的造訪,,0,8,0,0,0
972,阻止行刑,聽到貝恩‧血蹄即將被處決，安杜因‧烏瑞恩國王要求你加入一支隊伍潛入奧格瑪救他一命。,0,8,0,0,0
973,阻止行刑,聽到貝恩‧血蹄即將被處決，洛索瑪不顧大酋長的命令，要求你加入一支隊伍潛入奧格瑪救他一命。,0,8,0,0,0
974,托爾托的造訪,,0,8,0,0,0
975,扭轉劣勢,,0,8,0,0,0
976,8.2 Heart - HoA Progression - Level III,,0,8,0,0,0
977,8.3 Heart - HoA Progression - Level IV,,0,8,0,0,0
978,蜂迴路轉,,0,8,0,0,0
979,奧格索普來訪,,0,8,0,0,0
980,機械岡的紛爭,,0,8,0,0,0
981,杰佩托‧樂吱來訪,,0,8,0,0,0
982,機械岡的紛爭,,0,8,0,0,0
983,納拉卡煞引擎,,0,8,0,0,0
984,時光行者精華,,0,8,0,0,0
985,歡迎來到瑞文崔斯,,0,8,0,0,0
992,魔古壓境,,0,8,0,0,0
994,主宰,,0,8,0,0,0
995,控罪者,,0,8,0,0,0
996,悔罪之狩,,0,8,0,0,0
997,哥布林傳承護甲,,0,8,0,0,0
998,瘋狂公爵,,0,8,0,0,0
1000,聯盟的盟友：機械地精,,0,8,0,0,0
1001,永恆呼喚,,0,8,0,0,0
1002,歡迎來到亞登曠野,,0,8,0,0,0
1003,打破循環,部落正面臨考驗。恩若司的陰影逐漸逼近的同時，大酋長希瓦娜斯‧風行者召回了對她忠誠的子民，打算實現她對部落的願景，而薩魯法爾霸王也集結了他的支持者。,0,8,0,0,0
1004,打破循環,恩若司來襲，為了艾澤拉斯，烏瑞恩國王希望你放下對部落的敵意，和薩魯法爾霸王一起對抗希瓦娜斯‧風行者。,0,8,0,0,0
1005,雷納瑟王子,,0,8,0,0,0
1006,拯救菇柄之域,,0,8,0,0,0
1008,協助特那瓦勒,,0,8,0,0,0
1009,螳螂人的威脅,,0,8,0,0,0
1010,誓盟大廳介紹,,0,8,0,0,0
1011,靈魂谷地,,0,8,0,0,0
1012,穿越黑暗,,0,8,0,0,0
1014,琪瑞安的一員,,0,8,0,0,0
1015,8.3 Pet Dungeon,,0,8,0,0,0
1016,亞基戰線,,0,8,0,0,0
1017,面對罪行,,0,8,0,0,0
1018,支配,,0,8,0,0,0
1022,歡迎來到納沙塔爾,,0,8,0,0,0
1023,艾薩拉的陷阱,,0,8,0,0,0
1024,貪婪,監管者，貪婪收割者，墓穴區,0,8,0,0,0
1025,傾倒之樹,,0,8,0,0,0
1026,王子加冕,,0,8,0,0,0
1027,夢旅者的幻象,,0,8,0,0,0
1028,黑暗中的低語,,0,8,0,0,0
1029,神秘的阿瑪賽特,,0,8,0,0,0
1030,黑龍王子的回歸,,0,8,0,0,0
1031,8.3 Professions - Tier Gear Spell Focus - (A),,0,8,0,0,0
1032,8.3 Professions - Tier Gear Spell Focus - (H),,0,8,0,0,0
1033,喚醒夢旅者,,0,8,0,0,0
1035,死亡之力的茁壯,,0,8,0,0,0
1036,鐘聲響起,,0,8,0,0,0
1038,謊言之主,,0,8,0,0,0
1039,慾望,女伯爵，慾望收割者，城堡區領主,0,8,0,0,0
1040,鏡子網路,,0,8,0,0,0
1041,嫉妒,稅務官、嫉妒收割者，村落區領主,0,8,0,0,0
1042,部落的盟友,,0,8,0,0,0
1055,志士試煉場,,0,8,0,0,0
1056,純潔神殿,,0,8,0,0,0
1057,苦痛勇士,,0,8,0,0,0
1058,天選者家族,,0,8,0,0,0
1059,間諜總管,,0,8,0,0,0
1060,傀儡家族,,0,8,0,0,0
1061,瘟疫家族,,0,8,0,0,0
1062,遭譴者儀式,,0,8,0,0,0
1063,空蕩王座,,0,8,0,0,0
1064,黑夜戰士的女兒,,0,8,0,0,0
1065,罪殞城,罪殞城，汎希爾誓盟大廳介紹,0,8,0,0,0
1066,勇氣神殿,,0,8,0,0,0
1068,御靈者的裁示,,0,8,0,0,0
1069,收割者廷衛,,0,8,0,0,0
1070,失蹤的遠征隊,,0,8,0,0,0
1071,鷹身人問題,,0,8,0,0,0
1072,潛伏者,,0,8,0,0,0
1073,經典學習,,0,8,0,0,0
1074,經典學習,,0,8,0,0,0
1075,經典學習,,0,8,0,0,0
1076,經典學習,,0,8,0,0,0
1077,經典學習,,0,8,0,0,0
1078,經典學習,,0,8,0,0,0
1079,經典學習,,0,8,0,0,0
1080,經典學習,,0,8,0,0,0
1081,經典學習,,0,8,0,0,0
1082,經典學習,,0,8,0,0,0
1083,前往暗槌,,0,8,0,0,0
1087,效忠統御者,,0,8,0,0,0
1088,蛛眼家族,,0,8,0,0,0
1089,靈魂倖存者,,0,8,0,0,0
1090,晉升試煉,,0,8,0,0,0
1091,斐斯托斯，紀元創生者,,0,8,0,0,0
1092,悔悟徽印,,0,8,0,0,0
1093,亞登曠野容器,,0,8,0,0,0
1094,步步逼近,,0,8,0,0,0
1096,正義懲戒,,0,8,0,0,0
1098,為了女王和林地！,,0,8,0,0,0
1099,黑夜戰士的詛咒,,0,8,0,0,0
1100,犄角獵人,,0,8,0,0,0
1101,幕後老大,,0,8,0,0,0
1102,羅亞的交易,,0,8,0,0,0
1103,佐司特的惡意,,0,8,0,0,0
1104,佐司特的塵土,,0,8,0,0,0
1107,失蹤的遠征隊,,0,8,0,0,0
1108,穿越破碎天空,第1天暗影之境任務線,0,0,0,0,0
1109,追查記憶,,0,8,0,0,0
1112,祭儀家族,,0,8,0,0,0
1113,半神巫妖,,0,8,0,0,0
1114,盜賊巫妖,,0,8,0,0,0
1115,祭儀家族,,0,8,0,0,0
1116,統御者的肩鎧,,0,8,0,0,0
1117,巴爾米達的特殊要求,,0,8,0,0,0
1118,襲擊祭儀家族,,0,8,0,0,0
1119,請別忘記,,0,8,0,0,0
1120,黃金黎明,,0,8,0,0,0
1121,罪惡的代價,,0,8,0,0,0
1123,重返淵喉,,0,8,0,0,0
1125,凋殘林地,,0,8,0,0,0
1126,爍瀑高地,,0,8,0,0,0
1127,一條路可走,,0,8,0,0,0
1128,變動的命運,,0,8,0,0,0
1129,變動的命運,,0,8,0,0,0
1130,天譴軍回歸,,0,8,0,0,0
1131,9.0 Bastion - World Quests (For Broadcast Text Linkage) - GJC,,0,8,0,0,0
1132,晉升之路,,0,8,0,0,0
1133,戰爭浪潮,,0,8,0,0,0
1134,亡城大劫案,,0,8,0,0,0
1135,抵達暗影之境,,0,8,0,0,0
1136,托迦司,,0,8,0,0,0
1137,選擇你的誓盟,,0,8,0,0,0
1138,凝視黑暗,,0,8,0,0,0
1139,女王的栽培園,,0,8,0,0,0
1140,命中註定之事,,0,8,0,0,0
1141,苦差事,,0,8,0,86994,0
1142,鬥劍士的債務,,0,8,0,86994,0
1143,歿路沼澤,,0,8,0,86994,0
1144,最終贖罪,,0,8,0,86994,0
1145,暗隱村的稅,,0,8,0,86994,0
1146,主宰的鏡子製作者,,0,8,0,86994,0
1147,聖光顯赫,,0,8,0,86994,0
1148,紀念阿格西雅,,0,8,0,86994,0
1149,卡莉歐普之矛,,0,8,0,86994,0
1150,驕傲的野獸或精密的機械,,0,8,0,86994,0
1151,樂於助人,,0,8,0,86994,0
1152,懸賞：暗翼,,0,8,0,86994,0
1153,懸賞：吞喙,,0,8,0,86994,0
1154,懸賞：變異的哨兵,,0,8,0,86994,0
1155,激勵昇靈堡,,0,8,0,0,0
1156,苦痛劇場,,0,8,0,86994,0
1157,保護文獻,,0,8,0,86994,0
1158,混合巨怪,,0,8,0,86994,0
1159,荒地工作,,0,8,0,86994,0
1160,團結瑪卓薩斯,,0,8,0,0,0
1161,當果姆開始噬神…,,0,8,0,86994,0
1162,小果姆飼育區的麻煩,,0,8,0,86994,0
1163,狡詐的木魈,,0,8,0,86994,0
1164,不祥之石,,0,8,0,86994,0
1165,邪惡計畫,,0,8,0,86994,0
1167,需要補給品,,0,8,0,86994,0
1168,援助亞登曠野,,0,8,0,0,0
1169,苦痛劇場：需要幫手,,0,8,0,86994,0
1170,懸賞：蛛眼鑰匙,,0,8,0,5703,0
1171,懸賞：評估者維克斯,,0,8,0,86994,0
1172,援助瑞文崔斯,,0,8,0,0,0
1174,時間跳躍,,0,8,0,0,0
1175,協助暗影之境,,0,8,0,87734,0
1176,物質活化者,,0,8,0,86994,0
1177,言語的力量,,0,8,0,86994,0
1178,狩獵戰利品,,0,8,0,86994,0
1180,懸賞：蒼白末日,,0,8,0,86994,0
1181,懸賞：召喚者馬瑟里斯,,0,8,0,86994,0
1182,懸賞：執法者克里斯多夫,,0,8,0,86994,0
1183,懸賞：達瑞安勛爵,,0,8,0,86994,0
1184,懸賞：安東公爵,,0,8,0,86994,0
1185,深夜市集,,0,8,0,86994,0
1186,日行一善,,0,8,0,86994,0
1187,死靈戰地：神聖楷模的誓約,,0,8,0,86994,0
1188,特那希：無聲的警告,,0,8,0,86994,0
1189,艾柏的下落,,0,8,0,86994,0
1190,阻止審判,,0,8,0,86994,0
1191,懸賞：末日聚合體,,0,8,0,86994,0
1192,野獸控制,,0,8,0,86994,0
1193,緬想之鈴,,0,8,0,86994,0
1194,靜謐水塘,,0,8,0,86994,0
1195,必讀書目,,0,8,0,86994,0
1196,餘燼宴會,,0,8,0,86994,0
1197,Choosing Your Purpose (DNT),,0,8,0,0,0
1199,逐日者之島,,0,8,0,0,0
1200,新守則,,0,8,0,0,0
1201,琪瑞安的一員,,0,8,0,0,0
1202,誓盟大廳介紹,,0,8,0,0,0
1203,為了女王和林地！,,0,8,0,0,0
1204,罪殞城,罪殞城，汎希爾誓盟大廳介紹,0,8,0,0,0
1205,為了女王和林地！,,0,8,0,0,0
1206,傳送網路,,0,8,0,0,0
1207,冒險,,0,8,0,0,0
1208,靈魄傳導器,,0,8,0,0,0
1209,晉升之路,,0,8,0,0,0
1210,托迦司,,0,8,0,0,0
1211,罪殞城戰鬥者,,0,8,0,0,0
1212,死靈領主戰鬥者,,0,8,0,0,0
1213,琪瑞安戰鬥者,,0,8,0,0,0
1214,暗夜妖精戰鬥者,,0,8,0,0,0
1216,鮮血騎士,,0,8,0,0,0
1217,獨有一套,,0,8,0,0,0
1218,全新的道路,,0,8,0,0,0
1219,亞登曠野之戰,,0,8,0,0,0
1220,無形訪客,驚懼領主vs汎希爾章節,0,8,0,0,0
1221,黑夜之力,,0,8,0,0,0
1222,最後的符印,,0,8,0,0,0
1223,主宰的鏡子製作者,,0,8,0,0,0
1224,鋼鐵與骸骨軍團,,0,8,0,0,0
1225,淵喉行者,,0,8,0,0,0
1226,北郡,,0,8,0,0,0
1227,試煉谷,,0,8,0,0,0
1228,人人皆可疑,,0,8,0,0,0
1234,專注眼睛,,0,8,0,0,0
1235,『帷幕市集』塔札維許,,0,8,0,0,0
1236,科西亞博文者,,0,8,0,0,0
1237,迎頭趕上！,,0,8,0,5703,0
1238,淵喉,,0,8,0,5703,0
1239,迎頭趕上！,,0,8,0,5703,0
1240,迎頭趕上！,,0,8,0,5703,0
1241,迎頭趕上！,,0,8,0,5703,0
1242,托迦司,,0,8,0,5703,0
1243,托迦司,,0,8,0,5703,0
1244,托迦司,,0,8,0,5703,0
1245,托迦司,,0,8,0,5703,0
1246,版本開場介紹,,0,8,0,5703,0
1247,版本劇情戰役,,0,8,0,5703,0
1248,前往何方,,0,8,0,0,0
1250,達成共識,,0,8,0,0,0
1251,遭竊的寵物用品,,0,8,0,0,0
1252,憤怒勳章,憤怒勳章,0,8,0,0,0
1253,琪瑞安戰鬥者,,0,8,0,0,0
1254,死靈領主戰鬥者,,0,8,0,0,0
1255,暗夜妖精戰鬥者,,0,8,0,0,0
1256,罪殞城戰鬥者,,0,8,0,0,0
1257,時間跳躍,,0,8,0,0,0
1258,意志之冠,,0,8,0,0,0
1259,萬應寶盒,,0,8,0,0,0
1260,重新開始,,0,8,0,0,0
1261,戰爭育所,,0,24,0,0,0
1262,打造新的道路,,0,8,0,0,0
1264,解決手段,,0,8,0,0,0
1265,探索未知,,0,8,0,0,0
1266,繼續奮戰,,0,8,0,0,0
1267,淵喉開場,,0,8,0,5703,0
1268,觀察勝利,,0,8,0,0,0
1269,暢遊托迦司,,0,8,0,0,0
1270,龍隊舊訓練場,,0,24,0,0,0
1271,黯鱗龍隊,,0,24,0,0,0
1272,治療之翼,,0,24,0,0,0
1274,霜石密庫,,0,24,0,0,0
1275,噬風者之怒,,0,24,0,0,0
1276,黑曜衛隊,,0,24,0,0,0
1277,機諾化身英雄,,0,8,0,0,0
1284,終章：審判,,0,8,0,0,0
1285,最終之曲,,0,8,0,0,0
1286,女王之賜,,0,8,0,0,0
1287,版本開場介紹,,0,8,0,0,0
1288,首創者的暗語,,0,8,0,0,0
1289,龍鱗遠征隊,第一天巨龍群島任務線,123544,8,0,112729,0
1290,播種與收割,,0,8,0,0,0
1291,並非迷失的仲介者,,0,8,0,0,0
1293,新的設計者,,0,8,0,0,0
1294,回到羅德隆,,0,8,0,0,0
1295,回到羅德隆,,0,8,0,0,0
1296,寵物小問題,,0,8,0,0,0
1297,恩典之水,,0,8,0,0,0
1299,悲傷的巨龍,,0,8,0,112729,0
1300,捍衛生命,,0,8,0,112729,0
1301,怒西昂的策略,,0,8,0,112729,0
1302,重拾的理念,,0,8,0,112729,0
1303,進入平原,,0,8,0,112729,0
1304,莫魯凱,,0,8,0,112729,0
1305,雍亞拉的祝福,,0,8,0,112729,0
1306,重建的連結,,0,8,0,112729,0
1308,秘密草藥園,,0,8,0,112734,0
1309,夢境之龍,,0,8,0,112734,0
1310,沃卓肯，巨龍之城,,0,8,0,112729,0
1311,黑爪兵團,,0,24,0,0,0
1314,進入文庫,,0,8,0,112729,0
1315,瓦瑟洛斯,,0,8,0,112729,0
1316,腐朽根鬚,,0,8,0,112729,0
1317,巨牙海民的麻煩,,0,8,0,112729,0
1323,時間大冒險者,,0,8,0,112729,0
1324,時間管理,,0,8,0,112729,0
1325,白銀之用,,0,8,0,112740,0
1331,封印的秘密,龍鱗遠征隊名望第一章,0,8,0,112732,0
1333,誓言母石,,0,8,0,112729,0
1358,飛龍騎術介紹,,0,0,0,0,0
1359,[DEPRECATED],,0,8,0,0,0
1362,酋長的責任,,0,8,0,112733,0
1363,遠古傳送門,旅行網路,0,0,0,0,0
1364,迎頭趕上！,,0,0,0,5703,0
1366,生來更野,,0,0,0,0,0
1367,巨龍群島特使,,0,8,0,0,0
1368,精妙火花,,0,8,0,0,0
1370,提爾的第二個挑戰,,0,0,0,0,0
1371,提爾的第三個挑戰,,0,0,0,0,0
1372,提爾的第四個挑戰,,0,0,0,0,0
1373,釋放精妙,,0,0,0,0,0
1374,泰坦大廳當中,龍鱗遠征隊名望第二章,0,8,0,112732,0
1375,專業技能任務,,0,0,0,0,0
1376,黑曜龍堡替代跳過,,0,0,0,0,0
1377,提爾之殞,,0,8,0,112740,0
1378,艾達曼希亞,,0,8,0,0,0
1379,人類傳承護甲,,0,8,0,0,0
1380,龍鱗遠征隊名望,,0,0,0,0,0
1381,莫魯克半人馬名望,,0,0,0,0,0
1382,伊斯凱拉巨牙海民名望,,0,0,0,0,0
1383,沃卓肯協調者名望,,0,0,0,0,0
1384,泰坦大廳當中,龍鱗遠征隊名望第二章,0,0,0,0,0
1385,酋長的責任,,0,0,0,0,0
1386,封印的秘密,龍鱗遠征隊名望第一章,0,0,0,0,0
1387,秘密草藥園,,0,0,0,0,0
1388,夢境之龍,,0,0,0,0,0
1389,白銀之用,,0,0,0,0,0
1390,精妙火花,,0,0,0,0,0
1391,被遺忘者傳承護甲,,0,8,0,0,0
1392,破土而行,,0,8,0,0,0
1393,碎裂的遺產,,0,8,0,0,0
1394,古老的交易,,0,8,0,0,0
1395,繼承之罪,,0,8,0,0,0
1396,必然的對峙,,0,8,0,0,0
1397,撲滅的烈焰,,0,8,0,0,0
1398,隱蔽骨窖,,0,8,0,0,0
1399,章節2A - 水晶之歌森林,,0,8,0,112736,0
1400,章節2B - 塞拉摩,,0,8,0,112736,0
1401,章節3A - 藏寶海灣,,0,8,0,112736,0
1402,章節3B - 翠玉林,,0,8,0,112736,0
1403,章節3C - 冬泉谷,,0,8,0,112736,0
1404,再度團聚,,0,8,0,112736,0
1405,10.0 Pre-Patch [DNT],,0,0,0,0,0
1406,10.0 Faction Swap Protection [DNT],,0,0,0,0,0
1407,宿怨,,0,0,0,0,0
1408,喚能師石板,,0,0,0,5703,0
1409,龍人文物,,0,0,0,5703,0
1410,祝福勳章,,0,0,0,0,0
1411,奇妙之魚,,0,0,0,5703,0
1412,神秘手稿,,0,0,0,5703,0
1413,分裂的育所,,0,8,0,0,0
1416,獎勵事件節慶任務,,0,8,0,0,0
1418,風暴之怒,,0,0,0,5703,0
5348,塔瑞克苟莎之眠,,0,0,0,0,0
5349,藍龍戰役,,0,0,0,0,0
5352,『無縛傳承』納茲烏洛,,0,0,0,0,0
5353,雙龍與遠征隊,龍鱗遠征隊的人遭受攻擊。幫助他們，以及兩隻見義勇為的龍,0,0,0,0,0
5354,回到禁忌之境 - 跳過任務線(非真正的任務線，用於跳過),,0,0,0,0,0
5355,蒼藍高地第1章,,0,0,0,0,0
5356,分裂的育所 - 跳過任務線(非真正的任務線，用於跳過),,0,0,0,0,0
5357,獸人傳承護甲,,0,8,0,0,0
5358,11.0 Delves - AI Companion - Season 1,,0,8,0,0,0
5359,澤斯克拉密庫,,0,0,0,0,0
5360,10.1 Upgrade System Tutorial,,0,0,0,0,0
5366,失蹤的遠征隊,,110289,8,0,0,0
5367,黑暗儀式,,110288,8,0,0,0
5368,叛亂再起,,0,8,0,112738,0
5369,失蹤的遠征隊,,110301,8,0,0,0
5370,黑暗儀式,,110302,8,0,0,0
5371,斯陀頌恩谷地的秘密,,0,8,0,0,0
5372,提拉加德海灣的麻煩,與庫爾提拉斯這個海島之國建立夥伴關係，我們就可以得到他們傳奇海軍的力量…並且在軍力上勝過部落。,0,8,0,0,0
5373,佐司瓦的黑暗,,0,8,0,0,0
