ID,Name_lang,AreaTableID,Type,Flags,UiTextureKitID
1942,托迦司折磨者,13648,0,2,0
1943,托迦司折磨者,13648,0,2,0
1944,守護統御者,0,0,0,0
1946,『譴罪之塔』托迦司,0,0,2,5281
1947,『譴罪之塔』托迦司,0,0,2,5281
1948,『譴罪之塔』托迦司,0,0,2,5281
1949,『譴罪之塔』托迦司,0,0,2,5281
1950,『譴罪之塔』托迦司,0,0,2,5281
1951,『譴罪之塔』托迦司,0,0,2,5281
1952,『譴罪之塔』托迦司,0,0,2,5281
1953,『譴罪之塔』托迦司,0,0,2,5281
1954,『譴罪之塔』托迦司,0,0,2,5281
1955,『譴罪之塔』托迦司,0,0,2,5281
1956,『譴罪之塔』托迦司,0,0,2,5281
1957,『譴罪之塔』托迦司,0,0,2,5281
1959,『譴罪之塔』托迦司,0,0,2,5281
1960,『譴罪之塔』托迦司,0,0,2,5281
1961,『譴罪之塔』托迦司,0,0,2,5281
1962,『譴罪之塔』托迦司,0,0,2,5281
1964,『譴罪之塔』托迦司,0,0,2,5281
1965,『譴罪之塔』托迦司,0,0,2,5281
1966,『譴罪之塔』托迦司,0,0,2,5281
1967,『譴罪之塔』托迦司,0,0,2,5281
1968,『譴罪之塔』托迦司,0,0,2,5281
1969,『譴罪之塔』托迦司,0,0,2,5281
1970,『譴罪之塔』托迦司,0,0,2,5281
1971,『譴罪之塔』托迦司,0,0,2,5281
1972,Test,8006,0,0,0
1973,獄主先鋒,0,3,26,0
1974,黑暗牢獄,0,3,26,0
1977,命運鐐銬,0,3,26,0
1979,終末交鋒,0,3,26,0
1980,Test Scenario,0,5,2,0
1981,襲擊龍禍要塞,13644,0,2,0
1982,自主機地點,0,0,2,0
1983,自主機地點,0,0,2,0
1984,『譴罪之塔』托迦司,0,0,2,5281
1985,『譴罪之塔』托迦司,0,0,2,5281
1986,『譴罪之塔』托迦司,0,0,2,5281
1987,『譴罪之塔』托迦司,0,0,2,5281
1988,『譴罪之塔』托迦司,0,0,2,5281
1990,『譴罪之塔』托迦司,0,0,2,5281
1991,『譴罪之塔』托迦司,0,0,2,5281
1992,『譴罪之塔』托迦司,0,0,2,5281
1993,『譴罪之塔』托迦司,0,0,2,5281
1994,統御者之路,0,0,2,0
1995,『譴罪之塔』托迦司,0,0,2,5281
1996,『譴罪之塔』托迦司,0,0,2,5281
1997,『譴罪之塔』托迦司,0,0,2,5281
1998,『譴罪之塔』托迦司,0,0,2,5281
1999,『譴罪之塔』托迦司,0,0,2,5281
2000,『譴罪之塔』托迦司,0,0,2,5281
2001,造物基石,0,3,26,0
2002,元質維度,0,3,26,0
2003,統御之握,0,3,26,0
2004,宏偉設計,0,3,26,0
2005,『譴罪之塔』托迦司,0,0,2,5281
2006,『譴罪之塔』托迦司,0,0,2,5281
2007,『譴罪之塔』托迦司,0,0,2,5281
2008,『譴罪之塔』托迦司,0,0,2,5281
2009,『譴罪之塔』托迦司,0,0,2,5281
2010,『譴罪之塔』托迦司,0,0,2,5281
2011,『譴罪之塔』托迦司,0,0,2,5281
2012,『譴罪之塔』托迦司,0,0,2,5281
2013,『譴罪之塔』托迦司,0,0,2,5281
2014,『譴罪之塔』托迦司,0,0,2,5281
2015,『譴罪之塔』托迦司,0,0,2,5281
2016,『譴罪之塔』托迦司,0,0,2,5281
2017,『譴罪之塔』托迦司,0,0,2,5281
2018,『譴罪之塔』托迦司,0,0,2,5281
2019,『譴罪之塔』托迦司,0,0,2,5281
2021,『譴罪之塔』托迦司,0,0,2,5281
2023,『譴罪之塔』托迦司,0,0,2,5281
2024,『譴罪之塔』托迦司,0,0,2,5281
2025,『譴罪之塔』托迦司,0,0,2,5281
2026,『譴罪之塔』托迦司,0,0,2,5281
2027,『譴罪之塔』托迦司,0,0,2,5281
2028,『譴罪之塔』托迦司,0,0,2,5281
2029,『譴罪之塔』托迦司,0,0,2,5281
2030,『譴罪之塔』托迦司,0,0,2,5281
2031,塔札維許：奇觀街道,0,1,19,0
2032,塔札維許：索利亞的險招,0,1,19,0
2033,『譴罪之塔』托迦司,0,0,2,5281
2034,Test,8639,7,160,0
2035,塔札維許：奇觀街道,0,3,18,0
2036,塔札維許：索利亞的險招,0,3,18,0
2037,攻打龍禍要塞,13644,0,0,5473
2039,烈焰束縛箱子,0,0,2,0
2040,艾拉格氏族的車隊,0,0,0,5473
2041,戶外場景,0,0,0,0
2042,荒蕪之地的洪荒風暴,0,0,2,5473
2045,安戈洛的洪荒風暴,0,0,2,5473
2047,翡翠夢途,0,0,0,0
2049,提里斯法林地的洪荒風暴,0,0,2,5473
2050,[DNT][PH] Hunting Stealth,13645,0,2,0
2051,[DNT][PH] Hunting Collect Meat,13645,0,2,0
2052,捕殺麋鹿,13645,0,2,0
2054,貧瘠之地的洪荒風暴,0,0,2,5473
2056,艾拉格氏族的車隊,0,0,0,5473
2057,大狩獵,13645,0,2,5473
2059,諾庫德進攻據點,0,3,18,0
2061,諾庫德進攻據點,0,3,18,0
2062,大狩獵,13645,0,2,5473
2063,大狩獵,0,0,2,5473
2064,大狩獵,13644,0,2,5473
2065,大狩獵,13644,0,2,5473
2066,大狩獵,13644,0,2,5473
2067,大狩獵,13646,0,2,5473
2068,大狩獵,13646,0,2,5473
2069,大狩獵,13646,0,2,5473
2070,大狩獵,13647,0,2,5473
2071,大狩獵,13647,0,2,5473
2072,大狩獵,13647,0,2,5473
2073,諾庫德進攻據點,0,3,18,0
2074,蕨皮谷,0,3,18,0
2075,蕨皮谷,0,3,18,0
2076,蕨皮谷,0,3,18,0
2077,灌注迴廊,0,3,18,0
2078,灌注迴廊,0,3,18,0
2079,灌注迴廊,0,3,18,0
2080,奈薩魯斯堡,0,3,18,0
2081,奈薩魯斯堡,0,3,18,0
2082,奈薩魯斯堡,0,3,18,0
2083,晶紅生命之池,0,3,18,0
2084,晶紅生命之池,0,3,18,0
2085,晶紅生命之池,0,3,18,0
2086,阿爾蓋薩學院,0,3,18,0
2087,阿爾蓋薩學院,0,3,18,0
2088,阿爾蓋薩學院,0,3,18,0
2089,蒼藍密庫,0,3,18,0
2090,蒼藍密庫,0,3,18,0
2091,蒼藍密庫,0,3,18,0
2092,奧達曼：提爾的遺產,0,3,18,0
2093,奧達曼：提爾的遺產,0,3,18,0
2094,奧達曼：提爾的遺產,0,3,18,0
2095,集體盛宴,0,0,2,0
2096,集體盛宴,0,0,2,0
2097,集體盛宴,0,0,2,0
2098,集體盛宴,0,0,2,0
2099,集體盛宴,0,0,2,0
2100,集體盛宴,0,0,2,0
2101,集體盛宴,0,0,2,0
2102,集體盛宴,0,0,2,0
2103,集體盛宴,0,0,2,0
2106,集體盛宴,0,0,2,0
2107,集體盛宴,0,0,2,0
2108,集體盛宴,0,0,2,0
2109,集體盛宴,0,0,2,0
2110,集體盛宴,0,0,2,0
2111,集體盛宴,0,0,2,0
2112,集體盛宴,0,0,2,0
2113,集體盛宴,0,0,2,0
2114,集體盛宴,0,0,2,0
2115,集體盛宴,0,0,2,0
2116,集體盛宴,0,0,2,0
2117,集體盛宴,0,0,2,0
2118,集體盛宴,0,0,2,0
2119,巨牙海民盛宴,0,0,2,0
2120,巨牙海民盛宴,0,0,2,0
2121,巨牙海民盛宴,0,0,2,0
2123,艾拉格氏族的車隊,0,0,0,5473
2124,洪荒壁壘,0,3,26,0
2125,灌注洞穴,0,3,26,0
2126,風暴之怒,0,3,26,0
2127,洪流的試煉,0,0,0,5473
2128,晶紅生命之池,0,1,18,0
2130,元素的試煉,0,0,0,5473
2131,阿爾蓋薩學院,0,1,18,0
2132,諾庫德進攻據點,0,1,18,0
2133,蒼藍密庫,0,1,18,0
2134,[DNT]Minor Storm,0,0,2,5473
2135,[DNT]Major Storm,0,0,2,5473
2136,提爾之殞,0,0,0,0
2137,我族的未來,0,0,0,0
2138,[DNT] Null script fix test scenario (don't use!),0,0,0,0
2139,風暴之怒,13992,0,2,0
2140,霜石密庫洪荒風暴,13769,0,2,5473
2141,霜石密庫洪荒風暴,13769,0,2,5473
2142,霜石密庫洪荒風暴,13769,0,2,5473
2143,霜石密庫洪荒風暴,13769,0,2,5473
2145,最終衝突,0,0,0,5473
2146,王子們的耐心,0,0,0,5473
2148,菲拉卡襲擊,0,0,0,5473
2149,風暴試煉,0,0,0,5473
2152,遭攻擊的研究員,0,0,2,5473
2154,『無縛傳承』納茲烏洛,0,0,0,5473
2155,集體盛宴,0,0,2,0
2156,集體盛宴,0,0,2,0
2157,集體盛宴,0,0,2,0
2158,集體盛宴,0,0,2,0
2159,集體盛宴,0,0,2,0
2160,集體盛宴,0,0,2,0
2161,集體盛宴,0,0,2,0
2162,集體盛宴,0,0,2,0
2163,集體盛宴,0,0,2,0
2164,集體盛宴,0,0,2,0
2165,集體盛宴,0,0,2,0
2166,集體盛宴,0,0,2,0
2167,集體盛宴,0,0,2,0
2168,集體盛宴,0,0,2,0
2169,集體盛宴,0,0,2,0
2170,集體盛宴,0,0,2,0
2171,集體盛宴,0,0,2,0
2172,集體盛宴,0,0,2,0
2173,集體盛宴,0,0,2,0
2174,集體盛宴,0,0,2,0
2175,集體盛宴,0,0,2,0
2176,集體盛宴,0,0,2,0
2177,集體盛宴,0,0,2,0
2178,集體盛宴,0,0,2,0
2179,集體盛宴,0,0,2,0
2180,集體盛宴,0,0,2,0
2181,集體盛宴,0,0,2,0
2184,漩渦尖塔,0,1,18,0
2185,Shane's Test Scenario,0,0,64,0
2187,蕨皮谷,0,1,18,0
2188,奧達曼：提爾的遺產,0,1,18,0
2189,奈薩魯斯堡,0,1,18,0
2190,灌注迴廊,0,1,18,0
2191,AmyTestScenario,0,0,0,0
2193,廢棄作品區,0,3,26,0
2194,巨人的狂怒,0,3,26,0
2195,奈薩里奧的幻影,0,3,26,0
2196,虛無邊際,0,3,26,0
2198,狗頭人洞穴,0,0,18,0
2208,狗頭人礦坑,0,0,18,0
2222,時間裂隙！,0,7,2,0
2246,土靈競技場,0,0,2,0
2258,測試,0,0,2,0
2259,繁盛綻放,0,0,34,5473
2270,廢棄的育所,0,7,18,0
2276,恆龍黎明：葛拉克朗殞命之地,0,3,18,0
2277,恆龍黎明：姆多茲諾崛起之地,0,3,18,0
2278,時間之道：亞茲莫洛斯,0,0,2,5473
2280,時間之道：奧德拉斯,0,0,2,5473
2281,時間之道：艾澤之殤,0,0,2,5473
2282,時間之道：艾澤之怒,0,0,2,5473
2283,時間之道：艾克拉斯,0,0,2,5473
2284,時間之道：戰爭之地,0,0,2,5473
2285,時間之道：A.Z.E.R.O.T.H.,0,0,2,5473
2286,英雄的決心,0,0,0,0
2290,勇闖英靈殿,0,0,2,0
2293,清晰夢境,0,0,32,5473
2295,晶紅生命之池,0,2,18,0
2296,取回圓盤,0,0,0,5473
2297,海潮王座,0,1,18,0
2299,清晰夢境,0,0,32,5473
2300,清晰夢境,0,0,32,5473
2301,清晰夢境,0,0,32,5473
2304,[DNT] Sample Single Step Scenario,0,0,34,5473
2308,護爐,14023,0,0,5511
2309,最終信標,14841,0,34,0
2311,探究,0,0,18,0
2313,探究,0,0,18,0
2315,探究,0,0,18,0
2317,探究,0,0,18,0
2318,探究,0,0,18,0
2319,恆龍黎明：葛拉克朗殞命之地,0,1,19,0
2320,恆龍黎明：姆多茲諾崛起之地,0,1,19,0
2321,魚人遷徙,9310,0,34,5623
2323,暴龍之王莫什,0,0,34,5623
2324,[DNT] VS Mode - LFGDungeon - Scenario,0,0,0,0
2327,暗焰裂縫,0,3,18,0
2328,暗焰裂縫,0,3,18,0
2329,暗焰裂縫,0,3,18,0
2330,極度罕見的完美野豬肝臟,0,0,34,5623
2331,探究,0,0,18,0
2332,縫合怪的回憶,0,0,34,5623
2333,毒化南瓜,0,0,34,5623
2337,霍格的回憶,0,0,34,5623
2338,甦醒會堂,0,0,0,0
2339,哈卡的回憶,0,0,34,5623
2340,洪荒化身甦醒,0,3,26,0
2341,熔火入侵,0,3,26,0
2342,翠綠之織,0,3,26,0
2343,埃達希爾的命運,0,3,26,0
2344,南海鎮大戰塔倫米爾,0,0,34,5623
2345,熱酒奔跑,0,0,34,5623
2346,探究,0,0,18,0
2347,探究,0,0,18,0
2348,麻瘋地精滅絕,0,0,34,5623
2350,恆龍黎明：姆多茲諾崛起之地,0,3,18,0
2351,恆龍黎明：葛拉克朗殞命之地,0,3,18,0
2352,新蠟燭、新希望,0,0,2,5623
2353,青山區域,0,0,34,5623
2354,探究,0,0,18,0
2355,探究,0,0,18,0
2356,勇氣試煉,0,3,26,0
2357,蜿蜒水道,0,3,26,0
2358,皇家圖書館,0,3,26,0
2359,暗夜之塔,0,3,26,0
2360,背叛者高臺,0,3,26,0
2361,黑暗枝幹,0,3,26,0
2362,受盡折磨的守護者,0,3,26,0
2363,艾恩裂隙,0,3,26,0
2364,石庫,0,3,18,0
2365,劇團,14776,7,162,5623
2366,石庫,0,3,18,0
2367,石庫,0,3,18,0
2368,培育所,0,3,18,0
2369,培育所,0,3,18,0
2370,培育所,0,3,18,0
2371,探究,0,0,18,0
2372,探究,0,0,18,0
2373,探究,0,0,18,0
2376,探究,0,0,18,0
2377,探究,0,0,18,0
2378,探究,0,0,18,0
2381,破曉者號,0,3,18,0
2382,破曉者號,0,3,18,0
2383,破曉者號,0,3,18,0
2385,探究,0,0,18,0
2386,探究,0,0,18,0
2387,探究,0,0,2,0
2388,逃出地洞區！,15134,0,0,5623
2389,探究,0,0,18,0
2390,探究,0,0,18,0
2391,Spell Test,0,0,0,0
2392,甦醒機械,0,0,2,5623
2393,探究,0,0,0,0
2394,『回音之城』厄拉卡拉,0,3,18,0
2395,『回音之城』厄拉卡拉,0,3,18,0
2396,『回音之城』厄拉卡拉,0,3,18,0
2397,探究,0,0,18,0
2398,探究,0,0,18,0
2399,探究,0,0,18,0
2400,探究,0,0,18,0
2401,探究,0,0,18,0
2403,探究,0,0,18,0
2404,探究,0,0,18,0
2405,探究,0,0,18,0
2406,燼釀酒莊,0,3,18,0
2407,燼釀酒莊,0,3,18,0
2408,燼釀酒莊,0,3,18,0
2409,探究,0,0,18,0
2411,探究,0,0,18,0
2415,探究,0,0,18,0
2418,探究,0,0,18,0
2419,探究,0,0,18,0
2420,探究,0,0,18,0
2422,探究,0,0,18,0
2423,探究,0,0,18,0
2424,探究,0,0,18,0
2425,探究,0,0,18,0
2426,探究,0,0,18,0
2427,探究,0,0,18,0
2428,探究,0,0,18,0
2429,探究,0,0,18,0
2431,探究,0,0,18,0
2432,探究,0,0,18,0
2433,探究,0,0,18,0
2434,探究,0,0,18,0
2435,探究,0,0,18,0
2436,探究,0,0,18,0
2437,探究,0,0,18,0
2439,聖焰隱修院,0,1,18,0
2443,培育所,0,1,18,0
2444,石庫,0,1,18,0
2445,蛛絲城,0,1,18,0
2446,『回音之城』厄拉卡拉,0,1,18,0
2447,暗焰裂縫,0,1,18,0
2448,破曉者號,0,1,18,0
2449,燼釀酒莊,0,1,18,0
2452,湯麵時刻,0,0,0,0
2453,格瑞姆巴托,0,1,18,0
2454,司瑟拉圖斯預言者,0,0,34,5623
2486,波拉勒斯圍城戰,0,1,18,0
2487,讓火焰淨化一切！,0,0,34,5623
2495,變異點心,0,0,34,5623
2518,噢，不！蝌蚪！,0,0,34,5623
2521,戈多克大王,0,0,34,5623
2522,加茲瑞拉國王,0,0,34,5623
2523,沼澤之眼的蜘蛛眼睛,0,0,34,5623
2524,壓制野豬人,0,0,34,5623
2526,勇士的呼喚！,0,0,32,5623
2527,水晶之力,0,0,34,5623
2529,銀白試煉,0,0,32,5623
2530,懶惰的苦工,0,0,34,5623
2531,在群山之中…,0,0,34,5623
2532,賽恩的要求,0,0,34,5623
2533,名劍配勇士,0,0,34,5623
2541,蛛絲城,0,3,18,0
2542,蛛絲城,0,3,18,0
2543,蛛絲城,0,3,18,0
2545,世界之魂幻象,0,0,0,0
2547,爬蛛城垛,0,3,18,0
2548,奈幽巴宮殿的秘密,0,3,18,0
2549,女王之殞,0,3,18,0
2550,被網住的十字軍,0,0,34,5623
2552,聖焰隱修院,0,3,18,0
2553,聖焰隱修院,0,3,18,0
2554,聖焰隱修院,0,3,18,0
2557,奧妮克希亞,15,0,34,5623
2558,記憶中的拉格納羅斯,51,0,34,5623
2560,木材收集,0,0,34,5623
2561,女王之殞,0,3,2,0
2564,蛛絲城,0,3,18,0
2569,世界之魂記憶：闢地者,0,0,0,0
2570,世界之魂記憶：闢地者,0,0,0,0
2571,記憶中的巫妖王,65,0,34,5623
2577,格瑞姆巴托,0,3,10,0
2626,世界之魂幻象,0,0,0,0
2627,世界之魂幻象,0,0,0,0
2628,世界之魂幻象,0,0,0,0
2629,世界之魂幻象,0,0,0,0
2630,世界之魂幻象,0,0,0,0
2631,世界之魂幻象,0,0,0,0
2632,世界之魂幻象,0,0,0,0
2633,雜草疾衝,0,0,0,0
